# 20110918_M6.9_Sikkim median gmf, Stations:None, gmlt:GEM, Rupture:ISC
custom_site_id,lon,lat,AbrahamsonEtAl2015SSlab,AtkinsonBoore2003SSlabCascadia,Gupta2010SSlab,ZhaoEtAl2006SSlab
t_101,88.06516999999997,23.68422,0.008502622,0.0013885578,0.0071180984,0.0019790083
t_1010,85.72955000000002,23.68422,0.004231982,0.0007055807,0.003616985,0.0010753394
t_10100,91.65843000000001,31.32459,0.004023899,0.00044204606,0.0022660398,0.0005737847
t_10101,91.5686,31.32459,0.003496944,0.0004107741,0.0021057317,0.00060033344
t_10102,91.74826000000002,31.32459,0.003527529,0.0003779116,0.0019372703,0.00054847193
t_10103,91.65843000000001,31.4013,0.0039121644,0.00042052998,0.0021557428,0.00054357306
t_10104,91.5686,31.4013,0.0029054738,0.00039069154,0.0020027834,0.00045042342
t_10105,91.74826000000002,31.4013,0.0033491026,0.00035959738,0.001843387,0.000519699
t_10106,91.74826000000002,31.47794,0.0031838475,0.00034226678,0.001754546,0.0004925635
t_10107,91.65843000000001,31.47794,0.0032219354,0.0003566567,0.0018283124,0.00051508815
t_10108,91.5686,31.47794,0.00397514,0.0004170528,0.0021379178,0.0005446586
t_10109,91.65843000000001,31.55452,0.0034016815,0.00033948646,0.0017402933,0.00048821885
t_1011,85.81938000000002,23.68422,0.0046690465,0.0007320957,0.0037529073,0.0011187036
t_10110,91.74826000000002,31.55452,0.004262036,0.00036561975,0.0018742592,0.0004721254
t_10111,91.5686,31.55452,0.0034660145,0.00035372743,0.0018132961,0.0005104978
t_10112,91.74826000000002,31.63104,0.002901924,0.00031031808,0.0015907689,0.00044279397
t_10113,91.65843000000001,31.63104,0.0030156486,0.00032322932,0.0016569552,0.0004628655
t_10114,91.5686,31.63104,0.0026542915,0.0003367167,0.0017260949,0.00038331773
t_10115,91.92791999999997,31.47794,0.0028633424,0.00031532146,0.0016164174,0.00045056516
t_10116,91.83808999999997,31.47794,0.003012687,0.00032849822,0.0016839649,0.00047107285
t_10117,92.01776000000001,31.47794,0.0028678305,0.0003026877,0.0015516535,0.0004309598
t_10118,92.01776000000001,31.55452,0.0033931928,0.0003235517,0.0016586077,0.00040880614
t_10119,91.83808999999997,31.55452,0.0031102572,0.00031281542,0.0016035708,0.00044667168
t_1012,85.90921000000003,23.68422,0.005083414,0.0007589199,0.0038904152,0.0011626565
t_10120,91.92791999999997,31.55452,0.0030285313,0.00030032665,0.0015395503,0.00042730232
t_10121,91.83808999999997,31.63104,0.0035462067,0.00033431064,0.0017137608,0.00042831566
t_10122,92.01776000000001,31.63104,0.0032269312,0.0003082981,0.0015804139,0.00038785147
t_10123,91.92791999999997,31.63104,0.0025771102,0.00028611397,0.0014666925,0.00040533018
t_10124,91.38893999999999,31.47794,0.0041759307,0.0004531497,0.0023229597,0.0005959337
t_10125,91.47877,31.47794,0.004379297,0.0004346981,0.0022283723,0.00056968804
t_10126,91.29910000000001,31.47794,0.0041193604,0.0004724502,0.002421899,0.0006166418
t_10127,91.38893999999999,31.55452,0.0030494172,0.0003841722,0.0019693638,0.00055832963
t_10128,91.29910000000001,31.55452,0.002920444,0.00040039353,0.0020525183,0.00046255486
t_10129,91.47877,31.55452,0.0035084602,0.00036861206,0.0018895984,0.0005338496
t_1013,85.81938000000002,23.76646,0.0058745192,0.0008765091,0.004493207,0.0011992067
t_10130,91.38893999999999,31.63104,0.002699001,0.0003655142,0.0018737181,0.00041903666
t_10131,91.29910000000001,31.63104,0.0025192434,0.00024579442,0.0012600042,0.00043793902
t_10132,91.47877,31.63104,0.0029852116,0.00035080966,0.0017983388,0.000505928
t_10133,92.55673999999999,31.24782,0.0021510306,0.00017326046,0.00088817684,0.00029941718
t_10134,92.46690999999998,31.24782,0.0026792358,0.00028070688,0.0014389744,0.00039699176
t_10135,92.55673999999999,31.32459,0.0024199367,0.00025678528,0.0013163462,0.0003602475
t_10136,92.46690999999998,31.32459,0.0026115158,0.0002684387,0.0013760845,0.000378117
t_10137,92.37707999999998,31.32459,0.0028268222,0.00028052906,0.0014380628,0.00039671772
t_10138,92.64657999999997,31.32459,0.0022017849,0.0002455601,0.0012588032,0.00027178196
t_10139,92.37707999999998,31.4013,0.0026705717,0.00026803277,0.0013740037,0.00037749356
t_1014,85.72955000000002,23.76646,0.0036999658,0.000485693,0.002489785,0.00091233826
t_10140,92.64657999999997,31.4013,0.002397683,0.00023506618,0.0012050086,0.0003271091
t_10141,92.55673999999999,31.4013,0.0021185768,0.0002456586,0.0012593081,0.000271901
t_10142,92.46690999999998,31.4013,0.002684617,0.00025664506,0.0013156274,0.00036003283
t_10143,92.10759000000002,31.47794,0.002823082,0.000290459,0.0014889662,0.00041203914
t_10144,92.28724999999997,31.47794,0.0023499392,0.00026713658,0.0013694095,0.00029794272
t_10145,92.19741999999997,31.47794,0.0027993957,0.0002786089,0.0014282196,0.0003937596
t_10146,92.19741999999997,31.55452,0.0026507531,0.00026575607,0.0013623327,0.00037399816
t_10147,92.10759000000002,31.55452,0.0026258451,0.000276883,0.0014193722,0.00039110196
t_10148,92.28724999999997,31.55452,0.002625721,0.00025497377,0.0013070599,0.00035747513
t_10149,92.19741999999997,31.63104,0.0028331352,0.00025345513,0.001299275,0.0003551521
t_1015,85.90921000000003,23.76646,0.005309163,0.00081050664,0.0041548614,0.0012474027
t_10150,92.28724999999997,31.63104,0.0030217087,0.00027301224,0.0013995296,0.00033967977
t_10151,92.10759000000002,31.63104,0.003123896,0.00029610685,0.0015179185,0.00037115868
t_10152,92.37707999999998,31.47794,0.003017733,0.00028728152,0.0014726776,0.0003591066
t_10153,92.64657999999997,31.47794,0.0020564653,0.00022496683,0.0011532367,0.0002469766
t_10154,92.46690999999998,31.47794,0.0021581221,0.0002453158,0.0012575508,0.00027148673
t_10155,92.55673999999999,31.47794,0.001994474,0.000151703,0.0007776679,0.00025899292
t_10156,92.37707999999998,31.55452,0.002792413,0.00024453492,0.0012535478,0.0003415287
t_10157,92.64657999999997,31.55452,0.0019180941,0.00013897818,0.00071243726,0.0002353347
t_10158,92.55673999999999,31.55452,0.0020712987,0.00022467798,0.001151756,0.00024662985
t_10159,92.46690999999998,31.55452,0.002704634,0.00023443738,0.0012017852,0.0003261531
t_1016,85.90921000000003,23.84864,0.0048438255,0.0008656717,0.004437652,0.0013383211
t_10160,92.46690999999998,31.63104,0.0019451191,0.00014462484,0.0007413834,0.00024581302
t_10161,92.55673999999999,31.63104,0.0022219603,0.00021480132,0.0011011258,0.00029640208
t_10162,92.37707999999998,31.63104,0.0026118215,0.00023350361,0.0011969985,0.0003247338
t_10163,92.64657999999997,31.63104,0.0017759918,0.00013294764,0.0006815232,0.00022418116
t_10164,90.84995000000004,31.32459,0.0037989442,0.0005747019,0.002946067,0.00086264586
t_10165,90.76011,31.32459,0.005712609,0.0006714708,0.0034421291,0.0009110202
t_10166,90.93977999999998,31.32459,0.0039288765,0.0005515714,0.0028274942,0.00082532293
t_10167,90.93977999999998,31.4013,0.00482891,0.0005868034,0.0030081025,0.00078795035
t_10168,90.76011,31.4013,0.0050227945,0.00063565164,0.0032585107,0.0008588373
t_10169,90.84995000000004,31.4013,0.005022391,0.0006109213,0.0031317368,0.00082290766
t_1017,85.81938000000002,23.84864,0.0052837264,0.0008336178,0.0042733354,0.0012854573
t_10170,90.67027999999999,31.4013,0.0043114284,0.00058908464,0.0030197967,0.0008858976
t_10171,90.84995000000004,31.47794,0.0043216944,0.000515834,0.0026442953,0.00076784
t_10172,90.67027999999999,31.47794,0.0039957617,0.00055721094,0.002856404,0.00083441456
t_10173,90.93977999999998,31.47794,0.003464547,0.0004958566,0.0025418862,0.00073580974
t_10174,91.11944,31.47794,0.003782482,0.00045741332,0.0023448162,0.00067439803
t_10175,91.02960999999999,31.47794,0.0043440126,0.00053450506,0.002740008,0.0007046552
t_10176,91.20927,31.47794,0.0043219174,0.0004925364,0.002524866,0.000652189
t_10177,91.02960999999999,31.55452,0.0041324147,0.0005071295,0.0025996738,0.0006657433
t_10178,91.11944,31.55452,0.0039826697,0.0004873055,0.002498051,0.00063764764
t_10179,91.20927,31.55452,0.0033531787,0.00041711307,0.002138227,0.0006103694
t_1018,85.72955000000002,23.84864,0.0042499434,0.00080201996,0.004111357,0.0009770754
t_10180,91.20927,31.63104,0.0028410794,0.0003963019,0.0020315438,0.00045743628
t_10181,91.11944,31.63104,0.0031155637,0.00041234304,0.0021137747,0.00060281646
t_10182,91.02960999999999,31.63104,0.0029493272,0.0004288043,0.0021981592,0.0004981894
t_10183,90.49062000000004,31.47794,0.0038822228,0.000600311,0.0030773457,0.0009040691
t_10184,90.58044999999998,31.47794,0.0038662457,0.00057855994,0.0029658445,0.0008688797
t_10185,90.40079000000003,31.47794,0.005647372,0.0006983763,0.0035800533,0.00095032185
t_10186,90.58044999999998,31.55452,0.0036018044,0.0005468426,0.0028032532,0.00064774696
t_10187,90.49062000000004,31.55452,0.0036954214,0.0005669662,0.002906412,0.0006734524
t_10188,90.40079000000003,31.55452,0.0037437351,0.00058740546,0.0030111887,0.00069961516
t_10189,90.58044999999998,31.63104,0.0041398215,0.0005168878,0.0026496975,0.00076953176
t_1019,85.72955000000002,23.93078,0.005598875,0.0008551011,0.0043834643,0.0013208773
t_10190,90.49062000000004,31.63104,0.004614246,0.00060085324,0.0030801257,0.0007994619
t_10191,90.40079000000003,31.63104,0.003962636,0.00055440486,0.0028420193,0.0008298902
t_10192,90.76011,31.47794,0.0040305634,0.0005362943,0.0027491802,0.00080072216
t_10193,90.76011,31.55452,0.004557187,0.00056961586,0.0029199948,0.0007547423
t_10194,90.93977999999998,31.55452,0.0032533046,0.0004701057,0.0024098805,0.0005502611
t_10195,90.67027999999999,31.55452,0.0034886252,0.0005270677,0.002701882,0.0006225412
t_10196,90.84995000000004,31.55452,0.0032561682,0.00048867473,0.00250507,0.0005737678
t_10197,90.67027999999999,31.63104,0.003595738,0.0004985666,0.0025557783,0.00074015016
t_10198,90.93977999999998,31.63104,0.0030028373,0.00044567353,0.002284635,0.0005194209
t_10199,90.76011,31.63104,0.003663194,0.0004805751,0.0024635494,0.0007113614
t_102,88.15499999999997,23.68422,0.008230877,0.0013901631,0.007126327,0.001981433
t_1020,85.19056,23.68422,0.0031239719,0.0003589942,0.001840295,0.0006594584
t_10200,90.84995000000004,31.63104,0.002879677,0.00029889643,0.0015322187,0.0005412
t_1021,85.10073,23.68422,0.0030528165,0.00034416612,0.0017642825,0.00063016085
t_1022,85.28039000000001,23.68422,0.0051497202,0.0006503154,0.0033336813,0.0008801803
t_1023,85.28039000000001,23.76646,0.0033145302,0.00039725986,0.0020364544,0.00073538226
t_1024,85.10073,23.76646,0.003943489,0.00056491775,0.0028959112,0.00084684754
t_1025,85.19056,23.76646,0.003238325,0.00038077633,0.0019519556,0.0007026231
t_1026,85.19056,23.84864,0.0038929777,0.0006254432,0.0032061797,0.0007484413
t_1027,85.10073,23.84864,0.0039158766,0.00059872697,0.0030692255,0.00090150395
t_1028,85.28039000000001,23.84864,0.0048167272,0.0006530879,0.0033478935,0.0009897468
t_1029,85.10073,23.93078,0.003802835,0.00063476415,0.0032539612,0.0007604317
t_103,88.06516999999997,23.76646,0.008664479,0.001503317,0.007706383,0.0021525992
t_1030,85.46005000000002,23.84864,0.0049594725,0.0007106359,0.0036428992,0.0010836005
t_1031,85.37022000000002,23.84864,0.0035200622,0.00044001083,0.0022556067,0.0008206901
t_1032,85.46005000000002,23.93078,0.0053184074,0.0007555772,0.0038732796,0.0011571749
t_1033,85.63972000000001,23.93078,0.0041980236,0.0005302214,0.0027180486,0.0010020977
t_1034,85.54989,23.93078,0.004649244,0.0007880231,0.0040396056,0.0012104328
t_1035,85.37022000000002,23.93078,0.0054339226,0.00081226655,0.0041638836,0.0011053456
t_1036,85.37022000000002,24.01286,0.004940901,0.00076890975,0.003941626,0.0011790458
t_1037,85.63972000000001,24.01286,0.0056051137,0.0008747206,0.004484039,0.0013532618
t_1038,85.54989,24.01286,0.005599072,0.0008385653,0.0042986977,0.0012936105
t_1039,85.46005000000002,24.01286,0.005536975,0.0008032759,0.0041177953,0.0012355075
t_104,87.97534000000002,23.76646,0.008684743,0.0014988887,0.007683682,0.0021458913
t_1040,85.90921000000003,23.93078,0.0055229818,0.00092467293,0.004740107,0.0014358666
t_1041,85.81938000000002,23.93078,0.0047198716,0.00088961254,0.0045603784,0.0010914812
t_1042,85.81938000000002,24.01286,0.005720432,0.0009493912,0.004866819,0.0014768193
t_1043,85.72955000000002,24.01286,0.0056359973,0.00091168605,0.004673533,0.0014143701
t_1044,85.90921000000003,24.01286,0.0053233546,0.0009877542,0.0050634774,0.0015404727
t_1045,85.81938000000002,24.09489,0.0057369773,0.0010132032,0.0051939352,0.0015827594
t_1046,85.72955000000002,24.09489,0.005615681,0.00097199634,0.0049826987,0.0015143132
t_1047,85.90921000000003,24.09489,0.0053784326,0.001055195,0.005409196,0.0013091399
t_1048,85.72955000000002,24.17687,0.0059302514,0.0010362564,0.005312112,0.0016211051
t_1049,85.81938000000002,24.17687,0.007276055,0.0012132415,0.0062193824,0.0016961371
t_105,88.15499999999997,23.76646,0.008560934,0.0015051111,0.0077155796,0.002155317
t_1050,85.19056,23.93078,0.0034810682,0.00042823728,0.0021952526,0.0007971494
t_1051,85.28039000000001,23.93078,0.005602709,0.00077770196,0.0039866967,0.0010550021
t_1052,85.28039000000001,24.01286,0.0059013865,0.0008252683,0.0042305337,0.0011367475
t_1053,85.10073,24.01286,0.004091075,0.0006731842,0.0034509122,0.0008099555
t_1054,85.19056,24.01286,0.005186949,0.00070357224,0.0036066892,0.001072058
t_1055,85.28039000000001,24.09489,0.0050283237,0.0007806857,0.004001992,0.001198379
t_1056,85.19056,24.09489,0.0037436963,0.00048203804,0.0024710486,0.00090498856
t_1057,85.10073,24.09489,0.003647057,0.0004611059,0.0023637454,0.00086295244
t_1058,85.10073,24.17687,0.005983807,0.00085038814,0.0043593044,0.0011738405
t_1059,85.28039000000001,24.17687,0.0048183813,0.0008289217,0.004249262,0.0012777206
t_106,87.97534000000002,23.84864,0.009216828,0.0016238214,0.008324119,0.0023353926
t_1060,85.63972000000001,24.09489,0.004794176,0.0009316613,0.004775931,0.0011465945
t_1061,85.46005000000002,24.09489,0.0058680368,0.0008538848,0.004377229,0.0013188709
t_1062,85.54989,24.09489,0.005693329,0.00089227164,0.0045740097,0.001382261
t_1063,85.37022000000002,24.09489,0.0054618265,0.0008165595,0.00418589,0.0012573642
t_1064,85.37022000000002,24.17687,0.005683575,0.000867241,0.0044456967,0.0013409117
t_1065,85.63972000000001,24.17687,0.006790881,0.001113306,0.005707088,0.0015479148
t_1066,85.54989,24.17687,0.004805514,0.0009493151,0.0048664287,0.0011697677
t_1067,85.46005000000002,24.17687,0.004199556,0.00058596657,0.0030038129,0.0011149838
t_1068,85.46005000000002,24.2588,0.0059714387,0.00096455374,0.004944546,0.0015019642
t_1069,85.37022000000002,24.2588,0.0057546375,0.0009214176,0.0047234194,0.0014304769
t_107,88.06516999999997,23.84864,0.0089876745,0.0016287778,0.008349527,0.0023429212
t_1070,85.90921000000003,24.17687,0.0067416476,0.0011272824,0.005778734,0.0017728584
t_1071,85.90921000000003,24.2588,0.0076151052,0.0013512665,0.0069269333,0.0019016794
t_1072,85.81938000000002,24.2588,0.006830419,0.0011539549,0.0059154644,0.0018174228
t_1073,85.72955000000002,24.2588,0.0064714933,0.001104699,0.005662966,0.0017351598
t_1074,85.90921000000003,24.34067,0.008018315,0.0014435947,0.007400231,0.0020396367
t_1075,85.72955000000002,24.34067,0.0070961653,0.0011775553,0.006036446,0.0018568886
t_1076,85.81938000000002,24.34067,0.006991388,0.0012314259,0.0063126003,0.001947089
t_1077,85.81938000000002,24.42249,0.008003055,0.0014743429,0.007557854,0.002085655
t_1078,85.72955000000002,24.42249,0.008309299,0.0014082233,0.007218908,0.0020087187
t_1079,85.90921000000003,24.42249,0.007076443,0.0013744822,0.007045943,0.002187325
t_108,88.15499999999997,23.84864,0.00911422,0.001630786,0.008359821,0.0023459718
t_1080,85.19056,24.17687,0.0058709923,0.0008892151,0.004558341,0.0012178128
t_1081,85.10073,24.2588,0.00599893,0.0009027927,0.0046279435,0.0012377098
t_1082,85.19056,24.2588,0.0058560483,0.0008415696,0.0043140985,0.0012985626
t_1083,85.28039000000001,24.2588,0.0062636216,0.0009878977,0.005064213,0.0013627498
t_1084,85.10073,24.34067,0.0055731414,0.00085450546,0.004380411,0.0013198948
t_1085,85.28039000000001,24.34067,0.0063242367,0.0010497202,0.005381131,0.0014539048
t_1086,85.19056,24.34067,0.006790725,0.0010030735,0.0051420084,0.0014004223
t_1087,85.19056,24.42249,0.0045934394,0.0006133994,0.00314444,0.0011707238
t_1088,85.10073,24.42249,0.00504723,0.00090783276,0.00465378,0.0014079947
t_1089,85.28039000000001,24.42249,0.005347024,0.0009945045,0.0050980817,0.0015516848
t_109,88.06516999999997,23.93078,0.009492363,0.0017661218,0.009053587,0.002551835
t_1090,85.54989,24.2588,0.006087238,0.0010098726,0.0051768622,0.0015772227
t_1091,85.63972000000001,24.2588,0.0067722374,0.0011855756,0.0060775597,0.0016550495
t_1092,85.46005000000002,24.34067,0.006371809,0.0010254987,0.0052569653,0.0016032066
t_1093,85.63972000000001,24.34067,0.007292866,0.0012623742,0.0064712493,0.001769201
t_1094,85.37022000000002,24.34067,0.006783916,0.0010988541,0.005633004,0.0015265265
