# 20110918_M6.9_Sikkim median gmf, Stations:Seismic, gmlt:USGS, Rupture:ISC
custom_site_id,lon,lat,AbrahamsonEtAl2015SSlab,AtkinsonBoore2003SSlab,AtkinsonBoore2003SSlabCascadia,ZhaoEtAl2016SSlab
s_3,90.25999999999999,26.4,0.05306,0.05306,0.05306,0.05306
s_4,84.84000000000003,26.98,0.02857,0.02857,0.02857,0.02857
s_5,92.69,26.34,0.02857,0.02857,0.02857,0.02857
s_6,88.13999999999999,25.0,0.02347,0.02347,0.02347,0.02347
s_7,92.35000000000002,24.87,0.0051,0.0051,0.0051,0.0051
s_8,94.63,26.98,0.0051,0.0051,0.0051,0.0051
s_9,80.19999999999999,29.57,0.00408,0.00408,0.00408,0.00408
t_0,87.07702,23.68422,0.011497848,0.00917085,0.008460858,0.013596608
t_1,87.25668000000002,23.68422,0.01229395,0.010672905,0.009846628,0.013955503
t_10,87.43635,23.68422,0.014659907,0.0110024875,0.010150697,0.013056297
t_100,87.97534000000002,23.68422,0.014706399,0.011593544,0.010696007,0.013553063
t_1000,85.54989,23.68422,0.00823023,0.00547384,0.005050064,0.00942418
t_10000,90.40079000000003,30.5541,0.010888433,0.010456813,0.009647263,0.014930813
t_10001,90.58044999999998,30.5541,0.010689697,0.009522111,0.008784924,0.01396583
t_10002,90.67027999999999,30.5541,0.008862566,0.0058688084,0.0054144543,0.0107133845
t_10003,90.49062000000004,30.63143,0.010209785,0.009423737,0.008694166,0.013862806
t_10004,90.67027999999999,30.63143,0.009669353,0.00859129,0.007926165,0.012978828
t_10005,90.40079000000003,30.63143,0.010485,0.009870337,0.009106191,0.014328217
t_10006,90.76011,30.5541,0.008225835,0.0056035467,0.005169729,0.010366165
t_10007,90.93977999999998,30.5541,0.009813165,0.007917101,0.007304171,0.012245576
t_10008,90.84995000000004,30.5541,0.009927938,0.008288343,0.007646673,0.012651376
t_10009,90.76011,30.63143,0.010975145,0.008205724,0.00757045,0.0125615075
t_1001,85.46005000000002,23.68422,0.0079812305,0.005262478,0.0048550647,0.009165049
t_10010,90.84995000000004,30.63143,0.009438318,0.007839062,0.0072321743,0.012159612
t_10011,90.93977999999998,30.63143,0.009258256,0.007490348,0.0069104573,0.011772551
t_10012,90.84995000000004,30.7087,0.008840716,0.00741713,0.0068429075,0.011690654
t_10013,90.76011,30.7087,0.009085419,0.0077615785,0.0071606897,0.012074026
t_10014,90.93977999999998,30.7087,0.010267002,0.0070894016,0.0065405513,0.011321288
t_10015,90.76011,30.7859,0.008777404,0.0073444727,0.006775875,0.011609162
t_10016,90.58044999999998,30.63143,0.009937751,0.008996901,0.008300375,0.013412341
t_10017,90.67027999999999,30.7087,0.009333871,0.008123625,0.007494707,0.012471956
t_10018,90.40079000000003,30.7087,0.010098244,0.009315503,0.008594312,0.013749117
t_10019,90.58044999999998,30.7087,0.0095857605,0.008504325,0.007845934,0.012885158
t_1002,85.63972000000001,23.68422,0.007307177,0.0056891683,0.005248722,0.007679939
t_10020,90.49062000000004,30.7087,0.009840698,0.008903395,0.008214109,0.0133128865
t_10021,90.49062000000004,30.7859,0.009486464,0.008410857,0.0077597015,0.01278419
t_10022,90.58044999999998,30.7859,0.009247453,0.00804158,0.007419014,0.012382216
t_10023,90.67027999999999,30.7859,0.009010974,0.007684624,0.0070896926,0.011988791
t_10024,90.40079000000003,30.7859,0.009727584,0.008790981,0.0081103975,0.0131929405
t_10025,90.40079000000003,30.86304,0.009372345,0.008295316,0.007653106,0.01265895
t_10026,91.20927,30.7087,0.008388756,0.0061976006,0.005717792,0.010291094
t_10027,91.11944,30.7087,0.008508634,0.006480454,0.0059787477,0.0106220655
t_10028,91.02960999999999,30.7087,0.008968878,0.006777457,0.0062527573,0.010965282
t_10029,91.20927,30.7859,0.008300322,0.0058733053,0.0054186033,0.0099063795
t_1003,85.37022000000002,23.68422,0.008075879,0.0050554853,0.004664098,0.008908414
t_10030,91.02960999999999,30.7859,0.011074142,0.007202349,0.0066447547,0.009659031
t_10031,91.11944,30.7859,0.01115916,0.0068887416,0.006355426,0.009358827
t_10032,91.02960999999999,30.86304,0.0124431085,0.0068240324,0.0062957266,0.009327352
t_10033,91.20927,30.86304,0.00830246,0.0055679437,0.0051368824,0.009538639
t_10034,91.11944,30.86304,0.0068503,0.003756909,0.0034660548,0.0078034867
t_10035,91.20927,30.94012,0.0060820896,0.0034092318,0.0031452945,0.0072848024
t_10036,90.84995000000004,30.7859,0.008547049,0.007020717,0.006477184,0.011243282
t_10037,90.93977999999998,30.7859,0.0083202515,0.0067125475,0.0061928728,0.010890637
t_10038,90.84995000000004,30.86304,0.008263685,0.006648033,0.006133353,0.010816245
t_10039,90.93977999999998,30.86304,0.008049854,0.006358109,0.0058658742,0.010479413
t_1004,85.63972000000001,23.76646,0.007155958,0.0060602394,0.005591065,0.00803166
t_10040,90.76011,30.86304,0.00848059,0.0069524967,0.0064142453,0.011165594
t_10041,90.84995000000004,30.94012,0.008162357,0.006297478,0.005809937,0.010408435
t_10042,90.93977999999998,30.94012,0.0076123103,0.0060245846,0.005558171,0.007998132
t_10043,90.76011,30.94012,0.008627494,0.006583939,0.006074221,0.01074214
t_10044,90.84995000000004,31.01714,0.007065426,0.005967574,0.005505574,0.007944407
t_10045,90.76011,31.01714,0.009717256,0.006235455,0.005752716,0.010335629
t_10046,90.49062000000004,30.86304,0.010014681,0.007944655,0.007329592,0.012275873
t_10047,90.58044999999998,30.86304,0.008155059,0.0076034614,0.0070148134,0.009435027
t_10048,90.67027999999999,30.86304,0.008700238,0.0072720964,0.006709102,0.011527764
t_10049,90.58044999999998,30.94012,0.011703711,0.008065453,0.007441038,0.010467101
t_1005,85.54989,23.76646,0.010762755,0.006536706,0.0060306443,0.0090172365
t_10050,90.40079000000003,30.94012,0.010155485,0.007827142,0.007221177,0.012146462
t_10051,90.67027999999999,30.94012,0.009700384,0.006881688,0.0063489187,0.011084733
t_10052,90.49062000000004,30.94012,0.009802344,0.0075036148,0.0069226967,0.011787366
t_10053,90.49062000000004,31.01714,0.01393402,0.007951269,0.007335694,0.010396109
t_10054,90.58044999999998,31.01714,0.008641436,0.0067952205,0.0062691453,0.010985675
t_10055,90.67027999999999,31.01714,0.008569174,0.0065114163,0.006007313,0.010658047
t_10056,91.02960999999999,30.94012,0.007905145,0.005764524,0.0053182435,0.009776007
t_10057,91.11944,30.94012,0.008362558,0.0055166297,0.005089541,0.009476294
t_10058,91.11944,31.01714,0.007733757,0.0052319746,0.0048269234,0.009127412
t_10059,91.20927,31.01714,0.0069290516,0.0050091557,0.004621355,0.0070180446
t_1006,85.37022000000002,23.76646,0.008919726,0.00602676,0.005560178,0.009298893
t_10060,91.02960999999999,31.01714,0.008220386,0.0054655937,0.0050424556,0.009414122
t_10061,91.02960999999999,31.0941,0.0071406136,0.0051839286,0.004782597,0.009068003
t_10062,91.11944,31.0941,0.0072852755,0.0049636764,0.0045793965,0.00879364
t_10063,91.20927,31.0941,0.009751699,0.0053335954,0.004920677,0.007807968
t_10064,91.02960999999999,31.17099,0.0067567443,0.0049184677,0.0045376876,0.006927911
t_10065,91.20927,31.17099,0.006561884,0.004512568,0.004163212,0.008220639
t_10066,90.93977999999998,31.01714,0.008149432,0.005710588,0.005268483,0.00971111
t_10067,90.93977999999998,31.0941,0.0072680363,0.0054148347,0.004995627,0.007415756
t_10068,90.84995000000004,31.0941,0.0077244085,0.0056559728,0.005218096,0.00964522
t_10069,90.76011,31.0941,0.0068957442,0.0038123585,0.0035172116,0.0078849355
t_1007,85.46005000000002,23.76646,0.008812545,0.005596075,0.005162836,0.009572751
t_10070,90.84995000000004,31.17099,0.008092412,0.0053599942,0.004945032,0.009284962
t_10071,90.76011,31.17099,0.008979737,0.005590808,0.0051579764,0.009566368
t_10072,90.93977999999998,31.17099,0.007658333,0.0051356982,0.004738101,0.00900821
t_10073,90.84995000000004,31.24782,0.0072491653,0.0050789234,0.004685721,0.008937621
t_10074,90.76011,31.24782,0.009745946,0.005939036,0.0054792454,0.008425167
t_10075,90.93977999999998,31.24782,0.006032098,0.0031446528,0.0029011988,0.0068800375
t_10076,90.40079000000003,31.01714,0.010561517,0.0073851184,0.006813374,0.011654777
t_10077,90.49062000000004,31.0941,0.008750887,0.0066923946,0.00617428,0.01086742
t_10078,90.67027999999999,31.0941,0.006927839,0.0039775036,0.0036695716,0.008125573
t_10079,90.58044999999998,31.0941,0.009478495,0.006423105,0.0059258384,0.010555292
t_1008,85.54989,23.84864,0.0068719056,0.004003205,0.003693283,0.008162769
t_10080,90.40079000000003,31.0941,0.009653404,0.0069679343,0.006428488,0.011183192
t_10081,90.67027999999999,31.17099,0.007448687,0.0058279014,0.0053767147,0.0078121694
t_10082,90.49062000000004,31.17099,0.006836967,0.004080536,0.0037646273,0.008274286
t_10083,90.58044999999998,31.17099,0.0077445693,0.006071063,0.005601051,0.010141669
t_10084,90.40079000000003,31.17099,0.008016329,0.0065743686,0.006065391,0.008509185
t_10085,90.40079000000003,31.24782,0.0077059357,0.006203133,0.005722896,0.008165479
t_10086,90.49062000000004,31.24782,0.009214301,0.005968258,0.005506205,0.010019626
t_10087,90.67027999999999,31.24782,0.0076841903,0.0055129654,0.0050861603,0.009471836
t_10088,90.58044999999998,31.24782,0.0074785836,0.0057380893,0.0052938554,0.009744222
t_10089,90.40079000000003,31.32459,0.0105542,0.0065672207,0.006058797,0.009047047
t_1009,85.63972000000001,23.84864,0.006740681,0.00416798,0.003845302,0.008399678
t_10090,90.58044999999998,31.32459,0.011851368,0.0060849898,0.0056139,0.008599774
t_10091,90.67027999999999,31.32459,0.0102682095,0.0058510965,0.0053981137,0.008336665
t_10092,90.49062000000004,31.32459,0.010766925,0.0063238195,0.0058342395,0.008808165
t_10093,90.40079000000003,31.4013,0.009959094,0.006196855,0.0057171043,0.008682535
t_10094,90.58044999999998,31.4013,0.008755271,0.005751074,0.0053058346,0.008995733
t_10095,90.49062000000004,31.4013,0.008761969,0.005322541,0.0049104784,0.009238981
t_10096,91.5686,31.17099,0.00720494,0.003805583,0.0035109608,0.007288408
t_10097,91.65843000000001,31.24782,0.0064580524,0.0034686557,0.0032001177,0.006826908
t_10098,91.5686,31.24782,0.00733481,0.004058798,0.0037445722,0.007032174
t_10099,91.74826000000002,31.24782,0.00785462,0.0037323716,0.0034434174,0.0060682124
t_101,88.06516999999997,23.68422,0.015213235,0.011626716,0.010726612,0.013580737
t_1010,85.72955000000002,23.68422,0.007572097,0.0059080753,0.0054506813,0.009947907
t_10100,91.65843000000001,31.32459,0.0071997824,0.0037014072,0.0034148502,0.006589514
t_10101,91.5686,31.32459,0.0062569254,0.003439556,0.0031732712,0.0067864596
t_10102,91.74826000000002,31.32459,0.0063116504,0.0031643866,0.002919405,0.0063989433
t_10103,91.65843000000001,31.4013,0.006999861,0.0035212454,0.0032486361,0.0063617313
t_10104,91.5686,31.4013,0.0051986347,0.0032713977,0.0030181312,0.005194403
t_10105,91.74826000000002,31.4013,0.0059923995,0.0030110355,0.002777926,0.0061787795
t_10106,91.74826000000002,31.47794,0.0056967163,0.00286592,0.0026440453,0.0059674378
t_10107,91.65843000000001,31.47794,0.005764865,0.002986412,0.0027552086,0.00614313
t_10108,91.5686,31.47794,0.007112541,0.0034921297,0.0032217745,0.005790149
t_10109,91.65843000000001,31.55452,0.0060864766,0.0028426396,0.002622567,0.0059332475
t_1011,85.81938000000002,23.68422,0.008354117,0.0061300946,0.005655512,0.010211485
t_10110,91.74826000000002,31.55452,0.007625871,0.003061463,0.0028244492,0.0052773524
t_10111,91.5686,31.55452,0.006201585,0.0029618843,0.0027325798,0.006107534
t_10112,91.74826000000002,31.63104,0.005192283,0.0025984026,0.0023972383,0.00556949
t_10113,91.65843000000001,31.63104,0.0053957654,0.0027065128,0.002496979,0.0057316762
t_10114,91.5686,31.63104,0.004749205,0.0028194473,0.0026011702,0.0046776794
t_10115,91.92791999999997,31.47794,0.0051232507,0.0026402974,0.0024358898,0.005632568
t_10116,91.83808999999997,31.47794,0.005390466,0.0027506312,0.0025376817,0.00579732
t_10117,92.01776000000001,31.47794,0.005131281,0.0025345103,0.0023382925,0.00547272
t_10118,92.01776000000001,31.55452,0.0060712886,0.0027092122,0.0024994693,0.0052891476
t_10119,91.83808999999997,31.55452,0.0055650445,0.0026193135,0.0024165304,0.0056010108
t_1012,85.90921000000003,23.68422,0.009095525,0.006354703,0.005862732,0.010475431
t_10120,91.92791999999997,31.55452,0.0054188157,0.0025147407,0.0023200533,0.0054426338
t_10121,91.83808999999997,31.63104,0.006345069,0.0027993005,0.002582583,0.004954973
t_10122,92.01776000000001,31.63104,0.005773804,0.0025814883,0.0023816335,0.005112425
t_10123,91.92791999999997,31.63104,0.004611108,0.002395733,0.0022102592,0.0052600466
t_10124,91.38893999999999,31.47794,0.0074718064,0.0037943816,0.0035006267,0.0061391382
t_10125,91.47877,31.47794,0.007835681,0.00363988,0.0033580863,0.005961789
t_10126,91.29910000000001,31.47794,0.007370588,0.0039559915,0.003649725,0.0069060302
t_10127,91.38893999999999,31.55452,0.005456186,0.003216809,0.0029677686,0.0064734938
t_10128,91.29910000000001,31.55452,0.0052254195,0.003352636,0.0030930801,0.0052850335
t_10129,91.47877,31.55452,0.0062775314,0.0030865183,0.0028475649,0.0062875436
t_1013,85.81938000000002,23.76646,0.010511016,0.007339319,0.0067711207,0.010692585
t_10130,91.38893999999999,31.63104,0.004829202,0.003060579,0.0028236338,0.004956122
t_10131,91.29910000000001,31.63104,0.00450757,0.002058123,0.0018987864,0.005100298
t_10132,91.47877,31.63104,0.005341306,0.0029374526,0.0027100397,0.0060719927
t_10133,92.55673999999999,31.24782,0.003848743,0.0014507707,0.0013384543,0.003986982
t_10134,92.46690999999998,31.24782,0.0047938367,0.0023504575,0.0021684887,0.005189894
t_10135,92.55673999999999,31.32459,0.004329885,0.0021501535,0.001983692,0.004874651
t_10136,92.46690999999998,31.32459,0.004672669,0.0022477317,0.0020737157,0.0050292443
t_10137,92.37707999999998,31.32459,0.0050579067,0.0023489685,0.002167115,0.00518758
t_10138,92.64657999999997,31.32459,0.0039395555,0.0020561612,0.0018969764,0.0037457144
t_10139,92.37707999999998,31.4013,0.0047783344,0.0022443328,0.00207058,0.0050238925
t_1014,85.72955000000002,23.76646,0.0066201836,0.0040668785,0.003752027,0.008254634
t_10140,92.64657999999997,31.4013,0.004290067,0.0019682918,0.0018159098,0.0045809248
t_10141,92.55673999999999,31.4013,0.0037906747,0.0020569859,0.0018977373,0.003746771
t_10142,92.46690999999998,31.4013,0.004803465,0.002148979,0.0019826086,0.0048727784
t_10143,92.10759000000002,31.47794,0.0050512147,0.0024321154,0.0022438248,0.00531614
t_10144,92.28724999999997,31.47794,0.0042046416,0.0022368284,0.0020636567,0.003974304
t_10145,92.19741999999997,31.47794,0.0050088335,0.0023328904,0.0021522818,0.0051625683
t_10146,92.19741999999997,31.55452,0.0047428743,0.0022252689,0.0020529921,0.004993833
t_10147,92.10759000000002,31.55452,0.0046983073,0.0023184386,0.0021389488,0.0051400443
t_10148,92.28724999999997,31.55452,0.004698085,0.002134985,0.001969698,0.004850438
t_10149,92.19741999999997,31.63104,0.0050692023,0.0021222688,0.0019579662,0.0048301
t_1015,85.90921000000003,23.76646,0.009499448,0.006786657,0.0062612444,0.010975846
t_10150,92.28724999999997,31.63104,0.0054066083,0.0022860274,0.0021090468,0.0046934783
t_10151,92.10759000000002,31.63104,0.0055894474,0.0024794068,0.0022874551,0.0049693445
t_10152,92.37707999999998,31.47794,0.005399495,0.0024055091,0.0022192784,0.0048646946
t_10153,92.64657999999997,31.47794,0.0036795416,0.0018837263,0.0017378912,0.003521998
t_10154,92.46690999999998,31.47794,0.0038614317,0.0020541155,0.0018950892,0.0037430937
t_10155,92.55673999999999,31.47794,0.0035686234,0.0012702626,0.0011719209,0.003631277
t_10156,92.37707999999998,31.55452,0.0049963403,0.002047577,0.0018890569,0.004709914
t_10157,92.64657999999997,31.55452,0.0034319602,0.0011637132,0.0010736204,0.0034143897
t_10158,92.55673999999999,31.55452,0.003706082,0.0018813077,0.0017356598,0.0035188184
t_10159,92.46690999999998,31.55452,0.004839281,0.0019630266,0.0018110522,0.004572306
t_1016,85.90921000000003,23.84864,0.00866684,0.007248574,0.006687401,0.011501261
t_10160,92.46690999999998,31.63104,0.0034803147,0.0012109946,0.0011172413,0.0035113217
t_10161,92.55673999999999,31.63104,0.0039756545,0.0017986071,0.0016593618,0.004299617
t_10162,92.37707999999998,31.63104,0.0046732156,0.001955208,0.0018038388,0.0045594936
t_10163,92.64657999999997,31.63104,0.0031777027,0.0011132173,0.0010270338,0.0033095828
t_10164,90.84995000000004,31.32459,0.006797281,0.004812181,0.0044396296,0.008602924
t_10165,90.76011,31.32459,0.0102213165,0.0056224614,0.0051871794,0.008104787
t_10166,90.93977999999998,31.32459,0.0070297634,0.004618501,0.0042609437,0.008356603
t_10167,90.93977999999998,31.4013,0.008640152,0.004913511,0.0045331153,0.007368021
t_10168,90.76011,31.4013,0.008987062,0.0053225346,0.0049104723,0.0077965134
t_10169,90.84995000000004,31.4013,0.00898634,0.0051154587,0.004719428,0.0075807977
t_1017,85.81938000000002,23.84864,0.009453936,0.006980175,0.006439781,0.011197139
t_10170,90.67027999999999,31.4013,0.007714246,0.004932613,0.004550738,0.00875467
t_10171,90.84995000000004,31.47794,0.007732615,0.0043192594,0.003984869,0.0079701645
t_10172,90.67027999999999,31.47794,0.007149438,0.004665723,0.00430451,0.008416926
t_10173,90.93977999999998,31.47794,0.006198959,0.004151982,0.0038305419,0.007750831
t_10174,91.11944,31.47794,0.006767826,0.0038300825,0.0035335636,0.0073214984
t_10175,91.02960999999999,31.47794,0.0077725477,0.0044755987,0.0041291052,0.0075345337
t_10176,91.20927,31.47794,0.0077330135,0.004124181,0.003804893,0.0065109306
t_10177,91.02960999999999,31.55452,0.0073939445,0.0042463737,0.003917626,0.0072599975
t_10178,91.11944,31.55452,0.0071260133,0.0040803803,0.0037644836,0.0070585385
t_10179,91.20927,31.55452,0.005999693,0.0034926345,0.0032222401,0.0068601654
t_1018,85.72955000000002,23.84864,0.007604234,0.0067155953,0.0061956844,0.008638508
t_10180,91.20927,31.63104,0.005083416,0.0033183752,0.003061472,0.0052468902
t_10181,91.11944,31.63104,0.005574539,0.0034526933,0.0031853914,0.0068047326
t_10182,91.02960999999999,31.63104,0.0052770996,0.0035905293,0.0033125563,0.005546879
t_10183,90.49062000000004,31.47794,0.006946288,0.0050266148,0.004637462,0.008872386
t_10184,90.58044999999998,31.47794,0.0069177006,0.004844486,0.0044694333,0.008643733
t_10185,90.40079000000003,31.47794,0.010104591,0.00584775,0.005395027,0.00833329
t_10186,90.58044999999998,31.55452,0.006444548,0.004578905,0.0042244135,0.006586137
t_10187,90.49062000000004,31.55452,0.006612052,0.0047474075,0.004379871,0.0067566033
t_10188,90.40079000000003,31.55452,0.0066984985,0.0049185525,0.004537766,0.0069279955
t_10189,90.58044999999998,31.63104,0.0074071977,0.0043280832,0.00399301,0.007981666
t_1019,85.72955000000002,23.93078,0.010017817,0.0071600624,0.0066057416,0.01140132
t_10190,90.49062000000004,31.63104,0.008256065,0.0050311554,0.0046416516,0.008183847
t_10191,90.40079000000003,31.63104,0.0070901676,0.0046422267,0.004282833,0.008386932
t_10192,90.76011,31.47794,0.007211707,0.004490581,0.0041429275,0.008192306
t_10193,90.76011,31.55452,0.008153971,0.004769594,0.0044003394,0.007880837
t_10194,90.93977999999998,31.55452,0.0058209924,0.00393636,0.0036316135,0.005918837
t_10195,90.67027999999999,31.55452,0.0062420415,0.004413323,0.0040716506,0.00641688
t_10196,90.84995000000004,31.55452,0.0058261165,0.0040918454,0.003775061,0.006082994
t_10197,90.67027999999999,31.63104,0.006433693,0.0041746735,0.0038514768,0.00778073
t_10198,90.93977999999998,31.63104,0.005372843,0.0037317812,0.0034428725,0.0056999903
t_10199,90.76011,31.63104,0.0065543894,0.0040240246,0.0037124907,0.007581349
t_102,88.15499999999997,23.68422,0.014727015,0.011640154,0.01073901,0.013591942
t_1020,85.19056,23.68422,0.0055895834,0.0030059847,0.0027732663,0.006664064
t_10200,90.84995000000004,31.63104,0.0051524774,0.002502765,0.0023090048,0.0058549587
t_1021,85.10073,23.68422,0.0054622684,0.002881824,0.0026587178,0.0064682732
t_1022,85.28039000000001,23.68422,0.009214165,0.0054453197,0.005023752,0.007923296
t_1023,85.28039000000001,23.76646,0.005930541,0.0033263965,0.0030688723,0.007159064
t_1024,85.10073,23.76646,0.007055909,0.0047302553,0.0043640463,0.008499081
t_1025,85.19056,23.76646,0.0057941903,0.003188374,0.002941535,0.006947569
t_1026,85.19056,23.84864,0.0069655315,0.005237056,0.004831611,0.0072425427
t_1027,85.10073,23.84864,0.007006503,0.0050133513,0.0046252254,0.008855814
t_1028,85.28039000000001,23.84864,0.008618355,0.005468535,0.0050451695,0.00941771
t_1029,85.10073,23.93078,0.006804243,0.0053151036,0.0049036164,0.007318787
t_103,88.06516999999997,23.76646,0.01550271,0.012587447,0.011612984,0.014373281
t_1030,85.46005000000002,23.84864,0.008873763,0.0059504043,0.0054897335,0.009998371
t_1031,85.37022000000002,23.84864,0.00629829,0.0036843654,0.0033991279,0.0076964176
t_1032,85.46005000000002,23.93078,0.00951599,0.0063267136,0.0058369096,0.0104426835
t_1033,85.63972000000001,23.93078,0.0075113364,0.00443973,0.004096013,0.008784773
t_1034,85.54989,23.93078,0.008318684,0.006598395,0.0060875574,0.010758872
t_1035,85.37022000000002,23.93078,0.009722675,0.006801394,0.0062748403,0.0101306345
t_1036,85.37022000000002,24.01286,0.008840533,0.0064383517,0.005939905,0.01057306
t_1037,85.63972000000001,24.01286,0.01002898,0.007324343,0.006757304,0.011586546
t_1038,85.54989,24.01286,0.01001817,0.0070216022,0.006478001,0.011244289
t_1039,85.46005000000002,24.01286,0.009907062,0.0067261118,0.006205387,0.010906252
t_104,87.97534000000002,23.76646,0.015538983,0.012550388,0.011578793,0.014343019
t_1040,85.90921000000003,23.93078,0.009882025,0.0077426117,0.007143191,0.01205304
t_1041,85.81938000000002,23.93078,0.008445055,0.0074490383,0.0068723457,0.009298427
t_1042,85.81938000000002,24.01286,0.010235313,0.007949586,0.007334142,0.012281292
t_1043,85.72955000000002,24.01286,0.010084238,0.0076338677,0.0070428657,0.011932444
t_1044,85.90921000000003,24.01286,0.009524841,0.008270813,0.0076304995,0.012632328
t_1045,85.81938000000002,24.09489,0.010264917,0.008483906,0.007827096,0.0128631275
t_1046,85.72955000000002,24.09489,0.010047887,0.008138867,0.007508769,0.012488601
t_1047,85.90921000000003,24.09489,0.00962339,0.008835519,0.0081514865,0.010499078
t_1048,85.72955000000002,24.17687,0.010610734,0.00867694,0.008005184,0.013070828
t_1049,85.81938000000002,24.17687,0.01301872,0.010158897,0.009372412,0.013473067
t_105,88.15499999999997,23.76646,0.015317441,0.012602462,0.011626839,0.014385535
t_1050,85.19056,23.93078,0.0062285196,0.0035857814,0.0033081758,0.0075499592
t_1051,85.28039000000001,23.93078,0.010024677,0.006511972,0.0060078255,0.009823159
t_1052,85.28039000000001,24.01286,0.010559088,0.0069102617,0.00637528,0.009379548
t_1053,85.10073,24.01286,0.007319978,0.005636808,0.005200415,0.0076297973
t_1054,85.19056,24.01286,0.009280776,0.005891258,0.005435166,0.00992783
t_1055,85.28039000000001,24.09489,0.008996955,0.0065369555,0.006030875,0.01068769
t_1056,85.19056,24.09489,0.0066984287,0.004036274,0.003723792,0.0082105305
t_1057,85.10073,24.09489,0.0065255165,0.003861002,0.0035620893,0.007956114
t_1058,85.10073,24.17687,0.010706559,0.007120599,0.0065693334,0.009581133
t_1059,85.28039000000001,24.17687,0.008621315,0.006940853,0.006403503,0.011152312
t_106,87.97534000000002,23.84864,0.016490761,0.013596123,0.012543608,0.015188061
t_1060,85.63972000000001,24.09489,0.008578005,0.0078011276,0.0071971766,0.009608765
t_1061,85.46005000000002,24.09489,0.010499416,0.007149878,0.0065963455,0.011389798
t_1062,85.54989,24.09489,0.010186819,0.0074713044,0.006892888,0.011751271
t_1063,85.37022000000002,24.09489,0.0097726025,0.0068373396,0.0063080033,0.01103397
t_1064,85.37022000000002,24.17687,0.010169366,0.007261714,0.006699524,0.011516069
t_1065,85.63972000000001,24.17687,0.01215062,0.009322103,0.008600401,0.012673083
t_1066,85.54989,24.17687,0.008598291,0.007948949,0.007333554,0.0097378995
t_1067,85.46005000000002,24.17687,0.0075140777,0.0049065044,0.0045266505,0.009431334
t_1068,85.46005000000002,24.2588,0.010684429,0.008076548,0.007451274,0.012420493
t_1069,85.37022000000002,24.2588,0.010296516,0.0077153537,0.0071180435,0.012022856
