STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,PGA_VALUE,PGA_LN_SIGMA,SOIL_TYPE,VS30,VS30_TYPE,VS30_USGS
NOR,NORCIA LA CASTELLINA,13.092422,42.792442,seismic,0.305743,0.0,B,423.0,B,788.0
PRE,PRECI,13.0334,42.879299,seismic,0.305011,0.0,B (inferred from geology),679.0,inferred_USGS,679.0
AM05,AMANDOLA  FM  CAMPO SPORTIVO,13.352786,42.977404,seismic,0.270388,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
PCB,POGGIO CANCELLI  BASE DIGA,13.33799,42.558022,seismic,0.239559,0.0,B (inferred from geology),985.0,inferred_USGS,985.0
MMO,MONTEMONACO,13.3268,42.8993,seismic,0.190386,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
NCR,NOCERA UMBRA,12.784666,43.111583,seismic,0.190005,0.0,E,555.0,E,772.0
GAGG,GAGGIA,10.9587,46.0835,seismic,0.175016,0.0,A (inferred from geology),1000.0,inferred_USGS,1000.0
CLF,COLFIORITO,12.920428,43.036714,seismic,0.167655,0.0,D,145.0,D,151.0
CSC,CASCIA,13.01228,42.719097,seismic,0.165312,0.0,B,698.0,B,991.0
MNF,MONTE FIEGNI  FIASTRA,13.184466,43.059684,seismic,0.130683,0.0,A,1062.0,A,1000.0
RM33,PELLESCRITTA,13.21452,42.50898,seismic,0.129826,0.0,B (inferred from geology),623.0,inferred_USGS,623.0
TREG,TREGNAGO,11.1606,45.523,seismic,0.122594,0.0,B,391.0,B,814.0
MTL,MATELICA,13.008338,43.249435,seismic,0.122442,0.0,B,579.0,B,969.0
TERO,TERAMO,13.60393,42.62279,seismic,0.121114,0.0,A,912.0,A,999.0
ASP,ASCOLI PICENO,13.6479,42.848,seismic,0.117643,0.0,B,599.0,B,993.0
FOSV,FOSSATO DI VICO,12.76117,43.29483,seismic,0.11667,0.0,B (inferred from geology),653.0,inferred_USGS,653.0
SNO,SARNANO,13.304135,43.03717,seismic,0.113803,0.0,B (inferred from geology),559.0,inferred_USGS,559.0
TLN,TOLENTINO,13.25838,43.215904,seismic,0.111506,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
FOPC,FOLIGNO NORD,12.7031,42.9697,seismic,0.109775,0.0,C (inferred from geology),676.0,inferred_USGS,676.0
SPD,SELLA PEDICATE  CAMPOTOSTO,13.371038,42.515139,seismic,0.106225,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
SSM1,SAN SEVERINO MARCHE,13.176956,43.228783,seismic,0.097604,0.0,C (inferred from geology),969.0,inferred_USGS,969.0
MSCT,MASCIONI (CAMPOTOSTO) 2,13.3509,42.526699,seismic,0.096263,0.0,B,652.0,B,918.0
TRL,TERMINILLO,12.932308,42.461314,seismic,0.094352,0.0,B,380.0,B,1000.0
MNTV,MANTOVA,10.7897,45.1495,seismic,0.094267,0.0,C,237.0,C,233.0
SPM,SPOLETO  MONTELUCO,12.751268,42.72324,seismic,0.092677,0.0,A (inferred from geology),782.0,inferred_USGS,782.0
MDAR,MONTE DARIA,13.1427,43.1927,seismic,0.09136,0.0,A (inferred from geology),969.0,inferred_USGS,969.0
SPO1,SPOLETO 2,12.7363,42.734402,seismic,0.086546,0.0,B (inferred from geology),672.0,inferred_USGS,672.0
FBR,FABRIANO,12.9119,43.343601,seismic,0.076989,0.0,C (inferred from geology),609.0,inferred_USGS,609.0
AQG,L AQUILA   V. ATERNO    COLLE GRILLI,13.337026,42.373474,seismic,0.07553,0.0,B,696.0,B,804.0
CSA,CASTELNUOVO  ASSISI,12.590602,43.008015,seismic,0.075034,0.0,C,200.0,C,230.0
BVG,BEVAGNA,12.611065,42.932367,seismic,0.073581,0.0,C,211.0,C,230.0
AQV,L AQUILA   V. ATERNO   CENTRO VALLE,13.343888,42.377222,seismic,0.071601,0.0,B,474.0,B,820.0
RTI,RIETI (CAB. ENEL),12.829097,42.430278,seismic,0.068927,0.0,D,170.0,D,230.0
VAL,VALFABBRICA,12.6017,43.159302,seismic,0.068644,0.0,B (inferred from geology),841.0,inferred_USGS,841.0
AQK,L AQUILA   V. ATERNO   AQUIL PARK ING.,13.400949,42.344967,seismic,0.067094,0.0,B,705.0,B,600.0
PZI1,PIZZOLI,13.3262,42.4356,seismic,0.066986,0.0,B,705.0,B,1000.0
CTD,CITTADUCALE,12.947702,42.388366,seismic,0.066378,0.0,B,407.0,B,914.0
PGG,POGGIO PICENZE,13.539446,42.322872,seismic,0.065303,0.0,B (inferred from geology),804.0,inferred_USGS,804.0
MURB,MONTE URBINO,12.5246,43.263,seismic,0.060997,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
SNI,SANGEMINI,12.5536,42.632,seismic,0.059131,0.0,B (inferred from geology),832.0,inferred_USGS,832.0
BRS,BARISCIANO,13.59007,42.324272,seismic,0.057901,0.0,E,444.0,E,966.0
GSA,GRAN SASSO  LAB. INFN ASSERGI,13.519362,42.420689,seismic,0.05659,0.0,B,492.0,B,239.0
AQF,L AQUILA   V. ATERNO    FERRIERA,13.35474,42.380539,seismic,0.056134,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
SBT,S.BENEDETTO,13.860366,42.933846,seismic,0.0552,0.0,C (inferred from geology),595.0,inferred_USGS,595.0
PTI,PETRITOLI,13.657076,43.066567,seismic,0.054662,0.0,C (inferred from geology),596.0,inferred_USGS,596.0
ANT,ANTRODOCO,13.078598,42.41811,seismic,0.054645,0.0,A,912.0,A,1000.0
PP3,PP3,13.6095,43.37783,seismic,0.053106,0.0,C (inferred from geology),589.0,inferred_USGS,589.0
LSS,LEONESSA  NUOVA,12.968894,42.558243,seismic,0.052298,0.0,A,1091.0,A,607.0
GBP,GUBBIO PIANA,12.58949,43.31381,seismic,0.051815,0.0,C,224.0,C,260.0
MMUR,MONTE MURANO,12.9973,43.44183,seismic,0.050572,0.0,A (inferred from geology),998.0,inferred_USGS,998.0
SNG,SENIGALLIA,13.226162,43.68558,seismic,0.050247,0.0,C,258.0,C,565.0
PCRO,PIETRALACROCE  ANCONA,13.53233,43.60768,seismic,0.049319,0.0,B (inferred from geology),488.0,inferred_USGS,488.0
ANB,ANCONA 2,13.507411,43.59229,seismic,0.048992,0.0,B (inferred from geology),970.0,inferred_USGS,970.0
AQU,L AQUILA  ITALY,13.405,42.354,seismic,0.044817,0.0,B (inferred from geology),628.0,inferred_USGS,628.0
SIG,SIGILLO,12.7408,43.330799,seismic,0.042731,0.0,C (inferred from geology),1000.0,inferred_USGS,1000.0
AVZ,AVEZZANO,13.425929,42.027458,seismic,0.041594,0.0,C,199.0,C,230.0
BZZ,BAZZANO,13.468575,42.337025,seismic,0.039882,0.0,B,679.0,B,235.0
GNU,GIANO NELLUMBRIA,12.570145,42.803818,seismic,0.039705,0.0,A (inferred from geology),1000.0,inferred_USGS,1000.0
BTT2,BORGO OTTOMILA - 2 (CELANO),13.543056,41.998333,seismic,0.036551,0.0,D,90.0,D,230.0
AQA,L AQUILA   V. ATERNO    F. ATERNO,13.339298,42.37553,seismic,0.035485,0.0,B,549.0,B,820.0
SULP,SULMONA POLIZIA,13.9274,42.085,seismic,0.033473,0.0,C,275.0,C,298.0
0UM8,UMBERTIDE,12.341,43.3041,seismic,0.033436,0.0,C (inferred from geology),230.0,inferred_USGS,230.0
SRL,SIROLO,13.619388,43.517905,seismic,0.033212,0.0,C,272.0,C,449.0
SDM,S. DEMETRIO NEI VESTINI,13.557652,42.289706,seismic,0.029805,0.0,B,752.0,B,788.0
CIMO,CIMOLAIS  ITALY,12.4448,46.3116,seismic,0.027255,0.0,C (inferred from geology),999.0,inferred_USGS,999.0
FIAM,FIAMIGNANO,13.11718,42.26802,seismic,0.026309,0.0,B,790.0,B,1000.0
TOD,TODI,12.387275,42.738174,seismic,0.025554,0.0,C (inferred from geology),1000.0,inferred_USGS,1000.0
FMG,FIAMIGNANO,13.11722,42.268028,seismic,0.025238,0.0,B,790.0,B,1000.0
CCT,CITTA DI CASTELLO (TRESTINA),12.2346,43.3683,seismic,0.024368,0.0,C,316.0,C,230.0
TVL,TIVOLI,12.773221,41.893015,seismic,0.024291,0.0,C,314.0,C,449.0
0MBT,CITTA' DI CASTELLO (OPERA PIA MUZI BETTI),12.2488,43.462101,seismic,0.022591,0.0,C (inferred from geology),458.0,inferred_USGS,458.0
MMP1,MOMPEO 1,12.748319,42.249229,seismic,0.0221,0.0,A,800.0,A,1000.0
CSO1,CARSOLI1,13.088044,42.100933,seismic,0.020399,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
PIEI,PIEIA,12.535,43.53567,seismic,0.020396,0.0,A (inferred from geology),1000.0,inferred_USGS,1000.0
MCR,MACERATA FELTRIA,12.447514,43.799889,seismic,0.020107,0.0,C (inferred from geology),1000.0,inferred_USGS,1000.0
CSD,CASTEL VISCARDO,12.003539,42.754048,seismic,0.019816,0.0,B,466.0,B,451.0
BSS,BUSSI,13.845266,42.191732,seismic,0.018965,0.0,B (inferred from geology),291.0,inferred_USGS,291.0
TRN1,TERNI 2,12.6461,42.558201,seismic,0.018851,0.0,D (inferred from geology),419.0,inferred_USGS,419.0
PTL,PIETRALUNGA,12.448597,43.427334,seismic,0.018389,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
NRN,NARNI,12.51944,42.51556,seismic,0.018284,0.0,A,811.0,A,230.0
0CAN,CANTIANO,12.6308,43.472301,seismic,0.017271,0.0,C (inferred from geology),841.0,inferred_USGS,841.0
CPS,CAPESTRANO,13.758301,42.271618,seismic,0.016718,0.0,B,732.0,B,232.0
CTL,CATTOLICA,12.735809,43.955116,seismic,0.016361,0.0,C,208.0,C,419.0
VLN,VALIANO (MONTEPULCIANO),11.894722,43.142733,seismic,0.01588,0.0,C (inferred from geology),403.0,inferred_USGS,403.0
FSS,FOSSOMBRONE,12.810074,43.690477,seismic,0.015762,0.0,B (inferred from geology),952.0,inferred_USGS,952.0
CDCA,CITTA DI CASTELLO,12.2336,43.4584,seismic,0.015666,0.0,C,277.0,C,230.0
ATPC,POGGIO CASTELLACCIO,12.457,43.4807,seismic,0.015482,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
CTS,CITTA DI CASTELLO  REGNANO,12.223396,43.491987,seismic,0.015299,0.0,C (inferred from geology),262.0,inferred_USGS,262.0
SNS1,SANSEPOLCRO 2,12.1312,43.573502,seismic,0.01461,0.0,C (inferred from geology),458.0,inferred_USGS,458.0
GBC,GUBBIO,12.5726,43.355301,seismic,0.014227,0.0,C (inferred from geology),1000.0,inferred_USGS,1000.0
MGAB,MONTEGABBIONE,12.11214,42.91263,seismic,0.013574,0.0,A (inferred from geology),1000.0,inferred_USGS,1000.0
PNN,PENNABILLI,12.262846,43.818159,seismic,0.013127,0.0,C,335.0,C,554.0
UMB,UMBERTIDE,12.2556,43.254437,seismic,0.01264,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
ATFO,MONTE FOCE   GUBBIO,12.5715,43.3666,seismic,0.012517,0.0,A (inferred from geology),1000.0,inferred_USGS,1000.0
LAT,LATINA,12.9072,41.472301,seismic,0.011931,0.0,C (inferred from geology),189.0,inferred_USGS,189.0
LDP,LAMA DEI PELIGNI,14.18263,42.039169,seismic,0.011232,0.0,C,328.0,C,616.0
ATLO,AVT   MONTELOVESCO,12.40726,43.31516,seismic,0.011064,0.0,B,761.0,B,993.0
ORC,ORTUCCHIO  NUOVA,13.642346,41.953606,seismic,0.010983,0.0,B,767.0,B,231.0
SOR,SORA,13.6136,41.720299,seismic,0.010901,0.0,B (inferred from geology),670.0,inferred_USGS,670.0
LAV9,LANUVIO,12.69888,41.67778,seismic,0.010893,0.0,C,286.0,C,805.0
BDT,BADIA TEDALDA,12.188036,43.706772,seismic,0.010827,0.0,B,593.0,B,652.0
CDM,COLLE DI MACINE,14.199365,42.00328,seismic,0.010154,0.0,A (inferred from geology),994.0,inferred_USGS,994.0
ATTE,AVT   MONTE TEZIO,12.3536,43.1979,seismic,0.008891,0.0,A (inferred from geology),1000.0,inferred_USGS,1000.0
ATVO,AVT   MONTE VALENTINO,12.40663,43.38211,seismic,0.008514,0.0,A,1036.0,A,292.0
FRT,FERENTINO,13.255,41.6926,seismic,0.008297,0.0,B (inferred from geology),805.0,inferred_USGS,805.0
MVB,MARSCIANO MONTE VIBIANO,12.257,42.9619,seismic,0.008231,0.0,A,1046.0,A,607.0
SNM,SAN MARINO,12.44929,43.934326,seismic,0.00809,0.0,B (inferred from geology),552.0,inferred_USGS,552.0
TSC,TUSCANIA,11.8696,42.422613,seismic,0.007762,0.0,B,473.0,B,802.0
0PIO,PIOBBICO,12.5127,43.587299,seismic,0.007752,0.0,C (inferred from geology),680.0,inferred_USGS,680.0
SSO,SANSEPOLCRO OSPEDALE,12.154,43.571499,seismic,0.007537,0.0,D (inferred from geology),841.0,inferred_USGS,841.0
GRN,GUARCINO,13.316985,41.81346,seismic,0.007485,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
CSN,CESENA,12.241408,44.137005,seismic,0.007395,0.0,B,541.0,B,600.0
CLN,CELANO,13.520722,42.085224,seismic,0.00704,0.0,B (inferred from geology),560.0,inferred_USGS,560.0
FLT,FILETTINO,13.325,41.8932,seismic,0.007038,0.0,B (inferred from geology),984.0,inferred_USGS,984.0
SBC,SUBIACO,13.105518,41.913158,seismic,0.007006,0.0,A,1298.0,A,1000.0
PSC,PESCASSEROLI,13.789196,41.812042,seismic,0.006862,0.0,A,1000.0,A,1000.0
RNI2,RIONERO SANNITICO,14.1524,41.70328,seismic,0.006761,0.0,A (inferred from geology),1000.0,inferred_USGS,1000.0
DUR,DURONIA,14.4565,41.6611,seismic,0.006601,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
PRG,PERUGIA,12.325171,43.111031,seismic,0.006576,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
SACS,SAN CASCIANO DEI BAGNI,11.90967,42.84906,seismic,0.006478,0.0,B,692.0,B,997.0
SGPA,S. GIULIANO - PARCO DELLA MEMORIA,14.9629,41.687599,seismic,0.005425,0.0,B,378.0,B,998.0
SABO,MONTE SABOTINO  ITALY,13.6336,45.9875,seismic,0.00535,0.0,B (inferred from geology),852.0,inferred_USGS,852.0
FAZ,FAENZA  NUOVA,11.890746,44.298016,seismic,0.00527,0.0,C,292.0,C,230.0
SSC,S. CASCIANO DEI BAGNI,11.876788,42.874725,seismic,0.00508,0.0,E,498.0,E,653.0
MCS,MERCATO SARACENO  NUOVA,12.107441,43.994366,seismic,0.004889,0.0,B,568.0,B,984.0
CMPO,CAMPOTTO PO,11.8056,44.5808,seismic,0.004852,0.0,D,116.0,D,230.0
MELA,MELANICO   S. CROCE DI MAGLIANO,15.127,41.7059,seismic,0.004787,0.0,A (inferred from geology),584.0,inferred_USGS,584.0
POFI,POSTA FIBRENO,13.71202,41.71743,seismic,0.004767,0.0,A,1280.0,A,934.0
MIDA,MIRANDA,14.25402,41.64188,seismic,0.004614,0.0,A (inferred from geology),888.0,inferred_USGS,888.0
CERA,FILIGNANO,14.0183,41.5978,seismic,0.003915,0.0,A (inferred from geology),1000.0,inferred_USGS,1000.0
CSS,CASSINO,13.82309,41.48579,seismic,0.003763,0.0,B,648.0,B,230.0
BGR,BAGNO DI ROMAGNA,11.991291,43.889511,seismic,0.003626,0.0,A,829.0,A,1000.0
BIOG,CAMPOREALE  ARIANO IRPINO,15.132629,41.199899,seismic,0.003536,0.0,C,229.0,C,999.0
0REN,RENZETTI,12.264,43.5462,seismic,0.003217,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
IMOL,IMOLA,11.74248,44.35955,seismic,0.002997,0.0,C (inferred from geology),230.0,inferred_USGS,230.0
SGSC,S. GIULIANO - SCUOLA NUOVA,14.9581,41.689201,seismic,0.002981,0.0,B (inferred from geology),998.0,inferred_USGS,998.0
CMB,CAMPOBASSO,14.6523,41.5628,seismic,0.002659,0.0,B (inferred from geology),999.0,inferred_USGS,999.0
MTRZ,MONTERENZIO,11.4248,44.3128,seismic,0.002654,0.0,B (inferred from geology),632.0,inferred_USGS,632.0
BRIS,BRISIGHELLA,11.76657,44.22454,seismic,0.00257,0.0,B (inferred from geology),714.0,inferred_USGS,714.0
FIR,FIRENZE,11.255134,43.774366,seismic,0.002558,0.0,D (inferred from geology),418.0,inferred_USGS,418.0
VAGA,VALLE AGRICOLA,14.2342,41.4154,seismic,0.002525,0.0,A (inferred from geology),1000.0,inferred_USGS,1000.0
SGMA,S. GIULIANO - PALAZZO MARCHESALE,14.9644,41.684502,seismic,0.002475,0.0,B (inferred from geology),997.0,inferred_USGS,997.0
GATE,GAMBATESA,14.910201,41.513145,seismic,0.002397,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
MODE,MODENA,10.949167,44.629722,seismic,0.002115,0.0,C,204.0,C,230.0
FERS,FERS,11.5406,44.9035,seismic,0.002109,0.0,C,184.0,C,233.0
VENL,VENEZIA LIDO,12.3765,45.4167,seismic,0.002059,0.0,C,245.0,C,601.0
MRB1,MONTE ROCCHETTA,14.96815,41.1227,seismic,0.002032,0.0,B,448.0,B,600.0
SFI,SANTA SOFIA,11.84695,43.90477,seismic,0.00199,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
APRC,APRICENA  FG,15.54308,41.75738,seismic,0.001978,0.0,A (inferred from geology),991.0,inferred_USGS,991.0
PSB1,PESCO SANNITA,14.81078,41.22345,seismic,0.001939,0.0,B (inferred from geology),971.0,inferred_USGS,971.0
APEC,APECCHIO,12.41991,43.55846,seismic,0.001862,0.0,C (inferred from geology),1000.0,inferred_USGS,1000.0
NEVI,NEVIANO DEGLI ARDUINI,10.3163,44.5834,seismic,0.001833,0.0,B,367.0,B,997.0
SNAL,S. ANGELO DEI LOMBARDI,15.20908,40.92542,seismic,0.0018,0.0,B,728.0,B,448.0
STF,S. SOFIA,11.794457,43.908112,seismic,0.001771,0.0,B,486.0,B,1000.0
ASOL,ASOLO,11.9023,45.8003,seismic,0.001744,0.0,A (inferred from geology),769.0,inferred_USGS,769.0
SANR,SANDRIGO,11.6099,45.64,seismic,0.001522,0.0,C,321.0,C,600.0
CAFE,CARIFE,15.2366,41.028,seismic,0.001511,0.0,B,622.0,B,712.0
VITU,VITULANO,14.630154,41.18326,seismic,0.001454,0.0,A (inferred from geology),1000.0,inferred_USGS,1000.0
PIGN,PIGNATARO MAGGIORE  CE,14.17989,41.200001,seismic,0.001348,0.0,A (inferred from geology),679.0,inferred_USGS,679.0
SBPO,S.BENEDETTO PO,10.91987,45.05108,seismic,0.001274,0.0,C (inferred from geology),230.0,inferred_USGS,230.0
CVM,CIVITELLA MARITTIMA,11.282305,42.994091,seismic,0.001272,0.0,A (inferred from geology),918.0,inferred_USGS,918.0
VULT,MONTE VULTURE   MELFI,15.6163,40.9549,seismic,0.001257,0.0,B (inferred from geology),600.0,inferred_USGS,600.0
OSSC,OSSC,11.24579,43.52358,seismic,0.001216,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
OPPE,OPPEANO,11.1724,45.3082,seismic,0.001211,0.0,C,264.0,C,230.0
SGTA,SANT AGATA DI PUGLIA,15.365,41.135,seismic,0.001176,0.0,B,400.0,B,997.0
ZCCA,ZOCCA,10.9765,44.35085,seismic,0.001139,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
BALD,MONTE BALDO,10.8187,45.683,seismic,0.001138,0.0,A (inferred from geology),999.0,inferred_USGS,999.0
ROVR,ROVERE  VERONESE,11.0721,45.6468,seismic,0.001036,0.0,A (inferred from geology),1000.0,inferred_USGS,1000.0
DRE,DRENCHIA,13.645,46.1733,seismic,0.001012,0.0,B (inferred from geology),932.0,inferred_USGS,932.0
VARN,COL VARNADA  ITALY,12.1051,45.9922,seismic,0.000993,0.0,A (inferred from geology),1000.0,inferred_USGS,1000.0
MARN,MARANA,11.2099,45.6378,seismic,0.000964,0.0,B (inferred from geology),635.0,inferred_USGS,635.0
FIE,FIESOLE,11.294385,43.807251,seismic,0.000936,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
PAOL,PAOLISI,14.567486,41.031206,seismic,0.000935,0.0,A (inferred from geology),231.0,inferred_USGS,231.0
LEOD,CAPRIANO DEL COLLE,10.1234,45.4582,seismic,0.000903,0.0,C (inferred from geology),618.0,inferred_USGS,618.0
CRNS,CRNI VRH  SL,14.2613,46.0807,seismic,0.000856,0.0,A (inferred from topography),652.0,inferred_USGS,652.0
STAL,STALIGIAL,12.7104,46.2601,seismic,0.000836,0.0,B (inferred from geology),998.0,inferred_USGS,998.0
CGRP,CIMA GRAPPA  ITALY,11.8047,45.8806,seismic,0.000825,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
ZOVE,ZOVENCEDO,11.4876,45.4536,seismic,0.000755,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
ACER,ACERENZA,15.9427,40.7867,seismic,0.000751,0.0,B,523.0,B,990.0
MPRI,MONTE PRAT  ITALY,12.9877,46.2408,seismic,0.000739,0.0,B (inferred from geology),994.0,inferred_USGS,994.0
BDI,BAGNI DI LUCCA,10.5956,44.0628,seismic,0.000737,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
ACOM,ACOMIZZA  ITALY,13.5137,46.548,seismic,0.000717,0.0,A (inferred from geology),597.0,inferred_USGS,597.0
CRMI,CARMIGNANO,10.979506,43.795597,seismic,0.000703,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
BAD,BERNADIA,13.2438,46.234,seismic,0.000674,0.0,B (inferred from geology),993.0,inferred_USGS,993.0
ZOU2,ZOUFPLAN  ITALY,12.9729,46.5584,seismic,0.000646,0.0,B (inferred from geology),717.0,inferred_USGS,717.0
SERM,SEMIDE,11.29582,45.00997,seismic,0.000642,0.0,C (inferred from geology),230.0,inferred_USGS,230.0
PZUN,POTENZA UNIVERSITA,15.807,40.6458,seismic,0.000641,0.0,B (inferred from geology),792.0,inferred_USGS,792.0
SALO,SALO,10.5243,45.6183,seismic,0.000632,0.0,A (inferred from geology),967.0,inferred_USGS,967.0
CEY,CERKNICA  SL,14.4221,45.7381,seismic,0.000612,0.0,B (inferred from topography),568.0,inferred_USGS,568.0
FRE8,FREGONA,12.3552,46.015,seismic,0.000598,0.0,A (inferred from geology),1000.0,inferred_USGS,1000.0
BOO,BORDANO,13.0984,46.3195,seismic,0.000584,0.0,D (inferred from geology),977.0,inferred_USGS,977.0
FIVI,FIVIZZANO  MS    ITALY,10.1271,44.2394,seismic,0.000549,0.0,C (inferred from geology),999.0,inferred_USGS,999.0
CLUD,CLUDINICO  ITALY,12.8814,46.4569,seismic,0.000499,0.0,A (inferred from geology),893.0,inferred_USGS,893.0
MRLC,MURO LUCANO,15.48892,40.7564,seismic,0.000466,0.0,A,861.0,A,586.0
VLC,VILLACOLLEMANDINA  ITALY,10.3864,44.1594,seismic,0.000462,0.0,A (inferred from geology),1000.0,inferred_USGS,1000.0
VISS,VISNJE  SL,14.8393,45.8033,seismic,0.000455,0.0,B (inferred from topography),545.0,inferred_USGS,545.0
GBAS,GORNJA BREZOVICA  SL,14.4434,45.9348,seismic,0.000444,0.0,A (inferred from topography),695.0,inferred_USGS,695.0
FUSE,FUSEA,13.0011,46.4142,seismic,0.000438,0.0,B (inferred from geology),720.0,inferred_USGS,720.0
VOJS,VOJSKO  SL,13.8877,46.0322,seismic,0.000438,0.0,A (inferred from topography),472.0,inferred_USGS,472.0
MCEL,MONTICELLO,15.8019,40.3249,seismic,0.000395,0.0,A (inferred from geology),411.0,inferred_USGS,411.0
AGOR,AGORDO  ITALY,12.0472,46.2829,seismic,0.000342,0.0,B (inferred from geology),997.0,inferred_USGS,997.0
SIRI,MONTE SIRINO   MOLITERNO,15.8675,40.1821,seismic,0.000307,0.0,B (inferred from geology),994.0,inferred_USGS,994.0
BAG8,BAGOLINO,10.4664,45.8228,seismic,0.000265,0.0,A (inferred from geology),999.0,inferred_USGS,999.0
MGR,MORIGERATI,15.55352,40.1376,seismic,0.000182,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
CUC,CASTROCUCCO  ITALY,15.8155,39.9938,seismic,0.000167,0.0,A (inferred from geology),825.0,inferred_USGS,825.0
PLRO,PAULARO  ITALY,13.1481,46.5491,seismic,2.4e-05,0.0,B (inferred from geology),909.0,inferred_USGS,909.0
MLN,MALNISIO,12.6154,46.1495,seismic,1e-05,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
T1245,,13.18798,42.85654,seismic,2.203722,0.0,,900.0,inferred,1000.0
T1201,,13.2508,42.6573,seismic,0.482786,0.0,,467.49,inferred,1000.0
UTM:(33T 038 474 10000),,13.5925,42.8489,macroseismic,0.251607,0.8059,,474.89,inferred,996.0
UTM:(33T 037 478 10000),,13.4612,43.2074,macroseismic,0.21084,0.8059,,474.65,inferred,994.0
FEMA,,13.04976,42.9621,seismic,0.206511,0.0,,900.0,inferred,1000.0
GAG1,,13.067434,43.238063,seismic,0.176857,0.0,,585.33,inferred,835.0
UTM:(33T 030 471 10000),,12.6244,42.5628,macroseismic,0.172501,0.8059,,312.74,inferred,268.0
UTM:(33T 036 469 10000),,13.3597,42.3955,macroseismic,0.167654,0.8059,,891.34,inferred,1000.0
UTM:(33T 038 480 10000),,13.5801,43.389,macroseismic,0.138475,0.8059,,428.96,inferred,772.0
T1217,,12.931333,42.711902,seismic,0.122864,0.0,,652.4,inferred,1000.0
