# 20060527_M6.4_Yogyakarta median gmf, Stations:All, gmlt:GEM, Rupture:GCMT
custom_site_id,lon,lat,BooreEtAl2014,CampbellBozorgnia2014,CauzziEtAl2014,ChiouYoungs2014,ZhaoEtAl2006Asc
t_143,110.36034000000001,-6.96125,0.047909956,0.049066827,0.04212091,0.05608646,0.037288487
t_144,110.45017000000001,-6.96125,0.04395782,0.048345022,0.040274456,0.05259133,0.035957176
t_145,110.71965999999998,-6.96125,0.048784394,0.051067356,0.04313112,0.05714644,0.036663614
t_146,110.62982999999997,-6.96125,0.05063405,0.05191637,0.044157896,0.058769226,0.039321702
t_147,110.27051,-6.96125,0.03732593,0.04322079,0.035985112,0.04607927,0.033610355
t_148,110.00101000000001,-6.96125,0.028111428,0.034374405,0.029456683,0.03639075,0.02811029
t_149,110.09084000000001,-6.96125,0.03818814,0.040934626,0.035592616,0.04663672,0.030275779
t_15,108.29421000000002,-6.42594,0.0050263894,0.0060287304,0.010409774,0.0075857127,0.004889669
t_150,110.00101000000001,-6.87207,0.0182251,0.026321793,0.022757178,0.025242137,0.02528046
t_151,110.09084000000001,-6.87207,0.01941439,0.028055014,0.023844276,0.026660802,0.026779445
t_152,110.27051,-6.87207,0.02152727,0.031163812,0.025776451,0.029145613,0.029435754
t_153,110.71965999999998,-6.87207,0.045255177,0.0461645,0.039949153,0.053522617,0.034322266
t_154,110.62982999999997,-6.87207,0.04201015,0.044407755,0.038242463,0.050520483,0.032316905
t_155,110.36034000000001,-6.87207,0.022361733,0.03240621,0.026541494,0.03011768,0.030485135
t_156,110.18067000000002,-6.87207,0.035908505,0.038444776,0.033889353,0.04429462,0.028494023
t_157,110.71965999999998,-6.78288,0.036131028,0.038455985,0.034004793,0.044574276,0.02832433
t_158,110.62982999999997,-6.78288,0.038564093,0.03960448,0.03534894,0.04690524,0.030361023
t_159,110.71965999999998,-6.69367,0.025963642,0.030829728,0.027471552,0.03398699,0.024769986
t_16,107.75522000000001,-6.42594,0.0028289221,0.0037533445,0.00806732,0.00441938,0.0032164748
t_160,110.71965999999998,-6.60444,0.023363112,0.027410936,0.02533646,0.030992866,0.022228023
t_161,111.70781,-7.22868,0.030985132,0.032909945,0.030294474,0.039287973,0.024288505
t_162,111.97730000000001,-7.22868,0.021575108,0.023586743,0.023554513,0.028815635,0.01806747
t_163,112.06714,-7.22868,0.017140925,0.02005658,0.020499706,0.023714038,0.01639394
t_164,112.24680000000001,-7.22868,0.014126765,0.016504236,0.018096495,0.019943865,0.013536812
t_165,112.15697,-7.22868,0.013941683,0.017233543,0.018133335,0.01985144,0.014726735
t_166,111.61797999999999,-7.22868,0.030453755,0.034637854,0.030587912,0.038986843,0.026821528
t_167,111.79764,-7.22868,0.023815196,0.027577754,0.025651162,0.03160836,0.021995991
t_168,111.88747000000001,-7.22868,0.02169483,0.02497151,0.023966283,0.029126089,0.019928418
t_169,111.97730000000001,-7.13955,0.022164688,0.023146939,0.023733214,0.02934322,0.018229336
t_17,107.93489,-6.42594,0.0036345418,0.004527006,0.009030395,0.00557287,0.0037006335
t_170,112.15697,-7.13955,0.012675922,0.01603086,0.017145628,0.018274056,0.014024658
t_171,111.79764,-7.13955,0.024773717,0.027067784,0.025940236,0.032505196,0.020608233
t_172,111.61797999999999,-7.13955,0.029450696,0.03261029,0.029551188,0.037784055,0.024845093
t_173,112.24680000000001,-7.13955,0.013649416,0.015850183,0.017696504,0.019319221,0.012930876
t_174,111.70781,-7.13955,0.030629214,0.03149629,0.029710086,0.038754947,0.024154164
t_175,112.06714,-7.13955,0.019777322,0.020864531,0.022038965,0.0265733,0.016604153
t_176,111.88747000000001,-7.13955,0.023055498,0.024837626,0.024567816,0.030485293,0.01876101
t_177,112.24680000000001,-7.05041,0.015282081,0.01631296,0.018744152,0.021137103,0.013135759
t_178,111.79764,-7.05041,0.02249998,0.02490828,0.024325702,0.029940061,0.01923814
t_179,111.61797999999999,-7.05041,0.022508645,0.027488114,0.025040258,0.030243594,0.022689076
t_18,107.66539,-6.42594,0.0023993745,0.0033502982,0.0074788556,0.0038019693,0.0029999197
t_180,112.15697,-7.05041,0.016883824,0.017921422,0.019924669,0.023101153,0.014359124
t_181,111.97730000000001,-7.05041,0.0110276565,0.016001452,0.016162736,0.016336698,0.015914833
t_182,112.06714,-7.05041,0.015710916,0.018155523,0.019317662,0.021909762,0.014713048
t_183,111.88747000000001,-7.05041,0.014014783,0.018878462,0.018567806,0.020115716,0.01740437
t_184,111.70781,-7.05041,0.018501822,0.02382405,0.022157928,0.025607396,0.020789135
t_185,112.15697,-6.96125,0.0124271745,0.015015252,0.016804611,0.017845387,0.01272729
t_186,111.79764,-6.96125,0.014080423,0.019096259,0.018657647,0.020208877,0.017709795
t_187,111.88747000000001,-6.96125,0.014408452,0.018463086,0.018671593,0.020526541,0.016273601
t_188,112.24680000000001,-6.96125,0.011272363,0.013697689,0.01585535,0.016343351,0.011680163
t_189,111.61797999999999,-6.96125,0.017193152,0.023046525,0.021313675,0.024068216,0.020897992
t_19,107.84505000000001,-6.42594,0.0032460585,0.004147534,0.008586697,0.005016104,0.0034499278
t_190,111.70781,-6.96125,0.021115381,0.024326611,0.023516031,0.02844142,0.019465402
t_191,111.97730000000001,-6.96125,0.012122914,0.016208211,0.016856976,0.017662067,0.014943542
t_192,112.06714,-6.96125,0.012422337,0.015690451,0.016924903,0.017942028,0.013716499
t_193,111.97730000000001,-6.87207,0.01425351,0.016962798,0.018254453,0.020156233,0.014148187
t_194,111.61797999999999,-6.87207,0.019988526,0.023665125,0.022801071,0.027172932,0.019426093
t_195,111.70781,-6.87207,0.017756572,0.02143787,0.021138642,0.0245416,0.017791035
t_196,112.06714,-6.87207,0.008502923,0.012597435,0.013778863,0.012946952,0.012892793
t_197,112.15697,-6.87207,0.0077380766,0.011522623,0.013026673,0.011887778,0.0118731465
t_198,111.79764,-6.87207,0.013262736,0.017816262,0.017883556,0.019142933,0.016443495
t_199,112.24680000000001,-6.87207,0.0070366366,0.010538404,0.012326507,0.0109031685,0.010931041
t_2,108.38404000000003,-6.60444,0.006319053,0.0073306756,0.011602491,0.0093873255,0.0058423015
t_20,108.02472,-6.42594,0.0038061987,0.0047777174,0.009177475,0.005844967,0.003969159
t_200,111.88747000000001,-6.87207,0.015645958,0.018522607,0.019355215,0.021894226,0.015344712
t_201,111.70781,-6.78288,0.016729744,0.01994073,0.020245697,0.023242835,0.016413772
t_202,111.88747000000001,-6.78288,0.009439895,0.01390787,0.014681029,0.014220047,0.014123902
t_203,111.79764,-6.78288,0.010291257,0.015105773,0.015493596,0.015360589,0.015238557
t_204,111.97730000000001,-6.78288,0.013312464,0.015833901,0.017485976,0.018949293,0.013218343
t_205,111.61797999999999,-6.78288,0.017234422,0.021027528,0.020767042,0.023917679,0.017642511
t_206,111.61797999999999,-6.69367,0.019059848,0.021061243,0.02169723,0.025840603,0.016365036
t_207,111.25864999999999,-7.22868,0.04264807,0.050754495,0.04066915,0.051997557,0.039324634
t_208,110.98915999999997,-7.22868,0.05028873,0.06307438,0.047787424,0.059745528,0.04892723
t_209,111.34848,-7.22868,0.03591595,0.044460602,0.035951894,0.045155477,0.03550015
t_21,107.66539,-6.33666,0.0025258563,0.0033763677,0.0077322065,0.003952366,0.0028715928
t_210,111.16881999999998,-7.22868,0.045985736,0.055342596,0.04350956,0.055399757,0.042368453
t_211,110.80948999999998,-7.22868,0.051581666,0.06753531,0.049795352,0.060890824,0.053494018
t_212,111.07898999999998,-7.22868,0.04666964,0.05853655,0.04485399,0.056210615,0.045777865
t_213,111.52814999999998,-7.22868,0.040918946,0.042027704,0.03707535,0.049502257,0.03159269
t_214,111.43831999999998,-7.22868,0.037793465,0.04289092,0.036168624,0.04680686,0.03263529
t_215,111.34848,-7.13955,0.031382263,0.03936746,0.03247382,0.040289313,0.0321755
t_216,111.07898999999998,-7.13955,0.05167078,0.056241818,0.046058726,0.060338113,0.040945183
t_217,111.25864999999999,-7.13955,0.03731517,0.044778217,0.036578093,0.046484888,0.03496338
t_218,111.16881999999998,-7.13955,0.045531694,0.05115866,0.04191707,0.05455594,0.038191322
t_219,111.43831999999998,-7.13955,0.03342108,0.03844536,0.032978103,0.04222382,0.029812044
t_22,107.84505000000001,-6.33666,0.0032673352,0.0040786,0.008668445,0.005015921,0.0035140933
t_220,110.98915999999997,-7.13955,0.05423749,0.059585273,0.04818715,0.0627948,0.043470316
