STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,PGA_VALUE,PGA_LN_SIGMA,SOIL_TYPE,VS30,VS30_TYPE,VS30_USGS
TNS,TORINO EUROPA,7.684116,45.030556,seismic,0.001399,0.0,B (inferred from geology),680.0,inferred_USGS,680.0
FEMA,MONTE FEMA,13.04976,42.9621,seismic,0.001368,0.0,A (inferred from geology),1000.0,inferred_USGS,1000.0
AVS,AVASINIS   TRASAGHIS,13.0558,46.291933,seismic,0.001359,0.0,C (inferred from geology),910.0,inferred_USGS,910.0
PAUL,,13.1162,46.530201,seismic,0.001347,0.0,C (inferred from geology),583.0,inferred_USGS,583.0
OSSC,OSSC,11.24579,43.52358,seismic,0.001265,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
FGV,FIGLINE VALDARNO,11.411619,43.601456,seismic,0.001263,0.0,B (inferred from geology),636.0,inferred_USGS,636.0
PRAD,,12.8873,46.247601,seismic,0.001248,0.0,B (inferred from geology),675.0,inferred_USGS,675.0
TNO,TORINO MAGNOLIE,7.633984,45.100891,seismic,0.001171,0.0,C (inferred from geology),600.0,inferred_USGS,600.0
MENA,MONAST RE DE L ANNONCIADE   06083  MENTON   ALPES MARITIMES   PROVENCE ALPES C TE D AZUR   FRANCE,7.489194,43.783602,seismic,0.001166,0.0,A (inferred from geology),556.0,inferred_USGS,556.0
LEC,LECCO,9.412256,45.861252,seismic,0.001136,0.0,B (inferred from geology),790.0,inferred_USGS,790.0
MDAR,MONTE DARIA,13.1427,43.1927,seismic,0.001135,0.0,A (inferred from geology),969.0,inferred_USGS,969.0
NROC,QUARTIER SAINT ROCH   06088  NICE   ALPES MARITIMES   PROVENCE ALPES C TE D AZUR   FRANCE,7.29053,43.71499,seismic,0.001127,0.0,C (inferred from geology),652.0,inferred_USGS,652.0
SDV,S. DORLIGO DELLA VALLE,13.896786,45.62817,seismic,0.001112,0.0,A (inferred from geology),632.0,inferred_USGS,632.0
SSM1,SAN SEVERINO MARCHE,13.176956,43.228783,seismic,0.001079,0.0,C (inferred from geology),969.0,inferred_USGS,969.0
ATLO,AVT   MONTELOVESCO,12.40726,43.31516,seismic,0.001035,0.0,B,761.0,B,993.0
UMB,UMBERTIDE,12.2556,43.254437,seismic,0.00101,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
CAGN,CAGNES SUR MER  06027  ALPES MARITIMES  PROVENCE ALPES C TE D AZUR  FRANCE,7.14558,43.6671,seismic,0.001002,0.0,A (inferred from geology),398.0,inferred_USGS,398.0
CAFI,CASTIGLION FIORENTINO,11.9663,43.3292,seismic,0.000985,0.0,B (inferred from geology),391.0,inferred_USGS,391.0
FIU1,FIUMINATA,12.931604,43.188561,seismic,0.000977,0.0,A (inferred from geology),835.0,inferred_USGS,835.0
FDS,FORNI DI SOPRA,12.562712,46.451317,seismic,0.000928,0.0,D (inferred from geology),966.0,inferred_USGS,966.0
OGAP,PR FECTURE DE HAUTE SAVOIE   74010  ANNECY   HAUTE SAVOIE   AUVERGNE RH NE ALPES   FRANCE,6.132819,45.903552,seismic,0.000912,0.0,C,240.0,C,722.0
OGFO,MONTBONNOT FORAGE  38  FRANCE,5.821009,45.208742,seismic,0.000838,0.0,,373.0,inferred_USGS,373.0
CLA,CLAUT,12.51455,46.272179,seismic,0.000761,0.0,A (inferred from geology),800.0,inferred_USGS,800.0
RST,RESIA  STOIVIZZA,13.3536,46.3628,seismic,0.000749,0.0,B (inferred from geology),950.0,inferred_USGS,950.0
OGCU,CAMPUS UNIVERSITAIRE   38179  GI RES   IS RE   AUVERGNE RH NE ALPES   FRANCE,5.775136,45.200197,seismic,0.000702,0.0,C (inferred from geology),238.0,inferred_USGS,238.0
NPOR,PORT   06088  NICE   ALPES MARITIMES   PROVENCE ALPES C TE D AZUR   FRANCE,7.285238,43.699003,seismic,0.00068,0.0,C (inferred from geology),405.0,inferred_USGS,405.0
RQT,ARQUATA DEL TRONTO,13.311026,42.813091,seismic,0.000651,0.0,A,805.0,A,1000.0
CSC,CASCIA,13.01228,42.719097,seismic,0.000618,0.0,B,698.0,B,991.0
OGPS,POLYGONE SCIENTIFIQUE   38185  GRENOBLE   IS RE   AUVERGNE RH NE ALPES   FRANCE,5.699391,45.204375,seismic,0.000612,0.0,C (inferred from geology),762.0,inferred_USGS,762.0
BELV,BELV D RE   06013   ALPES MARITIMES   PROVENCE ALPES C TE D AZUR   FRANCE,7.31933,44.015588,seismic,0.000561,0.0,C (inferred from geology),840.0,inferred_USGS,840.0
NCAD,CENTRE ADMINISTRATIF NICE  06  FRANCE,7.19988,43.6715,seismic,0.000554,0.0,C (inferred from geology),245.0,inferred_USGS,245.0
PNR,PINEROLO,7.344133,44.875845,seismic,0.000545,0.0,B,383.0,B,433.0
NRCA,NORCIA,13.11427,42.83355,seismic,0.000544,0.0,B,591.0,B,679.0
T0104,MADONNA DELLE GRAZIE  COPPITO    AQ,13.3382,42.3599,seismic,0.000541,0.0,B (inferred from geology),435.0,inferred_USGS,435.0
AQU,L AQUILA  ITALY,13.405,42.354,seismic,0.00053,0.0,B (inferred from geology),628.0,inferred_USGS,628.0
TERO,TERAMO,13.60393,42.62279,seismic,0.000515,0.0,A,912.0,A,999.0
SDM,S. DEMETRIO NEI VESTINI,13.557652,42.289706,seismic,0.0005,0.0,B,752.0,B,788.0
SAOF,SAORGE,7.5532,43.986,seismic,0.000444,0.0,A (inferred from geology),656.0,inferred_USGS,656.0
SACS,SAN CASCIANO DEI BAGNI,11.90967,42.84906,seismic,0.000435,0.0,B,692.0,B,997.0
OGMU,MUS E DAUPHINOIS   38185  GRENOBLE   IS RE   AUVERGNE RH NE ALPES   FRANCE,5.7265,45.195389,seismic,0.000408,0.0,A,913.0,A,715.0
MON,MONACO,7.424688,43.730343,seismic,0.000406,0.0,,531.0,inferred_USGS,531.0
SURF,SAINT OURS,6.811695,44.480935,seismic,0.000331,0.0,B,518.0,B,900.0
OGEP,EPAGNY   74112  EPAGNY METZ TESSY   HAUTE SAVOIE   AUVERGNE RH NE ALPES   FRANCE,6.090743,45.93783,seismic,0.000311,0.0,C (inferred from geology),764.0,inferred_USGS,764.0
RNI2,RIONERO SANNITICO,14.1524,41.70328,seismic,0.000302,0.0,A (inferred from geology),1000.0,inferred_USGS,1000.0
FIAM,FIAMIGNANO,13.11718,42.26802,seismic,0.000264,0.0,B,790.0,B,1000.0
ANTF,ANTIBES,7.1234,43.5644,seismic,0.000204,0.0,A (inferred from geology),295.0,inferred_USGS,295.0
CALF,PLATEAU DE CALERN,6.9218,43.7528,seismic,0.000192,0.0,A,1746.0,A,575.0
MIDA,MIRANDA,14.25402,41.64188,seismic,0.000169,0.0,A (inferred from geology),888.0,inferred_USGS,888.0
SNTG,ESANATOGLIA,12.94057,43.255,seismic,0.000166,0.0,B (inferred from geology),653.0,inferred_USGS,653.0
CERA,FILIGNANO,14.0183,41.5978,seismic,0.000161,0.0,A (inferred from geology),1000.0,inferred_USGS,1000.0
RSL,ROSELEND,6.624517,45.688207,seismic,0.000159,0.0,A (inferred from topography),769.0,inferred_USGS,769.0
OGDI,DIGNE LES BAINS,6.2253,44.1093,seismic,0.000155,0.0,B (inferred from geology),900.0,inferred_USGS,900.0
OGIM,SAINT ISMIER   38397   IS RE   AUVERGNE RH NE ALPES   FRANCE,5.821626,45.241854,seismic,0.000138,0.0,B,599.0,B,738.0
POFI,POSTA FIBRENO,13.71202,41.71743,seismic,0.000129,0.0,A,1280.0,A,934.0
ISO,ISOLA,7.05,44.184,seismic,0.000126,0.0,,741.0,inferred_USGS,741.0
OGSI,LES TINES SIXT (74),6.75611,46.0567,seismic,0.00012,0.0,A,1500.0,A,900.0
OGGM,BARRAGE DE GRAND MAISON,6.116735,45.205717,seismic,8.8e-05,0.0,A (inferred from geology),900.0,inferred_USGS,900.0
OG02,74185  MONNETIER MORNEX,6.220211,46.154234,seismic,8.5e-05,0.0,A (inferred from topography),900.0,inferred_USGS,900.0
FNVD,,11.1229,44.1678,seismic,0.053468,0.0,,547.38,inferred,1000.0
ROVR,,11.0721,45.6468,seismic,0.02554,0.0,,738.81,inferred,1000.0
MAGA,,10.6286,45.7753,seismic,0.024279,0.0,,900.0,inferred,999.0
TEOL,,11.6739,45.3617,seismic,0.019427,0.0,,821.66,inferred,968.0
CTI,,11.6497,46.0482,seismic,0.013158,0.0,,760.0,inferred,769.0
SALO,,10.5255,45.6078,seismic,0.0117,0.0,,792.57,inferred,787.0
PRMA,,10.3131,44.7637,seismic,0.00609,0.0,,271.01,inferred,230.0
POLC,,12.5005,46.0266,seismic,0.005549,0.0,,760.0,inferred,725.0
BOSI,,11.3185,46.4952,seismic,0.005245,0.0,,760.0,inferred,490.0
PESA,,12.8402,43.941,seismic,0.005107,0.0,,760.0,inferred,780.0
FSSB,,12.7771,43.6931,seismic,0.004231,0.0,,760.0,inferred,653.0
CGRP,,11.8047,45.8807,seismic,0.003341,0.0,,900.0,inferred,1000.0
MAIM,,10.4915,43.9142,seismic,0.003206,0.0,,614.97,inferred,1000.0
MABI,,10.514,46.0549,seismic,0.003148,0.0,,760.0,inferred,999.0
KOSI,,11.3778,46.463,seismic,0.002978,0.0,,760.0,inferred,635.0
MSSA,,9.51739,44.3162,seismic,0.002967,0.0,,760.0,inferred,995.0
MILN,,9.2321,45.4803,seismic,0.002697,0.0,,760.0,inferred,385.0
PLMA,,9.85071,44.0498,seismic,0.002664,0.0,,421.07,inferred,421.0
ASQU,,11.7893,43.7967,seismic,0.002527,0.0,,760.0,inferred,1000.0
MOSI,,10.5495,46.6164,seismic,0.002228,0.0,,760.0,inferred,577.0
AGOR,,12.0472,46.2829,seismic,0.002205,0.0,,760.0,inferred,997.0
CRMI,,10.97,43.79,seismic,0.001802,0.0,,760.0,inferred,1000.0
PIEI,,12.535,43.5357,seismic,0.001565,0.0,,760.0,inferred,1000.0
PARC,,12.2386,43.6486,seismic,0.001304,0.0,,760.0,inferred,1000.0
CSNT,,11.2902,43.4731,seismic,0.001115,0.0,,760.0,inferred,1000.0
BRMO,,10.3731,46.476,seismic,0.001085,0.0,,760.0,inferred,587.0
ATMI,,12.268,43.3342,seismic,0.000857,0.0,,760.0,inferred,230.0
ATCA,,12.2661,43.5659,seismic,0.000787,0.0,,760.0,inferred,1000.0
ATVO,,12.4066,43.3821,seismic,0.000476,0.0,,760.0,inferred,292.0
FROS,,11.1562,43.2097,seismic,0.000474,0.0,,760.0,inferred,803.0
TRIF,,10.9026,43.1148,seismic,0.000313,0.0,,760.0,inferred,1000.0
