# 20150425_M7.8_Gorkha median gmf, Stations:None, gmlt:Adjusted, Rupture:Kobayashi
custom_site_id,lon,lat,"AbrahamsonEtAl2014
region = ""CHN""",AbrahamsonEtAl2015SInter,AtkinsonBoore2003SInter,CauzziEtAl2014,ChiouYoungs2014,YoungsEtAl1997SInter,ZhaoEtAl2016SInter
t_1043,85.89921,28.6255,0.2791095,0.22104417,0.1605845,0.16620722,0.21967651,0.21231674,0.2724722
t_1044,85.89921,28.70432,0.25350973,0.19659357,0.15211281,0.15017657,0.19671004,0.19424886,0.22508557
t_1045,85.89921,28.78308,0.24151284,0.18507254,0.16086888,0.1493409,0.19066328,0.17807813,0.13677236
t_1046,85.89921,28.86178,0.17543462,0.13404708,0.13488606,0.10366399,0.1268114,0.16365011,0.11606427
t_1047,85.89921,28.94043,0.17000811,0.12634882,0.1267391,0.10001765,0.12429618,0.15074511,0.09852621
t_1048,85.89921,29.01901,0.16850723,0.123379886,0.11899923,0.100066856,0.12689464,0.13918869,0.115096994
t_1049,85.89921,29.09753,0.13069153,0.096968465,0.11169734,0.08081363,0.09499816,0.12881936,0.07268293
t_105,83.20426,27.9928,0.10741317,0.08966876,0.102192014,0.07683912,0.08901491,0.11598547,0.059637345
t_1050,85.89921,29.176,0.12420229,0.090734504,0.104849316,0.0772208,0.090698764,0.11950367,0.063070364
t_1051,85.89921,29.2544,0.105962776,0.07853917,0.06355968,0.06893144,0.0773433,0.06694287,0.05504944
t_1052,85.89921,29.33275,0.095530316,0.07098944,0.05969665,0.06395707,0.06982682,0.06192588,0.04830012
t_1053,85.89921,29.41103,0.121138364,0.08658407,0.08687926,0.07754248,0.09338229,0.09663925,0.058194984
t_1054,85.98904,27.03676,0.39908838,0.47442895,0.19217381,0.3316332,0.41829494,0.34012643,0.8370738
t_1055,85.98904,27.11675,0.4267013,0.553706,0.19478907,0.36113563,0.45109484,0.36646777,0.8503607
t_1056,85.98904,27.19668,0.49199998,0.6014146,0.19562787,0.40943116,0.57714146,0.37770322,0.93960494
t_1057,85.98904,27.27655,0.538675,0.6209199,0.13048336,0.4004491,0.6134792,0.26249325,0.9900512
t_1058,85.98904,27.35636,0.5240292,0.6028851,0.13043255,0.38451266,0.63091755,0.26169172,0.9807585
t_1059,85.98904,27.43612,0.56702554,0.59459853,0.19555545,0.3906982,0.690515,0.37664726,0.9308296
t_106,83.20426,28.07209,0.093358375,0.07976507,0.06477128,0.06961789,0.076606296,0.06855634,0.057309113
t_1060,85.98904,27.51582,0.5104555,0.5553723,0.12982269,0.35364494,0.629555,0.253075,0.8861182
t_1061,85.98904,27.59546,0.5029457,0.53400356,0.12948538,0.34001872,0.6242828,0.24892524,0.84377944
t_1062,85.98904,27.67504,0.54798883,0.5319425,0.19424604,0.34962332,0.6801652,0.36012393,0.80377877
t_1063,85.98904,27.75457,0.48545805,0.49450216,0.12873141,0.31521785,0.6087777,0.24074917,0.765998
t_1064,85.98904,27.83404,0.5569319,0.50208116,0.19322956,0.3444261,0.7083404,0.34962863,0.73220843
t_1065,85.98904,27.91345,0.466316,0.46072045,0.12791967,0.29437906,0.59023076,0.23317668,0.70009494
t_1066,85.98904,27.9928,0.45543802,0.44496405,0.1274763,0.28476757,0.5800981,0.2294413,0.6695888
t_1067,85.98904,28.07209,0.44377938,0.4299416,0.12700881,0.27566394,0.56963694,0.2257494,0.6406592
t_1068,85.98904,28.15132,0.42595977,0.41342813,0.12643817,0.2657211,0.51977843,0.22153491,0.6090496
t_1069,85.98904,28.2305,0.38623863,0.37136602,0.124659315,0.24067323,0.3973691,0.20998472,0.52956843
t_107,83.20426,28.15132,0.09857451,0.08207294,0.09799524,0.07165856,0.08096172,0.110531285,0.054521553
t_1070,85.98904,28.30962,0.33949125,0.3188922,0.121552065,0.20989595,0.30375913,0.19365564,0.43293834
t_1071,85.98904,28.38867,0.3222659,0.28375348,0.17881702,0.19172205,0.26331016,0.26743856,0.34702307
t_1072,85.98904,28.46767,0.2975734,0.24853346,0.17220937,0.17280225,0.2297108,0.24448302,0.27843422
t_1073,85.98904,28.54661,0.27311647,0.2203364,0.16488665,0.15761845,0.20650958,0.22331019,0.22540212
t_1074,85.98904,28.6255,0.24520858,0.193284,0.15705557,0.14131813,0.18244895,0.20413765,0.2502336
t_1075,85.98904,28.70432,0.19528525,0.15629679,0.09572487,0.11618888,0.14162421,0.118747264,0.15270099
t_1076,85.98904,28.78308,0.20775636,0.15730546,0.13961011,0.120763734,0.15521495,0.17154194,0.17396958
t_1077,85.98904,28.86178,0.18056978,0.13508092,0.13126059,0.10557291,0.13231882,0.15780452,0.10789202
t_1078,85.98904,28.94043,0.15525949,0.11584912,0.12328591,0.09278175,0.11247797,0.14551152,0.09192361
t_1079,85.98904,29.01901,0.12990913,0.098330826,0.07472715,0.08119145,0.09405702,0.0826203,0.07892994
t_108,83.20426,28.2305,0.096645005,0.07976958,0.09539704,0.07026324,0.07959129,0.10721446,0.0515304
t_1080,85.98904,29.09753,0.14066336,0.10216953,0.1086355,0.085398264,0.10441371,0.12460821,0.09320731
t_1081,85.98904,29.176,0.10570081,0.07932105,0.0658458,0.069218904,0.07684594,0.0700039,0.059373964
t_1082,85.98904,29.2544,0.101845235,0.07544738,0.061830156,0.066934966,0.07441142,0.0646732,0.051944558
t_1083,85.98904,29.33275,0.10445228,0.075475454,0.089958094,0.067707084,0.07703704,0.100410864,0.04567082
t_1084,85.98904,29.41103,0.09883716,0.071381874,0.084547095,0.06525447,0.07349846,0.09381893,0.04033767
t_1085,86.07887,27.03676,0.32932597,0.39060867,0.1881975,0.26174477,0.32066673,0.31196582,0.5227727
t_1086,86.07887,27.11675,0.34630567,0.43119198,0.19073953,0.2833026,0.3551125,0.32883942,0.6083361
t_1087,86.07887,27.19668,0.4048194,0.4805366,0.19240446,0.33827767,0.45845664,0.3421027,0.8494309
t_1088,86.07887,27.27655,0.3627623,0.49220017,0.12868147,0.31378737,0.4288158,0.24025097,0.7614876
t_1089,86.07887,27.35636,0.46637648,0.5255909,0.12933995,0.33469555,0.49724934,0.24724075,0.8271578
t_109,83.20426,28.30962,0.082765564,0.069794804,0.059955683,0.06311436,0.06761423,0.062256414,0.048732053
t_1090,86.07887,27.43612,0.50685525,0.55473083,0.12966475,0.35233083,0.5838076,0.2510867,0.8655813
t_1091,86.07887,27.51582,0.5057453,0.54406536,0.12964971,0.3464158,0.6201798,0.2509018,0.86369497
t_1092,86.07887,27.59546,0.49981904,0.52545905,0.12933761,0.3346123,0.6215402,0.24721412,0.82689756
t_1093,86.07887,27.67504,0.49108112,0.5056089,0.12896252,0.3221422,0.61384904,0.24311812,0.7877971
t_1094,86.07887,27.75457,0.48174694,0.48701912,0.12856635,0.3105735,0.60506475,0.23912047,0.7513459
t_1095,86.07887,27.83404,0.50139207,0.48357695,0.12816285,0.31190065,0.63156354,0.23533651,0.718324
t_1096,86.07887,27.91345,0.5376041,0.4782429,0.1924456,0.3233881,0.68095136,0.34246075,0.6869657
t_1097,86.07887,27.9928,0.45062873,0.438534,0.12728186,0.28086394,0.575713,0.2278771,0.6571867
t_1098,86.07887,28.07209,0.43780372,0.42385995,0.12680595,0.27199453,0.56357765,0.22421683,0.6289937
t_1099,86.07887,28.15132,0.4180496,0.40392268,0.12583001,0.25926176,0.4739543,0.21734348,0.5790371
t_11,82.93477,27.91345,0.076918006,0.0631515,0.054278545,0.058885768,0.06157824,0.055195436,0.03988728
t_110,83.20426,28.38867,0.080391675,0.06737966,0.058367576,0.061545923,0.06545798,0.060242817,0.046128258
t_1100,86.07887,28.2305,0.36555436,0.34832832,0.12343903,0.22710432,0.35139465,0.20310324,0.48676062
t_1101,86.07887,28.30962,0.31996343,0.2967006,0.1198287,0.19700165,0.27356893,0.18598953,0.3930974
t_1102,86.07887,28.38867,0.2802555,0.25179994,0.1152844,0.17105265,0.22244121,0.16881068,0.31476146
t_1103,86.07887,28.46767,0.24707995,0.21508521,0.11011127,0.14988425,0.18731807,0.15278578,0.25341207
t_1104,86.07887,28.54661,0.25520235,0.20412222,0.16151802,0.14679167,0.18919505,0.21462712,0.20610142
t_1105,86.07887,28.6255,0.2188234,0.17381045,0.15317437,0.12750734,0.15956639,0.19632249,0.1695109
t_1106,86.07887,28.70432,0.21677661,0.1658012,0.14442004,0.12557438,0.16143109,0.17993593,0.19184257
t_1107,86.07887,28.78308,0.19473177,0.14662762,0.13588804,0.1133154,0.14399676,0.16529697,0.16140483
t_1108,86.07887,28.86178,0.17851432,0.13257074,0.12770176,0.104753345,0.13234812,0.1522278,0.13701877
t_1109,86.07887,28.94043,0.13213737,0.10127461,0.07742218,0.08289557,0.09538689,0.08670415,0.0858873
t_111,83.20426,28.46767,0.07810537,0.06508638,0.056822103,0.060047925,0.06336874,0.058312304,0.043693285
t_1110,86.07887,29.01901,0.12084156,0.091673166,0.07267392,0.076971374,0.087462224,0.07959354,0.07397628
t_1111,86.07887,29.09753,0.113934495,0.085369356,0.06821408,0.073101245,0.08281258,0.073251426,0.06413737
t_1112,86.07887,29.176,0.1408158,0.10101921,0.099192046,0.08694625,0.10805459,0.11207428,0.07643776
t_1113,86.07887,29.2544,0.09696252,0.07198385,0.06014902,0.06462863,0.07087297,0.06250366,0.049056306
t_1114,86.07887,29.33275,0.11368773,0.081568606,0.087531805,0.073040456,0.08642478,0.097433984,0.059072267
t_1115,86.07887,29.41103,0.1088231,0.07802747,0.08228519,0.07113137,0.0833295,0.09111277,0.05227473
t_1116,86.1687,27.03676,0.26500708,0.31250948,0.1822696,0.20886452,0.24756368,0.28163916,0.39627114
t_1117,86.1687,27.11675,0.28880277,0.3432969,0.18499228,0.2287282,0.28268445,0.29440197,0.44567612
t_1118,86.1687,27.19668,0.27822214,0.35538283,0.12383424,0.23124915,0.28433332,0.20525573,0.49980906
t_1119,86.1687,27.27655,0.29739508,0.3871378,0.1253874,0.25002122,0.31861696,0.21446092,0.55918384
t_112,83.20426,28.54661,0.09783236,0.07795318,0.085693255,0.07038912,0.081661716,0.09520113,0.05662413
t_1120,86.1687,27.35636,0.31741512,0.41995615,0.12667131,0.26964384,0.36086404,0.22322115,0.6215203
t_1121,86.1687,27.43612,0.43166718,0.45845518,0.12766084,0.2920039,0.42084208,0.23096623,0.6818892
t_1122,86.1687,27.51582,0.45422524,0.4772042,0.12833762,0.30450663,0.4761735,0.23694307,0.7321727
t_1123,86.1687,27.59546,0.56073165,0.5172086,0.19368504,0.37289143,0.67157006,0.35413957,0.92697144
t_1124,86.1687,27.67504,0.48373377,0.49340665,0.12870774,0.3145369,0.5939901,0.24051239,0.7638512
t_1125,86.1687,27.75457,0.47775054,0.47955945,0.12839381,0.30595994,0.6011339,0.23746991,0.73676884
t_1126,86.1687,27.83404,0.4678647,0.4630068,0.12798032,0.29577926,0.5916261,0.23370752,0.70453453
t_1127,86.1687,27.91345,0.5162511,0.46774417,0.19219562,0.30960003,0.6520285,0.34031114,0.6739364
t_1128,86.1687,27.9928,0.44559836,0.43215537,0.12708065,0.27700192,0.5712256,0.22630176,0.6449123
t_1129,86.1687,28.07209,0.42914316,0.41645795,0.12654765,0.2675405,0.5325134,0.22232088,0.6148334
t_113,83.20426,28.6255,0.073807485,0.060862336,0.05387646,0.057264835,0.05942718,0.054709435,0.03930765
t_1130,86.1687,28.15132,0.3916325,0.3772766,0.1249416,0.24417059,0.41098934,0.21168366,0.54063904
t_1131,86.1687,28.2305,0.34492806,0.3250492,0.121981315,0.2134846,0.31290403,0.19569679,0.44410837
t_1132,86.1687,28.30962,0.30161583,0.27587676,0.11792081,0.18494935,0.24845035,0.17831984,0.35636058
t_1133,86.1687,28.38867,0.30553484,0.25451067,0.17303751,0.17691092,0.23705827,0.24712336,0.2856965
t_1134,86.1687,28.46767,0.25365615,0.21191365,0.10769628,0.14932857,0.19000813,0.14618482,0.23098394
t_1135,86.1687,28.54661,0.26890263,0.2114801,0.15808405,0.15912008,0.20972636,0.20631285,0.25601766
t_1136,86.1687,28.6255,0.20016627,0.15993485,0.09639881,0.11852455,0.14532878,0.120114505,0.15609185
t_1137,86.1687,28.70432,0.17488605,0.13836102,0.09079555,0.1053297,0.12626456,0.10922611,0.13039927
t_1138,86.1687,28.78308,0.17818643,0.13372542,0.13222834,0.10418785,0.12929846,0.15934804,0.11001248
t_1139,86.1687,28.86178,0.13908441,0.1073401,0.08019521,0.08659996,0.100283004,0.09104747,0.0936425
t_114,83.20426,28.70432,0.08095744,0.06482186,0.08126471,0.06050165,0.06535415,0.089901075,0.03732414
t_1140,86.1687,28.94043,0.13723695,0.10274197,0.07529091,0.08428504,0.09951189,0.08346391,0.08034111
t_1141,86.1687,29.01901,0.12670235,0.09386777,0.10945933,0.07885582,0.09217723,0.12573378,0.06941338
t_1142,86.1687,29.09753,0.10676257,0.08016642,0.06634108,0.0697549,0.07759078,0.070676476,0.060345534
t_1143,86.1687,29.176,0.11453599,0.082831785,0.09648064,0.07246681,0.08426276,0.10859236,0.052762143
t_1144,86.1687,29.2544,0.09649674,0.0710836,0.058514927,0.06423486,0.07071445,0.06042836,0.04636544
t_1145,86.1687,29.33275,0.107976176,0.07758746,0.08517229,0.07018333,0.08181785,0.09457195,0.055943616
t_1146,86.1687,29.41103,0.11228249,0.08032236,0.0898603,0.07368966,0.08692269,0.08851094,0.049595345
t_1147,86.25854,27.03676,0.21130265,0.24502794,0.11444532,0.16714823,0.1922689,0.1660009,0.30324596
t_1148,86.25854,27.11675,0.22340618,0.2646463,0.116754346,0.1784635,0.2098106,0.1739746,0.3368335
t_1149,86.25854,27.19668,0.23662284,0.28632993,0.11891725,0.19099452,0.22845598,0.18223056,0.37471896
t_115,83.20426,28.78308,0.06982825,0.057052393,0.05110504,0.054725513,0.055768702,0.05140803,0.035468
t_1150,86.25854,27.27655,0.25098604,0.3100996,0.12090369,0.2047799,0.2502438,0.19067748,0.41707236
t_1151,86.25854,27.35636,0.26642126,0.3357593,0.12268289,0.21974017,0.27647913,0.19916387,0.46365154
t_1152,86.25854,27.43612,0.282656,0.36274534,0.124225944,0.23558438,0.3084893,0.20745905,0.5134845
t_1153,86.25854,27.51582,0.40897015,0.4013961,0.1255065,0.26031452,0.36663076,0.21522373,0.5643767
t_1154,86.25854,27.59546,0.4196281,0.4191579,0.12650338,0.26866552,0.40022984,0.22200176,0.61247903
t_1155,86.25854,27.67504,0.4378388,0.43572363,0.12719426,0.27916113,0.45246977,0.22718595,0.6517752
t_1156,86.25854,27.75457,0.4530119,0.44807687,0.12756754,0.28666118,0.51261055,0.23019011,0.67560273
t_1157,86.25854,27.83404,0.4579606,0.4497689,0.12761636,0.28769156,0.56160253,0.23059487,0.67887443
t_1158,86.25854,27.91345,0.45209903,0.4404377,0.12734029,0.28201857,0.57693833,0.22834267,0.66085553
t_1159,86.25854,27.9928,0.44005567,0.42574638,0.12686975,0.27313176,0.5665663,0.22469461,0.6326092
t_116,83.20426,28.86178,0.06795134,0.05528887,0.049784042,0.053539935,0.054038905,0.049863536,0.03372984
t_1160,86.25854,28.07209,0.4150011,0.40230075,0.12601632,0.25905737,0.4803648,0.2185975,0.5878718
t_1161,86.25854,28.15132,0.37109932,0.35453957,0.123788044,0.23075324,0.36288223,0.20500058,0.49824646
t_1162,86.25854,28.2305,0.32506835,0.30250064,0.12030756,0.2003661,0.2810441,0.18804154,0.4034445
t_1163,86.25854,28.30962,0.28456536,0.25663376,0.11585554,0.17384039,0.22741053,0.17077878,0.32303247
t_1164,86.25854,28.38867,0.25593007,0.22283857,0.110734716,0.15416388,0.19494508,0.1545697,0.25974363
t_1165,86.25854,28.46767,0.22241147,0.18860145,0.10523039,0.13457492,0.16455151,0.13988912,0.21098651
t_1166,86.25854,28.54661,0.24126305,0.18860626,0.15420476,0.1393879,0.18058209,0.19836062,0.23531741
t_1167,86.25854,28.6255,0.21923877,0.16803655,0.14543825,0.12694809,0.16333023,0.181764,0.19588996
t_1168,86.25854,28.70432,0.1899805,0.14362971,0.13687497,0.11046528,0.1383986,0.166933,0.120825775
t_1169,86.25854,28.78308,0.14655976,0.11400139,0.08305477,0.09063877,0.10558551,0.09568968,0.10235196
t_117,83.20426,28.94043,0.06613918,0.053606506,0.048500694,0.05240249,0.052367404,0.048380632,0.032095622
t_1170,86.25854,28.86178,0.16886991,0.1240402,0.120801084,0.099997826,0.1263767,0.14182392,0.11934264
t_1171,86.25854,28.94043,0.12689844,0.09562532,0.07321359,0.07956424,0.091980815,0.08038229,0.075250804
t_1172,86.25854,29.01901,0.1482893,0.107067406,0.10643481,0.090050906,0.112624966,0.1216278,0.089053795
t_1173,86.25854,29.09753,0.12304737,0.088966094,0.09992293,0.076682925,0.09105136,0.11302139,0.056826424
t_1174,86.25854,29.176,0.094776,0.07077653,0.060589895,0.06374934,0.069138795,0.06306919,0.049801737
t_1175,86.25854,29.2544,0.087480135,0.06524277,0.056928676,0.06015036,0.06395338,0.058444522,0.043858156
t_1176,86.25854,29.33275,0.10083528,0.07267048,0.08288215,0.06654561,0.075854324,0.09182423,0.05301935
t_1177,86.25854,29.41103,0.08099814,0.059660364,0.05033082,0.05682121,0.05964471,0.050500583,0.034442294
t_1178,86.34837,27.03676,0.19959496,0.21498847,0.10844642,0.15086782,0.17853881,0.14818552,0.23761918
t_1179,86.34837,27.11675,0.19566426,0.22014219,0.11092234,0.15280151,0.17807584,0.15511353,0.26169735
t_118,83.20426,29.01901,0.068040825,0.054399125,0.047256697,0.053159665,0.05380055,0.04695944,0.03056113
t_1180,86.34837,27.19668,0.21852148,0.24568914,0.11330951,0.16848373,0.20286316,0.16233988,0.28874254
t_1181,86.34837,27.27655,0.21704061,0.25429508,0.11558202,0.17249154,0.20580831,0.16983043,0.3190256
t_1182,86.34837,27.35636,0.22898401,0.27376932,0.117709786,0.18373162,0.22318903,0.17751603,0.35268041
t_1183,86.34837,27.43612,0.24173944,0.29477844,0.11966524,0.19588745,0.24381475,0.18530163,0.389679
t_1184,86.34837,27.51582,0.25519186,0.31708464,0.121422246,0.20884338,0.26855433,0.19304954,0.4296683
t_1185,86.34837,27.59546,0.35739693,0.34009156,0.122951366,0.22227553,0.29847068,0.2005371,0.471596
t_1186,86.34837,27.67504,0.38023815,0.36270124,0.12422366,0.23555839,0.33473116,0.20744598,0.5134024
t_1187,86.34837,27.75457,0.400797,0.38335544,0.12522002,0.2477748,0.37825802,0.21340401,0.55206
t_1188,86.34837,27.83404,0.41704088,0.39986584,0.12591967,0.25760296,0.4286424,0.21794383,0.5832514
t_1189,86.34837,27.91345,0.4268547,0.4100058,0.1263118,0.2636686,0.4820048,0.22064006,0.6025253
t_119,83.20426,29.09753,0.06270603,0.05047368,0.046049207,0.050266534,0.049197014,0.045595013,0.029117042
t_1190,86.34837,27.9928,0.42597535,0.4119077,0.12638238,0.26480892,0.5134535,0.2211383,0.6061499
t_1191,86.34837,28.07209,0.3966085,0.3826784,0.12518959,0.24737298,0.42399547,0.21321373,0.55078626
t_1192,86.34837,28.15132,0.35030553,0.33114293,0.122387275,0.21704173,0.3223575,0.19768223,0.4552107
t_1193,86.34837,28.2305,0.3204522,0.28962564,0.11844163,0.19355293,0.266515,0.18033949,0.36574656
t_1194,86.34837,28.30962,0.32346898,0.2683351,0.17384285,0.18961442,0.2597284,0.24974847,0.39279485
t_1195,86.34837,28.38867,0.2527877,0.21343556,0.108332194,0.14977023,0.18993293,0.14787811,0.23659061
t_1196,86.34837,28.46767,0.23140974,0.18809429,0.15898187,0.13557288,0.17016737,0.20843889,0.19313376
t_1197,86.34837,28.54661,0.18945973,0.15475291,0.09704792,0.1148555,0.13737538,0.12144777,0.15944584
t_1198,86.34837,28.6255,0.19395201,0.149091,0.14161189,0.11305569,0.14039832,0.17498861,0.13305587
t_1199,86.34837,28.70432,0.18338196,0.13767587,0.13317727,0.10700643,0.13399674,0.16087331,0.11213405
t_12,82.93477,27.9928,0.07358705,0.060648743,0.053724013,0.057123233,0.05870836,0.054525644,0.039089415
t_120,83.20426,29.176,0.07852199,0.060799394,0.069498755,0.05885035,0.06323868,0.07632141,0.037938826
t_1200,86.34837,28.78308,0.20506823,0.153045,0.14037302,0.12891227,0.16221699,0.14825615,0.094743975
t_1201,86.34837,28.86178,0.16202573,0.1185325,0.11746456,0.09644142,0.121241234,0.13696899,0.11159121
t_1202,86.34837,28.94043,0.15043996,0.109152384,0.11026128,0.09070647,0.113177076,0.12683469,0.096379556
t_1203,86.34837,29.01901,0.12973802,0.0939576,0.103502005,0.0799485,0.09603633,0.117713414,0.08375758
t_1204,86.34837,29.09753,0.10505552,0.07765531,0.06274329,0.06842344,0.07675416,0.06586668,0.053566527
t_1205,86.34837,29.176,0.09154624,0.068298616,0.058934536,0.06214524,0.066853665,0.060958162,0.047045752
t_1206,86.34837,29.2544,0.08447283,0.06300103,0.055384193,0.05867797,0.061804283,0.056541212,0.041511733
t_1207,86.34837,29.33275,0.081522524,0.060420632,0.052076023,0.05712761,0.059871133,0.052555177,0.036782913
t_1208,86.34837,29.41103,0.09985945,0.07183376,0.07588191,0.06712173,0.076665424,0.0836013,0.044724226
t_1209,86.4382,27.03676,0.17974803,0.18478984,0.10229595,0.1333682,0.15845335,0.13288851,0.19024105
t_121,83.20426,29.2544,0.059360467,0.047488786,0.043636706,0.04820806,0.0460611,0.042912517,0.02636086
t_1210,86.4382,27.11675,0.17392927,0.18670867,0.104836,0.13347782,0.15483421,0.13891906,0.2080205
t_1211,86.4382,27.19668,0.18648377,0.20308633,0.10733325,0.14285019,0.16829394,0.14523159,0.22787106
t_1212,86.4382,27.27655,0.22075832,0.23207937,0.16859132,0.1633796,0.20251955,0.23357607,0.25000253
