STATION_NAME,PGA_VALUE,PGA_LN_SIGMA,LATITUDE,LONGITUDE,STATION_ID,STATION_TYPE,REFERENCES
FKSH091103111446,0.4417685957997896,0.0,37.353,140.4264,FKSH09,seismic,Stations_NIED
MYG0011103111446,0.4347407116599457,0.0,38.9017,141.5709,MYG001,seismic,Stations_NIED
TCG0131103111446,0.4304986922139576,0.0,36.4368,140.0227,TCG013,seismic,Stations_NIED
TCG0121103111446,0.4278790412628173,0.0,36.2863,139.8048,TCG012,seismic,Stations_NIED
FKSH121103111446,0.4260506900929478,0.0,37.2169,140.5703,FKSH12,seismic,Stations_NIED
IBR0171103111446,0.4250146584205623,0.0,35.9538,140.3196,IBR017,seismic,Stations_NIED
IWTH211103111446,0.4217332116471993,0.0,39.4734,141.9336,IWTH21,seismic,Stations_NIED
TCG0011103111446,0.41969275950503043,0.0,36.9432,140.0825,TCG001,seismic,Stations_NIED
MYG0151103111446,0.418787251507906,0.0,38.1037,140.8708,MYG015,seismic,Stations_NIED
IBR0101103111446,0.4163450311778239,0.0,36.1844,139.9652,IBR010,seismic,Stations_NIED
MYG0161103111446,0.41398132899614104,0.0,38.0079,140.6212,MYG016,seismic,Stations_NIED
FKS0191103111446,0.4114799651257062,0.0,37.6031,140.4381,FKS019,seismic,Stations_NIED
IBR0011103111446,0.4074306720439708,0.0,36.7763,140.3582,IBR001,seismic,Stations_NIED
IWTH201103111446,0.4072695568823203,0.0,39.3434,141.0473,IWTH20,seismic,Stations_NIED
TCG0161103111446,0.40698709549132545,0.0,36.5288,140.1558,TCG016,seismic,Stations_NIED
IWT0261103111446,0.4039819918116795,0.0,39.2569,141.0983,IWT026,seismic,Stations_NIED
IBRH141103111446,0.4008239307000868,0.0,36.6922,140.5484,IBRH14,seismic,Stations_NIED
FKSH141103111446,0.3953266405959228,0.0,37.0264,140.9702,FKSH14,seismic,Stations_NIED
IWTH041103111446,0.3917780281747596,0.0,39.1809,141.3909,IWTH04,seismic,Stations_NIED
TCG0061103111446,0.3850040533719472,0.0,36.7638,140.1295,TCG006,seismic,Stations_NIED
CHB0011103111446,0.3814962295993031,0.0,35.9571,139.8731,CHB001,seismic,Stations_NIED
FKS0111103111446,0.3808803210066645,0.0,37.0917,140.9031,FKS011,seismic,Stations_NIED
MYG0081103111446,0.3795526504973672,0.0,38.5769,141.4514,MYG008,seismic,Stations_NIED
KNG2061103111446,0.3747620237287969,0.0,35.0966,139.3778,KNG206,seismic,Stations_NIED
FKS0121103111446,0.3626865443347122,0.0,36.9066,140.7928,FKS012,seismic,Stations_NIED
GNM0091103111446,0.3605206670983471,0.0,36.4105,139.3253,GNM009,seismic,Stations_NIED
FKS0131103111446,0.36034935477456687,0.0,37.0893,140.5546,FKS013,seismic,Stations_NIED
MYG0171103111446,0.3561522028419497,0.0,37.976,140.7822,MYG017,seismic,Stations_NIED
IBR0111103111446,0.3496627288625581,0.0,36.1256,140.0901,IBR011,seismic,Stations_NIED
TCGH151103111446,0.34923240862068144,0.0,36.5595,139.8637,TCGH15,seismic,Stations_NIED
IWT0111103111446,0.3487092942034237,0.0,39.1453,141.1527,IWT011,seismic,Stations_NIED
IWTH181103111446,0.3391678095985893,0.0,39.463,141.6775,IWTH18,seismic,Stations_NIED
FKS0241103111446,0.33608214833811806,0.0,37.3963,140.1326,FKS024,seismic,Stations_NIED
IWT0171103111446,0.33598425558167216,0.0,39.6339,141.4379,IWT017,seismic,Stations_NIED
IWT0211103111446,0.33476467499095053,0.0,39.9203,141.0822,IWT021,seismic,Stations_NIED
FKS0031103111446,0.33398969066908735,0.0,37.7624,140.4781,FKS003,seismic,Stations_NIED
FKSH161103111446,0.3320297961077438,0.0,37.7643,140.3766,FKSH16,seismic,Stations_NIED
IWTH221103111446,0.3313394482315577,0.0,39.334,141.3015,IWTH22,seismic,Stations_NIED
IWT0081103111446,0.3300362509113719,0.0,39.0815,141.7093,IWT008,seismic,Stations_NIED
MYGH091103111446,0.32967629108819074,0.0,38.0091,140.6027,MYGH09,seismic,Stations_NIED
IBR0151103111446,0.3273849887576293,0.0,36.0698,139.9082,IBR015,seismic,Stations_NIED
IWT0191103111446,0.3224332468274085,0.0,39.8491,141.8034,IWT019,seismic,Stations_NIED
IWTH011103111446,0.32120958737183497,0.0,40.2383,141.3423,IWTH01,seismic,Stations_NIED
TCG0081103111446,0.3168064527641962,0.0,36.56,139.7676,TCG008,seismic,Stations_NIED
FKSH081103111446,0.3150872112291155,0.0,37.2822,140.2144,FKSH08,seismic,Stations_NIED
TCG0041103111446,0.3117099111317326,0.0,36.8065,139.4221,TCG004,seismic,Stations_NIED
IBR0121103111446,0.3083295518857107,0.0,36.1901,140.2869,IBR012,seismic,Stations_NIED
CHB0041103111446,0.3066572172964269,0.0,35.8889,140.4903,CHB004,seismic,Stations_NIED
IBRH101103111446,0.3012557805162828,0.0,36.1112,139.9889,IBRH10,seismic,Stations_NIED
IWTH141103111446,0.297319675934188,0.0,39.7435,141.9087,IWTH14,seismic,Stations_NIED
TCG0051103111446,0.2961184502353,0.0,36.8061,139.9264,TCG005,seismic,Stations_NIED
IBR0081103111446,0.29606848414086406,0.0,36.3061,139.9826,IBR008,seismic,Stations_NIED
IWTH281103111446,0.2949682103470609,0.0,39.0094,140.864,IWTH28,seismic,Stations_NIED
FKSH171103111446,0.2944247016055437,0.0,37.6636,140.5974,FKSH17,seismic,Stations_NIED
CHB0021103111446,0.28959736505330613,0.0,35.7871,139.9024,CHB002,seismic,Stations_NIED
IWTH121103111446,0.2894974328644343,0.0,40.1533,141.4245,IWTH12,seismic,Stations_NIED
MYGH081103111446,0.28844202658400214,0.0,38.1133,140.8441,MYGH08,seismic,Stations_NIED
KNGH101103111446,0.2824134643328766,0.0,35.4991,139.5195,KNGH10,seismic,Stations_NIED
FKS0201103111446,0.2809960587968373,0.0,37.5472,140.1075,FKS020,seismic,Stations_NIED
FKS0151103111446,0.2806677101762584,0.0,37.0237,140.3763,FKS015,seismic,Stations_NIED
MYGH061103111446,0.26858713220110886,0.0,38.5907,141.071,MYGH06,seismic,Stations_NIED
AOM0071103111446,0.26076692856378114,0.0,41.2256,141.3958,AOM007,seismic,Stations_NIED
MYG0051103111446,0.2592659062982776,0.0,38.7989,140.6512,MYG005,seismic,Stations_NIED
SITH061103111446,0.2590221941233759,0.0,36.1131,139.2894,SITH06,seismic,Stations_NIED
TKY0181103111446,0.2550575374873177,0.0,35.6553,139.8114,TKY018,seismic,Stations_NIED
IWT0181103111446,0.25357996869471267,0.0,39.6954,141.1477,IWT018,seismic,Stations_NIED
IWT0201103111446,0.2534871745193317,0.0,39.7844,141.3296,IWT020,seismic,Stations_NIED
TCG0031103111446,0.2532924087226529,0.0,36.8153,139.7184,TCG003,seismic,Stations_NIED
CHBH131103111446,0.24929818031641837,0.0,35.8307,140.298,CHBH13,seismic,Stations_NIED
CHB0281103111446,0.2492176227355931,0.0,35.7664,139.9655,CHB028,seismic,Stations_NIED
IWT0011103111446,0.24707621868833946,0.0,40.4101,141.7193,IWT001,seismic,Stations_NIED
CHB0061103111446,0.24646642839297864,0.0,35.779,140.3073,CHB006,seismic,Stations_NIED
IWT0141103111446,0.24397220253603463,0.0,39.4846,141.1466,IWT014,seismic,Stations_NIED
YMT0061103111446,0.24389266467142234,0.0,38.6001,140.4057,YMT006,seismic,Stations_NIED
IWT0161103111446,0.24081006255959006,0.0,39.6,141.679,IWT016,seismic,Stations_NIED
TKY0101103111446,0.24044092529049205,0.0,34.3779,139.2573,TKY010,seismic,Stations_NIED
CHBH041103111446,0.2387757287146991,0.0,35.7966,140.0206,CHBH04,seismic,Stations_NIED
CHB0241103111446,0.2367199808293356,0.0,35.6337,140.0781,CHB024,seismic,Stations_NIED
SIT0041103111446,0.23557891838701328,0.0,36.1178,139.1044,SIT004,seismic,Stations_NIED
FKS0141103111446,0.2315031126837405,0.0,36.8683,140.43,FKS014,seismic,Stations_NIED
YMTH041103111446,0.2267767280365878,0.0,38.0813,140.2978,YMTH04,seismic,Stations_NIED
TKY0171103111446,0.22327298312879562,0.0,35.6473,139.8092,TKY017,seismic,Stations_NIED
SIT0081103111446,0.22326584511530478,0.0,35.9745,139.7526,SIT008,seismic,Stations_NIED
IBRH201103111446,0.2204096200027536,0.0,35.8284,140.7323,IBRH20,seismic,Stations_NIED
CHB0121103111446,0.21893205121014858,0.0,35.5721,140.3436,CHB012,seismic,Stations_NIED
TKY0271103111446,0.21667847837946735,0.0,35.693,139.8913,TKY027,seismic,Stations_NIED
TCGH141103111446,0.21513156888437984,0.0,36.5509,139.6154,TCGH14,seismic,Stations_NIED
IBRH191103111446,0.21476549076392076,0.0,36.2137,140.0893,IBRH19,seismic,Stations_NIED
GNM0111103111446,0.2145462517781305,0.0,36.2913,139.3607,GNM011,seismic,Stations_NIED
YMTH071103111446,0.21223353540709655,0.0,37.896,140.0278,YMTH07,seismic,Stations_NIED
SITH111103111446,0.2078008290292815,0.0,35.8637,139.2726,SITH11,seismic,Stations_NIED
SIT0091103111446,0.2069779180454083,0.0,35.9033,139.4826,SIT009,seismic,Stations_NIED
YMTH061103111446,0.20624066322342524,0.0,37.9633,140.1836,YMTH06,seismic,Stations_NIED
SIT0031103111446,0.2061927365614153,0.0,36.0721,139.6969,SIT003,seismic,Stations_NIED
AOMH161103111446,0.20481306052525616,0.0,40.4624,141.0923,AOMH16,seismic,Stations_NIED
YMT0071103111446,0.20414412668954265,0.0,38.4302,140.3902,YMT007,seismic,Stations_NIED
IBR0091103111446,0.20366689950186898,0.0,36.185,139.7037,IBR009,seismic,Stations_NIED
GNMH051103111446,0.20360673624530326,0.0,36.3143,139.1847,GNMH05,seismic,Stations_NIED
YMT0151103111446,0.2029949065175165,0.0,37.9049,140.099,YMT015,seismic,Stations_NIED
IWT0051103111446,0.20294188127444165,0.0,39.6478,141.9465,IWT005,seismic,Stations_NIED
IWTH151103111446,0.2008422855919201,0.0,39.6148,141.0929,IWTH15,seismic,Stations_NIED
YMTH011103111446,0.2001264448104096,0.0,38.3841,140.3805,YMTH01,seismic,Stations_NIED
GNMH121103111446,0.19959415294723512,0.0,36.144,138.9129,GNMH12,seismic,Stations_NIED
TKY0281103111446,0.1989894612329392,0.0,35.6698,139.7891,TKY028,seismic,Stations_NIED
AOM0121103111446,0.19794731126327578,0.0,40.5127,141.488,AOM012,seismic,Stations_NIED
TKY0071103111446,0.19623214859304686,0.0,35.7111,139.6864,TKY007,seismic,Stations_NIED
IBRH071103111446,0.1952787139339125,0.0,35.9521,140.3301,IBRH07,seismic,Stations_NIED
TCGH071103111446,0.1920360163766427,0.0,36.8817,139.4534,TCGH07,seismic,Stations_NIED
IWTH241103111446,0.1917127663371287,0.0,39.1979,141.0118,IWTH24,seismic,Stations_NIED
CHB0101103111446,0.19134056991939175,0.0,35.7086,140.5637,CHB010,seismic,Stations_NIED
GNM0131103111446,0.1897987590053691,0.0,36.3181,139.0174,GNM013,seismic,Stations_NIED
TKY0221103111446,0.18737795271575952,0.0,35.7002,139.7963,TKY022,seismic,Stations_NIED
IWTH031103111446,0.18725966563505408,0.0,39.802,141.652,IWTH03,seismic,Stations_NIED
TCG0151103111446,0.18657237690750694,0.0,36.7488,139.7144,TCG015,seismic,Stations_NIED
FKSH051103111446,0.18410976225316525,0.0,37.2544,139.8725,FKSH05,seismic,Stations_NIED
SIT0111103111446,0.18349895224159146,0.0,35.8098,139.7214,SIT011,seismic,Stations_NIED
CHB0091103111446,0.18220493236732246,0.0,35.6075,140.1077,CHB009,seismic,Stations_NIED
GNM0101103111446,0.1812933060729202,0.0,36.2343,139.5335,GNM010,seismic,Stations_NIED
FKSH041103111446,0.18069065379105026,0.0,37.4508,139.8126,FKSH04,seismic,Stations_NIED
FKS0271103111446,0.18067841719649452,0.0,37.0701,139.6807,FKS027,seismic,Stations_NIED
SITH011103111446,0.18066822003436475,0.0,35.929,139.7349,SITH01,seismic,Stations_NIED
CHB0051103111446,0.17958528141618219,0.0,35.7353,140.8271,CHB005,seismic,Stations_NIED
SIT0061103111446,0.17888473637786634,0.0,35.9959,139.0713,SIT006,seismic,Stations_NIED
GNM0121103111446,0.1751892848220343,0.0,36.3118,139.1955,GNM012,seismic,Stations_NIED
TKY0031103111446,0.17460702686442392,0.0,35.7968,139.2916,TKY003,seismic,Stations_NIED
CHBH141103111446,0.1737106963132163,0.0,35.7342,140.823,CHBH14,seismic,Stations_NIED
SIT0101103111446,0.17352408824624138,0.0,35.9071,139.6478,SIT010,seismic,Stations_NIED
GNM0031103111446,0.17071884894433909,0.0,36.6581,139.0786,GNM003,seismic,Stations_NIED
TCG0071103111446,0.16940749389444945,0.0,36.5677,139.8873,TCG007,seismic,Stations_NIED
TCG0101103111446,0.1689476018823964,0.0,36.6348,139.4379,TCG010,seismic,Stations_NIED
KNG0021103111446,0.16806350792574454,0.0,35.4372,139.6334,KNG002,seismic,Stations_NIED
TKY0211103111446,0.16744454018446694,0.0,35.6875,139.819,TKY021,seismic,Stations_NIED
IWT0251103111446,0.16734766714423402,0.0,39.5169,140.8299,IWT025,seismic,Stations_NIED
KNG0131103111446,0.16681537528105955,0.0,35.2642,139.1521,KNG013,seismic,Stations_NIED
GNM0061103111446,0.16642890283634093,0.0,36.5105,138.7527,GNM006,seismic,Stations_NIED
TKY0261103111446,0.16546425129886377,0.0,35.6707,139.8633,TKY026,seismic,Stations_NIED
IWT0241103111446,0.16453325039641495,0.0,40.2632,141.2901,IWT024,seismic,Stations_NIED
TKY0161103111446,0.16425078900542006,0.0,35.6486,139.799,TKY016,seismic,Stations_NIED
TKY0251103111446,0.16217566651200996,0.0,35.7136,139.8972,TKY025,seismic,Stations_NIED
CHB0291103111446,0.16212672013378704,0.0,35.6948,139.9176,CHB029,seismic,Stations_NIED
TCG0111103111446,0.16194011206681208,0.0,36.3869,139.6144,TCG011,seismic,Stations_NIED
IWTH171103111446,0.16187994881024637,0.0,39.6442,141.5977,IWTH17,seismic,Stations_NIED
IWTH061103111446,0.16174738570255925,0.0,40.2611,141.1709,IWTH06,seismic,Stations_NIED
SIT0131103111446,0.16085411429999058,0.0,35.7966,139.4659,SIT013,seismic,Stations_NIED
KNG2051103111446,0.16079599047585086,0.0,34.9413,139.4213,KNG205,seismic,Stations_NIED
CHB0081103111446,0.1604013603014284,0.0,35.6556,139.9027,CHB008,seismic,Stations_NIED
TKYH121103111446,0.16027899435587104,0.0,35.6701,139.265,TKYH12,seismic,Stations_NIED
IWTH161103111446,0.15786328664732632,0.0,39.6436,140.9465,IWTH16,seismic,Stations_NIED
SITH101103111446,0.15503357415631255,0.0,35.9964,139.2191,SITH10,seismic,Stations_NIED
KNG0091103111446,0.15468789036011305,0.0,35.4425,139.3621,KNG009,seismic,Stations_NIED
IWTH111103111446,0.15429427990190356,0.0,40.0811,141.1915,IWTH11,seismic,Stations_NIED
TCGH091103111446,0.15400264106499187,0.0,36.8625,139.8364,TCGH09,seismic,Stations_NIED
CHB0111103111446,0.15396185241647276,0.0,35.6021,140.5014,CHB011,seismic,Stations_NIED
TCG0021103111446,0.15332045091850963,0.0,36.9903,139.8029,TCG002,seismic,Stations_NIED
KNG2021103111446,0.15295029393319864,0.0,34.7396,139.8393,KNG202,seismic,Stations_NIED
YMTH021103111446,0.1525831960965266,0.0,38.2693,140.2583,YMTH02,seismic,Stations_NIED
KNG0011103111446,0.1519091636797482,0.0,35.5291,139.7061,KNG001,seismic,Stations_NIED
IWT0031103111446,0.15139930557325923,0.0,40.0083,141.8885,IWT003,seismic,Stations_NIED
FKS0251103111446,0.14976673991628156,0.0,37.3082,139.8994,FKS025,seismic,Stations_NIED
TKY0201103111446,0.14640779471073223,0.0,35.6646,139.8086,TKY020,seismic,Stations_NIED
TKY0151103111446,0.1463496708865925,0.0,35.7313,139.8119,TKY015,seismic,Stations_NIED
IWT0231103111446,0.14524939709278933,0.0,40.037,141.4501,IWT023,seismic,Stations_NIED
CHB0151103111446,0.14516985922817705,0.0,35.3738,139.9199,CHB015,seismic,Stations_NIED
TKY0231103111446,0.14393498289426077,0.0,35.7259,139.8254,TKY023,seismic,Stations_NIED
TKY0131103111446,0.14360867370610783,0.0,35.6627,139.8341,TKY013,seismic,Stations_NIED
KNGH111103111446,0.1418506829549339,0.0,35.404,139.3539,KNGH11,seismic,Stations_NIED
GNM0021103111446,0.14096862843070795,0.0,36.7821,138.9695,GNM002,seismic,Stations_NIED
FKS0221103111446,0.1402782805545219,0.0,37.6005,139.6472,FKS022,seismic,Stations_NIED
AOM0111103111446,0.14020995956825238,0.0,40.6803,141.3669,AOM011,seismic,Stations_NIED
TKY0051103111446,0.13936461482769366,0.0,35.5782,139.4156,TKY005,seismic,Stations_NIED
AOMH171103111446,0.13682552145737864,0.0,40.4492,141.3374,AOMH17,seismic,Stations_NIED
YMT0111103111446,0.1361402721622575,0.0,38.1484,140.2671,YMT011,seismic,Stations_NIED
TKY0241103111446,0.1360281033788299,0.0,35.7401,139.8623,TKY024,seismic,Stations_NIED
FKSH031103111446,0.1356253154747036,0.0,37.6078,139.7533,FKSH03,seismic,Stations_NIED
GNM0011103111446,0.13457500777533635,0.0,36.7719,139.2246,GNM001,seismic,Stations_NIED
SIT0071103111446,0.1345576725997157,0.0,36.0542,139.3933,SIT007,seismic,Stations_NIED
SITH051103111446,0.13411307633085737,0.0,36.1509,139.0504,SITH05,seismic,Stations_NIED
CHBH101103111446,0.13398663152044807,0.0,35.5458,140.2417,CHBH10,seismic,Stations_NIED
TKY0141103111446,0.13360627737300731,0.0,35.7002,139.8351,TKY014,seismic,Stations_NIED
AOMH131103111446,0.13306480806391602,0.0,40.5794,141.4451,AOMH13,seismic,Stations_NIED
CHB0141103111446,0.13217663524241227,0.0,35.471,140.0454,CHB014,seismic,Stations_NIED
TKY0061103111446,0.12894719399591115,0.0,35.6989,139.5028,TKY006,seismic,Stations_NIED
AOM0101103111446,0.1285474652404238,0.0,40.8724,141.1427,AOM010,seismic,Stations_NIED
IWT0021103111446,0.12820586030907621,0.0,40.182,141.7643,IWT002,seismic,Stations_NIED
TKY0041103111446,0.12668240428688718,0.0,35.6301,139.4034,TKY004,seismic,Stations_NIED
KNG2011103111446,0.12627655723412196,0.0,34.5956,139.9183,KNG201,seismic,Stations_NIED
KNGH181103111446,0.12482244191441544,0.0,35.6437,139.1283,KNGH18,seismic,Stations_NIED
AOMH051103111446,0.12290333600159097,0.0,40.8564,141.1033,AOMH05,seismic,Stations_NIED
GNM0081103111446,0.1226749195698839,0.0,36.3479,139.1368,GNM008,seismic,Stations_NIED
AOMH121103111446,0.12133501246603091,0.0,40.5846,141.1547,AOMH12,seismic,Stations_NIED
SITH071103111446,0.11915995778374898,0.0,35.9118,139.1485,SITH07,seismic,Stations_NIED
KNG0081103111446,0.11779965635563643,0.0,35.5749,139.3262,KNG008,seismic,Stations_NIED
YMN0091103111446,0.11714499854690459,0.0,35.4966,138.4628,YMN009,seismic,Stations_NIED
IWTH081103111446,0.11699204111495791,0.0,40.2686,141.7831,IWTH08,seismic,Stations_NIED
YMT0051103111446,0.11501583109420667,0.0,38.6079,140.1627,YMT005,seismic,Stations_NIED
YMNH111103111446,0.11413581600240673,0.0,35.6247,138.9777,YMNH11,seismic,Stations_NIED
IWT0221103111446,0.11345056670728555,0.0,40.1009,141.0528,IWT022,seismic,Stations_NIED
AKT0111103111446,0.11298965497901953,0.0,39.8133,140.5805,AKT011,seismic,Stations_NIED
GNM0161103111446,0.1128938016549996,0.0,36.1164,138.925,GNM016,seismic,Stations_NIED
AKTH141103111446,0.11152738192960918,0.0,40.0622,140.8084,AKTH14,seismic,Stations_NIED
FKS0291103111446,0.11118781643068752,0.0,37.0159,139.3806,FKS029,seismic,Stations_NIED
AKT0161103111446,0.11072078640514363,0.0,39.4545,140.4758,AKT016,seismic,Stations_NIED
CHB0171103111446,0.11067082031070773,0.0,35.2976,140.0734,CHB017,seismic,Stations_NIED
SITH081103111446,0.11034451112255478,0.0,36.0274,138.9691,SITH08,seismic,Stations_NIED
AKTH171103111446,0.10967149842198934,0.0,39.5575,140.6116,AKTH17,seismic,Stations_NIED
YMT0091103111446,0.10966741955713742,0.0,38.3902,140.2742,YMT009,seismic,Stations_NIED
SIT0021103111446,0.10870582716829924,0.0,36.1478,139.3888,SIT002,seismic,Stations_NIED
SIT0011103111446,0.10495531093696642,0.0,36.2431,139.1938,SIT001,seismic,Stations_NIED
YMT0101103111446,0.10458311451922948,0.0,38.2608,140.3484,YMT010,seismic,Stations_NIED
