# 20090930_M7.6_Padang median gmf, Stations:All, gmlt:GEM, Rupture:SCARDEC
custom_site_id,lon,lat,AbrahamsonEtAl2015SSlab,KuehnEtAl2020SSlab,ParkerEtAl2020SSlab,ZhaoEtAl2006SSlab
m_1037,100.25887,-0.55837,0.5126676,0.5136574,0.5054082,0.511647
m_1038,100.35998999999998,-0.95931,0.46002743,0.45427385,0.47165537,0.44216305
m_1039,100.36270999999999,-0.93324,0.47031024,0.47038502,0.46916473,0.4703542
m_104,100.36259000000001,-0.95876,0.4623637,0.45785722,0.47336143,0.45227426
m_1040,100.34910000000002,-0.90534,0.4737041,0.47423247,0.47116315,0.47436786
m_1041,100.36469999999997,-0.90405,0.4764345,0.47643998,0.47441867,0.47652838
m_1042,100.37536,-0.94809,0.4657933,0.4672723,0.4590494,0.4675573
m_1043,100.35602,-0.91239,0.47542846,0.47415024,0.48289433,0.47397858
m_1044,100.35212999999999,-0.92863,0.47110444,0.47141218,0.46942136,0.47083876
m_1045,100.39272,-0.94729,0.29132804,0.29023117,0.30015394,0.28933418
m_1046,100.29160000000002,-0.67874,0.49698463,0.4991266,0.48013785,0.5021444
m_1047,100.37596000000002,-0.93765,0.4569929,0.45479038,0.4641259,0.45557734
m_1048,100.35807,-0.92345,0.47353193,0.47209886,0.480744,0.47199088
m_1049,100.36361999999997,-0.94387,0.47002596,0.46860912,0.47692785,0.46912602
m_105,100.37551000000002,-0.948,0.4653211,0.46669245,0.458814,0.46690658
m_1050,100.36234000000002,-0.96332,0.46473584,0.4639741,0.46450618,0.4584065
m_1051,100.36237,-0.95892,0.46257755,0.45839733,0.47257224,0.45295143
m_1052,100.64638000000002,-0.90144,0.24018404,0.24070676,0.24200338,0.24082926
m_1053,100.36412000000001,-0.96126,0.46610245,0.46585566,0.46630692,0.46526825
m_1054,100.36358000000001,-0.91686,0.4726704,0.47367558,0.46615422,0.4739791
m_1055,100.64624000000003,-0.90184,0.240225,0.24072525,0.2420243,0.2408615
m_1056,100.26926000000003,-0.56601,0.5116638,0.51222396,0.5057495,0.5105768
m_1057,100.37790000000001,-0.94858,0.45973304,0.46087438,0.45307422,0.4612129
m_1058,100.35953,-0.95936,0.45888954,0.4523554,0.47172236,0.4375776
m_1059,100.28172,-0.65793,0.50816005,0.5071542,0.52233344,0.50548726
m_106,100.36336,-0.89487,0.47449774,0.47439557,0.474716,0.47440782
m_1060,100.32862,-0.55132,0.5030644,0.504728,0.50890666,0.5035971
m_1061,100.36397,-0.94431,0.46979883,0.46884125,0.474993,0.46943587
m_1062,100.36171000000002,-0.89446,0.47455254,0.47441304,0.47528213,0.47439536
m_1063,100.35910000000001,-0.93976,0.46747705,0.46920606,0.45885053,0.46874678
m_1064,100.38697000000002,-0.97009,0.45467407,0.45376757,0.4573194,0.45535326
m_1065,100.35627999999997,-0.95957,0.47156903,0.47160152,0.47804788,0.48883712
m_1066,100.41395,-1.06447,0.45382774,0.45462722,0.45402983,0.46238205
m_1067,100.38434999999998,-0.93886,0.37125003,0.37033734,0.37557647,0.37081796
m_1068,100.36401000000001,-0.94461,0.46968943,0.46901816,0.47386053,0.46970353
m_1069,100.35656,-0.92348,0.4727174,0.4718446,0.47774893,0.47176263
m_107,100.34771999999998,-0.91028,0.47568882,0.47423658,0.483506,0.47381485
m_1070,100.29113999999998,-0.67795,0.49741796,0.4994126,0.4805421,0.50237596
m_1071,100.37326000000002,-0.92339,0.45961085,0.46106967,0.44770688,0.46109885
m_1072,100.15685000000002,-0.65333,0.51277995,0.5129933,0.5109917,0.5134452
m_1073,100.37592000000001,-0.94812,0.46471104,0.46601385,0.4582725,0.46627307
m_1074,100.36274000000003,-0.96004,0.46462002,0.4629069,0.46827096,0.46031225
m_1075,100.38493,-0.95351,0.4497404,0.45107767,0.43904805,0.4513917
m_1076,100.37383,-0.92289,0.45618704,0.45784724,0.443537,0.45787245
m_1077,100.46166,-0.95174,0.24826312,0.24846318,0.24796331,0.25163552
m_1078,100.46263999999996,-0.95083,0.24758281,0.24780491,0.24743383,0.25019938
m_1079,100.37437,-0.94799,0.46807215,0.46791458,0.46881464,0.469324
m_108,100.34884,-0.90575,0.4735162,0.47414613,0.47053626,0.4742917
m_1080,100.24094000000002,-0.66525,0.508336,0.5084595,0.506581,0.5084793
m_1081,100.36252999999999,-0.96167,0.46515796,0.4645366,0.46554,0.4616991
m_1082,100.40127999999999,-0.92131,0.24620439,0.2463023,0.24946518,0.24519937
m_1083,100.34636999999998,-0.90647,0.47347575,0.47426623,0.4696165,0.4743314
m_1084,100.37319000000002,-0.90111,0.45913726,0.4598005,0.4516377,0.46000674
m_1085,100.46242000000001,-0.94643,0.24580166,0.24579091,0.2465678,0.24761146
m_1086,100.38407999999998,-0.97214,0.46389595,0.46415743,0.4636663,0.46527725
m_1087,100.35820999999999,-0.93949,0.4691623,0.46929523,0.4671473,0.4686924
m_1088,100.36702000000002,-0.89573,0.47393793,0.4738607,0.47255468,0.4739586
m_1089,100.46251999999998,-0.95042,0.24733362,0.24750572,0.24725737,0.24962342
m_109,100.36012,-0.94388,0.46994483,0.46821865,0.47819036,0.46876052
m_1090,100.36756000000003,-0.95936,0.463845,0.4602518,0.47242665,0.45563117
m_1091,100.16904,-0.63481,0.5143646,0.51443386,0.5139332,0.5143746
m_1092,100.26913000000002,-0.56594,0.51167876,0.5122398,0.5057694,0.5105907
m_1093,100.38725999999997,-0.97011,0.45303735,0.45207033,0.45579293,0.45360667
m_1094,100.34956999999997,-0.90535,0.47369054,0.47423792,0.47110763,0.47438788
m_1095,100.35958,-0.96556,0.4589693,0.45425296,0.46324638,0.43138036
m_1096,100.34821999999997,-0.91012,0.47567534,0.47419232,0.48370156,0.47380495
m_1097,100.16084999999998,-0.63566,0.5160507,0.5154457,0.5202518,0.51452816
m_1098,100.41203999999999,-1.0536,0.44302395,0.4395193,0.44407582,0.4273466
m_1099,100.36400000000003,-0.9365,0.4694797,0.47006,0.4653985,0.4697814
m_11,100.37164000000001,-0.89383,0.45863637,0.45883548,0.45547608,0.45893538
m_110,100.36338999999998,-0.89465,0.47420338,0.47410023,0.47446117,0.47410727
m_1100,100.35667000000001,-0.91133,0.47610262,0.47451755,0.4848936,0.4742953
m_1101,100.36091999999996,-0.89371,0.4740442,0.4738507,0.47517994,0.473798
m_1102,100.38704999999999,-0.93947,0.3351101,0.3348193,0.34042636,0.3349575
m_1103,100.22998999999999,-0.5745,0.5125399,0.5169234,0.47397423,0.5178086
m_1104,100.15858000000003,-0.6547,0.51204807,0.5124727,0.5086244,0.51328367
m_1105,100.39669000000004,-0.95537,0.28402004,0.28433344,0.28817287,0.28245535
m_1106,100.35289999999998,-0.94396,0.46670118,0.4675759,0.46201083,0.46489313
m_1107,100.35693000000003,-0.94072,0.46805772,0.46900776,0.46295932,0.46810222
m_1108,100.34663,-0.90414,0.47448316,0.4747412,0.47289482,0.47472647
m_1109,100.26929000000001,-0.56554,0.5116556,0.5122575,0.5054314,0.5106026
m_111,100.36327,-0.96134,0.4657589,0.4654118,0.4660378,0.46424016
m_1110,100.36271999999997,-0.94757,0.4708079,0.47253263,0.46784794,0.475737
m_1111,100.36439999999999,-0.92206,0.47223482,0.4729037,0.46726018,0.47311398
m_1112,100.43228999999997,-0.94093,0.24736655,0.24747185,0.24776949,0.24723147
m_1113,100.13695999999999,-0.61598,0.51563036,0.51594037,0.5126058,0.51638305
m_1114,100.41410000000002,-1.06319,0.45497996,0.45657653,0.45510203,0.4670497
m_1115,100.33758,-0.50381,0.49420395,0.49600378,0.50312984,0.500146
m_1116,100.36764,-0.95929,0.46366176,0.45983285,0.47286353,0.4549166
m_1117,100.21555000000001,-0.56233,0.5126085,0.51007074,0.52704275,0.51458395
m_1118,100.34604999999999,-0.90659,0.47349367,0.47431058,0.46948478,0.47435704
m_1119,100.29106999999999,-0.67818,0.4974666,0.49944267,0.48070008,0.50236964
m_112,100.37004000000002,-0.89389,0.46505088,0.46508443,0.46249342,0.465201
m_1120,100.36382000000003,-0.94456,0.46968344,0.4689588,0.47405204,0.4696245
m_1121,100.36313999999999,-0.89507,0.4747956,0.47469124,0.47503763,0.47470525
m_1122,100.37170000000003,-0.89654,0.4648147,0.4649699,0.4601904,0.46519127
m_1123,100.50371999999999,-1.20077,0.4231219,0.41995823,0.42297956,0.4226399
m_1124,100.36572000000001,-0.95963,0.46491852,0.46296883,0.469563,0.46094573
m_1125,100.37634000000003,-0.92173,0.43286,0.42853233,0.449641,0.42926216
m_1126,100.37531000000001,-0.93483,0.4566961,0.4538607,0.46711743,0.45479697
m_1127,100.36347,-0.94525,0.46963173,0.46946904,0.47211283,0.47047713
m_1128,100.35696999999999,-0.92342,0.47287902,0.4718966,0.4783594,0.47181314
m_1129,100.22865000000002,-0.57573,0.5155481,0.5143113,0.5271657,0.512472
m_113,100.36342000000002,-0.96256,0.4659192,0.4658199,0.46518755,0.46380943
m_1130,100.35762,-0.91308,0.47587836,0.47436732,0.48408175,0.47417706
m_1131,100.12443999999999,-0.56992,0.5194447,0.51978004,0.5268773,0.5176295
m_1132,100.46251000000001,-0.94672,0.24593067,0.24594058,0.2466132,0.24771614
m_1133,100.44659999999999,-1.0763,0.4458653,0.4464717,0.44565403,0.446998
m_1134,100.37428999999997,-0.89865,0.45338747,0.45402604,0.44657195,0.45422494
m_1135,100.28400999999997,-0.61307,0.5053041,0.5063399,0.49432418,0.5080104
m_1136,100.37387000000001,-0.89972,0.45663214,0.45723987,0.44948262,0.45745298
m_1137,100.35663999999997,-0.95604,0.4726587,0.4875261,0.42968434,0.48906726
m_1138,100.36207999999999,-0.96349,0.4643334,0.46332246,0.4643426,0.4565576
m_1139,100.36252999999999,-0.9594,0.46366742,0.46077767,0.47032285,0.4568728
m_114,100.34703999999999,-0.90299,0.47483814,0.4749434,0.47404638,0.47491983
m_1140,100.36442999999997,-0.92207,0.4722402,0.4729049,0.4672698,0.4731145
m_1141,100.38743999999997,-0.93961,0.33097836,0.33076325,0.33631417,0.33087617
m_1142,100.41372999999999,-1.06291,0.45573813,0.45757264,0.45584783,0.46911705
m_1143,100.31768,-0.5513,0.5063777,0.5072758,0.49942842,0.50592124
m_1144,100.28190000000001,-0.6577,0.50807375,0.50710726,0.52211595,0.50547206
m_1145,100.35941000000003,-0.93922,0.4678244,0.46928486,0.4602415,0.46889
m_1146,100.43029999999999,-0.94125,0.24696234,0.24684481,0.24760593,0.24702862
m_1147,100.16862000000003,-0.6373,0.5146074,0.5144765,0.5156957,0.5142002
m_1148,100.37788999999998,-0.90969,0.41256768,0.4098769,0.42321324,0.41044056
m_1149,100.46147000000002,-0.95166,0.24820873,0.24837732,0.24792708,0.2514875
m_115,100.28089,-0.65683,0.50801283,0.5071197,0.5209116,0.5057048
m_1150,100.28460999999999,-0.60918,0.50520235,0.5062526,0.4927638,0.5081883
m_1151,100.35958,-0.95959,0.45925578,0.4532633,0.47053614,0.4387972
m_1152,100.23118,-0.55326,0.50815994,0.5053222,0.52920806,0.51388353
m_1153,100.20465999999999,-0.64499,0.5123842,0.5124952,0.5099581,0.51232857
m_1154,100.36295000000001,-0.93574,0.4696489,0.46997836,0.4669453,0.4698226
m_1155,100.50380999999999,-1.20113,0.42336032,0.42029762,0.4233196,0.4226388
m_1156,100.37957,-0.95798,0.4765303,0.4873942,0.44331533,0.49045205
m_1157,100.35250000000002,-0.96281,0.46936703,0.46712816,0.47867563,0.4725793
m_1158,100.44839000000002,-1.07839,0.44503617,0.44547057,0.44504124,0.44636005
m_1159,100.37630999999999,-0.91014,0.43125972,0.42775393,0.44420353,0.42849812
m_116,100.35257999999999,-0.89233,0.47655985,0.47595096,0.47929123,0.4757165
m_1160,100.44465000000002,-1.07569,0.44693708,0.44781855,0.44635296,0.44800228
m_1161,100.64639,-0.90142,0.24018282,0.24070728,0.24200569,0.24082905
m_1162,100.35711000000003,-0.96301,0.47509912,0.48019117,0.46846962,0.50052714
m_1163,100.37281000000002,-0.92194,0.46058482,0.4618129,0.44960248,0.46192467
m_1164,100.38979,-0.91528,0.26727268,0.26847687,0.27078688,0.26780394
m_1165,100.29120999999998,-0.68128,0.495735,0.4983218,0.4777139,0.5017988
m_1166,100.35680000000002,-0.9549,0.4712454,0.48331574,0.43499348,0.48514923
m_1167,100.36410999999998,-0.92772,0.47197717,0.4719375,0.47115362,0.4719026
m_1168,100.38808,-0.95304,0.4144507,0.41568977,0.4050551,0.4154519
m_1169,100.34733,-0.91397,0.4747982,0.47400552,0.47935396,0.4734962
m_117,100.22874000000002,-0.57558,0.5155422,0.51430076,0.5272256,0.5124567
m_1170,100.3845,-0.91238,0.30279914,0.30274728,0.3114881,0.30216932
m_1171,100.35363999999998,-0.93789,0.4691239,0.46930668,0.46703053,0.4681219
m_1172,100.38587999999999,-0.97067,0.4596884,0.4591959,0.46132067,0.46062794
m_1173,100.39291000000003,-0.94786,0.29086825,0.2898147,0.29954386,0.2889306
m_1174,100.36442999999997,-0.93695,0.46933576,0.47010857,0.46429086,0.46975198
m_1175,100.35678000000001,-0.96303,0.4742107,0.4785948,0.46870252,0.4964245
m_1176,100.35861,-0.96593,0.45669135,0.45033243,0.46330276,0.42146635
m_1177,100.36736000000002,-0.94818,0.47247005,0.47509062,0.4671255,0.47941127
m_1178,100.35257999999999,-0.9443,0.4664039,0.46741146,0.46120527,0.46447402
m_1179,100.38731999999999,-0.95371,0.4295855,0.43077636,0.4193305,0.43060184
m_118,100.36522000000002,-0.92905,0.4714434,0.47149006,0.4700373,0.4713908
m_1180,100.37110999999999,-0.91182,0.46014017,0.46162048,0.4487116,0.46188316
m_1181,100.35804000000002,-0.91642,0.4749169,0.47356743,0.48209843,0.47341427
m_1182,100.34964000000002,-0.91354,0.4744597,0.47371098,0.4792548,0.47343358
m_1183,100.34809999999999,-0.90938,0.47606492,0.47430518,0.48523524,0.47387657
m_1184,100.36415999999997,-0.93647,0.46950626,0.4700987,0.46534112,0.46981072
m_1185,100.50076999999999,-1.16461,0.43297255,0.432979,0.4363974,0.42281994
m_1186,100.35377,-0.93553,0.47009373,0.46993002,0.4697018,0.46908784
m_1187,100.37421,-0.89832,0.45375276,0.45435774,0.44711202,0.4545607
m_1188,100.36619000000002,-0.95937,0.46450678,0.462018,0.47050437,0.45929453
m_1189,100.35795999999999,-0.96508,0.48067096,0.48938498,0.46824488,0.52145773
m_119,100.35586999999998,-0.96045,0.47067267,0.4712456,0.47384226,0.4836668
m_1190,100.36277999999999,-0.95962,0.46417078,0.4618315,0.46951428,0.4587467
m_1191,100.38647000000003,-0.95442,0.44210958,0.44351336,0.4309556,0.44333556
m_1192,100.36806999999999,-0.93271,0.46944606,0.47054166,0.4624632,0.4700368
m_1193,100.28264999999999,-0.59284,0.50830144,0.5088068,0.50216985,0.51087505
m_1194,100.36553000000004,-0.92968,0.4712324,0.47135338,0.4693916,0.47122246
m_1195,100.3551,-0.94986,0.46548495,0.47020635,0.4482144,0.46783593
m_1196,100.43165999999997,-0.94091,0.24720828,0.24723426,0.24768661,0.24713898
m_1197,100.37585999999999,-0.93754,0.4576073,0.45537323,0.46490103,0.4561671
m_1198,100.36757,-0.95038,0.47543845,0.48123974,0.46229142,0.48969102
m_1199,100.36478,-0.90958,0.47365147,0.47438264,0.46799558,0.47466165
m_12,100.34875,-0.8793,0.47106206,0.4714733,0.4680258,0.47151512
m_120,100.35590000000002,-0.96046,0.4707629,0.47141618,0.47377458,0.48404768
m_1200,100.27828,-0.57511,0.51001114,0.5115264,0.49238825,0.5092909
m_1201,100.35352999999998,-0.93686,0.4695677,0.46958628,0.46824586,0.46852657
m_1202,100.35198000000003,-0.89041,0.47390148,0.47474107,0.46929172,0.4753754
m_1203,100.34408000000002,-0.87915,0.47570947,0.4761606,0.47159332,0.4760427
m_1204,100.37941000000001,-0.95803,0.47698173,0.488122,0.44319704,0.49143982
m_1205,100.34365000000003,-0.9061,0.47457388,0.47524974,0.47066718,0.475008
m_1206,100.27544999999998,-0.56588,0.5100904,0.5097625,0.51390815,0.51007646
m_1207,100.34521000000001,-0.89757,0.47684234,0.47667605,0.47743303,0.4764553
m_1208,100.36590000000001,-0.92912,0.47136074,0.47147554,0.46936488,0.47132966
m_1209,100.34807,-0.87774,0.46984708,0.47042394,0.46638623,0.4703739
m_121,100.37297999999998,-0.92121,0.45747137,0.45889997,0.44605178,0.45900357
m_1210,100.35888999999997,-0.94376,0.4701472,0.4678737,0.48036265,0.46838802
m_1211,100.35602,-0.93828,0.4693533,0.46931064,0.4682109,0.46860245
m_1212,100.36442,-0.90365,0.47659162,0.47658336,0.47482237,0.47666848
m_1213,100.36365999999998,-0.89623,0.4758918,0.47578308,0.4757768,0.47582823
m_1214,100.38351,-0.97221,0.46496895,0.4654257,0.4644374,0.4669555
m_1215,100.33776999999998,-0.50233,0.4922035,0.49482608,0.5022379,0.49893537
m_1216,100.3594,-0.95946,0.4586062,0.451989,0.47130093,0.4363515
m_1217,100.37110999999999,-0.89282,0.45708257,0.45726836,0.4548228,0.45730317
m_1218,100.64633000000003,-0.90254,0.24031743,0.24081291,0.24222046,0.24095726
m_1219,100.36360000000002,-0.96357,0.4657806,0.46549273,0.46482146,0.4615236
m_122,100.35833000000002,-0.89943,0.4756643,0.47580805,0.4752786,0.47592962
m_1220,100.3734,-0.92298,0.45906004,0.46049327,0.44715732,0.46054506
m_1221,100.34411999999998,-0.9034,0.47552064,0.475755,0.47363198,0.47550678
m_1222,100.22866999999997,-0.57575,0.5155447,0.514303,0.5271973,0.5124688
m_1223,100.46197999999998,-0.95092,0.24761383,0.2477616,0.24745595,0.25015223
m_1224,100.36349999999999,-0.92922,0.47135448,0.47137833,0.4705634,0.47136903
m_1225,100.35252000000003,-0.94626,0.4649326,0.46690837,0.4563908,0.46325147
m_1226,100.41134999999997,-1.05244,0.4425922,0.4389497,0.44373628,0.42676747
m_1227,100.37401,-0.92255,0.45433104,0.45612356,0.44132692,0.4561444
m_1228,100.36394999999999,-0.96331,0.46604553,0.46588328,0.46503264,0.46273425
m_1229,100.36585000000002,-0.9594,0.46456993,0.46220273,0.47031134,0.45971763
m_123,100.37151,-0.91171,0.45802638,0.45967975,0.44598228,0.45993558
m_1230,100.36723,-0.95929,0.4639707,0.46063283,0.47197995,0.45651296
m_1231,100.38725999999997,-0.97,0.4526872,0.45166016,0.45564857,0.4533094
m_1232,100.35703000000001,-0.96292,0.474792,0.47964835,0.4685636,0.49927324
m_1233,100.36367000000001,-0.92797,0.4718225,0.47181392,0.47102723,0.47179934
m_1234,100.35579000000001,-0.92451,0.47250602,0.47165427,0.47734094,0.4715574
m_1235,100.41376000000002,-1.0656,0.45353281,0.45379385,0.4539155,0.460868
m_1236,100.25914999999998,-0.55843,0.51262754,0.5136017,0.50543976,0.5116284
m_1237,100.25824,-0.55848,0.5089631,0.506686,0.5311203,0.5116788
m_1238,100.36836,-0.90069,0.47497493,0.4749953,0.4713323,0.4751776
m_1239,100.37543,-0.94871,0.46693155,0.46881852,0.45911598,0.4695679
m_124,100.4624,-0.94668,0.24589737,0.24589138,0.24658999,0.24765834
m_1240,100.35928000000001,-0.89965,0.47612587,0.47599426,0.47699612,0.47599024
m_1241,100.41253,-1.05428,0.44211465,0.438299,0.44314438,0.4246502
m_1242,100.36277000000001,-0.96388,0.46500072,0.46430677,0.46442324,0.45831364
m_1243,100.16877,-0.63678,0.5145344,0.51445085,0.51526934,0.5142339
m_1244,100.37234000000001,-0.94805,0.4702612,0.47102088,0.46900153,0.47305036
m_1245,100.50457,-1.20249,0.42241645,0.41918463,0.42267033,0.42059582
m_1246,100.37605000000002,-0.94801,0.46414667,0.46536148,0.45789033,0.46554545
m_1247,100.22944999999999,-0.57504,0.5155479,0.5141599,0.5285546,0.51227504
m_1248,100.35393999999997,-0.90606,0.47362536,0.47446892,0.4700687,0.47471115
m_1249,100.36381,-0.95349,0.48158363,0.49515325,0.4513232,0.5144825
m_125,100.16910999999999,-0.63463,0.5143448,0.51443136,0.5137843,0.514387
m_1250,100.36261000000002,-0.92939,0.47126436,0.47133493,0.4703964,0.471364
m_1251,100.38715000000002,-0.9537,0.43173832,0.43289068,0.4214913,0.43275958
m_1252,100.35611,-0.942,0.4684193,0.4686816,0.46644336,0.4674493
m_1253,100.34681999999998,-0.90901,0.47658366,0.47456396,0.486601,0.47400343
m_1254,100.35771,-0.9234,0.47327328,0.47201982,0.47981235,0.47192305
m_1255,100.13680999999997,-0.61631,0.5156316,0.5159268,0.5127499,0.51636165
m_1256,100.36301000000003,-0.9606,0.46524683,0.46428293,0.46706408,0.4625671
m_1257,100.35549000000003,-0.91542,0.4741016,0.47334006,0.47914338,0.4732423
m_1258,100.16895999999997,-0.63639,0.5144764,0.5144308,0.5149243,0.51425755
m_1259,100.47089,-0.95906,0.24528211,0.24270906,0.24853422,0.22137755
m_126,100.36034000000001,-0.94387,0.46995428,0.46825615,0.47809815,0.46880525
m_1260,100.36457000000001,-0.92277,0.47219795,0.47287142,0.46718827,0.47308314
m_1261,100.35597000000001,-0.96004,0.47073174,0.47089905,0.4754907,0.4844821
m_1262,100.37376,-0.94795,0.46874195,0.46882364,0.4689735,0.4703051
m_1263,100.13263999999998,-0.57643,0.5196404,0.5198781,0.52472216,0.5168801
m_1264,100.36487999999997,-0.91027,0.47344992,0.4741997,0.46760425,0.47447845
m_1265,100.36529999999999,-0.95988,0.4652144,0.46366012,0.4688713,0.46212584
m_1266,100.36265000000003,-0.95949,0.4639033,0.46126652,0.46996135,0.45775372
m_1267,100.3671,-0.95932,0.46410108,0.46094927,0.47164518,0.4571004
m_1268,100.27780999999999,-0.5664,0.5098037,0.5095177,0.5134835,0.50984055
m_1269,100.36316999999997,-0.94457,0.46966344,0.46889588,0.4742282,0.46957827
m_127,100.37455999999997,-0.92267,0.44945154,0.4516879,0.43525878,0.45163673
m_1270,100.32936999999998,-0.55165,0.5026588,0.50450253,0.5086978,0.5033529
m_1271,100.34582,-0.90655,0.47358134,0.47437382,0.46962813,0.47439882
m_1272,100.36257,-0.93939,0.4677907,0.46962854,0.45872745,0.4690445
m_1273,100.34881999999999,-0.90289,0.47473082,0.47484452,0.47406837,0.47489884
m_1274,100.36333000000002,-0.94401,0.46992102,0.46863106,0.476374,0.46917284
m_1275,100.29030999999998,-0.67794,0.4976559,0.49957514,0.48048994,0.5025716
m_1276,100.28217000000001,-0.59072,0.51007247,0.5095558,0.51767755,0.5061786
m_1277,100.38779,-0.95399,0.42332295,0.42477992,0.41285354,0.42437652
m_1278,100.36786000000001,-0.95925,0.4633841,0.4591506,0.47361138,0.45364004
m_1279,100.38339000000002,-0.97222,0.46520537,0.46571136,0.46459898,0.46735662
m_128,100.27569,-0.56552,0.5100678,0.50978094,0.5135804,0.51007646
m_1280,100.36293,-0.93544,0.46973833,0.47001395,0.46732584,0.4698795
m_1281,100.36376999999999,-0.96161,0.4660803,0.46595305,0.46588334,0.46515793
m_1282,100.34447,-0.87979,0.47607785,0.47645003,0.47222733,0.47638336
m_1283,100.38686999999999,-0.96998,0.45481536,0.4538659,0.45764735,0.45559847
m_1284,100.64603999999997,-0.9002,0.24023254,0.24084416,0.24222104,0.24099527
m_1285,100.43042000000003,-0.94135,0.24709214,0.24699181,0.24769136,0.24715352
m_1286,100.37185,-0.94731,0.469973,0.47033992,0.46985847,0.4719829
m_1287,100.50432999999998,-1.20204,0.42308566,0.42004368,0.42327335,0.4216939
m_1288,100.38367,-0.92094,0.3267298,0.32653496,0.3333652,0.32618707
m_1289,100.16910000000001,-0.63517,0.5143778,0.51442456,0.5141182,0.51434547
m_129,100.27868999999998,-0.57444,0.5095982,0.5083834,0.5232622,0.50931126
m_1290,100.37176999999997,-0.95102,0.47564334,0.48048463,0.4642261,0.4874889
m_1291,100.35887000000002,-0.94401,0.47001553,0.46792683,0.47950554,0.46845266
m_1292,100.35897999999997,-0.94293,0.47075436,0.4677326,0.483903,0.46828628
