# 20090930_M7.6_Padang median gmf, Stations:All, gmlt:USGS, Rupture:SCARDEC
custom_site_id,lon,lat,AbrahamsonEtAl2015SSlab,AtkinsonBoore2003SSlab,AtkinsonBoore2003SSlabCascadia,ZhaoEtAl2016SSlab
m_1032,100.33780000000002,-0.51013,0.50148666,0.5001327,0.49793193,0.5016382
m_1033,100.37101999999999,-0.89352,0.46055424,0.45928267,0.45931247,0.46015063
m_1034,100.36536000000001,-0.96003,0.46539536,0.46574172,0.4649595,0.46482614
m_1035,100.46242000000001,-0.94943,0.24689166,0.24705194,0.24692288,0.24882744
m_1036,100.46249,-0.94909,0.24677065,0.24696393,0.24681811,0.2486887
m_1037,100.25887,-0.55837,0.5126676,0.514565,0.52575487,0.51376307
m_1038,100.35998999999998,-0.95931,0.46002743,0.46409857,0.46239844,0.44839764
m_1039,100.36270999999999,-0.93324,0.47031024,0.47060803,0.4705293,0.470681
m_104,100.36259000000001,-0.95876,0.4623637,0.46367753,0.46161363,0.4592985
m_1040,100.34910000000002,-0.90534,0.4737041,0.4745309,0.4745219,0.47448725
m_1041,100.36469999999997,-0.90405,0.4764345,0.47578517,0.4757583,0.47673887
m_1042,100.37536,-0.94809,0.4657933,0.46536905,0.46571353,0.46658558
m_1043,100.35602,-0.91239,0.47542846,0.47420073,0.4741882,0.47421718
m_1044,100.35212999999999,-0.92863,0.47110444,0.4721316,0.4720884,0.47079125
m_1045,100.39272,-0.94729,0.29132804,0.2972933,0.2973184,0.3025354
m_1046,100.29160000000002,-0.67874,0.49698463,0.5018776,0.5018123,0.50114685
m_1047,100.37596000000002,-0.93765,0.4569929,0.45343488,0.4531622,0.4551652
m_1048,100.35807,-0.92345,0.47353193,0.47223005,0.47220775,0.47217906
m_1049,100.36361999999997,-0.94387,0.47002596,0.46902263,0.46905157,0.4693561
m_105,100.37551000000002,-0.948,0.4653211,0.4648459,0.4651461,0.46602866
m_1050,100.36234000000002,-0.96332,0.46473584,0.46733505,0.4677466,0.45743632
m_1051,100.36237,-0.95892,0.46257755,0.46390823,0.46203798,0.4592543
m_1052,100.64638000000002,-0.90144,0.24018404,0.24243784,0.24132127,0.24163453
m_1053,100.36412000000001,-0.96126,0.46610245,0.4664396,0.46633095,0.46526507
m_1054,100.36358000000001,-0.91686,0.4726704,0.4735536,0.47352877,0.47428164
m_1055,100.64624000000003,-0.90184,0.240225,0.24246602,0.24134234,0.241673
m_1056,100.26926000000003,-0.56601,0.5116638,0.5148281,0.529465,0.5128706
m_1057,100.37790000000001,-0.94858,0.45973304,0.4585908,0.45890152,0.45954406
m_1058,100.35953,-0.95936,0.45888954,0.46404782,0.46230358,0.44426793
m_1059,100.28172,-0.65793,0.50816005,0.5051981,0.50513226,0.5043132
m_106,100.36336,-0.89487,0.47449774,0.47421438,0.4742105,0.47445804
m_1060,100.32862,-0.55132,0.5030644,0.50429374,0.5067656,0.5051021
m_1061,100.36397,-0.94431,0.46979883,0.469054,0.4691447,0.46949387
m_1062,100.36171000000002,-0.89446,0.47455254,0.47432008,0.4743162,0.47446847
m_1063,100.35910000000001,-0.93976,0.46747705,0.46932578,0.46922946,0.46914712
m_1064,100.38697000000002,-0.97009,0.45467407,0.45166832,0.4505367,0.45692778
m_1065,100.35627999999997,-0.95957,0.47156903,0.46314377,0.4606255,0.49531966
m_1066,100.41395,-1.06447,0.45382774,0.450843,0.45048475,0.4623166
m_1067,100.38434999999998,-0.93886,0.37125003,0.3714371,0.37105057,0.3657203
m_1068,100.36401000000001,-0.94461,0.46968943,0.46908313,0.4692275,0.4696091
m_1069,100.35656,-0.92348,0.4727174,0.47207057,0.47204778,0.47190502
m_107,100.34771999999998,-0.91028,0.47568882,0.474237,0.47420922,0.47381943
m_1070,100.29113999999998,-0.67795,0.49741796,0.50211006,0.5020441,0.50150174
m_1071,100.37326000000002,-0.92339,0.45961085,0.45832315,0.45825848,0.46045777
m_1072,100.15685000000002,-0.65333,0.51277995,0.513206,0.5130271,0.5135548
m_1073,100.37592000000001,-0.94812,0.46471104,0.46410748,0.46441495,0.4652762
m_1074,100.36274000000003,-0.96004,0.46462002,0.4653369,0.46457884,0.46252194
m_1075,100.38493,-0.95351,0.4497404,0.44657394,0.4474556,0.4456725
m_1076,100.37383,-0.92289,0.45618704,0.45492056,0.45485815,0.45707297
m_1077,100.46166,-0.95174,0.24826312,0.24815233,0.24809274,0.25136483
m_1078,100.46263999999996,-0.95083,0.24758281,0.2475157,0.24742495,0.2500885
m_1079,100.37437,-0.94799,0.46807215,0.46700588,0.46741587,0.4683319
m_108,100.34884,-0.90575,0.4735162,0.47446424,0.4744546,0.47439843
m_1080,100.24094000000002,-0.66525,0.508336,0.5083059,0.5083531,0.5070933
m_1081,100.36252999999999,-0.96167,0.46515796,0.46642023,0.4664556,0.46149188
m_1082,100.40127999999999,-0.92131,0.24620439,0.25022346,0.25103796,0.25084183
m_1083,100.34636999999998,-0.90647,0.47347575,0.47465593,0.47463182,0.4743198
m_1084,100.37319000000002,-0.90111,0.45913726,0.45715863,0.45714703,0.4592852
m_1085,100.46242000000001,-0.94643,0.24580166,0.24640049,0.24609512,0.24783343
m_1086,100.38407999999998,-0.97214,0.46389595,0.46255895,0.46239227,0.46547446
m_1087,100.35820999999999,-0.93949,0.4691623,0.4693943,0.46931514,0.46903688
m_1088,100.36702000000002,-0.89573,0.47393793,0.47307923,0.473074,0.47387934
m_1089,100.46251999999998,-0.95042,0.24733362,0.24734998,0.24725315,0.24956003
m_109,100.36012,-0.94388,0.46994483,0.46880457,0.46892557,0.46871504
m_1090,100.36756000000003,-0.95936,0.463845,0.46523097,0.4634801,0.46138877
m_1091,100.16904,-0.63481,0.5143646,0.51441383,0.5146003,0.5140495
m_1092,100.26913000000002,-0.56594,0.51167876,0.51482123,0.52939314,0.5128949
m_1093,100.38725999999997,-0.97011,0.45303735,0.4499862,0.44879708,0.45515484
m_1094,100.34956999999997,-0.90535,0.47369054,0.4745436,0.47453544,0.47452438
m_1095,100.35958,-0.96556,0.4589693,0.46850556,0.46905047,0.43210837
m_1096,100.34821999999997,-0.91012,0.47567534,0.4741694,0.47414607,0.47384316
m_1097,100.16084999999998,-0.63566,0.5160507,0.5145198,0.51447326,0.51497275
m_1098,100.41203999999999,-1.0536,0.44302395,0.44981185,0.44967225,0.42784178
m_1099,100.36400000000003,-0.9365,0.4694797,0.47011384,0.4699809,0.470281
m_11,100.37164000000001,-0.89383,0.45863637,0.45735997,0.45739067,0.45822734
m_110,100.36338999999998,-0.89465,0.47420338,0.47392035,0.47391796,0.47414944
m_1100,100.35667000000001,-0.91133,0.47610262,0.47449577,0.4744836,0.47455195
m_1101,100.36091999999996,-0.89371,0.4740442,0.4737589,0.47375792,0.47387096
m_1102,100.38704999999999,-0.93947,0.3351101,0.33843556,0.3381355,0.3278039
m_1103,100.22998999999999,-0.5745,0.5125399,0.5182547,0.5352733,0.47564808
m_1104,100.15858000000003,-0.6547,0.51204807,0.51309234,0.5129419,0.5133167
m_1105,100.39669000000004,-0.95537,0.28402004,0.29120007,0.29246402,0.2884339
m_1106,100.35289999999998,-0.94396,0.46670118,0.46879935,0.4694714,0.4632021
m_1107,100.35693000000003,-0.94072,0.46805772,0.46917823,0.4691878,0.46823987
m_1108,100.34663,-0.90414,0.47448316,0.47501042,0.47498727,0.47473434
m_1109,100.26929000000001,-0.56554,0.5116556,0.5148438,0.52957374,0.51268125
m_111,100.36327,-0.96134,0.4657589,0.46631145,0.46624473,0.46418053
m_1110,100.36271999999997,-0.94757,0.4708079,0.47026983,0.4714593,0.47247756
m_1111,100.36439999999999,-0.92206,0.47223482,0.47286224,0.4728333,0.47339392
m_1112,100.43228999999997,-0.94093,0.24736655,0.2465389,0.2458802,0.24727549
m_1113,100.13695999999999,-0.61598,0.51563036,0.51623523,0.5162658,0.5153325
m_1114,100.41410000000002,-1.06319,0.45497996,0.45058185,0.45031884,0.46650752
m_1115,100.33758,-0.50381,0.49420395,0.49851832,0.49716756,0.50000477
m_1116,100.36764,-0.95929,0.46366176,0.46513003,0.46327272,0.46108267
m_1117,100.21555000000001,-0.56233,0.5126085,0.514311,0.5114378,0.51985526
m_1118,100.34604999999999,-0.90659,0.47349367,0.47471753,0.4746902,0.47432378
m_1119,100.29106999999999,-0.67818,0.4974666,0.50210667,0.50204426,0.5014975
m_112,100.37004000000002,-0.89389,0.46505088,0.4637164,0.46373633,0.46471986
m_1120,100.36382000000003,-0.94456,0.46968344,0.46905574,0.46919256,0.46955022
m_1121,100.36313999999999,-0.89507,0.4747956,0.47452506,0.47451967,0.4747677
m_1122,100.37170000000003,-0.89654,0.4648147,0.46292433,0.46292967,0.46457276
m_1123,100.50371999999999,-1.20077,0.4231219,0.4125323,0.40651384,0.42367667
m_1124,100.36572000000001,-0.95963,0.46491852,0.46539372,0.46430713,0.46417826
m_1125,100.37634000000003,-0.92173,0.43286,0.42681316,0.42672077,0.42765206
m_1126,100.37531000000001,-0.93483,0.4566961,0.4525048,0.45229438,0.4541772
m_1127,100.36347,-0.94525,0.46963173,0.4691854,0.46948606,0.4699373
m_1128,100.35696999999999,-0.92342,0.47287902,0.47209692,0.472075,0.47196636
m_1129,100.22865000000002,-0.57573,0.5155481,0.51193213,0.5047074,0.52836835
m_113,100.36342000000002,-0.96256,0.4659192,0.46704563,0.46731284,0.46287468
m_1130,100.35762,-0.91308,0.47587836,0.47433862,0.47432494,0.47443914
m_1131,100.12443999999999,-0.56992,0.5194447,0.5175775,0.5201233,0.5315614
m_1132,100.46251000000001,-0.94672,0.24593067,0.2464609,0.24617705,0.24791504
m_1133,100.44659999999999,-1.0763,0.4458653,0.44421464,0.44394124,0.4469853
m_1134,100.37428999999997,-0.89865,0.45338747,0.45157257,0.4515833,0.4532044
m_1135,100.28400999999997,-0.61307,0.5053041,0.50751674,0.50758475,0.5038254
m_1136,100.37387000000001,-0.89972,0.45663214,0.45464393,0.4546444,0.45655957
m_1137,100.35663999999997,-0.95604,0.4726587,0.47774142,0.48562554,0.4643419
m_1138,100.36207999999999,-0.96349,0.4643334,0.46741855,0.46785733,0.45564255
m_1139,100.36252999999999,-0.9594,0.46366742,0.4646344,0.46332863,0.46104524
m_114,100.34703999999999,-0.90299,0.47483814,0.47517467,0.47515315,0.47495693
m_1140,100.36442999999997,-0.92207,0.4722402,0.47285688,0.47282782,0.47339427
m_1141,100.38743999999997,-0.93961,0.33097836,0.33458576,0.3343003,0.3232957
m_1142,100.41372999999999,-1.06291,0.45573813,0.45072046,0.45043656,0.46843058
m_1143,100.31768,-0.5513,0.5063777,0.5065985,0.5098984,0.5063115
m_1144,100.28190000000001,-0.6577,0.50807375,0.50518024,0.50511044,0.5042838
m_1145,100.35941000000003,-0.93922,0.4678244,0.46945307,0.46933898,0.4693374
m_1146,100.43029999999999,-0.94125,0.24696234,0.24616458,0.2452649,0.24708654
m_1147,100.16862000000003,-0.6373,0.5146074,0.5142288,0.5143069,0.5141608
m_1148,100.37788999999998,-0.90969,0.41256768,0.40759048,0.40756097,0.4089274
m_1149,100.46147000000002,-0.95166,0.24820873,0.24814075,0.24808288,0.251224
m_115,100.28089,-0.65683,0.50801283,0.5053948,0.5053408,0.5043131
m_1150,100.28460999999999,-0.60918,0.50520235,0.50766045,0.5077807,0.50306803
m_1151,100.35958,-0.95959,0.45925578,0.46441513,0.46294078,0.44454545
m_1152,100.23118,-0.55326,0.50815994,0.5125724,0.5080933,0.5174639
m_1153,100.20465999999999,-0.64499,0.5123842,0.5122658,0.51307535,0.51009625
m_1154,100.36295000000001,-0.93574,0.4696489,0.4701612,0.47004825,0.47024858
m_1155,100.50380999999999,-1.20113,0.42336032,0.41328642,0.40753323,0.4236742
m_1156,100.37957,-0.95798,0.4765303,0.4779246,0.484602,0.46800306
m_1157,100.35250000000002,-0.96281,0.46936703,0.46468523,0.4620797,0.47956756
m_1158,100.44839000000002,-1.07839,0.44503617,0.4436142,0.44315878,0.44653207
m_1159,100.37630999999999,-0.91014,0.43125972,0.42473236,0.4246936,0.42726088
m_116,100.35257999999999,-0.89233,0.47655985,0.4756844,0.47566226,0.47593036
m_1160,100.44465000000002,-1.07569,0.44693708,0.44465038,0.4443844,0.4479605
m_1161,100.64639,-0.90142,0.24018282,0.24243915,0.24132182,0.24163492
m_1162,100.35711000000003,-0.96301,0.47509912,0.46672788,0.46653673,0.49832138
m_1163,100.37281000000002,-0.92194,0.46058482,0.45919555,0.4591433,0.46141893
m_1164,100.38979,-0.91528,0.26727268,0.2717591,0.27182084,0.25915763
m_1165,100.29120999999998,-0.68128,0.495735,0.5015454,0.5015032,0.5005284
m_1166,100.35680000000002,-0.9549,0.4712454,0.47545427,0.48169672,0.46607637
m_1167,100.36410999999998,-0.92772,0.47197717,0.4718695,0.47182146,0.4721915
m_1168,100.38808,-0.95304,0.4144507,0.41172668,0.41215307,0.40616193
m_1169,100.34733,-0.91397,0.4747982,0.47433144,0.4742808,0.47337195
m_117,100.22874000000002,-0.57558,0.5155422,0.5119173,0.5046461,0.52847594
m_1170,100.3845,-0.91238,0.30279914,0.30748233,0.30748326,0.2999672
m_1171,100.35363999999998,-0.93789,0.4691239,0.47017938,0.47022521,0.4679627
m_1172,100.38587999999999,-0.97067,0.4596884,0.45722905,0.45647675,0.46178898
m_1173,100.39291000000003,-0.94786,0.29086825,0.29686612,0.29692465,0.30157715
m_1174,100.36442999999997,-0.93695,0.46933576,0.47009635,0.46994966,0.47030506
m_1175,100.35678000000001,-0.96303,0.4742107,0.46667838,0.46639702,0.4948581
m_1176,100.35861,-0.96593,0.45669135,0.46860537,0.46902785,0.42331368
m_1177,100.36736000000002,-0.94818,0.47247005,0.47167352,0.47309694,0.47533116
m_1178,100.35257999999999,-0.9443,0.4664039,0.4687546,0.4695257,0.46249148
m_1179,100.38731999999999,-0.95371,0.4295855,0.42635787,0.42700902,0.42252946
m_118,100.36522000000002,-0.92905,0.4714434,0.47125897,0.47119823,0.47167882
m_1180,100.37110999999999,-0.91182,0.46014017,0.4590384,0.45899573,0.46161214
m_1181,100.35804000000002,-0.91642,0.4749169,0.47359926,0.47358504,0.47364643
m_1182,100.34964000000002,-0.91354,0.4744597,0.47394243,0.47391164,0.47347978
m_1183,100.34809999999999,-0.90938,0.47606492,0.4742018,0.474181,0.47392124
m_1184,100.36415999999997,-0.93647,0.46950626,0.47013193,0.46999782,0.47031504
m_1185,100.50076999999999,-1.16461,0.43297255,0.44756752,0.4513441,0.42369345
m_1186,100.35377,-0.93553,0.47009373,0.47073072,0.47070783,0.46909457
m_1187,100.37421,-0.89832,0.45375276,0.45193496,0.45194727,0.45354342
m_1188,100.36619000000002,-0.95937,0.46450678,0.46517277,0.46382904,0.46345186
m_1189,100.35795999999999,-0.96508,0.48067096,0.46802077,0.46827325,0.51551646
m_119,100.35586999999998,-0.96045,0.47067267,0.46447396,0.46280062,0.48754796
m_1190,100.36277999999999,-0.95962,0.46417078,0.46492037,0.4638298,0.46211737
m_1191,100.38647000000003,-0.95442,0.44210958,0.43901092,0.44000804,0.43591753
m_1192,100.36806999999999,-0.93271,0.46944606,0.469486,0.46934608,0.4704541
m_1193,100.28264999999999,-0.59284,0.50830144,0.50907505,0.51062506,0.48687026
m_1194,100.36553000000004,-0.92968,0.4712324,0.47105423,0.47098443,0.47152618
m_1195,100.3551,-0.94986,0.46548495,0.46950436,0.47187525,0.46166334
m_1196,100.43165999999997,-0.94091,0.24720828,0.24642065,0.24570929,0.24719597
m_1197,100.37585999999999,-0.93754,0.4576073,0.4540061,0.45373943,0.455771
m_1198,100.36757,-0.95038,0.47543845,0.4738966,0.47678334,0.4803895
m_1199,100.36478,-0.90958,0.47365147,0.47397023,0.47394502,0.47489685
m_12,100.34875,-0.8793,0.47106206,0.47145054,0.47164953,0.47078001
m_120,100.35590000000002,-0.96046,0.4707629,0.46449572,0.4628403,0.4878406
m_1200,100.27828,-0.57511,0.51001114,0.51371014,0.5277035,0.5134595
m_1201,100.35352999999998,-0.93686,0.4695677,0.47045025,0.47046682,0.46842146
m_1202,100.35198000000003,-0.89041,0.47390148,0.4752965,0.47527874,0.4755394
m_1203,100.34408000000002,-0.87915,0.47570947,0.4761729,0.47641018,0.47488084
m_1204,100.37941000000001,-0.95803,0.47698173,0.47838625,0.48518845,0.46856347
m_1205,100.34365000000003,-0.9061,0.47457388,0.47574726,0.47568217,0.4747335
m_1206,100.27544999999998,-0.56588,0.5100904,0.5084471,0.5029082,0.51069486
m_1207,100.34521000000001,-0.89757,0.47684234,0.47686458,0.4768225,0.47638673
m_1208,100.36590000000001,-0.92912,0.47136074,0.4710573,0.4709884,0.47162232
m_1209,100.34807,-0.87774,0.46984708,0.47053248,0.47083572,0.4692343
m_121,100.37297999999998,-0.92121,0.45747137,0.45627195,0.45621806,0.45846975
m_1210,100.35888999999997,-0.94376,0.4701472,0.46875858,0.4689249,0.46822926
m_1211,100.35602,-0.93828,0.4693533,0.469803,0.4697603,0.46880662
m_1212,100.36442,-0.90365,0.47659162,0.47601467,0.4759887,0.47688442
m_1213,100.36365999999998,-0.89623,0.4758918,0.47552937,0.47551793,0.47591895
m_1214,100.38351,-0.97221,0.46496895,0.46358827,0.4634626,0.46712568
m_1215,100.33776999999998,-0.50233,0.4922035,0.4971984,0.49578658,0.4988253
m_1216,100.3594,-0.95946,0.4586062,0.46416575,0.46250516,0.4428648
m_1217,100.37110999999999,-0.89282,0.45708257,0.45613888,0.45617968,0.45664126
m_1218,100.64633000000003,-0.90254,0.24031743,0.2426464,0.2414429,0.24183545
m_1219,100.36360000000002,-0.96357,0.4657806,0.4678271,0.46829858,0.4602041
m_122,100.35833000000002,-0.89943,0.4756643,0.47613436,0.4761184,0.47617617
m_1220,100.3734,-0.92298,0.45906004,0.45769197,0.4576321,0.45987177
m_1221,100.34411999999998,-0.9034,0.47552064,0.47611105,0.47605246,0.47528768
m_1222,100.22866999999997,-0.57575,0.5155447,0.5119276,0.50469327,0.5283839
m_1223,100.46197999999998,-0.95092,0.24761383,0.24762431,0.24754994,0.25002265
m_1224,100.36349999999999,-0.92922,0.47135448,0.47148445,0.47143114,0.47166207
m_1225,100.35252000000003,-0.94626,0.4649326,0.46835864,0.46962506,0.45998424
m_1226,100.41134999999997,-1.05244,0.4425922,0.44948035,0.4492969,0.42728978
m_1227,100.37401,-0.92255,0.45433104,0.4531502,0.45308825,0.4552955
m_1228,100.36394999999999,-0.96331,0.46604553,0.4677555,0.4681766,0.4614691
m_1229,100.36585000000002,-0.9594,0.46456993,0.4651412,0.46384636,0.46370912
m_123,100.37151,-0.91171,0.45802638,0.45697883,0.45693493,0.45961282
m_1230,100.36723,-0.95929,0.4639707,0.4651471,0.46347144,0.46194425
m_1231,100.38725999999997,-0.97,0.4526872,0.4495646,0.44830924,0.45501292
m_1232,100.35703000000001,-0.96292,0.474792,0.46666306,0.4664315,0.49730954
m_1233,100.36367000000001,-0.92797,0.4718225,0.47183818,0.47179043,0.47209027
m_1234,100.35579000000001,-0.92451,0.47250602,0.47195315,0.4719237,0.4716871
m_1235,100.41376000000002,-1.0656,0.45353281,0.45112157,0.45061514,0.4610619
m_1236,100.25914999999998,-0.55843,0.51262754,0.51453966,0.5257043,0.513674
m_1237,100.25824,-0.55848,0.5089631,0.5079195,0.49442548,0.5140818
m_1238,100.36836,-0.90069,0.47497493,0.47347602,0.4734506,0.47512683
m_1239,100.37543,-0.94871,0.46693155,0.4664764,0.46706265,0.4678624
m_124,100.4624,-0.94668,0.24589737,0.24644959,0.24616589,0.24785991
m_1240,100.35928000000001,-0.89965,0.47612587,0.47617763,0.47616196,0.47622472
m_1241,100.41253,-1.05428,0.44211465,0.44975013,0.44963136,0.42534342
m_1242,100.36277000000001,-0.96388,0.46500072,0.46783832,0.4683617,0.45706242
m_1243,100.16877,-0.63678,0.5145344,0.51426405,0.51436,0.51414424
m_1244,100.37234000000001,-0.94805,0.4702612,0.46954563,0.47023702,0.4713931
m_1245,100.50457,-1.20249,0.42241645,0.41315773,0.4075247,0.42196637
m_1246,100.37605000000002,-0.94801,0.46414667,0.46350014,0.46376187,0.46464026
m_1247,100.22944999999999,-0.57504,0.5155479,0.51171523,0.5038196,0.5299018
m_1248,100.35393999999997,-0.90606,0.47362536,0.4749152,0.47490644,0.47495216
m_1249,100.36381,-0.95349,0.48158363,0.47757012,0.4841183,0.49059343
m_125,100.16910999999999,-0.63463,0.5143448,0.5144275,0.5146272,0.51402694
m_1250,100.36261000000002,-0.92939,0.47126436,0.47155344,0.47149765,0.47167218
m_1251,100.38715000000002,-0.9537,0.43173832,0.42842832,0.42907804,0.42500156
m_1252,100.35611,-0.942,0.4684193,0.46897256,0.4691171,0.46727732
m_1253,100.34681999999998,-0.90901,0.47658366,0.47442615,0.47439668,0.47397754
m_1254,100.35771,-0.9234,0.47327328,0.47217453,0.47215286,0.47209814
m_1255,100.13680999999997,-0.61631,0.5156316,0.516206,0.5162173,0.5154174
m_1256,100.36301000000003,-0.9606,0.46524683,0.46581015,0.46540615,0.46357095
m_1257,100.35549000000003,-0.91542,0.4741016,0.47351393,0.47349933,0.4734329
m_1258,100.16895999999997,-0.63639,0.5144764,0.5142894,0.5144042,0.51411664
m_1259,100.47089,-0.95906,0.24528211,0.2533301,0.25287166,0.22329825
m_126,100.36034000000001,-0.94387,0.46995428,0.46881837,0.46893027,0.46878535
m_1260,100.36457000000001,-0.92277,0.47219795,0.472811,0.47277918,0.47336528
m_1261,100.35597000000001,-0.96004,0.47073174,0.46392158,0.46189868,0.48951736
m_1262,100.37376,-0.94795,0.46874195,0.4678293,0.46829063,0.46924043
m_1263,100.13263999999998,-0.57643,0.5196404,0.51789016,0.52067924,0.53370184
m_1264,100.36487999999997,-0.91027,0.47344992,0.47374272,0.4737169,0.47471553
m_1265,100.36529999999999,-0.95988,0.4652144,0.46556836,0.46468017,0.46466714
m_1266,100.36265000000003,-0.95949,0.4639033,0.4647616,0.46355107,0.46156615
m_1267,100.3671,-0.95932,0.46410108,0.46518794,0.4635892,0.46223265
m_1268,100.27780999999999,-0.5664,0.5098037,0.5084398,0.5038536,0.5102408
m_1269,100.36316999999997,-0.94457,0.46966344,0.4690087,0.46915916,0.46946535
m_127,100.37455999999997,-0.92267,0.44945154,0.44861203,0.44854188,0.4506031
m_1270,100.32936999999998,-0.55165,0.5026588,0.5040507,0.5064014,0.5050323
m_1271,100.34582,-0.90655,0.47358134,0.47478405,0.4747543,0.47434968
m_1272,100.36257,-0.93939,0.4677907,0.4695799,0.46941584,0.4696858
m_1273,100.34881999999999,-0.90289,0.47473082,0.4750657,0.4750524,0.47503224
m_1274,100.36333000000002,-0.94401,0.46992102,0.46899378,0.46904695,0.46933317
m_1275,100.29030999999998,-0.67794,0.4976559,0.5023135,0.5022572,0.50178003
m_1276,100.28217000000001,-0.59072,0.51007247,0.5094012,0.5115766,0.53545696
m_1277,100.38779,-0.95399,0.42332295,0.420658,0.4214307,0.4150476
m_1278,100.36786000000001,-0.95925,0.4633841,0.46505266,0.4630346,0.46045113
m_1279,100.38339000000002,-0.97222,0.46520537,0.46379086,0.46367174,0.46751854
m_128,100.27569,-0.56552,0.5100678,0.5084818,0.5031473,0.51053786
m_1280,100.36293,-0.93544,0.46973833,0.47020346,0.470096,0.47028694
m_1281,100.36376999999999,-0.96161,0.4660803,0.46656355,0.46658522,0.46480492
m_1282,100.34447,-0.87979,0.47607785,0.4763985,0.47658646,0.47543433
m_1283,100.38686999999999,-0.96998,0.45481536,0.45174557,0.45056045,0.4573528
m_1284,100.64603999999997,-0.9002,0.24023254,0.24257678,0.24146026,0.24179015
m_1285,100.43042000000003,-0.94135,0.24709214,0.24629384,0.24542557,0.24719396
m_1286,100.37185,-0.94731,0.469973,0.4692251,0.46971908,0.47096092
m_1287,100.50432999999998,-1.20204,0.42308566,0.4138118,0.40833065,0.42287964
m_1288,100.38367,-0.92094,0.3267298,0.32900444,0.32889825,0.32099965
m_1289,100.16910000000001,-0.63517,0.5143778,0.514383,0.5145538,0.51406014
m_129,100.27868999999998,-0.57444,0.5095982,0.5065009,0.4964374,0.51292634
m_1290,100.37176999999997,-0.95102,0.47564334,0.474205,0.47688472,0.47900787
m_1291,100.35887000000002,-0.94401,0.47001553,0.46875492,0.46896073,0.46819723
m_1292,100.35897999999997,-0.94293,0.47075436,0.46881464,0.46887666,0.46837986
