# 20090930_M7.6_Padang median gmf, Stations:None, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2015SSlab,KuehnEtAl2020SSlab,ParkerEtAl2020SSlab,ZhaoEtAl2006SSlab
t_1022,102.38227999999998,0.35796,0.05686537,0.055411767,0.06044746,0.031039782
t_1023,102.29245000000003,0.35796,0.05763592,0.05630244,0.06277573,0.032148372
t_1024,102.20262000000002,0.44779,0.061668444,0.06187864,0.067013234,0.0362842
t_1025,102.29245000000003,0.44779,0.050862376,0.047756776,0.056707688,0.03046554
t_1026,102.47210999999999,0.44779,0.053172052,0.050810307,0.05551343,0.027036821
t_1027,101.93313,0.44779,0.06518817,0.066335164,0.07719306,0.04591223
t_1028,102.02296000000001,0.44779,0.069617055,0.0728411,0.077125005,0.044300545
t_1029,102.38227999999998,0.44779,0.056064785,0.054532353,0.059267882,0.029800642
t_103,99.41784000000001,2.69259,0.03243876,0.023528572,0.027644342,0.01109751
t_1030,102.56195000000002,0.44779,0.0483357,0.044680193,0.050164107,0.023002494
t_1031,102.11279000000002,0.44779,0.05978658,0.059168704,0.0678248,0.037557095
t_1032,101.93313,0.53761,0.07059364,0.07427061,0.07897625,0.046322063
t_1033,102.47210999999999,0.53761,0.053035084,0.050804455,0.054983154,0.025930466
t_1034,102.38227999999998,0.53761,0.05370491,0.051549613,0.05674084,0.026730187
t_1035,102.56195000000002,0.53761,0.04809714,0.044501692,0.049561724,0.022101345
t_1036,102.11279000000002,0.53761,0.060797047,0.060700767,0.06743604,0.035704844
t_1037,102.29245000000003,0.53761,0.055074748,0.053245693,0.059331845,0.029422283
t_1038,102.20262000000002,0.53761,0.061296288,0.06159859,0.06593591,0.03457961
t_1039,102.02296000000001,0.53761,0.06433903,0.06545445,0.07224134,0.03936049
t_104,99.05851999999999,2.69259,0.02441355,0.016022367,0.01989666,0.009946108
t_1040,101.93313,0.62744,0.062743135,0.06327909,0.07221845,0.040912677
t_1041,102.47210999999999,0.62744,0.048461024,0.04500803,0.05051765,0.02324031
t_1042,102.02296000000001,0.62744,0.058012977,0.057025287,0.06640821,0.037207007
t_1043,102.38227999999998,0.62744,0.051852524,0.049265437,0.054601993,0.025514415
t_1044,102.20262000000002,0.62744,0.057835825,0.05698235,0.062355727,0.030790687
t_1045,102.11279000000002,0.62744,0.061180547,0.061425216,0.06667097,0.03611558
t_1046,102.56195000000002,0.62744,0.046179913,0.04221923,0.047471724,0.021178588
t_1047,102.29245000000003,0.62744,0.054437153,0.052550312,0.058093894,0.028023208
t_1048,102.47210999999999,0.71727,0.048205055,0.044787385,0.049796935,0.022171063
t_1049,102.38227999999998,0.71727,0.05053069,0.047676153,0.05288794,0.024290284
t_105,99.23818,2.69259,0.02931928,0.020430936,0.024579193,0.010496571
t_1050,102.02296000000001,0.71727,0.05900324,0.058441464,0.06581293,0.03507487
t_1051,102.11279000000002,0.71727,0.056944195,0.055792537,0.062385205,0.03199038
t_1052,102.20262000000002,0.71727,0.05455458,0.052729532,0.05887502,0.0291794
t_1053,102.29245000000003,0.71727,0.05411844,0.052272167,0.057140198,0.028407509
t_1054,102.56195000000002,0.71727,0.046589524,0.04282402,0.047427714,0.021602806
t_1055,101.93313,0.71727,0.06351686,0.064489976,0.07116911,0.038455736
t_1056,102.47210999999999,0.80709,0.040338326,0.035419602,0.042368006,0.020869657
t_1057,102.11279000000002,0.80709,0.051517323,0.048852425,0.057049852,0.030164624
t_1058,102.29245000000003,0.80709,0.049827587,0.046802092,0.052823406,0.025224743
t_1059,102.02296000000001,0.80709,0.0577897,0.056924634,0.06364624,0.032983214
t_106,99.50767000000002,2.69259,0.031437833,0.022706999,0.026987318,0.011183605
t_1060,101.93313,0.80709,0.05811229,0.05725388,0.06579065,0.036057625
t_1061,102.38227999999998,0.80709,0.046630025,0.042859614,0.04893959,0.023068925
t_1062,102.56195000000002,0.80709,0.04111277,0.036286697,0.042125452,0.019303761
t_1063,102.20262000000002,0.80709,0.051660925,0.04907452,0.055657964,0.027584296
t_1064,102.29245000000003,0.89691,0.045180015,0.04113404,0.04814671,0.023848984
t_1065,102.02296000000001,0.89691,0.05205598,0.04953896,0.05796189,0.030947223
t_1066,102.11279000000002,0.89691,0.05301734,0.05082404,0.057228766,0.028379146
t_1067,102.56195000000002,0.89691,0.04361104,0.039304074,0.04392033,0.018367304
t_1068,102.38227999999998,0.89691,0.032560904,0.02701204,0.03483527,0.021620706
t_1069,102.47210999999999,0.89691,0.041973397,0.037331905,0.04329966,0.02003693
t_107,99.32801,2.69259,0.030021729,0.02117273,0.025381962,0.010746362
t_1070,102.20262000000002,0.89691,0.049550522,0.046468373,0.053053543,0.026017576
t_1071,101.93313,0.89691,0.059299238,0.058937207,0.06523869,0.033734974
t_1072,102.56195000000002,0.98673,0.04021759,0.035312697,0.040429752,0.01744044
t_1073,102.38227999999998,0.98673,0.0430058,0.03857417,0.044561863,0.020671342
t_1074,102.02296000000001,0.98673,0.04812849,0.044693932,0.053545773,0.028662035
t_1075,102.20262000000002,0.98673,0.047484092,0.043943964,0.05048068,0.024489507
t_1076,102.11279000000002,0.98673,0.04739366,0.043810405,0.051606763,0.026645197
t_1077,101.93313,0.98673,0.05620948,0.054874755,0.061551508,0.031500675
t_1078,102.29245000000003,0.98673,0.03308556,0.027597193,0.035638988,0.022255573
t_1079,102.47210999999999,0.98673,0.03005443,0.02434795,0.031194443,0.018780034
t_108,98.96868,2.69259,0.020306723,0.012662686,0.015940482,0.007647048
t_1080,102.38227999999998,1.07655,0.043070484,0.03867793,0.04403077,0.019510366
t_1081,100.13648999999998,0.26813,0.15143554,0.1897209,0.29990596,0.2450134
t_1082,99.95682999999997,0.26813,0.17882547,0.21867687,0.33759904,0.30127266
t_1083,100.31615999999997,0.26813,0.14708893,0.19118403,0.303123,0.23400483
t_1084,100.22633000000002,0.26813,0.17168485,0.22719409,0.34437054,0.30494905
t_1085,99.77717000000001,0.26813,0.16934389,0.18882298,0.29772165,0.21797854
t_1086,99.59751,0.35796,0.16372716,0.17404467,0.2520626,0.21430564
t_1087,99.95682999999997,0.35796,0.17770246,0.21603167,0.2949465,0.25707278
t_1088,99.68734,0.35796,0.16504131,0.17842986,0.26232436,0.22518808
t_1089,100.22633000000002,0.35796,0.13377924,0.1630846,0.25423148,0.20581917
t_109,98.87885,2.69259,0.02301134,0.014744799,0.018351559,0.009368502
t_1090,100.04665999999997,0.35796,0.14315496,0.16842043,0.26283857,0.20764111
t_1091,99.86700000000002,0.35796,0.16803424,0.19381796,0.28666353,0.24833459
t_1092,99.77717000000001,0.35796,0.16408437,0.18152045,0.27214697,0.23676325
t_1093,100.31615999999997,0.35796,0.13036823,0.16085316,0.25011343,0.20015007
t_1094,100.13648999999998,0.35796,0.15341675,0.1890047,0.2928995,0.2083885
t_1095,99.59751,0.44779,0.15182278,0.15810014,0.2231913,0.18566923
t_1096,99.95682999999997,0.44779,0.15732458,0.18319173,0.2595063,0.22023942
t_1097,99.86700000000002,0.44779,0.14950338,0.16617733,0.24743645,0.21359049
t_1098,100.22633000000002,0.44779,0.13505694,0.1620129,0.24841969,0.1761121
t_1099,100.04665999999997,0.44779,0.1709915,0.21149172,0.25074115,0.22653587
t_11,97.53138000000001,2.87204,0.015412091,0.00918265,0.011161955,0.0047479956
t_110,99.50767000000002,2.78232,0.028089648,0.019668983,0.023728862,0.010190305
t_1100,100.31615999999997,0.44779,0.15691428,0.20038804,0.2501965,0.21689266
t_1101,99.77717000000001,0.44779,0.13446994,0.14025109,0.21554464,0.1620448
t_1102,99.68734,0.44779,0.13861229,0.14205652,0.21656905,0.15433654
t_1103,100.13648999999998,0.44779,0.1250545,0.14395723,0.22176455,0.17805168
t_1104,99.59751,0.53761,0.11392586,0.10870666,0.16295916,0.12793638
t_1105,100.31615999999997,0.53761,0.1284426,0.15266035,0.22167467,0.18690312
t_1106,100.22633000000002,0.53761,0.14080286,0.16908874,0.22997527,0.19106749
t_1107,99.86700000000002,0.53761,0.12808537,0.13581498,0.20595148,0.14604045
t_1108,99.95682999999997,0.53761,0.123867184,0.13367468,0.20465732,0.15009202
t_1109,100.04665999999997,0.53761,0.15905151,0.19185364,0.2214625,0.19452344
t_111,99.32801,2.78232,0.031712048,0.022780675,0.026469605,0.009914201
t_1110,99.77717000000001,0.53761,0.11701014,0.117647894,0.1777245,0.14049637
t_1111,100.13648999999998,0.53761,0.12788364,0.14620382,0.22011667,0.15283707
t_1112,99.68734,0.53761,0.11583408,0.11308578,0.17017637,0.13407338
t_1113,99.86700000000002,0.62744,0.12238458,0.12811743,0.18801326,0.12650736
t_1114,100.31615999999997,0.62744,0.11777773,0.13517448,0.19449693,0.16168109
t_1115,99.77717000000001,0.62744,0.111532435,0.11076951,0.16612472,0.12216975
t_1116,100.04665999999997,0.62744,0.10999949,0.11706279,0.17652586,0.13144837
t_1117,100.13648999999998,0.62744,0.11776621,0.13046336,0.19327447,0.13178086
t_1118,100.22633000000002,0.62744,0.13762799,0.1634571,0.20162456,0.16491106
t_1119,99.95682999999997,0.62744,0.1266182,0.13722177,0.1970704,0.16367634
t_112,98.87885,2.78232,0.025387323,0.016703548,0.020223623,0.00857951
t_1120,99.68734,0.62744,0.10844717,0.104213186,0.15523165,0.11691958
t_1121,99.95682999999997,0.71727,0.09726394,0.09755969,0.14472221,0.11245147
t_1122,99.68734,0.71727,0.13125084,0.13624795,0.16665275,0.12918451
t_1123,99.77717000000001,0.71727,0.097263984,0.09327362,0.13776542,0.10655465
t_1124,100.31615999999997,0.71727,0.12104797,0.1393333,0.17823121,0.14039195
t_1125,100.22633000000002,0.71727,0.1191327,0.13421665,0.17997159,0.14292315
t_1126,99.86700000000002,0.71727,0.11197707,0.11429984,0.1658041,0.10997881
t_1127,100.04665999999997,0.71727,0.10145837,0.105035864,0.15668719,0.11385302
t_1128,100.13648999999998,0.71727,0.124648,0.14013161,0.18192638,0.1440538
t_1129,99.68734,0.80709,0.09914625,0.09391063,0.13545288,0.08983538
t_113,98.96868,2.78232,0.02411908,0.015716126,0.019278856,0.0088381665
t_1130,99.95682999999997,0.80709,0.09943739,0.1001026,0.14564167,0.097901896
t_1131,99.77717000000001,0.80709,0.1142482,0.11570194,0.15314218,0.11767424
t_1132,100.04665999999997,0.80709,0.10353583,0.10749507,0.1531811,0.12498747
t_1133,99.86700000000002,0.80709,0.104692236,0.10496203,0.149123,0.12111579
t_1134,100.31615999999997,0.80709,0.10544623,0.11560376,0.1567336,0.12235071
t_1135,100.22633000000002,0.80709,0.10684612,0.115891896,0.15833436,0.12435355
t_1136,100.13648999999998,0.80709,0.10700562,0.114235744,0.15806195,0.12524617
t_1137,99.95682999999997,0.89691,0.093615085,0.09261398,0.13203612,0.085540794
t_1138,99.86700000000002,0.89691,0.08181908,0.07660273,0.11103856,0.083974235
t_1139,99.68734,0.89691,0.08104906,0.072908916,0.105195485,0.07905879
t_114,99.05851999999999,2.78232,0.025340402,0.016814735,0.02050296,0.009099621
t_1140,100.04665999999997,0.89691,0.11274231,0.12085841,0.14627159,0.10909977
t_1141,100.31615999999997,0.89691,0.11484221,0.13014641,0.14336404,0.10817901
t_1142,100.22633000000002,0.89691,0.11991123,0.13674681,0.1437209,0.1097957
t_1143,99.77717000000001,0.89691,0.08220275,0.075609334,0.10935038,0.08178616
t_1144,100.13648999999998,0.89691,0.11571885,0.12752049,0.14622046,0.11051482
t_1145,99.95682999999997,0.98673,0.10731621,0.11189035,0.13157962,0.09571583
t_1146,99.86700000000002,0.98673,0.088824555,0.08521986,0.11869179,0.093074955
t_1147,99.68734,0.98673,0.07729919,0.0688805,0.098553196,0.06974487
t_1148,100.31615999999997,0.98673,0.11089388,0.124810636,0.13038391,0.09491009
t_1149,100.13648999999998,0.98673,0.11361853,0.12564905,0.13216649,0.09678944
t_115,99.41784000000001,2.78232,0.0337211,0.024826493,0.028374441,0.01011861
t_1150,100.22633000000002,0.98673,0.10798236,0.11815448,0.13217323,0.096211515
t_1151,102.65178000000003,0.26813,0.04759304,0.043550998,0.049044024,0.022374116
t_1152,103.19076999999999,0.26813,0.035121635,0.029101273,0.033126563,0.012596495
t_1153,102.74160999999998,0.26813,0.045634236,0.041199055,0.04627602,0.020285496
t_1154,103.10093999999998,0.26813,0.037129607,0.031331297,0.03553303,0.0138323065
t_1155,102.92126999999999,0.26813,0.035401043,0.029479977,0.035353877,0.016538613
t_1156,103.28059999999999,0.26813,0.03439062,0.028296795,0.031958714,0.011480246
t_1157,102.83143999999999,0.26813,0.042253412,0.0371866,0.042350497,0.01840913
t_1158,103.0111,0.26813,0.041726287,0.0366423,0.04041947,0.016223015
t_1159,102.65178000000003,0.35796,0.046474367,0.042303707,0.047783863,0.02165601
t_116,99.14835,2.78232,0.026947716,0.018275654,0.0220598,0.009349609
t_1160,103.19076999999999,0.35796,0.037288018,0.031606678,0.03509191,0.013103705
t_1161,103.10093999999998,0.35796,0.03440609,0.028400885,0.03293692,0.013470411
t_1162,102.92126999999999,0.35796,0.035379633,0.029516242,0.035168044,0.016070716
t_1163,103.0111,0.35796,0.02637964,0.020289544,0.0257096,0.014626912
t_1164,102.74160999999998,0.35796,0.043686565,0.038965866,0.044322312,0.01966202
t_1165,102.83143999999999,0.35796,0.042969618,0.03813856,0.042799294,0.017866615
t_1166,103.28059999999999,0.35796,0.035040982,0.029081654,0.032514486,0.011953563
t_1167,102.65178000000003,0.44779,0.044807345,0.040388472,0.04601136,0.020900274
t_1168,103.19076999999999,0.44779,0.033461254,0.02741335,0.031406533,0.0119409235
t_1169,102.83143999999999,0.44779,0.0392075,0.033841185,0.039207395,0.017293008
t_117,99.23818,2.78232,0.032504015,0.023420326,0.026948337,0.009691678
t_1170,103.10093999999998,0.44779,0.024618495,0.01857298,0.02341387,0.012942411
t_1171,102.74160999999998,0.44779,0.045246933,0.040965226,0.045464806,0.020280592
t_1172,102.92126999999999,0.44779,0.03974839,0.034459654,0.038938094,0.01574725
t_1173,103.0111,0.44779,0.03592346,0.03013389,0.034791455,0.014349898
t_1174,102.65178000000003,0.53761,0.044267617,0.03983169,0.04519404,0.02011545
t_1175,102.83143999999999,0.53761,0.042267658,0.03749127,0.04174669,0.017815562
t_1176,102.74160999999998,0.53761,0.04267503,0.03794644,0.042878423,0.018319484
t_1177,102.92126999999999,0.53761,0.038741555,0.033371262,0.037827056,0.015223021
t_1178,103.0111,0.53761,0.03732297,0.0317566,0.035906885,0.01389002
t_1179,103.10093999999998,0.53761,0.024161197,0.018158432,0.02286175,0.012542729
t_118,98.96868,2.87204,0.02465321,0.01617759,0.019532608,0.008097988
t_1180,102.65178000000003,0.62744,0.04429418,0.039950877,0.044867977,0.01930949
t_1181,102.74160999999998,0.62744,0.042583548,0.037919354,0.0425105,0.01761436
t_1182,103.0111,0.62744,0.024879737,0.018906945,0.023859324,0.013266464
t_1183,102.92126999999999,0.62744,0.03972812,0.034587234,0.03855062,0.015666584
t_1184,102.83143999999999,0.62744,0.039820857,0.034676764,0.03926586,0.016076464
t_1185,102.65178000000003,0.71727,0.039792232,0.0347102,0.04049067,0.018490143
t_1186,102.92126999999999,0.71727,0.025563799,0.019626187,0.024820643,0.013970458
t_1187,102.74160999999998,0.71727,0.04270861,0.038151413,0.04234831,0.018030228
t_1188,102.83143999999999,0.71727,0.037954982,0.032589648,0.03730822,0.0154449195
t_1189,102.65178000000003,0.80709,0.040440593,0.035500154,0.040686805,0.01766459
t_119,99.41784000000001,2.87204,0.02875194,0.020187162,0.023812598,0.0091323545
t_1190,102.74160999999998,0.80709,0.039488275,0.034396764,0.039090686,0.016169222
t_1191,102.83143999999999,0.80709,0.040369812,0.03545417,0.039300203,0.015799392
t_1192,102.65178000000003,0.89691,0.03709245,0.031723123,0.03728611,0.016839191
t_1193,102.83143999999999,0.89691,0.037895482,0.0326097,0.036724117,0.014161809
t_1194,102.74160999999998,0.89691,0.037873577,0.032583717,0.037301555,0.015440938
t_1195,102.65178000000003,0.98673,0.0383181,0.03312439,0.038012803,0.016019702
t_1196,102.74160999999998,0.98673,0.036255836,0.030788258,0.035501868,0.014715759
t_1197,101.5738,-0.18103,0.101908885,0.11740291,0.13526012,0.09928227
t_1198,101.21447,-0.18103,0.13328066,0.16971509,0.20224886,0.16753557
t_1199,101.84329000000002,-0.0912,0.07700209,0.081035815,0.098940074,0.06584968
t_12,97.80087000000003,2.87204,0.019447695,0.012204415,0.014589332,0.0053730174
t_120,99.23818,2.87204,0.02605407,0.017615259,0.021198696,0.0087598935
t_1200,101.48397,-0.0912,0.101143114,0.117026925,0.14455052,0.10763623
t_1201,101.66363000000001,-0.0912,0.092135206,0.10309193,0.1203255,0.08473466
t_1202,101.39414,-0.0912,0.11190991,0.13427244,0.15955731,0.122414544
t_1203,101.21447,-0.0912,0.13448775,0.17296302,0.18940197,0.16121492
t_1204,101.75346000000002,-0.0912,0.08725517,0.09583887,0.11037276,0.075027294
t_1205,101.12464,-0.0912,0.14557226,0.19312492,0.20517035,0.18458812
t_1206,101.30430000000001,-0.0912,0.12108448,0.14961608,0.17571108,0.14109643
t_1207,101.5738,-0.0912,0.09620479,0.10928737,0.13150145,0.09486666
t_1208,101.12464,-0.00137,0.120533444,0.15090868,0.20884457,0.17121732
t_1209,101.30430000000001,-0.00137,0.11625665,0.14230068,0.16922545,0.13233045
t_121,99.50767000000002,2.87204,0.031067854,0.0224381,0.025943125,0.009395753
t_1210,101.21447,-0.00137,0.1333422,0.17208569,0.17765579,0.15208685
t_1211,101.48397,-0.00137,0.103525564,0.1214045,0.13999456,0.104068026
t_1212,101.39414,-0.00137,0.110745914,0.13309784,0.15336627,0.11789155
t_1213,101.66363000000001,-0.00137,0.09335698,0.1056201,0.117688164,0.08155898
t_1214,101.75346000000002,-0.00137,0.083486386,0.09077103,0.10693043,0.07241114
t_1215,101.5738,-0.00137,0.09830031,0.11319304,0.12807879,0.092039704
t_1216,101.84329000000002,-0.00137,0.08532459,0.093802504,0.100876346,0.0644114
t_1217,101.5738,0.08846,0.1025139,0.121008135,0.12380414,0.093666315
t_1218,101.30430000000001,0.08846,0.12230709,0.15368351,0.15591095,0.12594122
t_1219,101.39414,0.08846,0.11169325,0.13541368,0.14591254,0.11151453
t_122,98.87885,2.87204,0.02382059,0.015420617,0.01868365,0.007863091
t_1220,101.21447,0.08846,0.11547467,0.14183067,0.1786079,0.14081378
t_1221,101.75346000000002,0.08846,0.087191835,0.09687861,0.10574926,0.069497965
t_1222,101.84329000000002,0.08846,0.08461404,0.09328487,0.09881073,0.061987545
t_1223,101.48397,0.08846,0.10625655,0.12665772,0.13414161,0.09886394
t_1224,101.12464,0.08846,0.122493915,0.15394045,0.19733837,0.15927818
t_1225,101.66363000000001,0.08846,0.0916092,0.10346736,0.114245936,0.07804134
t_1226,101.5738,0.1783,0.08727,0.097172156,0.11780791,0.08231733
t_1227,101.21447,0.1783,0.11651204,0.14367262,0.16731909,0.13239461
t_1228,101.12464,0.1783,0.12297432,0.15464537,0.18317907,0.14716844
t_1229,101.30430000000001,0.1783,0.111618735,0.13555527,0.15279369,0.11778943
t_123,99.05851999999999,2.87204,0.02477756,0.016361643,0.019795204,0.008330097
t_1230,101.75346000000002,0.1783,0.08056864,0.08728971,0.10091103,0.06635819
t_1231,101.84329000000002,0.1783,0.07361969,0.077351525,0.091940105,0.058712304
t_1232,101.39414,0.1783,0.10687509,0.12788711,0.14016433,0.1048315
t_1233,101.48397,0.1783,0.100867786,0.11827882,0.12932897,0.093364276
t_1234,101.66363000000001,0.1783,0.09009869,0.10162469,0.11064414,0.0742719
t_1235,101.30430000000001,0.26813,0.11350213,0.13947324,0.14275712,0.10955923
t_1236,101.12464,0.26813,0.12530482,0.15900604,0.16625284,0.13672094
t_1237,101.39414,0.26813,0.10656877,0.12802434,0.13310221,0.09801772
t_1238,101.48397,0.26813,0.09258759,0.105499454,0.12339026,0.087708
t_1239,101.75346000000002,0.26813,0.08133016,0.08878176,0.09858213,0.06306116
t_124,99.32801,2.87204,0.027226618,0.018727386,0.022356894,0.008954134
t_1240,101.84329000000002,0.26813,0.07686736,0.082333334,0.091534086,0.056589145
t_1241,101.5738,0.26813,0.09089954,0.10303225,0.11462958,0.07851826
t_1242,101.66363000000001,0.26813,0.08878067,0.100044414,0.106998764,0.07033796
t_1243,101.21447,0.26813,0.10989656,0.1328946,0.15828909,0.121093065
t_1244,101.84329000000002,0.35796,0.0699645,0.07270108,0.08575557,0.053721294
t_1245,101.21447,0.35796,0.115549,0.14296919,0.14511977,0.12026659
t_1246,101.39414,0.35796,0.096490905,0.11171822,0.12723535,0.091219544
t_1247,101.30430000000001,0.35796,0.10800085,0.13039757,0.1362111,0.10142841
t_1248,101.75346000000002,0.35796,0.08368278,0.09290417,0.09693083,0.06367783
t_1249,101.48397,0.35796,0.093898036,0.10787331,0.11828833,0.082014516
t_125,99.14835,2.87204,0.026608665,0.018007116,0.021508459,0.008551307
t_1250,101.66363000000001,0.35796,0.08474313,0.09410682,0.10251928,0.066318035
t_1251,101.12464,0.35796,0.121706955,0.15313919,0.1551363,0.12506418
t_1252,101.5738,0.35796,0.08884681,0.10019068,0.10997581,0.07373994
t_1253,101.48397,0.44779,0.08598888,0.09582423,0.11155708,0.076383784
t_1254,101.12464,0.44779,0.115678996,0.142788,0.14659803,0.11399876
t_1255,101.84329000000002,0.44779,0.06995136,0.07286517,0.08365842,0.05080537
t_1256,101.30430000000001,0.44779,0.099530704,0.116524726,0.12955223,0.09353505
t_1257,101.75346000000002,0.44779,0.07448219,0.07921847,0.09022363,0.056243252
t_1258,101.39414,0.44779,0.09561301,0.11059078,0.120811865,0.084555365
t_1259,101.21447,0.44779,0.10247085,0.12093248,0.13928063,0.10334825
t_126,99.41784000000001,2.96175,0.027626636,0.019194147,0.02256292,0.00843199
t_1260,101.66363000000001,0.44779,0.07729583,0.08317923,0.096337765,0.062281433
t_1261,101.5738,0.44779,0.08248245,0.09070091,0.10400793,0.06897637
t_1262,101.48397,0.53761,0.083386645,0.09204082,0.10596484,0.070895925
t_1263,101.75346000000002,0.53761,0.07407568,0.07884249,0.087462686,0.052829586
t_1264,101.21447,0.53761,0.10208082,0.12045765,0.13033436,0.09449122
t_1265,101.30430000000001,0.53761,0.09334986,0.10682278,0.12192078,0.08598022
t_1266,101.12464,0.53761,0.108197264,0.13006508,0.13855778,0.103632495
t_1267,99.50767000000002,-0.00137,0.21802832,0.26023543,0.41212937,0.3752648
t_1268,99.41784000000001,0.08846,0.19106516,0.218432,0.33918414,0.30400944
t_1269,99.50767000000002,0.08846,0.19958283,0.22814992,0.35601404,0.32036075
t_127,99.50767000000002,2.96175,0.027334023,0.01902129,0.022455666,0.008481425
t_1270,99.50767000000002,0.1783,0.20610856,0.23968501,0.29999432,0.27450976
t_1271,99.41784000000001,0.1783,0.1788598,0.19763604,0.2978292,0.26083478
t_1272,99.32801,0.1783,0.1673763,0.18448882,0.28112036,0.24798262
t_1273,99.23818,0.26813,0.17307386,0.19825973,0.23270261,0.2060405
t_1274,99.41784000000001,0.26813,0.19189787,0.22368357,0.23385996,0.22721215
t_1275,99.50767000000002,0.26813,0.19590531,0.22642967,0.25097927,0.23880108
t_1276,99.32801,0.26813,0.18219955,0.20879415,0.23741582,0.21630785
t_1277,99.50767000000002,0.35796,0.16941665,0.18233328,0.24251463,0.20406562
t_1278,99.23818,0.35796,0.14753924,0.15651894,0.21502656,0.17677501
t_1279,99.32801,0.35796,0.15340307,0.16170645,0.22379214,0.18534091
t_128,99.32801,2.96175,0.028130217,0.019557126,0.022840146,0.008272881
t_1280,99.41784000000001,0.35796,0.17380239,0.19194111,0.22438924,0.19657546
t_1281,99.41784000000001,0.44779,0.16435921,0.17943835,0.19772257,0.17076057
t_1282,99.50767000000002,0.44779,0.1477319,0.15138783,0.21381581,0.17703444
t_1283,100.58564999999999,-0.36069,0.22376795,0.36364794,0.58013266,0.5428008
t_1284,100.40598999999997,-0.36069,0.26216546,0.46082345,0.7579981,0.73258317
t_1285,100.49581999999998,-0.27086,0.23741274,0.39599347,0.60887665,0.5842809
t_1286,100.94497999999999,-0.27086,0.13917974,0.1857538,0.29309717,0.21556103
t_1287,100.58564999999999,-0.27086,0.23498794,0.37470156,0.41288576,0.5108749
t_1288,100.67548,-0.27086,0.19017744,0.2920141,0.47022343,0.34356537
t_1289,100.85514999999998,-0.27086,0.15404962,0.21515657,0.34291387,0.25154158
t_129,99.05851999999999,2.96175,0.02499352,0.016561562,0.019756379,0.0076300506
t_1290,101.03481,-0.27086,0.16154625,0.22014044,0.2562864,0.23639438
t_1291,100.76531999999997,-0.27086,0.17619833,0.25934428,0.4088155,0.37113604
t_1292,100.40598999999997,-0.27086,0.26639652,0.4461405,0.5272207,0.67363846
t_1293,100.94497999999999,-0.18103,0.14545545,0.19638664,0.29473606,0.2574301
t_1294,100.85514999999998,-0.18103,0.13612142,0.18504359,0.2916177,0.23621896
t_1295,100.67548,-0.18103,0.21162319,0.3240757,0.3235281,0.40409225
t_1296,100.58564999999999,-0.18103,0.22495347,0.35364854,0.38533852,0.4652872
t_1297,101.03481,-0.18103,0.13194036,0.17110084,0.25632843,0.22256382
t_1298,100.76531999999997,-0.18103,0.14753647,0.20899431,0.33319715,0.27369857
