calc_id,description,cal_time,gmpe,imt,nominal_bias,abs_nominal_bias,max_gmv,Rupture,GMLT,Recording_Stations
1084,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",300,KothaEtAl2020ESHM20SlopeGeology,PGA,0.36,0.36,0.21973592,GCMT,GEM,seismic
1082,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:EFEHR, GMPEs:GEM, Recording Stations:seismic)",329,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.371,0.371,0.24828517,EFEHR,GEM,seismic
1089,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:ESM, GMPEs:GEM, Recording Stations:all)",404,KothaEtAl2020ESHM20SlopeGeology,PGA,0.41,0.41,0.48030826,ESM,GEM,all
1082,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:EFEHR, GMPEs:GEM, Recording Stations:seismic)",329,KothaEtAl2020ESHM20SlopeGeology,PGA,0.412,0.412,0.24828517,EFEHR,GEM,seismic
1087,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",449,KothaEtAl2020ESHM20SlopeGeology,PGA,0.415,0.415,0.5290383,USGS,GEM,all
1084,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",300,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.419,0.419,0.21973592,GCMT,GEM,seismic
1088,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:ESM, GMPEs:GEM, Recording Stations:seismic)",445,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.425,0.425,0.23790799,ESM,GEM,seismic
1085,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",311,KothaEtAl2020ESHM20SlopeGeology,PGA,0.425,0.425,0.50286615,GCMT,GEM,all
1083,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:EFEHR, GMPEs:GEM, Recording Stations:all)",303,KothaEtAl2020ESHM20SlopeGeology,PGA,0.429,0.429,0.49806866,EFEHR,GEM,all
1088,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:ESM, GMPEs:GEM, Recording Stations:seismic)",445,KothaEtAl2020ESHM20SlopeGeology,PGA,0.441,0.441,0.23790799,ESM,GEM,seismic
1086,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",378,KothaEtAl2020ESHM20SlopeGeology,PGA,0.441,0.441,0.26642457,USGS,GEM,seismic
1084,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",300,KothaEtAl2020ESHM20SlopeGeology,PGA,0.448,0.448,0.21973592,GCMT,GEM,seismic
1082,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:EFEHR, GMPEs:GEM, Recording Stations:seismic)",329,KothaEtAl2020ESHM20SlopeGeology,PGA,0.495,0.495,0.24828517,EFEHR,GEM,seismic
1090,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:EMSC, GMPEs:GEM, Recording Stations:seismic)",421,KothaEtAl2020ESHM20SlopeGeology,PGA,0.517,0.517,0.25879353,EMSC,GEM,seismic
1086,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",378,KothaEtAl2020ESHM20SlopeGeology,PGA,0.522,0.522,0.26642457,USGS,GEM,seismic
1091,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:EMSC, GMPEs:GEM, Recording Stations:all)",362,KothaEtAl2020ESHM20SlopeGeology,PGA,0.529,0.529,0.518937,EMSC,GEM,all
1090,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:EMSC, GMPEs:GEM, Recording Stations:seismic)",421,KothaEtAl2020ESHM20SlopeGeology,PGA,0.599,0.599,0.25879353,EMSC,GEM,seismic
1089,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:ESM, GMPEs:GEM, Recording Stations:all)",404,KothaEtAl2020ESHM20SlopeGeology,PGA,0.688,0.688,0.48030826,ESM,GEM,all
1087,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",449,KothaEtAl2020ESHM20SlopeGeology,PGA,0.693,0.693,0.5290383,USGS,GEM,all
1085,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",311,KothaEtAl2020ESHM20SlopeGeology,PGA,0.704,0.704,0.50286615,GCMT,GEM,all
1083,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:EFEHR, GMPEs:GEM, Recording Stations:all)",303,KothaEtAl2020ESHM20SlopeGeology,PGA,0.709,0.709,0.49806866,EFEHR,GEM,all
1080,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:EMSC, GMPEs:USGS, Recording Stations:seismic)",122,AkkarEtAlRjb2014,PGA,-0.743,0.743,0.24435784,EMSC,USGS,seismic
1091,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:EMSC, GMPEs:GEM, Recording Stations:all)",362,KothaEtAl2020ESHM20SlopeGeology,PGA,0.81,0.81,0.518937,EMSC,GEM,all
1080,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:EMSC, GMPEs:USGS, Recording Stations:seismic)",122,ZhaoEtAl2016Asc,PGA,-0.869,0.869,0.19053105,EMSC,USGS,seismic
1076,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",112,AkkarEtAlRjb2014,PGA,-0.87,0.87,0.27578846,USGS,USGS,seismic
1072,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:EFEHR, GMPEs:USGS, Recording Stations:seismic)",103,AkkarEtAlRjb2014,PGA,-0.884,0.884,0.23184907,EFEHR,USGS,seismic
1074,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:GCMT, GMPEs:USGS, Recording Stations:seismic)",111,AkkarEtAlRjb2014,PGA,-0.916,0.916,0.21259013,GCMT,USGS,seismic
1078,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:ESM, GMPEs:USGS, Recording Stations:seismic)",126,AkkarEtAlRjb2014,PGA,-0.92,0.92,0.26753348,ESM,USGS,seismic
1076,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",112,ZhaoEtAl2016Asc,PGA,-0.938,0.938,0.1817002,USGS,USGS,seismic
1089,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:ESM, GMPEs:GEM, Recording Stations:all)",404,KothaEtAl2020ESHM20SlopeGeology,PGA,0.965,0.965,0.48030826,ESM,GEM,all
1087,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",449,KothaEtAl2020ESHM20SlopeGeology,PGA,0.972,0.972,0.5290383,USGS,GEM,all
1085,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",311,KothaEtAl2020ESHM20SlopeGeology,PGA,0.983,0.983,0.50286615,GCMT,GEM,all
1083,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:EFEHR, GMPEs:GEM, Recording Stations:all)",303,KothaEtAl2020ESHM20SlopeGeology,PGA,0.988,0.988,0.49806866,EFEHR,GEM,all
1078,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:ESM, GMPEs:USGS, Recording Stations:seismic)",126,ZhaoEtAl2016Asc,PGA,-0.999,0.999,0.18519765,ESM,USGS,seismic
1074,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:GCMT, GMPEs:USGS, Recording Stations:seismic)",111,ZhaoEtAl2016Asc,PGA,-1.002,1.002,0.18844603,GCMT,USGS,seismic
1072,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:EFEHR, GMPEs:USGS, Recording Stations:seismic)",103,ZhaoEtAl2016Asc,PGA,-1.041,1.041,0.17290375,EFEHR,USGS,seismic
1091,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:EMSC, GMPEs:GEM, Recording Stations:all)",362,KothaEtAl2020ESHM20SlopeGeology,PGA,1.092,1.092,0.518937,EMSC,GEM,all
1080,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:EMSC, GMPEs:USGS, Recording Stations:seismic)",122,CauzziEtAl2014,PGA,-1.1,1.1,0.12972444,EMSC,USGS,seismic
1089,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:ESM, GMPEs:GEM, Recording Stations:all)",404,KothaEtAl2020ESHM20SlopeGeology,PGA,1.14,1.14,0.48030826,ESM,GEM,all
1087,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",449,KothaEtAl2020ESHM20SlopeGeology,PGA,1.146,1.146,0.5290383,USGS,GEM,all
1085,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",311,KothaEtAl2020ESHM20SlopeGeology,PGA,1.156,1.156,0.50286615,GCMT,GEM,all
1083,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:EFEHR, GMPEs:GEM, Recording Stations:all)",303,KothaEtAl2020ESHM20SlopeGeology,PGA,1.161,1.161,0.49806866,EFEHR,GEM,all
1072,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:EFEHR, GMPEs:USGS, Recording Stations:seismic)",103,CauzziEtAl2014,PGA,-1.2,1.2,0.11327955,EFEHR,USGS,seismic
1076,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",112,CauzziEtAl2014,PGA,-1.235,1.235,0.13659352,USGS,USGS,seismic
1091,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:EMSC, GMPEs:GEM, Recording Stations:all)",362,KothaEtAl2020ESHM20SlopeGeology,PGA,1.263,1.263,0.518937,EMSC,GEM,all
1074,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:GCMT, GMPEs:USGS, Recording Stations:seismic)",111,CauzziEtAl2014,PGA,-1.266,1.266,0.12366682,GCMT,USGS,seismic
1078,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:ESM, GMPEs:USGS, Recording Stations:seismic)",126,CauzziEtAl2014,PGA,-1.279,1.279,0.13360515,ESM,USGS,seismic
