STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,PGA_VALUE,PGA_LN_SIGMA
UTM:(19H 0351 6302 1000),,-70.5969,-33.4066,macroseismic,0.07028,0.8059
UTM:(19H 0352 6300 1000),,-70.5865,-33.4247,macroseismic,0.07004,0.8059
UTM:(19H 0351 6298 1000),,-70.5976,-33.4426,macroseismic,0.07,0.8059
UTM:(19H 0356 6305 1000),,-70.5427,-33.3802,macroseismic,0.06999,0.8059
UTM:(19H 0354 6298 1000),,-70.5653,-33.443,macroseismic,0.06972,0.8059
UTM:(19H 0515 6362 1000),,-68.8343,-32.8755,macroseismic,0.06797,0.8059
UTM:(19H 0344 6308 1000),,-70.6712,-33.3515,macroseismic,0.06711,0.8059
LCO,"Las Campanas Astronomical Observatory, Chile",-70.7005,-29.011,seismic,0.06659,0.0
UTM:(19H 0347 6297 1000),,-70.6408,-33.4511,macroseismic,0.06606,0.8059
UTM:(19H 0348 6298 1000),,-70.6299,-33.4422,macroseismic,0.06604,0.8059
UTM:(19H 0355 6302 1000),,-70.5539,-33.4071,macroseismic,0.06567,0.8059
MT05 Componente,MT05 Componente,-70.7381,-33.3919,seismic,0.06393,0.0
UTM:(19H 0289 6359 1000),,-71.2501,-32.8824,macroseismic,0.06269,0.8059
UTM:(19H 0353 6303 1000),,-70.5753,-33.3978,macroseismic,0.06194,0.8059
UTM:(19H 0340 6229 1000),,-70.7283,-34.0631,macroseismic,0.06176,0.8059
UTM:(19H 0354 6301 1000),,-70.5649,-33.416,macroseismic,0.06174,0.8059
UTM:(19H 0355 6300 1000),,-70.5543,-33.4251,macroseismic,0.06159,0.8059
UTM:(19H 0350 6292 1000),,-70.6094,-33.4966,macroseismic,0.06151,0.8059
UTM:(19H 0347 6298 1000),,-70.6406,-33.4421,macroseismic,0.05839,0.8059
UTM:(19H 0349 6299 1000),,-70.6189,-33.4333,macroseismic,0.05829,0.8059
UTM:(19H 0349 6297 1000),,-70.6193,-33.4514,macroseismic,0.05818,0.8059
UTM:(19H 0354 6300 1000),,-70.565,-33.425,macroseismic,0.05796,0.8059
UTM:(19H 0350 6293 1000),,-70.6092,-33.4876,macroseismic,0.05786,0.8059
V09A Componente,V09A Componente,-71.60439,-33.04821,seismic,0.055,0.0
UTM:(19H 0346 6297 1000),,-70.6516,-33.4509,macroseismic,0.05489,0.8059
UTM:(19H 0352 6302 1000),,-70.5862,-33.4067,macroseismic,0.05472,0.8059
UTM:(19H 0351 6299 1000),,-70.5974,-33.4336,macroseismic,0.05463,0.8059
UTM:(19H 0353 6280 1000),,-70.579,-33.6052,macroseismic,0.05345,0.8059
UTM:(19H 0514 6360 1000),,-68.845,-32.8936,macroseismic,0.05299,0.8059
UTM:(19H 0346 6296 1000),,-70.6517,-33.46,macroseismic,0.05152,0.8059
UTM:(19H 0350 6301 1000),,-70.6079,-33.4154,macroseismic,0.05151,0.8059
UTM:(19H 0350 6299 1000),,-70.6082,-33.4335,macroseismic,0.0514,0.8059
VA01 Componente,VA01 Componente,-71.6374,-33.0229,seismic,0.05048,0.0
V01A Componente,V01A Componente,-71.62202,-33.05312,seismic,0.04982,0.0
UTM:(19H 0352 6299 1000),,-70.5867,-33.4338,macroseismic,0.04817,0.8059
UTM:(19H 0353 6300 1000),,-70.5758,-33.4249,macroseismic,0.04815,0.8059
UTM:(19H 0257 6341 1000),,-71.5967,-33.038,macroseismic,0.04803,0.8059
C.LMEL Componente,LMEL Componente,-70.2075,-33.8476,seismic,0.04394,0.0
UTM:(19H 0354 6297 1000),,-70.5655,-33.4521,macroseismic,0.04233,0.8059
UTM:(19H 0355 6297 1000),,-70.5547,-33.4522,macroseismic,0.03973,0.8059
UTM:(20J 0384 6527 1000),,-64.2147,-31.3813,macroseismic,0.03824,0.8059
UTM:(19H 0351 6303 1000),,-70.5968,-33.3975,macroseismic,0.03734,0.8059
VA05 Componente,VA05 Componente,-71.61428,-33.65711,seismic,0.03722,0.0
UTM:(19H 0356 6302 1000),,-70.5432,-33.4072,macroseismic,0.03664,0.8059
UTM:(19H 0352 6283 1000),,-70.5893,-33.578,macroseismic,0.03547,0.8059
MT09 Componente,MT09 Componente,-70.98867,-33.77622,seismic,0.03402,0.0
UTM:(19H 0347 6299 1000),,-70.6405,-33.4331,macroseismic,0.0323,0.8059
UTM:(19H 0339 6217 1000),,-70.7414,-34.1711,macroseismic,0.03084,0.8059
BO02,Daracena,-70.7814,-34.7924,seismic,0.02933,0.0
UTM:(20J 0386 6523 1000),,-64.1941,-31.4176,macroseismic,0.0286,0.8059
UTM:(19H 0345 6296 1000),,-70.6625,-33.4598,macroseismic,0.02781,0.8059
AC04 Componente,AC04 Componente,-71.0739,-28.2046,seismic,0.02764,0.0
AC06,"Copiapo, Mina Casimiro Domeyco",-70.35469,-27.35712,seismic,0.02522,0.0
MT01 Componente,MT01 Componente,-71.2509,-33.8641,seismic,0.02346,0.0
UTM:(20J 0388 6523 1000),,-64.1731,-31.4178,macroseismic,0.02124,0.8059
C .GO03,"Copiapo (Tierra Amarilla), Chile",-70.2347,-27.5937,seismic,0.02028,0.0
AC02,Maricunga,-69.1291,-26.8355,seismic,0.01718,0.0
ML02,Panimavida,-71.4181,-35.7626,seismic,0.01709,0.0
UTM:(20J 0385 6524 1000),,-64.2045,-31.4085,macroseismic,0.01578,0.8059
UTM:(20J 0387 6523 1000),,-64.1836,-31.4177,macroseismic,0.01578,0.8059
BO03,Pichilemu,-71.9612,-34.49605,seismic,0.00897,0.0
LR03,Panguipulli,-72.3457,-39.63218,seismic,0.00835,0.0
VA04,Juan Fernandez,-78.8299,-33.6427,seismic,0.00827,0.0
C .GO05,"Hualane, Chile",-71.9303,-35.0099,seismic,0.00524,0.0
C .CCSP,Concepcion San Pedro,-72.7112,-36.8442,seismic,0.00339,0.0
LC01,Cunco,-71.8761,-38.8975,seismic,0.00143,0.0
