calc_id,description,cal_time,gmpe,imt,nominal_bias,max_gmv,Rupture,GMLT,Recording_Stations,abs_bias
437,"Median gmf - 20070815_M7.9_Pisco (Rupture:Hayes_2017, GMPEs:GEM, Recording Stations:seismic)",107,AbrahamsonEtAl2015SInterHigh,PGA,-0.593,0.36671534,Hayes_2017,GEM,seismic,0.593
437,"Median gmf - 20070815_M7.9_Pisco (Rupture:Hayes_2017, GMPEs:GEM, Recording Stations:seismic)",107,MontalvaEtAl2017SInter,PGA,-0.499,0.36616078,Hayes_2017,GEM,seismic,0.499
437,"Median gmf - 20070815_M7.9_Pisco (Rupture:Hayes_2017, GMPEs:GEM, Recording Stations:seismic)",107,ZhaoEtAl2006SInter,PGA,-0.498,0.3868802,Hayes_2017,GEM,seismic,0.498
440,"Median gmf - 20070815_M7.9_Pisco (Rupture:Hayes_2017, GMPEs:USGS, Recording Stations:all)",170,AtkinsonBoore2003SInter,PGA,-0.326,0.6278232,Hayes_2017,USGS,all,0.326
440,"Median gmf - 20070815_M7.9_Pisco (Rupture:Hayes_2017, GMPEs:USGS, Recording Stations:all)",170,MontalvaEtAl2017SInter,PGA,-0.284,0.6783038,Hayes_2017,USGS,all,0.284
440,"Median gmf - 20070815_M7.9_Pisco (Rupture:Hayes_2017, GMPEs:USGS, Recording Stations:all)",170,MontalvaEtAl2017SSlab,PGA,0.204,0.7012778,Hayes_2017,USGS,all,0.204
440,"Median gmf - 20070815_M7.9_Pisco (Rupture:Hayes_2017, GMPEs:USGS, Recording Stations:all)",170,ZhaoEtAl2016SInter,PGA,-0.069,0.7828693,Hayes_2017,USGS,all,0.069
440,"Median gmf - 20070815_M7.9_Pisco (Rupture:Hayes_2017, GMPEs:USGS, Recording Stations:all)",170,ZhaoEtAl2016SSlab,PGA,-0.617,0.71086574,Hayes_2017,USGS,all,0.617
439,"Median gmf - 20070815_M7.9_Pisco (Rupture:Hayes_2017, GMPEs:USGS, Recording Stations:seismic)",138,AtkinsonBoore2003SInter,PGA,-0.459,0.38007495,Hayes_2017,USGS,seismic,0.459
439,"Median gmf - 20070815_M7.9_Pisco (Rupture:Hayes_2017, GMPEs:USGS, Recording Stations:seismic)",138,MontalvaEtAl2017SInter,PGA,-0.499,0.36616078,Hayes_2017,USGS,seismic,0.499
439,"Median gmf - 20070815_M7.9_Pisco (Rupture:Hayes_2017, GMPEs:USGS, Recording Stations:seismic)",138,MontalvaEtAl2017SSlab,PGA,0.11,0.7506257,Hayes_2017,USGS,seismic,0.11
439,"Median gmf - 20070815_M7.9_Pisco (Rupture:Hayes_2017, GMPEs:USGS, Recording Stations:seismic)",138,ZhaoEtAl2016SInter,PGA,-0.314,0.4408843,Hayes_2017,USGS,seismic,0.314
439,"Median gmf - 20070815_M7.9_Pisco (Rupture:Hayes_2017, GMPEs:USGS, Recording Stations:seismic)",138,ZhaoEtAl2016SSlab,PGA,-0.812,0.5163871,Hayes_2017,USGS,seismic,0.812
442,"Median gmf - 20070815_M7.9_Pisco (Rupture:Ji_and_Zeng_2007, GMPEs:GEM, Recording Stations:all)",81,AbrahamsonEtAl2015SInterHigh,PGA,-0.273,0.6707039,Ji_and_Zeng_2007,GEM,all,0.273
442,"Median gmf - 20070815_M7.9_Pisco (Rupture:Ji_and_Zeng_2007, GMPEs:GEM, Recording Stations:all)",81,MontalvaEtAl2017SInter,PGA,-0.332,0.70231056,Ji_and_Zeng_2007,GEM,all,0.332
442,"Median gmf - 20070815_M7.9_Pisco (Rupture:Ji_and_Zeng_2007, GMPEs:GEM, Recording Stations:all)",81,ZhaoEtAl2006SInter,PGA,-0.2,0.6562936,Ji_and_Zeng_2007,GEM,all,0.2
441,"Median gmf - 20070815_M7.9_Pisco (Rupture:Ji_and_Zeng_2007, GMPEs:GEM, Recording Stations:seismic)",82,AbrahamsonEtAl2015SInterHigh,PGA,-0.429,0.3730777,Ji_and_Zeng_2007,GEM,seismic,0.429
441,"Median gmf - 20070815_M7.9_Pisco (Rupture:Ji_and_Zeng_2007, GMPEs:GEM, Recording Stations:seismic)",82,MontalvaEtAl2017SInter,PGA,-0.451,0.4670298,Ji_and_Zeng_2007,GEM,seismic,0.451
441,"Median gmf - 20070815_M7.9_Pisco (Rupture:Ji_and_Zeng_2007, GMPEs:GEM, Recording Stations:seismic)",82,ZhaoEtAl2006SInter,PGA,-0.325,0.42414004,Ji_and_Zeng_2007,GEM,seismic,0.325
444,"Median gmf - 20070815_M7.9_Pisco (Rupture:Ji_and_Zeng_2007, GMPEs:USGS, Recording Stations:all)",160,AtkinsonBoore2003SInter,PGA,-0.145,0.6253659,Ji_and_Zeng_2007,USGS,all,0.145
444,"Median gmf - 20070815_M7.9_Pisco (Rupture:Ji_and_Zeng_2007, GMPEs:USGS, Recording Stations:all)",160,MontalvaEtAl2017SInter,PGA,-0.332,0.70231056,Ji_and_Zeng_2007,USGS,all,0.332
444,"Median gmf - 20070815_M7.9_Pisco (Rupture:Ji_and_Zeng_2007, GMPEs:USGS, Recording Stations:all)",160,MontalvaEtAl2017SSlab,PGA,0.175,0.9033363,Ji_and_Zeng_2007,USGS,all,0.175
444,"Median gmf - 20070815_M7.9_Pisco (Rupture:Ji_and_Zeng_2007, GMPEs:USGS, Recording Stations:all)",160,ZhaoEtAl2016SInter,PGA,-0.271,0.78345835,Ji_and_Zeng_2007,USGS,all,0.271
444,"Median gmf - 20070815_M7.9_Pisco (Rupture:Ji_and_Zeng_2007, GMPEs:USGS, Recording Stations:all)",160,ZhaoEtAl2016SSlab,PGA,-0.537,0.71691656,Ji_and_Zeng_2007,USGS,all,0.537
443,"Median gmf - 20070815_M7.9_Pisco (Rupture:Ji_and_Zeng_2007, GMPEs:USGS, Recording Stations:seismic)",90,AtkinsonBoore2003SInter,PGA,-0.328,0.3816212,Ji_and_Zeng_2007,USGS,seismic,0.328
443,"Median gmf - 20070815_M7.9_Pisco (Rupture:Ji_and_Zeng_2007, GMPEs:USGS, Recording Stations:seismic)",90,MontalvaEtAl2017SInter,PGA,-0.451,0.4670298,Ji_and_Zeng_2007,USGS,seismic,0.451
443,"Median gmf - 20070815_M7.9_Pisco (Rupture:Ji_and_Zeng_2007, GMPEs:USGS, Recording Stations:seismic)",90,MontalvaEtAl2017SSlab,PGA,0.141,1.1428747,Ji_and_Zeng_2007,USGS,seismic,0.141
443,"Median gmf - 20070815_M7.9_Pisco (Rupture:Ji_and_Zeng_2007, GMPEs:USGS, Recording Stations:seismic)",90,ZhaoEtAl2016SInter,PGA,-0.418,0.7069774,Ji_and_Zeng_2007,USGS,seismic,0.418
443,"Median gmf - 20070815_M7.9_Pisco (Rupture:Ji_and_Zeng_2007, GMPEs:USGS, Recording Stations:seismic)",90,ZhaoEtAl2016SSlab,PGA,-0.621,0.6772172,Ji_and_Zeng_2007,USGS,seismic,0.621
446,"Median gmf - 20070815_M7.9_Pisco (Rupture:Sladen_2007, GMPEs:GEM, Recording Stations:all)",84,AbrahamsonEtAl2015SInterHigh,PGA,-0.217,0.6582862,Sladen_2007,GEM,all,0.217
446,"Median gmf - 20070815_M7.9_Pisco (Rupture:Sladen_2007, GMPEs:GEM, Recording Stations:all)",84,MontalvaEtAl2017SInter,PGA,-0.266,0.6855335,Sladen_2007,GEM,all,0.266
446,"Median gmf - 20070815_M7.9_Pisco (Rupture:Sladen_2007, GMPEs:GEM, Recording Stations:all)",84,ZhaoEtAl2006SInter,PGA,-0.251,0.6560592,Sladen_2007,GEM,all,0.251
445,"Median gmf - 20070815_M7.9_Pisco (Rupture:Sladen_2007, GMPEs:GEM, Recording Stations:seismic)",84,AbrahamsonEtAl2015SInterHigh,PGA,-0.414,0.3736579,Sladen_2007,GEM,seismic,0.414
445,"Median gmf - 20070815_M7.9_Pisco (Rupture:Sladen_2007, GMPEs:GEM, Recording Stations:seismic)",84,MontalvaEtAl2017SInter,PGA,-0.435,0.36995682,Sladen_2007,GEM,seismic,0.435
445,"Median gmf - 20070815_M7.9_Pisco (Rupture:Sladen_2007, GMPEs:GEM, Recording Stations:seismic)",84,ZhaoEtAl2006SInter,PGA,-0.381,0.39166975,Sladen_2007,GEM,seismic,0.381
448,"Median gmf - 20070815_M7.9_Pisco (Rupture:Sladen_2007, GMPEs:USGS, Recording Stations:all)",170,AtkinsonBoore2003SInter,PGA,-0.249,0.62759286,Sladen_2007,USGS,all,0.249
448,"Median gmf - 20070815_M7.9_Pisco (Rupture:Sladen_2007, GMPEs:USGS, Recording Stations:all)",170,MontalvaEtAl2017SInter,PGA,-0.266,0.6855335,Sladen_2007,USGS,all,0.266
448,"Median gmf - 20070815_M7.9_Pisco (Rupture:Sladen_2007, GMPEs:USGS, Recording Stations:all)",170,MontalvaEtAl2017SSlab,PGA,0.17,0.7422188,Sladen_2007,USGS,all,0.17
448,"Median gmf - 20070815_M7.9_Pisco (Rupture:Sladen_2007, GMPEs:USGS, Recording Stations:all)",170,ZhaoEtAl2016SInter,PGA,-0.073,0.78259254,Sladen_2007,USGS,all,0.073
448,"Median gmf - 20070815_M7.9_Pisco (Rupture:Sladen_2007, GMPEs:USGS, Recording Stations:all)",170,ZhaoEtAl2016SSlab,PGA,-0.628,0.71504426,Sladen_2007,USGS,all,0.628
447,"Median gmf - 20070815_M7.9_Pisco (Rupture:Sladen_2007, GMPEs:USGS, Recording Stations:seismic)",157,AtkinsonBoore2003SInter,PGA,-0.405,0.3813825,Sladen_2007,USGS,seismic,0.405
447,"Median gmf - 20070815_M7.9_Pisco (Rupture:Sladen_2007, GMPEs:USGS, Recording Stations:seismic)",157,MontalvaEtAl2017SInter,PGA,-0.435,0.36995682,Sladen_2007,USGS,seismic,0.435
447,"Median gmf - 20070815_M7.9_Pisco (Rupture:Sladen_2007, GMPEs:USGS, Recording Stations:seismic)",157,MontalvaEtAl2017SSlab,PGA,0.105,0.8958754,Sladen_2007,USGS,seismic,0.105
447,"Median gmf - 20070815_M7.9_Pisco (Rupture:Sladen_2007, GMPEs:USGS, Recording Stations:seismic)",157,ZhaoEtAl2016SInter,PGA,-0.248,0.40422833,Sladen_2007,USGS,seismic,0.248
447,"Median gmf - 20070815_M7.9_Pisco (Rupture:Sladen_2007, GMPEs:USGS, Recording Stations:seismic)",157,ZhaoEtAl2016SSlab,PGA,-0.742,0.48165217,Sladen_2007,USGS,seismic,0.742
430,"Median gmf - 20070815_M7.9_Pisco (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",119,AbrahamsonEtAl2015SInterHigh,PGA,-0.438,0.66026294,USGS,GEM,all,0.438
430,"Median gmf - 20070815_M7.9_Pisco (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",119,MontalvaEtAl2017SInter,PGA,-0.336,0.6692264,USGS,GEM,all,0.336
430,"Median gmf - 20070815_M7.9_Pisco (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",119,ZhaoEtAl2006SInter,PGA,-0.418,0.6557472,USGS,GEM,all,0.418
429,"Median gmf - 20070815_M7.9_Pisco (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",87,AbrahamsonEtAl2015SInterHigh,PGA,-0.654,0.36471263,USGS,GEM,seismic,0.654
429,"Median gmf - 20070815_M7.9_Pisco (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",87,MontalvaEtAl2017SInter,PGA,-0.569,0.36383605,USGS,GEM,seismic,0.569
429,"Median gmf - 20070815_M7.9_Pisco (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",87,ZhaoEtAl2006SInter,PGA,-0.55,0.38362855,USGS,GEM,seismic,0.55
432,"Median gmf - 20070815_M7.9_Pisco (Rupture:USGS, GMPEs:USGS, Recording Stations:all)",151,AtkinsonBoore2003SInter,PGA,-0.339,0.6275146,USGS,USGS,all,0.339
432,"Median gmf - 20070815_M7.9_Pisco (Rupture:USGS, GMPEs:USGS, Recording Stations:all)",151,MontalvaEtAl2017SInter,PGA,-0.336,0.6692264,USGS,USGS,all,0.336
432,"Median gmf - 20070815_M7.9_Pisco (Rupture:USGS, GMPEs:USGS, Recording Stations:all)",151,MontalvaEtAl2017SSlab,PGA,0.204,0.699765,USGS,USGS,all,0.204
432,"Median gmf - 20070815_M7.9_Pisco (Rupture:USGS, GMPEs:USGS, Recording Stations:all)",151,ZhaoEtAl2016SInter,PGA,-0.257,0.78212404,USGS,USGS,all,0.257
432,"Median gmf - 20070815_M7.9_Pisco (Rupture:USGS, GMPEs:USGS, Recording Stations:all)",151,ZhaoEtAl2016SSlab,PGA,-0.801,0.70972764,USGS,USGS,all,0.801
431,"Median gmf - 20070815_M7.9_Pisco (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",112,AtkinsonBoore2003SInter,PGA,-0.478,0.37949076,USGS,USGS,seismic,0.478
431,"Median gmf - 20070815_M7.9_Pisco (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",112,MontalvaEtAl2017SInter,PGA,-0.569,0.36383605,USGS,USGS,seismic,0.569
431,"Median gmf - 20070815_M7.9_Pisco (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",112,MontalvaEtAl2017SSlab,PGA,0.108,0.74931306,USGS,USGS,seismic,0.108
431,"Median gmf - 20070815_M7.9_Pisco (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",112,ZhaoEtAl2016SInter,PGA,-0.487,0.3655661,USGS,USGS,seismic,0.487
431,"Median gmf - 20070815_M7.9_Pisco (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",112,ZhaoEtAl2016SSlab,PGA,-1.0,0.36997285,USGS,USGS,seismic,1.0
