# 20090930_M7.6_Padang median gmf, Stations:All, gmlt:USGS, Rupture:JMA
custom_site_id,lon,lat,AbrahamsonEtAl2015SSlab,AtkinsonBoore2003SSlab,AtkinsonBoore2003SSlabCascadia,ZhaoEtAl2016SSlab
m_1016,100.36131,-0.96369,0.46070603,0.4683141,0.468485,0.4494493
m_1017,100.36768999999998,-0.95918,0.45602015,0.46196902,0.46120417,0.4595122
m_1018,100.35854999999998,-0.95942,0.44040555,0.46082756,0.46001497,0.4294062
m_1019,100.37554,-0.93499,0.4492378,0.45120314,0.45113087,0.45314422
m_102,100.46296999999998,-0.95078,0.24771392,0.24719568,0.24705324,0.25030836
m_1020,100.36203,-0.9634,0.46322516,0.4680611,0.46822077,0.45525312
m_1021,100.39677,-0.95521,0.28223178,0.2913838,0.2918061,0.28637904
m_1022,100.35242,-0.91936,0.47207907,0.47318873,0.47317964,0.47264546
m_1023,100.35161,-0.94433,0.46873504,0.47125205,0.47164744,0.46209386
m_1024,100.38458000000003,-0.93898,0.36680636,0.36845145,0.36831126,0.3633175
m_1025,100.36383999999998,-0.96162,0.46606484,0.46660253,0.46661243,0.4647838
m_1026,100.28370999999999,-0.59648,0.5091005,0.51001215,0.5100708,0.49532676
m_1027,100.34305999999998,-0.87924,0.47816473,0.47810355,0.47807115,0.47577083
m_1028,100.35976,-0.96539,0.4535965,0.46977502,0.46996015,0.4324922
m_1029,100.37975,-0.9586,0.45479077,0.4415302,0.4383652,0.51382846
m_103,100.44659000000001,-1.0763,0.44647485,0.44409943,0.44375038,0.44719204
m_1030,100.46247,-0.94967,0.24680588,0.24675669,0.24660319,0.24891545
m_1031,100.38457,-0.95623,0.46483418,0.459825,0.46083483,0.45076153
m_1032,100.33780000000002,-0.51013,0.50007224,0.4919367,0.49028304,0.4977158
m_1033,100.37101999999999,-0.89352,0.46084324,0.45910582,0.45901716,0.45995477
m_1034,100.36536000000001,-0.96003,0.46297523,0.46454105,0.46423694,0.46439695
m_1035,100.46242000000001,-0.94943,0.24664845,0.24666855,0.24650659,0.2487361
m_1036,100.46249,-0.94909,0.24646385,0.24653128,0.24634992,0.24856226
m_1037,100.25887,-0.55837,0.5181356,0.5356788,0.53781766,0.51311976
m_1038,100.35998999999998,-0.95931,0.45028374,0.4615566,0.46086857,0.44665354
m_1039,100.36270999999999,-0.93324,0.4705626,0.47045568,0.47042423,0.47061887
m_104,100.36259000000001,-0.95876,0.45420316,0.4605652,0.4597452,0.4579701
m_1040,100.34910000000002,-0.90534,0.47521383,0.4744794,0.474482,0.47444102
m_1041,100.36469999999997,-0.90405,0.47666755,0.47575262,0.4757765,0.47675055
m_1042,100.37536,-0.94809,0.4691278,0.46584365,0.46598184,0.4667341
m_1043,100.35602,-0.91239,0.4716198,0.47409576,0.47409832,0.4741395
m_1044,100.35212999999999,-0.92863,0.47224295,0.472554,0.47254187,0.47112882
m_1045,100.39272,-0.94729,0.28818643,0.29734263,0.29733062,0.30158433
m_1046,100.29160000000002,-0.67874,0.5055868,0.5004113,0.499647,0.49956465
m_1047,100.37596000000002,-0.93765,0.45198268,0.45302704,0.45292857,0.45511773
m_1048,100.35807,-0.92345,0.46949297,0.47216633,0.4721586,0.47213963
m_1049,100.36361999999997,-0.94387,0.4662563,0.46901685,0.46902794,0.46933097
m_105,100.37551000000002,-0.948,0.46845275,0.46525708,0.46537796,0.4661587
m_1050,100.36234000000002,-0.96332,0.46405375,0.46801537,0.46817207,0.45712787
m_1051,100.36237,-0.95892,0.45505422,0.4610834,0.4603389,0.45801336
m_1052,100.64638000000002,-0.90144,0.23864435,0.23901436,0.23759595,0.23997913
m_1053,100.36412000000001,-0.96126,0.46577793,0.4662495,0.4662077,0.46514863
m_1054,100.36358000000001,-0.91686,0.47568765,0.47345734,0.47346073,0.47422138
m_1055,100.64624000000003,-0.90184,0.23870187,0.23908772,0.23765825,0.24006164
m_1056,100.26926000000003,-0.56601,0.5161406,0.5431015,0.54599535,0.51264495
m_1057,100.37790000000001,-0.94858,0.46243903,0.45901993,0.45914635,0.459714
m_1058,100.35953,-0.95936,0.44794172,0.46145517,0.46074697,0.4422894
m_1059,100.28172,-0.65793,0.49974,0.50457764,0.5043717,0.50399905
m_106,100.36336,-0.89487,0.47421116,0.4741714,0.47416988,0.47443342
m_1060,100.32862,-0.55132,0.49935117,0.50559044,0.5043485,0.50086236
m_1061,100.36397,-0.94431,0.46712187,0.46913794,0.46917388,0.46950194
m_1062,100.36171000000002,-0.89446,0.47411945,0.47426254,0.47426075,0.47443187
m_1063,100.35910000000001,-0.93976,0.4721023,0.46918815,0.46914953,0.4690834
m_1064,100.38697000000002,-0.97009,0.45283306,0.4499382,0.44953898,0.45678645
m_1065,100.35627999999997,-0.95957,0.46947914,0.4596915,0.45864695,0.4961734
m_1066,100.41395,-1.06447,0.45511624,0.45172995,0.4514991,0.46389794
m_1067,100.38434999999998,-0.93886,0.36936498,0.37088293,0.37074202,0.36608243
m_1068,100.36401000000001,-0.94461,0.46767476,0.4692441,0.46930167,0.46964428
m_1069,100.35656,-0.92348,0.47028518,0.4720505,0.4720424,0.4718982
m_107,100.34771999999998,-0.91028,0.47152013,0.4744121,0.47440493,0.47396448
m_1070,100.29113999999998,-0.67795,0.5059532,0.5007876,0.5001083,0.50012136
m_1071,100.37326000000002,-0.92339,0.4641592,0.45822337,0.458212,0.46046868
m_1072,100.15685000000002,-0.65333,0.5134234,0.5135217,0.5132119,0.5137761
m_1073,100.37592000000001,-0.94812,0.46769094,0.46453002,0.46465394,0.46541283
m_1074,100.36274000000003,-0.96004,0.46163997,0.4641625,0.46386075,0.46196675
m_1075,100.38493,-0.95351,0.45305294,0.44783863,0.44818088,0.4460888
m_1076,100.37383,-0.92289,0.4613551,0.45482832,0.45481896,0.45709828
m_1077,100.46166,-0.95174,0.24837384,0.24797243,0.24788807,0.25149643
m_1078,100.46263999999996,-0.95083,0.24764827,0.24724671,0.24712291,0.2501179
m_1079,100.37437,-0.94799,0.46720892,0.46757138,0.46773517,0.4685076
m_108,100.34884,-0.90575,0.4753248,0.47442853,0.47443017,0.47436392
m_1080,100.24094000000002,-0.66525,0.50927705,0.50891894,0.5089112,0.50749207
m_1081,100.36252999999999,-0.96167,0.46437266,0.4664514,0.46646398,0.46122265
m_1082,100.40127999999999,-0.92131,0.24529642,0.2511599,0.25116768,0.2499575
m_1083,100.34636999999998,-0.90647,0.47582564,0.47482574,0.4748201,0.47445545
m_1084,100.37319000000002,-0.90111,0.46151456,0.45709616,0.45707908,0.4592687
m_1085,100.46242000000001,-0.94643,0.24478704,0.2454998,0.24514127,0.24738434
m_1086,100.38407999999998,-0.97214,0.46423587,0.46232098,0.46225938,0.46556127
m_1087,100.35820999999999,-0.93949,0.46951774,0.46931717,0.4692862,0.46899867
m_1088,100.36702000000002,-0.89573,0.4738515,0.4730468,0.47304377,0.47386682
m_1089,100.46251999999998,-0.95042,0.24730243,0.24706231,0.24693422,0.24955589
m_109,100.36012,-0.94388,0.46543008,0.4689639,0.4690141,0.4687221
m_1090,100.36756000000003,-0.95936,0.4574355,0.46259996,0.4619302,0.46031895
m_1091,100.16904,-0.63481,0.5148123,0.5146123,0.5148134,0.514001
m_1092,100.26913000000002,-0.56594,0.51615,0.54296523,0.54584664,0.51266575
m_1093,100.38725999999997,-0.97011,0.45108432,0.4481658,0.44774723,0.45500168
m_1094,100.34956999999997,-0.90535,0.47524932,0.4744711,0.47447464,0.47446197
m_1095,100.35958,-0.96556,0.45282367,0.469891,0.47006828,0.43080544
m_1096,100.34821999999997,-0.91012,0.47138205,0.4742845,0.47427902,0.4739351
m_1097,100.16084999999998,-0.63566,0.5129548,0.5144106,0.5143841,0.5148624
m_1098,100.41203999999999,-1.0536,0.43957934,0.44997582,0.4498596,0.4271303
m_1099,100.36400000000003,-0.9365,0.47109812,0.46987772,0.4698244,0.4701922
m_11,100.37164000000001,-0.89383,0.45912158,0.45717672,0.45708263,0.45802638
m_110,100.36338999999998,-0.89465,0.47389936,0.47387236,0.47386816,0.4741176
m_1100,100.35667000000001,-0.91133,0.47138155,0.47438172,0.47438622,0.4744692
m_1101,100.36091999999996,-0.89371,0.47339898,0.4736767,0.47366887,0.47380728
m_1102,100.38704999999999,-0.93947,0.33430138,0.33801064,0.3378929,0.32836953
m_1103,100.22998999999999,-0.5745,0.54295695,0.5504053,0.55462414,0.4820228
m_1104,100.15858000000003,-0.6547,0.51385134,0.5133848,0.5131452,0.5135073
m_1105,100.39669000000004,-0.95537,0.28382444,0.29304016,0.29348147,0.28803343
m_1106,100.35289999999998,-0.94396,0.468887,0.47050998,0.47080433,0.46382776
m_1107,100.35693000000003,-0.94072,0.47055092,0.46931645,0.46932378,0.46827587
m_1108,100.34663,-0.90414,0.47528553,0.4751541,0.47515088,0.47485533
m_1109,100.26929000000001,-0.56554,0.5163607,0.5432803,0.54617965,0.51246214
m_111,100.36327,-0.96134,0.46529964,0.46618384,0.4661573,0.4640224
m_1110,100.36271999999997,-0.94757,0.47343567,0.47191015,0.47239214,0.47302347
m_1111,100.36439999999999,-0.92206,0.4742038,0.47276855,0.47276354,0.4733381
m_1112,100.43228999999997,-0.94093,0.24715634,0.24534066,0.24505287,0.24708064
m_1113,100.13695999999999,-0.61598,0.51718676,0.5163854,0.5163537,0.51550126
m_1114,100.41410000000002,-1.06319,0.45689416,0.45119178,0.4510176,0.4679172
m_1115,100.33758,-0.50381,0.48694387,0.4904565,0.48842308,0.49446335
m_1116,100.36764,-0.95929,0.45682117,0.46234116,0.46163082,0.45994568
m_1117,100.21555000000001,-0.56233,0.4997118,0.5089888,0.50824034,0.5190121
m_1118,100.34604999999999,-0.90659,0.4759368,0.4749287,0.4749218,0.4744955
m_1119,100.29106999999999,-0.67818,0.50590324,0.50081706,0.50014424,0.5001436
m_112,100.37004000000002,-0.89389,0.4651502,0.46357983,0.46351656,0.46457547
m_1120,100.36382000000003,-0.94456,0.46754795,0.46920595,0.4692605,0.4695803
m_1121,100.36313999999999,-0.89507,0.474512,0.47448546,0.4744866,0.47474888
m_1122,100.37170000000003,-0.89654,0.4655187,0.4628302,0.46278936,0.46449736
m_1123,100.50371999999999,-1.20077,0.4224914,0.4087064,0.40589553,0.42640322
m_1124,100.36572000000001,-0.95963,0.46140665,0.4637419,0.46331975,0.4635816
m_1125,100.37634000000003,-0.92173,0.42126852,0.42669025,0.42668006,0.4277721
m_1126,100.37531000000001,-0.93483,0.449815,0.45218757,0.4521164,0.45416182
m_1127,100.36347,-0.94525,0.46871775,0.46956733,0.46968818,0.47004458
m_1128,100.35696999999999,-0.92342,0.47012538,0.47206283,0.47205508,0.47194865
m_1129,100.22865000000002,-0.57573,0.5069372,0.49869946,0.49707237,0.52599245
m_113,100.36342000000002,-0.96256,0.4660778,0.46745414,0.46755812,0.4627868
m_1130,100.35762,-0.91308,0.47140995,0.4742314,0.4742348,0.4743627
m_1131,100.12443999999999,-0.56992,0.51384294,0.5200072,0.51970106,0.5261113
m_1132,100.46251000000001,-0.94672,0.24502622,0.2456232,0.2452877,0.24750873
m_1133,100.44659999999999,-1.0763,0.44646513,0.44409066,0.44374117,0.44718504
m_1134,100.37428999999997,-0.89865,0.45550483,0.4514554,0.4513964,0.4531129
m_1135,100.28400999999997,-0.61307,0.51132786,0.5068858,0.5066226,0.503649
m_1136,100.37387000000001,-0.89972,0.45876157,0.4545576,0.45452014,0.45650846
m_1137,100.35663999999997,-0.95604,0.5025658,0.4893076,0.4926442,0.46722838
m_1138,100.36207999999999,-0.96349,0.46331683,0.4681595,0.4683256,0.4552556
m_1139,100.36252999999999,-0.9594,0.45851743,0.46264586,0.46212593,0.46016267
m_114,100.34703999999999,-0.90299,0.4751845,0.47528,0.4752791,0.4750481
m_1140,100.36442999999997,-0.92207,0.4741982,0.47276312,0.47275808,0.47333848
m_1141,100.38743999999997,-0.93961,0.3303163,0.3341825,0.33406848,0.3238961
m_1142,100.41372999999999,-1.06291,0.45794365,0.4513826,0.45119768,0.47000068
m_1143,100.31768,-0.5513,0.5110421,0.51202255,0.5120741,0.5052765
m_1144,100.28190000000001,-0.6577,0.4997499,0.5045183,0.5042987,0.50393033
m_1145,100.35941000000003,-0.93922,0.47176284,0.46927944,0.46923333,0.46926215
m_1146,100.43029999999999,-0.94125,0.24636531,0.24463168,0.24428274,0.2469309
m_1147,100.16862000000003,-0.6373,0.513977,0.5142791,0.5144614,0.5140955
m_1148,100.37788999999998,-0.90969,0.40511155,0.4074881,0.40746,0.40895233
m_1149,100.46147000000002,-0.95166,0.24827328,0.24796526,0.24788484,0.25135157
m_115,100.28089,-0.65683,0.50051546,0.50483936,0.504663,0.5040876
m_1150,100.28460999999999,-0.60918,0.51229614,0.50722975,0.5070075,0.50314784
m_1151,100.35958,-0.95959,0.44934517,0.46221814,0.46161866,0.4426972
m_1152,100.23118,-0.55326,0.48967,0.50332475,0.5022572,0.51605934
m_1153,100.20465999999999,-0.64499,0.513161,0.51392704,0.51413375,0.51028556
m_1154,100.36295000000001,-0.93574,0.47059393,0.4699568,0.46991122,0.47016996
m_1155,100.50380999999999,-1.20113,0.4228106,0.40980715,0.40706992,0.42640042
m_1156,100.37957,-0.95798,0.4980532,0.48759532,0.4902232,0.4703775
m_1157,100.35250000000002,-0.96281,0.46457547,0.46295843,0.46177223,0.4811718
m_1158,100.44839000000002,-1.07839,0.4455052,0.44362608,0.44306237,0.44705132
m_1159,100.37630999999999,-0.91014,0.42173594,0.42464608,0.42463365,0.42728475
m_116,100.35257999999999,-0.89233,0.47464132,0.47557226,0.475577,0.47586158
m_1160,100.44465000000002,-1.07569,0.44798422,0.44469082,0.44437426,0.44833684
m_1161,100.64639,-0.90142,0.23864052,0.23900992,0.23759077,0.23997536
m_1162,100.35711000000003,-0.96301,0.48268685,0.46686536,0.4667564,0.5005337
m_1163,100.37281000000002,-0.92194,0.4645286,0.45911404,0.45910886,0.46142343
m_1164,100.38979,-0.91528,0.26943824,0.2717292,0.27167252,0.25978115
m_1165,100.29120999999998,-0.68128,0.5057459,0.5000585,0.49917194,0.49875423
m_1166,100.35680000000002,-0.9549,0.49552009,0.48463807,0.4872672,0.46842378
m_1167,100.36410999999998,-0.92772,0.47186878,0.471751,0.47173443,0.47213227
m_1168,100.38808,-0.95304,0.4179131,0.41234004,0.41249996,0.4067645
m_1169,100.34733,-0.91397,0.47273937,0.4747913,0.4747765,0.47377446
m_117,100.22874000000002,-0.57558,0.50686747,0.49859533,0.4969615,0.52607995
m_1170,100.3845,-0.91238,0.30145228,0.30738303,0.3073309,0.3001368
m_1171,100.35363999999998,-0.93789,0.46985877,0.47072527,0.47075215,0.46827513
m_1172,100.38587999999999,-0.97067,0.45863783,0.4560797,0.4558124,0.46172103
m_1173,100.39291000000003,-0.94786,0.2878117,0.2969635,0.2969645,0.30067232
m_1174,100.36442999999997,-0.93695,0.47147238,0.46983874,0.46978003,0.47020847
m_1175,100.35678000000001,-0.96303,0.48068854,0.46675864,0.46660858,0.49688354
m_1176,100.35861,-0.96593,0.44813943,0.47005504,0.4701685,0.42168245
m_1177,100.36736000000002,-0.94818,0.47679543,0.47364762,0.47421783,0.47606423
m_1178,100.35257999999999,-0.9443,0.46890575,0.47068548,0.4710227,0.46319798
m_1179,100.38731999999999,-0.95371,0.43285623,0.42729506,0.42754185,0.42304784
m_118,100.36522000000002,-0.92905,0.47159156,0.47112826,0.47110707,0.47162178
m_1180,100.37110999999999,-0.91182,0.46506944,0.4589772,0.45898718,0.4616154
m_1181,100.35804000000002,-0.91642,0.47097856,0.47351274,0.4735126,0.47358605
m_1182,100.34964000000002,-0.91354,0.47236115,0.47410038,0.47409248,0.47361425
m_1183,100.34809999999999,-0.90938,0.47094712,0.47429478,0.47429025,0.47399288
m_1184,100.36415999999997,-0.93647,0.4711592,0.46989402,0.46984035,0.47022575
m_1185,100.50076999999999,-1.16461,0.43257388,0.45384794,0.45359233,0.4246566
m_1186,100.35377,-0.93553,0.46992916,0.47111502,0.47111186,0.46935427
m_1187,100.37421,-0.89832,0.45575756,0.45181313,0.4517511,0.45344448
m_1188,100.36619000000002,-0.95937,0.46001753,0.46314162,0.46262118,0.46270132
m_1189,100.35795999999999,-0.96508,0.49422216,0.46912974,0.4691807,0.51927996
m_119,100.35586999999998,-0.96045,0.47023547,0.46236703,0.4616586,0.48842067
m_1190,100.36277999999999,-0.95962,0.4600079,0.46325114,0.46281752,0.46139207
m_1191,100.38647000000003,-0.95442,0.44566748,0.4404474,0.4408277,0.43641216
m_1192,100.36806999999999,-0.93271,0.47254616,0.46924102,0.46919042,0.47036737
m_1193,100.28264999999999,-0.59284,0.51229566,0.5118583,0.5121048,0.4903099
m_1194,100.36553000000004,-0.92968,0.47159654,0.47091055,0.47088587,0.47146598
m_1195,100.3551,-0.94986,0.4757114,0.47338417,0.47438565,0.4626176
m_1196,100.43165999999997,-0.94091,0.24686596,0.2451534,0.24485363,0.24701299
m_1197,100.37585999999999,-0.93754,0.45250282,0.4536068,0.45351058,0.45572284
m_1198,100.36757,-0.95038,0.4855393,0.47797516,0.47913563,0.4819607
m_1199,100.36478,-0.90958,0.47600633,0.47390696,0.47392094,0.47487187
m_12,100.34875,-0.8793,0.47206455,0.47165704,0.47157586,0.47062203
m_120,100.35590000000002,-0.96046,0.4704602,0.46240962,0.46170878,0.4887339
m_1200,100.27828,-0.57511,0.52317333,0.54072845,0.5434686,0.5129457
m_1201,100.35352999999998,-0.93686,0.46988973,0.4709505,0.47096482,0.46873015
m_1202,100.35198000000003,-0.89041,0.47666144,0.4752081,0.47520563,0.4754814
m_1203,100.34408000000002,-0.87915,0.4772151,0.47707987,0.4770445,0.4752593
m_1204,100.37941000000001,-0.95803,0.49902055,0.48823804,0.49091694,0.47100097
m_1205,100.34365000000003,-0.9061,0.476814,0.47641936,0.47639906,0.47533166
m_1206,100.27544999999998,-0.56588,0.50749713,0.4979851,0.49698627,0.51062024
m_1207,100.34521000000001,-0.89757,0.47650215,0.4772393,0.477237,0.476717
m_1208,100.36590000000001,-0.92912,0.4717093,0.47091493,0.47089133,0.47156256
m_1209,100.34807,-0.87774,0.47121567,0.47092906,0.47082654,0.46907577
m_121,100.37297999999998,-0.92121,0.4620236,0.4561901,0.4561868,0.4584811
m_1210,100.35888999999997,-0.94376,0.46428978,0.4690266,0.46909684,0.46826363
m_1211,100.35602,-0.93828,0.46937186,0.46992648,0.46991268,0.46887547
m_1212,100.36442,-0.90365,0.47676954,0.47598335,0.47600722,0.47689667
m_1213,100.36365999999998,-0.89623,0.47566444,0.47550583,0.47551644,0.47592446
m_1214,100.38351,-0.97221,0.46561015,0.463425,0.46337703,0.46727067
m_1215,100.33776999999998,-0.50233,0.48421964,0.48764896,0.48514757,0.49161956
m_1216,100.3594,-0.95946,0.44760513,0.46170083,0.46102557,0.4408496
m_1217,100.37110999999999,-0.89282,0.45736334,0.45591798,0.45580447,0.45638332
m_1218,100.64633000000003,-0.90254,0.23872758,0.23913635,0.23761599,0.24019034
m_1219,100.36360000000002,-0.96357,0.46585914,0.4686024,0.46878332,0.4600674
m_122,100.35833000000002,-0.89943,0.47612453,0.4760485,0.47606468,0.47613406
m_1220,100.3734,-0.92298,0.4635618,0.4576009,0.45759156,0.459886
m_1221,100.34411999999998,-0.9034,0.47645387,0.47669208,0.47667646,0.47581038
m_1222,100.22866999999997,-0.57575,0.50690734,0.4986776,0.49704856,0.5260055
m_1223,100.46197999999998,-0.95092,0.24760647,0.24740136,0.24730197,0.2500745
m_1224,100.36349999999999,-0.92922,0.47143307,0.47136164,0.4713418,0.4716039
m_1225,100.35252000000003,-0.94626,0.46958017,0.47108528,0.47163248,0.46086782
m_1226,100.41134999999997,-1.05244,0.43900928,0.44972825,0.44957927,0.426671
m_1227,100.37401,-0.92255,0.45989937,0.45306015,0.45305192,0.4553264
m_1228,100.36394999999999,-0.96331,0.46626508,0.46843466,0.46859738,0.4613706
m_1229,100.36585000000002,-0.9594,0.46028444,0.4631804,0.46267733,0.46299368
m_123,100.37151,-0.91171,0.463488,0.45691657,0.45692596,0.4596191
m_1230,100.36723,-0.95929,0.45799443,0.46262717,0.4619841,0.46094856
m_1231,100.38725999999997,-0.97,0.4506004,0.44764462,0.4472026,0.45485067
m_1232,100.35703000000001,-0.96292,0.48199338,0.46674043,0.4666151,0.49944195
m_1233,100.36367000000001,-0.92797,0.4718005,0.47171974,0.47170278,0.4720306
m_1234,100.35579000000001,-0.92451,0.47019634,0.47196975,0.47195902,0.47171086
m_1235,100.41376000000002,-1.0656,0.45456374,0.45241454,0.45209205,0.4631437
m_1236,100.25914999999998,-0.55843,0.5180336,0.5356144,0.5377455,0.5130481
m_1237,100.25824,-0.55848,0.49229473,0.48233733,0.4797756,0.5133987
m_1238,100.36836,-0.90069,0.47542197,0.473466,0.47348702,0.4751619
m_1239,100.37543,-0.94871,0.47098643,0.46729895,0.46753213,0.46812016
m_124,100.4624,-0.94668,0.24496663,0.2456123,0.24527833,0.24745181
m_1240,100.35928000000001,-0.89965,0.47573778,0.4761106,0.47612715,0.47619852
m_1241,100.41253,-1.05428,0.43832743,0.44985843,0.4497547,0.42446926
m_1242,100.36277000000001,-0.96388,0.46453595,0.4687298,0.4689282,0.45679748
m_1243,100.16877,-0.63678,0.514153,0.51434034,0.51454306,0.51408446
m_1244,100.37234000000001,-0.94805,0.4711789,0.4705051,0.47078022,0.47171193
m_1245,100.50457,-1.20249,0.4220306,0.4103499,0.4074599,0.42513716
m_1246,100.37605000000002,-0.94801,0.466972,0.46385685,0.46396294,0.4647589
m_1247,100.22944999999999,-0.57504,0.50579375,0.497234,0.49548194,0.52725744
m_1248,100.35393999999997,-0.90606,0.47603744,0.47477385,0.47478217,0.47484586
m_1249,100.36381,-0.95349,0.5056146,0.48692116,0.48960352,0.49434626
m_125,100.16910999999999,-0.63463,0.51488817,0.514644,0.5148437,0.5139794
m_1250,100.36261000000002,-0.92939,0.47148147,0.47142515,0.47140372,0.47160938
m_1251,100.38715000000002,-0.9537,0.434915,0.42936313,0.4296099,0.42549938
m_1252,100.35611,-0.942,0.46903548,0.46939608,0.46946123,0.46740323
m_1253,100.34681999999998,-0.90901,0.47077477,0.4746409,0.47463295,0.4741556
m_1254,100.35771,-0.9234,0.4697422,0.47211978,0.47211224,0.47206506
m_1255,100.13680999999997,-0.61631,0.51707864,0.5163539,0.5162985,0.5155848
m_1256,100.36301000000003,-0.9606,0.4636372,0.4651672,0.46500668,0.463231
m_1257,100.35549000000003,-0.91542,0.47185162,0.47345075,0.47344932,0.47338766
m_1258,100.16895999999997,-0.63639,0.5142972,0.51439273,0.51461947,0.5140606
m_1259,100.47089,-0.95906,0.24051337,0.2521161,0.2514321,0.22117105
m_126,100.36034000000001,-0.94387,0.46550557,0.46895915,0.46900544,0.46878776
m_1260,100.36457000000001,-0.92277,0.4741796,0.47271308,0.47270647,0.473308
m_1261,100.35597000000001,-0.96004,0.46934426,0.46125644,0.46040884,0.49030936
m_1262,100.37376,-0.94795,0.46836826,0.46846616,0.46865016,0.46944034
m_1263,100.13263999999998,-0.57643,0.51628387,0.52107364,0.5212542,0.5286836
m_1264,100.36487999999997,-0.91027,0.47585797,0.47367567,0.47368875,0.47468686
m_1265,100.36529999999999,-0.95988,0.46242175,0.46420914,0.4638632,0.46418267
m_1266,100.36265000000003,-0.95949,0.4592051,0.46291438,0.46243268,0.46075612
m_1267,100.3671,-0.95932,0.45845792,0.46278188,0.4621677,0.4612904
m_1268,100.27780999999999,-0.5664,0.50736845,0.4997319,0.4989146,0.5101677
m_1269,100.36316999999997,-0.94457,0.46741968,0.4691782,0.46923852,0.4694969
m_127,100.37455999999997,-0.92267,0.45629075,0.44851255,0.44850284,0.4506512
m_1270,100.32936999999998,-0.55165,0.49879602,0.50479376,0.5034003,0.50036913
m_1271,100.34582,-0.90655,0.47596622,0.47502574,0.47501794,0.4745485
m_1272,100.36257,-0.93939,0.4726964,0.46929273,0.46922597,0.46957138
m_1273,100.34881999999999,-0.90289,0.47504842,0.4750254,0.47503012,0.47500062
m_1274,100.36333000000002,-0.94401,0.46645576,0.46902314,0.46904406,0.4693182
m_1275,100.29030999999998,-0.67794,0.50643814,0.50120723,0.5006094,0.5006334
m_1276,100.28217000000001,-0.59072,0.5049976,0.5134339,0.5138221,0.5308692
m_1277,100.38779,-0.95399,0.4271499,0.42177188,0.4220631,0.41565597
m_1278,100.36786000000001,-0.95925,0.45581937,0.46202534,0.46125472,0.45919833
m_1279,100.38339000000002,-0.97222,0.46592233,0.46364066,0.4635948,0.46767852
m_128,100.27569,-0.56552,0.507695,0.4983814,0.49741945,0.5104669
m_1280,100.36293,-0.93544,0.47053832,0.4700078,0.46996447,0.47021157
m_1281,100.36376999999999,-0.96161,0.4660142,0.4665748,0.46658373,0.4647193
m_1282,100.34447,-0.87979,0.47737408,0.47717208,0.47714284,0.4757737
m_1283,100.38686999999999,-0.96998,0.4528677,0.4499361,0.44951758,0.4572058
m_1284,100.64603999999997,-0.9002,0.23855402,0.2389635,0.2375228,0.23993698
m_1285,100.43042000000003,-0.94135,0.246544,0.2448142,0.24447776,0.24704659
m_1286,100.37185,-0.94731,0.47014028,0.46989653,0.47009367,0.47118327
m_1287,100.50432999999998,-1.20204,0.42266437,0.4108826,0.40813774,0.4257735
m_1288,100.38367,-0.92094,0.32568082,0.32886404,0.32884812,0.32150862
m_1289,100.16910000000001,-0.63517,0.514701,0.5145615,0.51476336,0.51401067
m_129,100.27868999999998,-0.57444,0.50039536,0.4876891,0.48587617,0.51246643
m_1290,100.37176999999997,-0.95102,0.48396447,0.47802156,0.47908965,0.48038775
m_1291,100.35887000000002,-0.94401,0.46459648,0.46908197,0.4691685,0.46824726
m_1292,100.35897999999997,-0.94293,0.46306396,0.46892422,0.46895137,0.46837214
