# 20090930_M7.6_Padang median gmf, Stations:All, gmlt:GEM, Rupture:IPGP
custom_site_id,lon,lat,AbrahamsonEtAl2015SSlab,KuehnEtAl2020SSlab,ParkerEtAl2020SSlab,ZhaoEtAl2006SSlab
m_1036,100.46249,-0.94909,0.24696706,0.24708419,0.24710046,0.24887165
m_1037,100.25887,-0.55837,0.5118989,0.5127467,0.5036156,0.51121056
m_1038,100.35998999999998,-0.95931,0.46548885,0.46224478,0.47644398,0.44210675
m_1039,100.36270999999999,-0.93324,0.47020394,0.47022483,0.46875018,0.47032738
m_104,100.36259000000001,-0.95876,0.4668494,0.4643875,0.47732252,0.45220706
m_1040,100.34910000000002,-0.90534,0.47303507,0.47326753,0.47021332,0.47431567
m_1041,100.36469999999997,-0.90405,0.47632682,0.47629732,0.474099,0.47647405
m_1042,100.37536,-0.94809,0.46408218,0.4647728,0.45699838,0.46754158
m_1043,100.35602,-0.91239,0.47712228,0.47655827,0.48516625,0.4739041
m_1044,100.35212999999999,-0.92863,0.4707015,0.47088474,0.4691338,0.47117394
m_1045,100.39272,-0.94729,0.29300037,0.29263875,0.30197373,0.28930908
m_1046,100.29160000000002,-0.67874,0.4950797,0.496386,0.47657377,0.50248617
m_1047,100.37596000000002,-0.93765,0.459498,0.45840535,0.46719646,0.45556098
m_1048,100.35807,-0.92345,0.475394,0.47475073,0.48307076,0.4719633
m_1049,100.36361999999997,-0.94387,0.47183022,0.47118947,0.47907293,0.4690959
m_105,100.37551000000002,-0.948,0.4637183,0.4643517,0.45685992,0.46689132
m_1050,100.36234000000002,-0.96332,0.46523696,0.46474874,0.4648516,0.45844212
m_1051,100.36237,-0.95892,0.46671167,0.4644253,0.47618663,0.45288664
m_1052,100.64638000000002,-0.90144,0.24146499,0.24317992,0.24489331,0.2436534
m_1053,100.36412000000001,-0.96126,0.46629903,0.4661646,0.4663405,0.4652478
m_1054,100.36358000000001,-0.91686,0.4713274,0.4717505,0.46420005,0.47392082
m_1055,100.64624000000003,-0.90184,0.24152742,0.2432074,0.24492736,0.24369784
m_1056,100.26926000000003,-0.56601,0.5110565,0.5116229,0.50452393,0.51045996
m_1057,100.37790000000001,-0.94858,0.45834443,0.4588433,0.4512874,0.46119675
m_1058,100.35953,-0.95936,0.46506244,0.46135226,0.4771927,0.4375264
m_1059,100.28172,-0.65793,0.5099708,0.5092627,0.52551794,0.50539935
m_106,100.36336,-0.89487,0.47462264,0.47457197,0.47488144,0.4743876
m_1060,100.32862,-0.55132,0.50378937,0.5051001,0.5099694,0.50379896
m_1061,100.36397,-0.94431,0.4710619,0.47064516,0.47653374,0.46940655
m_1062,100.36171000000002,-0.89446,0.47473648,0.4746714,0.47553462,0.47436643
m_1063,100.35910000000001,-0.93976,0.46532223,0.46609277,0.4559986,0.46873918
m_1064,100.38697000000002,-0.97009,0.45566463,0.4551951,0.4582426,0.45532265
m_1065,100.35627999999997,-0.95957,0.4723492,0.47268212,0.47875482,0.48893914
m_1066,100.41395,-1.06447,0.4533826,0.4540067,0.45403463,0.46320668
m_1067,100.38434999999998,-0.93886,0.37225607,0.37180904,0.37670335,0.37078413
m_1068,100.36401000000001,-0.94461,0.4706213,0.47034535,0.47503644,0.46967366
m_1069,100.35656,-0.92348,0.4738447,0.4734643,0.47932523,0.4717642
m_107,100.34771999999998,-0.91028,0.47754556,0.47691318,0.4861626,0.47394216
m_1070,100.29113999999998,-0.67795,0.49555877,0.4967776,0.47698233,0.502657
m_1071,100.37326000000002,-0.92339,0.4574752,0.45801252,0.44481146,0.46107626
m_1072,100.15685000000002,-0.65333,0.51238555,0.51264334,0.5106321,0.51336974
m_1073,100.37592000000001,-0.94812,0.46318316,0.46378043,0.4563813,0.46625796
m_1074,100.36274000000003,-0.96004,0.46625215,0.46531674,0.46956193,0.46026695
m_1075,100.38493,-0.95351,0.44798544,0.44850227,0.43687072,0.4513761
m_1076,100.37383,-0.92289,0.45376557,0.45438558,0.44037282,0.4578501
m_1077,100.46166,-0.95174,0.24821015,0.24833645,0.24775326,0.25171274
m_1078,100.46263999999996,-0.95083,0.24755996,0.24771692,0.24734668,0.25034407
m_1079,100.37437,-0.94799,0.46843845,0.46840075,0.4690899,0.46930608
m_108,100.34884,-0.90575,0.47271907,0.4729999,0.4694528,0.47425124
m_1080,100.24094000000002,-0.66525,0.50802374,0.50811046,0.5064071,0.50859714
m_1081,100.36252999999999,-0.96167,0.4656315,0.4652593,0.46582207,0.46167836
m_1082,100.40127999999999,-0.92131,0.24665402,0.2468146,0.25018007,0.24543242
m_1083,100.34636999999998,-0.90647,0.47247586,0.47285256,0.46841538,0.47444353
m_1084,100.37319000000002,-0.90111,0.4580414,0.45823088,0.45020962,0.4599997
m_1085,100.46242000000001,-0.94643,0.2464253,0.24656545,0.24723402,0.24808906
m_1086,100.38407999999998,-0.97214,0.46369213,0.463845,0.46349502,0.46528217
m_1087,100.35820999999999,-0.93949,0.4689955,0.46903828,0.46656877,0.46870694
m_1088,100.36702000000002,-0.89573,0.47397882,0.47391757,0.47255248,0.4739443
m_1089,100.46251999999998,-0.95042,0.24736609,0.24749951,0.24723212,0.24977058
m_109,100.36012,-0.94388,0.47210714,0.4713203,0.4808291,0.46874472
m_1090,100.36756000000003,-0.95936,0.46744868,0.46551728,0.475522,0.45559776
m_1091,100.16904,-0.63481,0.51441467,0.51444817,0.5138888,0.5144102
m_1092,100.26913000000002,-0.56594,0.51107216,0.51163805,0.5045419,0.5104711
m_1093,100.38725999999997,-0.97011,0.45409086,0.4535877,0.45676973,0.45357326
m_1094,100.34956999999997,-0.90535,0.47299674,0.473236,0.47012168,0.47432065
m_1095,100.35958,-0.96556,0.4628428,0.4600071,0.4669067,0.4317155
m_1096,100.34821999999997,-0.91012,0.47757852,0.47692618,0.48637727,0.47388408
m_1097,100.16084999999998,-0.63566,0.5163046,0.51590526,0.521143,0.51450175
m_1098,100.41203999999999,-1.0536,0.44562083,0.44332495,0.44672433,0.42762333
m_1099,100.36400000000003,-0.9365,0.46871957,0.46895573,0.46406594,0.46975338
m_11,100.37164000000001,-0.89383,0.4584165,0.45845738,0.45510986,0.45899412
m_110,100.36338999999998,-0.89465,0.47433576,0.47428498,0.47463617,0.47408846
m_1100,100.35667000000001,-0.91133,0.4782038,0.47749856,0.48762137,0.4742133
m_1101,100.36091999999996,-0.89371,0.47431588,0.47422656,0.4755372,0.47376314
m_1102,100.38704999999999,-0.93947,0.33556527,0.33549425,0.34093222,0.3349221
m_1103,100.22998999999999,-0.5745,0.5095388,0.5138945,0.46726543,0.51786566
m_1104,100.15858000000003,-0.6547,0.511621,0.51198196,0.5079538,0.5132795
m_1105,100.39669000000004,-0.95537,0.28405938,0.2843633,0.28830287,0.28240728
m_1106,100.35289999999998,-0.94396,0.46574965,0.46622932,0.4608926,0.46542212
m_1107,100.35693000000003,-0.94072,0.46689644,0.46733013,0.4613699,0.46817598
m_1108,100.34663,-0.90414,0.4741543,0.474284,0.47243798,0.47482103
m_1109,100.26929000000001,-0.56554,0.51100725,0.51160526,0.5041267,0.51046085
m_111,100.36327,-0.96134,0.4660291,0.46582976,0.46614775,0.4642181
m_1110,100.36271999999997,-0.94757,0.4692728,0.47023687,0.46639004,0.47567523
m_1111,100.36439999999999,-0.92206,0.47135043,0.47162768,0.46578494,0.47307336
m_1112,100.43228999999997,-0.94093,0.2474547,0.2475227,0.24797003,0.24732143
m_1113,100.13695999999999,-0.61598,0.51552486,0.5157656,0.5120624,0.5163968
m_1114,100.41410000000002,-1.06319,0.45394102,0.45505732,0.4543128,0.4676177
m_1115,100.33758,-0.50381,0.494328,0.49480966,0.5026184,0.49798948
m_1116,100.36764,-0.95929,0.4675086,0.46544832,0.47619063,0.45488223
m_1117,100.21555000000001,-0.56233,0.51387036,0.51132876,0.53015655,0.51466453
m_1118,100.34604999999999,-0.90659,0.47246,0.4728535,0.46826717,0.47450137
m_1119,100.29106999999999,-0.67818,0.49562302,0.49682784,0.47716904,0.50265443
m_112,100.37004000000002,-0.89389,0.4650072,0.46497676,0.46234345,0.46522856
m_1120,100.36382000000003,-0.94456,0.47067556,0.47037318,0.47529808,0.46959448
m_1121,100.36313999999999,-0.89507,0.474919,0.4748674,0.47520214,0.4746826
m_1122,100.37170000000003,-0.89654,0.46449554,0.46448833,0.45966846,0.465205
m_1123,100.50371999999999,-1.20077,0.42580652,0.42397568,0.4269067,0.42588386
m_1124,100.36572000000001,-0.95963,0.46685824,0.46582198,0.47113696,0.46091127
m_1125,100.37634000000003,-0.92173,0.4383913,0.4363615,0.45633617,0.429224
m_1126,100.37531000000001,-0.93483,0.46006623,0.45869687,0.47132033,0.4547747
m_1127,100.36347,-0.94525,0.4699996,0.46997857,0.47267315,0.47044197
m_1128,100.35696999999999,-0.92342,0.47415146,0.47371966,0.48008373,0.47180465
m_1129,100.22865000000002,-0.57573,0.516656,0.5154823,0.5293069,0.51253533
m_113,100.36342000000002,-0.96256,0.46589646,0.46581236,0.46505406,0.463814
m_1130,100.35762,-0.91308,0.47788212,0.47721058,0.4866553,0.4741028
m_1131,100.12443999999999,-0.56992,0.5176942,0.51745325,0.52470267,0.5140449
m_1132,100.46251000000001,-0.94672,0.24648856,0.24662885,0.24720828,0.24816014
m_1133,100.44659999999999,-1.0763,0.44575742,0.44619212,0.44578183,0.44768363
m_1134,100.37428999999997,-0.89865,0.45241487,0.45260355,0.44529155,0.454262
m_1135,100.28400999999997,-0.61307,0.50430834,0.5050574,0.4921305,0.50796735
m_1136,100.37387000000001,-0.89972,0.45565185,0.4558201,0.4481768,0.45746848
m_1137,100.35663999999997,-0.95604,0.45759496,0.46497014,0.41619205,0.48916852
m_1138,100.36207999999999,-0.96349,0.46503943,0.46440175,0.46487603,0.45660442
m_1139,100.36252999999999,-0.9594,0.4664886,0.4649127,0.47270054,0.4568177
m_114,100.34703999999999,-0.90299,0.47470212,0.47475877,0.4738173,0.47498426
m_1140,100.36442999999997,-0.92207,0.47136068,0.47163582,0.46579915,0.47307396
m_1141,100.38743999999997,-0.93961,0.3313581,0.3313288,0.33673632,0.33084047
m_1142,100.41372999999999,-1.06291,0.45452186,0.4557998,0.4549041,0.46974623
m_1143,100.31768,-0.5513,0.5056544,0.50640565,0.4979136,0.50565827
m_1144,100.28190000000001,-0.6577,0.50986266,0.50918025,0.5252631,0.50538754
m_1145,100.35941000000003,-0.93922,0.46599343,0.4666386,0.45772925,0.46887553
m_1146,100.43029999999999,-0.94125,0.24727483,0.24723248,0.24795465,0.24708004
m_1147,100.16862000000003,-0.6373,0.51472896,0.5146291,0.51595896,0.5142285
m_1148,100.37788999999998,-0.90969,0.4160277,0.41476443,0.42769507,0.4104366
m_1149,100.46147000000002,-0.95166,0.24818163,0.24829006,0.24773458,0.25155595
m_115,100.28089,-0.65683,0.50960475,0.508957,0.5237471,0.505593
m_1150,100.28460999999999,-0.60918,0.5040636,0.50488275,0.49034753,0.5081724
m_1151,100.35958,-0.95959,0.46485597,0.46144307,0.47545025,0.43874788
m_1152,100.23118,-0.55326,0.5098786,0.506293,0.5330002,0.5131164
m_1153,100.20465999999999,-0.64499,0.51240337,0.5124914,0.50980604,0.51252913
m_1154,100.36295000000001,-0.93574,0.4692135,0.46934178,0.46603525,0.46979472
m_1155,100.50380999999999,-1.20113,0.4259786,0.42422298,0.427198,0.42586797
m_1156,100.37957,-0.95798,0.46514416,0.47053024,0.4334689,0.49039322
m_1157,100.35250000000002,-0.96281,0.47208783,0.47124702,0.4824971,0.47406223
m_1158,100.44839000000002,-1.07839,0.44531336,0.44571373,0.44585544,0.4476814
m_1159,100.37630999999999,-0.91014,0.43570232,0.43403536,0.44984317,0.42847586
m_116,100.35257999999999,-0.89233,0.47734997,0.47705904,0.4801822,0.4756246
m_1160,100.44465000000002,-1.07569,0.44654018,0.44712967,0.44619206,0.44867232
m_1161,100.64639,-0.90142,0.24146423,0.24318328,0.24489927,0.2436565
m_1162,100.35711000000003,-0.96301,0.4707793,0.4737832,0.46478537,0.50078124
m_1163,100.37281000000002,-0.92194,0.45874447,0.4591808,0.44701338,0.4619
m_1164,100.38979,-0.91528,0.2661615,0.2668358,0.26976767,0.26786742
m_1165,100.29120999999998,-0.68128,0.49345484,0.4950211,0.47385135,0.50229245
m_1166,100.35680000000002,-0.9549,0.45894656,0.46495834,0.42336848,0.48524863
m_1167,100.36410999999998,-0.92772,0.4720257,0.4719957,0.47095013,0.47186804
m_1168,100.38808,-0.95304,0.4126502,0.41307428,0.40284806,0.4154389
m_1169,100.34733,-0.91397,0.47578466,0.47548652,0.48112,0.47386307
m_117,100.22874000000002,-0.57558,0.5166548,0.51547307,0.52937603,0.512519
m_1170,100.3845,-0.91238,0.30338556,0.30354697,0.31240335,0.3022049
m_1171,100.35363999999998,-0.93789,0.46889165,0.4690036,0.46666923,0.46845454
m_1172,100.38587999999999,-0.97067,0.46024308,0.45999202,0.46184388,0.4606076
m_1173,100.39291000000003,-0.94786,0.29249305,0.29215348,0.30131364,0.28890616
m_1174,100.36442999999997,-0.93695,0.46832845,0.46864867,0.46265486,0.46972337
m_1175,100.35678000000001,-0.96303,0.47052234,0.47313577,0.4656168,0.49673182
m_1176,100.35861,-0.96593,0.46203613,0.45823377,0.4685055,0.42194608
m_1177,100.36736000000002,-0.94818,0.4700331,0.4714672,0.46482608,0.47934848
m_1178,100.35257999999999,-0.9443,0.46531036,0.46586335,0.45995635,0.465062
m_1179,100.38731999999999,-0.95371,0.42786527,0.42826626,0.41719007,0.43058857
m_118,100.36522000000002,-0.92905,0.47136462,0.47136825,0.4696868,0.4713615
m_1180,100.37110999999999,-0.91182,0.45789096,0.45842856,0.4458433,0.46184048
m_1181,100.35804000000002,-0.91642,0.47670132,0.47610223,0.48436463,0.47336033
m_1182,100.34964000000002,-0.91354,0.47541612,0.47511002,0.4808395,0.4735561
m_1183,100.34809999999999,-0.90938,0.47832632,0.47754115,0.48829818,0.47393635
m_1184,100.36415999999997,-0.93647,0.46872902,0.4689699,0.4639871,0.4697829
m_1185,100.50076999999999,-1.16461,0.43486708,0.43561286,0.4402304,0.4262199
m_1186,100.35377,-0.93553,0.47028026,0.47022828,0.469863,0.46937275
m_1187,100.37421,-0.89832,0.4528329,0.45300838,0.44589302,0.45460033
m_1188,100.36619000000002,-0.95937,0.4669947,0.46566743,0.4725805,0.4592597
m_1189,100.35795999999999,-0.96508,0.4731256,0.47817308,0.461933,0.5219788
m_119,100.35586999999998,-0.96045,0.47068414,0.47123787,0.4739471,0.48385072
m_1190,100.36277999999999,-0.95962,0.4664468,0.4651752,0.47139445,0.45869607
m_1191,100.38647000000003,-0.95442,0.44021463,0.44073775,0.4286575,0.44332057
m_1192,100.36806999999999,-0.93271,0.4679541,0.46839935,0.4604639,0.47000644
m_1193,100.28264999999999,-0.59284,0.50774956,0.5082356,0.50107455,0.5108819
m_1194,100.36553000000004,-0.92968,0.47105002,0.471084,0.46891487,0.47119325
m_1195,100.3551,-0.94986,0.46043128,0.46277907,0.44263113,0.46815786
m_1196,100.43165999999997,-0.94091,0.24737437,0.24740395,0.24793835,0.24721923
m_1197,100.37585999999999,-0.93754,0.46015543,0.459049,0.46802908,0.4561508
m_1198,100.36757,-0.95038,0.46988997,0.47299302,0.45723212,0.48960868
m_1199,100.36478,-0.90958,0.47260636,0.47289592,0.46642947,0.47460756
m_12,100.34875,-0.8793,0.4707123,0.47091165,0.46747646,0.47169462
m_120,100.35590000000002,-0.96046,0.4706987,0.47129694,0.47380656,0.48422796
m_1200,100.27828,-0.57511,0.5081992,0.5098135,0.48925045,0.50932884
m_1201,100.35352999999998,-0.93686,0.46953303,0.4695696,0.46814016,0.46885628
m_1202,100.35198000000003,-0.89041,0.47274828,0.47310472,0.46776363,0.47531027
m_1203,100.34408000000002,-0.87915,0.47522527,0.47549677,0.47114635,0.4765651
m_1204,100.37941000000001,-0.95803,0.46532965,0.4708566,0.4331551,0.49138016
m_1205,100.34365000000003,-0.9061,0.47370714,0.4740895,0.46985918,0.47553357
m_1206,100.27544999999998,-0.56588,0.5104321,0.51003236,0.514482,0.5099452
m_1207,100.34521000000001,-0.89757,0.47703692,0.47700283,0.47786117,0.4767087
m_1208,100.36590000000001,-0.92912,0.47118166,0.47121015,0.46888456,0.47129983
m_1209,100.34807,-0.87774,0.46938384,0.46968517,0.46576944,0.47068286
m_121,100.37297999999998,-0.92121,0.455353,0.455877,0.4432177,0.45897526
m_1210,100.35888999999997,-0.94376,0.47297058,0.47191978,0.4837257,0.4683989
m_1211,100.35602,-0.93828,0.46939486,0.4693711,0.46799216,0.46871725
m_1212,100.36442,-0.90365,0.47650945,0.47647724,0.47454572,0.47661483
m_1213,100.36365999999998,-0.89623,0.4759924,0.4759342,0.47589087,0.47579902
m_1214,100.38351,-0.97221,0.4645957,0.46486363,0.46412233,0.4669685
m_1215,100.33776999999998,-0.50233,0.49208733,0.49300578,0.50118303,0.49603942
m_1216,100.3594,-0.95946,0.46482593,0.46105617,0.4768152,0.43630296
m_1217,100.37110999999999,-0.89282,0.45695576,0.45700642,0.45457324,0.4573748
m_1218,100.64633000000003,-0.90254,0.24174353,0.24351557,0.2454126,0.24406125
m_1219,100.36360000000002,-0.96357,0.46586823,0.46565703,0.46478862,0.46156853
m_122,100.35833000000002,-0.89943,0.47545585,0.47551572,0.4749647,0.47584966
m_1220,100.3734,-0.92298,0.45694923,0.45747238,0.44428417,0.4605232
m_1221,100.34411999999998,-0.9034,0.47520706,0.47537696,0.47342986,0.4759565
m_1222,100.22866999999997,-0.57575,0.51665604,0.5154778,0.52934575,0.51253206
m_1223,100.46197999999998,-0.95092,0.24762893,0.2477368,0.24736683,0.25025174
m_1224,100.36349999999999,-0.92922,0.47132304,0.4713252,0.4702947,0.47133723
m_1225,100.35252000000003,-0.94626,0.4627878,0.46382433,0.45400396,0.46390337
m_1226,100.41134999999997,-1.05244,0.44533062,0.44296026,0.4465835,0.42716774
m_1227,100.37401,-0.92255,0.45172647,0.45240358,0.43800315,0.45612103
m_1228,100.36394999999999,-0.96331,0.46604037,0.465908,0.4649066,0.4627668
m_1229,100.36585000000002,-0.9594,0.46693683,0.46567494,0.47228232,0.459681
m_123,100.37151,-0.91171,0.45553377,0.4561434,0.44289094,0.45989308
m_1230,100.36723,-0.95929,0.4673177,0.4655274,0.4748406,0.4564793
m_1231,100.38725999999997,-0.97,0.45381317,0.45328185,0.4566947,0.45327482
m_1232,100.35703000000001,-0.96292,0.47068512,0.47355816,0.46506488,0.49952573
m_1233,100.36367000000001,-0.92797,0.47183478,0.4718212,0.47079465,0.47176445
m_1234,100.35579000000001,-0.92451,0.4735908,0.47322047,0.4788861,0.47158965
m_1235,100.41376000000002,-1.0656,0.4535127,0.45382974,0.454628,0.4621141
m_1236,100.25914999999998,-0.55843,0.5118638,0.512697,0.5036635,0.5111941
m_1237,100.25824,-0.55848,0.51095146,0.50822115,0.53500587,0.5112511
m_1238,100.36836,-0.90069,0.47477108,0.47471932,0.47092524,0.4751368
m_1239,100.37543,-0.94871,0.4648223,0.46572983,0.45670316,0.46954963
m_124,100.4624,-0.94668,0.24646969,0.24660116,0.24719429,0.24809818
m_1240,100.35928000000001,-0.89965,0.47628614,0.47622538,0.47713685,0.4759241
m_1241,100.41253,-1.05428,0.4449388,0.4424268,0.4460114,0.4248663
m_1242,100.36277000000001,-0.96388,0.46541646,0.4649604,0.464701,0.45838007
m_1243,100.16877,-0.63678,0.51463544,0.51456743,0.51545846,0.5142624
m_1244,100.37234000000001,-0.94805,0.46967405,0.47011992,0.46838814,0.473023
m_1245,100.50457,-1.20249,0.42536882,0.42362052,0.42734507,0.42453638
m_1246,100.37605000000002,-0.94801,0.4627034,0.4632528,0.45607522,0.46553063
m_1247,100.22944999999999,-0.57504,0.5167812,0.51543975,0.5309456,0.5123333
m_1248,100.35393999999997,-0.90606,0.4725475,0.4729191,0.468649,0.47459927
m_1249,100.36381,-0.95349,0.4686934,0.47581792,0.44050795,0.514352
m_125,100.16910999999999,-0.63463,0.51439077,0.51443565,0.5137152,0.5144244
m_1250,100.36261000000002,-0.92939,0.47117618,0.471201,0.47006646,0.47132924
m_1251,100.38715000000002,-0.9537,0.43006715,0.43045053,0.4193931,0.4327465
m_1252,100.35611,-0.942,0.46813264,0.46826497,0.46594948,0.46758747
m_1253,100.34681999999998,-0.90901,0.47916433,0.47826663,0.49008077,0.47415844
m_1254,100.35771,-0.9234,0.4749012,0.4743424,0.4819008,0.47190082
m_1255,100.13680999999997,-0.61631,0.515508,0.5157447,0.51222354,0.516363
m_1256,100.36301000000003,-0.9606,0.4661332,0.46560392,0.46769843,0.46253118
m_1257,100.35549000000003,-0.91542,0.47511137,0.47478542,0.480627,0.47320223
m_1258,100.16895999999997,-0.63639,0.5145633,0.51452065,0.5150553,0.5142876
m_1259,100.47089,-0.95906,0.24877495,0.24768011,0.25280657,0.2224211
m_126,100.36034000000001,-0.94387,0.472084,0.47131044,0.48069674,0.4687862
m_1260,100.36457000000001,-0.92277,0.47130582,0.4715846,0.4657105,0.4730431
m_1261,100.35597000000001,-0.96004,0.471217,0.4715721,0.47598818,0.48463047
m_1262,100.37376,-0.94795,0.46885026,0.46893728,0.46901077,0.47028536
m_1263,100.13263999999998,-0.57643,0.51913303,0.5189075,0.523753,0.51507163
m_1264,100.36487999999997,-0.91027,0.4723798,0.47267592,0.4659952,0.4744237
m_1265,100.36529999999999,-0.95988,0.4667528,0.46592867,0.47008243,0.4620915
m_1266,100.36265000000003,-0.95949,0.4664745,0.46503893,0.47211048,0.4577007
m_1267,100.3671,-0.95932,0.46725813,0.4655695,0.4743284,0.45706716
m_1268,100.27780999999999,-0.5664,0.5101475,0.5097999,0.5140598,0.5097328
m_1269,100.36316999999997,-0.94457,0.47070614,0.47038335,0.4755403,0.46954677
m_127,100.37455999999997,-0.92267,0.44625545,0.44712752,0.4314013,0.4516113
m_1270,100.32936999999998,-0.55165,0.50341964,0.504889,0.509826,0.5036042
m_1271,100.34582,-0.90655,0.47257808,0.47296357,0.4684557,0.47456717
m_1272,100.36257,-0.93939,0.4654805,0.46629256,0.4557031,0.46900976
m_1273,100.34881999999999,-0.90289,0.47458443,0.47462907,0.4737541,0.4748504
m_1274,100.36333000000002,-0.94401,0.47157338,0.47099447,0.4783587,0.46914226
m_1275,100.29030999999998,-0.67794,0.49575758,0.49692708,0.4768717,0.5028216
m_1276,100.28217000000001,-0.59072,0.51097244,0.5105041,0.51918983,0.5061901
m_1277,100.38779,-0.95399,0.4213054,0.42184004,0.41045418,0.42436135
m_1278,100.36786000000001,-0.95925,0.46764642,0.46536332,0.47733328,0.4536044
m_1279,100.38339000000002,-0.97222,0.4647894,0.46508616,0.4642478,0.4673716
m_128,100.27569,-0.56552,0.5103699,0.5100011,0.51407695,0.5099244
m_1280,100.36293,-0.93544,0.46937165,0.4694766,0.4665099,0.4698522
m_1281,100.36376999999999,-0.96161,0.4661426,0.46606508,0.46581313,0.46514276
m_1282,100.34447,-0.87979,0.47565797,0.47587773,0.4718089,0.47682214
m_1283,100.38686999999999,-0.96998,0.4558626,0.45537502,0.4586268,0.4555673
m_1284,100.64603999999997,-0.9002,0.24150991,0.24331565,0.24511257,0.24380015
m_1285,100.43042000000003,-0.94135,0.24737713,0.2473413,0.24801372,0.2472006
m_1286,100.37185,-0.94731,0.46978828,0.47002885,0.46964565,0.47195497
m_1287,100.50432999999998,-1.20204,0.42580435,0.4241292,0.427476,0.4252392
m_1288,100.38367,-0.92094,0.3271683,0.32717043,0.33408508,0.32613072
m_1289,100.16910000000001,-0.63517,0.5144343,0.5144529,0.5141077,0.51437986
m_129,100.27868999999998,-0.57444,0.51107854,0.50988024,0.5259057,0.5093428
m_1290,100.37176999999997,-0.95102,0.47102612,0.47362608,0.46000996,0.48743367
m_1291,100.35887000000002,-0.94401,0.47262135,0.47166106,0.48260984,0.46846482
m_1292,100.35897999999997,-0.94293,0.47448134,0.4730658,0.4883091,0.46829194
