# 20090930_M7.6_Padang median gmf, Stations:None, gmlt:GEM, Rupture:IPGP
custom_site_id,lon,lat,AbrahamsonEtAl2015SSlab,KuehnEtAl2020SSlab,ParkerEtAl2020SSlab,ZhaoEtAl2006SSlab
t_1048,102.47210999999999,0.71727,0.048041847,0.07232914,0.059190564,0.027285298
t_1049,102.38227999999998,0.71727,0.050317276,0.076605804,0.06262011,0.029681258
t_105,99.23818,2.69259,0.022234524,0.018927114,0.016359491,0.0058122464
t_1050,102.02296000000001,0.71727,0.05836459,0.09165091,0.07640532,0.041110247
t_1051,102.11279000000002,0.71727,0.056454528,0.0881265,0.072863996,0.037975993
t_1052,102.20262000000002,0.71727,0.05418351,0.08388861,0.06916831,0.035024524
t_1053,102.29245000000003,0.71727,0.053831868,0.08318629,0.06714798,0.03442629
t_1054,102.56195000000002,0.71727,0.046459932,0.069327995,0.05647045,0.026748894
t_1055,101.93313,0.71727,0.06267091,0.09960568,0.08160638,0.0444178
t_1056,102.47210999999999,0.80709,0.039900187,0.057323143,0.050421655,0.025202401
t_1057,102.11279000000002,0.80709,0.05062898,0.07664445,0.066043146,0.035021417
t_1058,102.29245000000003,0.80709,0.049172424,0.0740245,0.06157529,0.029946445
t_1059,102.02296000000001,0.80709,0.056670185,0.08765904,0.07254516,0.03777948
t_106,99.50767000000002,2.69259,0.024153551,0.021271594,0.01825501,0.006296075
t_1060,101.93313,0.80709,0.056801118,0.08772331,0.07460029,0.040671676
t_1061,102.38227999999998,0.80709,0.046080053,0.06838007,0.057465427,0.027637688
t_1062,102.56195000000002,0.80709,0.040708344,0.058650568,0.050017554,0.023473324
t_1063,102.20262000000002,0.80709,0.05088992,0.07716179,0.06455869,0.03240839
t_1064,102.29245000000003,0.89691,0.04423414,0.064600565,0.055645194,0.027755272
t_1065,102.02296000000001,0.89691,0.050593294,0.0757689,0.06541927,0.03467885
t_1066,102.11279000000002,0.89691,0.051697195,0.077922024,0.06479954,0.032254335
t_1067,102.56195000000002,0.89691,0.042900927,0.062159542,0.051060572,0.021942448
t_1068,102.38227999999998,0.89691,0.031912692,0.04338528,0.04114597,0.025410749
t_1069,102.47210999999999,0.89691,0.041228507,0.059251703,0.050500542,0.02375467
t_107,99.32801,2.69259,0.022861099,0.019652842,0.016951922,0.005968722
t_1070,102.20262000000002,0.89691,0.04842509,0.07207525,0.060659677,0.02994405
t_1071,101.93313,0.89691,0.05749101,0.088151716,0.07235423,0.03720615
t_1072,102.56195000000002,0.98673,0.03929287,0.05546106,0.04662035,0.02047848
t_1073,102.38227999999998,0.98673,0.041883264,0.059999667,0.050953634,0.023848403
t_1074,102.02296000000001,0.98673,0.046381127,0.06756808,0.059620082,0.03145618
t_1075,102.20262000000002,0.98673,0.046050817,0.06725976,0.056909934,0.027633496
t_1076,102.11279000000002,0.98673,0.045824863,0.066743284,0.057898615,0.029674167
t_1077,101.93313,0.98673,0.054038513,0.08106507,0.067308605,0.03401192
t_1078,102.29245000000003,0.98673,0.032120265,0.043382905,0.04114355,0.025408914
t_1079,102.47210999999999,0.98673,0.029290888,0.038739998,0.036443792,0.021869304
t_108,98.96868,2.69259,0.01516821,0.011767273,0.010493739,0.004253633
t_1080,102.38227999999998,1.07655,0.04166781,0.059202682,0.049554266,0.022109747
t_1081,100.13648999999998,0.26813,0.11759837,0.13510358,0.14615265,0.10525241
t_1082,99.95682999999997,0.26813,0.13214692,0.15134357,0.1600583,0.12260706
t_1083,100.31615999999997,0.26813,0.12184707,0.15211748,0.16654955,0.11421743
t_1084,100.22633000000002,0.26813,0.13919835,0.17239462,0.18183088,0.13838808
t_1085,99.77717000000001,0.26813,0.11773155,0.13101484,0.14041702,0.089740574
t_1086,99.59751,0.35796,0.11172734,0.12760328,0.12882927,0.09240365
t_1087,99.95682999999997,0.35796,0.13350706,0.1564093,0.15199344,0.107797526
t_1088,99.68734,0.35796,0.114440665,0.12932,0.13190708,0.09598791
t_1089,100.22633000000002,0.35796,0.1065273,0.12520558,0.13441806,0.09618175
t_109,98.87885,2.69259,0.017164346,0.013745508,0.012152737,0.005230677
t_1090,100.04665999999997,0.35796,0.10763166,0.12004921,0.12803994,0.08881696
t_1091,99.86700000000002,0.35796,0.12175114,0.13802968,0.1414267,0.10367482
t_1092,99.77717000000001,0.35796,0.11581667,0.12987967,0.13425972,0.09974173
t_1093,100.31615999999997,0.35796,0.106834374,0.13088416,0.14095329,0.10014194
t_1094,100.13648999999998,0.35796,0.11948892,0.14005712,0.14914718,0.09241002
t_1095,99.59751,0.44779,0.10469793,0.11820629,0.11715797,0.08166332
t_1096,99.95682999999997,0.44779,0.11754207,0.13478278,0.13414799,0.09500191
t_1097,99.86700000000002,0.44779,0.10835648,0.120600805,0.12396906,0.09143351
t_1098,100.22633000000002,0.44779,0.107511796,0.12839645,0.13611509,0.08458121
t_1099,100.04665999999997,0.44779,0.13351022,0.16191292,0.1432599,0.09983339
t_11,97.53138000000001,2.87204,0.011309859,0.008843029,0.0076573337,0.0027556932
t_110,99.50767000000002,2.78232,0.021591421,0.0185163,0.016038693,0.005772426
t_1100,100.31615999999997,0.44779,0.13048276,0.17044277,0.1570176,0.11108857
t_1101,99.77717000000001,0.44779,0.09440308,0.10129776,0.10630205,0.069730654
t_1102,99.68734,0.44779,0.095797285,0.10399494,0.108526014,0.06715299
t_1103,100.13648999999998,0.44779,0.0964858,0.10878198,0.11517291,0.08132365
t_1104,99.59751,0.53761,0.077677324,0.08149384,0.08392676,0.057306338
t_1105,100.31615999999997,0.53761,0.104677886,0.13063194,0.13373706,0.0978502
t_1106,100.22633000000002,0.53761,0.1128912,0.13864926,0.13504454,0.09411985
t_1107,99.86700000000002,0.53761,0.09265496,0.100175306,0.1041005,0.06403046
t_1108,99.95682999999997,0.53761,0.09132798,0.099141724,0.103843935,0.06648235
t_1109,100.04665999999997,0.53761,0.12427644,0.15020393,0.13049117,0.08813102
t_111,99.32801,2.78232,0.024278786,0.021251736,0.017937098,0.005535155
t_1110,99.77717000000001,0.53761,0.08254953,0.08655757,0.08964762,0.061687656
t_1111,100.13648999999998,0.53761,0.09910883,0.11410516,0.11880408,0.071738765
t_1112,99.68734,0.53761,0.08025402,0.08397482,0.086724944,0.059448108
t_1113,99.86700000000002,0.62744,0.08928409,0.09686756,0.09835891,0.05673704
t_1114,100.31615999999997,0.62744,0.09545939,0.11772302,0.11955847,0.08636759
t_1115,99.77717000000001,0.62744,0.0793593,0.08322497,0.08564577,0.054698355
t_1116,100.04665999999997,0.62744,0.08297504,0.09049818,0.09389877,0.061098896
t_1117,100.13648999999998,0.62744,0.09119958,0.1042269,0.10719548,0.063432895
t_1118,100.22633000000002,0.62744,0.11079876,0.13756527,0.12508887,0.08316195
t_1119,99.95682999999997,0.62744,0.09449254,0.1050485,0.10529236,0.07431489
t_112,98.87885,2.78232,0.019037424,0.015618174,0.013534245,0.004802435
t_1120,99.68734,0.62744,0.07579505,0.07879637,0.08068452,0.052747853
t_1121,99.95682999999997,0.71727,0.07201335,0.075586185,0.077302,0.0522465
t_1122,99.68734,0.71727,0.09527954,0.10693231,0.09611883,0.05921437
t_1123,99.77717000000001,0.71727,0.06953277,0.07129574,0.07252601,0.04860992
t_1124,100.31615999999997,0.71727,0.09856885,0.123964764,0.115668885,0.07636492
t_1125,100.22633000000002,0.71727,0.09484584,0.11425166,0.109914795,0.07365214
t_1126,99.86700000000002,0.71727,0.082041584,0.08813892,0.08869936,0.050388422
t_1127,100.04665999999997,0.71727,0.07668694,0.083073884,0.08547273,0.05418854
t_1128,100.13648999999998,0.71727,0.0976908,0.11548938,0.10843513,0.07097011
t_1129,99.68734,0.80709,0.07069346,0.07350892,0.073486485,0.04180222
t_113,98.96868,2.78232,0.018117372,0.014650882,0.012814141,0.0049291314
t_1130,99.95682999999997,0.80709,0.074228294,0.079449005,0.080134615,0.046472173
t_1131,99.77717000000001,0.80709,0.08363623,0.091138065,0.08616732,0.05465228
t_1132,100.04665999999997,0.80709,0.07886664,0.08717636,0.08689164,0.060806032
t_1133,99.86700000000002,0.80709,0.07713787,0.08253714,0.08182596,0.05661591
t_1134,100.31615999999997,0.80709,0.08510053,0.10398466,0.100944385,0.06764438
t_1135,100.22633000000002,0.80709,0.08467535,0.10019177,0.09752005,0.065379456
t_1136,100.13648999999998,0.80709,0.08322185,0.09537766,0.09340641,0.06304213
t_1137,99.95682999999997,0.89691,0.07019102,0.07494462,0.074488565,0.0414236
t_1138,99.86700000000002,0.89691,0.06006309,0.060961843,0.061153833,0.04000114
t_1139,99.68734,0.89691,0.057858147,0.0576943,0.057599325,0.037328992
t_114,99.05851999999999,2.78232,0.01910559,0.015639296,0.013624128,0.005059581
t_1140,100.04665999999997,0.89691,0.08735633,0.10087464,0.09002813,0.054165907
t_1141,100.31615999999997,0.89691,0.09399329,0.1194427,0.100128904,0.06069449
t_1142,100.22633000000002,0.89691,0.09721169,0.12172811,0.09896591,0.058800094
t_1143,99.77717000000001,0.89691,0.05947574,0.059810314,0.059840072,0.038637243
t_1144,100.13648999999998,0.89691,0.09153483,0.109502256,0.094331995,0.056742173
t_1145,99.95682999999997,0.98673,0.082286134,0.09324021,0.081507824,0.04722246
t_1146,99.86700000000002,0.98673,0.065966904,0.06928871,0.067630515,0.045128766
t_1147,99.68734,0.98673,0.055579543,0.05529879,0.054827534,0.033399157
t_1148,100.31615999999997,0.98673,0.09102297,0.11598431,0.093685746,0.053962283
t_1149,100.13648999999998,0.98673,0.0907004,0.11006812,0.089494385,0.050618183
t_115,99.41784000000001,2.78232,0.025968581,0.023260683,0.019428259,0.005683479
t_1150,100.22633000000002,0.98673,0.08676699,0.10613121,0.089799754,0.05238955
t_1151,102.65178000000003,0.26813,0.049156588,0.07577701,0.06268442,0.030428385
t_1152,103.19076999999999,0.26813,0.035936005,0.0502977,0.041901026,0.017031735
t_1153,102.74160999999998,0.26813,0.04706336,0.07155657,0.058983196,0.027582217
t_1154,103.10093999999998,0.26813,0.038053274,0.054210164,0.04500957,0.018731557
t_1155,102.92126999999999,0.26813,0.036428068,0.051892567,0.045783754,0.022453602
t_1156,103.28059999999999,0.26813,0.035124134,0.048686,0.040216018,0.015496511
t_1157,102.83143999999999,0.26813,0.043520294,0.06476841,0.054111052,0.025015978
t_1158,103.0111,0.26813,0.042815346,0.062928915,0.05084698,0.021999335
t_1159,102.65178000000003,0.35796,0.047664896,0.07273446,0.06035203,0.0289364
t_116,99.14835,2.78232,0.020404313,0.016985903,0.014698342,0.00519388
t_1160,103.19076999999999,0.35796,0.037941273,0.0536983,0.043635402,0.017496279
t_1161,103.10093999999998,0.35796,0.035075948,0.04894734,0.041596048,0.018001212
t_1162,102.92126999999999,0.35796,0.036177464,0.051311743,0.04493402,0.021497497
t_1163,103.0111,0.35796,0.026950227,0.035630807,0.033324998,0.019559033
t_1164,102.74160999999998,0.35796,0.04476123,0.06711266,0.056038525,0.02629347
t_1165,102.83143999999999,0.35796,0.04396652,0.065385975,0.05380772,0.023900822
t_1166,103.28059999999999,0.35796,0.035606056,0.04944417,0.04043632,0.015944147
t_1167,102.65178000000003,0.44779,0.045636006,0.068708174,0.05750441,0.02743401
t_1168,103.19076999999999,0.44779,0.033879198,0.04658863,0.0390664,0.015740544
t_1169,102.83143999999999,0.44779,0.039874036,0.05784241,0.04918347,0.022768682
t_117,99.23818,2.78232,0.024825849,0.021802625,0.018279733,0.0053911526
t_1170,103.10093999999998,0.44779,0.024968682,0.03218808,0.029899852,0.017063506
t_1171,102.74160999999998,0.44779,0.04603736,0.069181986,0.056355607,0.02666853
t_1172,102.92126999999999,0.44779,0.040376447,0.058500748,0.048446614,0.02075031
t_1173,103.0111,0.44779,0.03645879,0.05141221,0.043503284,0.018917132
t_1174,102.65178000000003,0.53761,0.044769846,0.06681131,0.055679947,0.025937518
t_1175,102.83143999999999,0.53761,0.042701036,0.06265438,0.051172554,0.02308434
t_1176,102.74160999999998,0.53761,0.043140396,0.063651666,0.052784894,0.023686465
t_1177,102.92126999999999,0.53761,0.039116714,0.05607859,0.04658739,0.019757366
t_1178,103.0111,0.53761,0.037654612,0.053324673,0.044162873,0.018048964
t_1179,103.10093999999998,0.53761,0.024363652,0.031131327,0.0288547,0.016311763
t_118,98.96868,2.87204,0.018591266,0.015122703,0.0130722495,0.004527676
t_1180,102.65178000000003,0.62744,0.04448683,0.065966055,0.054413777,0.024460463
t_1181,102.74160999999998,0.62744,0.042764258,0.06269062,0.05158101,0.022394069
t_1182,103.0111,0.62744,0.024960347,0.032086115,0.029798873,0.016990665
t_1183,102.92126999999999,0.62744,0.03987027,0.0571983,0.046736926,0.02002564
t_1184,102.83143999999999,0.62744,0.03998051,0.05756234,0.047798023,0.020499835
t_1185,102.65178000000003,0.71727,0.039693955,0.057091903,0.04891174,0.023014626
t_1186,102.92126999999999,0.71727,0.025500912,0.03291966,0.030625135,0.01758797
t_1187,102.74160999999998,0.71727,0.042613897,0.062128216,0.05063454,0.022542147
t_1188,102.83143999999999,0.71727,0.037870057,0.053614564,0.045004264,0.019382711
t_1189,102.65178000000003,0.80709,0.040071886,0.057430267,0.048317853,0.021609604
t_119,99.41784000000001,2.87204,0.02210132,0.018991053,0.016180862,0.005158451
t_1190,102.74160999999998,0.80709,0.039147854,0.055702142,0.04644149,0.01988353
t_1191,102.83143999999999,0.80709,0.04003825,0.057155192,0.04649664,0.019516295
t_1192,102.65178000000003,0.89691,0.036507577,0.050933607,0.043930322,0.020252649
t_1193,102.83143999999999,0.89691,0.037356038,0.052215755,0.04311913,0.017222224
t_1194,102.74160999999998,0.89691,0.03730999,0.05222553,0.04384831,0.018680917
t_1195,102.65178000000003,0.98673,0.03747968,0.052289616,0.044023782,0.01894934
t_1196,102.74160999999998,0.98673,0.03549437,0.048842654,0.041289784,0.017521072
t_1197,101.5738,-0.18103,0.1131385,0.22103775,0.1945808,0.15086529
t_1198,101.21447,-0.18103,0.14794378,0.29912373,0.27862522,0.23450933
t_1199,101.84329000000002,-0.0912,0.08406969,0.15434639,0.14204906,0.09789438
t_12,97.80087000000003,2.87204,0.0143259,0.011694834,0.01001072,0.00309921
t_120,99.23818,2.87204,0.019844828,0.016449697,0.014197899,0.0048950785
t_1200,101.48397,-0.0912,0.1108955,0.21659425,0.20483094,0.15489572
t_1201,101.66363000000001,-0.0912,0.100730136,0.19150491,0.16946729,0.124827825
t_1202,101.39414,-0.0912,0.12238874,0.24083649,0.22018406,0.17270358
t_1203,101.21447,-0.0912,0.14573376,0.28531632,0.24405047,0.21338986
t_1204,101.75346000000002,-0.0912,0.09522189,0.17835319,0.15497173,0.111181945
t_1205,101.12464,-0.0912,0.15672886,0.30341756,0.25402308,0.23289613
t_1206,101.30430000000001,-0.0912,0.13207158,0.2608997,0.23699762,0.19370858
t_1207,101.5738,-0.0912,0.10537924,0.20319791,0.1863407,0.13844231
t_1208,101.12464,-0.00137,0.12817158,0.24763119,0.26153526,0.2043425
t_1209,101.30430000000001,-0.00137,0.12451931,0.2407887,0.22013694,0.17265567
t_121,99.50767000000002,2.87204,0.024025349,0.021242002,0.01786388,0.0053546284
t_1210,101.21447,-0.00137,0.14146967,0.26901948,0.21704687,0.19078313
t_1211,101.48397,-0.00137,0.1113761,0.21295394,0.18733406,0.14328082
t_1212,101.39414,-0.00137,0.11888896,0.22877303,0.20205596,0.1585812
t_1213,101.66363000000001,-0.00137,0.100459814,0.18807761,0.15843016,0.11572123
t_1214,101.75346000000002,-0.00137,0.08998316,0.1661001,0.14742409,0.103667274
t_1215,101.5738,-0.00137,0.10580427,0.20033635,0.17216185,0.128944
t_1216,101.84329000000002,-0.00137,0.091578126,0.16713715,0.13471529,0.092771605
t_1217,101.5738,0.08846,0.10835939,0.20065087,0.1563061,0.12602948
t_1218,101.30430000000001,0.08846,0.12811132,0.23899429,0.18796249,0.15652752
t_1219,101.39414,0.08846,0.117692314,0.22084302,0.18234782,0.14324532
t_122,98.87885,2.87204,0.017905688,0.014453799,0.0125220055,0.004412118
t_1220,101.21447,0.08846,0.12090698,0.2279962,0.2192924,0.1679495
t_1221,101.75346000000002,0.08846,0.09253496,0.1686559,0.13835534,0.09610286
t_1222,101.84329000000002,0.08846,0.08969764,0.16168186,0.12830876,0.08646171
t_1223,101.48397,0.08846,0.11223707,0.2095944,0.16942716,0.1303482
t_1224,101.12464,0.08846,0.12732922,0.23851492,0.2334264,0.18057539
t_1225,101.66363000000001,0.08846,0.09720834,0.179064,0.1491786,0.10665598
t_1226,101.5738,0.1783,0.091361955,0.16608886,0.15188599,0.10649128
t_1227,101.21447,0.1783,0.11963833,0.2193547,0.19526914,0.15070893
t_1228,101.12464,0.1783,0.12527819,0.22787528,0.20644593,0.1592298
t_1229,101.30430000000001,0.1783,0.11530433,0.21208566,0.18265685,0.13987073
t_123,99.05851999999999,2.87204,0.01873872,0.015265889,0.013217351,0.0046466235
t_1230,101.75346000000002,0.1783,0.0845554,0.15118594,0.13108152,0.08865997
t_1231,101.84329000000002,0.1783,0.077362254,0.13623671,0.12115994,0.07931293
t_1232,101.39414,0.1783,0.11090697,0.2039165,0.17045791,0.12888332
t_1233,101.48397,0.1783,0.10507198,0.19267344,0.16001937,0.118071385
t_1234,101.66363000000001,0.1783,0.09430191,0.17075069,0.140067,0.09783422
t_1235,101.30430000000001,0.26813,0.11528728,0.2065249,0.16265927,0.12471526
t_1236,101.12464,0.26813,0.12541668,0.22164513,0.17927925,0.14183857
t_1237,101.39414,0.26813,0.108860664,0.19557053,0.15542784,0.115646146
t_1238,101.48397,0.26813,0.09515335,0.17052779,0.15051535,0.106612034
t_1239,101.75346000000002,0.26813,0.08422903,0.14840545,0.123436816,0.081470035
t_124,99.32801,2.87204,0.020827288,0.017538209,0.015059595,0.005024838
t_1240,101.84329000000002,0.26813,0.07971745,0.13908371,0.1154709,0.07407146
t_1241,101.5738,0.26813,0.09369711,0.16750649,0.14052063,0.097815685
t_1242,101.66363000000001,0.26813,0.09169973,0.16315004,0.1313912,0.089403085
t_1243,101.21447,0.26813,0.110964455,0.19815859,0.17919181,0.13209167
t_1244,101.84329000000002,0.35796,0.07178624,0.12210788,0.107370466,0.06818878
t_1245,101.21447,0.35796,0.11488069,0.20018685,0.15683159,0.12622124
t_1246,101.39414,0.35796,0.09724171,0.17071477,0.14692579,0.10358448
t_1247,101.30430000000001,0.35796,0.10814504,0.18969923,0.15164375,0.11106644
t_1248,101.75346000000002,0.35796,0.085560925,0.14875886,0.11659048,0.079635076
t_1249,101.48397,0.35796,0.09510386,0.16714877,0.1385009,0.096048005
t_125,99.14835,2.87204,0.020213043,0.016798168,0.014420628,0.0047690477
t_1250,101.66363000000001,0.35796,0.0864738,0.15087675,0.12344453,0.0814564
t_1251,101.12464,0.35796,0.119994484,0.20712109,0.1626552,0.12496889
t_1252,101.5738,0.35796,0.09036629,0.15836762,0.13091508,0.088628545
t_1253,101.48397,0.44779,0.085962445,0.14708771,0.12853047,0.08640065
t_1254,101.12464,0.44779,0.11244568,0.1899227,0.15036964,0.1101795
t_1255,101.84329000000002,0.44779,0.07095192,0.11898949,0.101710014,0.06260034
t_1256,101.30430000000001,0.44779,0.09827634,0.16823673,0.1416574,0.09886323
t_1257,101.75346000000002,0.44779,0.07535247,0.12753336,0.1084007,0.068178624
t_1258,101.39414,0.44779,0.09504893,0.16339876,0.13506116,0.0926859
t_1259,101.21447,0.44779,0.10035287,0.1703848,0.148355,0.104759164
t_126,99.41784000000001,2.96175,0.021281954,0.0181407,0.015406956,0.004789266
t_1260,101.66363000000001,0.44779,0.07795463,0.13248657,0.114704214,0.07404817
t_1261,101.5738,0.44779,0.08285414,0.14163882,0.121747196,0.080150306
t_1262,101.48397,0.53761,0.08231502,0.13778874,0.11888498,0.077652805
t_1263,101.75346000000002,0.53761,0.0741039,0.12348053,0.10222925,0.06216824
t_1264,101.21447,0.53761,0.09872261,0.16430944,0.13514307,0.09284119
t_1265,101.30430000000001,0.53761,0.09094222,0.15170383,0.13039638,0.088007286
t_1266,101.12464,0.53761,0.103723645,0.1711324,0.13930835,0.09724917
t_1267,99.50767000000002,-0.00137,0.13988435,0.17570622,0.18988463,0.14898327
t_1268,99.41784000000001,0.08846,0.121950306,0.15269454,0.16238293,0.12546621
t_1269,99.50767000000002,0.08846,0.12921074,0.15768604,0.16829976,0.13051419
t_127,99.50767000000002,2.96175,0.02112566,0.018088952,0.01541285,0.004862272
t_1270,99.50767000000002,0.1783,0.14041825,0.17538391,0.160884,0.114592716
t_1271,99.41784000000001,0.1783,0.11579647,0.14165667,0.14731172,0.11023088
t_1272,99.32801,0.1783,0.106814,0.13321091,0.1395603,0.10606623
t_1273,99.23818,0.26813,0.11594901,0.15202275,0.13351984,0.0909324
t_1274,99.41784000000001,0.26813,0.13431367,0.17204295,0.1402236,0.09815485
t_1275,99.50767000000002,0.26813,0.13722649,0.17124216,0.14492755,0.10197075
t_1276,99.32801,0.26813,0.12390209,0.15968873,0.13739109,0.09450933
t_1277,99.50767000000002,0.35796,0.11547753,0.13640025,0.1300745,0.08897949
t_1278,99.23818,0.35796,0.096807234,0.11957617,0.11645602,0.07957643
t_1279,99.32801,0.35796,0.10138202,0.12243037,0.11984557,0.08257969
t_128,99.32801,2.96175,0.021607898,0.018399969,0.01555401,0.004666116
t_1280,99.41784000000001,0.35796,0.119550645,0.14708383,0.12879395,0.086655624
t_1281,99.41784000000001,0.44779,0.11497387,0.14031066,0.11816099,0.076686755
t_1282,99.50767000000002,0.44779,0.10034467,0.11414624,0.113148876,0.078690544
t_1283,100.58564999999999,-0.36069,0.24635892,0.4132516,0.48768273,0.40813896
t_1284,100.40598999999997,-0.36069,0.26964027,0.3879254,0.456428,0.37985644
t_1285,100.49581999999998,-0.27086,0.24375063,0.37554228,0.42144594,0.34990343
t_1286,100.94497999999999,-0.27086,0.15853013,0.32824805,0.39256158,0.26826423
t_1287,100.58564999999999,-0.27086,0.24618351,0.4018921,0.35211736,0.36763605
t_1288,100.67548,-0.27086,0.20694663,0.37158778,0.4429642,0.29404983
t_1289,100.85514999999998,-0.27086,0.17364532,0.3483131,0.41807804,0.28342268
t_129,99.05851999999999,2.96175,0.018969439,0.015502574,0.013282731,0.0042700977
t_1290,101.03481,-0.27086,0.18158805,0.366997,0.34030274,0.31756142
t_1291,100.76531999999997,-0.27086,0.19534306,0.37313843,0.44248736,0.36916167
t_1292,100.40598999999997,-0.27086,0.26416758,0.38412526,0.3483427,0.34006402
t_1293,100.94497999999999,-0.18103,0.16019298,0.32065424,0.36748365,0.30028036
t_1294,100.85514999999998,-0.18103,0.14882615,0.2876152,0.3348552,0.24987598
t_1295,100.67548,-0.18103,0.21963915,0.37227115,0.3017406,0.3295625
t_1296,100.58564999999999,-0.18103,0.22919145,0.37187165,0.32089058,0.3235578
t_1297,101.03481,-0.18103,0.1466365,0.2991983,0.34329924,0.28055212
t_1298,100.76531999999997,-0.18103,0.15869577,0.29278022,0.34168348,0.25694484
