# 20230206_M7.8_KahramanmarasGaziantep median gmf, Stations:Seismic, gmlt:Adjusted, Rupture:GCMT
custom_site_id,lon,lat,AkkarEtAlRjb2014,CauzziEtAl2014,KaleEtAl2015Turkey,ZhaoEtAl2016Asc
m_280,35.51400000000001,33.8872,0.010411073,0.010479972,0.007834173,0.0044601713
m_281,35.578,33.8589,0.008105239,0.008662636,0.006067701,0.0032988419
m_282,33.31290000000001,35.157,0.009547999,0.009491013,0.008718964,0.0068433546
m_283,34.84219999999999,32.2758,0.007856356,0.0075827134,0.0043567093,0.0008733894
m_284,35.64929999999998,34.0647,0.0087451795,0.009336125,0.0068099224,0.004079892
m_285,35.54669999999999,33.8956,0.010060948,0.010217375,0.0075855237,0.0045289616
m_286,35.5359,33.8958,0.010451653,0.010522217,0.007883923,0.004518963
m_287,35.49270000000001,33.8967,0.01093255,0.010897114,0.008245903,0.0044786483
m_288,35.4914,33.8516,0.010922377,0.0108570615,0.008176459,0.004290104
m_289,35.543499999999995,33.7875,0.0089436015,0.009265017,0.006606213,0.003059704
m_290,33.3459,35.175,0.009312593,0.0092793675,0.00881262,0.0077701295
m_291,32.7834,39.9614,0.009244133,0.008984024,0.00605156,0.0019575537
m_292,35.47110000000001,33.8971,0.009200905,0.009533134,0.0069082635,0.0044578426
m_293,33.3458,35.1389,0.009378391,0.009368123,0.0083533935,0.0076264027
m_294,35.613699999999994,33.9663,0.01014902,0.010353193,0.007767297,0.004916525
m_295,34.77449999999999,32.0693,0.0058994675,0.0060112583,0.0031265712,0.00071525644
m_296,35.62450000000001,33.9661,0.010155558,0.010360055,0.007775349,0.004926903
m_298,33.400800000000004,35.1567,0.0095833475,0.009590374,0.008510703,0.007745633
m_299,33.35679999999999,35.1569,0.009181856,0.0091871135,0.0083696535,0.008274608
m_301,35.481899999999996,33.8969,0.010925049,0.010889365,0.00823668,0.004468281
m_302,35.4924,33.8877,0.010904827,0.01086842,0.008211827,0.0044403113
m_303,33.36789999999999,35.1659,0.009182166,0.009191083,0.008418771,0.008477854
m_306,35.557000000000016,33.8773,0.010015699,0.010169903,0.007530141,0.004460843
m_308,34.88120000000001,32.1039,0.008452004,0.008037123,0.004607331,0.0006394264
m_311,33.62950000000001,34.9213,0.012936611,0.012694072,0.010236699,0.0044684536
m_313,34.87039999999999,32.095,0.0073337276,0.0071179597,0.003938338,0.0007476438
s_0,36.134299999999996,36.19117,1.347185,1.347185,1.347185,1.347185
s_1,35.88310000000001,36.40886,1.314689,1.314689,1.314689,1.314689
s_10,36.366119999999995,36.49797,0.735758,0.735758,0.735758,0.735758
s_100,34.60276999999999,36.78098,0.045079,0.045079,0.045079,0.045079
s_101,37.679,38.86677,0.045067,0.045067,0.045067,0.045067
s_102,38.26406,38.78066,0.04283,0.04283,0.04283,0.04283
s_103,39.8998,39.486,0.042573,0.042573,0.042573,0.042573
s_104,35.34376,37.00338,0.040627,0.040627,0.040627,0.040627
s_105,37.490759999999995,38.56063,0.038005,0.038005,0.038005,0.038005
s_106,36.114869999999996,37.85589,0.037975796,0.037975803,0.037975878,0.03797612
s_107,39.931989999999985,38.69583,0.037491,0.037491,0.037491,0.037491
s_108,39.03453999999999,39.60185,0.036805,0.036805,0.036805,0.036805
s_109,41.15111999999999,37.873,0.036805,0.036805,0.036805,0.036805
s_11,36.40639999999999,36.64536,0.693103,0.693103,0.693103,0.693103
s_110,38.91709,39.06302,0.036457222,0.036457304,0.03645737,0.036457706
s_111,38.55709000000002,38.03091,0.036440406,0.036440335,0.036440622,0.03644087
s_112,37.2475,38.7269,0.035009,0.035009,0.035009,0.035009
s_113,35.529240000000016,37.56261,0.034221,0.034221,0.034221,0.034221
s_114,38.72728000000001,38.79913,0.033684,0.033684,0.033684,0.033684
s_115,37.112300000000005,36.7088,0.033608,0.033608,0.033608,0.033608
s_116,35.61148,37.62142,0.0322955,0.032295596,0.03229556,0.0322957
s_117,34.48289,38.18488,0.031825,0.031825,0.031825,0.031825
s_118,37.65275,37.78694,0.029582,0.029582,0.029582,0.029582
s_119,41.050399999999996,38.96616,0.027778,0.027778,0.027778,0.027778
s_12,37.138030000000015,37.38676,0.664579,0.664579,0.664579,0.664579
s_120,35.723360000000014,37.70486,0.02784687,0.027846873,0.027846899,0.027847089
s_121,40.72373999999999,37.32632,0.027422,0.027422,0.027422,0.027422
s_122,39.213419999999985,39.35777,0.027197953,0.027197966,0.02719804,0.027198203
s_123,41.502099999999984,38.1724,0.025021546,0.025021568,0.025021449,0.025021387
s_124,37.38239999999999,39.2308,0.024752,0.024752,0.024752,0.024752
s_125,35.479119999999995,38.39485,0.02443593,0.024435949,0.024435958,0.024436137
s_126,34.673,37.96789,0.023854,0.023854,0.023854,0.023854
s_127,35.49986000000001,38.68963,0.023654,0.023654,0.023654,0.023654
s_128,35.35718,38.1057,0.023151983,0.023151988,0.023152005,0.023152081
s_129,37.42765,37.96632,0.022204576,0.02220457,0.022204723,0.022205159
s_13,36.838359999999994,37.37547,0.664256,0.664256,0.664256,0.664256
s_130,41.386120000000005,37.56916,0.022093486,0.022093538,0.022093408,0.022093378
s_131,36.080719999999985,39.18482,0.021403,0.021403,0.021403,0.021403
s_132,41.357429999999994,37.41714,0.021214,0.021214,0.021214,0.021214
s_133,39.53469000000001,39.07473,0.020468,0.020468,0.020468,0.020468
s_134,41.00200000000001,38.48776,0.020298023,0.020298034,0.020298006,0.020298045
s_135,33.93664000000001,36.38226,0.020018,0.020018,0.020018,0.020018
s_136,38.55493000000001,39.46104,0.019896,0.019896,0.019896,0.019896
s_137,34.89896999999999,36.92142,0.01982,0.01982,0.01982,0.01982
s_138,33.92635000000001,35.12698,0.018899,0.018899,0.018899,0.018899
s_139,34.60043000000002,37.1659,0.017777,0.017777,0.017777,0.017777
s_14,36.626599999999996,37.00777,0.65057,0.65057,0.65057,0.65057
s_140,36.37790000000001,38.72268,0.017766042,0.017766055,0.017766053,0.017766077
s_141,38.11789999999999,39.3704,0.017664,0.017664,0.017664,0.017664
s_142,35.44532000000001,37.40094,0.017586311,0.017586319,0.01758636,0.017586563
s_143,36.41290000000001,39.3616,0.017576,0.017576,0.017576,0.017576
s_144,36.90312,40.37583,0.017403,0.017403,0.017403,0.017403
s_145,35.52789000000001,37.56256,0.016608,0.016608,0.016608,0.016608
s_146,35.61115000000001,37.62072,0.016453119,0.016453128,0.016453125,0.016453126
s_147,34.048429999999996,37.52506,0.01635,0.01635,0.01635,0.01635
s_148,38.491089999999986,39.2808,0.016182,0.016182,0.016182,0.016182
s_149,39.03934000000001,38.31353,0.015877813,0.015877828,0.015877862,0.015877914
s_15,37.157399999999996,37.3919,0.646503,0.646503,0.646503,0.646503
s_150,35.45967999999999,37.73102,0.015777167,0.015777176,0.015777187,0.015777213
s_151,36.74700999999999,39.27298,0.015575,0.015575,0.015575,0.015575
s_152,34.362809999999996,38.00272,0.015511,0.015511,0.015511,0.015511
s_153,41.00882999999999,39.29345,0.014833,0.014833,0.014833,0.014833
s_154,34.02699999999999,38.3709,0.014625,0.014625,0.014625,0.014625
s_155,38.11834999999999,39.86868,0.014544,0.014544,0.014544,0.014544
s_156,38.345740000000006,40.08796,0.014144974,0.014144971,0.014144967,0.014145008
s_157,35.06279000000001,37.25029,0.01407119,0.014071194,0.014071219,0.014071322
s_158,37.74791999999999,39.89281,0.014005,0.014005,0.014005,0.014005
s_159,39.43657999999999,40.12439,0.013298,0.013298,0.013298,0.013298
s_16,36.172200000000004,36.2387,0.61866,0.61866,0.61866,0.61866
s_160,36.56921,40.69804,0.013206,0.013206,0.013206,0.013206
s_161,39.51151999999999,39.74183,0.012739,0.012739,0.012739,0.012739
s_162,40.39107999999999,39.77665,0.012193,0.012193,0.012193,0.012193
s_163,35.79257000000001,39.99367,0.012109954,0.012109958,0.012109925,0.0121098915
s_164,37.00179,39.74382,0.011993,0.011993,0.011993,0.011993
s_165,39.418620000000004,39.79505,0.011516,0.011516,0.011516,0.011516
s_166,37.39274,39.85441,0.011385,0.011385,0.011385,0.011385
s_167,34.87911,37.4087,0.011052,0.011052,0.011052,0.011052
s_168,39.65863999999999,40.20841,0.010934014,0.010934014,0.0109340055,0.010933986
s_169,34.99090000000001,37.83234,0.010269,0.010269,0.010269,0.010269
s_17,36.73283000000001,37.184,0.588544,0.588544,0.588544,0.588544
s_170,34.93675000000002,40.54596,0.010012,0.010012,0.010012,0.010012
s_171,38.10631999999998,40.16928,0.009891,0.009891,0.009891,0.009891
s_172,36.53457,39.6406,0.009887,0.009887,0.009887,0.009887
s_173,38.77055999999999,39.90631,0.009579,0.009579,0.009579,0.009579
s_174,35.25497999999999,39.19403,0.009534,0.009534,0.009534,0.009534
s_175,33.43956,36.64169,0.009294,0.009294,0.009294,0.009294
s_176,33.33142000000001,35.19748,0.009085,0.009085,0.009085,0.009085
s_177,35.66311000000002,40.81536,0.00883592,0.008835918,0.008835881,0.008835625
s_178,39.69179,39.59168,0.008733,0.008733,0.008733,0.008733
s_179,39.11936,40.19031,0.008725,0.008725,0.008725,0.008725
s_18,36.41439,36.58383,0.572949,0.572949,0.572949,0.572949
s_180,37.91739999999999,40.9751,0.008132,0.008132,0.008132,0.008132
s_181,38.42699999999999,40.29519,0.008050101,0.008050104,0.008050084,0.008050068
s_182,38.76026000000002,40.33203,0.007834146,0.007834142,0.007834126,0.00783407
s_183,35.49979999999999,40.0674,0.007658,0.007658,0.007658,0.007658
s_184,32.24991,37.1856,0.007304,0.007304,0.007304,0.007304
s_185,33.544669999999996,37.70898,0.007049,0.007049,0.007049,0.007049
s_186,33.57584,36.1613,0.006852,0.006852,0.006852,0.006852
s_187,33.22583,37.17167,0.006788,0.006788,0.006788,0.006788
s_188,36.30716000000001,40.11287,0.006434,0.006434,0.006434,0.006434
s_189,38.60363000000001,40.06176,0.0064321198,0.006432135,0.006432115,0.006432115
s_19,36.24722,36.11593,0.518032,0.518032,0.518032,0.518032
s_190,34.73317,38.66045,0.006367,0.006367,0.006367,0.006367
s_191,37.82522,40.30028,0.006314,0.006314,0.006314,0.006314
s_192,36.321860000000015,40.76096,0.006215,0.006215,0.006215,0.006215
s_193,36.93455,40.59835,0.00596,0.00596,0.00596,0.00596
s_194,38.36115000000001,40.90661,0.005909102,0.0059091034,0.005909078,0.0059090424
s_195,36.07173,40.38395,0.005792,0.005792,0.005792,0.005792
s_196,34.857699999999994,40.17446,0.005630107,0.005630103,0.005630067,0.005629925
s_197,34.60088999999999,40.02767,0.005624,0.005624,0.005624,0.005624
s_198,39.49709999999999,40.4487,0.005602,0.005602,0.005602,0.005602
s_199,37.32909000000001,40.3944,0.005481,0.005481,0.005481,0.005481
s_2,36.64837,37.09933,1.294757,1.2947602,1.2947572,1.2947645
s_20,36.17159000000001,36.20673,0.507704,0.507704,0.507704,0.507704
s_200,35.88037,40.29797,0.005435,0.005435,0.005435,0.005435
s_201,35.299649999999986,40.5209,0.005393,0.005393,0.005393,0.005393
s_202,33.52402000000001,38.96246,0.004941,0.004941,0.004941,0.004941
s_203,36.593199999999996,39.8662,0.004926,0.004926,0.004926,0.004926
s_204,37.54021,40.21395,0.0048131202,0.0048131384,0.004813111,0.0048131295
s_205,36.22300999999999,40.00402,0.004721,0.004721,0.004721,0.004721
s_206,35.8347,40.6371,0.004663,0.004663,0.004663,0.004663
s_207,36.55521999999999,40.32915,0.004616,0.004616,0.004616,0.004616
s_208,37.56312,41.02264,0.004515,0.004515,0.004515,0.004515
s_209,34.032669999999996,39.94027,0.004419,0.004419,0.004419,0.004419
s_21,36.981870000000015,37.53872,0.469468,0.469468,0.469468,0.469468
s_210,33.51796999999999,39.84972,0.003925,0.003925,0.003925,0.003925
s_211,35.45884000000001,40.87969,0.003784,0.003784,0.003784,0.003784
s_212,35.18763000000001,39.8083,0.003632,0.003632,0.003632,0.003632
s_213,34.75946999999999,39.49301,0.003622,0.003622,0.003622,0.003622
s_214,35.80387999999999,40.64382,0.003523,0.003523,0.003523,0.003523
s_215,40.50319999999999,38.89708,0.00349,0.00349,0.00349,0.00349
s_216,37.68657999999999,37.43291,0.003412,0.003412,0.003412,0.003412
s_217,35.90253000000001,40.90938,0.003359,0.003359,0.003359,0.003359
s_218,35.02832000000001,40.78523,0.0033321087,0.0033321083,0.00333207,0.0033319832
s_219,32.85894999999999,38.30882,0.003331,0.003331,0.003331,0.003331
s_22,36.22694999999999,36.49076,0.46317354,0.46317437,0.46317375,0.4631718
s_220,34.382450000000006,40.15701,0.0033280926,0.003328091,0.0033280754,0.0033280298
s_221,33.118570000000005,39.55831,0.003316,0.003316,0.003316,0.003316
s_222,35.25307000000001,40.27218,0.003309,0.003309,0.003309,0.003309
s_223,39.294820000000016,40.56073,0.003278045,0.0032780466,0.003278038,0.003278021
s_224,34.16150999999999,39.15954,0.003198,0.003198,0.003198,0.003198
s_225,32.515829999999994,37.90417,0.003148,0.003148,0.003148,0.003148
s_226,39.08670000000001,40.70208,0.003102,0.003102,0.003102,0.003102
s_227,37.01508000000001,40.80208,0.003034069,0.0030340767,0.0030340578,0.0030340452
s_228,32.842240000000004,36.08189,0.002984,0.002984,0.002984,0.002984
s_229,37.62405000000001,37.49254,0.002813,0.002813,0.002813,0.002813
s_23,36.557140000000004,36.84891,0.38041303,0.38041326,0.38041344,0.38041353
s_230,33.611339999999984,39.66824,0.0027560156,0.0027560156,0.002756012,0.0027560045
s_231,34.815889999999996,39.82429,0.002656,0.002656,0.002656,0.002656
s_232,32.916560000000004,38.65491,0.002635,0.002635,0.002635,0.002635
s_233,33.71258,39.36518,0.0021910572,0.0021910572,0.0021910474,0.002191028
s_234,33.96249,39.45045,0.002024,0.002024,0.002024,0.002024
s_235,36.21825000000001,36.66408,0.00015,0.00015,0.00015,0.00015
s_236,36.14766,36.57752,0.000116,0.000116,0.000116,0.000116
s_237,36.16811000000001,36.57527,4.5e-05,4.5e-05,4.5e-05,4.5e-05
s_238,36.15135000000001,36.56704,2.9e-05,2.9e-05,2.9e-05,2.9e-05
s_239,36.20568,36.58924,2.2e-05,2.2e-05,2.2e-05,2.2e-05
s_24,38.267420000000016,37.76121,0.375246,0.375246,0.375246,0.375246
s_240,36.86616000000001,37.58702,1.7e-05,1.7e-05,1.7e-05,1.7e-05
s_241,37.157399999999996,37.3916,0.64136684,0.6500708,0.6417216,0.6443653
s_242,32.387490000000014,36.31683,0.01089423,0.010668789,0.008042108,0.0037143913
s_25,36.68562,36.85536,0.37365606,0.37365264,0.37365606,0.37366417
s_255,39.7509,37.2342,0.027143372,0.027351208,0.0295104,0.036002
s_26,36.91765000000001,37.5361,0.357445,0.357445,0.357445,0.357445
s_260,35.375,36.573,0.052448142,0.05239604,0.05339405,0.04769869
s_266,38.3356,39.0929,0.025208928,0.026447915,0.027834145,0.03542513
s_27,36.77368999999999,37.25603,0.35676107,0.35676086,0.3567616,0.35676283
s_28,36.163279999999986,36.19121,0.355529,0.355529,0.355529,0.355529
s_29,39.31020000000001,38.45063,0.353121,0.353121,0.353121,0.353121
s_297,41.400710000000004,38.34777,0.014612216,0.01511286,0.013318112,0.009981563
s_3,36.51119,36.80262,1.228028,1.228028,1.228028,1.228028
s_30,37.28426000000002,37.7472,0.340972,0.340972,0.340972,0.340972
s_300,40.975599999999986,39.6153,0.014909459,0.014934953,0.012959758,0.010168346
s_304,41.774159999999995,38.73555,0.011571475,0.0118669085,0.009570532,0.007507539
s_305,33.90496000000002,35.16455,0.020569928,0.020568354,0.019970153,0.011964199
s_307,41.93099999999998,37.912,0.012640191,0.012708996,0.010425427,0.007378287
s_309,42.159130000000005,38.4744,0.010684307,0.010916307,0.0084336,0.0058082966
s_31,36.788700000000006,37.28737,0.33635205,0.3363545,0.33635268,0.33635432
s_310,33.94639999999998,36.3925,0.020595305,0.020668402,0.020586662,0.01906992
s_312,42.02169000000001,38.58025,0.0134485215,0.013263419,0.010894547,0.006372642
s_314,32.38926000000001,36.31482,0.010891065,0.010665412,0.008042195,0.003717171
s_315,37.53880000000001,39.6942,0.020104542,0.020505574,0.020687507,0.017292676
s_316,42.176019999999994,37.74845,0.010524562,0.010787401,0.008299068,0.0057922485
s_317,40.21010000000001,40.2623,0.013418793,0.013790455,0.011490682,0.009988484
s_318,36.964169999999996,41.2056,0.0124055315,0.012158581,0.009660646,0.0036759612
s_319,34.175009999999986,35.52514,0.013617793,0.013839767,0.011913474,0.010151004
s_32,40.47739999999999,39.231,0.329274,0.329274,0.329274,0.329274
s_320,34.867999999999995,39.2101,0.011890082,0.01194589,0.010654492,0.008913411
s_321,41.11016999999998,39.94292,0.014919549,0.014828598,0.012409532,0.005756051
s_322,33.36770999999999,35.18271,0.009545504,0.009505409,0.008954359,0.00762277
s_323,37.045230000000004,39.45554,0.02332447,0.024289016,0.024259776,0.01923339
s_324,41.70600999999999,39.36241,0.012348837,0.012311673,0.009938922,0.0063069463
s_325,40.681340000000006,39.91733,0.014234292,0.014201094,0.012353127,0.009287612
s_326,33.58497,35.35109,0.010014841,0.010392533,0.008284936,0.006989305
s_327,33.322310000000016,35.3404,0.0085528735,0.008922854,0.007122488,0.006517637
s_328,34.990200000000016,37.6623,0.018095173,0.018217882,0.018892318,0.021960467
s_329,37.8955,40.3244,0.005803655,0.0063210987,0.0055837254,0.005894346
s_33,36.561949999999996,37.19156,0.321701,0.321701,0.321701,0.321701
s_330,32.99283,35.19023,0.0108716125,0.010673734,0.008166885,0.004016148
s_331,35.66923,40.97227,0.006529708,0.0065462883,0.0054964544,0.004196747
s_332,33.021209999999996,35.25042,0.010447541,0.010341948,0.007932883,0.00428831
s_333,33.2636,37.174,0.008863004,0.008669636,0.008616955,0.0072796075
s_334,32.83188999999999,35.12931,0.008145133,0.008448235,0.0057996125,0.0024662032
s_335,35.466409999999996,41.13772,0.008348481,0.0082520805,0.006096768,0.0028849505
s_336,33.41595000000001,40.10613,0.007824515,0.00783512,0.0054981536,0.002511946
s_337,41.22269,39.87333,0.011574058,0.011741447,0.009366261,0.0066302926
s_338,36.30500000000001,41.3268,0.008704098,0.008870032,0.0062271664,0.003290452
s_339,32.95008999999999,35.38767,0.008960389,0.009215785,0.006680794,0.004141848
s_34,36.89845,37.58568,0.310231,0.310231,0.310231,0.310231
s_340,33.414890000000014,35.22072,0.01026503,0.0102067245,0.009209949,0.008059565
s_341,32.31569999999999,36.2347,0.008496284,0.0087259505,0.0061290045,0.0034462344
s_342,32.97630000000001,36.1069,0.0075734486,0.0073626856,0.0066286004,0.005063738
s_343,31.4161,36.7935,0.009489641,0.009217548,0.0061347745,0.0019206244
s_344,33.98761999999999,40.34595,0.01021722,0.009918871,0.0073063537,0.0022520593
s_345,35.20339999999999,40.88153,0.005989568,0.0059899576,0.0049226503,0.00320962
s_346,36.676800000000014,40.712,0.007552961,0.008187492,0.0069902334,0.0065926732
s_347,32.00434000000001,36.54286,0.009828591,0.009712636,0.0068563446,0.0029206527
s_348,32.31698,36.26776,0.009277815,0.009344849,0.0067099826,0.003480697
s_349,31.746610000000004,37.67799,0.011183095,0.010861914,0.007722266,0.0020778286
s_35,36.164590000000004,36.54634,0.286696,0.286696,0.286696,0.286696
s_350,32.032700000000006,36.557,0.008454855,0.0086563965,0.0059034033,0.0029934733
s_351,34.46746999999999,40.7253,0.008023934,0.008122824,0.005521874,0.002573311
s_352,36.04786999999999,41.07816,0.007581846,0.0076588113,0.005905891,0.0036349222
s_353,33.22436999999999,39.92144,0.006968745,0.007071339,0.0050426596,0.0026180753
s_354,34.80015,40.97625,0.0076972484,0.007684857,0.005396369,0.0024219677
s_355,31.986670000000004,36.55547,0.009800009,0.009683071,0.006821869,0.0028878914
s_356,39.47800000000001,40.4665,0.00479495,0.0050373734,0.004705278,0.004310162
s_357,31.849549999999994,37.42439,0.010736692,0.010414891,0.0075414553,0.002352011
s_358,32.79339999999999,39.868,0.0076953857,0.0077664675,0.005100262,0.0020935764
s_359,31.83789999999999,37.4056,0.008836342,0.008859467,0.0061273626,0.0027590718
s_36,36.68833000000001,36.85643,0.253845,0.253845,0.253845,0.253845
s_360,34.02260000000001,41.0362,0.005917388,0.0063399673,0.003663763,0.0011997367
s_37,36.20484999999999,36.82763,0.245048,0.245048,0.245048,0.245048
s_38,37.92957000000001,37.79667,0.236854,0.236854,0.236854,0.236854
s_39,38.51316,37.36509,0.234644,0.234644,0.234644,0.234644
s_4,36.13749999999999,36.2202,1.186841,1.186841,1.186841,1.186841
s_40,39.67541,38.39231,0.222853,0.222853,0.222853,0.222853
s_41,36.5736,36.2432,0.221322,0.221322,0.221322,0.221322
s_42,35.94981999999999,36.08155,0.216473,0.216473,0.216473,0.216473
s_43,36.269360000000006,37.08417,0.18276,0.18276,0.18276,0.18276
s_44,36.09763000000001,37.37989,0.1803679,0.1803679,0.18036851,0.18037009
s_45,36.92909,37.59347,0.178841,0.178841,0.178841,0.178841
s_46,36.806039999999996,37.34491,0.17516005,0.17516024,0.1751602,0.1751604
s_47,36.11535000000001,37.8566,0.16311401,0.16311404,0.16311434,0.16311546
s_48,37.80214999999998,37.00879,0.162637,0.162637,0.162637,0.162637
s_49,36.20661000000001,36.61618,0.160833,0.160833,0.160833,0.160833
s_5,36.13264000000001,36.23808,1.072008,1.072008,1.072008,1.072008
s_50,37.349999999999994,37.058,0.159243,0.159243,0.159243,0.159243
s_51,36.691,36.85548,0.15700863,0.15700778,0.15700936,0.15701029
s_52,36.35737,37.5701,0.155545,0.155545,0.155545,0.155545
s_53,36.67048,37.12853,0.15430062,0.15429994,0.15430054,0.15430097
s_54,36.830299999999994,37.58551,0.143973,0.143973,0.143973,0.143973
s_55,36.481870000000015,38.02395,0.14096,0.14096,0.14096,0.14096
s_56,38.873850000000004,38.19588,0.136495,0.136495,0.136495,0.136495
s_57,37.88731999999999,38.09616,0.136194,0.136194,0.136194,0.136194
s_58,37.973780000000005,38.34388,0.132917,0.132917,0.132917,0.132917
s_59,35.795770000000005,37.01519,0.128109,0.128109,0.128109,0.128109
s_6,36.21973,36.3726,0.991764,0.991764,0.991764,0.991764
s_60,37.56036,37.31736,0.127168,0.127168,0.127168,0.127168
s_61,36.48573999999999,36.75691,0.1258244,0.12582439,0.12582447,0.12582508
s_62,38.786940000000016,37.16045,0.12310915,0.12310915,0.12310951,0.123110354
s_63,39.32909999999998,37.7524,0.117153,0.117153,0.117153,0.117153
s_64,37.939599999999984,38.8107,0.11698,0.11698,0.11698,0.11698
s_65,35.79005000000001,36.77006,0.114879,0.114879,0.114879,0.114879
s_66,39.48379,38.14594,0.112434,0.112434,0.112434,0.112434
s_67,40.02086,39.97017,0.109251,0.109251,0.109251,0.109251
s_68,38.556269999999984,38.02996,0.10027031,0.100270316,0.10027031,0.100270316
s_69,36.50359,38.47812,0.099029,0.099029,0.099029,0.099029
s_7,36.159729999999996,36.21423,0.840538,0.840538,0.840538,0.840538
s_70,36.14766,36.58801,0.098656,0.098656,0.098656,0.098656
s_71,36.87231,37.60011,0.098522,0.098522,0.098522,0.098522
s_72,36.573769999999996,36.93089,0.09826039,0.098260425,0.09826048,0.098260865
s_73,40.54769999999999,39.4337,0.095897,0.095897,0.095897,0.095897
s_74,36.922799999999995,38.2412,0.08948699,0.0894875,0.08948756,0.08948824
s_75,39.759000000000015,38.2644,0.087535,0.087535,0.087535,0.087535
s_76,35.671040000000005,37.25186,0.080712,0.080712,0.080712,0.080712
s_77,40.20277999999999,37.93088,0.077398,0.077398,0.077398,0.077398
s_78,35.86401999999998,37.7455,0.077169634,0.077169746,0.07716975,0.07716872
s_79,40.55931000000001,38.75008,0.073191,0.073191,0.073191,0.073191
s_8,36.174710000000005,36.55712,0.751891,0.751891,0.751891,0.751891
s_80,40.64699999999999,38.4616,0.070578,0.070578,0.070578,0.070578
s_81,35.864480000000015,37.74427,0.068264864,0.068264894,0.068265,0.06826485
s_82,38.18385000000001,38.59685,0.068147,0.068147,0.068147,0.068147
s_83,40.55687,38.83498,0.066386,0.066386,0.066386,0.066386
s_84,38.947,36.72769,0.06567357,0.065673605,0.06567377,0.06567368
s_85,40.03855999999999,39.80771,0.064265,0.064265,0.064265,0.064265
s_86,38.22594000000001,38.0283,0.062468886,0.06246858,0.06246905,0.06246943
s_87,38.82453000000001,38.57266,0.06101972,0.06101973,0.061019827,0.061020132
s_88,38.75413,38.40695,0.058874194,0.058874182,0.058874454,0.058875177
s_89,35.82021,37.4339,0.056387,0.056387,0.056387,0.056387
s_9,36.488519999999994,36.69293,0.747262,0.747262,0.747262,0.747262
s_90,36.06435999999999,35.90236,0.05586819,0.055868234,0.055868283,0.05586878
s_91,40.13103000000001,38.72778,0.055194,0.055194,0.055194,0.055194
s_92,35.920439999999985,37.81618,0.054593373,0.054593377,0.054593436,0.054594066
s_93,40.31273999999999,37.94406,0.05356,0.05356,0.05356,0.05356
