# 19881016_M5.88_Elia median gmf, Stations:Seismic, gmlt:USGS, Rupture:GCMT
custom_site_id,lon,lat,AbrahamsonEtAl2015SInter,AtkinsonBoore2003SInter,ZhaoEtAl2016SInter
s_154,21.704000000000008,38.172,0.013709837,0.012221239,0.01737683
s_155,21.35300000000001,38.508,0.011430454,0.009647769,0.014128436
s_156,21.760999999999996,37.848,0.012994183,0.011365548,0.015976401
s_157,21.072000000000003,38.598,0.011610065,0.0063490546,0.0146601675
s_158,21.75800000000001,38.094,0.014379869,0.011093151,0.018516695
s_159,21.75399999999999,38.13,0.011008327,0.0072227377,0.012837455
s_16,20.85300000000001,37.795,0.12303463,0.118729934,0.12163781
s_160,21.43100000000001,38.516,0.010145197,0.0057225535,0.013009833
s_161,21.288999999999987,38.578,0.015074575,0.009916582,0.018124646
s_162,21.448000000000008,38.526,0.01146796,0.0085537555,0.017243829
s_163,21.855999999999995,38.055,0.009982112,0.0058647497,0.012229582
s_164,20.77000000000001,38.67,0.012180715,0.008707338,0.01801337
s_165,21.5,38.534,0.012666608,0.008031852,0.016246438
s_166,20.698000000000008,38.665,0.011444493,0.00865481,0.013083789
s_167,21.151999999999987,38.67,0.012696164,0.008035283,0.016827613
s_168,21.78200000000001,38.293,0.01253805,0.010165289,0.013873715
s_169,20.63300000000001,38.658,0.012095491,0.008577434,0.017717289
s_17,20.88900000000001,37.738,0.11100763,0.100774385,0.10825854
s_170,20.929000000000002,38.696,0.009733537,0.0053064814,0.012565667
s_171,21.829000000000008,38.262,0.008825501,0.006108079,0.0099948915
s_172,20.641999999999996,38.688,0.009252835,0.0052102613,0.012317138
s_173,21.864000000000004,38.279,0.008416712,0.0054089963,0.009744333
s_174,21.556999999999988,38.59,0.009460484,0.006847903,0.014281976
s_175,21.64500000000001,38.537,0.009432223,0.0069327517,0.01408371
s_176,21.716000000000008,38.487,0.008446371,0.004546826,0.010093374
s_177,21.867999999999995,38.323,0.008272469,0.0049901856,0.009538001
s_178,21.824000000000012,38.392,0.0085433135,0.007346717,0.009630725
s_179,21.812999999999988,38.421,0.007966868,0.0045542405,0.009588749
s_18,20.841000000000008,37.737,0.08933117,0.07573669,0.09742733
s_180,22.010999999999996,37.887,0.008732674,0.0067126257,0.010335579
s_181,20.709000000000003,38.775,0.009751751,0.006850387,0.014683007
s_182,21.937999999999988,38.303,0.008577784,0.006832582,0.009134193
s_183,20.703000000000003,38.795,0.008909346,0.006564424,0.010358289
s_184,21.046999999999997,38.812,0.00864515,0.0062526213,0.009949276
s_185,21.329000000000008,38.766,0.00915544,0.005955307,0.01301517
s_186,20.790999999999997,38.817,0.008453225,0.006359405,0.010089822
s_187,22.045000000000016,37.813,0.009220776,0.0062164166,0.0133696385
s_188,22.018,38.189,0.0077459933,0.0040943464,0.009131607
s_189,21.997000000000014,38.297,0.008681713,0.0061129658,0.011921938
s_19,20.841999999999985,37.726,0.0908649,0.07908846,0.06760456
s_190,20.691000000000003,38.831,0.009934658,0.006086719,0.013287921
s_191,21.673000000000002,37.239,0.007690081,0.003819244,0.009479191
s_192,21.960000000000008,37.509,0.007512153,0.0037709177,0.0093585225
s_193,22.014999999999986,38.297,0.008986374,0.0059107877,0.011730205
s_194,20.986999999999995,38.865,0.007776901,0.0057075536,0.0092129735
s_195,21.057999999999993,38.866,0.007797087,0.005601969,0.0090686
s_196,22.049000000000007,38.267,0.008683054,0.005698319,0.011564904
s_197,20.873999999999995,38.891,0.007724987,0.00549256,0.008920329
s_198,20.787000000000006,38.889,0.008774791,0.005504412,0.012216875
s_199,21.75399999999999,38.649,0.006362706,0.0033145456,0.008243206
s_2,21.43270000000001,37.6714,0.029512,0.029512,0.029512
s_20,21.281000000000006,37.947,0.056787055,0.043842755,0.038111694
s_200,21.613,37.128,0.007743706,0.005226742,0.011696094
s_201,22.117999999999995,38.217,0.0078092953,0.0052254316,0.01109074
s_202,22.119,38.235,0.009800353,0.005792864,0.010978094
s_203,21.232,38.895,0.007035079,0.004971713,0.008203661
s_204,22.13499999999999,38.223,0.009260451,0.005682334,0.010863709
s_205,21.893,37.275,0.008075801,0.0048757936,0.01103285
s_206,22.187000000000012,38.149,0.006026217,0.0031147439,0.007762696
s_207,21.233000000000004,38.926,0.007618839,0.0047023185,0.01071268
s_208,21.393,38.898,0.006235202,0.0029323325,0.0076062824
s_209,22.238,38.13,0.0057755783,0.0028997345,0.0073873075
s_21,21.284999999999997,37.82,0.10727802,0.092327684,0.07278754
s_210,22.271000000000015,37.979,0.006171233,0.0044041728,0.007349649
s_211,21.896000000000015,37.205,0.006708908,0.004443302,0.00747753
s_212,21.965000000000003,37.251,0.009655076,0.0048942207,0.0073328065
s_213,22.117999999999995,37.416,0.008352475,0.004834768,0.009966434
s_214,21.997000000000014,37.25,0.008288191,0.0047163004,0.009770542
s_215,21.771000000000015,37.075,0.0062100436,0.0041991435,0.0071422383
s_216,22.317000000000007,38.1,0.0052836495,0.0026059449,0.0068334043
s_217,21.723000000000013,36.991,0.0068672285,0.003865904,0.009133327
s_218,22.353999999999985,38.134,0.006173588,0.0037943637,0.008904272
s_219,20.931999999999988,39.078,0.009295404,0.004351363,0.006668158
s_22,21.339,38.059,0.04263434,0.029677156,0.030532757
s_220,22.004999999999995,37.142,0.007993274,0.004122236,0.006382727
s_221,21.974999999999994,37.111,0.0075894766,0.004090725,0.008711678
s_222,22.405,38.127,0.005347667,0.00354609,0.0061865225
s_223,22.042,37.082,0.0066880467,0.0037056578,0.008052616
s_224,22.00200000000001,37.04,0.0067636324,0.0036589513,0.007972473
s_225,21.913999999999987,36.932,0.0049516414,0.0030700513,0.005560608
s_226,22.427999999999997,38.443,0.0056776768,0.002959756,0.0073497044
s_227,20.92500000000001,39.252,0.0044223717,0.0018792405,0.0053339642
s_228,21.938999999999993,36.793,0.0049812556,0.0025244036,0.0065366
s_229,22.74600000000001,38.004,0.0050708633,0.0023563502,0.0062001552
s_23,21.34299999999999,37.8,0.15087229,0.14932574,0.1504646
s_230,22.708,37.626,0.0042869626,0.002349772,0.006190015
s_231,22.299000000000007,38.92,0.004901266,0.002245906,0.005979789
s_232,22.744,37.592,0.0060759736,0.0025009767,0.004332818
s_233,22.429000000000002,37.053,0.0051283436,0.002490718,0.005932515
s_234,22.681999999999988,37.398,0.0036733495,0.002192459,0.0042985333
s_235,22.837999999999994,37.919,0.0047655213,0.0023803788,0.0057342653
s_236,22.438999999999993,36.952,0.0033268698,0.0012966826,0.004028523
s_237,22.932999999999993,37.828,0.0037728974,0.0018952761,0.005279192
s_238,23.051999999999992,37.79,0.003387427,0.0016572594,0.0047931755
s_239,20.865999999999985,39.636,0.0043898346,0.0018677043,0.0035015328
s_24,21.341999999999985,37.761,0.09678749,0.097022414,0.10778992
s_240,20.483000000000004,38.167,0.012449,0.012449,0.012449
s_25,21.311000000000007,37.648,0.03758318,0.032919206,0.051408604
s_26,21.349999999999994,37.8,0.156122,0.156122,0.156122
s_27,20.900000000000006,37.785,0.15102,0.15102,0.15102
s_28,21.363,37.873,0.07228485,0.066381045,0.078441635
s_29,21.37700000000001,38.02,0.03680263,0.030931506,0.043244664
s_3,21.733299999999986,38.2434,0.013857,0.013857,0.013857
s_30,21.409999999999997,37.738,0.048850253,0.04859959,0.068137564
s_31,21.465000000000003,37.848,0.04424823,0.03934868,0.05855838
s_32,21.47,37.762,0.03702649,0.03676705,0.055128183
s_33,21.51599999999999,37.831,0.036336854,0.02931543,0.04660688
s_34,21.483000000000004,38.153,0.026719969,0.01920279,0.02093738
s_35,21.587999999999994,37.873,0.02477635,0.01999873,0.034418773
s_36,21.58699999999999,38.101,0.021027407,0.015341189,0.025400126
s_37,21.595,37.766,0.021034282,0.018762635,0.03277153
s_38,20.831999999999994,37.802,0.09937049,0.09271879,0.11246018
s_39,20.683999999999997,37.823,0.051637728,0.049862985,0.07586658
s_4,21.726499999999987,38.2386,0.013682,0.013682,0.013682
s_40,21.283999999999992,37.92,0.06301042,0.049936704,0.042359017
s_41,21.312999999999988,37.835,0.10893804,0.095248155,0.07501603
s_42,21.36500000000001,38.06,0.040172692,0.028424779,0.029624568
s_43,21.389999999999986,38.116,0.035202645,0.024064016,0.02611072
s_44,21.345,37.679,0.04903614,0.042745624,0.04132053
s_45,21.483000000000004,37.969,0.031847227,0.024838137,0.040374853
s_46,21.453000000000003,38.12,0.03107102,0.021418154,0.023366304
s_47,21.51599999999999,37.848,0.0376992,0.032377284,0.046031084
s_48,21.533000000000015,37.747,0.030701563,0.027048713,0.0396723
s_49,21.510999999999996,37.705,0.022400213,0.023251921,0.027896509
s_5,20.478800000000007,38.177,0.01316,0.01316,0.01316
s_50,21.607,37.901,0.02404258,0.018197114,0.031788915
s_51,21.591999999999985,37.788,0.024027474,0.019512573,0.033832952
s_52,21.55600000000001,37.657,0.022700863,0.018863583,0.029749678
s_53,21.60900000000001,37.72,0.018720642,0.016426653,0.029451128
s_54,21.36699999999999,38.633,0.013273483,0.00831977,0.015573085
s_55,20.677999999999997,37.895,0.0479059,0.05177918,0.057153653
s_56,21.704000000000008,38.521,0.009003105,0.0067019486,0.009889929
s_57,20.72200000000001,37.757,0.050081883,0.048788205,0.073500946
s_58,21.34700000000001,38.003,0.038891777,0.03416031,0.046124462
s_59,21.370000000000005,37.727,0.052995816,0.054138023,0.074385166
s_6,21.13300000000001,37.927,0.031241033,0.031208463,0.031712543
s_60,21.437000000000012,38.035,0.03180408,0.026398633,0.03840267
s_61,21.443000000000012,38.071,0.030813068,0.024036013,0.03552355
s_62,21.495000000000005,38.06,0.020298038,0.019665157,0.024058843
s_63,21.432999999999993,37.696,0.03166326,0.03117616,0.047101308
s_64,21.51400000000001,38.078,0.021330973,0.018303879,0.030691596
s_65,21.507000000000005,37.757,0.029182404,0.028548604,0.045276303
s_66,21.558999999999997,37.855,0.030775078,0.023000764,0.038512126
s_67,21.542,38.132,0.023962656,0.017972376,0.019282382
s_68,21.562999999999988,37.786,0.0268107,0.022279732,0.037527017
s_69,21.631,38.034,0.017047986,0.014936156,0.018799137
s_7,21.198000000000008,37.853,0.06337628,0.060779583,0.06513202
s_70,21.566000000000003,37.682,0.022906145,0.019611115,0.03072636
s_71,21.318000000000012,38.428,0.018514486,0.013314103,0.0229881
s_72,21.589,37.673,0.020340635,0.015834346,0.02850584
s_73,21.673000000000002,37.98,0.016029015,0.014029492,0.018310169
s_74,21.266999999999996,38.47,0.017749332,0.012716635,0.022341996
s_75,21.650000000000006,37.678,0.01604187,0.013323824,0.024983367
s_76,21.62100000000001,37.617,0.015490987,0.012746423,0.02410118
s_77,21.22200000000001,38.542,0.0151633825,0.01009513,0.02037716
s_78,21.754999999999995,37.953,0.012117546,0.0074419966,0.015720218
s_79,21.712999999999994,37.705,0.015428291,0.011664312,0.022502853
s_8,21.14500000000001,37.886,0.049387023,0.048627045,0.04835186
s_80,21.781000000000006,38.021,0.012073283,0.010695037,0.01421758
s_81,21.238,38.583,0.012378342,0.009124493,0.01868782
s_82,21.334000000000003,38.55,0.011223479,0.008990576,0.013380344
s_83,21.771000000000015,37.69,0.012023029,0.009934269,0.014464436
s_84,21.78200000000001,37.67,0.013504302,0.009482196,0.019047815
s_85,21.771000000000015,37.61,0.011926059,0.009025223,0.01831118
s_86,21.716000000000008,38.353,0.011203078,0.009481064,0.014940548
s_87,21.829000000000008,38.188,0.009160417,0.0062661343,0.010753977
s_88,21.900000000000006,37.919,0.009604269,0.005386474,0.012233314
s_89,21.451999999999998,38.607,0.011356072,0.0072562667,0.015170107
s_9,21.162000000000006,37.92,0.036302857,0.03484895,0.0377183
s_90,21.480999999999995,38.62,0.010211188,0.0069109993,0.014548648
s_91,21.525000000000006,38.622,0.007831316,0.004285753,0.010256531
s_92,21.601,38.581,0.009248117,0.0066823363,0.013909631
s_93,21.269000000000005,38.726,0.009315698,0.0066808136,0.010494988
s_94,21.85900000000001,37.546,0.009586555,0.0071171443,0.011023442
s_95,21.306999999999988,38.72,0.009578715,0.0065871887,0.014164834
s_96,21.563999999999993,38.624,0.007684948,0.0041286075,0.009917302
s_97,22.016999999999996,38.068,0.009111216,0.0066033034,0.0133845145
s_98,22.018,38.275,0.008388868,0.0059928983,0.011851258
s_99,21.787000000000006,38.591,0.0066119307,0.003508169,0.008527458
t_0,21.029020000000003,38.50107,0.016060105,0.012703496,0.025004176
t_1,21.101730000000003,38.43494,0.017480446,0.014324426,0.027654964
t_10,20.88336000000001,38.63319,0.011460258,0.00954161,0.014277967
t_100,20.86652000000001,39.31397,0.0043920632,0.0026476323,0.0049578245
t_1000,23.755799999999994,38.20062,0.001955292,0.0008232582,0.002997477
t_1001,22.74911,37.99101,0.0052083572,0.0026364485,0.0061872452
t_1002,22.671099999999996,37.99622,0.0045426944,0.0025793852,0.0066381125
t_1003,22.713390000000004,38.02449,0.00457691,0.0024452265,0.0063748797
t_1004,22.677660000000003,38.05795,0.0049017305,0.0025423588,0.006564522
t_1005,22.593079999999986,38.00139,0.0047880607,0.002839257,0.0071422085
t_1006,22.515050000000002,38.00653,0.0048008705,0.0031349596,0.005637169
t_1007,22.63535999999999,38.02968,0.0042119585,0.0026864626,0.005006605
t_1008,22.55731,38.03484,0.004191795,0.0019111087,0.005391864
t_1009,22.47926000000001,38.03996,0.0053479797,0.0032718172,0.007963626
t_101,20.787509999999997,39.31834,0.0039704484,0.0016956081,0.004927007
t_1010,22.59960000000001,38.06312,0.0053888694,0.0027954057,0.0070552565
t_1011,22.521529999999984,38.06826,0.004301153,0.0019903975,0.0055613513
t_1012,22.443449999999984,38.07337,0.004824152,0.0022024806,0.0060117417
t_1013,22.56380999999999,38.09656,0.004612334,0.0029058133,0.005313697
t_1014,22.989840000000015,38.03691,0.00364646,0.0017820359,0.005048608
t_1015,22.9118,38.04222,0.0035065627,0.0019412852,0.0039285687
t_1016,23.110270000000014,38.05974,0.0028239281,0.0015635546,0.0033637153
t_1017,23.03223,38.0651,0.0034643759,0.0016978233,0.0048762932
t_1018,22.954180000000008,38.07043,0.0040930393,0.0018469103,0.0051805694
t_1019,23.386840000000007,38.07155,0.0025524092,0.0011799699,0.0037891213
t_102,20.829830000000015,39.34685,0.0037396967,0.0016256006,0.0047709034
t_1020,23.30879999999999,38.07703,0.0022787577,0.00082266977,0.0029189193
t_1021,23.230760000000004,38.08248,0.0030702974,0.0013777132,0.0042108065
t_1022,23.42935,38.09964,0.0026473224,0.0011294077,0.0036796445
t_1023,23.351290000000006,38.10514,0.00238544,0.0012184115,0.0028316537
t_1024,23.273230000000012,38.1106,0.0023476065,0.0008497447,0.0029841785
t_1025,23.3938,38.13323,0.002554586,0.0011651533,0.0037571138
t_1026,23.31572,38.13871,0.0025596523,0.0012573214,0.002892612
t_1027,22.485720000000015,38.10168,0.004432634,0.0020707666,0.005730871
t_1028,23.04576,38.18847,0.0033515582,0.0016435373,0.0047645583
t_1029,23.08823000000001,38.21662,0.0028619575,0.0015633476,0.003363323
t_103,20.98218,39.27667,0.00422248,0.0018002361,0.0051592933
t_1030,22.85374999999999,38.23256,0.0034096786,0.0020003782,0.0040150746
t_1031,22.775569999999988,38.23781,0.003879173,0.0021790836,0.004276104
t_1032,22.81799000000001,38.26602,0.0035605584,0.0020608697,0.0041036406
t_1033,22.860420000000005,38.29421,0.0030443117,0.0012591725,0.003941126
t_1034,23.010069999999985,38.22197,0.003007757,0.001694607,0.0035612707
t_1035,22.931909999999988,38.22728,0.0034830982,0.0018396496,0.005165463
t_1036,23.130709999999993,38.24476,0.0029911879,0.0014874369,0.004440935
t_1037,23.052539999999993,38.25012,0.0035488834,0.0016102197,0.004695789
t_1038,22.97435999999999,38.25545,0.003559046,0.0017455992,0.0049738544
t_1039,22.896180000000015,38.26075,0.0029877645,0.001223624,0.0038599335
t_104,20.9032,39.28108,0.0051814076,0.0027835765,0.007045404
t_1040,23.09503000000001,38.27827,0.0032195558,0.0015304763,0.0045305593
t_1041,23.01683,38.28361,0.0031037042,0.0016569198,0.0035045976
t_1042,22.93862999999999,38.28893,0.002990453,0.0011597754,0.0037131493
t_1043,23.13754,38.30639,0.0034157212,0.0014551274,0.004373384
t_1044,22.62575000000001,38.30985,0.0047322223,0.0025210942,0.006517631
t_1045,22.54750999999999,38.315,0.0040661064,0.0017802115,0.0050988393
t_1046,23.237629999999996,38.14416,0.0023975424,0.00087713567,0.0030498928
t_1047,23.436329999999998,38.16131,0.002994014,0.0012502613,0.0036467756
t_1048,23.358229999999992,38.16681,0.0026536104,0.0012012717,0.003835016
t_1049,23.28012000000001,38.17228,0.0022610282,0.0008371638,0.0029538837
t_105,21.024540000000002,39.30514,0.004523153,0.0026561895,0.004970092
t_1050,23.20201,38.17771,0.0023865965,0.0009047601,0.0031158705
t_1051,23.40075999999999,38.19489,0.0022658082,0.0011478404,0.00272032
t_1052,23.322640000000007,38.20038,0.002292215,0.00079910766,0.0028618563
t_1053,23.24450999999999,38.20582,0.0023194219,0.0008626966,0.003015277
t_1054,23.16637,38.21124,0.0025563182,0.00093253626,0.0031819248
t_1055,23.990080000000006,38.18352,0.0019686285,0.000670319,0.0026395626
t_1056,23.912000000000006,38.18925,0.0019795145,0.0007172392,0.0027509597
t_1057,23.954669999999993,38.2172,0.0017833504,0.00068879855,0.002683623
t_1058,23.876560000000012,38.22292,0.0018936709,0.000737119,0.0027977044
t_1059,23.677689999999984,38.20626,0.0020460458,0.000883192,0.0031341165
t_106,20.94552999999999,39.30957,0.0038435627,0.0017159631,0.0049722944
t_1060,23.59957,38.21186,0.0023989761,0.00094839395,0.003280865
t_1061,23.521450000000016,38.21743,0.002636716,0.0010194166,0.0034387216
t_1062,23.79844,38.22861,0.0016667856,0.00050973566,0.0021352656
t_1063,23.720320000000015,38.23426,0.0017056327,0.0005464207,0.002230756
t_1064,23.642179999999996,38.23988,0.0020856995,0.0009080462,0.003190276
t_1065,23.564040000000006,38.24547,0.0024189898,0.0009752081,0.003340693
t_1066,23.485890000000012,38.25102,0.0023780835,0.00104838,0.0035025552
t_1067,23.841110000000015,38.25658,0.0018112935,0.0007571509,0.0020803327
t_1068,23.762969999999996,38.26225,0.002006202,0.00081103086,0.002969375
t_1069,23.919250000000005,38.25088,0.0018084003,0.0007074318,0.0027278024
t_107,20.987889999999993,39.33804,0.003870366,0.0016375603,0.0047976063
t_1070,23.883800000000008,38.28454,0.0016365028,0.00072619924,0.0020273163
t_1071,23.44332,38.22296,0.002043024,0.00070822175,0.0026393058
t_1072,23.36518000000001,38.22846,0.002416779,0.001181579,0.0027736684
t_1073,23.287030000000016,38.23393,0.0032366593,0.0012742525,0.003991353
t_1074,23.20886999999999,38.23936,0.0031667894,0.0013758577,0.0042068516
t_1075,23.407730000000015,38.25653,0.002649553,0.001128216,0.0036770466
t_1076,23.32956999999999,38.26202,0.00336723,0.0013637453,0.0038654667
t_1077,23.25139999999999,38.26747,0.0031089648,0.0013109011,0.004069353
t_1078,23.173220000000015,38.27288,0.0035806932,0.0015882779,0.0042904117
t_1079,23.45031,38.28459,0.0028416235,0.0010774339,0.0035662958
t_108,20.908860000000004,39.34246,0.004069773,0.002532319,0.004791903
t_1080,23.37213,38.29009,0.003037052,0.0011595691,0.003745025
t_1081,23.68481,38.26789,0.0024025072,0.0008695059,0.0031030693
t_1082,23.606660000000005,38.27349,0.0022937416,0.0009330248,0.0032464394
t_1083,23.528490000000005,38.27906,0.0024922693,0.001002138,0.0034004943
t_1084,23.80564000000001,38.29022,0.0020214815,0.00077730377,0.0028914358
t_1085,23.72747000000001,38.29588,0.0019943793,0.0008326908,0.0030191012
t_1086,23.649290000000008,38.3015,0.002608614,0.0010017308,0.0031558445
t_1087,23.571110000000004,38.30708,0.0023271695,0.00095808576,0.0033025218
t_1088,23.492909999999995,38.31264,0.0027627116,0.001029121,0.0034601407
t_1089,23.770139999999998,38.32386,0.0024523237,0.00089485466,0.0029382757
t_109,21.03027,39.3665,0.0035779586,0.0015620895,0.0046287524
t_1090,23.293939999999992,38.29556,0.0030485285,0.0012493083,0.003938063
t_1091,23.21574000000001,38.30099,0.0030122309,0.00134751,0.0041469513
t_1092,23.414710000000014,38.31815,0.0026249408,0.0011064941,0.0036297704
t_1093,23.336510000000004,38.32364,0.0026966736,0.0011908781,0.0038126218
t_1094,23.258289999999988,38.32909,0.0031111697,0.00128307,0.004010136
t_1095,23.18007,38.33451,0.0031982881,0.0013839122,0.0042238096
t_1096,23.45732000000001,38.3462,0.0026640666,0.0010560637,0.003519437
t_1097,23.37908999999999,38.35171,0.003008442,0.0011354676,0.0036927902
t_1098,23.30086,38.35717,0.0035765998,0.0013711659,0.0028251375
t_1099,23.222620000000006,38.36261,0.002688035,0.0013166006,0.0029849235
t_11,21.00399999999999,38.65734,0.0101864245,0.0056924885,0.013350093
t_110,20.951220000000006,39.37094,0.0040890677,0.0024206545,0.004630593
t_1100,23.69194999999999,38.32949,0.0022155575,0.0008544125,0.003068725
t_1101,23.613740000000007,38.3351,0.0024696013,0.0009161262,0.0032084724
t_1102,23.535539999999997,38.34067,0.0024276501,0.0009831513,0.003358359
t_1103,23.65639999999999,38.3631,0.002094938,0.0008761476,0.0031181462
t_1104,23.578180000000003,38.36868,0.0024261572,0.00093942805,0.0032607927
t_1105,23.49994000000001,38.37424,0.0026941854,0.0010081631,0.003413834
t_1106,23.620839999999987,38.39669,0.0027584487,0.0010073783,0.002306344
t_1107,23.54258999999999,38.40226,0.0025200387,0.00096264575,0.003312697
t_1108,23.46432999999999,38.40779,0.0023772935,0.001033027,0.0034687505
t_1109,23.66353000000001,38.42467,0.0026674108,0.00096296135,0.0030774449
t_111,20.99360999999999,39.3994,0.0035105748,0.0014933005,0.0044742115
t_1110,23.585260000000005,38.43026,0.0022876076,0.0009193974,0.0032158305
t_1111,23.50698,38.43582,0.0022054825,0.0009857047,0.003364032
t_1112,21.945040000000006,38.19832,0.007892529,0.004733524,0.009730694
t_1113,22.065429999999992,38.22182,0.0071472554,0.0036831084,0.008539519
t_1114,21.98723000000001,38.22673,0.0074505666,0.004260594,0.009184189
t_1115,21.909019999999998,38.2316,0.008133474,0.0050501367,0.009765406
t_1116,22.029439999999994,38.25512,0.008547144,0.005958484,0.011864471
t_1117,21.951220000000006,38.26002,0.008844896,0.0069432724,0.00927252
t_1118,21.99342999999999,38.28841,0.008387576,0.0062055583,0.012020813
t_1119,21.915179999999992,38.29329,0.0098084835,0.007264344,0.0127801765
t_112,20.914530000000013,39.40382,0.003957209,0.0023094898,0.004469334
t_1120,21.957400000000007,38.32169,0.0072281715,0.0041478868,0.008894954
t_1121,22.35508999999999,38.35854,0.0052556656,0.0034107394,0.005980276
t_1122,22.27680000000001,38.36357,0.0053512724,0.002428451,0.0064253644
t_1123,22.319140000000004,38.39187,0.0051246556,0.0034931677,0.006084625
t_1124,22.19851,38.36856,0.0058994344,0.0041654976,0.0069080647
t_1125,22.120209999999986,38.37352,0.0064402013,0.004638277,0.0074252747
t_1126,22.24082999999999,38.39688,0.0054976502,0.0038496016,0.006530666
t_1127,22.162509999999997,38.40186,0.0057048695,0.0027502705,0.0070119924
t_1128,22.084190000000007,38.40681,0.00589343,0.0030581234,0.007525843
t_1129,22.5899,38.34325,0.0039023776,0.0016721835,0.004863521
t_113,20.350130000000007,39.31105,0.003975173,0.0024418265,0.0046611247
t_1130,22.63230999999999,38.37149,0.004097863,0.0024353322,0.004643916
t_1131,22.55402000000001,38.37663,0.004482338,0.002656333,0.004956439
