# {20100904_M7.0_Canterbury} median gmf, Stations:Seismic, gmlt:USGS, Rupture:SCARDEC
custom_site_id,lon,lat,AbrahamsonEtAl2014,BooreEtAl2014,Bradley2013,CampbellBozorgnia2014,ChiouYoungs2014
t_1076,168.07758,-45.35512,0.0026601215,0.0020072989,0.002692608,0.0029496907,0.0028135704
t_1077,167.98775,-45.35512,0.0037685276,0.003182183,0.0034357281,0.0036313161,0.004184877
t_1078,168.16741000000002,-45.35512,0.0028383802,0.002154161,0.0029043667,0.0031306893,0.0029984587
t_1079,168.07758,-45.29196,0.0028298772,0.0021535563,0.0028655503,0.00307576,0.003009751
t_108,167.17926999999997,-46.23198,0.0010639335,0.0007708915,0.00079146493,0.001221802,0.0011406888
t_1080,168.52674000000002,-45.35512,0.0035051994,0.0027073536,0.0037106355,0.0037650643,0.0037059935
t_1081,168.25724000000002,-45.35512,0.0029577648,0.0022463715,0.0030618312,0.0032656672,0.0031186265
t_1082,168.52674000000002,-45.29196,0.003601859,0.002784396,0.0038356343,0.0038554631,0.0038106192
t_1083,168.25724000000002,-45.29196,0.0053915586,0.004811875,0.0050450796,0.0048301644,0.0060734325
t_1084,168.34708,-45.29196,0.0031381864,0.0023831546,0.0032963972,0.003444477,0.0033138716
t_1085,168.43691,-45.29196,0.003804119,0.0030021772,0.0037211764,0.003940733,0.0040592793
t_1086,168.43691,-45.22873,0.0036379702,0.0028232662,0.0038360795,0.00385847,0.0038606406
t_1087,168.25724000000002,-45.22873,0.003236313,0.002482759,0.0033665877,0.0034795457,0.0034379791
t_1088,168.52674000000002,-45.22873,0.0043105427,0.0034684914,0.0042576315,0.0043559666,0.004620212
t_1089,168.34708,-45.22873,0.0042820843,0.0035186692,0.0041419296,0.004231236,0.004663187
t_109,167.08943,-46.23198,0.0011923065,0.00091325317,0.0008839127,0.001301786,0.0013016611
t_1090,169.24539,-45.63847,0.0038088101,0.002955362,0.00414444,0.0041031237,0.0040015276
t_1091,169.20047999999997,-45.63847,0.0037320484,0.0028886234,0.0040457603,0.0040250807,0.0039251894
t_1092,169.15556000000004,-45.63847,0.0036162403,0.0027845884,0.0039096945,0.003921475,0.003804121
t_1093,169.15556000000004,-45.60706,0.003734737,0.0028908006,0.004050209,0.0040273448,0.003928093
t_1094,169.11064,-45.60706,0.0036628812,0.0028285105,0.003957769,0.003954722,0.0038562743
t_1095,169.24539,-45.60706,0.0038873137,0.0030232095,0.0042468947,0.0041820593,0.0040800185
