# {20100904_M7.0_Canterbury} median gmf, Stations:Seismic, gmlt:USGS, Rupture:GCMT
custom_site_id,lon,lat,AbrahamsonEtAl2014,BooreEtAl2014,Bradley2013,CampbellBozorgnia2014,ChiouYoungs2014
s_151,169.71916999999996,-46.25056,0.00808,0.00808,0.00808,0.00808,0.00808
s_152,170.18444,-44.38722,0.00791,0.00791,0.00791,0.00791,0.00791
s_153,168.23778,-45.66944,0.00771,0.00771,0.00771,0.00771,0.00771
s_154,174.13833,-41.82917,0.0073,0.0073,0.0073,0.0073,0.0073
s_155,173.35082999999997,-41.62194,0.00671,0.00671,0.00671,0.00671,0.00671
s_156,173.00944000000004,-41.12639,0.0064,0.0064,0.0064,0.0064,0.0064
s_157,174.89333,-41.2325,0.00595,0.00595,0.00595,0.00595,0.00595
s_158,174.90305999999998,-41.21333,0.0059,0.0059,0.0059,0.0059,0.0059
s_159,174.91583000000003,-41.20611,0.00581,0.00581,0.00581,0.00581,0.00581
s_16,172.038,-43.326,0.14484,0.14484,0.14484,0.14484,0.14484
s_160,174.87917,-41.22611,0.0058,0.0058,0.0058,0.0058,0.0058
s_161,168.34694000000002,-46.41306,0.00571,0.00571,0.00571,0.00571,0.00571
s_162,173.54083000000003,-42.41611,0.00554,0.00554,0.00554,0.00554,0.00554
s_163,173.28361,-41.2725,0.00554,0.00554,0.00554,0.00554,0.00554
s_164,174.27417000000003,-39.58694,0.00546,0.00546,0.00546,0.00546,0.00546
s_165,169.63111000000004,-45.95556,0.00542,0.00542,0.00542,0.00542,0.00542
s_166,174.02306,-41.28139,0.0054,0.0054,0.0054,0.0054,0.0054
s_167,170.59778,-45.88583,0.00534,0.00534,0.00534,0.00534,0.00534
s_168,169.01750000000004,-44.82861,0.00481,0.00481,0.00481,0.00481,0.00481
s_169,174.56806,-39.26278,0.00472,0.00472,0.00472,0.00472,0.00472
s_17,170.829,-44.099,0.1248,0.1248,0.1248,0.1248,0.1248
s_170,174.77528,-41.3025,0.00471,0.00471,0.00471,0.00471,0.00471
s_171,169.30806,-45.23278,0.00461,0.00461,0.00461,0.00461,0.00461
s_172,174.80889000000002,-41.32806,0.00429,0.00429,0.00429,0.00429,0.00429
s_173,167.92638999999997,-44.675,0.00425,0.00425,0.00425,0.00425,0.00425
s_174,174.76806,-41.28583,0.00408,0.00408,0.00408,0.00408,0.00408
s_175,174.78111,-41.29833,0.00394,0.00394,0.00394,0.00394,0.00394
s_176,174.81833,-41.31667,0.00392,0.00392,0.00392,0.00392,0.00392
s_177,174.92083000000002,-41.23528,0.00362,0.00362,0.00362,0.00362,0.00362
s_178,169.13889,-46.53861,0.00336,0.00336,0.00336,0.00336,0.00336
s_179,174.78111,-41.29389,0.00333,0.00333,0.00333,0.00333,0.00333
s_18,171.724,-43.227,0.11739,0.11739,0.11739,0.11739,0.11739
s_180,174.89999999999998,-41.29111,0.0031,0.0031,0.0031,0.0031,0.0031
s_181,174.77860999999996,-41.28972,0.00284,0.00284,0.00284,0.00284,0.00284
s_182,175.70861000000002,-40.65111,0.0024,0.0024,0.0024,0.0024,0.0024
s_183,172.52889,-40.82722,0.00204,0.00204,0.00204,0.00204,0.00204
s_184,173.37944,-41.21889,0.00202,0.00202,0.00202,0.00202,0.00202
s_185,167.94698,-45.89404,0.00196,0.00196,0.00196,0.00196,0.00196
s_186,174.7043,-41.3087,0.00178,0.00178,0.00178,0.00178,0.00178
s_187,175.46139,-41.2125,0.00173,0.00173,0.00173,0.00173,0.00173
s_188,167.15360999999996,-45.46639,0.0013,0.0013,0.0013,0.0013,0.0013
s_189,166.68056,-46.16778,0.00118,0.00118,0.00118,0.00118,0.00118
s_19,171.748,-43.902,0.11186,0.11186,0.11186,0.11186,0.11186
s_190,176.86194,-40.0325,0.00096,0.00096,0.00096,0.00096,0.00096
s_191,176.24611,-40.68139,0.00071,0.00071,0.00071,0.00071,0.00071
s_192,176.49235,-39.16742,0.00044,0.00044,0.00044,0.00044,0.00044
s_193,176.6175,-43.73722,0.00032,0.00032,0.00032,0.00032,0.00032
s_194,175.50167,-37.73278,0.00022,0.00022,0.00022,0.00022,0.00022
s_195,177.11068999999998,-38.26102,0.00021,0.00021,0.00021,0.00021,0.00021
s_196,177.52750000000003,-38.33583,0.00019,0.00019,0.00019,0.00019,0.00019
s_197,177.78250000000003,-37.75778,0.00015,0.00015,0.00015,0.00015,0.00015
s_2,172.46799999999996,-43.623,0.46605,0.46605,0.46605,0.46605,0.46605
s_20,172.543,-42.87,0.09864,0.09864,0.09864,0.09864,0.09864
s_21,172.094,-43.897,0.08507,0.08507,0.08507,0.08507,0.08507
s_22,171.56799999999998,-42.949,0.08011,0.08011,0.08011,0.08011,0.08011
s_23,171.24400000000003,-44.403,0.07679,0.07679,0.07679,0.07679,0.07679
s_24,171.13599999999997,-42.892,0.05308,0.05308,0.05308,0.05308,0.05308
s_25,171.05399999999997,-43.715,0.04969,0.04969,0.04969,0.04969,0.04969
s_26,170.493,-45.902,0.04075,0.04075,0.04075,0.04075,0.04075
s_27,171.473,-42.727,0.04042,0.04042,0.04042,0.04042,0.04042
s_28,173.27499999999998,-42.813,0.04008,0.04008,0.04008,0.04008,0.04008
s_29,170.73699999999997,-43.072,0.03275,0.03275,0.03275,0.03275,0.03275
s_3,172.19799999999998,-43.667,0.26178,0.26178,0.26178,0.26178,0.26178
s_30,172.27099999999996,-42.782,0.0295,0.0295,0.0295,0.0295,0.0295
s_31,170.01999999999998,-43.463,0.02425,0.02425,0.02425,0.02425,0.02425
s_32,170.18399999999997,-43.389,0.02116,0.02116,0.02116,0.02116,0.02116
s_33,171.40800000000002,-42.524,0.01791,0.01791,0.01791,0.01791,0.01791
s_34,170.35699999999997,-44.655,0.017,0.017,0.017,0.017,0.017
s_35,170.471,-45.905,0.01592,0.01592,0.01592,0.01592,0.01592
s_36,170.73699999999997,-43.074,0.01518,0.01518,0.01518,0.01518,0.01518
s_37,170.19299999999998,-44.563,0.01433,0.01433,0.01433,0.01433,0.01433
s_38,174.89999999999998,-41.289,0.01191,0.01191,0.01191,0.01191,0.01191
s_39,170.502,-45.874,0.01124,0.01124,0.01124,0.01124,0.01124
s_4,172.635,-43.522,0.25693,0.25693,0.25693,0.25693,0.25693
s_40,169.719,-46.249,0.01106,0.01106,0.01106,0.01106,0.01106
s_41,175.327,-41.119,0.0107,0.0107,0.0107,0.0107,0.0107
s_42,170.514,-45.863,0.0095,0.0095,0.0095,0.0095,0.0095
s_43,174.94399999999996,-41.242,0.00853,0.00853,0.00853,0.00853,0.00853
s_44,173.12900000000002,-41.389,0.00677,0.00677,0.00677,0.00677,0.00677
s_45,173.539,-42.416,0.00581,0.00581,0.00581,0.00581,0.00581
s_46,174.776,-41.301,0.00492,0.00492,0.00492,0.00492,0.00492
s_47,172.90499999999997,-41.762,0.00456,0.00456,0.00456,0.00456,0.00456
s_48,175.226,-40.461,0.00452,0.00452,0.00452,0.00452,0.00452
s_49,175.57299999999998,-40.214,0.00448,0.00448,0.00448,0.00448,0.00448
s_5,172.62400000000002,-43.566,0.24653,0.24653,0.24653,0.24653,0.24653
s_50,175.709,-40.649,0.00323,0.00323,0.00323,0.00323,0.00323
s_51,174.779,-41.288,0.00293,0.00293,0.00293,0.00293,0.00293
s_52,176.101,-40.202,0.00251,0.00251,0.00251,0.00251,0.00251
s_53,172.08943999999997,-43.58806,0.75202,0.75202,0.75202,0.75202,0.75202
s_54,172.70916999999997,-43.58111,0.61832,0.61832,0.61832,0.61832,0.61832
s_59,171.95972,-43.54139,0.4613,0.4613,0.4613,0.4613,0.4613
s_6,172.495,-43.369,0.24647,0.24647,0.24647,0.24647,0.24647
s_60,172.10194,-43.49139,0.45838,0.45838,0.45838,0.45838,0.45838
s_62,172.46778,-43.62472,0.41026,0.41026,0.41026,0.41026,0.41026
s_64,172.38083,-43.59444,0.38157,0.38157,0.38157,0.38157,0.38157
s_68,172.66361,-43.37806,0.34371,0.34371,0.34371,0.34371,0.34371
s_69,172.72222,-43.60556,0.3323,0.3323,0.3323,0.3323,0.3323
s_7,172.647,-43.538,0.2304,0.2304,0.2304,0.2304,0.2304
s_73,172.47194000000002,-43.55167,0.29769,0.29769,0.29769,0.29769,0.29769
s_76,172.19777999999997,-43.66917,0.25024,0.25024,0.25024,0.25024,0.25024
s_77,172.62417,-43.56722,0.24827,0.24827,0.24827,0.24827,0.24827
s_78,172.635,-43.52361,0.2463,0.2463,0.2463,0.2463,0.2463
s_79,172.68277999999998,-43.5275,0.23173,0.23173,0.23173,0.23173,0.23173
s_8,172.60699999999997,-43.493,0.22693,0.22693,0.22693,0.22693,0.22693
s_80,172.64639,-43.53944,0.20217,0.20217,0.20217,0.20217,0.20217
s_81,172.52999999999997,-43.48472,0.20049,0.20049,0.20049,0.20049,0.20049
s_83,172.62611000000004,-43.53556,0.19781,0.19781,0.19781,0.19781,0.19781
s_85,172.02306,-43.75306,0.1933,0.1933,0.1933,0.1933,0.1933
s_86,172.71778,-43.49722,0.18737,0.18737,0.18737,0.18737,0.18737
s_88,172.66332999999997,-43.50694,0.1794,0.1794,0.1794,0.1794,0.1794
s_89,172.61972000000003,-43.53111,0.1743,0.1743,0.1743,0.1743,0.1743
s_9,172.623,-43.575,0.21667,0.21667,0.21667,0.21667,0.21667
s_90,172.60667,-43.49444,0.17312,0.17312,0.17312,0.17312,0.17312
s_91,172.59582999999998,-43.27611,0.16269,0.16269,0.16269,0.16269,0.16269
s_92,171.92889000000002,-43.33972,0.1605,0.1605,0.1605,0.1605,0.1605
s_95,172.70500000000004,-42.96472,0.15069,0.15069,0.15069,0.15069,0.15069
s_96,172.03805999999997,-43.3275,0.14681,0.14681,0.14681,0.14681,0.14681
s_97,172.25221999999997,-43.81028,0.1437,0.1437,0.1437,0.1437,0.1437
s_98,170.82861000000003,-44.10194,0.12428,0.12428,0.12428,0.12428,0.12428
s_99,171.23667,-43.92361,0.1192,0.1192,0.1192,0.1192,0.1192
t_0,168.79623000000004,-46.60355,0.0035077203,0.0032931317,0.0028000572,0.0032702102,0.0040246136
t_1,168.88606,-46.60355,0.0016642548,0.0012854214,0.0014489217,0.0018981519,0.0017379875
t_10,169.24539,-46.60355,0.0018148537,0.0014392051,0.0017907758,0.002118175,0.001837605
t_100,168.52674000000002,-46.1698,0.0026727454,0.0022416029,0.0023114951,0.00272865,0.0029260141
t_1000,167.89792,-45.79527,0.0015856511,0.0012785264,0.0015735009,0.0018310674,0.0016044253
t_1001,168.07758,-45.79527,0.0020054653,0.0016291314,0.002035713,0.0023192493,0.0020151075
t_1002,168.16741000000002,-45.79527,0.0036900593,0.0034048052,0.0034020103,0.003628275,0.003917982
t_1003,167.80809,-45.79527,0.0015639374,0.0012394503,0.0014899372,0.0017804275,0.0016114024
t_1004,167.89792,-45.7326,0.0025061807,0.0021853198,0.002226725,0.002546812,0.0026819366
t_1005,167.80809,-45.7326,0.001556868,0.0011935497,0.0014777923,0.001818315,0.0016109019
t_1006,168.07758,-45.7326,0.0030420218,0.0026492635,0.0028290623,0.0032048803,0.0031497327
t_1007,167.98775,-45.7326,0.0019211468,0.00152455,0.0019134001,0.0022362713,0.0019494005
t_1008,168.16741000000002,-45.7326,0.0056836763,0.0053273104,0.0052624503,0.005204948,0.0060686995
t_1009,168.07758,-45.66986,0.0033439987,0.0028927831,0.003108501,0.0035283002,0.0034699098
t_101,168.34708,-46.1698,0.0033586908,0.0030161613,0.002825596,0.003127748,0.0037647139
t_1010,168.25724000000002,-45.66986,0.008554216,0.007209434,0.008337965,0.007970456,0.00880529
t_1011,168.52674000000002,-45.66986,0.0027750966,0.0021506047,0.0028283086,0.0031396037,0.002888325
t_1012,168.34708,-45.60706,0.006623937,0.00615946,0.006159097,0.0059337583,0.0072185756
t_1013,168.25724000000002,-45.60706,0.0048318612,0.0043305624,0.004659862,0.0050115185,0.0049773213
t_1014,168.43691,-45.60706,0.0057023037,0.0052535115,0.0052658115,0.0051691663,0.0062929615
t_1015,168.52674000000002,-45.60706,0.0028595463,0.002216447,0.002931204,0.0032216466,0.0029812807
t_1016,168.52674000000002,-45.54418,0.0041220873,0.0035239335,0.0038744241,0.004080645,0.0044891336
t_1017,168.43691,-45.54418,0.0030935039,0.0024402863,0.0031605796,0.0034235644,0.0032241638
t_1018,168.25724000000002,-45.54418,0.0029594582,0.0023360911,0.0030425652,0.0033992943,0.003021694
t_1019,168.34708,-45.54418,0.003314644,0.002669897,0.0031997634,0.0036327606,0.0034342122
t_102,166.90976999999998,-46.23198,0.0018698905,0.00172634,0.0013535331,0.0017910406,0.0021341308
t_1020,167.53859,-45.66986,0.0013644082,0.0010121806,0.0012210154,0.001596636,0.0014400382
t_1021,167.71826,-45.66986,0.0026897008,0.0023625565,0.0022443144,0.0025805538,0.0030020426
t_1022,167.62842,-45.66986,0.0017607561,0.0013783942,0.001468034,0.0019141604,0.0018873491
t_1023,167.44876,-45.60706,0.001337387,0.0010054777,0.0011977309,0.0015528786,0.00140979
t_1024,167.62842,-45.60706,0.0016697589,0.0012764971,0.0014344334,0.0018666018,0.0017762173
t_1025,167.71826,-45.60706,0.0021165493,0.0017096984,0.0017957287,0.0022267485,0.0022954948
t_1026,167.53859,-45.60706,0.0016451989,0.0012736204,0.0013679651,0.0018101248,0.0017577604
t_1027,167.53859,-45.54418,0.0023987663,0.0020708034,0.0019790502,0.002336214,0.0026783985
t_1028,167.44876,-45.54418,0.0013592849,0.0010302184,0.0012337983,0.0015749951,0.0014290939
t_1029,167.71826,-45.54418,0.0028186548,0.0024461318,0.0023678301,0.0027107445,0.0031578708
t_103,166.9996,-46.23198,0.0018928566,0.0017145294,0.0013353946,0.0018314024,0.0021779628
t_1030,168.16741000000002,-45.66986,0.0044022435,0.0039318185,0.0042576706,0.0047063623,0.0044384664
t_1031,167.98775,-45.66986,0.002136139,0.0016824623,0.002103034,0.0024575584,0.0021897524
t_1032,167.89792,-45.66986,0.002082718,0.0016560944,0.0018593118,0.0023018199,0.0021760003
t_1033,167.80809,-45.66986,0.0016883577,0.0012877305,0.0015898763,0.0019492912,0.001762884
t_1034,167.89792,-45.60706,0.0019207495,0.0014680463,0.001841594,0.0022142814,0.002002417
t_1035,168.07758,-45.60706,0.0035953543,0.0031303375,0.0033073714,0.0036901033,0.0038053154
t_1036,167.98775,-45.60706,0.0021635338,0.0016758137,0.0021206446,0.0024988186,0.002233524
t_1037,167.80809,-45.60706,0.0022255431,0.0017965941,0.0019216994,0.0023572373,0.0023941626
t_1038,168.16741000000002,-45.60706,0.003639791,0.0030594587,0.0034713286,0.0039986167,0.0036847915
t_1039,167.98775,-45.54418,0.0021540823,0.001647134,0.0021026782,0.0024832399,0.0022422594
t_104,166.9996,-46.1698,0.0008100016,0.0005853267,0.0006559675,0.0009914202,0.0008472041
t_1040,168.16741000000002,-45.54418,0.0028286476,0.0022360599,0.002865318,0.0032242672,0.002900435
t_1041,168.07758,-45.54418,0.0026492437,0.0020946732,0.002550492,0.0029587566,0.0027506177
t_1042,167.80809,-45.54418,0.0036026863,0.0032295554,0.003033166,0.0032557598,0.004090244
t_1043,167.89792,-45.54418,0.0028940511,0.0024515227,0.0025284144,0.0029042452,0.0031730318
t_1044,167.80809,-45.48123,0.0024478983,0.001985611,0.0021180273,0.0025418967,0.0026688916
t_1045,167.89792,-45.48123,0.0029265443,0.0024623536,0.0025581238,0.0029297664,0.0032231987
t_1046,168.16741000000002,-45.48123,0.0025782308,0.0019905572,0.0025879962,0.0029370943,0.002681515
t_1047,168.07758,-45.48123,0.0028345413,0.0022710378,0.002576214,0.0030309379,0.0030052108
t_1048,167.98775,-45.48123,0.0025766746,0.0020433601,0.0023046269,0.0027647698,0.002743348
t_1049,167.80809,-45.41821,0.0024559423,0.0019753468,0.0021334507,0.0025591461,0.002676801
t_105,166.90976999999998,-46.1698,0.0008153474,0.00061015564,0.000680623,0.0009805429,0.00084580696
t_1050,167.62842,-45.54418,0.0031728644,0.0028731162,0.0025999534,0.002863679,0.0036208183
t_1051,167.71826,-45.48123,0.0025890286,0.002174413,0.002199442,0.0025815812,0.0028725627
t_1052,167.53859,-45.48123,0.0033576312,0.003136507,0.002731803,0.0029443507,0.0038620993
t_1053,167.44876,-45.48123,0.001769477,0.0014341627,0.0014857439,0.0018742016,0.0018991957
t_1054,167.62842,-45.48123,0.0027357917,0.002377366,0.0022829808,0.0026203934,0.0030736327
t_1055,167.53859,-45.41821,0.0016416402,0.0012515774,0.0015051705,0.0018494701,0.0017433082
t_1056,167.44876,-45.41821,0.0014710058,0.001126627,0.0013527031,0.0016808765,0.0015496115
t_1057,167.71826,-45.41821,0.004285119,0.0040756287,0.003542221,0.0038582345,0.004993326
t_1058,167.62842,-45.41821,0.001683774,0.0012638215,0.0015590028,0.0019233424,0.001787339
t_1059,167.53859,-45.35512,0.0020017074,0.0015919921,0.0016984567,0.0021215384,0.0021658395
t_106,166.73010999999997,-46.1698,0.00087667454,0.0007614131,0.00086966186,0.0009885173,0.0008736986
t_1060,168.52674000000002,-45.48123,0.0037486404,0.003094454,0.0035458868,0.003823094,0.0040410883
t_1061,168.34708,-45.48123,0.0029625376,0.0023205224,0.0030156304,0.0032890597,0.0030957006
t_1062,168.43691,-45.48123,0.0028705017,0.0022178916,0.0029477547,0.0032231836,0.0030028382
t_1063,168.25724000000002,-45.48123,0.0027408304,0.0021247542,0.0027824556,0.0031111685,0.0028474568
t_1064,168.25724000000002,-45.41821,0.002647929,0.0020312679,0.002676503,0.0029845764,0.0027785606
t_1065,168.52674000000002,-45.41821,0.0029578067,0.0022782544,0.003060078,0.0032814273,0.0031178351
t_1066,168.43691,-45.41821,0.0030475135,0.0023792696,0.0030990574,0.0033226183,0.0032205633
t_1067,168.34708,-45.41821,0.0028703557,0.00222558,0.0029174301,0.0031759243,0.0030223958
t_1068,168.34708,-45.35512,0.0032816315,0.0026211739,0.0030805487,0.0034379144,0.0035117234
t_1069,168.43691,-45.35512,0.0028983783,0.0022271206,0.0029855724,0.0032144764,0.0030607814
t_107,166.81993999999997,-46.1698,0.0008198276,0.0006465747,0.00072846387,0.0009671988,0.00083700015
t_1070,167.98775,-45.41821,0.0021505698,0.001620667,0.0020946155,0.002457196,0.002268073
t_1071,168.07758,-45.41821,0.004108046,0.0036596684,0.0036566504,0.003830187,0.004600464
t_1072,168.16741000000002,-45.41821,0.002712151,0.0021123274,0.0026233792,0.0029785053,0.002864868
t_1073,167.89792,-45.41821,0.002747461,0.002249657,0.002414865,0.0028139865,0.0030074972
t_1074,167.89792,-45.35512,0.002607209,0.002082665,0.0023039407,0.002725379,0.0028319876
t_1075,167.80809,-45.35512,0.0030727405,0.002620348,0.0026554468,0.0029826802,0.0034395107
t_1076,168.07758,-45.35512,0.002362345,0.0017913793,0.0023319123,0.002660936,0.002499912
t_1077,167.98775,-45.35512,0.0033403405,0.0028345292,0.0029676175,0.0032715579,0.0037108092
t_1078,168.16741000000002,-45.35512,0.002525379,0.0019263139,0.002521987,0.0028281335,0.0026698594
t_1079,168.07758,-45.29196,0.002498924,0.001911061,0.0024653492,0.002760254,0.0026597183
t_108,167.17926999999997,-46.23198,0.0009650734,0.00070295454,0.00069982075,0.0011281758,0.0010314803
t_1080,168.52674000000002,-45.35512,0.003129992,0.0024320646,0.0032409348,0.0034091922,0.0033150031
t_1081,168.25724000000002,-45.35512,0.0026352883,0.00201195,0.002664237,0.0029529869,0.002781441
t_1082,168.52674000000002,-45.29196,0.0032014267,0.0024894439,0.0033324598,0.0034756449,0.0033937655
t_1083,168.25724000000002,-45.29196,0.0047758953,0.004285972,0.0043608164,0.004344851,0.0053884764
t_1084,168.34708,-45.29196,0.0027819518,0.0021241626,0.0028527416,0.0030993137,0.0029421558
t_1085,168.43691,-45.29196,0.003376292,0.0026796714,0.0032262472,0.0035488505,0.0036092107
t_1086,168.43691,-45.22873,0.0032149893,0.002508878,0.0033096564,0.0034603584,0.0034187604
t_1087,168.25724000000002,-45.22873,0.0028522245,0.0021994342,0.002892686,0.0031146482,0.003034548
t_1088,168.52674000000002,-45.22873,0.0038165012,0.0030887036,0.0036831792,0.0039123213,0.0041002207
t_1089,168.34708,-45.22873,0.0037788332,0.0031219558,0.00356609,0.0037912133,0.0041227466
t_109,167.08943,-46.23198,0.0010844175,0.0008347417,0.00078409154,0.001204751,0.0011802019
t_1090,169.24539,-45.63847,0.0035183548,0.0027535504,0.0037727961,0.0038309465,0.0037022945
t_1091,169.20047999999997,-45.63847,0.0034410139,0.0026861615,0.003674347,0.0037520414,0.0036247373
t_1092,169.15556000000004,-45.63847,0.0033281632,0.00258451,0.003542643,0.003649735,0.0035063813
t_1093,169.15556000000004,-45.60706,0.003433928,0.002680248,0.0036662584,0.003744438,0.0036176213
t_1094,169.11064,-45.60706,0.0033617984,0.0026175547,0.003574468,0.003671224,0.0035449278
t_1095,169.24539,-45.60706,0.0035874548,0.002813844,0.0038621905,0.0039006905,0.0037717812
