# 20000620_M6.46_Iceland median gmf, Stations:Seismic, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,"KothaEtAl2020ESHM20SlopeGeology
KothaEtAl2020ESHM20SlopeGeology.dl2l
'PGA' = -0.305692","KothaEtAl2020ESHM20SlopeGeology
KothaEtAl2020ESHM20SlopeGeology.dl2l
'PGA' = -0.787319","KothaEtAl2020ESHM20SlopeGeology
KothaEtAl2020ESHM20SlopeGeology.dl2l
'PGA' = 0.175935","KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = -1.73205100
KothaEtAl2020ESHM20SlopeGeology.dl2l
'PGA' = -0.305692","KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = 1.73205100
KothaEtAl2020ESHM20SlopeGeology.dl2l
'PGA' = -0.305692"
t_1003,-17.968140000000005,64.00357,0.006269235,0.0054825973,0.007168739,0.004389536,0.008953864
t_1004,-17.67850999999999,63.95829,0.004964976,0.00433623,0.005684889,0.003261355,0.007558511
t_1005,-17.575140000000005,63.96737,0.0036962759,0.0032275906,0.00423302,0.002374835,0.005753012
t_1006,-17.471730000000008,63.9764,0.0055018584,0.004803575,0.0063016494,0.0034575562,0.008754867
t_1007,-17.740549999999985,63.97646,0.004910928,0.0042898576,0.005621915,0.0032707113,0.007373691
t_1008,-17.368300000000005,63.98541,0.004826729,0.00421372,0.0055289185,0.0029669139,0.007852373
t_1009,-17.63714999999999,63.98555,0.0040817186,0.0035646495,0.004673791,0.0026586277,0.006266551
t_101,-18.892859999999985,63.68261,0.010314021,0.009040228,0.011767295,0.008544604,0.012449849
t_1010,-17.53372999999999,63.9946,0.0039633163,0.0034606373,0.0045390124,0.0025247682,0.006221512
t_1011,-17.430270000000007,64.00362,0.004531899,0.0039566043,0.005190842,0.0028235598,0.007273835
t_1012,-17.699209999999994,64.00371,0.0044669453,0.0039017643,0.0051139947,0.0029493799,0.0067653544
t_1013,-17.595759999999984,64.01278,0.0047626738,0.004159127,0.0054538036,0.0030751827,0.0073761675
t_1014,-16.707060000000013,63.94779,0.002404716,0.0020988528,0.0027551528,0.0012816492,0.0045118895
t_1015,-16.768810000000002,63.96614,0.0023821788,0.002079195,0.0027293141,0.0012871097,0.00440893
t_1016,-16.66529,63.97492,0.0025869643,0.0022579154,0.002963966,0.0013673152,0.0048945444
t_1017,-16.975760000000008,63.94847,0.0041193813,0.003595549,0.0047195307,0.0023257772,0.007296186
t_1018,-17.24445,63.94893,0.004394284,0.0038358318,0.0050340407,0.0026282824,0.0073469016
t_1019,-16.872299999999996,63.95732,0.0035200391,0.0030723698,0.004032938,0.0019442026,0.0063731405
t_102,-18.79011,63.69212,0.010441032,0.009147405,0.011917605,0.008489625,0.012840986
t_1020,-17.14103,63.95787,0.0042334897,0.0036953175,0.0048500397,0.002477046,0.007235407
t_1021,-17.03757999999999,63.96677,0.004193978,0.0036607187,0.0048049176,0.0024005119,0.0073273755
t_1022,-17.306360000000012,63.96718,0.004576314,0.003994894,0.005242353,0.002774957,0.007547016
t_1023,-16.9341,63.97564,0.003739339,0.0032638167,0.004284143,0.0020936565,0.0066785826
t_1024,-17.202910000000003,63.97613,0.0040898924,0.0035700796,0.0046853917,0.0024258997,0.0068952646
t_1025,-16.83059,63.98447,0.0023918976,0.0020876944,0.0027404272,0.001310017,0.0043672523
t_1026,-17.099440000000016,63.98505,0.0040878523,0.0035681603,0.0046832357,0.0023717606,0.0070456252
t_1027,-16.56174999999999,63.98367,0.0024442116,0.0021333073,0.0028004262,0.0012637044,0.004727506
t_1028,-16.72704999999999,63.99327,0.0026953171,0.0023524994,0.003088092,0.001443974,0.0050310707
t_1029,-16.62348,64.00204,0.0025847286,0.0022559594,0.0029614107,0.0013544763,0.004932402
t_103,-18.687330000000003,63.70159,0.008320245,0.0072860555,0.009501227,0.006636458,0.0104312375
t_1030,-16.519890000000004,64.01077,0.002399407,0.002094199,0.0027490964,0.0012298741,0.0046810927
t_1031,-16.788849999999996,64.0116,0.0024690127,0.0021549938,0.0028287894,0.0013406043,0.004547221
t_1032,-16.416259999999994,64.01946,0.0022969746,0.0020047885,0.0026317453,0.001151609,0.0045814966
t_1033,-16.99593999999999,63.99394,0.0038299265,0.0033429328,0.004387865,0.0021735707,0.006748498
t_1034,-17.26482999999999,63.99438,0.0036988726,0.0032288784,0.004237279,0.0022238765,0.0061521665
t_1035,-16.892410000000012,64.00279,0.0034464467,0.0030081556,0.0039485977,0.001913178,0.0062085157
t_1036,-17.161339999999996,64.00331,0.0034837131,0.003040906,0.0039910004,0.0020486624,0.005923991
t_1037,-17.05780999999999,64.01222,0.004051989,0.0035368241,0.0046421913,0.0023306531,0.0070446418
t_1038,-17.32678999999999,64.01261,0.003923987,0.0034255532,0.0044949455,0.0023911244,0.006439512
t_1039,-16.954260000000005,64.02108,0.0031218177,0.0027248452,0.0035766237,0.0017562816,0.0055490793
t_104,-18.85220000000001,63.71017,0.009923146,0.0087021245,0.011315494,0.008199327,0.012009379
t_1040,-17.223270000000014,64.02156,0.0037255655,0.003252126,0.0042679273,0.0022203631,0.006251157
t_1041,-16.85068000000001,64.02992,0.0025196103,0.002199176,0.002886734,0.0013864109,0.0045790435
t_1042,-17.119730000000004,64.03048,0.003448273,0.0030099342,0.0039504473,0.0020099725,0.005915796
t_1043,-16.68526,64.02038,0.0026154832,0.0022828134,0.0029966324,0.0013890435,0.0049247933
t_1044,-16.581639999999993,64.02913,0.0025097358,0.0021905012,0.0028754943,0.0013036835,0.0048315204
t_1045,-16.47800000000001,64.03785,0.0023784,0.002075861,0.0027250312,0.0012083817,0.0046812906
t_1046,-16.747070000000008,64.03871,0.002286398,0.001995598,0.002619574,0.0012304874,0.0042484114
t_1047,-16.37432000000001,64.04652,0.0025047862,0.0021861633,0.002869847,0.0012446821,0.0050406074
t_1048,-16.643429999999995,64.04748,0.0025966703,0.0022663875,0.0029750853,0.0013667959,0.004933214
t_1049,-16.270620000000008,64.05517,0.00221001,0.0019288798,0.0025321145,0.0010741038,0.0045471815
t_105,-18.74941000000001,63.71966,0.009988777,0.008754951,0.011396484,0.008096102,0.012323915
t_1050,-16.53976,64.05621,0.002395702,0.0020909687,0.0027448467,0.0012333215,0.004653603
t_1051,-17.492279999999994,64.02182,0.00351666,0.0030705112,0.004027635,0.002220571,0.0055692424
t_1052,-17.388769999999994,64.03082,0.004119552,0.0035964965,0.0047186785,0.0025439423,0.006671028
t_1053,-17.65782999999999,64.03094,0.004162676,0.0036357401,0.004765982,0.0027239847,0.006361222
t_1054,-17.554329999999993,64.03999,0.00397466,0.0034707913,0.0045516775,0.0025433325,0.006211505
t_1055,-17.450800000000015,64.04901,0.0040190704,0.0035090444,0.004603226,0.0025148713,0.0064229635
t_1056,-17.719930000000005,64.04908,0.0042467783,0.0037099454,0.0048612915,0.0028161595,0.006404156
t_1057,-17.34724,64.058,0.0039443164,0.0034434109,0.0045180875,0.0024135653,0.006445913
t_1058,-17.616410000000002,64.05815,0.003968813,0.0034661738,0.004544341,0.00257325,0.0061212373
t_1059,-17.51285999999999,64.06719,0.0039033145,0.0034083126,0.0044702073,0.0024745902,0.006156924
t_106,-18.99557999999999,63.67306,0.011090067,0.009724833,0.012646962,0.009355229,0.013146615
t_1060,-17.409279999999995,64.07619,0.0040598023,0.003544472,0.004650056,0.0025167482,0.0065489244
t_1061,-17.01615000000001,64.03936,0.0029952058,0.0026143761,0.0034315102,0.0017075296,0.00525394
t_1062,-17.285239999999988,64.03979,0.0038633791,0.0033725703,0.004425615,0.0023332068,0.0063970746
t_1063,-16.91255000000001,64.04821,0.0030155072,0.0026320366,0.0034548473,0.0016813291,0.005408391
t_1064,-17.181669999999997,64.04872,0.0036513743,0.0031873123,0.0041830023,0.002156612,0.006182166
t_1065,-16.80892,64.05703,0.002365053,0.0020642653,0.0027096693,0.001289675,0.0043371203
t_1066,-17.07808,64.05762,0.0027511087,0.0024013645,0.0031517912,0.0015891113,0.004762788
t_1067,-16.97444999999999,64.06649,0.0025931909,0.002263457,0.0029709595,0.0014649063,0.0045904913
t_1068,-17.243660000000006,64.06695,0.0037691856,0.003290274,0.0043178047,0.0022554805,0.006298773
t_1069,-16.870800000000003,64.07532,0.0029146953,0.0025440292,0.0033393677,0.0016102615,0.0052758195
t_107,-19.057709999999986,63.69108,0.0120997,0.010622098,0.013782845,0.010371886,0.014115343
t_1070,-17.14004,64.07586,0.0030062264,0.0026241178,0.0034439752,0.0017592191,0.0051371637
t_1071,-16.43607,64.0649,0.0025258895,0.0022045868,0.00289402,0.0012717764,0.005016698
t_1072,-16.70526000000001,64.06581,0.0026627074,0.002324038,0.0030507294,0.0014200584,0.0049927603
t_1073,-16.332339999999988,64.07356,0.0022166558,0.0019346828,0.002539725,0.0010915465,0.0045014685
t_1074,-16.60157000000001,64.07455,0.002522479,0.002201628,0.0028900888,0.0013156789,0.0048362105
t_1075,-16.228589999999997,64.08219,0.0021423725,0.0018698451,0.0024546206,0.0010317715,0.004448427
t_1076,-16.49785,64.08326,0.002401516,0.0020960395,0.0027515125,0.0012250219,0.004707899
t_1077,-16.767120000000006,64.08411,0.0027394835,0.0023910652,0.003138672,0.0014801222,0.0050703716
t_1078,-16.124799999999993,64.09078,0.0018764316,0.0016377317,0.0021499223,0.00088381465,0.003983862
t_1079,-16.39410000000001,64.09194,0.0023345968,0.0020376248,0.0026748509,0.0011646698,0.004679732
t_108,-18.954970000000003,63.70064,0.0109774005,0.009631761,0.012511037,0.009241609,0.0130392155
t_1080,-17.03639000000001,64.08475,0.002917193,0.002546307,0.0033421011,0.0016694423,0.0050975196
t_1081,-17.305679999999995,64.08515,0.0038838899,0.0033905641,0.0044489945,0.0023543932,0.0064070015
t_1082,-16.93271999999999,64.09359,0.002530232,0.0022084864,0.0028988519,0.0014160409,0.0045211087
t_1083,-17.20204000000001,64.09409,0.0036414429,0.0031786985,0.0041715517,0.002158583,0.006142968
t_1084,-16.829020000000014,64.10241,0.0028658253,0.00250136,0.0032833957,0.0015684604,0.005236316
t_1085,-17.09836999999999,64.10298,0.00290388,0.0025347439,0.0033267736,0.0016833,0.0050095166
t_1086,-16.99467999999999,64.11185,0.0026168628,0.0022841366,0.0029980566,0.0014833873,0.0046164417
t_1087,-17.264070000000004,64.11229,0.0038281605,0.0033418257,0.0043852716,0.0022983942,0.0063761096
t_1088,-16.890950000000004,64.12068,0.0029263147,0.002554184,0.0033526625,0.0016221297,0.005279058
t_1089,-17.160380000000004,64.12121,0.0035316416,0.0030827927,0.0040458417,0.0020733757,0.006015548
t_109,-19.119879999999995,63.70907,0.012777971,0.011232816,0.014535674,0.011129427,0.014670705
t_1090,-16.66341,64.09288,0.0026036245,0.0022724627,0.0029830458,0.0013757208,0.004927497
t_1091,-16.29032000000001,64.10058,0.0022235976,0.00194074,0.0025476809,0.0010848669,0.004557597
t_1092,-16.55967000000001,64.1016,0.0024718174,0.0021574057,0.0028320504,0.0012772887,0.0047834776
t_1093,-16.18652,64.10919,0.0020922741,0.0018261184,0.0023972217,0.0009983118,0.0043850136
t_1094,-16.455899999999986,64.1103,0.0023608347,0.0020605298,0.0027049067,0.0011930437,0.004671699
t_1095,-16.725279999999998,64.11118,0.0028208606,0.0024620828,0.00323192,0.001509774,0.0052704937
t_1096,-16.082690000000014,64.11777,0.0021358556,0.0018641537,0.0024471583,0.0009966533,0.004577198
t_1097,-16.352100000000007,64.11896,0.0022766562,0.0019870524,0.0026084683,0.0011251332,0.0046067103
t_1098,-16.621520000000004,64.11993,0.002595974,0.0022657788,0.0029742885,0.0013587405,0.0049597993
t_1099,-16.24826999999999,64.12758,0.002159848,0.0018850985,0.002474642,0.0010438627,0.004468925
t_11,-18.582809999999995,63.59218,0.009829503,0.008590504,0.011247202,0.0075135715,0.01285928
t_110,-19.017120000000006,63.71865,0.011899315,0.010453997,0.013544455,0.010179803,0.013909278
t_1100,-18.381470000000007,63.9666,0.008029226,0.0070563257,0.009136267,0.006166237,0.010455077
t_1101,-18.112689999999986,63.96708,0.00611259,0.0053505613,0.006983147,0.004416336,0.008460352
t_1102,-18.278179999999992,63.9759,0.008020094,0.0070359763,0.009141858,0.006016405,0.010691086
t_1103,-18.174859999999995,63.98516,0.0076297545,0.006684433,0.008708764,0.005592293,0.010409531
t_1104,-18.34040999999999,63.99394,0.008525983,0.0074914405,0.009703394,0.0064920043,0.0111972205
t_1105,-18.23706999999999,64.00322,0.0071475054,0.0062690396,0.008149069,0.005315105,0.009611632
t_1106,-18.133700000000005,64.01246,0.007234552,0.0063368212,0.008259463,0.0052557206,0.009958433
t_1107,-18.29930999999999,64.02126,0.010665139,0.009368078,0.012141786,0.008047506,0.014134216
t_1108,-18.195930000000004,64.03051,0.0068739946,0.006027337,0.007839582,0.0050649196,0.0093292305
t_1109,-18.361590000000007,64.03928,0.008329442,0.0073303343,0.009464726,0.006378839,0.010876526
t_111,-19.079309999999992,63.73665,0.01279427,0.011257634,0.014540654,0.011121801,0.014718242
t_1110,-18.443719999999985,63.98463,0.009218891,0.008118852,0.010467977,0.007190263,0.011819868
t_1111,-18.60929999999999,63.99328,0.010450123,0.009262507,0.011790013,0.008491988,0.012859777
t_1112,-18.506,64.00264,0.008247964,0.007283649,0.009339949,0.0065359143,0.010408476
t_1113,-18.40267,64.01196,0.008405257,0.0074003097,0.009546675,0.006497888,0.010872509
t_1114,-18.56832,64.02063,0.009373402,0.008306994,0.010576709,0.0075508486,0.011635866
t_1115,-18.464969999999994,64.02997,0.007988697,0.0070520407,0.00904976,0.006272563,0.010174355
t_1116,-18.63067000000001,64.0386,0.010515679,0.009362533,0.011810854,0.008618119,0.012831048
t_1117,-18.52731,64.04796,0.007977863,0.007066487,0.00900678,0.006365458,0.009998698
t_1118,-18.423910000000006,64.05728,0.007972773,0.0070336363,0.009037304,0.006198727,0.010254543
t_1119,-18.589679999999987,64.06593,0.011766546,0.010468376,0.013225702,0.009547207,0.014501793
t_112,-18.976499999999987,63.7462,0.011643013,0.010237443,0.013241564,0.009934784,0.0136449635
t_1120,-17.86473000000001,64.01273,0.005127286,0.004481404,0.0058662556,0.003509601,0.007490612
t_1121,-18.030309999999986,64.02166,0.007617384,0.006665455,0.008705264,0.0054076277,0.010730129
t_1122,-17.761290000000002,64.02185,0.004825392,0.00421581,0.0055231154,0.0032293585,0.0072102263
t_1123,-17.92688000000001,64.03084,0.005321236,0.0046528312,0.00608566,0.0036921857,0.007669048
t_1124,-17.82342,64.03998,0.005454191,0.00476655,0.0062410347,0.0036994722,0.008041201
t_1125,-17.989059999999995,64.04893,0.0066029504,0.0057765795,0.0075475383,0.0046439264,0.009388383
t_1126,-17.885580000000004,64.05808,0.0058500753,0.0051144017,0.006691571,0.0040212334,0.008510669
t_1127,-18.051269999999988,64.067,0.0062030633,0.0054303696,0.0070857047,0.004421935,0.00870162
t_1128,-17.782070000000004,64.0672,0.0057889326,0.005058454,0.006624898,0.003889706,0.008615495
t_1129,-17.94776999999999,64.07617,0.006927598,0.0060592475,0.007920392,0.004825417,0.009945589
t_113,-19.14152999999999,63.75462,0.013503687,0.011903942,0.01531842,0.011926284,0.015289723
t_1130,-18.092510000000004,64.03974,0.008359407,0.0073202024,0.00954614,0.006016828,0.01161404
t_1131,-18.25818000000001,64.04855,0.008837737,0.0077596917,0.010065555,0.006605243,0.0118247885
t_1132,-18.154740000000004,64.05779,0.006670941,0.0058472147,0.0076107094,0.004868303,0.009141061
t_1133,-18.320480000000003,64.06658,0.007536617,0.006628771,0.008568797,0.005714524,0.009939689
t_1134,-18.21701999999999,64.07583,0.007842553,0.0068825306,0.008936485,0.005803256,0.0105984695
t_1135,-18.382810000000006,64.08458,0.0088565955,0.0078070285,0.010047264,0.006814445,0.011510736
t_1136,-18.113529999999997,64.08505,0.007329473,0.006421919,0.008365283,0.005295802,0.010144105
t_1137,-18.279330000000016,64.09385,0.007902465,0.0069458447,0.008990836,0.0059298673,0.010531256
t_1138,-18.175819999999987,64.10309,0.0077688135,0.0068141725,0.008857196,0.005689452,0.010608133
t_1139,-18.341669999999993,64.11185,0.007776022,0.006848079,0.0088297045,0.005918035,0.01021733
t_114,-19.038700000000006,63.7642,0.012328743,0.010859528,0.013996732,0.01068989,0.014218847
t_1140,-17.678529999999995,64.07629,0.0047512157,0.0041502276,0.005439232,0.0031210005,0.0072329533
t_1141,-17.574960000000004,64.08534,0.0042712004,0.0037300063,0.0048909173,0.002743124,0.006650502
t_1142,-17.471360000000004,64.09436,0.0038711533,0.0033800593,0.0044335993,0.0024308998,0.006164725
t_1143,-17.740679999999998,64.09441,0.005159041,0.00450748,0.0059047854,0.0034330008,0.0077528977
t_1144,-17.367729999999995,64.10334,0.0041552023,0.00362763,0.0047595003,0.002551332,0.0067673298
t_1145,-17.63709,64.10348,0.0056580235,0.004941878,0.006477949,0.0036806944,0.008697607
t_1146,-17.533469999999994,64.11251,0.0040715165,0.0035553868,0.004662572,0.0025895,0.006401717
t_1147,-17.429820000000007,64.12151,0.0041106283,0.0035889822,0.004708094,0.0025561522,0.0066104303
t_1148,-17.69926000000001,64.1216,0.005007553,0.004374591,0.0057320986,0.0032991616,0.0076005943
t_1149,-17.595619999999997,64.13065,0.0045497282,0.003973512,0.005209505,0.002930343,0.0070640296
t_115,-18.935839999999985,63.77374,0.011393602,0.010027537,0.012945767,0.009691324,0.013394884
t_1150,-18.486260000000016,64.07527,0.0093324315,0.00825909,0.010545264,0.0073696314,0.011817996
t_1151,-18.652080000000012,64.08388,0.010098715,0.009035818,0.0112866415,0.008340597,0.012227426
t_1152,-18.548640000000006,64.09324,0.009733558,0.008648888,0.010954257,0.0078115948,0.0121284
t_1153,-18.44516999999999,64.10256,0.007842757,0.006932847,0.008872089,0.0061254594,0.010041505
t_1154,-18.61106000000001,64.11119,0.010083949,0.009006407,0.01129041,0.00823113,0.012353835
t_1155,-18.507569999999987,64.12053,0.008868228,0.007867311,0.009996486,0.0070341164,0.011180575
t_1156,-18.404050000000012,64.12983,0.008330443,0.0073543536,0.009436082,0.0064316946,0.010789735
t_1157,-18.570009999999996,64.13848,0.009922705,0.008842109,0.011135361,0.007997529,0.012311313
t_1158,-18.466470000000015,64.1478,0.008431113,0.0074659516,0.009521048,0.0066055628,0.010761185
t_1159,-18.632479999999987,64.15641,0.01104789,0.009899109,0.012329987,0.009054321,0.013480401
t_116,-18.914330000000007,63.72819,0.010897336,0.009567845,0.012411565,0.009150265,0.012977975
t_1160,-17.844240000000013,64.08531,0.005357483,0.0046829656,0.0061291554,0.0036471596,0.007869856
t_1161,-18.010009999999994,64.09424,0.007958757,0.0069652637,0.009093957,0.0056172614,0.01127628
t_1162,-17.906450000000007,64.10339,0.0055386247,0.00484328,0.006333799,0.003819704,0.008031084
t_1163,-18.072270000000003,64.11229,0.0074126604,0.0064921556,0.008463681,0.005300991,0.010365521
t_1164,-17.802869999999984,64.11251,0.0052436762,0.004582721,0.0059999595,0.0035343189,0.007779756
t_1165,-17.968700000000013,64.12146,0.0057562087,0.005036128,0.0065792482,0.0040212283,0.008239755
t_1166,-17.865100000000012,64.1306,0.0054649403,0.0047777817,0.0062509286,0.0037305225,0.0080057345
t_1167,-18.03098,64.13951,0.0076602213,0.0067062387,0.008749911,0.0054202764,0.0108258305
t_1168,-17.761470000000003,64.1397,0.0051012402,0.0044575194,0.0058379225,0.0034033726,0.007646137
t_1169,-17.927359999999993,64.14866,0.0056661484,0.0049558645,0.006478232,0.003916845,0.008196709
t_117,-18.81152,63.7377,0.009914519,0.008699441,0.011299312,0.008166027,0.0120373955
t_1170,-18.238139999999987,64.12111,0.009277468,0.00814843,0.010562943,0.0068868473,0.012497939
t_1171,-18.13458,64.13033,0.008073008,0.0070770755,0.009209094,0.005849365,0.01114197
t_1172,-18.3005,64.1391,0.0068904725,0.0060621235,0.00783201,0.005185037,0.009156851
t_1173,-18.196920000000006,64.14834,0.008773142,0.0076997206,0.009996208,0.006440408,0.011950797
t_1174,-18.362889999999993,64.15709,0.007183423,0.006333024,0.008148013,0.0054802247,0.009415957
t_1175,-18.0933,64.15754,0.007990819,0.0070012,0.009120322,0.0057266164,0.011150249
t_1176,-18.259289999999993,64.16634,0.007154654,0.0062881904,0.008140509,0.005321515,0.009619267
t_1177,-18.15566000000001,64.17556,0.007897521,0.0069261775,0.009005089,0.005731883,0.0108813895
t_1178,-18.321699999999993,64.18432,0.006730872,0.005925973,0.0076450966,0.0050724726,0.00893147
t_1179,-18.218050000000005,64.19355,0.007551831,0.006630817,0.008600773,0.0055505405,0.010274704
t_118,-18.70866000000001,63.74718,0.008940016,0.007839281,0.010195308,0.0072188815,0.011071505
t_1180,-17.823710000000005,64.15778,0.005355628,0.004681216,0.006127201,0.003617769,0.007928298
t_1181,-17.989660000000015,64.16671,0.005773461,0.0050524604,0.00659735,0.0040411092,0.008248441
t_1182,-17.885989999999993,64.17585,0.0055078664,0.0048160697,0.0062990347,0.0037666196,0.008054063
t_1183,-18.05198999999999,64.18474,0.006144046,0.0053803334,0.007016164,0.004353988,0.008670052
t_1184,-17.782280000000014,64.18494,0.005234729,0.0045746295,0.0059900787,0.003498395,0.007832847
t_1185,-17.94829999999999,64.19389,0.005641352,0.004935026,0.0064487704,0.0039050798,0.008149603
t_1186,-17.844570000000004,64.20301,0.0053392006,0.0046673743,0.0061077313,0.0036113209,0.007893805
t_1187,-18.01065,64.21192,0.005833037,0.005105514,0.006664231,0.0040865787,0.00832587
t_1188,-17.906900000000007,64.22105,0.005529403,0.0048354575,0.006322939,0.00378456,0.008078694
t_1189,-18.07302999999999,64.22993,0.006034667,0.0052854717,0.006890059,0.0042783367,0.0085120015
t_119,-18.87366,63.75573,0.010385443,0.009125047,0.011819931,0.0086926455,0.012407894
t_1190,-18.52892,64.16574,0.007780791,0.0069158818,0.008753867,0.006188331,0.009783042
t_1191,-18.425330000000002,64.17505,0.008539006,0.007547289,0.009661037,0.006605557,0.011038377
t_1192,-18.591409999999996,64.18367,0.00870489,0.0077721626,0.009749553,0.0070308875,0.0107774595
t_1193,-18.48778999999999,64.19299,0.0091860145,0.008143972,0.010361391,0.0072067697,0.011708834
t_1194,-18.653930000000003,64.20158,0.010232044,0.009183979,0.011399714,0.008395756,0.0124699585
t_1195,-18.550299999999993,64.21092,0.0081731,0.0072719776,0.009185887,0.0065040444,0.010270465
t_1196,-18.44663,64.22022,0.009306642,0.008230813,0.01052309,0.007201037,0.012027933
t_1197,-18.612840000000006,64.22882,0.01060514,0.009474431,0.011870791,0.008561117,0.013137187
t_1198,-18.509150000000005,64.23814,0.0093049165,0.008252367,0.010491713,0.0072953333,0.0118680615
t_1199,-18.40544,64.24742,0.009202661,0.00812083,0.010428611,0.007022368,0.01205989
t_12,-18.480160000000012,63.60161,0.009332071,0.008154305,0.010679947,0.00700306,0.012435642
t_120,-18.770790000000005,63.76522,0.008512883,0.0074740485,0.009696108,0.0069851587,0.010374737
t_1200,-16.51773,64.12864,0.0024584488,0.0021457332,0.0028167388,0.001258351,0.0048030876
t_1201,-16.78719000000001,64.12947,0.002894583,0.0025264472,0.0033163605,0.0015690685,0.0053398623
t_1202,-16.144419999999997,64.13617,0.0018053459,0.0015756892,0.002068475,0.000853283,0.0038196866
t_1203,-16.413909999999987,64.13731,0.0023476225,0.0020489953,0.0026897725,0.0011750921,0.004690127
t_1204,-16.68341000000001,64.13823,0.002734993,0.0023871276,0.003133551,0.0014497869,0.0051595075
t_1205,-16.04052999999999,64.14473,0.001722893,0.0015037234,0.0019740069,0.00079634396,0.0037274852
t_1206,-16.310059999999993,64.14596,0.0022343309,0.0019501091,0.002559977,0.0010936857,0.004564597
t_1207,-16.5796,64.14696,0.0025383455,0.002215475,0.0029082696,0.0013158009,0.004896788
t_1208,-16.20617999999999,64.15456,0.0018809094,0.001641642,0.00215505,0.0009003538,0.003929367
t_1209,-16.475760000000008,64.15565,0.0023789825,0.0020763713,0.0027256964,0.0012059287,0.0046931114
t_121,-18.66789,63.77467,0.008329153,0.0073070093,0.0094942795,0.0066966186,0.010359675
t_1210,-17.056669999999997,64.13009,0.0032474254,0.0028345806,0.0037203995,0.0018642903,0.005656722
t_1211,-17.32614000000001,64.13048,0.003903473,0.003407745,0.004471315,0.0023733675,0.0064200344
t_1212,-16.952920000000006,64.13893,0.0031013773,0.002707021,0.0035531828,0.0017410215,0.0055246535
