# 20000620_M6.46_Iceland median gmf, Stations:None, gmlt:GEM, Rupture:GCMT
custom_site_id,lon,lat,"KothaEtAl2020ESHM20SlopeGeology
KothaEtAl2020ESHM20SlopeGeology.dl2l
'PGA' = -0.305692","KothaEtAl2020ESHM20SlopeGeology
KothaEtAl2020ESHM20SlopeGeology.dl2l
'PGA' = -0.787319","KothaEtAl2020ESHM20SlopeGeology
KothaEtAl2020ESHM20SlopeGeology.dl2l
'PGA' = 0.175935","KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = -1.73205100
KothaEtAl2020ESHM20SlopeGeology.dl2l
'PGA' = -0.305692","KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = 1.73205100
KothaEtAl2020ESHM20SlopeGeology.dl2l
'PGA' = -0.305692"
t_1027,-16.56174999999999,63.98367,0.0031356458,0.0019371313,0.0050756885,0.0015134647,0.0064965338
t_1028,-16.72704999999999,63.99327,0.0034569206,0.0021356076,0.005595738,0.0017288786,0.006912169
t_1029,-16.62348,64.00204,0.003315692,0.0020483597,0.00536713,0.0016220635,0.0067776716
t_103,-18.687330000000003,63.70159,0.0105597405,0.0065235696,0.017093115,0.007852944,0.014199532
t_1030,-16.519890000000004,64.01077,0.0030784393,0.0019017904,0.0049830875,0.0014731098,0.0064331847
t_1031,-16.788849999999996,64.0116,0.0031663813,0.001956119,0.00512544,0.0016049587,0.006246872
t_1032,-16.416259999999994,64.01946,0.0029474006,0.0018208376,0.0047709746,0.0013795766,0.0062969825
t_1033,-16.99593999999999,63.99394,0.0049091214,0.0030327444,0.007946423,0.0026006275,0.009266791
t_1034,-17.26482999999999,63.99438,0.004736725,0.0029262416,0.007667364,0.0026579571,0.00844128
t_1035,-16.892410000000012,64.00279,0.0044188234,0.0027298494,0.0071527753,0.0022898067,0.008527357
t_1036,-17.161339999999996,64.00331,0.0044630603,0.0027571782,0.0072243824,0.0024497395,0.008131031
t_1037,-17.05780999999999,64.01222,0.0051929667,0.0032080978,0.008405886,0.002788103,0.009672133
t_1038,-17.32678999999999,64.01261,0.005023797,0.0031035885,0.00813205,0.0028570364,0.008833817
t_1039,-16.954260000000005,64.02108,0.004002122,0.0024724207,0.0064782584,0.0021017517,0.007620777
t_104,-18.85220000000001,63.71017,0.012576099,0.0077692303,0.020357005,0.009685656,0.016329123
t_1040,-17.223270000000014,64.02156,0.0047719763,0.0029480194,0.007724426,0.002654463,0.008578668
t_1041,-16.85068000000001,64.02992,0.0032309708,0.001996021,0.0052299914,0.0016596388,0.0062900265
t_1042,-17.119730000000004,64.03048,0.0044185673,0.002729691,0.007152361,0.0024040665,0.00812113
t_1043,-16.68526,64.02038,0.003354916,0.0020725916,0.0054306225,0.0016633448,0.0067667644
t_1044,-16.581639999999993,64.02913,0.0032198392,0.001989144,0.0052119726,0.0015614463,0.00663959
t_1045,-16.47800000000001,64.03785,0.0030517958,0.0018853305,0.00493996,0.0014475534,0.0064339302
t_1046,-16.747070000000008,64.03871,0.002932594,0.0018116904,0.004747007,0.0014733787,0.0058369967
t_1047,-16.37432000000001,64.04652,0.0032143616,0.0019857602,0.005203106,0.001491258,0.0069284597
t_1048,-16.643429999999995,64.04748,0.003331215,0.0020579495,0.005392257,0.0016369682,0.006778991
t_1049,-16.270620000000008,64.05517,0.0028363639,0.0017522416,0.004591239,0.0012870459,0.006250717
t_105,-18.74941000000001,63.71966,0.012659121,0.00782052,0.020491393,0.009560958,0.016761223
t_1050,-16.53976,64.05621,0.0030739114,0.0018989932,0.0049757585,0.0014773994,0.0063956515
t_1051,-17.492279999999994,64.02182,0.004498495,0.0027790687,0.0072817397,0.0026505017,0.0076349527
t_1052,-17.388769999999994,64.03082,0.005272872,0.0032574614,0.008535229,0.003038721,0.0091496315
t_1053,-17.65782999999999,64.03094,0.0053190063,0.0032859622,0.008609907,0.003246747,0.008713899
t_1054,-17.554329999999993,64.03999,0.005082756,0.0031400118,0.008227487,0.003034501,0.00851356
t_1055,-17.450800000000015,64.04901,0.005142959,0.003177204,0.008324938,0.0030030499,0.008807721
t_1056,-17.719930000000005,64.04908,0.005424233,0.003350969,0.008780238,0.003354633,0.008770648
t_1057,-17.34724,64.058,0.0050501525,0.0031198706,0.008174712,0.0028840834,0.008843033
t_1058,-17.616410000000002,64.05815,0.0050736326,0.0031343757,0.008212719,0.0030688394,0.008388105
t_1059,-17.51285999999999,64.06719,0.004993555,0.0030849057,0.008083098,0.0029539708,0.008441381
t_106,-18.99557999999999,63.67306,0.0140807675,0.008698781,0.02279262,0.0110882055,0.017880984
t_1060,-17.409279999999995,64.07619,0.0051969704,0.0032105711,0.008412367,0.0030066401,0.008982951
t_1061,-17.01615000000001,64.03936,0.0038393391,0.0023718572,0.006214761,0.002043144,0.0072146286
t_1062,-17.285239999999988,64.03979,0.0049475175,0.0030564647,0.008008575,0.002788725,0.008777462
t_1063,-16.91255000000001,64.04821,0.003866514,0.0023886452,0.006258749,0.0020124875,0.007428583
t_1064,-17.181669999999997,64.04872,0.004678082,0.0028900136,0.0075724395,0.0025790047,0.00848562
t_1065,-16.80892,64.05703,0.0030332725,0.0018738874,0.004909976,0.00154415,0.0059584505
t_1066,-17.07808,64.05762,0.0035260164,0.0021782934,0.0057075834,0.0019012026,0.006539435
t_1067,-16.97444999999999,64.06649,0.0033247075,0.0020539293,0.0053817234,0.0017532748,0.00630459
t_1068,-17.243660000000006,64.06695,0.0048282575,0.0029827885,0.007815529,0.0026967563,0.008644485
t_1069,-16.870800000000003,64.07532,0.0037379607,0.0023092278,0.0060506593,0.0019278761,0.007247536
t_107,-19.057709999999986,63.69108,0.01534798,0.009481636,0.024843864,0.012278249,0.019185185
t_1070,-17.14004,64.07586,0.0038525236,0.0023800023,0.006236103,0.0021044456,0.00705266
t_1071,-16.43607,64.0649,0.0032414088,0.0020024693,0.0052468874,0.0015237182,0.006895455
t_1072,-16.70526000000001,64.06581,0.0034157762,0.0021101895,0.005529137,0.0017006935,0.0068604522
t_1073,-16.332339999999988,64.07356,0.002844906,0.0017575187,0.004605066,0.0013079679,0.0061878352
t_1074,-16.60157000000001,64.07455,0.0032364933,0.0019994327,0.0052389307,0.0015760305,0.0066463747
t_1075,-16.228589999999997,64.08219,0.0027498263,0.0016987807,0.0044511603,0.0012364857,0.0061153523
t_1076,-16.49785,64.08326,0.0030817764,0.001903852,0.0049884897,0.0014677073,0.0064708716
t_1077,-16.767120000000006,64.08411,0.0035141115,0.0021709388,0.005688313,0.0017725672,0.0069667203
t_1078,-16.124799999999993,64.09078,0.002408656,0.0014880134,0.0038989058,0.0010592736,0.0054769837
t_1079,-16.39410000000001,64.09194,0.002996295,0.0018510434,0.0048501203,0.0013956194,0.0064328313
t_108,-18.954970000000003,63.70064,0.01391667,0.008597405,0.022526996,0.010925861,0.017726174
t_1080,-17.03639000000001,64.08475,0.0037397675,0.002310344,0.0060535837,0.0019978948,0.0070002987
t_1081,-17.305679999999995,64.08515,0.0049744123,0.0030730797,0.008052111,0.0028145125,0.008791853
t_1082,-16.93271999999999,64.09359,0.003244696,0.0020045,0.0052522086,0.0016952511,0.00621032
t_1083,-17.20204000000001,64.09409,0.004666006,0.0028825535,0.007552892,0.0025818495,0.008432566
t_1084,-16.829020000000014,64.10241,0.0036760275,0.002270967,0.0059504076,0.0018783064,0.007194342
t_1085,-17.09836999999999,64.10298,0.0037223739,0.0022995987,0.0060254284,0.0020143064,0.0068788272
t_1086,-16.99467999999999,64.11185,0.0033555855,0.002073005,0.005431706,0.0017757867,0.0063408255
t_1087,-17.264070000000004,64.11229,0.004904697,0.0030300112,0.007939262,0.0027487315,0.008751692
t_1088,-16.890950000000004,64.12068,0.0037534796,0.0023188149,0.0060757794,0.0019425368,0.0072526853
t_1089,-17.160380000000004,64.12121,0.004526704,0.0027964958,0.0073274025,0.0024808892,0.008259558
t_109,-19.119879999999995,63.70907,0.016197441,0.010006414,0.026218893,0.013163323,0.019930916
t_1090,-16.66341,64.09288,0.003340528,0.002063703,0.005407333,0.0016479365,0.006771577
t_1091,-16.29032000000001,64.10058,0.0028541414,0.0017632243,0.0046200156,0.0013001639,0.006265459
t_1092,-16.55967000000001,64.1016,0.0031719725,0.001959573,0.0051344903,0.0015303436,0.006574608
t_1093,-16.18652,64.10919,0.0026858086,0.001659232,0.0043475344,0.0011965621,0.006028578
t_1094,-16.455899999999986,64.1103,0.003029999,0.0018718651,0.0049046776,0.0014296593,0.0064217364
t_1095,-16.725279999999998,64.11118,0.0036191742,0.0022358443,0.0058583785,0.0018085075,0.0072426694
t_1096,-16.082690000000014,64.11777,0.0027419343,0.0016939051,0.004438385,0.00119468,0.0062930686
t_1097,-16.352100000000007,64.11896,0.0029223156,0.0018053408,0.0047303694,0.0013484798,0.0063330047
t_1098,-16.621520000000004,64.11993,0.0033312885,0.002057995,0.0053923763,0.0016279599,0.0068168035
t_1099,-16.24826999999999,64.12758,0.0027726535,0.0017128828,0.0044881105,0.0012512306,0.006144037
t_11,-18.582809999999995,63.59218,0.012554234,0.0077557224,0.020321613,0.00896677,0.017576985
t_110,-19.017120000000006,63.71865,0.015072164,0.009311243,0.024397401,0.012019467,0.018900186
t_1100,-18.381470000000007,63.9666,0.010126518,0.0062559345,0.016391855,0.0072130957,0.014216694
t_1101,-18.112689999999986,63.96708,0.0077645467,0.0047967616,0.012568518,0.005221769,0.011545547
t_1102,-18.278179999999992,63.9759,0.010146729,0.0062684203,0.01642457,0.0070707016,0.014560945
t_1103,-18.174859999999995,63.98516,0.009678128,0.0059789293,0.015666043,0.0065975245,0.014197168
t_1104,-18.34040999999999,63.99394,0.010763415,0.006649395,0.017422803,0.007602245,0.015239065
t_1105,-18.23706999999999,64.00322,0.009051804,0.0055920007,0.014652208,0.006253848,0.01310156
t_1106,-18.133700000000005,64.01246,0.009185329,0.0056744893,0.014868346,0.006207414,0.013591855
t_1107,-18.29930999999999,64.02126,0.013481575,0.008328613,0.021822706,0.009438515,0.01925651
t_1108,-18.195930000000004,64.03051,0.008715825,0.0053844405,0.014108358,0.0059682536,0.012728282
t_1109,-18.361590000000007,64.03928,0.010506552,0.0064907107,0.017007018,0.0074524283,0.014812303
t_111,-19.079309999999992,63.73665,0.016197698,0.010006572,0.026219308,0.013119948,0.019997444
t_1110,-18.443719999999985,63.98463,0.011593628,0.007162282,0.018766673,0.008370889,0.016057098
t_1111,-18.60929999999999,63.99328,0.013026803,0.008047665,0.021086562,0.009744997,0.017413815
t_1112,-18.506,64.00264,0.010336623,0.0063857324,0.016731953,0.007563928,0.014125699
t_1113,-18.40267,64.01196,0.010583821,0.006538446,0.017132094,0.0075755934,0.0147866
t_1114,-18.56832,64.02063,0.01169724,0.007226291,0.018934391,0.008673387,0.015775317
t_1115,-18.464969999999994,64.02997,0.010028606,0.006195447,0.016233364,0.007273091,0.0138280885
t_1116,-18.63067000000001,64.0386,0.013054044,0.0080644945,0.021130659,0.00980616,0.017377656
t_1117,-18.52731,64.04796,0.009978537,0.0061645154,0.016152317,0.0073310267,0.0135821635
t_1118,-18.423910000000006,64.05728,0.010031989,0.0061975364,0.016238838,0.007208033,0.013962311
t_1119,-18.589679999999987,64.06593,0.014653559,0.009052638,0.023719802,0.010903537,0.019693313
t_112,-18.976499999999987,63.7462,0.014726638,0.009097785,0.023838095,0.011698934,0.018537916
t_1120,-17.86473000000001,64.01273,0.0065379646,0.004039007,0.010583041,0.004171467,0.010246989
t_1121,-18.030309999999986,64.02166,0.009690916,0.0059868298,0.015686743,0.00640577,0.014660824
t_1122,-17.761290000000002,64.02185,0.006160018,0.00380552,0.009971257,0.0038443168,0.009870628
t_1123,-17.92688000000001,64.03084,0.0067806276,0.004188919,0.010975842,0.0043838276,0.010487847
t_1124,-17.82342,64.03998,0.006959054,0.0042991466,0.011264662,0.00440048,0.011005262
t_1125,-17.989059999999995,64.04893,0.008407721,0.005194101,0.013609629,0.00550721,0.012835861
t_1126,-17.885580000000004,64.05808,0.007460048,0.0046086493,0.0120756235,0.00477901,0.011645156
t_1127,-18.051269999999988,64.067,0.007892468,0.0048757885,0.012775584,0.0052367733,0.011894929
t_1128,-17.782070000000004,64.0672,0.007390833,0.00456589,0.011963585,0.004630467,0.01179674
t_1129,-17.94776999999999,64.07617,0.0088291,0.0054544187,0.014291716,0.00572913,0.01360643
t_113,-19.14152999999999,63.75462,0.01709703,0.010562159,0.027675062,0.0140651325,0.020782486
t_1130,-18.092510000000004,64.03974,0.0106244795,0.006563564,0.017197907,0.0071155573,0.01586377
t_1131,-18.25818000000001,64.04855,0.011188956,0.006912285,0.01811163,0.007762017,0.016128892
t_1132,-18.154740000000004,64.05779,0.008469501,0.005232266,0.01370963,0.005746192,0.012483474
t_1133,-18.320480000000003,64.06658,0.009525938,0.0058849095,0.015419692,0.006693597,0.013556761
t_1134,-18.21701999999999,64.07583,0.009945762,0.0061442675,0.016099263,0.0068344586,0.0144734485
t_1135,-18.382810000000006,64.08458,0.011174503,0.006903356,0.018088233,0.00795169,0.01570352
t_1136,-18.113529999999997,64.08505,0.009318289,0.005756629,0.01508357,0.00626195,0.013866371
t_1137,-18.279330000000016,64.09385,0.010010165,0.006184054,0.016203513,0.006965721,0.014385216
t_1138,-18.175819999999987,64.10309,0.009869168,0.006096949,0.01597528,0.006715738,0.014503314
t_1139,-18.341669999999993,64.11185,0.009839149,0.0060784044,0.015926689,0.0069318637,0.013965776
t_114,-19.038700000000006,63.7642,0.01558833,0.009630119,0.025232922,0.012575745,0.019322598
t_1140,-17.678529999999995,64.07629,0.0060718437,0.0037510481,0.009828529,0.003720319,0.009909711
t_1141,-17.574960000000004,64.08534,0.0054627983,0.0033747938,0.008842664,0.0032733846,0.009116609
t_1142,-17.471360000000004,64.09436,0.0049544955,0.0030607756,0.008019871,0.0029033432,0.008454745
t_1143,-17.740679999999998,64.09441,0.0065908786,0.004071696,0.010668694,0.004090157,0.010620542
t_1144,-17.367729999999995,64.10334,0.0053210915,0.0032872504,0.008613283,0.003049385,0.009285157
t_1145,-17.63709,64.10348,0.0072347135,0.004469443,0.011710874,0.0043905885,0.011921199
t_1146,-17.533469999999994,64.11251,0.0052099307,0.0032185777,0.008433346,0.003091962,0.00877869
t_1147,-17.429820000000007,64.12151,0.0052632466,0.003251515,0.008519649,0.003054592,0.009068892
t_1148,-17.69926000000001,64.1216,0.0064014625,0.0039546792,0.010362085,0.0039339727,0.010416625
t_1149,-17.595619999999997,64.13065,0.0058208113,0.003595966,0.009422181,0.0034980157,0.009686017
t_115,-18.935839999999985,63.77374,0.01438973,0.008889651,0.02329274,0.011380112,0.018195283
t_1150,-18.486260000000016,64.07527,0.011710276,0.0072343443,0.018955491,0.008521158,0.016092949
t_1151,-18.652080000000012,64.08388,0.012512468,0.0077299206,0.020254005,0.009427412,0.016607087
t_1152,-18.548640000000006,64.09324,0.012176619,0.007522441,0.019710366,0.008971444,0.016526889
t_1153,-18.44516999999999,64.10256,0.009877495,0.0061020935,0.01598876,0.007116446,0.01370978
t_1154,-18.61106000000001,64.11119,0.012576224,0.007769308,0.020357208,0.009379617,0.016862247
t_1155,-18.507569999999987,64.12053,0.011150857,0.006888748,0.01804996,0.008132211,0.0152900135
t_1156,-18.404050000000012,64.12983,0.010531291,0.006505994,0.017047063,0.007510081,0.014767895
t_1157,-18.570009999999996,64.13848,0.012464054,0.007700011,0.020175638,0.009198876,0.01688822
t_1158,-18.466470000000015,64.1478,0.010654469,0.0065820906,0.017246451,0.0076888353,0.014763967
t_1159,-18.632479999999987,64.15641,0.013883731,0.008577056,0.022473678,0.010366638,0.018594068
t_116,-18.914330000000007,63.72819,0.0137950685,0.008522282,0.022330157,0.0107906675,0.017635973
t_1160,-17.844240000000013,64.08531,0.006837074,0.00422379,0.011067213,0.004338678,0.010774153
t_1161,-18.010009999999994,64.09424,0.010137533,0.006262739,0.016409684,0.0066620396,0.015426144
t_1162,-17.906450000000007,64.10339,0.0070652864,0.0043647746,0.011436621,0.0045404667,0.010994084
t_1163,-18.072270000000003,64.11229,0.009436829,0.00582986,0.01527545,0.0062794653,0.01418174
t_1164,-17.802869999999984,64.11251,0.0066969036,0.004137196,0.010840317,0.0042085964,0.010656408
t_1165,-17.968700000000013,64.12146,0.00733999,0.0045344806,0.011881285,0.0047760922,0.011280239
t_1166,-17.865100000000012,64.1306,0.006977495,0.004310539,0.011294512,0.004439707,0.010965912
t_1167,-18.03098,64.13951,0.009764691,0.006032406,0.015806163,0.0064321966,0.014823738
t_1168,-17.761470000000003,64.1397,0.0065198424,0.004027812,0.010553707,0.004056647,0.01047869
t_1169,-17.927359999999993,64.14866,0.007232693,0.0044681947,0.011707603,0.0046587153,0.011228814
t_117,-18.81152,63.7377,0.012547729,0.0077517037,0.020311082,0.00962401,0.016359657
t_1170,-18.238139999999987,64.12111,0.011777429,0.00727583,0.019064194,0.008113632,0.017095651
t_1171,-18.13458,64.13033,0.010272684,0.0063462323,0.016628454,0.0069201947,0.015249287
t_1172,-18.3005,64.1391,0.008742716,0.0054010525,0.014151885,0.0060963435,0.012537857
t_1173,-18.196920000000006,64.14834,0.011160019,0.006894408,0.018064788,0.007609324,0.016367553
t_1174,-18.362889999999993,64.15709,0.009113179,0.0056299167,0.014751556,0.006430568,0.012914882
t_1175,-18.0933,64.15754,0.010183949,0.006291414,0.01648482,0.006789743,0.015274926
t_1176,-18.259289999999993,64.16634,0.009100767,0.005622248,0.014731464,0.006279255,0.013190092
t_1177,-18.15566000000001,64.17556,0.010064855,0.0062178406,0.01629204,0.0067902775,0.014918581
t_1178,-18.321699999999993,64.18432,0.008565288,0.005291442,0.013864682,0.0059788516,0.01227061
t_1179,-18.218050000000005,64.19355,0.009627116,0.0059474153,0.0155834695,0.0065708156,0.014105001
t_118,-18.70866000000001,63.74718,0.011316007,0.006990774,0.018317288,0.008507867,0.015051012
t_1180,-17.823710000000005,64.15778,0.0068437997,0.004227945,0.011078099,0.0043104957,0.010865941
t_1181,-17.989660000000015,64.16671,0.007368578,0.0045521413,0.011927561,0.004803707,0.011302927
t_1182,-17.885989999999993,64.17585,0.0070375926,0.0043476657,0.011391792,0.0044861296,0.0110401865
t_1183,-18.05198999999999,64.18474,0.007841464,0.0048442795,0.012693024,0.0051728026,0.011886894
t_1184,-17.782280000000014,64.18494,0.006694796,0.004135894,0.010836906,0.004172911,0.010740775
t_1185,-17.94829999999999,64.19389,0.0072080996,0.0044530015,0.011667794,0.004649421,0.011174874
t_1186,-17.844570000000004,64.20301,0.0068283966,0.0042184293,0.011053165,0.004306706,0.010826603
t_1187,-18.01065,64.21192,0.007454067,0.0046049543,0.012065942,0.004864178,0.011422919
t_1188,-17.906900000000007,64.22105,0.007072375,0.0043691536,0.011448096,0.004512613,0.011084151
t_1189,-18.07302999999999,64.22993,0.0077144606,0.0047658198,0.012487443,0.0050916825,0.011688259
t_119,-18.87366,63.75573,0.0131279025,0.008110122,0.021250213,0.010224747,0.016855365
t_1190,-18.52892,64.16574,0.0098389955,0.0060783094,0.01592644,0.007183434,0.01347626
t_1191,-18.425330000000002,64.17505,0.0108389715,0.0066960724,0.017545108,0.0077377977,0.015183042
t_1192,-18.591409999999996,64.18367,0.011036004,0.0068177944,0.017864045,0.008149373,0.014945122
t_1193,-18.48778999999999,64.19299,0.011680784,0.007216125,0.018907754,0.008434001,0.016177457
t_1194,-18.653930000000003,64.20158,0.013050374,0.008062227,0.021124717,0.009743945,0.017478779
t_1195,-18.550299999999993,64.21092,0.010431741,0.0064444947,0.016885921,0.0076160063,0.01428849
t_1196,-18.44663,64.22022,0.011884998,0.0073422836,0.019238316,0.008484496,0.016648388
t_1197,-18.612840000000006,64.22882,0.0136288,0.008419565,0.022061018,0.010057806,0.018467667
t_1198,-18.509150000000005,64.23814,0.011932091,0.0073713767,0.019314546,0.008610591,0.016534846
t_1199,-18.40544,64.24742,0.011788835,0.0072828764,0.019082656,0.008318727,0.016706478
t_12,-18.480160000000012,63.60161,0.01191918,0.007363401,0.019293647,0.008355776,0.017002234
t_120,-18.770790000000005,63.76522,0.010759132,0.0066467496,0.017415872,0.008213352,0.014093992
t_1200,-16.51773,64.12864,0.003155324,0.001949288,0.005107541,0.0015079716,0.006602292
t_1201,-16.78719000000001,64.12947,0.0037137,0.00229424,0.006011388,0.0018795411,0.007337731
t_1202,-16.144419999999997,64.13617,0.0023177487,0.0014318528,0.0037517534,0.0010228945,0.005251723
t_1203,-16.413909999999987,64.13731,0.0030134916,0.0018616673,0.004877957,0.0014084274,0.006447711
t_1204,-16.68341000000001,64.13823,0.0035096921,0.0021682086,0.0056811594,0.0017370892,0.007091137
t_1205,-16.04052999999999,64.14473,0.0022120222,0.0013665374,0.0035806133,0.0009547144,0.005125137
t_1206,-16.310059999999993,64.14596,0.0028683853,0.0017720239,0.0046430724,0.0013110364,0.0062756725
t_1207,-16.5796,64.14696,0.0032579277,0.0020126742,0.0052736267,0.0015768862,0.0067310454
t_1208,-16.20617999999999,64.15456,0.0024148847,0.0014918613,0.003908988,0.0010794054,0.0054026674
t_1209,-16.475760000000008,64.15565,0.003053846,0.0018865973,0.0049432786,0.0014454729,0.006451851
t_121,-18.66789,63.77467,0.010530548,0.0065055354,0.017045861,0.00787717,0.014077702
t_1210,-17.056669999999997,64.13009,0.0041639223,0.0025723774,0.006740166,0.0022316757,0.0077691623
t_1211,-17.32614000000001,64.13048,0.0050006537,0.003089291,0.008094587,0.002838053,0.008811159
t_1212,-16.952920000000006,64.13893,0.0039779013,0.0024574578,0.0064390525,0.0020848855,0.007589721
t_1213,-17.222430000000003,64.13941,0.0047403746,0.0029284966,0.0076732724,0.0026308629,0.008541361
t_1214,-16.849140000000006,64.14774,0.0038027053,0.0023492256,0.0061554615,0.0019490293,0.007419369
t_1215,-17.118690000000015,64.14831,0.004434113,0.0027392951,0.0071775247,0.002406478,0.00817018
t_1216,-17.014929999999993,64.15717,0.0041655498,0.0025733828,0.0067428,0.0022107328,0.007848892
t_1217,-17.284519999999986,64.15759,0.0048586205,0.0030015463,0.007864677,0.0027302117,0.008646287
t_1218,-16.911130000000014,64.16599,0.0039239083,0.002424102,0.0063516535,0.0020364288,0.0075608124
t_1219,-17.180759999999992,64.16651,0.004625131,0.0028573016,0.007486727,0.002541474,0.008417099
t_122,-18.83295000000001,63.78324,0.016171608,0.009990455,0.026177077,0.012533694,0.02086543
t_1220,-17.491950000000003,64.13966,0.0057511665,0.003552941,0.009309447,0.0033796981,0.009786649
t_1221,-17.38825,64.14865,0.0050520115,0.0031210186,0.008177721,0.0029031378,0.00879146
t_1222,-17.65780000000001,64.14877,0.0063735256,0.0039374204,0.010316864,0.003877771,0.010475562
t_1223,-17.55411000000001,64.1578,0.0058866832,0.00363666,0.009528808,0.0035022316,0.009894559
t_1224,-17.45039,64.1668,0.004997565,0.0030873828,0.008089588,0.0029073886,0.008590408
t_1225,-17.72003000000001,64.16686,0.0061548543,0.00380233,0.009962899,0.0037906223,0.00999367
t_1226,-17.346640000000008,64.17576,0.004457031,0.002753453,0.007214622,0.0025354782,0.007834862
t_1227,-17.61631,64.17591,0.005793289,0.0035789632,0.00937763,0.003488823,0.00961992
t_1228,-17.51257000000001,64.18493,0.005649571,0.0034901774,0.0091449935,0.003326829,0.009594017
t_1229,-17.408799999999985,64.19391,0.0045601856,0.0028171798,0.007381599,0.0026257816,0.007919657
t_123,-18.73003,63.79271,0.012787818,0.007900026,0.020699715,0.009710603,0.016840177
t_1230,-16.74534,64.15652,0.0036975758,0.0022842789,0.005985288,0.0018532722,0.007377258
t_1231,-16.102280000000007,64.16313,0.0025227834,0.0015585186,0.004083644,0.0011027529,0.005771407
