# 20230817_M6.1_ElCalvario median gmf, Stations:Seismic, gmlt:Adjusted, Rupture:SGC
custom_site_id,lon,lat,AbrahamsonEtAl2014,AkkarEtAlRjb2014,BooreEtAl2014,CampbellBozorgnia2014,CauzziEtAl2014,ChiouYoungs2014
t_1040,-72.25346,3.61121,0.02160134,0.014181093,0.023826288,0.017604204,0.014286558,0.022355264
t_1041,-73.15177,5.49163,0.028026754,0.016614323,0.028216997,0.024806852,0.017583268,0.026520504
t_1042,-73.24161,5.49163,0.024131443,0.014363802,0.022865778,0.02301039,0.015893256,0.022195159
t_1043,-72.88228,5.49163,0.017507996,0.011152935,0.016152082,0.016981738,0.012435315,0.016371312
t_1044,-72.88228,5.58105,0.01740358,0.011401227,0.016645636,0.016217442,0.0123177515,0.016735934
t_1045,-73.06194,5.58105,0.016548531,0.010574746,0.014969606,0.01647694,0.011986575,0.01532486
t_1046,-72.79245,5.58105,0.01559122,0.010466529,0.014700381,0.0147113595,0.011378071,0.015011763
t_1047,-73.15177,5.58105,0.024319813,0.014918566,0.024382003,0.021534812,0.015732625,0.02332905
t_1048,-72.97211,5.58105,0.018378781,0.011808959,0.017517716,0.017225625,0.012837034,0.017524121
t_1049,-73.24161,5.58105,0.025096312,0.015236485,0.025074076,0.02236131,0.016142044,0.02392498
t_105,-71.71447,6.20654,0.007034083,0.007940949,0.0075549036,0.005982674,0.0071721086,0.0076652337
t_1050,-73.06194,5.67045,0.015427642,0.010168649,0.014148809,0.015017164,0.011322994,0.0145497825
t_1051,-72.79245,5.67045,0.016324345,0.011220718,0.01612471,0.014579343,0.011711645,0.016171109
t_1052,-73.15177,5.67045,0.022842957,0.01441229,0.023290565,0.019696746,0.014930036,0.02233014
t_1053,-73.24161,5.67045,0.023783801,0.0148321185,0.024259996,0.020524869,0.015396949,0.023150533
t_1054,-72.97211,5.67045,0.025357239,0.015832009,0.02747302,0.020205185,0.016045269,0.02552965
t_1055,-72.88228,5.67045,0.013126181,0.009022583,0.011874259,0.012961475,0.010090568,0.012457866
t_1056,-73.06194,5.75983,0.016471816,0.011139344,0.016025135,0.015003257,0.011805607,0.016129771
t_1057,-73.15177,5.75983,0.01822527,0.0120844245,0.018036988,0.016278328,0.01268084,0.017878475
t_1058,-73.24161,5.75983,0.020418154,0.013269895,0.020657254,0.01774491,0.013742456,0.020095583
t_1059,-72.97211,5.75983,0.025212606,0.015608706,0.02836958,0.02080309,0.016007304,0.026070198
t_106,-71.98396,6.20654,0.0062041534,0.0067789694,0.006219991,0.0054246215,0.006424477,0.006561175
t_1060,-72.88228,5.75983,0.011229286,0.008060819,0.010028168,0.011263863,0.009056097,0.010720868
t_1061,-73.06194,5.8492,0.011550124,0.008282483,0.010414566,0.0114169875,0.009218678,0.011072161
t_1062,-73.15177,5.8492,0.01290907,0.009068228,0.011893719,0.012447511,0.009949585,0.012439752
t_1063,-72.97211,5.8492,0.010157644,0.0074840123,0.008969487,0.010351414,0.008464791,0.009712023
t_1064,-73.24161,5.8492,0.013706764,0.009502611,0.012746596,0.013103861,0.010379129,0.013222864
t_1065,-72.88228,5.8492,0.0126450835,0.009267262,0.012094017,0.011692207,0.009808593,0.012544142
t_1066,-72.97211,5.93856,0.0088932365,0.006852031,0.007801546,0.009128768,0.007737333,0.008563958
t_1067,-73.06194,5.93856,0.014008596,0.0102138575,0.013869592,0.012428793,0.010522553,0.014096546
t_1068,-72.88228,5.93856,0.0105126025,0.008075867,0.009795877,0.009983691,0.008647341,0.010403024
t_1069,-73.24161,5.93856,0.00972578,0.0072086607,0.008501797,0.010071717,0.008233136,0.0092712855
t_107,-71.62464,6.20654,0.0069023864,0.007924895,0.0075865015,0.006083555,0.0072048446,0.007605558
t_1070,-73.15177,5.93856,0.015295669,0.010935692,0.015366744,0.013327416,0.0111766085,0.015416733
t_1071,-72.88228,6.0279,0.007168982,0.0059884083,0.006184695,0.0075267996,0.00671883,0.00694695
t_1072,-73.06194,6.0279,0.0073815733,0.0063124774,0.006289897,0.007907698,0.0068535013,0.0071717715
t_1073,-73.24161,6.0279,0.009907891,0.007543749,0.008942224,0.009742355,0.008294889,0.009633774
t_1074,-73.15177,6.0279,0.009402188,0.0072589037,0.008429563,0.009327213,0.008011884,0.009141048
t_1075,-72.97211,6.0279,0.012472393,0.009610636,0.012445917,0.01092833,0.009735953,0.012735285
t_1076,-73.06194,6.11723,0.007559259,0.0062466436,0.0066397646,0.007710899,0.0069489153,0.0073774755
t_1077,-73.15177,6.11723,0.007612269,0.006228405,0.0066506304,0.0078361565,0.006981896,0.007401326
t_1078,-72.97211,6.11723,0.007368848,0.0061759097,0.0064865462,0.0074851597,0.0068359077,0.0072139166
t_1079,-72.88228,6.11723,0.0069684284,0.005957158,0.00610922,0.0071174623,0.0065968186,0.0068313805
t_108,-71.35514,6.20654,0.0051472518,0.006930621,0.0055827987,0.004633096,0.006203373,0.0056535564
t_1080,-73.24161,6.11723,0.013180469,0.0101177795,0.013393792,0.011274618,0.010111594,0.013548108
t_1081,-72.88228,6.20654,0.006968041,0.0061567114,0.0062593967,0.0068589402,0.006614565,0.0069298637
t_1082,-73.15177,6.20654,0.007409462,0.006283723,0.006593308,0.007399358,0.0068636825,0.00729818
t_1083,-73.06194,6.20654,0.0074665467,0.0063869176,0.006706111,0.0073563326,0.006903391,0.0073924437
t_1084,-72.97211,6.20654,0.0061911023,0.005482922,0.005351818,0.0064578126,0.0061221793,0.006066586
t_1085,-73.24161,6.20654,0.007830058,0.0065470166,0.0070266416,0.00772928,0.007112083,0.0077233627
t_1086,-73.24161,6.29584,0.008883616,0.0076473365,0.008567305,0.008102551,0.007806345,0.009101204
t_1087,-72.97211,6.29584,0.0061533866,0.005637971,0.0054330486,0.0062006703,0.006116491,0.006103055
t_1088,-73.06194,6.29584,0.007117182,0.006355825,0.0064990064,0.006888414,0.0067296783,0.0071441974
t_1089,-73.15177,6.29584,0.0069400473,0.0061430708,0.006231769,0.0068348846,0.006599647,0.006902296
t_109,-71.89413,6.20654,0.007788738,0.00824941,0.008326022,0.0064974097,0.007527232,0.008453959
t_1090,-72.88228,6.29584,0.006870579,0.0063217487,0.0063389554,0.006581125,0.0066073197,0.0069560125
t_1091,-72.97211,6.38512,0.006223808,0.0059179543,0.0056668078,0.0060452474,0.006212499,0.0062830797
t_1092,-73.24161,6.38512,0.008925707,0.007967111,0.008860354,0.007850862,0.007887318,0.009293706
t_1093,-73.15177,6.38512,0.008314532,0.007539407,0.0081364345,0.0074480176,0.007531923,0.00862374
t_1094,-73.06194,6.38512,0.0062585864,0.0058742976,0.005653513,0.0061265384,0.006217431,0.006285388
t_1095,-72.88228,6.38512,0.0060523567,0.0058504143,0.0055214725,0.0058681173,0.006115494,0.00612588
t_1096,-72.97211,6.47439,0.007861885,0.0075863167,0.007871394,0.0068397275,0.007354478,0.0082740905
t_1097,-73.24161,6.47439,0.005364194,0.005225955,0.0047070724,0.005451635,0.0056402534,0.0053403475
t_1098,-73.15177,6.47439,0.004978236,0.0049315463,0.004307581,0.005170499,0.005384523,0.004938149
t_1099,-73.06194,6.47439,0.0063451864,0.0061981664,0.005929346,0.0060035223,0.0063481266,0.006499739
t_11,-71.26531,2.26554,0.001962866,0.0037056115,0.0017685948,0.00196764,0.0035049496,0.0020022597
t_110,-71.53481,6.20654,0.0048315185,0.006349717,0.004911404,0.004118537,0.0057528345,0.005172601
t_1100,-72.88228,6.47439,0.004415619,0.0045854067,0.0037850987,0.0046486766,0.005012296,0.0043819873
t_1101,-72.97211,6.56364,0.006041608,0.0062340084,0.0057471404,0.005614607,0.006235234,0.006260672
t_1102,-73.06194,6.56364,0.005996887,0.0061207195,0.0056456113,0.005639113,0.006186024,0.006181759
t_1103,-73.15177,6.56364,0.0057034614,0.005790253,0.0052526407,0.00549107,0.0059598037,0.005819303
t_1104,-73.24161,6.56364,0.0054719993,0.005531663,0.0049502715,0.0053613917,0.005775643,0.0055351867
t_1105,-72.88228,6.56364,0.006330104,0.006586685,0.006160932,0.0057201493,0.006452824,0.006625097
t_1106,-72.97211,6.65287,0.0038687736,0.00432973,0.0033022072,0.0041252286,0.004698933,0.003845157
t_1107,-73.06194,6.65287,0.0066757514,0.0069790394,0.0066006407,0.005943199,0.006747641,0.0070201526
t_1108,-72.88228,6.65287,0.0041766497,0.0046890136,0.0036640503,0.004260303,0.0049398644,0.0041924445
t_1109,-73.15177,6.65287,0.0068019144,0.0070385584,0.0067306873,0.006043906,0.0068113967,0.0071523637
t_111,-71.26531,6.20654,0.0043418105,0.0063610543,0.0045698164,0.0038287586,0.005615497,0.0047098626
t_1110,-73.24161,6.65287,0.005180711,0.0054752706,0.004721154,0.0050546704,0.005645083,0.0052711237
t_1111,-73.15177,2.17577,0.007515465,0.0075111613,0.007576304,0.006448407,0.007190331,0.00794396
t_1112,-72.97211,2.17577,0.009147491,0.008901044,0.009871774,0.0076218653,0.008295329,0.009923592
t_1113,-72.88228,2.17577,0.006747429,0.007106225,0.0067439303,0.005877538,0.0067912885,0.007127034
t_1114,-73.06194,2.17577,0.009784906,0.0092118485,0.010711038,0.008255485,0.008647802,0.010664508
t_1115,-73.24161,2.17577,0.008946321,0.008584286,0.009412696,0.0072614984,0.0080661625,0.009587322
t_1116,-72.79245,2.26554,0.007891568,0.008009477,0.008040827,0.0067154346,0.0075803823,0.00837023
t_1117,-72.88228,2.26554,0.008688853,0.008514113,0.0090172095,0.007181157,0.008004301,0.009271515
t_1118,-73.06194,2.26554,0.008204038,0.007896857,0.008300967,0.007010538,0.0075883185,0.0086556235
t_1119,-72.97211,2.26554,0.007791091,0.0076571344,0.007828206,0.0067346273,0.0073743765,0.008206922
t_112,-71.44497,6.20654,0.004845278,0.0065601524,0.00504486,0.004132311,0.0058565657,0.005235225
t_1120,-73.15177,2.26554,0.008562152,0.008100135,0.008710493,0.0072578206,0.007776114,0.009041024
t_1121,-73.24161,2.26554,0.010346574,0.009329733,0.011041159,0.008400118,0.008820186,0.011094525
t_1122,-73.06194,2.35529,0.009943248,0.008977964,0.010306523,0.0082208915,0.008576683,0.010529989
t_1123,-72.88228,2.35529,0.011038038,0.010010667,0.011875711,0.009037865,0.009400904,0.011881091
t_1124,-72.79245,2.35529,0.0087717315,0.008554889,0.0089324685,0.007548237,0.008177033,0.009244636
t_1125,-72.97211,2.35529,0.0100087635,0.009149219,0.010439701,0.008210925,0.008682316,0.010638512
t_1126,-73.24161,2.35529,0.010224816,0.009011729,0.010567382,0.008485967,0.008669118,0.010787387
t_1127,-73.15177,2.35529,0.00882457,0.008030028,0.0088171605,0.0076663834,0.007872409,0.009216462
t_1128,-73.06194,2.44505,0.013689637,0.011014841,0.015173943,0.01143869,0.010638649,0.014780137
t_1129,-72.88228,2.44505,0.01210502,0.010590962,0.012907949,0.009754159,0.010000442,0.01292684
t_113,-71.8043,6.20654,0.0049560727,0.005804123,0.0048185047,0.004570594,0.005602016,0.0051741074
t_1130,-72.97211,2.44505,0.011899005,0.010222779,0.012650753,0.009543787,0.009723707,0.01266725
t_1131,-73.15177,2.44505,0.014019145,0.0110861445,0.015570359,0.011717685,0.010759117,0.015120563
t_1132,-73.24161,2.44505,0.01147991,0.009616576,0.011910517,0.009481257,0.009314146,0.012054614
t_1133,-72.79245,2.44505,0.011265759,0.010370839,0.0116651235,0.009375121,0.009789179,0.0119228065
t_1134,-72.97211,2.53479,0.014521824,0.011540052,0.015913047,0.011945906,0.011109549,0.015543689
t_1135,-73.24161,2.53479,0.014922577,0.011433755,0.01623576,0.012126739,0.01111041,0.015820934
t_1136,-72.88228,2.53479,0.016019406,0.012451363,0.018089661,0.013598345,0.012149988,0.017415257
t_1137,-72.79245,2.53479,0.011458005,0.01028842,0.011786088,0.009951941,0.009955641,0.01194281
t_1138,-73.15177,2.53479,0.015192196,0.011595752,0.016746642,0.012530296,0.011297045,0.016222836
t_1139,-73.06194,2.53479,0.012630719,0.01031105,0.013221065,0.010310747,0.009971808,0.013265578
t_114,-71.98396,6.29584,0.005574943,0.00628738,0.0055187913,0.005014628,0.0060115866,0.00585883
t_1140,-72.97211,2.62453,0.01537099,0.011854482,0.01663034,0.012420518,0.0114675425,0.016263321
t_1141,-72.79245,2.62453,0.01754902,0.013744843,0.019482719,0.014608117,0.013183919,0.018883238
t_1142,-73.24161,2.62453,0.016701095,0.012191156,0.018216265,0.013545386,0.011963733,0.017581679
t_1143,-72.88228,2.62453,0.014295541,0.011527791,0.015088104,0.011530646,0.0110703325,0.015042795
t_1144,-73.15177,2.62453,0.013188403,0.010275734,0.013512386,0.011088992,0.010165215,0.013621048
t_1145,-73.06194,2.62453,0.015441103,0.011730753,0.016659148,0.012418572,0.011403114,0.016271388
t_1146,-72.97211,2.71427,0.013749298,0.010621716,0.014067618,0.011608642,0.010526683,0.014158415
t_1147,-73.15177,2.71427,0.016475625,0.011996623,0.017441168,0.013284919,0.011817478,0.017053617
t_1148,-73.24161,2.71427,0.017985173,0.012705534,0.019402914,0.0143745765,0.012551825,0.018686226
t_1149,-72.88228,2.71427,0.01692343,0.012673469,0.01841496,0.0137278205,0.012312453,0.017877437
t_115,-72.0738,6.29584,0.0031342239,0.0039940244,0.0026168404,0.0034620673,0.004093098,0.0031692798
t_1150,-72.79245,2.71427,0.016000306,0.012527792,0.01706674,0.012748506,0.012032712,0.016847126
t_1151,-73.06194,2.71427,0.018687906,0.01306606,0.020816678,0.015465756,0.0130050415,0.019784272
t_1152,-72.88228,2.804,0.018632283,0.013233498,0.020451158,0.015193802,0.0130407065,0.01959345
t_1153,-72.79245,2.804,0.018214311,0.013219253,0.020017779,0.014902551,0.012948055,0.019250957
t_1154,-73.24161,2.804,0.019136647,0.013125527,0.020332525,0.015392139,0.013082365,0.019579269
t_1155,-73.06194,2.804,0.018335242,0.012875212,0.019610612,0.014610097,0.012739734,0.018934097
t_1156,-72.97211,2.804,0.014589865,0.010842576,0.014799052,0.012472427,0.010901895,0.014860957
t_1157,-73.15177,2.804,0.021862915,0.014207319,0.024611546,0.018205443,0.014475872,0.022959873
t_1158,-72.88228,2.89372,0.020794118,0.013974286,0.023085056,0.017101511,0.014011087,0.021778341
t_1159,-73.24161,2.89372,0.018353024,0.01242435,0.018647555,0.015661664,0.01270601,0.01831591
t_116,-71.71447,6.29584,0.00699108,0.007959992,0.007422555,0.005852478,0.0071233455,0.007572638
t_1160,-72.97211,2.89372,0.017403046,0.012250812,0.018013394,0.01446264,0.012272081,0.017686421
t_1161,-73.06194,2.89372,0.023736099,0.014895529,0.026890997,0.01986347,0.015377636,0.024847085
t_1162,-73.15177,2.89372,0.024790578,0.01525521,0.028154187,0.020779219,0.015863683,0.025869848
t_1163,-72.79245,2.89372,0.019275391,0.013454711,0.021157105,0.015697937,0.013315848,0.020197408
t_1164,-73.24161,2.98343,0.024141727,0.015238981,0.025659492,0.01948834,0.015478119,0.024130374
t_1165,-72.97211,2.98343,0.02416753,0.015203652,0.026952213,0.019907607,0.015544968,0.024978003
t_1166,-72.88228,2.98343,0.01724817,0.0120274965,0.017594753,0.014632693,0.012190032,0.017371573
t_1167,-73.06194,2.98343,0.021910248,0.014300288,0.023207372,0.017723557,0.014419223,0.022084331
t_1168,-73.15177,2.98343,0.027360108,0.01629107,0.030940635,0.0228268,0.017059645,0.02816693
t_1169,-72.79245,2.98343,0.020664202,0.013920573,0.022627749,0.016745163,0.013898201,0.02144342
t_117,-71.62464,6.29584,0.006833054,0.007967695,0.007506886,0.006030729,0.0071858196,0.0075211287
t_1170,-73.24161,3.07314,0.032603856,0.018131053,0.03728236,0.027508967,0.019584475,0.033169683
t_1171,-72.97211,3.07314,0.025818454,0.015924798,0.02840346,0.020971678,0.016291244,0.026238587
t_1172,-73.06194,3.07314,0.027476728,0.016567769,0.03030811,0.022382397,0.017075492,0.027779749
t_1173,-73.15177,3.07314,0.02452878,0.015317935,0.025596697,0.02028253,0.015688261,0.024176583
t_1174,-72.79245,3.07314,0.019122157,0.013005456,0.019887868,0.015806615,0.013089527,0.019312609
t_1175,-72.88228,3.07314,0.024823664,0.015491942,0.027527543,0.02032729,0.015837612,0.025479503
t_1176,-72.97211,3.16283,0.028263072,0.016927665,0.030927738,0.022852732,0.01744323,0.028324584
t_1177,-72.88228,3.16283,0.026200965,0.016106948,0.028578065,0.02110334,0.016462218,0.026423478
t_1178,-73.24161,3.16283,0.030584505,0.017952457,0.032404162,0.0249315,0.018591873,0.029693885
t_1179,-73.06194,3.16283,0.024825765,0.015344599,0.025530322,0.020948427,0.015866345,0.024194837
t_118,-71.35514,6.29584,0.0049855732,0.006859482,0.0054365573,0.0045449412,0.0061433837,0.005486436
t_1180,-73.15177,3.16283,0.028354065,0.016986016,0.02980628,0.023297291,0.01752617,0.027626654
t_1181,-72.9272,5.04438,0.026347524,0.01501278,0.02264618,0.02868591,0.017971214,0.022225436
t_1182,-73.06194,5.08912,0.032149807,0.0176416,0.028298575,0.034060292,0.020910969,0.027054109
t_1183,-72.9272,5.08912,0.023898402,0.01429969,0.0203658,0.02628314,0.016663298,0.020253347
t_1184,-73.24161,5.08912,0.05679614,0.030210491,0.0570914,0.05245937,0.032586053,0.049311567
t_1185,-72.83736,5.08912,0.028133092,0.015895406,0.025794841,0.027654104,0.018137714,0.024783984
t_1186,-73.15177,5.08912,0.035110164,0.019195534,0.031015597,0.037671983,0.022677008,0.029293848
t_1187,-72.97211,5.08912,0.032200046,0.017681904,0.029113038,0.032367103,0.020449944,0.027596759
t_1188,-72.88228,5.08912,0.0235963,0.013655823,0.020338262,0.025445517,0.016333116,0.020211456
t_1189,-73.19669,5.08912,0.052825935,0.02816424,0.052454863,0.04926043,0.030605925,0.045897607
t_119,-71.89413,6.29584,0.0062751016,0.0069920747,0.0064036297,0.0054401304,0.0065025305,0.0066548344
t_1190,-73.01703,5.08912,0.029522559,0.016355386,0.025740143,0.031534772,0.01955393,0.024890888
t_1191,-73.10686,5.08912,0.03080683,0.017206663,0.02660298,0.03394531,0.020605512,0.025664052
t_1192,-72.97211,5.13385,0.02862436,0.015980398,0.025528824,0.029304426,0.018680146,0.024638524
t_1193,-72.83736,5.13385,0.02354216,0.013611715,0.020847939,0.02420505,0.015954161,0.020606535
t_1194,-73.24161,5.13385,0.0388843,0.02114819,0.035448242,0.040104374,0.024272712,0.03274297
t_1195,-72.9272,5.13385,0.027772121,0.015608713,0.024920626,0.028079536,0.01812661,0.02407977
t_1196,-73.06194,5.13385,0.027986655,0.015690343,0.024322404,0.03028201,0.01882454,0.023690982
t_1197,-73.10686,5.13385,0.027463023,0.016198536,0.023559595,0.030555839,0.018804578,0.023040287
t_1198,-73.15177,5.13385,0.031271018,0.017377643,0.027462158,0.033841897,0.020657204,0.026290929
t_1199,-73.01703,5.13385,0.02519857,0.01485141,0.02155393,0.027726298,0.017405516,0.021331241
t_12,-71.71447,2.26554,0.0040896833,0.005921398,0.004151421,0.003498853,0.0053092004,0.004379796
t_120,-71.53481,6.29584,0.006062631,0.0075018923,0.0066554183,0.0054292977,0.0067692003,0.0066832686
t_1200,-72.88228,5.13385,0.026964488,0.015272652,0.024370193,0.026925677,0.017607303,0.023598742
t_1201,-73.19669,5.13385,0.041366782,0.022436304,0.03898855,0.04092348,0.025188344,0.035534784
t_1202,-72.9272,5.17859,0.028231367,0.015962554,0.025970917,0.027658775,0.018170498,0.024949288
t_1203,-72.97211,5.17859,0.026689338,0.015100349,0.023810793,0.027304752,0.01762603,0.023191186
t_1204,-72.83736,5.17859,0.021750472,0.012765246,0.01915603,0.022518715,0.0150141055,0.01913704
t_1205,-73.10686,5.17859,0.029976008,0.016742328,0.026801145,0.031232746,0.019557681,0.025681674
t_1206,-73.06194,5.17859,0.028977033,0.016230693,0.02590133,0.02997431,0.018951647,0.024947787
t_1207,-73.24161,5.17859,0.033639297,0.01859887,0.030186553,0.035431646,0.021666365,0.028452389
t_1208,-73.15177,5.17859,0.04117062,0.022494094,0.040254064,0.038728315,0.024634637,0.036398932
t_1209,-73.01703,5.17859,0.025325652,0.014426436,0.022102807,0.027029317,0.017212046,0.021764891
t_121,-71.26531,6.29584,0.0042814664,0.00639237,0.0045545874,0.0038490738,0.0056314724,0.004661808
t_1210,-72.88228,5.17859,0.022061067,0.01286852,0.019248165,0.023227539,0.015296167,0.019234812
t_1211,-73.19669,5.17859,0.038924903,0.021301888,0.036942896,0.038068276,0.023796303,0.033839248
t_1212,-72.88228,5.22332,0.022665834,0.013240001,0.020196099,0.023026936,0.015402693,0.020036075
t_1213,-72.9272,5.22332,0.020036666,0.01238769,0.01714245,0.0217808,0.014356933,0.017427435
t_1214,-73.19669,5.22332,0.027317315,0.015510459,0.02396151,0.029590607,0.018460255,0.023267744
t_1215,-72.83736,5.22332,0.024093656,0.014094451,0.022190029,0.023428963,0.015947307,0.021701567
t_1216,-73.24161,5.22332,0.029195225,0.016431289,0.025796814,0.03134551,0.019422699,0.024812603
t_1217,-72.97211,5.22332,0.021453733,0.01288045,0.018491035,0.023204504,0.015133693,0.018618071
t_1218,-73.15177,5.22332,0.030226886,0.016934423,0.027400168,0.030927638,0.019533843,0.026107714
t_1219,-73.01703,5.22332,0.022969933,0.013385053,0.019954704,0.024704317,0.01595173,0.019884458
t_122,-71.44497,6.29584,0.00546209,0.007141543,0.0059775915,0.004939893,0.0064251316,0.0060187792
t_1220,-73.10686,5.22332,0.032241307,0.018014312,0.030159496,0.0316363,0.020294564,0.028365552
t_1221,-73.06194,5.22332,0.031239977,0.01753296,0.029259933,0.030467037,0.019727664,0.027646072
t_1222,-72.88228,5.26804,0.020606976,0.012261604,0.018212302,0.021194087,0.01434476,0.01832748
