# 20230817_M6.1_ElCalvario median gmf, Stations:None, gmlt:Adjusted, Rupture:SGC
custom_site_id,lon,lat,AbrahamsonEtAl2014,AkkarEtAlRjb2014,BooreEtAl2014,CampbellBozorgnia2014,CauzziEtAl2014,ChiouYoungs2014
t_1066,-72.97211,5.93856,0.0059835506,0.00407055,0.0046554524,0.006718477,0.0053910855,0.005886012
t_1067,-73.06194,5.93856,0.009443226,0.0060680583,0.008277267,0.009167839,0.0073322644,0.009712959
t_1068,-72.88228,5.93856,0.0070747533,0.004797458,0.0058452426,0.0073526134,0.0060249427,0.0071532805
t_1069,-73.24161,5.93856,0.006548513,0.0042842967,0.005076742,0.00741803,0.005739618,0.006376434
t_107,-71.62464,6.20654,0.0042914404,0.0044834972,0.0041495217,0.0041529234,0.004795235,0.004831811
t_1070,-73.15177,5.93856,0.010319764,0.0064977272,0.009172548,0.009838441,0.0077892244,0.010634136
t_1071,-72.88228,6.0279,0.0048219985,0.0035567447,0.0036894805,0.0055378643,0.004680427,0.0047730934
t_1072,-73.06194,6.0279,0.0049654995,0.0037494088,0.0037526123,0.0058187204,0.0047745565,0.004927971
t_1073,-73.24161,6.0279,0.0066684363,0.0044822134,0.00533765,0.007174678,0.0057809595,0.006624271
t_1074,-73.15177,6.0279,0.0063258703,0.0043120296,0.0050300024,0.006865893,0.005582284,0.0062830993
t_1075,-72.97211,6.0279,0.008405439,0.0057081613,0.007424803,0.008058124,0.0067822766,0.008773567
t_1076,-73.06194,6.11723,0.0050820988,0.0037086818,0.003958967,0.005670728,0.0048389514,0.0050666793
t_1077,-73.15177,6.11723,0.005118557,0.0036982384,0.0039660675,0.0057637757,0.0048624934,0.005083748
t_1078,-72.97211,6.11723,0.004953886,0.003666621,0.003867456,0.0055046044,0.004760132,0.0049542147
t_1079,-72.88228,6.11723,0.0046848534,0.0035368865,0.0036426033,0.0052342545,0.0045937984,0.0046916185
t_108,-71.35514,6.20654,0.0034228293,0.004081204,0.0032794522,0.0033706455,0.004286737,0.0038404763
t_1080,-73.24161,6.11723,0.008888903,0.0060089277,0.007989845,0.008318336,0.0070438567,0.009342532
t_1081,-72.88228,6.20654,0.004680142,0.0036526923,0.0037283562,0.0050407206,0.0046028956,0.004755315
t_1082,-73.15177,6.20654,0.0049765483,0.0037278659,0.003927205,0.0054372563,0.0047761286,0.0050076325
t_1083,-73.06194,6.20654,0.0050140037,0.0037886186,0.0039936686,0.005405239,0.0048031267,0.0050717317
t_1084,-72.97211,6.20654,0.0041576033,0.0032524762,0.0031872205,0.004743984,0.00425968,0.0041616024
t_1085,-73.24161,6.20654,0.0052610994,0.0038851646,0.004186973,0.005682403,0.0049504456,0.005301649
t_1086,-73.24161,6.29584,0.0059620673,0.004531216,0.0050942264,0.005950619,0.0054256157,0.0062415227
t_1087,-72.97211,6.29584,0.0041231397,0.003338737,0.003227922,0.004545721,0.004248684,0.0041776495
t_1088,-73.06194,6.29584,0.0047686026,0.0037633583,0.0038606408,0.005050693,0.004674061,0.004890572
t_1089,-73.15177,6.29584,0.0046507623,0.003638101,0.0037029474,0.0050119753,0.0045846608,0.004725643
t_109,-71.89413,6.20654,0.004718874,0.0045991833,0.004436626,0.00432985,0.004941398,0.0052378154
t_1090,-72.88228,6.29584,0.004606821,0.003745107,0.0037680278,0.0048288065,0.0045913327,0.0047652456
t_1091,-72.97211,6.38512,0.0041517876,0.003492259,0.0033503221,0.004413477,0.004300749,0.0042822435
t_1092,-73.24161,6.38512,0.005970658,0.0047065467,0.0052464944,0.0057468503,0.0054659583,0.0063544926
t_1093,-73.15177,6.38512,0.0055523585,0.0044492576,0.0048109,0.005443133,0.0052143745,0.0058854874
t_1094,-73.06194,6.38512,0.004172796,0.003465253,0.0033409079,0.0044705654,0.0043026814,0.0042816307
t_1095,-72.88228,6.38512,0.004042443,0.0034557127,0.0032685997,0.004289304,0.004237515,0.004180258
t_1096,-72.97211,6.47439,0.005203538,0.0044446653,0.0046069003,0.00495509,0.0050559933,0.005598256
t_1097,-73.24161,6.47439,0.0035556995,0.0030689503,0.0027641049,0.0039547826,0.0038863418,0.0036163146
t_1098,-73.15177,6.47439,0.003289813,0.0028892204,0.0025211682,0.003739514,0.0037016394,0.0033336952
t_1099,-73.06194,6.47439,0.0041896724,0.0036280411,0.003465912,0.004339685,0.004360288,0.0043850183
t_11,-71.26531,2.26554,0.001321064,0.002201634,0.001055545,0.0014486809,0.0024423606,0.0013766361
t_110,-71.53481,6.20654,0.0030942296,0.0036614072,0.002779068,0.002893017,0.0038978427,0.0033862463
t_1100,-72.88228,6.47439,0.0029268013,0.0026927432,0.0022223182,0.0033719372,0.0034535571,0.0029670903
t_1101,-72.97211,6.56364,0.0039195847,0.0035990775,0.0032941427,0.0039896923,0.004226058,0.004150486
t_1102,-73.06194,6.56364,0.0038784132,0.0035254422,0.0032256474,0.003994987,0.004183269,0.004085221
t_1103,-73.15177,6.56364,0.0036982126,0.003342352,0.0030105046,0.0038998898,0.0040387725,0.003855454
t_1104,-73.24161,6.56364,0.0035733848,0.003211028,0.0028596928,0.0038340664,0.003935253,0.0036932388
t_1105,-72.88228,6.56364,0.004138058,0.0038241656,0.0035591067,0.0040946444,0.0043974104,0.004426139
t_1106,-72.97211,6.65287,0.0024141138,0.0024264448,0.0018140527,0.0028219367,0.003094551,0.0024515097
t_1107,-73.06194,6.65287,0.0041376883,0.0038875092,0.0035956083,0.004040126,0.004417785,0.0044482164
t_1108,-72.88228,6.65287,0.0026530717,0.002664318,0.0020523209,0.002965433,0.0032969231,0.0027209732
t_1109,-73.15177,6.65287,0.0042464444,0.003942553,0.0036959478,0.0041374722,0.0044836025,0.0045647915
t_111,-71.26531,6.20654,0.0029053793,0.0037619884,0.0027051053,0.0028027887,0.0038962173,0.0032204653
t_1110,-73.24161,6.65287,0.0032884835,0.0031090733,0.0026431973,0.0035164594,0.003765276,0.003418879
t_1111,-73.15177,2.17577,0.0050430526,0.004441411,0.004498968,0.004733361,0.0049885074,0.0054491214
t_1112,-72.97211,2.17577,0.006097227,0.005211867,0.005807928,0.0055535343,0.005703392,0.0067616794
t_1113,-72.88228,2.17577,0.0044470886,0.0041253646,0.0039239707,0.0042382316,0.004632546,0.004800701
t_1114,-73.06194,2.17577,0.006565753,0.0054264893,0.0063393046,0.006053398,0.0059788343,0.0073138457
t_1115,-73.24161,2.17577,0.0060254857,0.00508715,0.005603713,0.0053477734,0.005607497,0.0066026226
t_1116,-72.79245,2.26554,0.0050041913,0.0044633276,0.004490965,0.004659992,0.00497972,0.005424733
t_1117,-72.88228,2.26554,0.00563602,0.0048540053,0.005168927,0.005095681,0.005369756,0.006148329
t_1118,-73.06194,2.26554,0.0054613696,0.004629931,0.0048856027,0.0051053744,0.0052235746,0.005890264
t_1119,-72.97211,2.26554,0.0051314677,0.0044409344,0.004551657,0.0048530092,0.0050258627,0.0055248635
t_112,-71.44497,6.20654,0.0031753022,0.0038329137,0.002922388,0.002966162,0.004017463,0.0035066376
t_1120,-73.15177,2.26554,0.005735225,0.0047788704,0.0051612053,0.0053178975,0.00538371,0.006191424
t_1121,-73.24161,2.26554,0.0069681895,0.005523058,0.006566621,0.006184588,0.006125712,0.0076406416
t_1122,-73.06194,2.35529,0.0065913396,0.0052346983,0.0060407864,0.005960674,0.0058739046,0.00713765
t_1123,-72.88228,2.35529,0.006995256,0.005557968,0.006637176,0.0062640402,0.0061547346,0.007697795
t_1124,-72.79245,2.35529,0.005288638,0.0045231376,0.004704204,0.0049823243,0.005117977,0.0056951004
t_1125,-72.97211,2.35529,0.006525373,0.005241348,0.006015208,0.0058556693,0.0058505647,0.0070920265
t_1126,-73.24161,2.35529,0.006869709,0.0053289714,0.0062780627,0.0062356708,0.006014737,0.007411498
t_1127,-73.15177,2.35529,0.0058942684,0.00472585,0.005207984,0.0056022205,0.0054380335,0.00629254
t_1128,-73.06194,2.44505,0.009074027,0.0063908477,0.008853598,0.008282202,0.0072532124,0.010013282
t_1129,-72.88228,2.44505,0.0074578,0.0057098507,0.007017344,0.0065746894,0.006372527,0.00814296
t_113,-71.8043,6.20654,0.0029319897,0.0031966886,0.0024675683,0.0029789524,0.0036357443,0.0031283635
t_1130,-72.97211,2.44505,0.0076797623,0.0057868557,0.0072086994,0.006736567,0.006480698,0.008360529
t_1131,-73.15177,2.44505,0.009403922,0.00651105,0.009191393,0.008584239,0.0074180486,0.010366749
t_1132,-73.24161,2.44505,0.0077096606,0.0056816693,0.0070705647,0.00696379,0.006457068,0.008279476
t_1133,-72.79245,2.44505,0.006349416,0.005103814,0.0057856734,0.005787096,0.0057356744,0.0068670902
t_1134,-72.97211,2.53479,0.009344436,0.0064940285,0.009020991,0.008401403,0.007364166,0.0102261165
t_1135,-73.24161,2.53479,0.010053114,0.006752661,0.009635823,0.008926147,0.007699577,0.010900533
t_1136,-72.88228,2.53479,0.009770769,0.0066057043,0.00969329,0.009062264,0.007628475,0.010848289
t_1137,-72.79245,2.53479,0.006162096,0.004827201,0.0054389997,0.005864901,0.0055824444,0.0065591764
t_1138,-73.15177,2.53479,0.010181517,0.006804035,0.009878291,0.009172463,0.007782289,0.011115866
t_1139,-73.06194,2.53479,0.008323753,0.0059687914,0.0076991934,0.0074315835,0.0067842305,0.008941204
t_114,-71.98396,6.29584,0.0033249937,0.0034787597,0.0028525135,0.003293609,0.0039183684,0.0035717317
t_1140,-72.97211,2.62453,0.009921911,0.006696455,0.009466336,0.008764637,0.0076281936,0.010736732
t_1141,-72.79245,2.62453,0.0098069785,0.00665916,0.009584811,0.008931597,0.00761418,0.010783201
t_1142,-73.24161,2.62453,0.01126313,0.0072015882,0.010814277,0.009979283,0.008292657,0.012127222
t_1143,-72.88228,2.62453,0.008761829,0.006180429,0.008174023,0.007733363,0.007018251,0.009429001
t_1144,-73.15177,2.62453,0.008801943,0.0060329675,0.007968821,0.008095779,0.0070063192,0.009296659
t_1145,-73.06194,2.62453,0.010215625,0.0068005556,0.009717136,0.008980055,0.007768457,0.011011022
t_1146,-72.97211,2.71427,0.008937472,0.006066931,0.008066439,0.00825676,0.0070741107,0.009410905
t_1147,-73.15177,2.71427,0.011042665,0.0070562377,0.010313659,0.009734736,0.008158895,0.0116939405
t_1148,-73.24161,2.71427,0.012134049,0.007511061,0.011527572,0.010596976,0.008706308,0.01289763
t_1149,-72.88228,2.71427,0.01068488,0.006988097,0.010251135,0.009475437,0.008010009,0.0115434835
t_115,-72.0738,6.29584,0.0019764798,0.0022843983,0.001446713,0.0023964082,0.0027522033,0.0020417324
t_1150,-72.79245,2.71427,0.009547148,0.006523021,0.009000055,0.008324393,0.007425824,0.010280929
t_1151,-73.06194,2.71427,0.012462417,0.0076086028,0.012195619,0.011259797,0.008896322,0.013486868
t_1152,-72.88228,2.804,0.01209932,0.007504176,0.011691498,0.01077985,0.008705341,0.013011851
t_1153,-72.79245,2.804,0.0115225,0.007294207,0.011154413,0.0103030065,0.008429002,0.012452898
t_1154,-73.24161,2.804,0.012914631,0.0077672387,0.012092014,0.011354346,0.009082833,0.01352006
t_1155,-73.06194,2.804,0.0122517925,0.0075391233,0.011549918,0.0106707355,0.008759393,0.012944785
t_1156,-72.97211,2.804,0.009596986,0.006271708,0.008588752,0.008977037,0.0074118245,0.009995099
t_1157,-73.15177,2.804,0.014790385,0.008376643,0.0145874815,0.01343489,0.010016423,0.015871951
t_1158,-72.88228,2.89372,0.0137903355,0.008084663,0.013447395,0.01238225,0.009527247,0.014766798
t_1159,-73.24161,2.89372,0.01236194,0.0073597045,0.011096921,0.011540858,0.008829752,0.012617025
t_116,-71.71447,6.29584,0.0037498716,0.004133404,0.003484751,0.0034763974,0.0043747267,0.0041548116
t_1160,-72.97211,2.89372,0.011579534,0.007159465,0.01058274,0.010525882,0.008422646,0.012038342
t_1161,-73.06194,2.89372,0.016053652,0.0087655,0.015911628,0.014648432,0.010621514,0.017166572
t_1162,-73.15177,2.89372,0.016848605,0.009015178,0.01672357,0.015394215,0.010999975,0.017957529
t_1163,-72.79245,2.89372,0.012614358,0.00768965,0.012184916,0.011222862,0.008953366,0.013517945
t_1164,-73.24161,2.98343,0.016348695,0.00903422,0.015287372,0.014423364,0.01076417,0.016722316
t_1165,-72.97211,2.98343,0.016323268,0.008947327,0.015949486,0.0146705145,0.010737634,0.01724672
t_1166,-72.88228,2.98343,0.01149018,0.0070439633,0.010349802,0.010664612,0.008382765,0.011835449
t_1167,-73.06194,2.98343,0.014768294,0.008446204,0.013778792,0.013058537,0.0099932775,0.015232764
t_1168,-73.15177,2.98343,0.018644014,0.009644773,0.018409988,0.01695433,0.011849017,0.019606734
t_1169,-72.79245,2.98343,0.013777064,0.008109266,0.013265225,0.012193707,0.009510605,0.014623419
t_117,-71.62464,6.29584,0.0040010912,0.004352269,0.0038570825,0.0038904152,0.004627717,0.004500921
t_1170,-73.24161,3.07314,0.022355542,0.010754252,0.022224339,0.020534609,0.013626419,0.023208644
t_1171,-72.97211,3.07314,0.017497845,0.009411566,0.016873574,0.015513505,0.011297145,0.018188164
t_1172,-73.06194,3.07314,0.018672789,0.009808939,0.01803432,0.016598353,0.011860351,0.019307096
t_1173,-73.15177,3.07314,0.01658477,0.009079803,0.015247041,0.014995236,0.010908853,0.01672694
t_1174,-72.79245,3.07314,0.012813834,0.007651365,0.0117614865,0.011584004,0.009039014,0.013240554
t_1175,-72.88228,3.07314,0.016793841,0.009135287,0.016319772,0.015006677,0.010959978,0.01762583
t_1176,-72.97211,3.16283,0.019208144,0.010028248,0.018413082,0.01695282,0.012122656,0.019691773
t_1177,-72.88228,3.16283,0.017768124,0.009532645,0.016998688,0.015625352,0.011430515,0.018332269
t_1178,-73.24161,3.16283,0.020769259,0.010650577,0.019322362,0.018501543,0.012938343,0.020634608
t_1179,-73.06194,3.16283,0.016770862,0.009097614,0.015208577,0.015479299,0.0110348165,0.016721616
t_118,-71.35514,6.29584,0.0032990838,0.0040274183,0.0031768088,0.0032910425,0.0042335563,0.0037081575
t_1180,-73.15177,3.16283,0.019219156,0.010075767,0.017767994,0.017262489,0.012194839,0.019163467
t_1181,-72.9272,5.04438,0.017731952,0.008919965,0.013517503,0.021117048,0.012523472,0.015279285
t_1182,-73.06194,5.08912,0.021638561,0.010482115,0.016892793,0.02507853,0.014572492,0.018603276
t_1183,-72.9272,5.08912,0.016083546,0.00849632,0.012156257,0.019348148,0.011612097,0.013923077
t_1184,-73.24161,5.08912,0.038576644,0.017953934,0.034098808,0.03903246,0.022714358,0.034230888
t_1185,-72.83736,5.08912,0.018939275,0.009444576,0.015396836,0.020388808,0.012639754,0.017052976
t_1186,-73.15177,5.08912,0.023635067,0.011406118,0.018517943,0.027739443,0.015804404,0.020146016
t_1187,-72.97211,5.08912,0.021670815,0.010505887,0.017377695,0.023859235,0.014250884,0.018984875
t_1188,-72.88228,5.08912,0.01588019,0.008113806,0.012139772,0.018731497,0.011382063,0.013894699
t_1189,-73.19669,5.08912,0.03580858,0.016736377,0.03132298,0.036583584,0.021331862,0.031795073
t_119,-71.89413,6.29584,0.0034439722,0.0036835289,0.0030292973,0.0033028915,0.00404784,0.0037350166
t_1190,-73.01703,5.08912,0.019869387,0.009717765,0.015364831,0.023214936,0.013626575,0.01711365
t_1191,-73.10686,5.08912,0.020736098,0.010223926,0.01588173,0.02499206,0.014360039,0.017645402
t_1192,-72.97211,5.13385,0.01926431,0.009495003,0.015238225,0.021585928,0.013017697,0.01694388
t_1193,-72.83736,5.13385,0.015843565,0.0080876285,0.012443858,0.017822096,0.011118016,0.014168618
t_1194,-73.24161,5.13385,0.026184956,0.012568793,0.021171788,0.029578982,0.01692032,0.022535838
t_1195,-72.9272,5.13385,0.018690418,0.009274127,0.014874921,0.020687286,0.012631884,0.016560832
t_1196,-73.06194,5.13385,0.018836621,0.009322914,0.014519254,0.022293787,0.013118775,0.016288418
t_1197,-73.10686,5.13385,0.018485507,0.009625152,0.014064893,0.022496862,0.013105328,0.015841084
t_1198,-73.15177,5.13385,0.021050846,0.010326232,0.016396368,0.024918597,0.014397234,0.018079326
t_1199,-73.01703,5.13385,0.016959265,0.00882428,0.012865997,0.020411352,0.012129592,0.01466465
t_12,-71.71447,2.26554,0.0027550547,0.003516854,0.0024768002,0.0025780234,0.0036984046,0.003015355
t_120,-71.53481,6.29584,0.0037883006,0.004257557,0.0036607184,0.0037239904,0.0045186025,0.0042665047
t_1200,-72.88228,5.13385,0.018146746,0.009074461,0.014546252,0.019841136,0.012269994,0.016231766
t_1201,-73.19669,5.13385,0.027889216,0.013333088,0.023281595,0.030232562,0.017556632,0.024482738
t_1202,-72.9272,5.17859,0.019007329,0.009484396,0.015501756,0.020394307,0.012662514,0.017167868
t_1203,-72.97211,5.17859,0.017962007,0.00897217,0.014212697,0.020110706,0.012283209,0.015947826
t_1204,-72.83736,5.17859,0.014637585,0.0075846524,0.011433846,0.016577018,0.010462868,0.013157207
t_1205,-73.10686,5.17859,0.020177163,0.009948473,0.016000109,0.023003863,0.013630499,0.017662082
t_1206,-73.06194,5.17859,0.019503295,0.009644128,0.015461817,0.022077268,0.013207587,0.017156698
t_1207,-73.24161,5.17859,0.022653239,0.011054102,0.018029094,0.026107816,0.015104154,0.01957568
t_1208,-73.15177,5.17859,0.02781982,0.0133668985,0.024033854,0.0286669,0.017169857,0.025134727
t_1209,-73.01703,5.17859,0.017044824,0.008571867,0.013193634,0.019898351,0.011994916,0.014963837
t_121,-71.26531,6.29584,0.0028595245,0.0037757142,0.0026900007,0.002812347,0.0039026537,0.0031810391
t_1210,-72.88228,5.17859,0.014846672,0.007646008,0.011488888,0.017098479,0.010659427,0.01322368
t_1211,-73.19669,5.17859,0.026248496,0.012659345,0.022060037,0.028125431,0.01658698,0.023318605
t_1212,-72.88228,5.22332,0.015253566,0.007866726,0.012054623,0.0169572,0.010733661,0.013776932
t_1213,-72.9272,5.22332,0.013484403,0.0073603555,0.010232107,0.016033648,0.010004978,0.011980319
t_1214,-73.19669,5.22332,0.018392537,0.0092178695,0.014308417,0.021792259,0.012868,0.016002396
t_1215,-72.83736,5.22332,0.016219873,0.008374392,0.01324466,0.017270466,0.01111315,0.014930891
t_1216,-73.24161,5.22332,0.019661026,0.009766184,0.015407373,0.023089321,0.013540672,0.017068878
t_1217,-72.97211,5.22332,0.014438422,0.0076532173,0.011037309,0.017082091,0.010546421,0.012799236
t_1218,-73.15177,5.22332,0.02034844,0.0100633465,0.016359452,0.022791192,0.013615076,0.017959889
t_1219,-73.01703,5.22332,0.015459403,0.007953173,0.01191139,0.018186837,0.011116732,0.013670529
t_122,-71.44497,6.29584,0.0035436442,0.0041440106,0.0034205317,0.0035107066,0.0043791505,0.0039886404
t_1220,-73.10686,5.22332,0.02171798,0.010704487,0.018005082,0.023342619,0.014144353,0.019527774
t_1221,-73.06194,5.22332,0.021044312,0.010418058,0.017466774,0.022479512,0.01374861,0.019032668
t_1222,-72.88228,5.26804,0.013867937,0.007285398,0.010870487,0.015602848,0.009996422,0.012600689
t_1223,-73.06194,5.26804,0.018658742,0.009392187,0.015246852,0.02022576,0.012509863,0.016883552
t_1224,-73.01703,5.26804,0.023078829,0.011455178,0.020304538,0.022780905,0.014449884,0.021670211
t_1225,-73.15177,5.26804,0.017748075,0.008954223,0.014048223,0.02030083,0.012277013,0.015725117
t_1226,-73.10686,5.26804,0.015906142,0.008150045,0.012369554,0.01864207,0.011356541,0.014085476
t_1227,-73.24161,5.26804,0.02002449,0.009930337,0.016055591,0.022545055,0.013468992,0.017661624
