# {20100904_M7.0_Canterbury} median gmf, Stations:Seismic, gmlt:GEM, Rupture:JMA
custom_site_id,lon,lat,McVerry2006Asc
s_127,171.21028,-42.45083,0.03525
s_128,170.73694,-43.07333,0.03165
s_129,172.27083,-42.78333,0.03132
s_13,172.596,-43.274,0.16632
s_130,170.96389,-42.71861,0.02899
s_131,170.96916999999996,-45.10139,0.02394
s_132,170.01972,-43.465,0.02166
s_133,171.59972,-41.7575,0.02155
s_134,172.18028000000004,-42.33639,0.02118
s_135,170.18417,-43.39083,0.02102
s_138,170.09833000000003,-44.25611,0.01963
s_139,170.19556,-46.07333,0.01962
s_14,171.92899999999997,-43.338,0.16262
s_140,170.09694000000002,-43.73806,0.01931
s_141,169.04417,-43.88472,0.01615
s_142,171.86417,-42.12167,0.01606
s_143,169.23278,-44.23222,0.01514
s_144,169.14278000000002,-44.69611,0.01498
s_145,170.73667,-43.07611,0.01444
s_146,170.64444000000003,-45.04556,0.01295
s_147,169.81528000000003,-43.53389,0.01164
s_148,168.66056000000003,-43.99917,0.01158
s_149,170.51389,-45.86417,0.00998
s_15,172.70500000000004,-42.963,0.1541
s_150,174.94389,-41.24389,0.00825
s_151,169.71916999999996,-46.25056,0.00808
s_152,170.18444,-44.38722,0.00791
s_153,168.23778,-45.66944,0.00771
s_154,174.13833,-41.82917,0.0073
s_155,173.35082999999997,-41.62194,0.00671
s_156,173.00944000000004,-41.12639,0.0064
s_157,174.89333,-41.2325,0.00595
s_158,174.90305999999998,-41.21333,0.0059
s_159,174.91583000000003,-41.20611,0.00581
s_16,172.038,-43.326,0.14484
s_160,174.87917,-41.22611,0.0058
s_161,168.34694000000002,-46.41306,0.00571
s_162,173.54083000000003,-42.41611,0.00554
s_163,173.28361,-41.2725,0.00554
s_164,174.27417000000003,-39.58694,0.00546
s_165,169.63111000000004,-45.95556,0.00542
s_166,174.02306,-41.28139,0.0054
s_167,170.59778,-45.88583,0.00534
s_168,169.01750000000004,-44.82861,0.00481
s_169,174.56806,-39.26278,0.00472
s_17,170.829,-44.099,0.1248
s_170,174.77528,-41.3025,0.00471
s_171,169.30806,-45.23278,0.00461
s_172,174.80889000000002,-41.32806,0.00429
s_173,167.92638999999997,-44.675,0.00425
s_174,174.76806,-41.28583,0.00408
s_175,174.78111,-41.29833,0.00394
s_176,174.81833,-41.31667,0.00392
s_177,174.92083000000002,-41.23528,0.00362
s_178,169.13889,-46.53861,0.00336
s_179,174.78111,-41.29389,0.00333
s_18,171.724,-43.227,0.11739
s_180,174.89999999999998,-41.29111,0.0031
s_181,174.77860999999996,-41.28972,0.00284
s_182,175.70861000000002,-40.65111,0.0024
s_183,172.52889,-40.82722,0.00204
s_184,173.37944,-41.21889,0.00202
s_185,167.94698,-45.89404,0.00196
s_186,174.7043,-41.3087,0.00178
s_187,175.46139,-41.2125,0.00173
s_188,167.15360999999996,-45.46639,0.0013
s_189,166.68056,-46.16778,0.00118
s_19,171.748,-43.902,0.11186
s_190,176.86194,-40.0325,0.00096
s_191,176.24611,-40.68139,0.00071
s_192,176.49235,-39.16742,0.00044
s_193,176.6175,-43.73722,0.00032
s_194,175.50167,-37.73278,0.00022
s_195,177.11068999999998,-38.26102,0.00021
s_196,177.52750000000003,-38.33583,0.00019
s_197,177.78250000000003,-37.75778,0.00015
s_198,178.30638999999996,-37.56417,6e-05
s_2,172.46799999999996,-43.623,0.46605
s_20,172.543,-42.87,0.09864
s_21,172.094,-43.897,0.08507
s_22,171.56799999999998,-42.949,0.08011
s_23,171.24400000000003,-44.403,0.07679
s_24,171.13599999999997,-42.892,0.05308
s_25,171.05399999999997,-43.715,0.04969
s_26,170.493,-45.902,0.04075
s_27,171.473,-42.727,0.04042
s_28,173.27499999999998,-42.813,0.04008
s_29,170.73699999999997,-43.072,0.03275
s_3,172.19799999999998,-43.667,0.26178
s_30,172.27099999999996,-42.782,0.0295
s_31,170.01999999999998,-43.463,0.02425
s_32,170.18399999999997,-43.389,0.02116
s_33,171.40800000000002,-42.524,0.01791
s_34,170.35699999999997,-44.655,0.017
s_35,170.471,-45.905,0.01592
s_36,170.73699999999997,-43.074,0.01518
s_37,170.19299999999998,-44.563,0.01433
s_38,174.89999999999998,-41.289,0.01191
s_39,170.502,-45.874,0.01124
s_4,172.635,-43.522,0.25693
s_40,169.719,-46.249,0.01106
s_41,175.327,-41.119,0.0107
s_42,170.514,-45.863,0.0095
s_43,174.94399999999996,-41.242,0.00853
s_44,173.12900000000002,-41.389,0.00677
s_45,173.539,-42.416,0.00581
s_46,174.776,-41.301,0.00492
s_47,172.90499999999997,-41.762,0.00456
s_48,175.226,-40.461,0.00452
s_49,175.57299999999998,-40.214,0.00448
s_5,172.62400000000002,-43.566,0.24653
s_50,175.709,-40.649,0.00323
s_51,174.779,-41.288,0.00293
s_52,176.101,-40.202,0.00251
s_53,172.08943999999997,-43.58806,0.75202
s_54,172.70916999999997,-43.58111,0.61832
s_59,171.95972,-43.54139,0.4613
s_6,172.495,-43.369,0.24647
s_60,172.10194,-43.49139,0.45838
s_62,172.46778,-43.62472,0.41026
s_64,172.38083,-43.59444,0.38157
s_68,172.66361,-43.37806,0.34371
s_69,172.72222,-43.60556,0.3323
s_7,172.647,-43.538,0.2304
s_73,172.47194000000002,-43.55167,0.29769
s_76,172.19777999999997,-43.66917,0.25024
s_77,172.62417,-43.56722,0.24827
s_78,172.635,-43.52361,0.2463
s_79,172.68277999999998,-43.5275,0.23173
s_8,172.60699999999997,-43.493,0.22693
s_80,172.64639,-43.53944,0.20217
s_81,172.52999999999997,-43.48472,0.20049
s_83,172.62611000000004,-43.53556,0.19781
s_85,172.02306,-43.75306,0.1933
s_86,172.71778,-43.49722,0.18737
s_88,172.66332999999997,-43.50694,0.1794
s_89,172.61972000000003,-43.53111,0.1743
s_9,172.623,-43.575,0.21667
s_90,172.60667,-43.49444,0.17312
s_91,172.59582999999998,-43.27611,0.16269
s_92,171.92889000000002,-43.33972,0.1605
s_95,172.70500000000004,-42.96472,0.15069
s_96,172.03805999999997,-43.3275,0.14681
s_97,172.25221999999997,-43.81028,0.1437
s_98,170.82861000000003,-44.10194,0.12428
s_99,171.23667,-43.92361,0.1192
t_0,168.79623000000004,-46.60355,0.0017227498
t_1,168.88606,-46.60355,0.0011526312
t_10,169.24539,-46.60355,0.0015700207
t_100,168.52674000000002,-46.1698,0.0019127334
t_1000,167.89792,-45.79527,0.0013966182
t_1001,168.07758,-45.79527,0.0017979315
t_1002,168.16741000000002,-45.79527,0.002750209
t_1003,167.80809,-45.79527,0.0012357302
t_1004,167.89792,-45.7326,0.0019699102
t_1005,167.80809,-45.7326,0.0012867831
t_1006,168.07758,-45.7326,0.0027802004
t_1007,167.98775,-45.7326,0.0016942116
t_1008,168.16741000000002,-45.7326,0.0041956753
t_1009,168.07758,-45.66986,0.0030396085
t_101,168.34708,-46.1698,0.0021693993
t_1010,168.25724000000002,-45.66986,0.006939242
t_1011,168.52674000000002,-45.66986,0.0023196167
t_1012,168.34708,-45.60706,0.004674174
t_1013,168.25724000000002,-45.60706,0.004362957
t_1014,168.43691,-45.60706,0.004140665
t_1015,168.52674000000002,-45.60706,0.0024037044
t_1016,168.52674000000002,-45.54418,0.0032956598
t_1017,168.43691,-45.54418,0.0024972057
t_1018,168.25724000000002,-45.54418,0.0026050298
t_1019,168.34708,-45.54418,0.0025924635
t_102,166.90976999999998,-46.23198,0.0008511213
t_1020,167.53859,-45.66986,0.0010387748
t_1021,167.71826,-45.66986,0.001959589
t_1022,167.62842,-45.66986,0.0015068332
t_1023,167.44876,-45.60706,0.0010349241
t_1024,167.62842,-45.60706,0.0011639504
t_1025,167.71826,-45.60706,0.0017017415
t_1026,167.53859,-45.60706,0.0014758642
t_1027,167.53859,-45.54418,0.0018526278
t_1028,167.44876,-45.54418,0.0010934152
t_1029,167.71826,-45.54418,0.0021111637
t_103,166.9996,-46.23198,0.0008354676
t_1030,168.16741000000002,-45.66986,0.004303739
t_1031,167.98775,-45.66986,0.001783598
t_1032,167.89792,-45.66986,0.0015142462
t_1033,167.80809,-45.66986,0.0013370268
t_1034,167.89792,-45.60706,0.0015543073
t_1035,168.07758,-45.60706,0.0029915788
t_1036,167.98775,-45.60706,0.0018089068
t_1037,167.80809,-45.60706,0.0018698276
t_1038,168.16741000000002,-45.60706,0.0038196682
t_1039,167.98775,-45.54418,0.0017895879
t_104,166.9996,-46.1698,0.0005438306
t_1040,168.16741000000002,-45.54418,0.0023963808
t_1041,168.07758,-45.54418,0.002072799
t_1042,167.80809,-45.54418,0.0023007377
t_1043,167.89792,-45.54418,0.002134601
t_1044,167.80809,-45.48123,0.0019750893
t_1045,167.89792,-45.48123,0.0021616197
t_1046,168.16741000000002,-45.48123,0.0021771258
t_1047,168.07758,-45.48123,0.0026658527
t_1048,167.98775,-45.48123,0.0023928399
t_1049,167.80809,-45.41821,0.0020292718
t_105,166.90976999999998,-46.1698,0.00056018715
t_1050,167.62842,-45.54418,0.0019648296
t_1051,167.71826,-45.48123,0.0018257854
t_1052,167.53859,-45.48123,0.0019333467
t_1053,167.44876,-45.48123,0.0015516666
t_1054,167.62842,-45.48123,0.002042413
t_1055,167.53859,-45.41821,0.0012394732
t_1056,167.44876,-45.41821,0.0011898408
t_1057,167.71826,-45.41821,0.0022567813
t_1058,167.62842,-45.41821,0.0013085847
t_1059,167.53859,-45.35512,0.0017326146
t_106,166.73010999999997,-46.1698,0.0007370115
t_1060,168.52674000000002,-45.48123,0.003324389
t_1061,168.34708,-45.48123,0.0024085895
t_1062,168.43691,-45.48123,0.0024342171
t_1063,168.25724000000002,-45.48123,0.0023334539
t_1064,168.25724000000002,-45.41821,0.002226935
t_1065,168.52674000000002,-45.41821,0.002493613
t_1066,168.43691,-45.41821,0.002416754
t_1067,168.34708,-45.41821,0.0023338785
t_1068,168.34708,-45.35512,0.0031517465
t_1069,168.43691,-45.35512,0.002442637
t_107,166.81993999999997,-46.1698,0.00061191706
t_1070,167.98775,-45.41821,0.0017688238
t_1071,168.07758,-45.41821,0.0031113126
t_1072,168.16741000000002,-45.41821,0.0020877663
t_1073,167.89792,-45.41821,0.0021974808
t_1074,167.89792,-45.35512,0.002248018
t_1075,167.80809,-45.35512,0.0020900543
t_1076,168.07758,-45.35512,0.001931466
t_1077,167.98775,-45.35512,0.0024239044
t_1078,168.16741000000002,-45.35512,0.0020729632
t_1079,168.07758,-45.29196,0.0019670255
t_108,167.17926999999997,-46.23198,0.00072220014
t_1080,168.52674000000002,-45.35512,0.0025521263
t_1081,168.25724000000002,-45.35512,0.0022075323
t_1082,168.52674000000002,-45.29196,0.002632007
t_1083,168.25724000000002,-45.29196,0.003603203
t_1084,168.34708,-45.29196,0.002371161
t_1085,168.43691,-45.29196,0.0033836872
t_1086,168.43691,-45.22873,0.0025842623
t_1087,168.25724000000002,-45.22873,0.0023004925
t_1088,168.52674000000002,-45.22873,0.0036917494
t_1089,168.34708,-45.22873,0.0033025453
t_109,167.08943,-46.23198,0.00070197723
t_1090,169.24539,-45.63847,0.0029517508
t_1091,169.20047999999997,-45.63847,0.0028769185
t_1092,169.15556000000004,-45.63847,0.0028053855
t_1093,169.15556000000004,-45.60706,0.0028779726
t_1094,169.11064,-45.60706,0.0028087962
t_1095,169.24539,-45.60706,0.0030260212
t_1096,169.20047999999997,-45.60706,0.0029503712
t_1097,169.24539,-45.57563,0.0031007533
t_1098,169.20047999999997,-45.57563,0.0030241467
t_1099,169.15556000000004,-45.57563,0.002950854
t_11,169.15556000000004,-46.5418,0.0023194707
t_110,167.26909999999998,-46.23198,0.0007518088
t_1100,169.11064,-45.57563,0.0028807663
t_1101,169.15556000000004,-45.54418,0.0030233115
t_1102,169.20047999999997,-45.54418,0.0030973605
t_1103,169.24539,-45.54418,0.0031749096
t_1104,169.11064,-45.54418,0.0029525075
t_1105,169.24539,-45.51271,0.003247159
t_1106,169.11064,-45.51271,0.0030233625
t_1107,169.20047999999997,-45.51271,0.0031688954
t_1108,169.15556000000004,-45.51271,0.0030944622
t_1109,169.15556000000004,-45.48123,0.003163238
t_111,167.35893,-46.23198,0.0007886447
t_1110,169.06573000000003,-45.54418,0.0028847437
t_1111,168.97590000000002,-45.54418,0.0027579977
t_1112,169.02080999999998,-45.54418,0.0028198836
t_1113,169.02080999999998,-45.51271,0.0028896343
t_1114,168.97590000000002,-45.51271,0.002826685
t_1115,169.06573000000003,-45.51271,0.0029551834
t_1116,168.97590000000002,-45.48123,0.0028952502
t_1117,169.06573000000003,-45.48123,0.0030246284
t_1118,169.02080999999998,-45.48123,0.004002338
t_1119,169.02080999999998,-45.44973,0.0030274994
t_112,167.17926999999997,-46.1698,0.00075991725
t_1120,168.61657000000002,-45.54418,0.0024315526
t_1121,168.88606,-45.54418,0.002644077
t_1122,168.70640000000003,-45.54418,0.0033445223
t_1123,168.79623000000004,-45.54418,0.00254673
t_1124,168.70640000000003,-45.48123,0.0034806693
t_1125,168.88606,-45.48123,0.0027746365
t_1126,168.79623000000004,-45.48123,0.0026657027
t_1127,168.61657000000002,-45.48123,0.0033852158
t_1128,168.79623000000004,-45.41821,0.002786479
t_1129,168.61657000000002,-45.41821,0.0025781624
t_113,167.08943,-46.1698,0.0008889086
t_1130,169.11064,-45.48123,0.0030925735
t_1131,169.24539,-45.48123,0.003315793
t_1132,169.20047999999997,-45.48123,0.0032373483
t_1133,169.15556000000004,-45.44973,0.004366987
t_1134,169.11064,-45.44973,0.0031594068
t_1135,169.24539,-45.44973,0.0033787228
t_1136,169.20047999999997,-45.44973,0.005274581
t_1137,169.15556000000004,-45.41821,0.0032890148
t_1138,169.11064,-45.41821,0.0032232166
t_1139,169.20047999999997,-45.41821,0.0033582188
t_114,167.35893,-46.1698,0.0006135328
t_1140,168.97590000000002,-45.44973,0.0029636556
t_1141,169.06573000000003,-45.44973,0.0030926643
t_1142,169.02080999999998,-45.41821,0.0030953598
t_1143,169.06573000000003,-45.41821,0.00315901
t_1144,168.97590000000002,-45.41821,0.0030319616
t_1145,169.06573000000003,-45.38667,0.0032237254
t_1146,169.02080999999998,-45.38667,0.003162685
t_1147,168.97590000000002,-45.38667,0.003100408
t_1148,168.97590000000002,-45.35512,0.0031694497
t_1149,169.06573000000003,-45.35512,0.0032874537
t_115,167.26909999999998,-46.1698,0.0005846733
t_1150,169.24539,-45.41821,0.003433358
t_1151,169.20047999999997,-45.38667,0.0034068264
t_1152,169.24539,-45.38667,0.0034766465
t_1153,169.15556000000004,-45.38667,0.0033438911
t_1154,169.11064,-45.38667,0.003283721
t_1155,169.24539,-45.35512,0.0035053059
t_1156,169.20047999999997,-45.35512,0.003445484
t_1157,169.11064,-45.35512,0.0033414152
t_1158,169.15556000000004,-45.35512,0.003393
t_1159,169.24539,-45.32355,0.0035167604
t_116,166.64027999999996,-46.10755,0.00062956614
t_1160,168.88606,-45.41821,0.0029066214
t_1161,168.70640000000003,-45.41821,0.0036195256
t_1162,168.70640000000003,-45.35512,0.00376721
t_1163,168.79623000000004,-45.35512,0.0029117265
t_1164,168.61657000000002,-45.35512,0.00266514
t_1165,168.88606,-45.35512,0.0030418031
t_1166,168.79623000000004,-45.29196,0.0030430944
t_1167,168.61657000000002,-45.29196,0.0027652849
t_1168,168.70640000000003,-45.29196,0.0029026666
t_1169,168.88606,-45.29196,0.0031824529
t_117,167.26909999999998,-46.10755,0.0006136243
t_1170,169.02080999999998,-45.35512,0.0032300544
t_1171,169.06573000000003,-45.32355,0.0033517643
t_1172,169.02080999999998,-45.32355,0.004461809
t_1173,168.97590000000002,-45.32355,0.0032398356
t_1174,169.02080999999998,-45.29196,0.0033698366
t_1175,168.97590000000002,-45.29196,0.0033124615
t_1176,169.06573000000003,-45.29196,0.0046249665
t_1177,168.97590000000002,-45.26035,0.003388168
t_1178,169.02080999999998,-45.26035,0.0034454935
t_1179,169.06573000000003,-45.26035,0.003492973
t_118,167.08943,-46.10755,0.0005712734
t_1180,169.15556000000004,-45.32355,0.0034381673
t_1181,169.11064,-45.32355,0.0033982422
t_1182,169.20047999999997,-45.32355,0.003474663
t_1183,169.15556000000004,-45.29196,0.0034847257
t_1184,169.11064,-45.29196,0.003458121
t_1185,169.24539,-45.29196,0.0035122759
t_1186,169.20047999999997,-45.29196,0.0034997703
t_1187,169.24539,-45.26035,0.0035084656
t_1188,169.15556000000004,-45.26035,0.0035426905
t_1189,169.20047999999997,-45.26035,0.00353649
t_119,167.35893,-46.10755,0.0006448689
t_1190,169.11064,-45.26035,0.0047705243
t_1191,169.20047999999997,-45.22873,0.0036112377
t_1192,169.24539,-45.22873,0.0035637412
t_1193,169.11064,-45.22873,0.0036100224
t_1194,169.15556000000004,-45.22873,0.0036240895
t_1195,169.20047999999997,-45.19708,0.0037389293
t_1196,169.11064,-45.19708,0.003710108
t_1197,169.24539,-45.19708,0.0037261278
t_1198,169.15556000000004,-45.19708,0.003734709
t_1199,169.15556000000004,-45.16542,0.0038685193
t_12,169.24539,-46.5418,0.0018315375
t_120,167.17926999999997,-46.10755,0.0009562492
t_1200,168.97590000000002,-45.22873,0.003467359
t_1201,169.02080999999998,-45.22873,0.003526743
t_1202,169.06573000000003,-45.22873,0.0035757488
t_1203,169.06573000000003,-45.19708,0.0036683697
t_1204,169.02080999999998,-45.19708,0.0036136538
t_1205,168.97590000000002,-45.19708,0.0048015113
t_1206,169.02080999999998,-45.16542,0.0037045705
t_1207,168.97590000000002,-45.16542,0.0036338286
t_1208,169.06573000000003,-45.16542,0.0037687907
t_1209,168.97590000000002,-45.13375,0.0037172146
t_121,167.17926999999997,-46.04524,0.0006143245
t_1210,168.88606,-45.22873,0.0033298044
t_1211,168.79623000000004,-45.22873,0.0031804766
t_1212,168.61657000000002,-45.22873,0.0028773143
t_1213,168.70640000000003,-45.22873,0.004096139
t_1214,168.70640000000003,-45.16542,0.0042737876
t_1215,168.61657000000002,-45.16542,0.002998731
t_1216,168.88606,-45.16542,0.0034808458
t_1217,168.79623000000004,-45.16542,0.0033210784
t_1218,168.88606,-45.10205,0.0036252944
t_1219,168.61657000000002,-45.10205,0.0031268415
t_122,167.26909999999998,-46.04524,0.0006428127
t_1220,169.20047999999997,-45.16542,0.0039035482
t_1221,169.11064,-45.16542,0.0038240282
t_1222,169.24539,-45.16542,0.003939306
t_1223,169.24539,-45.13375,0.0041557527
t_1224,169.20047999999997,-45.13375,0.0040805037
t_1225,169.11064,-45.13375,0.003945019
t_1226,169.15556000000004,-45.13375,0.004013284
t_1227,169.24539,-45.10205,0.0043611224
t_1228,169.11064,-45.10205,0.0040656095
t_1229,169.15556000000004,-45.10205,0.0041581327
t_123,167.08943,-46.04524,0.00059263135
t_1230,169.02080999999998,-45.13375,0.0037963567
t_1231,169.06573000000003,-45.13375,0.0038726905
t_1232,169.06573000000003,-45.10205,0.003974653
t_1233,169.02080999999998,-45.10205,0.0038848363
t_1234,168.97590000000002,-45.10205,0.003796572
t_1235,169.06573000000003,-45.07034,0.00406891
t_1236,169.02080999999998,-45.07034,0.0039650295
t_1237,168.97590000000002,-45.07034,0.0038677352
t_1238,168.97590000000002,-45.03861,0.0053103915
t_1239,169.02080999999998,-45.03861,0.004031514
t_124,167.35893,-46.04524,0.0006771726
t_1240,169.20047999999997,-45.10205,0.0042547057
t_1241,169.20047999999997,-45.07034,0.0059777685
t_1242,169.11064,-45.07034,0.004179189
t_1243,169.15556000000004,-45.07034,0.006815167
t_1244,169.24539,-45.07034,0.004552488
t_1245,169.24539,-45.03861,0.0047312053
t_1246,169.20047999999997,-45.03861,0.006184916
t_1247,169.11064,-45.03861,0.004280662
t_1248,169.15556000000004,-45.03861,0.005981495
t_1249,169.15556000000004,-45.00686,0.004535642
t_125,167.26909999999998,-45.98285,0.0006728175
t_1250,168.79623000000004,-45.10205,0.003458796
t_1251,168.70640000000003,-45.10205,0.0052635223
t_1252,168.70640000000003,-45.03861,0.0034258119
t_1253,168.61657000000002,-45.03861,0.0032599946
t_1254,168.88606,-45.03861,0.0037458036
t_1255,168.79623000000004,-45.03861,0.0035857123
t_1256,168.61657000000002,-44.9751,0.0033990624
t_1257,168.70640000000003,-44.9751,0.0035583547
t_1258,168.79623000000004,-44.9751,0.005001772
t_1259,168.88606,-44.9751,0.0051711714
t_126,167.35893,-45.98285,0.000710767
t_1260,169.06573000000003,-45.03861,0.004149921
t_1261,168.97590000000002,-45.00686,0.003965697
t_1262,169.02080999999998,-45.00686,0.004078202
t_1263,169.06573000000003,-45.00686,0.004212183
t_1264,168.97590000000002,-44.9751,0.0039808014
t_1265,169.02080999999998,-44.9751,0.0040980955
t_1266,169.06573000000003,-44.9751,0.0042501716
t_1267,168.97590000000002,-44.94331,0.003964594
t_1268,169.02080999999998,-44.94331,0.004082973
t_1269,169.06573000000003,-44.94331,0.004258734
t_127,166.81993999999997,-46.10755,0.0006098918
t_1270,169.11064,-45.00686,0.004366176
t_1271,169.20047999999997,-45.00686,0.0063779964
t_1272,169.24539,-45.00686,0.0066291285
t_1273,169.20047999999997,-44.9751,0.00656254
t_1274,169.11064,-44.9751,0.004433365
t_1275,169.15556000000004,-44.9751,0.0046375743
t_1276,169.24539,-44.9751,0.008008069
t_1277,169.11064,-44.94331,0.0044828346
t_1278,169.15556000000004,-44.94331,0.0047336062
t_1279,169.20047999999997,-44.94331,0.004990476
t_128,166.73010999999997,-46.10755,0.0008944647
t_1280,169.24539,-44.94331,0.008275176
t_1281,169.20047999999997,-44.91151,0.005147487
t_1282,169.11064,-44.91151,0.0045223194
t_1283,169.24539,-44.91151,0.0054351133
t_1284,169.15556000000004,-44.91151,0.0048379223
t_1285,169.15556000000004,-44.87969,0.0049806456
t_1286,169.20047999999997,-44.87969,0.0053491984
t_1287,169.11064,-44.87969,0.0045781126
t_1288,169.24539,-44.87969,0.0056712846
t_1289,169.24539,-44.84786,0.0059748837
t_129,166.90976999999998,-46.10755,0.0005754549
t_1290,166.90976999999998,-45.35512,0.0008309684
t_1291,166.9996,-45.29196,0.0014936372
t_1292,166.9996,-45.22873,0.0009280165
t_1293,167.08943,-45.16542,0.0013728937
t_1294,167.26909999999998,-45.16542,0.0011629899
t_1295,167.17926999999997,-45.16542,0.0010883556
t_1296,167.35893,-45.16542,0.0012398731
t_1297,167.17926999999997,-45.10205,0.001112227
t_1298,167.26909999999998,-45.10205,0.001191246
t_1299,167.08943,-45.10205,0.0010368003
t_13,169.15556000000004,-46.47997,0.0019887453
t_130,166.9996,-46.10755,0.00076435885
t_1300,167.35893,-45.10205,0.0012745478
t_1301,167.35893,-45.03861,0.0013146295
t_1302,167.17926999999997,-45.03861,0.0011422277
t_1303,167.26909999999998,-45.03861,0.001983502
t_1304,167.26909999999998,-44.9751,0.0012637938
t_1305,167.35893,-44.9751,0.001358779
t_1306,167.35893,-44.91151,0.0014058646
t_1307,167.71826,-45.35512,0.0023324678
t_1308,167.44876,-45.35512,0.0012225702
t_1309,167.62842,-45.35512,0.0018322037
t_131,166.73010999999997,-46.04524,0.0007853275
t_1310,167.44876,-45.29196,0.0012520895
t_1311,167.53859,-45.29196,0.0013210505
t_1312,167.71826,-45.29196,0.0014930238
t_1313,167.62842,-45.29196,0.0014012565
t_1314,167.62842,-45.22873,0.001450512
t_1315,167.44876,-45.22873,0.0012841028
t_1316,167.71826,-45.22873,0.002500184
t_1317,167.89792,-45.29196,0.0027614024
t_1318,167.80809,-45.29196,0.0025783533
t_1319,168.16741000000002,-45.29196,0.0028443898
t_132,166.81993999999997,-46.04524,0.0005809625
t_1320,167.98775,-45.29196,0.0018350262
t_1321,167.80809,-45.22873,0.0026707444
t_1322,167.89792,-45.22873,0.0028558548
t_1323,168.07758,-45.22873,0.0020251684
t_1324,168.16741000000002,-45.22873,0.003479839
t_1325,167.98775,-45.22873,0.0025619976
t_1326,167.98775,-45.16542,0.001966696
t_1327,167.53859,-45.22873,0.0013629389
t_1328,167.62842,-45.16542,0.002034117
t_1329,167.71826,-45.16542,0.0016074019
t_133,166.9996,-46.04524,0.0005793182
t_1330,167.53859,-45.16542,0.001408583
t_1331,167.44876,-45.16542,0.001786925
t_1332,167.71826,-45.10205,0.001673964
t_1333,167.44876,-45.10205,0.0013633555
t_1334,167.62842,-45.10205,0.0015623849
t_1335,167.53859,-45.10205,0.0014589783
t_1336,167.71826,-45.03861,0.0023662809
t_1337,168.07758,-45.16542,0.0021004616
t_1338,167.89792,-45.16542,0.0024880278
t_1339,167.80809,-45.16542,0.002774994
t_134,166.90976999999998,-46.04524,0.00077905593
t_1340,168.16741000000002,-45.16542,0.0030296214
t_1341,167.89792,-45.10205,0.0019199335
t_1342,168.07758,-45.10205,0.0021908523
t_1343,167.98775,-45.10205,0.0020526277
t_1344,167.80809,-45.10205,0.0024258369
t_1345,168.16741000000002,-45.10205,0.0023344196
t_1346,167.89792,-45.03861,0.002014731
t_1347,168.34708,-45.16542,0.0025321438
t_1348,168.52674000000002,-45.16542,0.0028399753
t_1349,168.25724000000002,-45.16542,0.0023838573
t_135,166.9996,-45.98285,0.0005917506
t_1350,168.43691,-45.16542,0.0026842726
t_1351,168.25724000000002,-45.10205,0.0024834166
t_1352,168.34708,-45.10205,0.002637877
t_1353,168.52674000000002,-45.10205,0.0047433497
t_1354,168.43691,-45.10205,0.0044860807
t_1355,168.52674000000002,-45.03861,0.0030904282
t_1356,168.43691,-45.03861,0.00468144
t_1357,168.07758,-45.03861,0.0022975574
