# {20100904_M7.0_Canterbury} median gmf, Stations:Seismic, gmlt:GEM, Rupture:GCMT
custom_site_id,lon,lat,McVerry2006Asc
s_168,169.01750000000004,-44.82861,0.00481
s_169,174.56806,-39.26278,0.00472
s_17,170.829,-44.099,0.1248
s_170,174.77528,-41.3025,0.00471
s_171,169.30806,-45.23278,0.00461
s_172,174.80889000000002,-41.32806,0.00429
s_173,167.92638999999997,-44.675,0.00425
s_174,174.76806,-41.28583,0.00408
s_175,174.78111,-41.29833,0.00394
s_176,174.81833,-41.31667,0.00392
s_177,174.92083000000002,-41.23528,0.00362
s_178,169.13889,-46.53861,0.00336
s_179,174.78111,-41.29389,0.00333
s_18,171.724,-43.227,0.11739
s_180,174.89999999999998,-41.29111,0.0031
s_181,174.77860999999996,-41.28972,0.00284
s_182,175.70861000000002,-40.65111,0.0024
s_183,172.52889,-40.82722,0.00204
s_184,173.37944,-41.21889,0.00202
s_185,167.94698,-45.89404,0.00196
s_186,174.7043,-41.3087,0.00178
s_187,175.46139,-41.2125,0.00173
s_188,167.15360999999996,-45.46639,0.0013
s_189,166.68056,-46.16778,0.00118
s_19,171.748,-43.902,0.11186
s_190,176.86194,-40.0325,0.00096
s_191,176.24611,-40.68139,0.00071
s_192,176.49235,-39.16742,0.00044
s_193,176.6175,-43.73722,0.00032
s_194,175.50167,-37.73278,0.00022
s_195,177.11068999999998,-38.26102,0.00021
s_196,177.52750000000003,-38.33583,0.00019
s_197,177.78250000000003,-37.75778,0.00015
s_2,172.46799999999996,-43.623,0.46605
s_20,172.543,-42.87,0.09864
s_21,172.094,-43.897,0.08507
s_22,171.56799999999998,-42.949,0.08011
s_23,171.24400000000003,-44.403,0.07679
s_24,171.13599999999997,-42.892,0.05308
s_25,171.05399999999997,-43.715,0.04969
s_26,170.493,-45.902,0.04075
s_27,171.473,-42.727,0.04042
s_28,173.27499999999998,-42.813,0.04008
s_29,170.73699999999997,-43.072,0.03275
s_3,172.19799999999998,-43.667,0.26178
s_30,172.27099999999996,-42.782,0.0295
s_31,170.01999999999998,-43.463,0.02425
s_32,170.18399999999997,-43.389,0.02116
s_33,171.40800000000002,-42.524,0.01791
s_34,170.35699999999997,-44.655,0.017
s_35,170.471,-45.905,0.01592
s_36,170.73699999999997,-43.074,0.01518
s_37,170.19299999999998,-44.563,0.01433
s_38,174.89999999999998,-41.289,0.01191
s_39,170.502,-45.874,0.01124
s_4,172.635,-43.522,0.25693
s_40,169.719,-46.249,0.01106
s_41,175.327,-41.119,0.0107
s_42,170.514,-45.863,0.0095
s_43,174.94399999999996,-41.242,0.00853
s_44,173.12900000000002,-41.389,0.00677
s_45,173.539,-42.416,0.00581
s_46,174.776,-41.301,0.00492
s_47,172.90499999999997,-41.762,0.00456
s_48,175.226,-40.461,0.00452
s_49,175.57299999999998,-40.214,0.00448
s_5,172.62400000000002,-43.566,0.24653
s_50,175.709,-40.649,0.00323
s_51,174.779,-41.288,0.00293
s_52,176.101,-40.202,0.00251
s_53,172.08943999999997,-43.58806,0.75202
s_54,172.70916999999997,-43.58111,0.61832
s_59,171.95972,-43.54139,0.4613
s_6,172.495,-43.369,0.24647
s_60,172.10194,-43.49139,0.45838
s_62,172.46778,-43.62472,0.41026
s_64,172.38083,-43.59444,0.38157
s_68,172.66361,-43.37806,0.34371
s_69,172.72222,-43.60556,0.3323
s_7,172.647,-43.538,0.2304
s_73,172.47194000000002,-43.55167,0.29769
s_76,172.19777999999997,-43.66917,0.25024
s_77,172.62417,-43.56722,0.24827
s_78,172.635,-43.52361,0.2463
s_79,172.68277999999998,-43.5275,0.23173
s_8,172.60699999999997,-43.493,0.22693
s_80,172.64639,-43.53944,0.20217
s_81,172.52999999999997,-43.48472,0.20049
s_83,172.62611000000004,-43.53556,0.19781
s_85,172.02306,-43.75306,0.1933
s_86,172.71778,-43.49722,0.18737
s_88,172.66332999999997,-43.50694,0.1794
s_89,172.61972000000003,-43.53111,0.1743
s_9,172.623,-43.575,0.21667
s_90,172.60667,-43.49444,0.17312
s_91,172.59582999999998,-43.27611,0.16269
s_92,171.92889000000002,-43.33972,0.1605
s_95,172.70500000000004,-42.96472,0.15069
s_96,172.03805999999997,-43.3275,0.14681
s_97,172.25221999999997,-43.81028,0.1437
s_98,170.82861000000003,-44.10194,0.12428
s_99,171.23667,-43.92361,0.1192
t_0,168.79623000000004,-46.60355,0.0021311627
t_1,168.88606,-46.60355,0.001405827
t_10,169.24539,-46.60355,0.0018257961
t_100,168.52674000000002,-46.1698,0.002353347
t_1000,167.89792,-45.79527,0.0015442617
t_1001,168.07758,-45.79527,0.001981441
t_1002,168.16741000000002,-45.79527,0.0030577222
t_1003,167.80809,-45.79527,0.0014003068
t_1004,167.89792,-45.7326,0.002232507
t_1005,167.80809,-45.7326,0.0014807462
t_1006,168.07758,-45.7326,0.0030660157
t_1007,167.98775,-45.7326,0.0018943937
t_1008,168.16741000000002,-45.7326,0.0045360113
t_1009,168.07758,-45.66986,0.0033622752
t_101,168.34708,-46.1698,0.0026231958
t_1010,168.25724000000002,-45.66986,0.007094101
t_1011,168.52674000000002,-45.66986,0.0027732386
t_1012,168.34708,-45.60706,0.005248554
t_1013,168.25724000000002,-45.60706,0.0047428114
t_1014,168.43691,-45.60706,0.004818713
t_1015,168.52674000000002,-45.60706,0.0028757588
t_1016,168.52674000000002,-45.54418,0.003958906
t_1017,168.43691,-45.54418,0.0029462685
t_1018,168.25724000000002,-45.54418,0.0029639683
t_1019,168.34708,-45.54418,0.0029957858
t_102,166.90976999999998,-46.23198,0.0009894654
t_1020,167.53859,-45.66986,0.0012245615
t_1021,167.71826,-45.66986,0.0022955863
t_1022,167.62842,-45.66986,0.0017750418
t_1023,167.44876,-45.60706,0.0012076666
t_1024,167.62842,-45.60706,0.0013709689
t_1025,167.71826,-45.60706,0.0020023873
t_1026,167.53859,-45.60706,0.0017337422
t_1027,167.53859,-45.54418,0.0021663366
t_1028,167.44876,-45.54418,0.0012663987
t_1029,167.71826,-45.54418,0.0024860098
t_103,166.9996,-46.23198,0.0009906391
t_1030,168.16741000000002,-45.66986,0.0045617833
t_1031,167.98775,-45.66986,0.0020205604
t_1032,167.89792,-45.66986,0.0017416668
t_1033,167.80809,-45.66986,0.0015552277
t_1034,167.89792,-45.60706,0.0018063358
t_1035,168.07758,-45.60706,0.0033644922
t_1036,167.98775,-45.60706,0.0020755331
t_1037,167.80809,-45.60706,0.002190464
t_1038,168.16741000000002,-45.60706,0.0041823825
t_1039,167.98775,-45.54418,0.002079921
t_104,166.9996,-46.1698,0.0006418653
t_1040,168.16741000000002,-45.54418,0.0027256391
t_1041,168.07758,-45.54418,0.00238237
t_1042,167.80809,-45.54418,0.0027048595
t_1043,167.89792,-45.54418,0.0025008612
t_1044,167.80809,-45.48123,0.002331634
t_1045,167.89792,-45.48123,0.002547621
t_1046,168.16741000000002,-45.48123,0.002537404
t_1047,168.07758,-45.48123,0.003116268
t_1048,167.98775,-45.48123,0.0028099567
t_1049,167.80809,-45.41821,0.002399116
t_105,166.90976999999998,-46.1698,0.00064645533
t_1050,167.62842,-45.54418,0.0023100164
t_1051,167.71826,-45.48123,0.0021538818
t_1052,167.53859,-45.48123,0.0022541012
t_1053,167.44876,-45.48123,0.0017875987
t_1054,167.62842,-45.48123,0.002398547
t_1055,167.53859,-45.41821,0.0014443365
t_1056,167.44876,-45.41821,0.0013689426
t_1057,167.71826,-45.41821,0.0026593304
t_1058,167.62842,-45.41821,0.0015367962
t_1059,167.53859,-45.35512,0.002018548
t_106,166.73010999999997,-46.1698,0.00077309523
t_1060,168.52674000000002,-45.48123,0.004010869
t_1061,168.34708,-45.48123,0.00283798
t_1062,168.43691,-45.48123,0.0029027676
t_1063,168.25724000000002,-45.48123,0.0027257756
t_1064,168.25724000000002,-45.41821,0.0026387488
t_1065,168.52674000000002,-45.41821,0.0030169515
t_1066,168.43691,-45.41821,0.0029017597
t_1067,168.34708,-45.41821,0.0027813476
t_1068,168.34708,-45.35512,0.0037766364
t_1069,168.43691,-45.35512,0.002942103
t_107,166.81993999999997,-46.1698,0.00068098534
t_1070,167.98775,-45.41821,0.0020910217
t_1071,168.07758,-45.41821,0.003669376
t_1072,168.16741000000002,-45.41821,0.0024668088
t_1073,167.89792,-45.41821,0.0025992987
t_1074,167.89792,-45.35512,0.0026629148
t_1075,167.80809,-45.35512,0.0024712703
t_1076,168.07758,-45.35512,0.002293306
t_1077,167.98775,-45.35512,0.0028746915
t_1078,168.16741000000002,-45.35512,0.0024657433
t_1079,168.07758,-45.29196,0.0023390965
t_108,167.17926999999997,-46.23198,0.00087551936
t_1080,168.52674000000002,-45.35512,0.0030900089
t_1081,168.25724000000002,-45.35512,0.0026337565
t_1082,168.52674000000002,-45.29196,0.0031830897
t_1083,168.25724000000002,-45.29196,0.0043005077
t_1084,168.34708,-45.29196,0.00284567
t_1085,168.43691,-45.29196,0.0040767957
t_1086,168.43691,-45.22873,0.0031081056
t_1087,168.25724000000002,-45.22873,0.0027489713
t_1088,168.52674000000002,-45.22873,0.0044528097
t_1089,168.34708,-45.22873,0.003959216
t_109,167.08943,-46.23198,0.00084369216
t_1090,169.24539,-45.63847,0.0037204463
t_1091,169.20047999999997,-45.63847,0.0036244462
t_1092,169.15556000000004,-45.63847,0.0035323943
t_1093,169.15556000000004,-45.60706,0.0036156182
t_1094,169.11064,-45.60706,0.003526208
t_1095,169.24539,-45.60706,0.0038067375
t_1096,169.20047999999997,-45.60706,0.00370904
t_1097,169.24539,-45.57563,0.003889338
t_1098,169.20047999999997,-45.57563,0.0037902684
t_1099,169.15556000000004,-45.57563,0.0036959536
t_11,169.15556000000004,-46.5418,0.0023782188
t_110,167.26909999999998,-46.23198,0.00091663445
t_1100,169.11064,-45.57563,0.0036059103
t_1101,169.15556000000004,-45.54418,0.0037717954
t_1102,169.20047999999997,-45.54418,0.0038661894
t_1103,169.24539,-45.54418,0.003966015
t_1104,169.11064,-45.54418,0.0036820015
t_1105,169.24539,-45.51271,0.0040339404
t_1106,169.11064,-45.51271,0.003753027
t_1107,169.20047999999997,-45.51271,0.003934395
t_1108,169.15556000000004,-45.51271,0.0038412178
t_1109,169.15556000000004,-45.48123,0.0039019708
t_111,167.35893,-46.23198,0.00096512947
t_1110,169.06573000000003,-45.54418,0.0035960732
t_1111,168.97590000000002,-45.54418,0.0034338566
t_1112,169.02080999999998,-45.54418,0.0035134344
t_1113,169.02080999999998,-45.51271,0.0035870671
t_1114,168.97590000000002,-45.51271,0.0035079415
t_1115,169.06573000000003,-45.51271,0.0036686158
t_1116,168.97590000000002,-45.48123,0.003579704
t_1117,169.06573000000003,-45.48123,0.003736268
t_1118,169.02080999999998,-45.48123,0.0049469774
t_1119,169.02080999999998,-45.44973,0.0037235843
t_112,167.17926999999997,-46.1698,0.0009179581
t_1120,168.61657000000002,-45.54418,0.0029603972
t_1121,168.88606,-45.54418,0.0032841475
t_1122,168.70640000000003,-45.54418,0.004110625
t_1123,168.79623000000004,-45.54418,0.0031502307
t_1124,168.70640000000003,-45.48123,0.0042698677
t_1125,168.88606,-45.48123,0.003428506
t_1126,168.79623000000004,-45.48123,0.0032855289
t_1127,168.61657000000002,-45.48123,0.004123527
t_1128,168.79623000000004,-45.41821,0.0034199236
t_1129,168.61657000000002,-45.41821,0.0031397848
t_113,167.08943,-46.1698,0.0010635831
t_1130,169.11064,-45.48123,0.0038173783
t_1131,169.24539,-45.48123,0.0040895594
t_1132,169.20047999999997,-45.48123,0.003991947
t_1133,169.15556000000004,-45.44973,0.0053451667
t_1134,169.11064,-45.44973,0.003873509
t_1135,169.24539,-45.44973,0.0041285516
t_1136,169.20047999999997,-45.44973,0.006422083
t_1137,169.15556000000004,-45.41821,0.0039879107
t_1138,169.11064,-45.41821,0.003920175
t_1139,169.20047999999997,-45.41821,0.0040611615
t_114,167.35893,-46.1698,0.00074805686
t_1140,168.97590000000002,-45.44973,0.003648974
t_1141,169.06573000000003,-45.44973,0.0037981311
t_1142,169.02080999999998,-45.41821,0.0037858994
t_1143,169.06573000000003,-45.41821,0.0038536806
t_1144,168.97590000000002,-45.41821,0.0037158465
t_1145,169.06573000000003,-45.38667,0.0039032053
t_1146,169.02080999999998,-45.38667,0.003844728
t_1147,168.97590000000002,-45.38667,0.0037808523
t_1148,168.97590000000002,-45.35512,0.0038450633
t_1149,169.06573000000003,-45.35512,0.003948353
t_115,167.26909999999998,-46.1698,0.0007103572
t_1150,169.24539,-45.41821,0.0041457484
t_1151,169.20047999999997,-45.38667,0.0040655206
t_1152,169.24539,-45.38667,0.0041353526
t_1153,169.15556000000004,-45.38667,0.0040091495
t_1154,169.11064,-45.38667,0.0039570313
t_1155,169.24539,-45.35512,0.0040916777
t_1156,169.20047999999997,-45.35512,0.0040464234
t_1157,169.11064,-45.35512,0.003985546
t_1158,169.15556000000004,-45.35512,0.004015741
t_1159,169.24539,-45.32355,0.0040112473
t_116,166.64027999999996,-46.10755,0.0006794074
t_1160,168.88606,-45.41821,0.0035694416
t_1161,168.70640000000003,-45.41821,0.004429581
t_1162,168.70640000000003,-45.35512,0.004595913
t_1163,168.79623000000004,-45.35512,0.0035563982
t_1164,168.61657000000002,-45.35512,0.0032412952
t_1165,168.88606,-45.35512,0.0037096087
t_1166,168.79623000000004,-45.29196,0.0036972028
t_1167,168.61657000000002,-45.29196,0.0033545191
t_1168,168.70640000000003,-45.29196,0.0035274306
t_1169,168.88606,-45.29196,0.0038536212
t_117,167.26909999999998,-46.10755,0.00074310007
t_1170,169.02080999999998,-45.35512,0.0039014847
t_1171,169.06573000000003,-45.32355,0.0039927405
t_1172,169.02080999999998,-45.32355,0.00535475
t_1173,168.97590000000002,-45.32355,0.0039101792
t_1174,169.02080999999998,-45.29196,0.004020006
t_1175,168.97590000000002,-45.29196,0.0039782804
t_1176,169.06573000000003,-45.29196,0.0054674963
t_1177,168.97590000000002,-45.26035,0.0040513556
t_1178,169.02080999999998,-45.26035,0.0040891212
t_1179,169.06573000000003,-45.26035,0.0041033644
t_118,167.08943,-46.10755,0.0006823759
t_1180,169.15556000000004,-45.32355,0.004012262
t_1181,169.11064,-45.32355,0.0040102773
t_1182,169.20047999999997,-45.32355,0.0040060743
t_1183,169.15556000000004,-45.29196,0.0040106
t_1184,169.11064,-45.29196,0.0040399316
t_1185,169.24539,-45.29196,0.0038993258
t_1186,169.20047999999997,-45.29196,0.0039570644
t_1187,169.24539,-45.26035,0.0037917865
t_1188,169.15556000000004,-45.26035,0.0040318747
t_1189,169.20047999999997,-45.26035,0.0039322395
t_119,167.35893,-46.10755,0.0007833071
t_1190,169.11064,-45.26035,0.005528067
t_1191,169.20047999999997,-45.22873,0.003984313
t_1192,169.24539,-45.22873,0.003803089
t_1193,169.11064,-45.22873,0.004162999
t_1194,169.15556000000004,-45.22873,0.004100637
t_1195,169.20047999999997,-45.19708,0.0041420003
t_1196,169.11064,-45.19708,0.004273122
t_1197,169.24539,-45.19708,0.0040241536
t_1198,169.15556000000004,-45.19708,0.0042282348
t_1199,169.15556000000004,-45.16542,0.0044022077
t_12,169.24539,-46.5418,0.0020664895
t_120,167.17926999999997,-46.10755,0.0011512431
t_1200,168.97590000000002,-45.22873,0.004130525
t_1201,169.02080999999998,-45.22873,0.0041688336
t_1202,169.06573000000003,-45.22873,0.0041824304
t_1203,169.06573000000003,-45.19708,0.0042810873
t_1204,169.02080999999998,-45.19708,0.0042594564
t_1205,168.97590000000002,-45.19708,0.0057018735
t_1206,169.02080999999998,-45.16542,0.00435784
t_1207,168.97590000000002,-45.16542,0.004303224
t_1208,169.06573000000003,-45.16542,0.004395246
t_1209,168.97590000000002,-45.13375,0.0043894555
t_121,167.17926999999997,-46.04524,0.0007383275
t_1210,168.88606,-45.22873,0.0040049003
t_1211,168.79623000000004,-45.22873,0.0038422793
t_1212,168.61657000000002,-45.22873,0.0034777052
t_1213,168.70640000000003,-45.22873,0.004954689
t_1214,168.70640000000003,-45.16542,0.0051410715
t_1215,168.61657000000002,-45.16542,0.0036075162
t_1216,168.88606,-45.16542,0.0041588973
t_1217,168.79623000000004,-45.16542,0.0039869947
t_1218,168.88606,-45.10205,0.0042972695
t_1219,168.61657000000002,-45.10205,0.003740158
t_122,167.26909999999998,-46.04524,0.00077602634
t_1220,169.20047999999997,-45.16542,0.004373236
t_1221,169.11064,-45.16542,0.0044109207
t_1222,169.24539,-45.16542,0.004346217
t_1223,169.24539,-45.13375,0.004675199
t_1224,169.20047999999997,-45.13375,0.004628352
t_1225,169.11064,-45.13375,0.0045623383
t_1226,169.15556000000004,-45.13375,0.0045973044
t_1227,169.24539,-45.10205,0.0049796207
t_1228,169.11064,-45.10205,0.0047117327
t_1229,169.15556000000004,-45.10205,0.0047905818
t_123,167.08943,-46.04524,0.0007072698
t_1230,169.02080999999998,-45.13375,0.004457786
t_1231,169.06573000000003,-45.13375,0.004516069
t_1232,169.06573000000003,-45.10205,0.0046324977
t_1233,169.02080999999998,-45.10205,0.00455107
t_1234,168.97590000000002,-45.10205,0.004467757
t_1235,169.06573000000003,-45.07034,0.0047330954
t_1236,169.02080999999998,-45.07034,0.0046282643
t_1237,168.97590000000002,-45.07034,0.0045305267
t_1238,168.97590000000002,-45.03861,0.0061807404
t_1239,169.02080999999998,-45.03861,0.004679498
t_124,167.35893,-46.04524,0.0008193998
t_1240,169.20047999999997,-45.10205,0.0048754583
t_1241,169.20047999999997,-45.07034,0.0068969014
t_1242,169.11064,-45.07034,0.0048453584
t_1243,169.15556000000004,-45.07034,0.007842476
t_1244,169.24539,-45.07034,0.0052505373
t_1245,169.24539,-45.03861,0.005487578
t_1246,169.20047999999997,-45.03861,0.007158686
t_1247,169.11064,-45.03861,0.00495258
t_1248,169.15556000000004,-45.03861,0.0069181137
t_1249,169.15556000000004,-45.00686,0.0052310172
t_125,167.26909999999998,-45.98285,0.00080966135
t_1250,168.79623000000004,-45.10205,0.0041207094
t_1251,168.70640000000003,-45.10205,0.0062705823
t_1252,168.70640000000003,-45.03861,0.0040600835
t_1253,168.61657000000002,-45.03861,0.0038731596
t_1254,168.88606,-45.03861,0.004389126
t_1255,168.79623000000004,-45.03861,0.0042292895
t_1256,168.61657000000002,-44.9751,0.0040078424
t_1257,168.70640000000003,-44.9751,0.004176533
t_1258,168.79623000000004,-44.9751,0.0058227554
t_1259,168.88606,-44.9751,0.005953696
t_126,167.35893,-45.98285,0.00085668446
t_1260,169.06573000000003,-45.03861,0.004807191
t_1261,168.97590000000002,-45.00686,0.0045752474
t_1262,169.02080999999998,-45.00686,0.0046944
t_1263,169.06573000000003,-45.00686,0.004844786
t_1264,168.97590000000002,-44.9751,0.004538615
t_1265,169.02080999999998,-44.9751,0.004661984
t_1266,169.06573000000003,-44.9751,0.0048365425
t_1267,168.97590000000002,-44.94331,0.0044501983
t_1268,169.02080999999998,-44.94331,0.004570481
t_1269,169.06573000000003,-44.94331,0.004774396
t_127,166.81993999999997,-46.10755,0.000684498
t_1270,169.11064,-45.00686,0.0050253975
t_1271,169.20047999999997,-45.00686,0.0073792883
t_1272,169.24539,-45.00686,0.0077026817
t_1273,169.20047999999997,-44.9751,0.0075643486
t_1274,169.11064,-44.9751,0.0050585866
t_1275,169.15556000000004,-44.9751,0.00531532
t_1276,169.24539,-44.9751,0.009242542
t_1277,169.11064,-44.94331,0.005051511
t_1278,169.15556000000004,-44.94331,0.0053736437
t_1279,169.20047999999997,-44.94331,0.0057133622
t_128,166.73010999999997,-46.10755,0.00096960686
t_1280,169.24539,-44.94331,0.009508387
t_1281,169.20047999999997,-44.91151,0.005838556
t_1282,169.11064,-44.91151,0.005013734
t_1283,169.24539,-44.91151,0.006235806
t_1284,169.15556000000004,-44.91151,0.005423659
t_1285,169.15556000000004,-44.87969,0.0055034296
t_1286,169.20047999999997,-44.87969,0.006000928
t_1287,169.11064,-44.87969,0.0049795927
t_1288,169.24539,-44.87969,0.0064528785
t_1289,169.24539,-44.84786,0.0067355353
t_129,166.90976999999998,-46.10755,0.00066508696
t_1290,166.90976999999998,-45.35512,0.0009404991
t_1291,166.9996,-45.29196,0.0016872368
t_1292,166.9996,-45.22873,0.0010569156
t_1293,167.08943,-45.16542,0.0015696026
t_1294,167.26909999999998,-45.16542,0.001335784
t_1295,167.17926999999997,-45.16542,0.00124627
t_1296,167.35893,-45.16542,0.0014298437
t_1297,167.17926999999997,-45.10205,0.0012755964
t_1298,167.26909999999998,-45.10205,0.0013694854
t_1299,167.08943,-45.10205,0.0011870945
t_13,169.15556000000004,-46.47997,0.0021957937
t_130,166.9996,-46.10755,0.0009012045
t_1300,167.35893,-45.10205,0.0014694914
t_1301,167.35893,-45.03861,0.00151266
t_1302,167.17926999999997,-45.03861,0.0013088348
t_1303,167.26909999999998,-45.03861,0.0022756865
t_1304,167.26909999999998,-44.9751,0.0014470491
t_1305,167.35893,-44.9751,0.0015583631
t_1306,167.35893,-44.91151,0.0016057194
t_1307,167.71826,-45.35512,0.0027466298
t_1308,167.44876,-45.35512,0.001409334
t_1309,167.62842,-45.35512,0.0021498662
t_131,166.73010999999997,-46.04524,0.0008839853
t_1310,167.44876,-45.29196,0.0014473975
t_1311,167.53859,-45.29196,0.0015392606
t_1312,167.71826,-45.29196,0.001757698
t_1313,167.62842,-45.29196,0.0016424615
t_1314,167.62842,-45.22873,0.0016974249
t_1315,167.44876,-45.22873,0.00148708
t_1316,167.71826,-45.22873,0.002933712
t_1317,167.89792,-45.29196,0.003265316
t_1318,167.80809,-45.29196,0.0030415487
t_1319,168.16741000000002,-45.29196,0.0033908333
t_132,166.81993999999997,-46.04524,0.00066437543
t_1320,167.98775,-45.29196,0.0021774613
t_1321,167.80809,-45.22873,0.0031435133
t_1322,167.89792,-45.22873,0.0033703495
t_1323,168.07758,-45.22873,0.002405784
t_1324,168.16741000000002,-45.22873,0.0041382695
t_1325,167.98775,-45.22873,0.0030355135
t_1326,167.98775,-45.16542,0.002322868
t_1327,167.53859,-45.22873,0.0015874169
t_1328,167.62842,-45.16542,0.002374459
t_1329,167.71826,-45.16542,0.0018824431
t_133,166.9996,-46.04524,0.00068427046
t_1330,167.53859,-45.16542,0.001638217
t_1331,167.44876,-45.16542,0.0020696789
t_1332,167.71826,-45.10205,0.0019522537
t_1333,167.44876,-45.10205,0.0015767287
t_1334,167.62842,-45.10205,0.001817395
t_1335,167.53859,-45.10205,0.0016923836
t_1336,167.71826,-45.03861,0.0027446637
t_1337,168.07758,-45.16542,0.002488024
t_1338,167.89792,-45.16542,0.0029304435
t_1339,167.80809,-45.16542,0.0032553119
t_134,166.90976999999998,-46.04524,0.0009070127
t_1340,168.16741000000002,-45.16542,0.0035994614
t_1341,167.89792,-45.10205,0.0022506982
t_1342,168.07758,-45.10205,0.002583534
t_1343,167.98775,-45.10205,0.0024130968
t_1344,167.80809,-45.10205,0.0028362977
t_1345,168.16741000000002,-45.10205,0.0027617496
t_1346,167.89792,-45.03861,0.002346843
t_1347,168.34708,-45.16542,0.003026977
t_1348,168.52674000000002,-45.16542,0.0034120688
t_1349,168.25724000000002,-45.16542,0.0028410256
t_135,166.9996,-45.98285,0.000700576
t_1350,168.43691,-45.16542,0.003217804
t_1351,168.25724000000002,-45.10205,0.0029475212
t_1352,168.34708,-45.10205,0.0031402756
t_1353,168.52674000000002,-45.10205,0.0056564547
t_1354,168.43691,-45.10205,0.005341622
t_1355,168.52674000000002,-45.03861,0.0036731558
t_1356,168.43691,-45.03861,0.0055444916
t_1357,168.07758,-45.03861,0.0026929833
t_1358,168.16741000000002,-45.03861,0.0028759125
t_1359,167.98775,-45.03861,0.0034043174
