# 19920413_M5.3_Roermond median gmf, Stations:None, gmlt:USGS, Rupture:Camelbeecketal1994
custom_site_id,lon,lat,AkkarEtAlRjb2014,Campbell2003SHARE,CauzziEtAl2014,ToroEtAl2002SHARE
t_1202,10.039839999999998,49.63713,0.0005017153,0.0018049148,0.0006829184,0.0011766942
t_1203,10.215090000000004,49.63754,0.0005504503,0.0016999672,0.00071631785,0.0011088476
t_1204,10.390350000000012,49.63781,0.00039611556,0.0016021666,0.0005503494,0.0010454373
t_1205,9.951789999999988,49.69377,0.0005830556,0.0018966439,0.0007764605,0.0012358304
t_1206,10.12715,49.69425,0.0004571662,0.0017839934,0.0006349991,0.001163185
t_1207,10.56568999999999,49.52406,0.00041182557,0.0014613763,0.00054882595,0.00095383794
t_1208,11.003520000000009,49.58073,0.00048182314,0.0012899779,0.0005909796,0.000841815
t_1209,10.828370000000007,49.58095,0.00046612445,0.0013645167,0.00058762985,0.00089060114
t_121,7.817090000000007,47.78197,0.00032762706,0.0012862949,0.00044388126,0.00083967875
t_1210,10.478070000000002,49.58097,0.0004223758,0.0015296622,0.0005679622,0.0009983123
t_1211,10.653220000000005,49.58103,0.00041651953,0.001444278,0.00055122917,0.0009426879
t_1212,10.916110000000003,49.63778,0.00055563555,0.0013467323,0.0006664452,0.0008789707
t_1213,10.740859999999998,49.63793,0.00038596502,0.0014260183,0.0005188172,0.00093077443
t_1214,10.56559999999999,49.63794,0.00045656261,0.0015110149,0.0005990626,0.0009861761
t_1215,11.003960000000006,49.69455,0.00042582845,0.0013280382,0.00054463785,0.00086673885
t_1216,10.828599999999994,49.69477,0.00044858686,0.0014067026,0.0005771019,0.00091816497
t_1217,11.788170000000008,49.29292,0.00026802198,0.00094604277,0.0003460246,0.0006153592
t_1218,11.87621999999999,49.34953,0.00028337797,0.0009348592,0.00035918117,0.0006079601
t_1219,11.964380000000006,49.40608,0.0003681344,0.00092321873,0.0004340696,0.0006002565
t_122,7.557510000000008,47.83629,0.00059208204,0.0013643085,0.00070163637,0.0008908183
t_1220,11.789569999999998,49.40706,0.00028887996,0.000971817,0.00036889495,0.0006324035
t_1221,12.05265,49.46255,0.00024882826,0.00091115636,0.0003236266,0.00059227133
t_1222,11.877729999999985,49.46361,0.0002703576,0.0009593331,0.00034981678,0.00062414934
t_1223,12.141019999999997,49.51897,0.00024628485,0.0008987199,0.00031977275,0.000584036
t_1224,11.966000000000008,49.52009,0.0002581436,0.00094641093,0.00033660472,0.00061560265
t_1225,11.790969999999987,49.52107,0.00030002824,0.000997196,0.0003825332,0.0006491752
t_1226,12.229500000000002,49.57531,0.00024366828,0.0008859394,0.00031581428,0.00057557033
t_1227,12.054370000000006,49.5765,0.00026586285,0.0009330962,0.0003424441,0.0006067934
t_1228,11.87924000000001,49.57755,0.00027953673,0.0009833389,0.000361421,0.00064001913
t_1229,12.318090000000012,49.63159,0.00028579112,0.00087285665,0.00035360034,0.0005669018
t_123,6.550690000000003,47.2386,0.00042539023,0.0010620195,0.00050539157,0.00069205527
t_1230,12.14285000000001,49.63285,0.0003606378,0.0009194302,0.00042694982,0.0005977487
t_1231,11.967610000000008,49.63397,0.00036321656,0.000969077,0.0004365071,0.00063059194
t_1232,11.792370000000005,49.63495,0.00039183762,0.0010220403,0.00046970774,0.0006655827
t_1233,12.406779999999998,49.6878,0.00023824791,0.0008595096,0.00030763441,0.00055805536
t_1234,12.231439999999992,49.68913,0.00027043885,0.0009054524,0.0003434607,0.0005884944
t_1235,12.056100000000015,49.69032,0.00028546812,0.00095444825,0.0003635521,0.0006209187
t_1236,11.880750000000006,49.69137,0.00039992208,0.001006746,0.0004745416,0.00065548334
t_1237,12.49557999999999,49.74394,0.0002867276,0.0008459319,0.00035095174,0.0005490533
t_1238,12.32014000000001,49.74534,0.0002447463,0.00089120335,0.0003174444,0.0005790574
t_1239,12.144689999999997,49.7466,0.00026221946,0.0009395037,0.00033971926,0.00061103294
t_124,6.633720000000011,47.29841,0.00030690696,0.0010925252,0.00040070986,0.00071218674
t_1240,11.969240000000013,49.74773,0.00028437565,0.0009910798,0.00036696016,0.0006451342
t_1241,11.793779999999998,49.74871,0.00028138547,0.0010462019,0.0003705718,0.0006815289
t_1242,12.584489999999988,49.80002,0.00027875404,0.0008321601,0.00034193782,0.00053991977
t_1243,12.408940000000001,49.80149,0.00026113217,0.0008767265,0.00033126882,0.00056946615
t_1244,12.233389999999986,49.80282,0.0002913294,0.00092428626,0.00036526282,0.00060096284
t_1245,12.057829999999996,49.80401,0.00026470827,0.0009750901,0.00034622106,0.00063456694
t_1246,11.882270000000005,49.80506,0.00032410366,0.0010294075,0.00040917814,0.00067044597
t_1247,12.673509999999993,49.85603,0.0002838125,0.0008182265,0.0003446715,0.0005306761
t_1248,12.497860000000003,49.85757,0.00026903438,0.0008620529,0.00033683196,0.00055974117
t_1249,12.32220000000001,49.85897,0.00031525476,0.0009088366,0.00038511015,0.0005907352
t_125,6.545809999999989,47.35489,0.00034190048,0.0011290846,0.00043868864,0.00073629204
t_1250,12.146530000000013,49.86023,0.00033674485,0.0009588255,0.00041134577,0.0006238135
t_1251,11.970859999999988,49.86135,0.00027099423,0.0010122891,0.00035657207,0.0006591441
t_1252,11.795189999999991,49.86233,0.00041972016,0.0010695267,0.00050157873,0.00069691276
t_1253,12.586870000000005,49.91358,0.0002645044,0.0008472266,0.0003308101,0.00054991175
t_1254,12.411110000000008,49.91505,0.00024922416,0.00089319854,0.00032195201,0.0005803788
t_1255,12.235340000000008,49.91638,0.0003685164,0.00094233034,0.00043726052,0.000612903
t_1256,12.059570000000008,49.91757,0.00026589,0.0009948905,0.0003496288,0.00064765185
t_1257,11.883790000000005,49.91862,0.00027730648,0.0010511808,0.0003671668,0.0006848134
t_1258,12.675999999999988,49.96952,0.0002362772,0.00083227485,0.00030265245,0.0005399958
t_1259,12.500130000000013,49.97106,0.00024192008,0.0008774085,0.0003131731,0.0005699179
t_126,6.384929999999997,47.11881,0.00030108483,0.0010028245,0.0003842109,0.0006529459
t_1260,12.32426000000001,49.97246,0.0002855722,0.0009256489,0.0003600876,0.00060186465
t_1261,12.148380000000003,49.97373,0.00026403947,0.0009772695,0.0003458245,0.00063600735
t_1262,11.972489999999993,49.97485,0.000285872,0.0010325646,0.00037332464,0.00067252957
t_1263,11.796609999999987,49.97583,0.00028553378,0.0010918576,0.00037987158,0.00071163184
t_1264,12.589259999999996,50.02701,0.00023865758,0.00086150516,0.00030825177,0.000559378
t_1265,12.413279999999986,50.02848,0.00026016642,0.00090882764,0.00033417676,0.0005907291
t_1266,12.237300000000005,50.02981,0.00027260132,0.00095946755,0.00035197393,0.00062423793
t_1267,12.762630000000001,49.91197,0.00022965376,0.00080416584,0.00029317453,0.00052134536
t_127,6.29704000000001,47.17528,0.00038701794,0.0010341948,0.00046718627,0.00067367917
t_1270,12.765230000000003,50.0254,0.00024166473,0.0008172369,0.00030596764,0.0005300194
t_1272,12.854579999999999,50.08121,0.00022643393,0.000802138,0.0002899041,0.0005199994
t_1275,12.767840000000007,50.1387,0.00023886618,0.0008294969,0.0003047755,0.000538153
t_1277,12.061309999999992,50.031,0.0002931336,0.001013722,0.00037803166,0.0006600901
t_1278,11.885310000000004,50.03206,0.00028150316,0.0010719189,0.00037364068,0.0006984899
t_1279,12.678499999999985,50.08289,0.00024931892,0.0008455227,0.00031647578,0.00054878177
t_128,6.467759999999998,47.17874,0.00033231123,0.0010321153,0.00041713947,0.00067230524
t_1280,12.502409999999998,50.08443,0.0003340208,0.0008919023,0.00039952114,0.0005795201
t_1281,12.32632000000001,50.08583,0.00028909952,0.00094153633,0.0003653577,0.00061237754
t_1282,12.150229999999993,50.08709,0.00031732218,0.0009947148,0.00039837867,0.0006475356
t_1283,11.974130000000002,50.08821,0.00040614026,0.0010517625,0.00048684943,0.00068519707
t_1284,11.798020000000008,50.0892,0.00029856816,0.0011130396,0.0003950869,0.00072558527
t_1285,12.591649999999987,50.14031,0.00027124808,0.00087491074,0.00034047433,0.0005682627
t_1286,12.415459999999996,50.14178,0.00038348834,0.00092351134,0.00044744858,0.00060044974
t_1287,12.239260000000002,50.14311,0.00027039452,0.0009755869,0.00035175474,0.00063489506
t_1288,12.063050000000004,50.14431,0.00036924068,0.001031456,0.00045085725,0.00067179784
t_1289,11.886840000000007,50.14536,0.0002854545,0.0010914654,0.00037974896,0.0007113733
t_129,6.379860000000008,47.23522,0.00028657648,0.0010651392,0.00037778626,0.0006941147
t_1290,12.681000000000012,50.19613,0.00024493138,0.0008578898,0.0003137951,0.0005569813
t_1291,12.504700000000014,50.19767,0.00027004178,0.00090544013,0.00034308684,0.000588486
t_1292,12.328390000000013,50.19907,0.0002580576,0.0009563887,0.00033766055,0.0006222017
