calc_id,description,cal_time,gmpe,imt,nominal_bias,abs_nominal_bias,max_gmv,Rupture,GMLT,Recording_Stations
753,"Median gmf - DRAFT_20120529_M5.6_EmiliaRomagna (Rupture:INGV, GMPEs:GEM, Recording Stations:all)",78,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.712,0.712,0.46869543,INGV,GEM,all
754,"Median gmf - DRAFT_20120529_M5.6_EmiliaRomagna (Rupture:EFEHR, GMPEs:GEM, Recording Stations:seismic)",83,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.719,0.719,0.6236557,EFEHR,GEM,seismic
752,"Median gmf - DRAFT_20120529_M5.6_EmiliaRomagna (Rupture:INGV, GMPEs:GEM, Recording Stations:seismic)",88,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.737,0.737,0.46589756,INGV,GEM,seismic
764,"Median gmf - DRAFT_20120529_M5.6_EmiliaRomagna (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",81,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.774,0.774,0.45044753,USGS,GEM,all
762,"Median gmf - DRAFT_20120529_M5.6_EmiliaRomagna (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",80,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.798,0.798,0.450328,USGS,GEM,seismic
755,"Median gmf - DRAFT_20120529_M5.6_EmiliaRomagna (Rupture:EFEHR, GMPEs:GEM, Recording Stations:all)",85,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.877,0.877,0.6273549,EFEHR,GEM,all
753,"Median gmf - DRAFT_20120529_M5.6_EmiliaRomagna (Rupture:INGV, GMPEs:GEM, Recording Stations:all)",78,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.895,0.895,0.46869543,INGV,GEM,all
754,"Median gmf - DRAFT_20120529_M5.6_EmiliaRomagna (Rupture:EFEHR, GMPEs:GEM, Recording Stations:seismic)",83,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.9,0.9,0.6236557,EFEHR,GEM,seismic
751,"Median gmf - DRAFT_20120529_M5.6_EmiliaRomagna (Rupture:USGS, GMPEs:USGS, Recording Stations:all)",54,AkkarEtAlRjb2014,PGA,-0.909,0.909,0.46870568,USGS,USGS,all
752,"Median gmf - DRAFT_20120529_M5.6_EmiliaRomagna (Rupture:INGV, GMPEs:GEM, Recording Stations:seismic)",88,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.919,0.919,0.46589756,INGV,GEM,seismic
749,"Median gmf - DRAFT_20120529_M5.6_EmiliaRomagna (Rupture:GCMT, GMPEs:USGS, Recording Stations:all)",112,CauzziEtAl2014,PGA,-0.93,0.93,0.4187817,GCMT,USGS,all
750,"Median gmf - DRAFT_20120529_M5.6_EmiliaRomagna (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",59,AkkarEtAlRjb2014,PGA,-0.937,0.937,0.46594837,USGS,USGS,seismic
748,"Median gmf - DRAFT_20120529_M5.6_EmiliaRomagna (Rupture:GCMT, GMPEs:USGS, Recording Stations:seismic)",110,CauzziEtAl2014,PGA,-0.958,0.958,0.41864887,GCMT,USGS,seismic
764,"Median gmf - DRAFT_20120529_M5.6_EmiliaRomagna (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",81,KothaEtAl2020ESHM20SlopeGeology,PGA,-1.058,1.058,0.45044753,USGS,GEM,all
745,"Median gmf - DRAFT_20120529_M5.6_EmiliaRomagna (Rupture:INGV, GMPEs:USGS, Recording Stations:all)",103,CauzziEtAl2014,PGA,-1.082,1.082,0.42459106,INGV,USGS,all
762,"Median gmf - DRAFT_20120529_M5.6_EmiliaRomagna (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",80,KothaEtAl2020ESHM20SlopeGeology,PGA,-1.083,1.083,0.450328,USGS,GEM,seismic
747,"Median gmf - DRAFT_20120529_M5.6_EmiliaRomagna (Rupture:EFEHR, GMPEs:USGS, Recording Stations:all)",104,CauzziEtAl2014,PGA,-1.092,1.092,0.43463835,EFEHR,USGS,all
744,"Median gmf - DRAFT_20120529_M5.6_EmiliaRomagna (Rupture:INGV, GMPEs:USGS, Recording Stations:seismic)",104,CauzziEtAl2014,PGA,-1.11,1.11,0.4237694,INGV,USGS,seismic
746,"Median gmf - DRAFT_20120529_M5.6_EmiliaRomagna (Rupture:EFEHR, GMPEs:USGS, Recording Stations:seismic)",107,CauzziEtAl2014,PGA,-1.12,1.12,0.43199438,EFEHR,USGS,seismic
749,"Median gmf - DRAFT_20120529_M5.6_EmiliaRomagna (Rupture:GCMT, GMPEs:USGS, Recording Stations:all)",112,ZhaoEtAl2016Asc,PGA,-1.163,1.163,0.4273757,GCMT,USGS,all
748,"Median gmf - DRAFT_20120529_M5.6_EmiliaRomagna (Rupture:GCMT, GMPEs:USGS, Recording Stations:seismic)",110,ZhaoEtAl2016Asc,PGA,-1.19,1.19,0.42724022,GCMT,USGS,seismic
764,"Median gmf - DRAFT_20120529_M5.6_EmiliaRomagna (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",81,KothaEtAl2020ESHM20SlopeGeology,PGA,-1.243,1.243,0.45044753,USGS,GEM,all
747,"Median gmf - DRAFT_20120529_M5.6_EmiliaRomagna (Rupture:EFEHR, GMPEs:USGS, Recording Stations:all)",104,ZhaoEtAl2016Asc,PGA,-1.245,1.245,0.44714457,EFEHR,USGS,all
745,"Median gmf - DRAFT_20120529_M5.6_EmiliaRomagna (Rupture:INGV, GMPEs:USGS, Recording Stations:all)",103,ZhaoEtAl2016Asc,PGA,-1.251,1.251,0.43629047,INGV,USGS,all
762,"Median gmf - DRAFT_20120529_M5.6_EmiliaRomagna (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",80,KothaEtAl2020ESHM20SlopeGeology,PGA,-1.266,1.266,0.450328,USGS,GEM,seismic
746,"Median gmf - DRAFT_20120529_M5.6_EmiliaRomagna (Rupture:EFEHR, GMPEs:USGS, Recording Stations:seismic)",107,ZhaoEtAl2016Asc,PGA,-1.273,1.273,0.4445436,EFEHR,USGS,seismic
744,"Median gmf - DRAFT_20120529_M5.6_EmiliaRomagna (Rupture:INGV, GMPEs:USGS, Recording Stations:seismic)",104,ZhaoEtAl2016Asc,PGA,-1.279,1.279,0.43369052,INGV,USGS,seismic
751,"Median gmf - DRAFT_20120529_M5.6_EmiliaRomagna (Rupture:USGS, GMPEs:USGS, Recording Stations:all)",54,CauzziEtAl2014,PGA,-1.38,1.38,0.42090115,USGS,USGS,all
750,"Median gmf - DRAFT_20120529_M5.6_EmiliaRomagna (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",59,CauzziEtAl2014,PGA,-1.408,1.408,0.42076337,USGS,USGS,seismic
751,"Median gmf - DRAFT_20120529_M5.6_EmiliaRomagna (Rupture:USGS, GMPEs:USGS, Recording Stations:all)",54,ZhaoEtAl2016Asc,PGA,-1.46,1.46,0.4300979,USGS,USGS,all
750,"Median gmf - DRAFT_20120529_M5.6_EmiliaRomagna (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",59,ZhaoEtAl2016Asc,PGA,-1.488,1.488,0.42995828,USGS,USGS,seismic
