calc_id,description,cal_time,gmpe,imt,nominal_bias,abs_nominal_bias,max_gmv,Rupture,GMLT,Recording_Stations
724,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:EFEHR, GMPEs:USGS, Recording Stations:seismic)",35,AkkarEtAlRjb2014,PGA,-0.303,0.303,0.295871,EFEHR,USGS,seismic
722,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:INGV, GMPEs:USGS, Recording Stations:seismic)",30,AkkarEtAlRjb2014,PGA,-0.306,0.306,0.30919844,INGV,USGS,seismic
736,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",101,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.307,0.307,0.6767124,USGS,GEM,seismic
735,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",100,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.311,0.311,0.3055536,GCMT,GEM,all
730,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:INGV, GMPEs:GEM, Recording Stations:seismic)",109,KothaEtAl2020ESHM20SlopeGeology,PGA,0.354,0.354,0.9164953,INGV,GEM,seismic
732,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:EFEHR, GMPEs:GEM, Recording Stations:seismic)",106,KothaEtAl2020ESHM20SlopeGeology,PGA,0.361,0.361,0.90394455,EFEHR,GEM,seismic
732,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:EFEHR, GMPEs:GEM, Recording Stations:seismic)",106,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.393,0.393,0.90394455,EFEHR,GEM,seismic
734,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",102,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.398,0.398,0.31690955,GCMT,GEM,seismic
730,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:INGV, GMPEs:GEM, Recording Stations:seismic)",109,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.4,0.4,0.9164953,INGV,GEM,seismic
731,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:INGV, GMPEs:GEM, Recording Stations:all)",110,KothaEtAl2020ESHM20SlopeGeology,PGA,0.449,0.449,0.97469074,INGV,GEM,all
733,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:EFEHR, GMPEs:GEM, Recording Stations:all)",103,KothaEtAl2020ESHM20SlopeGeology,PGA,0.456,0.456,0.9669389,EFEHR,GEM,all
729,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:USGS, GMPEs:USGS, Recording Stations:all)",74,AkkarEtAlRjb2014,PGA,-0.47,0.47,0.30570737,USGS,USGS,all
733,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:EFEHR, GMPEs:GEM, Recording Stations:all)",103,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.479,0.479,0.9669389,EFEHR,GEM,all
731,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:INGV, GMPEs:GEM, Recording Stations:all)",110,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.485,0.485,0.97469074,INGV,GEM,all
737,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",87,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.486,0.486,0.7394582,USGS,GEM,all
732,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:EFEHR, GMPEs:GEM, Recording Stations:seismic)",106,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.572,0.572,0.90394455,EFEHR,GEM,seismic
730,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:INGV, GMPEs:GEM, Recording Stations:seismic)",109,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.579,0.579,0.9164953,INGV,GEM,seismic
735,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",100,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.589,0.589,0.3055536,GCMT,GEM,all
736,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",101,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.591,0.591,0.6767124,USGS,GEM,seismic
728,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",70,AkkarEtAlRjb2014,PGA,-0.594,0.594,0.29048684,USGS,USGS,seismic
727,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:GCMT, GMPEs:USGS, Recording Stations:all)",71,AkkarEtAlRjb2014,PGA,-0.6,0.6,0.2422455,GCMT,USGS,all
725,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:EFEHR, GMPEs:USGS, Recording Stations:all)",44,CauzziEtAl2014,PGA,-0.64,0.64,0.2765181,EFEHR,USGS,all
723,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:INGV, GMPEs:USGS, Recording Stations:all)",35,CauzziEtAl2014,PGA,-0.648,0.648,0.34970605,INGV,USGS,all
737,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",87,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.676,0.676,0.7394582,USGS,GEM,all
723,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:INGV, GMPEs:USGS, Recording Stations:all)",35,ZhaoEtAl2016Asc,PGA,-0.682,0.682,0.33627,INGV,USGS,all
734,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",102,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.684,0.684,0.31690955,GCMT,GEM,seismic
725,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:EFEHR, GMPEs:USGS, Recording Stations:all)",44,ZhaoEtAl2016Asc,PGA,-0.705,0.705,0.27773878,EFEHR,USGS,all
726,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:GCMT, GMPEs:USGS, Recording Stations:seismic)",75,AkkarEtAlRjb2014,PGA,-0.714,0.714,0.22848667,GCMT,USGS,seismic
724,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:EFEHR, GMPEs:USGS, Recording Stations:seismic)",35,CauzziEtAl2014,PGA,-0.761,0.761,0.2642638,EFEHR,USGS,seismic
722,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:INGV, GMPEs:USGS, Recording Stations:seismic)",30,CauzziEtAl2014,PGA,-0.769,0.769,0.3062946,INGV,USGS,seismic
736,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",101,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.773,0.773,0.6767124,USGS,GEM,seismic
735,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",100,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.778,0.778,0.3055536,GCMT,GEM,all
722,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:INGV, GMPEs:USGS, Recording Stations:seismic)",30,ZhaoEtAl2016Asc,PGA,-0.802,0.802,0.28743917,INGV,USGS,seismic
724,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:EFEHR, GMPEs:USGS, Recording Stations:seismic)",35,ZhaoEtAl2016Asc,PGA,-0.825,0.825,0.26420492,EFEHR,USGS,seismic
734,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",102,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.864,0.864,0.31690955,GCMT,GEM,seismic
729,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:USGS, GMPEs:USGS, Recording Stations:all)",74,ZhaoEtAl2016Asc,PGA,-0.889,0.889,0.3084824,USGS,USGS,all
729,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:USGS, GMPEs:USGS, Recording Stations:all)",74,CauzziEtAl2014,PGA,-0.93,0.93,0.30613506,USGS,USGS,all
728,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",70,ZhaoEtAl2016Asc,PGA,-1.011,1.011,0.2931489,USGS,USGS,seismic
727,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:GCMT, GMPEs:USGS, Recording Stations:all)",71,ZhaoEtAl2016Asc,PGA,-1.02,1.02,0.22282735,GCMT,USGS,all
727,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:GCMT, GMPEs:USGS, Recording Stations:all)",71,CauzziEtAl2014,PGA,-1.047,1.047,0.21997866,GCMT,USGS,all
728,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",70,CauzziEtAl2014,PGA,-1.054,1.054,0.29058772,USGS,USGS,seismic
726,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:GCMT, GMPEs:USGS, Recording Stations:seismic)",75,ZhaoEtAl2016Asc,PGA,-1.133,1.133,0.21362312,GCMT,USGS,seismic
726,"Median gmf - DRAFT_20120520_M5.8_EmiliaRomagna (Rupture:GCMT, GMPEs:USGS, Recording Stations:seismic)",75,CauzziEtAl2014,PGA,-1.164,1.164,0.21118629,GCMT,USGS,seismic
