# 20060527_M6.4_Yogyakarta median gmf, Stations:All, gmlt:GEM, Rupture:IPGP
custom_site_id,lon,lat,BooreEtAl2014,CampbellBozorgnia2014,CauzziEtAl2014,ChiouYoungs2014,ZhaoEtAl2006Asc
t_1037,111.52814999999998,-8.29676,0.015797686,0.022686038,0.022947807,0.01828348,0.022039784
t_1038,111.07898999999998,-8.20786,0.039028432,0.0533631,0.04499136,0.039831534,0.043761246
t_1039,111.25864999999999,-8.20786,0.033891212,0.041802857,0.038205374,0.035216786,0.042066917
t_104,108.83320000000003,-7.05041,0.013343434,0.014785774,0.018952334,0.015515252,0.014860368
t_1040,111.43831999999998,-8.20786,0.020809462,0.028348785,0.02746914,0.023179637,0.025687668
t_1041,111.16881999999998,-8.20786,0.028227018,0.04190914,0.03621173,0.030121336,0.038145587
t_1042,111.52814999999998,-8.20786,0.01608498,0.023263186,0.023316588,0.018570047,0.022684947
t_1043,111.34848,-8.20786,0.021019096,0.0307572,0.028593747,0.023374226,0.029202947
t_1044,110.80948999999998,-8.11894,0.081653535,0.09012944,0.07987511,0.076805905,0.08552763
t_1045,110.98915999999997,-8.11894,0.0690903,0.0744356,0.06558102,0.0647099,0.06488699
t_1046,111.25864999999999,-8.11894,0.048354432,0.049977206,0.047033012,0.04734113,0.043711215
t_1047,111.52814999999998,-8.11894,0.021673864,0.027185861,0.027367445,0.024007943,0.029220121
t_1048,110.89933000000002,-8.11894,0.06932761,0.07865577,0.06855709,0.06576419,0.07389331
t_1049,111.16881999999998,-8.11894,0.038004957,0.04902237,0.042728014,0.038887456,0.04957309
t_105,108.56371000000001,-7.05041,0.007881949,0.010065267,0.014157857,0.009799683,0.011618501
t_1050,111.07898999999998,-8.11894,0.06856423,0.06916195,0.06265787,0.06344736,0.0574548
t_1051,111.43831999999998,-8.11894,0.023762986,0.030606516,0.029617162,0.025985679,0.026269816
t_1052,111.34848,-8.11894,0.027948698,0.035765637,0.03341415,0.029864477,0.037794396
t_1053,111.34848,-8.03,0.029294582,0.036865596,0.034386456,0.031093301,0.038308732
t_1054,111.25864999999999,-8.03,0.0327671,0.042294882,0.03796895,0.034235407,0.04386873
t_1055,111.16881999999998,-8.03,0.033474315,0.04675451,0.040108852,0.034890182,0.0398501
t_1056,110.98915999999997,-8.03,0.061987706,0.07099262,0.061174132,0.059326857,0.064787425
t_1057,111.43831999999998,-8.03,0.019042183,0.027718836,0.026471866,0.021474974,0.026593078
t_1058,110.89933000000002,-8.03,0.056453988,0.07074914,0.05966354,0.055397864,0.07102424
t_1059,111.52814999999998,-8.03,0.022763502,0.028006295,0.028158005,0.025039144,0.02954345
t_106,108.65354000000002,-7.05041,0.01202235,0.012941888,0.017745532,0.014113814,0.012616715
t_1060,111.07898999999998,-8.03,0.042986732,0.05749032,0.047917344,0.04332872,0.057482105
t_1061,110.80948999999998,-8.03,0.07128,0.08236805,0.07087366,0.06876715,0.07926594
t_1062,110.89933000000002,-7.94104,0.09418784,0.083885826,0.08052584,0.08261051,0.070312046
t_1063,110.98915999999997,-7.94104,0.05922243,0.06939407,0.05940412,0.057247743,0.06448986
t_1064,112.24680000000001,-8.29676,0.008093303,0.0103431055,0.014479857,0.010064518,0.011987725
t_1065,112.06714,-8.29676,0.011617627,0.013645751,0.01768296,0.013874818,0.014430136
t_1066,111.70781,-8.29676,0.015470798,0.019704456,0.02167223,0.017936697,0.022060733
t_1067,111.88747000000001,-8.29676,0.01217581,0.015561351,0.01850679,0.014542471,0.017719205
t_1068,111.97730000000001,-8.29676,0.010846568,0.01390684,0.017213782,0.013128518,0.015959341
t_1069,111.61797999999999,-8.29676,0.01569886,0.02115388,0.022304289,0.018178493,0.019592956
t_107,109.10270000000003,-7.05041,0.016966762,0.018845716,0.022077512,0.019149706,0.018911261
t_1070,111.79764,-8.29676,0.01370715,0.017478252,0.019983338,0.016137714,0.019739648
t_1071,112.15697,-8.29676,0.011069596,0.012676211,0.017130328,0.01324697,0.013111304
t_1072,111.88747000000001,-8.20786,0.016740058,0.01839743,0.021957412,0.019097794,0.018082323
t_1073,111.61797999999999,-8.20786,0.023833087,0.026274156,0.027980372,0.025975535,0.025387794
t_1074,111.70781,-8.20786,0.01725065,0.021044686,0.023044303,0.01969992,0.022591151
t_1075,112.15697,-8.20786,0.011251397,0.012897128,0.01730932,0.013432501,0.013390282
t_1076,111.79764,-8.20786,0.024622006,0.02351659,0.027478525,0.026490089,0.020398112
t_1077,111.97730000000001,-8.20786,0.013468913,0.01562657,0.019328825,0.01581564,0.016270518
t_1078,112.06714,-8.20786,0.013581609,0.01488803,0.019243062,0.01585597,0.014710806
t_1079,112.06714,-8.11894,0.01722291,0.016853213,0.021906067,0.019396957,0.01507457
t_108,109.01285999999999,-6.96125,0.019728905,0.018724114,0.02357211,0.021635797,0.016383315
t_1080,112.15697,-8.11894,0.013631273,0.014284924,0.019193618,0.015810495,0.013744329
t_1081,111.61797999999999,-8.11894,0.017367683,0.022779712,0.023722779,0.019837227,0.020480303
t_1082,111.79764,-8.11894,0.025400583,0.02405979,0.028014584,0.02719791,0.020709218
t_1083,111.70781,-8.11894,0.022661984,0.024260242,0.0267532,0.024834836,0.022967579
t_1084,111.88747000000001,-8.11894,0.022115424,0.021222578,0.025594734,0.024136737,0.018540999
t_1085,111.97730000000001,-8.11894,0.021226563,0.019656463,0.024752228,0.023216136,0.017791603
t_1086,112.33663000000001,-8.29676,0.008092116,0.009885643,0.014458,0.009991934,0.011038947
t_1087,112.42646000000002,-8.29676,0.007753166,0.009274879,0.014147692,0.009550375,0.010212829
t_1088,112.60613000000001,-8.29676,0.006787945,0.007949278,0.013222119,0.008403029,0.0085346
t_1089,112.69596000000001,-8.29676,0.0057833353,0.0069988733,0.012164245,0.0072967443,0.0076551954
t_109,108.65354000000002,-6.96125,0.010021165,0.01146774,0.0160707,0.012054894,0.011871614
t_1090,112.78579000000002,-8.29676,0.0046691713,0.0060004713,0.010896834,0.0060496223,0.006864449
t_1091,112.87562000000003,-8.29676,0.0034750262,0.0049532265,0.009378811,0.0046686674,0.004904467
t_1092,112.51629000000003,-8.29676,0.0076098195,0.008807103,0.014029017,0.00932262,0.009405236
t_1093,112.96545000000003,-8.29676,0.004556174,0.0054482995,0.01085397,0.0058688945,0.00561883
t_1094,113.05527999999998,-8.29676,0.0029423244,0.004195753,0.008704868,0.0039991364,0.005123102
t_1095,112.33663000000001,-8.20786,0.0112594,0.011821273,0.017277418,0.013209202,0.011488196
t_1096,112.69596000000001,-8.20786,0.00770607,0.008207888,0.014217671,0.009284465,0.008139511
t_1097,112.78579000000002,-8.20786,0.00555709,0.0066119786,0.011954868,0.007007511,0.007069178
t_1098,112.60613000000001,-8.20786,0.009343124,0.009558063,0.015831286,0.010985893,0.009332982
t_1099,112.87562000000003,-8.20786,0.0041188463,0.0054269386,0.01024853,0.005402982,0.0063061654
t_11,107.93489,-6.5152,0.0049129934,0.005354279,0.011371928,0.0061929724,0.0050016125
t_110,108.74337000000003,-6.96125,0.011170697,0.012584314,0.017082103,0.013267717,0.012843753
t_1100,112.42646000000002,-8.20786,0.008534803,0.009908253,0.0149882715,0.010293542,0.010885931
t_1101,112.24680000000001,-8.20786,0.010096787,0.011666977,0.016299231,0.012158058,0.012312006
t_1102,112.51629000000003,-8.20786,0.0067277914,0.0084672915,0.01329289,0.008283272,0.010257157
t_1103,114.13326,-8.56335,0.0014136314,0.0018881677,0.0069767847,0.0019163995,0.0018646012
t_1104,113.9536,-8.47451,0.0009717946,0.0016684429,0.005548582,0.0014121791,0.0017283354
t_1105,114.04343,-8.47451,0.00095909135,0.001604838,0.0055994736,0.0013838299,0.002016496
t_1106,113.86376999999999,-8.47451,0.000908361,0.0016655041,0.0052769105,0.0013434676,0.0018710376
t_1107,114.13326,-8.47451,0.001130493,0.001690976,0.0061986065,0.0015814138,0.0018646567
t_1108,114.04343,-8.38564,0.00078407134,0.0014548873,0.005035633,0.0011631037,0.001612678
t_1109,113.9536,-8.38564,0.0013384883,0.00197045,0.0065358193,0.0018659952,0.0022034298
t_111,108.47387000000003,-6.96125,0.0071520726,0.008966595,0.013405566,0.008963043,0.010126943
t_1110,113.86376999999999,-8.38564,0.0009848905,0.0017426454,0.0054916497,0.0014427562,0.0018902152
t_1111,114.13326,-8.38564,0.001332769,0.0018467278,0.0067372466,0.0018255818,0.0019027656
t_1112,114.04343,-8.29676,0.0011689329,0.0017864702,0.0061813253,0.0016460246,0.0020514668
t_1113,113.86376999999999,-8.29676,0.0010971909,0.0018467853,0.005798037,0.0015858761,0.0019057816
t_1114,113.9536,-8.29676,0.0014937617,0.0020912087,0.006907659,0.002053794,0.0022209547
t_1115,114.13326,-8.29676,0.001161138,0.0017256433,0.0062626475,0.0016216415,0.0018959475
t_112,108.56371000000001,-6.96125,0.008654018,0.0102516925,0.014837386,0.010596338,0.010966815
t_113,108.92302999999998,-6.96125,0.017844537,0.017141186,0.022177285,0.019834263,0.015160905
t_114,108.83320000000003,-6.96125,0.017496727,0.016324196,0.021826249,0.019445771,0.014038143
t_115,109.10270000000003,-6.96125,0.019647758,0.019471506,0.023696983,0.021622844,0.017730338
t_116,108.47387000000003,-6.87207,0.0065701404,0.008362601,0.012817032,0.008309048,0.009564852
t_117,108.65354000000002,-6.87207,0.012561711,0.012450272,0.018086439,0.014562218,0.0112694455
t_118,109.01285999999999,-6.87207,0.020415677,0.01843716,0.023874603,0.022198413,0.016256208
t_119,108.74337000000003,-6.87207,0.014233771,0.01373787,0.019385384,0.016242431,0.012152186
t_12,108.11455000000001,-6.42594,0.0057911817,0.006035103,0.01229883,0.0071792295,0.005437837
t_120,108.83320000000003,-6.87207,0.015672972,0.014943305,0.020485125,0.017676912,0.013092236
t_121,109.10270000000003,-6.87207,0.01993582,0.018865962,0.023717236,0.021829128,0.016463753
t_122,108.56371000000001,-6.87207,0.009773426,0.010591138,0.015801096,0.011723794,0.010328395
t_123,108.92302999999998,-6.87207,0.017648451,0.016437398,0.021936966,0.019592596,0.014113506
t_124,108.47387000000003,-6.78288,0.0060236244,0.007785183,0.0122490255,0.007687252,0.009015663
t_125,108.65354000000002,-6.78288,0.012278239,0.011928608,0.017845027,0.014234718,0.010560984
t_126,108.56371000000001,-6.78288,0.009122157,0.00993412,0.015226961,0.011018495,0.009708064
t_127,108.56371000000001,-6.69367,0.0058003566,0.0076782256,0.01201056,0.007444176,0.009109363
t_128,108.47387000000003,-6.60444,0.009945177,0.00949479,0.01598455,0.011715845,0.008598085
t_129,108.47387000000003,-6.5152,0.008155036,0.008315413,0.014422142,0.009856775,0.007560467
t_13,108.20438000000001,-6.42594,0.0069215614,0.00688658,0.013432314,0.008406026,0.006206627
t_130,108.47387000000003,-6.42594,0.004282925,0.0058387415,0.010320906,0.0056471294,0.0070197815
t_131,110.71965999999998,-7.13955,0.042539377,0.047444053,0.04355601,0.042505335,0.04378219
t_132,110.00101000000001,-7.05041,0.03256979,0.039397113,0.03646508,0.03354741,0.039986756
t_133,110.62982999999997,-7.05041,0.057575155,0.05185074,0.051020388,0.05394344,0.043748982
t_134,110.27051,-7.05041,0.036057625,0.043538593,0.039490648,0.036685072,0.043438308
t_135,110.45017000000001,-7.05041,0.035532318,0.043045096,0.039098144,0.03632435,0.042996865
t_136,110.54000000000002,-7.05041,0.053699348,0.05096759,0.049260717,0.051035088,0.042446304
t_137,110.36034000000001,-7.05041,0.037848033,0.044604886,0.040586744,0.038269315,0.04350466
t_138,110.18067000000002,-7.05041,0.039942566,0.045196265,0.041588392,0.039939344,0.04278999
t_139,110.71965999999998,-7.05041,0.049074937,0.046751447,0.045885574,0.04745254,0.039192595
t_14,108.38404000000003,-6.42594,0.007420903,0.007475163,0.013809772,0.009012523,0.0066403286
t_140,110.09084000000001,-7.05041,0.035226543,0.041886874,0.03848626,0.03588646,0.041611135
t_141,110.18067000000002,-6.96125,0.04809607,0.0451938,0.044786002,0.046312366,0.037863653
t_142,110.54000000000002,-6.96125,0.047749326,0.044738684,0.04454028,0.046193633,0.03729871
t_143,110.36034000000001,-6.96125,0.052615743,0.047368664,0.047478803,0.04988797,0.041044675
t_144,110.45017000000001,-6.96125,0.046321407,0.04472256,0.04392806,0.045064773,0.038087513
t_145,110.71965999999998,-6.96125,0.045795366,0.042084213,0.042831153,0.04464943,0.034694508
t_146,110.62982999999997,-6.96125,0.049371123,0.044487525,0.04515362,0.04744994,0.038575064
t_147,110.27051,-6.96125,0.042607814,0.043276254,0.041869465,0.042045925,0.03838734
t_148,110.00101000000001,-6.96125,0.035608094,0.03807844,0.03708703,0.036125463,0.035236992
t_149,110.09084000000001,-6.96125,0.046799365,0.043972615,0.043796055,0.045234475,0.036923915
t_15,108.29421000000002,-6.42594,0.006795266,0.0069417604,0.013237652,0.008317467,0.0062161563
t_150,110.00101000000001,-6.87207,0.022769205,0.028656175,0.0282559,0.024727933,0.031137377
t_151,110.09084000000001,-6.87207,0.0235508,0.029682396,0.028993811,0.025463523,0.032152485
t_152,110.27051,-6.87207,0.024411151,0.030847233,0.0298263,0.026291398,0.033296064
t_153,110.71965999999998,-6.87207,0.043092974,0.038580537,0.04027979,0.04230378,0.032820933
t_154,110.62982999999997,-6.87207,0.041293528,0.038252905,0.039557368,0.0408805,0.031917777
t_155,110.36034000000001,-6.87207,0.024440253,0.030916614,0.029873652,0.026340846,0.03336138
t_156,110.18067000000002,-6.87207,0.04211947,0.039445873,0.04024564,0.041424412,0.03324919
t_157,110.71965999999998,-6.78288,0.034711573,0.032346953,0.03474087,0.03532218,0.02732551
t_158,110.62982999999997,-6.78288,0.038247827,0.034402724,0.036934294,0.038239196,0.030156435
t_159,110.71965999999998,-6.69367,0.025118707,0.026061608,0.0283912,0.026938202,0.02407665
t_16,107.75522000000001,-6.42594,0.003918641,0.0043987213,0.010324075,0.00501583,0.004136697
t_160,110.71965999999998,-6.60444,0.022813436,0.023389446,0.02645195,0.024767868,0.021745611
t_161,111.70781,-7.22868,0.023033502,0.021551296,0.026143655,0.02495849,0.018393839
t_162,111.97730000000001,-7.22868,0.016103815,0.015619724,0.020961264,0.018266741,0.01379171
t_163,112.06714,-7.22868,0.01279642,0.013308468,0.018427001,0.014977952,0.012554848
t_164,112.24680000000001,-7.22868,0.010617162,0.011079647,0.016583093,0.012655498,0.010436478
t_165,112.15697,-7.22868,0.010425453,0.011479151,0.016460154,0.01252608,0.011315757
t_166,111.61797999999999,-7.22868,0.022527378,0.022481034,0.026139317,0.024601055,0.020284027
t_167,111.79764,-7.22868,0.017640827,0.018014457,0.02236318,0.019896643,0.016694132
t_168,111.88747000000001,-7.22868,0.01611221,0.016400043,0.021110578,0.018359741,0.015166
t_169,111.97730000000001,-7.13955,0.016771324,0.015565523,0.021369442,0.018854845,0.014067989
t_17,107.93489,-6.42594,0.0049996353,0.0052795373,0.011539192,0.0062584793,0.004745867
t_170,112.15697,-7.13955,0.009566981,0.010783398,0.01570899,0.011617033,0.010871361
t_171,111.79764,-7.13955,0.01867279,0.018028552,0.022954917,0.020818237,0.015855914
t_172,111.61797999999999,-7.13955,0.022205584,0.021623913,0.025737712,0.024250772,0.019113412
t_173,112.24680000000001,-7.13955,0.010350566,0.010742784,0.016351912,0.012357501,0.010048429
t_174,111.70781,-7.13955,0.023177378,0.021043101,0.026074644,0.02502688,0.0185739
t_175,112.06714,-7.13955,0.014981507,0.014076649,0.020018343,0.017066307,0.012840823
t_176,111.88747000000001,-7.13955,0.01740054,0.01660952,0.021928275,0.019537687,0.014452842
t_177,112.24680000000001,-7.05041,0.011724228,0.011201616,0.017470323,0.013697402,0.01029219
t_178,111.79764,-7.05041,0.01719524,0.016836599,0.02184854,0.019380184,0.015004883
t_179,111.61797999999999,-7.05041,0.017180922,0.0184643,0.022215724,0.019515257,0.017747793
t_18,107.66539,-6.42594,0.003334003,0.0039348262,0.009576443,0.0043367143,0.0038624587
t_180,112.15697,-7.05041,0.012938169,0.012266326,0.01843136,0.014966979,0.011232352
t_181,111.97730000000001,-7.05041,0.008369561,0.010769029,0.014727525,0.010421172,0.012419141
t_182,112.06714,-7.05041,0.011991773,0.012337816,0.017735174,0.014109985,0.011493272
t_183,111.88747000000001,-7.05041,0.010639609,0.012685128,0.016794955,0.012853475,0.013573778
t_184,111.70781,-7.05041,0.014070829,0.015968528,0.019771913,0.016425693,0.016229175
t_185,112.15697,-6.96125,0.00958483,0.010338244,0.015697753,0.011576675,0.010048596
t_186,111.79764,-6.96125,0.01084595,0.0130073475,0.017004162,0.01308206,0.013999173
t_187,111.88747000000001,-6.96125,0.011099143,0.012607926,0.017113369,0.013295995,0.012848017
t_188,112.24680000000001,-6.96125,0.008700112,0.009457409,0.014909216,0.010604636,0.0092295045
t_189,111.61797999999999,-6.96125,0.013314368,0.015721617,0.019247893,0.015681224,0.016610097
t_19,107.84505000000001,-6.42594,0.0044813594,0.0048493063,0.010981167,0.0056636203,0.0044311197
t_190,111.70781,-6.96125,0.016374756,0.016672293,0.021324713,0.018625274,0.015420164
t_191,111.97730000000001,-6.96125,0.009326442,0.011075307,0.015544614,0.011413192,0.0117919175
t_192,112.06714,-6.96125,0.009567196,0.010761291,0.015707089,0.011614868,0.010824264
t_193,111.97730000000001,-6.87207,0.011128926,0.011783817,0.017033277,0.013231819,0.011288211
t_194,111.61797999999999,-6.87207,0.01579142,0.016516693,0.020940984,0.018078657,0.015676301
t_195,111.70781,-6.87207,0.013955877,0.014907833,0.01946801,0.016229294,0.014293671
t_196,112.06714,-6.87207,0.0066115176,0.008721302,0.012925815,0.008433759,0.010277998
t_197,112.15697,-6.87207,0.006014907,0.007991953,0.012288642,0.0077405074,0.009462049
t_198,111.79764,-6.87207,0.010364983,0.012332174,0.01653141,0.012553694,0.013168495
t_199,112.24680000000001,-6.87207,0.0054703965,0.0073257047,0.011695134,0.007099748,0.008711931
t_2,108.38404000000003,-6.60444,0.008619459,0.008524015,0.014853027,0.010326718,0.0075159343
t_20,108.02472,-6.42594,0.0052162306,0.005557046,0.01171598,0.006527878,0.005081266
t_200,111.88747000000001,-6.87207,0.012235926,0.012864723,0.017971156,0.0144035565,0.012260866
t_201,111.70781,-6.78288,0.013347439,0.01409764,0.018922748,0.015579789,0.013365239
t_202,111.88747000000001,-6.78288,0.007451156,0.009747772,0.013803706,0.009394967,0.011417687
t_203,111.79764,-6.78288,0.008148038,0.010600554,0.0145188775,0.010180866,0.012357359
t_204,111.97730000000001,-6.78288,0.010518194,0.011143018,0.016506014,0.01257198,0.01066101
t_205,111.61797999999999,-6.78288,0.01381572,0.014910878,0.01937819,0.01609863,0.014441958
t_206,111.61797999999999,-6.69367,0.0155524975,0.015235657,0.020549865,0.017726224,0.013576739
t_207,111.25864999999999,-7.22868,0.031870734,0.033031795,0.033899352,0.033249225,0.030115195
t_208,110.98915999999997,-7.22868,0.039436962,0.043109864,0.040812217,0.040007297,0.039538354
t_209,111.34848,-7.22868,0.02657474,0.028652018,0.03004303,0.028506953,0.02698858
t_21,107.66539,-6.33666,0.0034911835,0.003946197,0.009876527,0.004491873,0.0036783775
t_210,111.16881999999998,-7.22868,0.034731284,0.03638538,0.036334503,0.0358062,0.03283171
t_211,110.80948999999998,-7.22868,0.043351263,0.049664002,0.044842523,0.043402538,0.046380684
t_212,111.07898999999998,-7.22868,0.03573068,0.03899958,0.03774554,0.036763813,0.03610233
t_213,111.52814999999998,-7.22868,0.030537363,0.027550152,0.031398196,0.03175165,0.023887469
t_214,111.43831999999998,-7.22868,0.028025182,0.027794028,0.030394834,0.029699657,0.024713086
t_215,111.34848,-7.13955,0.023767833,0.026036201,0.027866356,0.025911765,0.025035143
t_216,111.07898999999998,-7.13955,0.041136853,0.039228808,0.040016588,0.041098945,0.033163976
t_217,111.25864999999999,-7.13955,0.028588882,0.029955033,0.031385582,0.03031045,0.027453825
t_218,111.16881999999998,-7.13955,0.03550901,0.034893677,0.03610354,0.036343247,0.030383911
t_219,111.43831999999998,-7.13955,0.025289895,0.025477188,0.02838495,0.027211955,0.023057614
t_22,107.84505000000001,-6.33666,0.0044853077,0.004743728,0.011055145,0.0056415084,0.0044884942
t_220,110.98915999999997,-7.13955,0.04420129,0.042546514,0.042475022,0.043673236,0.036045246
