# 20060527_M6.4_Yogyakarta median gmf, Stations:None, gmlt:GEM, Rupture:IPGP
custom_site_id,lon,lat,BooreEtAl2014,CampbellBozorgnia2014,CauzziEtAl2014,ChiouYoungs2014,ZhaoEtAl2006Asc
t_1012,113.6841,-8.11894,0.0009569775,0.0014225373,0.004341872,0.0014134288,0.0018623228
t_1013,113.77393999999998,-8.11894,0.001050243,0.0014435094,0.004620934,0.0015192785,0.001716395
t_1014,113.14510999999999,-8.11894,0.0018063391,0.0024372838,0.0056393403,0.0025690321,0.0030870324
t_1015,113.50443999999999,-8.11894,0.0011265111,0.0016562907,0.004604028,0.0016550248,0.0021970174
t_1016,113.23495000000003,-8.11894,0.0022832658,0.0026489794,0.0064316886,0.003124249,0.0028629866
t_1017,113.41460999999998,-8.11894,0.0015041286,0.0019896687,0.0052863467,0.0021433984,0.0023889767
t_1018,113.59427,-8.11894,0.00095976057,0.001474823,0.004290941,0.0014287092,0.0020220273
t_1019,113.41460999999998,-8.03,0.0011360954,0.0017263759,0.004568545,0.0016807728,0.0023952413
t_102,108.74337000000003,-7.05041,0.0072422936,0.0080384305,0.011374147,0.00901116,0.008919133
t_1020,113.14510999999999,-8.03,0.0014664651,0.002196413,0.0050599226,0.002144613,0.002452802
t_1021,113.6841,-8.03,0.00072748546,0.0012396047,0.003766008,0.001114364,0.0014786309
t_1022,113.50443999999999,-8.03,0.0008959133,0.0014770977,0.0040877922,0.0013570032,0.0017447363
t_1023,113.59427,-8.03,0.0007211402,0.0012774052,0.0036998542,0.0011150594,0.0016055953
t_1024,113.32478000000003,-8.03,0.001417473,0.002002123,0.0050679273,0.0020521258,0.0026069495
t_1025,113.77393999999998,-8.03,0.000916131,0.0013467413,0.0043031406,0.0013498353,0.0017201687
t_1026,113.23495000000003,-8.03,0.001726298,0.0022975192,0.005557496,0.0024528354,0.0028398244
t_1027,113.6841,-7.94104,0.0006527017,0.0011732067,0.0035606392,0.0010142509,0.0014787714
t_1028,113.14510999999999,-7.94104,0.0013025699,0.0020689138,0.004758829,0.0019350355,0.0024534022
t_1029,113.59427,-7.94104,0.0007212421,0.0012775596,0.0037000575,0.001115209,0.001605783
t_103,108.47387000000003,-7.05041,0.0039293254,0.005231368,0.008156957,0.0052677393,0.0055183517
t_1030,113.77393999999998,-7.94104,0.0007683309,0.0012316032,0.003928329,0.001158732,0.0017202967
t_1031,113.50443999999999,-7.94104,0.00089317665,0.0014748976,0.004081247,0.0013534221,0.0017449801
t_1032,113.32478000000003,-7.94104,0.0012415355,0.0018729601,0.0047313995,0.0018292678,0.0020654951
t_1033,113.05527999999998,-7.94104,0.0016826442,0.0024476843,0.005389487,0.002433233,0.0026777077
t_1034,113.41460999999998,-7.94104,0.0013136558,0.0018580566,0.0049255425,0.0019064714,0.0023956336
t_1035,113.23495000000003,-7.94104,0.0018007375,0.002348115,0.005680732,0.0025442946,0.0028404382
t_1036,113.59427,-7.85206,0.00071935763,0.0012747045,0.003696298,0.001112443,0.0016023145
t_1037,111.52814999999998,-8.29676,0.008970845,0.013093015,0.014194481,0.011027847,0.014362695
t_1038,111.07898999999998,-8.20786,0.022591656,0.031558584,0.028507713,0.024471533,0.029280128
t_1039,111.25864999999999,-8.20786,0.0193498,0.024407638,0.023790807,0.021406643,0.02761471
t_104,108.83320000000003,-7.05041,0.0075731394,0.008558955,0.011715127,0.009382302,0.009677227
t_1040,111.43831999999998,-8.20786,0.011829447,0.016397355,0.017012527,0.013998831,0.016762676
t_1041,111.16881999999998,-8.20786,0.016198201,0.024464533,0.022694228,0.018340386,0.025217198
t_1042,111.52814999999998,-8.20786,0.009135776,0.013428836,0.014425904,0.011202281,0.014786614
t_1043,111.34848,-8.20786,0.011966934,0.017800549,0.017742712,0.014130639,0.019096151
t_1044,110.80948999999998,-8.11894,0.05254734,0.060519688,0.057893466,0.052426655,0.06607762
t_1045,110.98915999999997,-8.11894,0.041370533,0.046588425,0.043363158,0.041620787,0.04550335
t_1046,111.25864999999999,-8.11894,0.027657934,0.029619116,0.029361274,0.029191772,0.0287701
t_1047,111.52814999999998,-8.11894,0.012312605,0.015741572,0.016936006,0.014505164,0.019050684
t_1048,110.89933000000002,-8.11894,0.042999573,0.050758116,0.047414176,0.04334926,0.05441786
t_1049,111.16881999999998,-8.11894,0.02190954,0.028910473,0.026926499,0.023823485,0.03296743
t_105,108.56371000000001,-7.05041,0.004473423,0.005811682,0.008751446,0.0059109484,0.0075660516
t_1050,111.07898999999998,-8.11894,0.03995654,0.04247527,0.04018535,0.0402583,0.038956285
t_1051,111.43831999999998,-8.11894,0.013514533,0.017738461,0.01835227,0.015710896,0.017151486
t_1052,111.34848,-8.11894,0.015927628,0.0207922,0.020757344,0.018096097,0.02474324
t_1053,111.34848,-8.03,0.01670888,0.021464884,0.021381164,0.01886161,0.025102174
t_1054,111.25864999999999,-8.03,0.018783191,0.024758061,0.023752496,0.020853637,0.02893324
t_1055,111.16881999999998,-8.03,0.01937944,0.027604163,0.025397524,0.02141321,0.0266311
t_1056,110.98915999999997,-8.03,0.03796973,0.045205157,0.04157897,0.038633656,0.0468271
t_1057,111.43831999999998,-8.03,0.010833999,0.016028991,0.016410088,0.012973219,0.017369242
t_1058,110.89933000000002,-8.03,0.03694573,0.04804073,0.044129077,0.03804121,0.056422558
t_1059,111.52814999999998,-8.03,0.012933974,0.016229276,0.017428467,0.015136948,0.01926473
t_106,108.65354000000002,-7.05041,0.0068233255,0.007493571,0.010969117,0.008540175,0.008216104
t_1060,111.07898999999998,-8.03,0.025372647,0.034775253,0.031080648,0.027086068,0.039442696
t_1061,110.80948999999998,-8.03,0.050067443,0.060512234,0.057361666,0.05047944,0.06928517
t_1062,110.89933000000002,-7.94104,0.06175116,0.06066563,0.06120656,0.059855532,0.05738663
t_1063,110.98915999999997,-7.94104,0.03668048,0.044546366,0.040814277,0.03748813,0.04704519
t_1064,112.24680000000001,-8.29676,0.004472937,0.005860562,0.008795506,0.005954244,0.0076260353
t_1065,112.06714,-8.29676,0.0065428843,0.007846591,0.010874063,0.008331956,0.009332147
t_1066,111.70781,-8.29676,0.0087777525,0.01138339,0.0133944135,0.010819739,0.014362571
t_1067,111.88747000000001,-8.29676,0.006896916,0.008975449,0.011424584,0.008759916,0.011518345
t_1068,111.97730000000001,-8.29676,0.0061317435,0.008008384,0.010612116,0.007895939,0.010355771
t_1069,111.61797999999999,-8.29676,0.008910857,0.012214428,0.013790115,0.010963731,0.0127615575
t_107,109.10270000000003,-7.05041,0.009629858,0.010916431,0.013647334,0.011584055,0.012315609
t_1070,111.79764,-8.29676,0.0077724983,0.0100906575,0.012345107,0.009729291,0.01284412
t_1071,112.15697,-8.29676,0.006191216,0.007255307,0.010486432,0.007918366,0.008427789
t_1072,111.88747000000001,-8.20786,0.009477855,0.010642683,0.013550367,0.0115391435,0.011749291
t_1073,111.61797999999999,-8.20786,0.013528784,0.015257081,0.017300935,0.015744112,0.016537221
t_1074,111.70781,-8.20786,0.00978718,0.012169205,0.014242241,0.01189166,0.014707408
t_1075,112.15697,-8.20786,0.0062557044,0.007350206,0.010554201,0.007993829,0.008561676
t_1076,111.79764,-8.20786,0.013961007,0.013707512,0.016973333,0.0161476,0.013270288
t_1077,111.97730000000001,-8.20786,0.0076058004,0.009007096,0.011907065,0.009519738,0.01054705
t_1078,112.06714,-8.20786,0.0076293964,0.008557737,0.011813019,0.009520537,0.0094916755
t_1079,112.06714,-8.11894,0.009668342,0.009708771,0.013430453,0.011683928,0.009709581
t_108,109.01285999999999,-6.96125,0.011197302,0.010898141,0.0145709,0.013172139,0.01066908
t_1080,112.15697,-8.11894,0.0075430837,0.008129865,0.01166616,0.009400582,0.008750892
t_1081,111.61797999999999,-8.11894,0.009859462,0.013162752,0.014669669,0.011968623,0.01334164
t_1082,111.79764,-8.11894,0.014401038,0.01403188,0.017303145,0.016588915,0.013471203
t_1083,111.70781,-8.11894,0.012857156,0.014087964,0.016534587,0.015060209,0.014952335
t_1084,111.88747000000001,-8.11894,0.0125214895,0.012340204,0.015791584,0.0146778505,0.012043754
t_1085,111.97730000000001,-8.11894,0.011985998,0.011412962,0.015239879,0.014101436,0.011524792
t_1086,112.33663000000001,-8.29676,0.0043915072,0.005533104,0.008679839,0.0058373204,0.0069130627
t_1087,112.42646000000002,-8.29676,0.004116108,0.0051141903,0.00837577,0.0054946723,0.0062772483
t_1088,112.60613000000001,-8.29676,0.0035624995,0.0043522893,0.0077758827,0.0048001935,0.005199197
t_1089,112.69596000000001,-8.29676,0.0030936403,0.0038822717,0.0072429874,0.004224424,0.0047415257
t_109,108.65354000000002,-6.96125,0.005687544,0.0066313352,0.009933842,0.0072826203,0.0077308845
t_1090,112.78579000000002,-8.29676,0.0025512357,0.0033759142,0.0065768138,0.0035536594,0.0043295627
t_1091,112.87562000000003,-8.29676,0.0019294361,0.0028156443,0.005717921,0.002772012,0.003135366
t_1092,112.51629000000003,-8.29676,0.0039792783,0.004808778,0.008228019,0.0053104227,0.005708763
t_1093,112.96545000000003,-8.29676,0.0025551005,0.0031218072,0.0066589178,0.0035134896,0.0036223503
t_1094,113.05527999999998,-8.29676,0.0016594372,0.0024107022,0.005359507,0.0024006527,0.0033185608
t_1095,112.33663000000001,-8.20786,0.005930734,0.0064944173,0.010172125,0.007574795,0.007008952
t_1096,112.69596000000001,-8.20786,0.003941105,0.004416919,0.008219854,0.005212636,0.0048464737
t_1097,112.78579000000002,-8.20786,0.002968404,0.0036654307,0.0071134265,0.0040547373,0.004374527
t_1098,112.60613000000001,-8.20786,0.0045649856,0.004967654,0.008856447,0.0059523527,0.0053175483
t_1099,112.87562000000003,-8.20786,0.002263753,0.0030649246,0.0062083295,0.0031863577,0.0039970847
t_11,107.93489,-6.5152,0.0027878701,0.0030953747,0.007028441,0.0037427174,0.0032564956
t_110,108.74337000000003,-6.96125,0.006339972,0.007279918,0.010559036,0.008018519,0.008363958
t_1100,112.42646000000002,-8.20786,0.0042729108,0.005244764,0.0085425,0.0056790174,0.0063589974
t_1101,112.24680000000001,-8.20786,0.00550506,0.0065557812,0.009812453,0.007131428,0.0077390475
t_1102,112.51629000000003,-8.20786,0.0032261324,0.0043484615,0.007374214,0.004430466,0.005778762
t_1103,114.13326,-8.56335,0.00080230983,0.0010899372,0.0043125814,0.0011560938,0.0012142406
t_1104,113.9536,-8.47451,0.0005515425,0.00096245273,0.0034297546,0.000851305,0.0011255003
t_1105,114.04343,-8.47451,0.0005443339,0.00092581456,0.003461217,0.00083424425,0.0013131541
t_1106,113.86376999999999,-8.47451,0.0005155386,0.0009606663,0.0032618174,0.0008098522,0.0012184245
t_1107,114.13326,-8.47451,0.0006416138,0.0009757463,0.0038315628,0.0009535866,0.0012142766
t_1108,114.04343,-8.38564,0.0004450008,0.0008391904,0.003112688,0.0007011322,0.0010501852
t_1109,113.9536,-8.38564,0.00075965904,0.0011370328,0.0040399954,0.0011251947,0.001434883
t_111,108.47387000000003,-6.96125,0.004059175,0.0051780986,0.008286424,0.0054072747,0.006594732
t_1110,113.86376999999999,-8.38564,0.0005589717,0.0010051895,0.0033945504,0.00086971273,0.001230911
t_1111,114.13326,-8.38564,0.00075641595,0.001065866,0.0041645137,0.0011011212,0.0012390931
t_1112,114.04343,-8.29676,0.00066342927,0.0010307792,0.0038208766,0.0009924646,0.0013359265
t_1113,113.86376999999999,-8.29676,0.00062270643,0.0010653372,0.0035839335,0.0009560158,0.0012410461
t_1114,113.9536,-8.29676,0.0008477837,0.0012069063,0.0042698393,0.0012386681,0.0014462944
t_1115,114.13326,-8.29676,0.0006590062,0.000995765,0.003871148,0.0009778588,0.001234653
t_112,108.56371000000001,-6.96125,0.004911612,0.0059245066,0.009171484,0.0063972496,0.007141667
t_113,108.92302999999998,-6.96125,0.010127777,0.009966584,0.013708615,0.0120623335,0.009872961
t_114,108.83320000000003,-6.96125,0.009930347,0.009498302,0.01349158,0.011837334,0.009141772
t_115,109.10270000000003,-6.96125,0.01115139,0.011318423,0.01464826,0.013140643,0.011546426
t_116,108.47387000000003,-6.87207,0.003728897,0.004828523,0.007922629,0.0050120754,0.006228693
t_117,108.65354000000002,-6.87207,0.0071294364,0.0072215027,0.0111798365,0.0088334195,0.007338746
t_118,109.01285999999999,-6.87207,0.011587064,0.010753654,0.014757823,0.013547571,0.01058626
t_119,108.74337000000003,-6.87207,0.008078425,0.007977193,0.011982768,0.009865309,0.0079136
t_12,108.11455000000001,-6.42594,0.0032866516,0.0034917262,0.0076020625,0.004342849,0.003540995
t_120,108.83320000000003,-6.87207,0.008895258,0.008683978,0.012662572,0.0107457945,0.0085257795
t_121,109.10270000000003,-6.87207,0.01131479,0.010982555,0.01466066,0.013292347,0.010721504
t_122,108.56371000000001,-6.87207,0.0055469335,0.0061291307,0.009767183,0.0070909597,0.0067259218
t_123,108.92302999999998,-6.87207,0.010016469,0.009565231,0.013560036,0.011928148,0.009190862
t_124,108.47387000000003,-6.78288,0.0034187194,0.0044944854,0.0075715235,0.0046364903,0.0058710543
t_125,108.65354000000002,-6.78288,0.00696855,0.0069213533,0.01103061,0.0086390395,0.0068773883
t_126,108.56371000000001,-6.78288,0.0051773028,0.0057478175,0.00941229,0.0066631692,0.0063219564
t_127,108.56371000000001,-6.69367,0.003292006,0.004431885,0.0074241245,0.0044891764,0.0059320773
t_128,108.47387000000003,-6.60444,0.0056444015,0.0055078343,0.009880569,0.007108623,0.0055991216
t_129,108.47387000000003,-6.5152,0.0046284026,0.0048151715,0.008914792,0.0059684296,0.004923418
t_13,108.20438000000001,-6.42594,0.003928265,0.0039888946,0.008302826,0.005091463,0.0040417095
t_130,108.47387000000003,-6.42594,0.0024307792,0.0033695735,0.0063796844,0.00340515,0.00457132
t_131,110.71965999999998,-7.13955,0.024505135,0.02820001,0.027432233,0.026144726,0.029106857
t_132,110.00101000000001,-7.05041,0.018591717,0.022995437,0.02269442,0.020378606,0.026240146
t_133,110.62982999999997,-7.05041,0.032949653,0.031273898,0.03193823,0.03377119,0.028902883
t_134,110.27051,-7.05041,0.020664718,0.025585145,0.024716035,0.022368984,0.028701207
t_135,110.45017000000001,-7.05041,0.020389985,0.025348043,0.024525205,0.02217157,0.028485686
t_136,110.54000000000002,-7.05041,0.030761944,0.030576939,0.030890603,0.03176107,0.02810626
t_137,110.36034000000001,-7.05041,0.021708079,0.026284404,0.025437402,0.023376431,0.028794523
t_138,110.18067000000002,-7.05041,0.022867493,0.02660301,0.025985591,0.024407974,0.028213857
t_139,110.71965999999998,-7.05041,0.028041447,0.027858518,0.028647542,0.02940139,0.025806628
t_14,108.38404000000003,-6.42594,0.0042117327,0.004328695,0.0085362485,0.005457484,0.0043242066
t_140,110.09084000000001,-7.05041,0.020140227,0.024528397,0.0240013,0.021846408,0.027372379
t_141,110.18067000000002,-6.96125,0.027401125,0.02680303,0.027836444,0.02861546,0.024814418
t_142,110.54000000000002,-6.96125,0.027227348,0.026586028,0.02772883,0.028579328,0.02449035
t_143,110.36034000000001,-6.96125,0.03000015,0.028290773,0.029554373,0.031011797,0.026948364
t_144,110.45017000000001,-6.96125,0.02642017,0.026512474,0.027353046,0.027804025,0.02501581
t_145,110.71965999999998,-6.96125,0.026084013,0.024969244,0.026612464,0.027614228,0.022723803
t_146,110.62982999999997,-6.96125,0.028139915,0.026509307,0.028088706,0.029449955,0.025302758
t_147,110.27051,-6.96125,0.024299582,0.025512958,0.026045615,0.025797945,0.025183653
t_148,110.00101000000001,-6.96125,0.02027037,0.022270694,0.0230063,0.02201446,0.023038996
t_149,110.09084000000001,-6.96125,0.026647143,0.026034148,0.027195172,0.027917966,0.024170518
t_15,108.29421000000002,-6.42594,0.0038566312,0.0040183477,0.00818257,0.005034436,0.0040479614
t_150,110.00101000000001,-6.87207,0.012943005,0.016600773,0.017497987,0.014943715,0.020319197
t_151,110.09084000000001,-6.87207,0.013392251,0.017205274,0.017963633,0.015393451,0.020993672
t_152,110.27051,-6.87207,0.013889964,0.017898347,0.018495597,0.015902504,0.021763362
t_153,110.71965999999998,-6.87207,0.024502728,0.022850469,0.0249639,0.026154688,0.021436214
t_154,110.62982999999997,-6.87207,0.02348703,0.02258241,0.024529207,0.025184965,0.020860124
t_155,110.36034000000001,-6.87207,0.013909217,0.01794415,0.01853055,0.015934963,0.021813901
t_156,110.18067000000002,-6.87207,0.023951897,0.023264598,0.024946546,0.025494838,0.021721968
t_157,110.71965999999998,-6.78288,0.019719293,0.018992998,0.021502992,0.021670148,0.017821029
t_158,110.62982999999997,-6.78288,0.021731438,0.02027629,0.02286613,0.02354559,0.01967316
t_159,110.71965999999998,-6.69367,0.014264093,0.015168236,0.01756119,0.016372206,0.015690556
t_16,107.75522000000001,-6.42594,0.0022221294,0.0025405495,0.006377741,0.0030280666,0.0026915756
t_160,110.71965999999998,-6.60444,0.012951425,0.013603062,0.016356222,0.015049086,0.01416614
t_161,111.70781,-7.22868,0.01307352,0.012573327,0.016161384,0.01523215,0.011978678
t_162,111.97730000000001,-7.22868,0.0091384705,0.009076132,0.012955504,0.011102331,0.008979939
t_163,112.06714,-7.22868,0.007260839,0.0077123838,0.011388438,0.009074028,0.008173944
t_164,112.24680000000001,-7.22868,0.0060229534,0.006415721,0.010247276,0.0076615424,0.0067933854
t_165,112.15697,-7.22868,0.0059148152,0.0066414336,0.010172122,0.0075734304,0.0073665134
t_166,111.61797999999999,-7.22868,0.012787695,0.013086369,0.016160298,0.014969491,0.01321075
t_167,111.79764,-7.22868,0.010011989,0.010460369,0.013823478,0.012077134,0.010871095
t_168,111.88747000000001,-7.22868,0.009143802,0.009518651,0.013048501,0.011140628,0.009875408
t_169,111.97730000000001,-7.13955,0.009517907,0.00905841,0.013208454,0.011480301,0.009160464
t_17,107.93489,-6.42594,0.0028370023,0.0030532638,0.0071317363,0.0037839531,0.0030899325
t_170,112.15697,-7.13955,0.0054287435,0.006236548,0.009709061,0.0070204204,0.0070783366
t_171,111.79764,-7.13955,0.010597814,0.010488286,0.014189335,0.012667808,0.010325412
t_172,111.61797999999999,-7.13955,0.012604331,0.012595071,0.01591122,0.014770415,0.0124478955
t_173,112.24680000000001,-7.13955,0.00587312,0.006221929,0.010106046,0.0074831136,0.006542201
t_174,111.70781,-7.13955,0.013155012,0.0122921895,0.01611845,0.015295857,0.012095853
t_175,112.06714,-7.13955,0.008501803,0.008183113,0.012372935,0.010379415,0.008361043
t_176,111.88747000000001,-7.13955,0.009875369,0.009660918,0.013554283,0.01188792,0.009411403
t_177,112.24680000000001,-7.05041,0.0066533987,0.0065015336,0.010798134,0.008316278,0.0067016324
t_178,111.79764,-7.05041,0.009759269,0.009785772,0.013505453,0.011780789,0.009771287
t_179,111.61797999999999,-7.05041,0.009751955,0.010707913,0.013733386,0.011823544,0.011558202
t_18,107.66539,-6.42594,0.0018886748,0.002269943,0.0059120245,0.0026145421,0.0025108852
t_180,112.15697,-7.05041,0.0073424797,0.007123932,0.011392337,0.00909331,0.0073139765
t_181,111.97730000000001,-7.05041,0.0047499635,0.0062180967,0.009103331,0.006285694,0.008087112
t_182,112.06714,-7.05041,0.006805525,0.0071508265,0.010962223,0.008550549,0.007484046
t_183,111.88747000000001,-7.05041,0.006038426,0.0073326947,0.010381423,0.0077606984,0.008839162
t_184,111.70781,-7.05041,0.007986261,0.009243392,0.012222141,0.009930829,0.01056882
t_185,112.15697,-6.96125,0.005439638,0.0059836237,0.009703008,0.0070037087,0.006543444
t_186,111.79764,-6.96125,0.0061556967,0.0075186878,0.010510935,0.007898168,0.009116386
t_187,111.88747000000001,-6.96125,0.0062993006,0.0072937543,0.010578312,0.0080358265,0.008366643
t_188,112.24680000000001,-6.96125,0.0049374723,0.0054721464,0.009215525,0.0064136614,0.0060100025
t_189,111.61797999999999,-6.96125,0.0075570554,0.0090932455,0.011898398,0.009471774,0.010817064
t_19,107.84505000000001,-6.42594,0.0025423798,0.0028029787,0.0067858114,0.0034222172,0.002884399
t_190,111.70781,-6.96125,0.009293791,0.009678181,0.0131818615,0.011303332,0.010041905
t_191,111.97730000000001,-6.96125,0.0052931365,0.006401418,0.009608522,0.00689114,0.007678828
t_192,112.06714,-6.96125,0.0054297023,0.0062246285,0.009708865,0.007020213,0.0070486213
t_193,111.97730000000001,-6.87207,0.00631619,0.006824904,0.010528775,0.008010975,0.007350892
t_194,111.61797999999999,-6.87207,0.008962804,0.009580289,0.0129447635,0.0109598795,0.0102087995
t_195,111.70781,-6.87207,0.007920848,0.008638924,0.012034037,0.009828405,0.009308259
t_196,112.06714,-6.87207,0.0037523217,0.005034364,0.007989792,0.0050861407,0.0066930032
t_197,112.15697,-6.87207,0.0034136965,0.0046130256,0.0075959056,0.004667873,0.006161626
t_198,111.79764,-6.87207,0.005882714,0.007128754,0.010218687,0.0075800074,0.008575446
t_199,112.24680000000001,-6.87207,0.0031046462,0.0042281915,0.007229015,0.0042813052,0.005673125
t_2,108.38404000000003,-6.60444,0.0048919776,0.004939044,0.009181122,0.006257694,0.0048944084
t_20,108.02472,-6.42594,0.0029602065,0.0032137956,0.0072415364,0.0039468836,0.003308641
t_200,111.88747000000001,-6.87207,0.0069445167,0.007453944,0.011108569,0.008723923,0.007984334
t_201,111.70781,-6.78288,0.0075754705,0.008169969,0.011696915,0.009437191,0.008703615
t_202,111.88747000000001,-6.78288,0.004228923,0.0056274747,0.008532537,0.0056661605,0.007435269
t_203,111.79764,-6.78288,0.004624465,0.006120285,0.008974647,0.006140409,0.008047223
t_204,111.97730000000001,-6.78288,0.0059696035,0.0064528147,0.010202893,0.0076105883,0.0069424934
t_205,111.61797999999999,-6.78288,0.007841337,0.008638682,0.011978563,0.0097460775,0.009404873
t_206,111.61797999999999,-6.69367,0.008826978,0.008850148,0.012702726,0.010769618,0.008841367
t_207,111.25864999999999,-7.22868,0.018127536,0.019305997,0.020996474,0.020276887,0.019642541
t_208,110.98915999999997,-7.22868,0.022587027,0.025399152,0.02546404,0.024495048,0.025960775
t_209,111.34848,-7.22868,0.015101434,0.016677374,0.018591713,0.017316021,0.017590884
t_21,107.66539,-6.33666,0.00197784,0.0022772017,0.0060969577,0.0027091645,0.0023910343
t_210,111.16881999999998,-7.22868,0.019784104,0.021311719,0.02253742,0.021863448,0.021440169
t_211,110.80948999999998,-7.22868,0.025082063,0.029610692,0.028345443,0.026736008,0.030903524
t_212,111.07898999999998,-7.22868,0.020399166,0.022867061,0.023467008,0.022438467,0.023624087
t_213,111.52814999999998,-7.22868,0.017337184,0.016164793,0.019414766,0.019484906,0.015559729
t_214,111.43831999999998,-7.22868,0.015916076,0.016224483,0.018799832,0.018115394,0.01610124
t_215,111.34848,-7.13955,0.01350046,0.0151289655,0.017237913,0.015715221,0.016312825
t_216,111.07898999999998,-7.13955,0.023418501,0.023146903,0.02482324,0.025299659,0.021664161
t_217,111.25864999999999,-7.13955,0.016248008,0.0174668,0.019425383,0.018447261,0.017896991
t_218,111.16881999999998,-7.13955,0.020194452,0.020474352,0.02236507,0.022260798,0.019822437
t_219,111.43831999999998,-7.13955,0.014359723,0.014844895,0.017553026,0.016567947,0.015020282
t_22,107.84505000000001,-6.33666,0.0025445805,0.0027426127,0.006831454,0.0034097575,0.002921702
t_220,110.98915999999997,-7.13955,0.025202919,0.025181014,0.026403334,0.026933651,0.023596322
t_221,111.52814999999998,-7.13955,0.011007793,0.012350675,0.014963743,0.013157617,0.013524264
t_222,110.80948999999998,-7.13955,0.024380602,0.027077924,0.02687989,0.026081298,0.02724935
t_223,110.89933000000002,-7.13955,0.026025087,0.02678952,0.027414614,0.027652591,0.025578672
t_224,110.89933000000002,-7.05041,0.025480604,0.024783079,0.026324611,0.027141556,0.02279711
t_225,111.16881999999998,-7.05041,0.017392907,0.01806667,0.020174835,0.019566705,0.018085163
t_226,111.25864999999999,-7.05041,0.017367808,0.017240321,0.019852687,0.019536095,0.016622148
t_227,111.07898999999998,-7.05041,0.01823313,0.019338204,0.021043675,0.020367902,0.019620204
t_228,110.80948999999998,-7.05041,0.029350502,0.027729353,0.029055133,0.030635867,0.025988478
t_229,111.34848,-7.05041,0.014382661,0.014975345,0.017610222,0.016592689,0.015245831
t_23,107.75522000000001,-6.33666,0.0022922151,0.002526798,0.0065244,0.0030969032,0.002559048
t_230,110.98915999999997,-7.05041,0.018442653,0.020297479,0.021522798,0.020544559,0.020970995
t_231,111.43831999999998,-7.05041,0.009796532,0.011770627,0.014102575,0.0118973,0.013810677
t_232,111.52814999999998,-7.05041,0.010359951,0.011560874,0.014345823,0.012475538,0.012637588
t_233,111.43831999999998,-6.96125,0.013802527,0.013452846,0.016811557,0.01598341,0.012945004
t_234,111.07898999999998,-6.96125,0.01228523,0.015000965,0.016598802,0.014464001,0.017562462
t_235,111.16881999999998,-6.96125,0.015662003,0.016287385,0.018693736,0.01786011,0.016476197
t_236,110.89933000000002,-6.96125,0.019707426,0.020479586,0.022115005,0.021723244,0.020346409
t_237,111.25864999999999,-6.96125,0.013751472,0.01463614,0.017176516,0.015963247,0.015071507
t_238,110.80948999999998,-6.96125,0.0209739,0.021820951,0.023192102,0.02289488,0.021584718
t_239,111.34848,-6.96125,0.013755369,0.014026235,0.016969727,0.01595427,0.014058058
t_24,108.02472,-6.33666,0.002816401,0.003058568,0.0070949886,0.0037639914,0.0031293596
t_240,110.98915999999997,-6.96125,0.01192316,0.015376192,0.016578952,0.014075184,0.018848661
t_241,111.52814999999998,-6.96125,0.009560665,0.010701319,0.013617208,0.011626648,0.0117738815
t_242,110.98915999999997,-6.87207,0.018050494,0.017835902,0.020352712,0.020143857,0.017140973
t_243,111.52814999999998,-6.87207,0.0069910623,0.008796801,0.011435207,0.008856029,0.010942616
t_244,111.43831999999998,-6.87207,0.009268256,0.010565624,0.013401871,0.011319686,0.011843762
