# 19950117_M6.9_Kobe median gmf, Stations:Seismic, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,BooreEtAl2014,ChiouYoungs2014,ZhaoEtAl2016Asc
t_1065,133.7727,33.61416,0.022238158,0.022022324,0.03131713
t_1066,134.22185000000002,33.3144,0.025051022,0.024154186,0.040058542
t_1067,134.17694,33.3144,0.023544542,0.022914262,0.029388973
t_1068,134.17694,33.35192,0.024697082,0.023865793,0.030728325
t_1069,134.26677,33.35192,0.026909893,0.025652168,0.04279614
t_107,130.89809000000002,32.18112,0.0009303341,0.0012454347,0.001580457
t_1070,134.22185000000002,33.35192,0.026298786,0.025172558,0.041916452
t_1071,134.17694,33.38943,0.025909131,0.024858827,0.032136224
t_1072,134.26677,33.38943,0.02828044,0.026755087,0.0448302
t_1073,134.22185000000002,33.38943,0.027613448,0.026237093,0.043872993
t_1074,134.26677,33.42693,0.02972741,0.027910339,0.046976883
t_1075,134.22185000000002,33.42693,0.027901774,0.026453864,0.034418486
t_1076,133.99726999999996,33.38943,0.024099018,0.023453413,0.038788117
t_1077,133.99726999999996,33.42693,0.029825058,0.028174711,0.040426534
t_1078,133.95236,33.42693,0.024412857,0.023738706,0.039304543
t_1079,133.95236,33.4644,0.024514176,0.023820298,0.030664103
t_108,130.98792000000003,32.18112,0.0009932248,0.0013246356,0.0016767076
t_1080,133.99726999999996,33.4644,0.025314664,0.024460189,0.031569853
t_1081,133.90744,33.4644,0.0246565,0.023969127,0.03972245
t_1082,133.95236,33.50187,0.025582246,0.02471124,0.031926382
t_1083,134.13202,33.38943,0.025237797,0.024328008,0.031382382
t_1084,134.04219,33.38943,0.02387184,0.023237005,0.029842194
t_1085,134.08711,33.42693,0.025714645,0.024740951,0.03196859
t_1086,134.13202,33.42693,0.026453042,0.025323212,0.03279809
t_1087,134.04219,33.42693,0.024971671,0.024150884,0.031131497
t_1088,134.04219,33.4644,0.026119271,0.025098415,0.032477446
t_1089,134.13202,33.4644,0.02772684,0.026359225,0.034282397
t_109,130.71842000000004,32.18112,0.0009351919,0.0012385667,0.0018725774
t_1090,134.08711,33.4644,0.026924593,0.025732372,0.033383045
t_1091,134.08711,33.50187,0.02819008,0.026762825,0.03486348
t_1092,134.04219,33.50187,0.027316658,0.026081124,0.03388295
t_1093,134.17694,33.42693,0.027183523,0.025895227,0.033616304
t_1094,134.22185000000002,33.4644,0.02930643,0.027580217,0.03604497
t_1095,134.26677,33.4644,0.0312543,0.029120166,0.049241908
t_1096,134.17694,33.4644,0.028522369,0.026976319,0.03517145
t_1097,134.17694,33.50187,0.02992952,0.02810491,0.03680668
t_1098,134.22185000000002,33.50187,0.030786365,0.028758653,0.03775914
t_1099,134.26677,33.50187,0.0577167,0.049096916,0.043705247
t_11,131.25741,31.41766,0.0006954379,0.00094778853,0.0012171987
t_110,131.07775000000004,32.18112,0.001059993,0.0014083219,0.0017782341
t_1100,134.26677,33.53931,0.0332671,0.030683544,0.040584818
t_1101,134.22185000000002,33.53931,0.032343883,0.02999076,0.03956433
t_1102,134.17694,33.53931,0.031406548,0.029282076,0.038524475
t_1103,134.13202,33.50187,0.029062357,0.027438382,0.03583953
t_1104,134.04219,33.53931,0.028563745,0.027098898,0.035348535
t_1105,134.13202,33.53931,0.030460512,0.028561296,0.037471242
t_1106,134.08711,33.53931,0.02951148,0.027832527,0.036410987
t_1107,134.04219,33.57674,0.026679717,0.025540153,0.036876384
t_1108,134.13202,33.57674,0.031923797,0.029729975,0.03918124
t_1109,134.08711,33.57674,0.030890591,0.02894298,0.038028456
t_111,130.80826000000002,32.18112,0.0012225052,0.0015703869,0.0019878454
t_1110,134.08711,33.61416,0.02888772,0.02730589,0.039717745
t_1111,134.13202,33.61416,0.029895483,0.028079497,0.040972218
t_1112,134.04219,33.61416,0.027887397,0.026531423,0.03846764
t_1113,133.99726999999996,33.50187,0.026446173,0.02539634,0.032902543
t_1114,133.90744,33.50187,0.045808047,0.04063619,0.03497216
t_1115,133.90744,33.53931,0.023017,0.02258345,0.032194126
t_1116,133.99726999999996,33.53931,0.027621679,0.026363684,0.03428885
t_1117,133.95236,33.53931,0.023840453,0.023247104,0.03323633
t_1118,133.90744,33.57674,0.023979153,0.023397753,0.033473663
t_1119,133.99726999999996,33.57674,0.025766931,0.024822174,0.03573035
t_112,130.89809000000002,32.25712,0.0012820192,0.0016505802,0.0022014421
t_1120,133.95236,33.57674,0.024865918,0.02410737,0.034595016
t_1121,133.95236,33.61416,0.025925979,0.024992965,0.036002494
t_1122,133.99726999999996,33.61416,0.026898904,0.025759464,0.03722759
t_1123,134.22185000000002,33.57674,0.03398321,0.031279806,0.04146623
t_1124,134.17694,33.57674,0.03295674,0.030510409,0.040329486
t_1125,134.26677,33.57674,0.034997202,0.03203396,0.04258482
t_1126,134.22185000000002,33.61416,0.031914014,0.029609848,0.04346966
t_1127,134.17694,33.61416,0.030906262,0.02884896,0.042225398
t_1128,134.26677,33.61416,0.032912843,0.030357957,0.044697642
t_1129,134.26677,33.65155,0.034636665,0.03171024,0.046928234
t_113,131.25741,32.18112,0.0012059046,0.0015899099,0.0019980043
t_1130,134.22185000000002,33.65155,0.033536732,0.030892715,0.0455782
t_1131,134.17694,33.65155,0.03243082,0.030063938,0.044214595
t_1132,134.22185000000002,33.68893,0.035240985,0.03223501,0.047797397
t_1133,133.90744,33.61416,0.024971118,0.024233982,0.034795728
t_1134,133.95236,33.65155,0.027019082,0.025902912,0.0374576
t_1135,133.99726999999996,33.65155,0.028069556,0.026725149,0.038779836
t_1136,133.90744,33.65155,0.025943339,0.025090966,0.036158822
t_1137,133.95236,33.68893,0.0280915,0.026836917,0.038960163
t_1138,133.90744,33.68893,0.027007157,0.02596818,0.037562363
t_1139,133.99726999999996,33.68893,0.029278323,0.027719244,0.040387467
t_114,131.34724,32.25712,0.0013532272,0.0017714193,0.002217081
t_1140,133.90744,33.7263,0.028114077,0.026864333,0.039004482
t_1141,133.95236,33.7263,0.029265592,0.0277939,0.04050866
t_1142,133.99726999999996,33.7263,0.030464891,0.02874095,0.04204942
t_1143,134.04219,33.65155,0.02914011,0.027555611,0.040122133
t_1144,134.08711,33.65155,0.030226912,0.028391248,0.04147938
t_1145,134.13202,33.65155,0.031325374,0.029228522,0.042845555
t_1146,134.04219,33.68893,0.030437741,0.028613133,0.04184091
t_1147,134.08711,33.68893,0.031618714,0.029515473,0.043315243
t_1148,134.13202,33.68893,0.03281651,0.03042259,0.044804152
t_1149,134.13202,33.7263,0.034368716,0.031662405,0.046849377
t_115,131.43708000000004,32.25712,0.0014431386,0.0018814835,0.0023496952
t_1150,134.04219,33.7263,0.03177889,0.029703567,0.043623533
t_1151,134.08711,33.7263,0.03306225,0.030678635,0.045225695
t_1152,134.08711,33.76365,0.034555413,0.031880096,0.04720974
t_1153,134.26677,33.68893,0.0364537,0.033130165,0.049283817
t_1154,134.17694,33.68893,0.034026258,0.031330813,0.046301197
t_1155,134.22185000000002,33.7263,0.037028626,0.033639193,0.050131384
t_1156,134.26677,33.7263,0.038367182,0.034621336,0.05177032
t_1157,134.17694,33.7263,0.0356933,0.032651078,0.048487827
t_1158,134.17694,33.76365,0.037431385,0.03402557,0.050775748
t_1159,134.22185000000002,33.76365,0.03890025,0.03510715,0.052583024
t_116,131.16758,32.25712,0.0011883727,0.0015681208,0.0019716658
t_1160,134.26677,33.76365,0.04037917,0.036186937,0.05439254
t_1161,134.17694,33.80098,0.039239325,0.03545507,0.0531658
t_1162,134.22185000000002,33.80098,0.04085588,0.03664085,0.05515487
t_1163,133.5032,33.50187,0.024314262,0.02383057,0.030624295
t_1164,133.54812000000004,33.53931,0.034436107,0.032029174,0.027703227
t_1165,133.5032,33.53931,0.030023245,0.02852289,0.026736429
t_1166,133.5032,33.57674,0.016992683,0.017510034,0.024396764
t_1167,133.54812000000004,33.57674,0.024688557,0.024158468,0.033767693
t_1168,133.45829000000003,33.61416,0.016855316,0.017390588,0.024214623
t_1169,133.5032,33.61416,0.017550914,0.018004343,0.025136968
t_117,131.25741,32.25712,0.0012683795,0.001667036,0.0020911559
t_1170,133.54812000000004,33.61416,0.018271297,0.018634496,0.02609046
t_1171,133.5032,33.65155,0.018115107,0.018500265,0.025884088
t_1172,133.54812000000004,33.65155,0.018875647,0.01916252,0.02688939
t_1173,133.41337,33.53931,0.02221644,0.022065785,0.029400917
t_1174,133.36845,33.53931,0.014626668,0.015389286,0.021246612
t_1175,133.32353999999998,33.53931,0.014061108,0.014873232,0.020489901
t_1176,133.45829000000003,33.53931,0.022589158,0.022385098,0.030477038
t_1177,133.45829000000003,33.57674,0.016333152,0.01692551,0.023520973
t_1178,133.41337,33.57674,0.01569552,0.016355535,0.022672644
t_1179,133.32353999999998,33.57674,0.014485795,0.015261491,0.021058332
t_118,131.52691,32.25712,0.0015383031,0.0019973954,0.0024892006
t_1180,133.36845,33.57674,0.015079777,0.015800742,0.021851806
t_1181,133.36845,33.61416,0.01553682,0.016213352,0.022461334
t_1182,133.41337,33.61416,0.016184,0.016793469,0.023322796
t_1183,133.63795,33.61416,0.019785862,0.019940196,0.02809005
t_1184,133.59303,33.61416,0.019016203,0.019279944,0.027074726
t_1185,133.68286,33.61416,0.023043998,0.022733415,0.029135607
t_1186,133.72778,33.61416,0.028260529,0.027094588,0.04032098
t_1187,133.72778,33.65155,0.02219345,0.021983873,0.0312572
t_1188,133.59303,33.65155,0.019663632,0.019842725,0.027929215
t_1189,133.63795,33.65155,0.020479493,0.020540304,0.029004106
t_119,131.25741,32.33306,0.0013327817,0.0017462857,0.002186774
t_1190,133.68286,33.65155,0.021322753,0.021254016,0.030113421
t_1191,133.68286,33.68893,0.022078335,0.02189891,0.031106621
t_1192,133.63795,33.68893,0.021183198,0.021143727,0.029930426
t_1193,133.45829000000003,33.65155,0.017382113,0.017856771,0.02491348
t_1194,133.54812000000004,33.68893,0.019486245,0.01969213,0.027695635
t_1195,133.45829000000003,33.68893,0.01791237,0.01832328,0.025616057
t_1196,133.5032,33.68893,0.01868404,0.018997159,0.02663658
t_1197,133.45829000000003,33.7263,0.018444464,0.018788857,0.026320279
t_1198,133.54812000000004,33.7263,0.020101283,0.020222232,0.028506909
t_1199,133.5032,33.7263,0.019255996,0.019493809,0.027392259
t_12,130.98792000000003,31.34096,0.00055416377,0.0007643846,0.0009912363
t_120,131.34724,32.33306,0.0014232211,0.0018570691,0.0023202887
t_1200,133.54812000000004,33.76365,0.020718543,0.020751238,0.029320404
t_1201,133.5032,33.76365,0.019828893,0.01998861,0.028148478
t_1202,133.45829000000003,33.76365,0.018976443,0.01925194,0.027023664
t_1203,133.7727,33.65155,0.023090791,0.022736931,0.032434773
t_1204,133.86253,33.65155,0.024960404,0.024291707,0.034887325
t_1205,133.81761,33.65155,0.024013642,0.023506457,0.033645127
t_1206,133.81761,33.68893,0.024948785,0.024279768,0.034868438
t_1207,133.7727,33.68893,0.023961896,0.023462918,0.033576507
t_1208,133.86253,33.68893,0.025964763,0.025115393,0.036197845
t_1209,133.7727,33.7263,0.024849437,0.024207354,0.034739204
t_121,131.43708000000004,32.33306,0.0015191941,0.0019740127,0.002461062
t_1210,133.86253,33.7263,0.026992932,0.025954526,0.037540533
t_1211,133.81761,33.7263,0.025904113,0.02506546,0.036118258
t_1212,133.7727,33.76365,0.025750678,0.024956202,0.0359191
t_1213,133.72778,33.68893,0.023004765,0.02267252,0.032322243
t_1214,133.59303,33.68893,0.020319076,0.020407716,0.028793301
t_1215,133.68286,33.7263,0.022844374,0.022546917,0.03211267
t_1216,133.72778,33.7263,0.023829293,0.023366809,0.033403702
t_1217,133.63795,33.7263,0.021895016,0.021749085,0.030866545
t_1218,133.59303,33.7263,0.02098064,0.020973917,0.029664602
t_1219,133.59303,33.76365,0.021645982,0.02153985,0.030540157
t_122,131.52691,32.33306,0.0016209238,0.002097326,0.0026093482
t_1220,133.68286,33.76365,0.023618294,0.023196345,0.033128332
t_1221,133.72778,33.76365,0.036111,0.033415157,0.046040267
t_1222,133.63795,33.76365,0.022612477,0.022355018,0.031809364
t_1223,133.81761,33.76365,0.026876869,0.025872007,0.03739038
t_1224,133.86253,33.76365,0.02804291,0.026810754,0.03891206
t_1225,133.86253,33.80098,0.029111609,0.027683398,0.04030772
t_1226,133.81761,33.80098,0.027863981,0.026681682,0.038680796
t_1227,133.7727,33.80098,0.026662622,0.025707452,0.037112523
t_1228,133.7727,33.83829,0.027581729,0.026459133,0.03831516
t_1229,133.81761,33.83829,0.028861767,0.027493423,0.03998504
t_123,131.61674,32.25712,0.0017051211,0.0021933885,0.003518267
t_1230,133.86253,33.83829,0.030195234,0.028561393,0.041722767
t_1231,133.7727,33.87559,0.028504126,0.027209248,0.039522372
t_1232,133.86253,33.87559,0.045628205,0.040741764,0.05758418
t_1233,133.72778,33.80098,0.037325528,0.03436876,0.047513235
t_1234,133.59303,33.80098,0.022312641,0.022103807,0.0314169
t_1235,133.68286,33.80098,0.024397334,0.023845734,0.034150198
t_1236,133.63795,33.80098,0.02333297,0.022959916,0.032755632
t_1237,133.72778,33.83829,0.026354099,0.025458906,0.03671183
t_1238,133.63795,33.83829,0.024053534,0.023561748,0.0337017
t_1239,133.59303,33.83829,0.02297786,0.022663763,0.03229141
t_124,131.61674,32.33306,0.0017286605,0.002227236,0.0027654252
t_1240,133.68286,33.83829,0.025178328,0.024493137,0.03517438
t_1241,133.72778,33.87559,0.02720177,0.026153078,0.03782238
t_1242,133.59303,33.87559,0.023638753,0.023217611,0.033160158
t_1243,133.45829000000003,33.80098,0.019506315,0.019710947,0.027723689
t_1244,133.5032,33.80098,0.020400584,0.020479895,0.02890254
t_1245,133.54812000000004,33.80098,0.021335727,0.021277428,0.030133238
t_1246,133.54812000000004,33.83829,0.021950277,0.021798862,0.030942226
t_1247,133.5032,33.83829,0.020968707,0.020965835,0.029651485
t_1248,133.45829000000003,33.83829,0.0200319,0.02016416,0.028417615
t_1249,133.54812000000004,33.87559,0.02255954,0.02231356,0.031744104
t_125,130.71842000000004,32.25712,0.00076109637,0.0010394526,0.0014620094
t_1250,133.5032,33.87559,0.021530831,0.021444581,0.030392306
t_1251,133.45829000000003,33.87559,0.020550977,0.020609874,0.029102681
t_1252,133.45829000000003,33.91288,0.021061003,0.021046143,0.029775726
t_1253,133.63795,33.87559,0.024771035,0.024158297,0.03464375
t_1254,133.68286,33.87559,0.025957895,0.025136305,0.03619679
t_1255,133.63795,33.91288,0.025481772,0.024746915,0.03557732
t_1256,133.72778,33.91288,0.02804571,0.02684137,0.038928736
t_1257,133.59303,33.91288,0.02429194,0.023762878,0.03401903
t_1258,133.68286,33.91288,0.026731996,0.02577243,0.037212573
t_1259,133.63795,33.95014,0.026181294,0.025324414,0.03649706
t_126,130.98792000000003,32.25712,0.001042028,0.0013858402,0.0017509763
t_1260,133.68286,33.95014,0.027495725,0.02639807,0.038215876
t_1261,133.72778,33.95014,0.028880531,0.027520096,0.0400245
t_1262,133.59303,33.95014,0.024933388,0.024296628,0.03486315
t_1263,133.23370999999997,33.57674,0.013361181,0.014229243,0.019551113
t_1264,133.27862,33.57674,0.013912978,0.014737598,0.02029148
t_1265,133.27862,33.61416,0.014313337,0.015104265,0.020827696
t_1266,133.23370999999997,33.61416,0.013736032,0.01457504,0.0200543
t_1267,133.18879000000004,33.61416,0.013180769,0.014062264,0.019308716
t_1268,133.18879000000004,33.65155,0.013531733,0.014386849,0.019780232
t_1269,133.27862,33.65155,0.014714689,0.015470001,0.021364458
t_127,131.07775000000004,32.25712,0.0011129932,0.0014744593,0.0018583556
t_1270,133.23370999999997,33.65155,0.014111284,0.014919536,0.020557279
t_1271,133.27862,33.68893,0.015116096,0.01583401,0.021900559
t_1272,133.23370999999997,33.68893,0.0144860605,0.015261978,0.02105892
t_1273,132.96420999999998,33.61416,0.010715358,0.011736883,0.015974171
t_1274,132.91930000000002,33.61416,0.010279906,0.011317151,0.015380379
t_1275,133.00913000000003,33.65155,0.011438765,0.01242793,0.016957164
t_1276,132.91930000000002,33.65155,0.010516669,0.0115457345,0.01570345
t_1277,132.96420999999998,33.65155,0.012290002,0.013219125,0.01631786
t_1278,133.00913000000003,33.68893,0.013116686,0.013993633,0.01731975
t_1279,132.96420999999998,33.68893,0.013687639,0.014512349,0.022234237
t_128,130.80826000000002,32.25712,0.0011995523,0.0015503129,0.002072983
t_1280,132.91930000000002,33.68893,0.013771714,0.01458114,0.021386556
t_1281,132.96420999999998,33.7263,0.01284763,0.013742522,0.016994147
t_1282,132.91930000000002,33.7263,0.012306746,0.013234925,0.016338231
t_1283,133.32353999999998,33.61416,0.014913513,0.015650395,0.021629948
t_1284,133.32353999999998,33.65155,0.015342924,0.016038805,0.022203
t_1285,133.41337,33.65155,0.016675973,0.017231954,0.02397669
t_1286,133.36845,33.65155,0.015996382,0.016625965,0.02307336
t_1287,133.36845,33.68893,0.016457405,0.017037729,0.02368653
t_1288,133.32353999999998,33.68893,0.01577303,0.016425887,0.022776213
t_1289,133.41337,33.68893,0.017170323,0.017670147,0.024632905
t_129,130.89809000000002,32.33306,0.0009107664,0.0012311891,0.0017195608
t_1290,133.41337,33.7263,0.017665518,0.018106803,0.025289485
t_1291,133.32353999999998,33.7263,0.016202487,0.016810507,0.023347858
t_1292,133.36845,33.7263,0.016918458,0.01744745,0.024299003
t_1293,133.05404,33.65155,0.011929719,0.012892661,0.017622003
t_1294,133.09896000000003,33.68893,0.012747544,0.013659587,0.01872583
t_1295,133.05404,33.68893,0.012215692,0.013161857,0.01800851
t_1296,133.14387,33.68893,0.013302532,0.014175103,0.01947247
t_1297,133.05404,33.7263,0.012499006,0.013427484,0.018390894
t_1298,133.09896000000003,33.7263,0.014621676,0.015382531,0.019134128
t_1299,133.14387,33.7263,0.020092137,0.020230057,0.026572376
t_13,130.71842000000004,31.34096,0.00048529558,0.0006711532,0.0011310518
t_130,130.71842000000004,32.33306,0.00079584704,0.0010841948,0.0015222279
t_1300,133.05404,33.76365,0.014317055,0.0151035525,0.018767862
t_1301,133.09896000000003,33.76365,0.014957126,0.015688656,0.019537106
t_1302,133.14387,33.76365,0.020561626,0.020638937,0.027147645
t_1303,133.18879000000004,33.68893,0.013881783,0.014709115,0.020249857
t_1304,133.27862,33.7263,0.015516302,0.016195225,0.022434382
t_1305,133.23370999999997,33.7263,0.01485919,0.015601363,0.021557715
t_1306,133.18879000000004,33.7263,0.014229832,0.015028125,0.020716181
t_1307,133.27862,33.76365,0.015913846,0.016552405,0.022964042
t_1308,133.23370999999997,33.76365,0.01522932,0.015936535,0.022051908
t_1309,133.18879000000004,33.76365,0.014574624,0.015342801,0.021177575
t_131,130.80826000000002,32.33306,0.0008514858,0.0011555429,0.0016181008
t_1310,133.27862,33.80098,0.016307274,0.016904349,0.023487672
t_1311,133.18879000000004,33.80098,0.014914926,0.015652103,0.021632452
t_1312,133.23370999999997,33.80098,0.015595109,0.016266376,0.022539778
t_1313,133.00913000000003,33.7263,0.013413118,0.014269316,0.017678076
t_1314,132.96420999999998,33.76365,0.013120693,0.013997411,0.01732466
t_1315,132.91930000000002,33.76365,0.014007832,0.0148047395,0.022220662
t_1316,133.00913000000003,33.76365,0.012232243,0.013177455,0.018030945
