# 20210814_M7.2_Haiti median gmf, Stations:Seismic, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2014,AkkarEtAlRjb2014,CauzziEtAl2014
m_51,-73.8203,18.5505,0.46099117,0.51212186,0.19522877
m_52,-73.8135,18.1619,0.33459136,0.20597129,0.25161076
m_53,-73.811,18.5233,0.5256192,0.59088933,0.21988961
m_54,-73.8108,18.5504,0.4642855,0.5331934,0.19667938
m_55,-73.804,18.1618,0.3396655,0.21142484,0.24388203
m_56,-73.8015,18.5233,0.52745324,0.60465854,0.25491792
m_57,-73.8014,18.5413,0.4801939,0.5675941,0.19997805
m_58,-73.7924,18.478,0.59866047,0.600391,0.25114292
m_59,-73.7919,18.5413,0.4819257,0.5444436,0.20075335
m_6,-72.2999,18.5665,0.037173245,0.029772012,0.0314687
m_60,-73.7837,18.3695,0.7920638,0.6560861,0.45852688
m_61,-73.7829,18.478,0.6317519,0.6306012,0.27392662
m_62,-73.7744,18.3424,0.61848277,0.6002695,0.5343615
m_63,-73.7743,18.3514,0.6261612,0.61227953,0.5404612
m_64,-73.7743,18.3604,0.7207645,0.6392988,0.4255805
m_65,-73.7659,18.2068,0.3735395,0.2646203,0.32353762
m_66,-73.7649,18.3423,0.61658674,0.60150504,0.5362132
m_67,-73.7564,18.2067,0.37539262,0.2685069,0.3213889
m_68,-73.7563,18.2248,0.40224782,0.29936674,0.34181765
m_69,-73.7471,18.1886,0.34104592,0.22820683,0.23046516
m_7,-72.2052,18.5651,0.033425674,0.028368505,0.029537305
m_70,-73.7471,18.1976,0.36391217,0.25790888,0.31092775
m_71,-73.7469,18.2247,0.39991876,0.30099964,0.34434348
m_72,-73.7376,18.1975,0.35959885,0.257933,0.3163293
m_73,-73.727,18.3601,0.6365231,0.6026724,0.40379053
m_74,-73.7064,18.5769,0.43202007,0.44886157,0.18755388
m_75,-73.6697,18.423,0.7562503,0.6615155,0.40149304
m_76,-73.6612,18.2964,0.50695246,0.48958454,0.4855494
m_77,-73.6611,18.3145,0.59118956,0.5646284,0.45097664
m_78,-73.6599,18.4681,0.6530746,0.6418838,0.33293304
m_79,-73.6517,18.2964,0.5346507,0.49792236,0.4124818
m_8,-74.2561,18.5617,0.15854889,0.08023148,0.08522926
m_80,-73.6517,18.3054,0.56147885,0.527289,0.4245632
m_81,-73.6424,18.2782,0.47723877,0.45745057,0.44242173
m_82,-73.6329,18.2872,0.5042936,0.4815257,0.42712486
m_83,-73.6323,18.3595,0.68389016,0.68731695,0.5103618
m_84,-73.6145,18.2238,0.36534518,0.37322748,0.39600286
m_85,-73.6131,18.3955,0.8060616,0.6562982,0.42430526
m_86,-73.605,18.2328,0.37748405,0.37525737,0.3786825
m_87,-73.5929,18.558,0.44495478,0.49417317,0.27336395
m_88,-73.5844,18.4314,0.75869024,0.6594542,0.39066663
m_89,-73.565,18.4945,0.5975278,0.6056245,0.25484598
m_9,-74.2276,18.5707,0.16775002,0.08652895,0.09022918
m_90,-73.5555,18.4944,0.6322604,0.6323206,0.27410144
m_91,-73.548,18.2594,0.3564104,0.30384237,0.28660306
m_92,-73.5479,18.2685,0.37382877,0.3216547,0.29628134
m_93,-73.5385,18.2684,0.4341529,0.3563563,0.32155448
m_94,-73.529,18.2683,0.43417075,0.34969908,0.31574664
m_95,-73.5183,18.4128,0.7668352,0.65616393,0.45807102
m_96,-73.5182,18.4219,0.75853807,0.6529943,0.4400641
m_97,-73.5089,18.4037,0.7899405,0.66186,0.45765817
m_98,-73.5088,18.4128,0.7680241,0.65458566,0.45806494
m_99,-73.5079,18.5212,0.51596767,0.5607809,0.31451622
s_0,-73.61282,18.22523,0.34727,0.34727,0.34727
s_1,-76.80939,18.07737,0.16727,0.16727,0.16727
s_183,-72.248,18.564,0.02957,0.02957,0.02957
s_184,-77.5345,18.2261,0.00277,0.00277,0.00277
s_185,-71.2878,18.9821,0.00406,0.00406,0.00406
s_186,-76.8169,17.9835,0.00875,0.00875,0.00875
s_187,-75.1108,19.9268,0.00951,0.00951,0.00951
s_188,-71.1327,21.5115,0.02334,0.02334,0.02334
t_0,-71.38756,17.65626,0.018814068,0.015435742,0.01759256
t_1,-71.43461,17.65712,0.020712877,0.016498286,0.018654939
t_10,-71.52785,17.70391,0.019472566,0.014891057,0.01752572
t_100,-72.08241,18.34497,0.041127775,0.024292689,0.028449908
t_1000,-72.40229,19.07205,0.050637525,0.027238607,0.032006532
t_1001,-72.30661,19.11582,0.044997655,0.025032276,0.029398315
t_1002,-72.3541,19.11651,0.03941903,0.022024786,0.026946642
t_1003,-72.40159,19.11719,0.050636154,0.027351275,0.0319818
t_1004,-72.30588,19.16096,0.045946028,0.025672449,0.029859586
t_1005,-72.35338,19.16165,0.042332985,0.023504667,0.02814169
t_1006,-72.49725,19.07336,0.061295543,0.032036364,0.036894813
t_1007,-72.54473,19.074,0.063675016,0.03291683,0.037971493
t_1008,-72.44908,19.11785,0.0578743,0.030743428,0.035318673
t_1009,-72.49657,19.11851,0.08345637,0.040410638,0.04811173
t_101,-71.65801,18.29287,0.021486184,0.014684424,0.018166108
t_1010,-72.54406,19.11915,0.07208864,0.037038878,0.041824862
t_1011,-72.44838,19.163,0.06772647,0.035379287,0.039981686
t_1012,-72.49589,19.16365,0.07781017,0.03888569,0.045014534
t_1013,-72.5434,19.16429,0.08258292,0.040506132,0.04736115
t_1014,-72.44769,19.20814,0.04931279,0.026672514,0.031318463
t_1015,-72.49521,19.2088,0.073923886,0.037536606,0.043076616
t_1016,-72.16416,19.11368,0.03963909,0.023100069,0.026981717
t_1017,-72.21164,19.11441,0.033741824,0.019746188,0.024192365
t_1018,-72.25912,19.11512,0.039672468,0.022530008,0.026915012
t_1019,-72.16339,19.15881,0.04979652,0.028443383,0.031990923
t_102,-71.70524,18.29369,0.023923427,0.015883148,0.019424984
t_1020,-72.21088,19.15954,0.05043181,0.028537482,0.032181848
t_1021,-72.25838,19.16026,0.035865664,0.020691957,0.025162019
t_1022,-72.16261,19.20395,0.05585812,0.030668862,0.03521528
t_1023,-72.21012,19.20468,0.04714065,0.02703304,0.030619528
t_1024,-72.25763,19.20539,0.05024324,0.028312342,0.032024242
t_1025,-72.16184,19.24908,0.045106743,0.026401168,0.029780641
t_1026,-72.40088,19.16233,0.040294897,0.022341443,0.02734362
t_1027,-72.30514,19.2061,0.040338367,0.022825731,0.027173992
t_1028,-72.35265,19.20679,0.04771987,0.026455311,0.030664051
t_1029,-72.40017,19.20747,0.041001048,0.022762494,0.027571758
t_103,-71.75247,18.2945,0.02543044,0.016517665,0.020177662
t_1030,-72.3044,19.25124,0.049589764,0.027873889,0.031661324
t_1031,-72.35193,19.25193,0.0471319,0.026330417,0.030412434
t_1032,-72.39946,19.25261,0.044510104,0.024634281,0.029095404
t_1033,-72.30367,19.29637,0.05111664,0.02876257,0.032458153
t_1034,-72.3512,19.29707,0.050789613,0.028380435,0.03220308
t_1035,-72.39875,19.29775,0.04622242,0.025760842,0.029952426
t_1036,-72.54273,19.20944,0.080133036,0.039479293,0.046224535
t_1037,-72.44699,19.25328,0.059654713,0.032008406,0.036202397
t_1038,-72.49452,19.25394,0.049545098,0.026704257,0.031406373
t_1039,-72.54205,19.25459,0.07056029,0.036416505,0.041271817
t_104,-71.79971,18.2953,0.026662763,0.016990343,0.020790339
t_1040,-72.44629,19.29842,0.045286432,0.024970822,0.029448949
t_1041,-72.49383,19.29908,0.039831016,0.022097988,0.027082294
t_1042,-72.54138,19.29973,0.04164301,0.02282843,0.027957521
t_1043,-72.44559,19.34357,0.050694473,0.028023608,0.032063715
t_1044,-72.49314,19.34423,0.048041016,0.026385855,0.03075277
t_1045,-72.5407,19.34488,0.046418965,0.025260324,0.029940957
t_1046,-72.20936,19.24981,0.046943415,0.027066762,0.030573977
t_1047,-72.25688,19.25053,0.05272643,0.029563129,0.033297
t_1048,-72.16106,19.29421,0.045271065,0.026610589,0.0299309
t_1049,-72.20859,19.29494,0.056105845,0.030641833,0.03538979
t_105,-71.65715,18.33799,0.027263578,0.018211793,0.021340147
t_1050,-72.25613,19.29566,0.05417709,0.030189795,0.03412885
t_1051,-72.16028,19.33934,0.040785816,0.024496956,0.027766254
t_1052,-72.20783,19.34008,0.048139453,0.027863674,0.031324167
t_1053,-72.25538,19.3408,0.04809138,0.027674204,0.031167325
t_1054,-72.1595,19.38447,0.048162866,0.027979748,0.03162914
t_1055,-72.20706,19.38521,0.041628435,0.024859289,0.028156279
t_1056,-72.30293,19.34151,0.052044097,0.02929549,0.032999936
t_1057,-72.35048,19.34221,0.03575632,0.020705188,0.025049765
t_1058,-72.39803,19.34289,0.04613019,0.025935287,0.029953498
t_1059,-72.30218,19.38665,0.039812203,0.023330722,0.027075177
t_106,-71.70439,18.33881,0.026077282,0.017148223,0.020562321
t_1060,-72.34975,19.38735,0.048398644,0.027560739,0.03118587
t_1061,-72.39731,19.38803,0.041424483,0.023647262,0.027723879
t_1062,-72.30144,19.43178,0.04186915,0.024670059,0.028159756
t_1063,-72.34902,19.43248,0.03865268,0.022643832,0.026484597
t_1064,-72.3966,19.43317,0.044910472,0.025757575,0.029483998
t_1065,-72.30069,19.47692,0.034997676,0.021099828,0.024784042
t_1066,-72.25462,19.38593,0.038823724,0.02307153,0.026665967
t_1067,-72.15872,19.4296,0.026218249,0.016693208,0.020485587
t_1068,-72.20629,19.43034,0.027948689,0.01745691,0.021331016
t_1069,-72.25386,19.43107,0.038334627,0.023023292,0.026490392
t_107,-71.75163,18.33962,0.023834756,0.015623203,0.019359311
t_1070,-72.15793,19.47473,0.025347034,0.016349116,0.020060137
t_1071,-72.20551,19.47547,0.033583477,0.020835243,0.024230234
t_1072,-72.2531,19.4762,0.031148775,0.019157648,0.022884963
t_1073,-72.15714,19.51986,0.032659218,0.020800052,0.02392585
t_1074,-72.20474,19.52061,0.026661517,0.017051509,0.020718422
t_1075,-72.25234,19.52134,0.029001804,0.018161915,0.021857228
t_1076,-72.44488,19.38871,0.035221994,0.020242346,0.02484993
t_1077,-72.49245,19.38937,0.043721132,0.024343029,0.028726203
t_1078,-72.54003,19.39002,0.052185982,0.028512599,0.03270518
t_1079,-72.44418,19.43385,0.0432788,0.024631502,0.028624244
t_108,-71.79888,18.34042,0.033687264,0.021097435,0.024494259
t_1080,-72.49176,19.43451,0.036765497,0.02100343,0.025540289
t_1081,-72.53935,19.43516,0.06279088,0.0333354,0.037948094
t_1082,-72.44347,19.47899,0.03883894,0.022467585,0.026503813
t_1083,-72.49107,19.47966,0.041315526,0.023574287,0.027666068
t_1084,-72.53867,19.48031,0.03640123,0.020832866,0.025371574
t_1085,-72.44276,19.52413,0.039444365,0.023073554,0.026877271
t_1086,-72.78036,19.21247,0.09750236,0.046444997,0.054448016
t_1087,-72.77975,19.25763,0.065018594,0.03305652,0.03851896
t_1088,-72.77914,19.30278,0.061844368,0.03171497,0.037043307
t_1089,-72.6853,19.2113,0.09001654,0.043453194,0.050798647
t_109,-71.65628,18.3831,0.024857393,0.016703684,0.019975418
t_1090,-72.73283,19.21189,0.09577496,0.04520944,0.0539126
t_1091,-72.58959,19.25522,0.080031715,0.039517224,0.04609128
t_1092,-72.63713,19.25584,0.08440107,0.040960755,0.048276674
t_1093,-72.68467,19.25645,0.086292155,0.041994534,0.048987776
t_1094,-72.73221,19.25704,0.09291713,0.04373587,0.052678507
t_1095,-72.58893,19.30036,0.077772334,0.038508393,0.045117676
t_1096,-72.63648,19.30099,0.08178679,0.03980006,0.04712049
t_1097,-72.68403,19.3016,0.08504978,0.040986713,0.04869122
t_1098,-72.73159,19.30219,0.05945214,0.030728035,0.035939775
t_1099,-72.58827,19.34551,0.05823543,0.031055452,0.035441287
t_11,-71.52698,17.74903,0.024376318,0.018126808,0.020466818
t_110,-71.70353,18.38392,0.022589283,0.0151257645,0.018721564
t_1100,-72.63583,19.34614,0.07533572,0.037929386,0.043744646
t_1101,-72.6834,19.34675,0.08282897,0.039790235,0.047827765
t_1102,-72.73096,19.34735,0.08328789,0.040578987,0.047683388
t_1103,-72.5876,19.39066,0.059682515,0.031942446,0.036177076
t_1104,-72.63518,19.39128,0.05096012,0.027395401,0.03205223
t_1105,-72.68276,19.3919,0.07915599,0.038513634,0.046036053
t_1106,-72.73034,19.3925,0.0539128,0.028455956,0.033388898
t_1107,-72.58694,19.4358,0.04573692,0.025176808,0.029651524
t_1108,-72.63453,19.43643,0.06523051,0.03429778,0.038886115
t_1109,-72.77853,19.34793,0.08758348,0.041858785,0.04994113
t_111,-71.84695,18.29609,0.030808272,0.019082109,0.02287407
t_1110,-72.77792,19.39308,0.055878002,0.029247988,0.0342895
t_1111,-72.77731,19.43824,0.05309064,0.028117342,0.0330106
t_1112,-72.77669,19.48339,0.041835636,0.022874678,0.02803916
t_1113,-72.91895,19.53024,0.05210299,0.027706217,0.032556895
t_1114,-72.68212,19.43705,0.07016533,0.03608275,0.041267943
t_1115,-72.72971,19.43765,0.05130825,0.02740614,0.032195903
t_1116,-72.58627,19.48095,0.046238817,0.025728285,0.02994456
t_1117,-72.63387,19.48158,0.06164285,0.0329186,0.037248936
t_1118,-72.68148,19.48219,0.050454173,0.027479041,0.031862035
t_1119,-72.72908,19.4828,0.046057254,0.024994629,0.029780494
t_112,-71.89419,18.29686,0.027770279,0.017225588,0.021381874
t_1120,-72.5856,19.5261,0.043202322,0.02439747,0.028541809
t_1121,-72.63321,19.52673,0.058531392,0.031722017,0.035852257
t_1122,-72.68083,19.52734,0.049916454,0.027494747,0.031662982
t_1123,-72.72845,19.52795,0.045926,0.025199085,0.029728811
t_1124,-72.77607,19.52854,0.03973255,0.022022823,0.027021935
t_1125,-72.8237,19.52912,0.052083857,0.028033981,0.032584373
t_1126,-72.87132,19.52969,0.050752096,0.027169708,0.031939734
t_1127,-72.77545,19.57369,0.043008886,0.023793306,0.028371217
t_1128,-72.82309,19.57427,0.0404451,0.022436531,0.027288454
t_1129,-72.87073,19.57484,0.05369188,0.029003058,0.03335904
t_113,-71.94143,18.29762,0.029152539,0.017820107,0.02211635
t_1130,-72.77483,19.61884,0.03674006,0.020908406,0.025544561
t_1131,-72.82248,19.61943,0.04623981,0.02564104,0.029928735
t_1132,-71.68767,19.19598,0.01812123,0.013320759,0.016206214
t_1133,-71.73516,19.19683,0.024222929,0.017017102,0.019680446
t_1134,-71.78264,19.19767,0.026504232,0.018173236,0.02089691
t_1135,-71.68677,19.24109,0.02858223,0.020130754,0.0223115
t_1136,-71.73426,19.24194,0.025766341,0.01814139,0.020644337
t_1137,-71.78176,19.24278,0.024236526,0.016845766,0.019677509
t_1138,-71.68586,19.2862,0.025076812,0.018128885,0.020429617
t_1139,-71.73337,19.28705,0.023935,0.017090559,0.019677537
t_114,-71.84613,18.34121,0.033736832,0.020846417,0.024452403
t_1140,-71.78088,19.2879,0.026013447,0.018135944,0.020771446
t_1141,-71.68495,19.33131,0.02444872,0.017862635,0.020164216
t_1142,-71.83013,19.1985,0.027381849,0.018412499,0.021296175
t_1143,-71.87762,19.19931,0.025130313,0.016719712,0.019971836
t_1144,-71.92511,19.20011,0.030064221,0.019432267,0.022567555
t_1145,-71.82926,19.24361,0.032991964,0.021861976,0.024409357
t_1146,-71.87677,19.24443,0.027675593,0.018423123,0.021425081
t_1147,-71.92427,19.24524,0.028671645,0.018728565,0.021870254
t_1148,-71.8284,19.28873,0.028877344,0.019617394,0.02226094
t_1149,-71.87591,19.28955,0.02259777,0.01543773,0.018701112
t_115,-71.89338,18.34198,0.032196224,0.019696787,0.023599556
t_1150,-71.92343,19.29036,0.025634456,0.017007038,0.020262849
t_1151,-71.82753,19.33385,0.028061524,0.019271635,0.02188957
t_1152,-72.01929,19.24681,0.038128205,0.023585629,0.026621869
t_1153,-72.06681,19.24758,0.041698292,0.025181687,0.028314425
t_1154,-72.11432,19.24833,0.04147309,0.024806641,0.028086897
t_1155,-71.97095,19.29115,0.031981498,0.020572932,0.023609571
t_1156,-72.01848,19.29194,0.034077503,0.02148912,0.024602657
t_1157,-72.066,19.29271,0.039126337,0.023992369,0.027081486
t_1158,-72.11353,19.29346,0.047863606,0.027878359,0.031408977
t_1159,-71.97012,19.33628,0.030545874,0.019889388,0.022912726
t_116,-71.94064,18.34275,0.031225605,0.019023854,0.023171132
t_1160,-72.01766,19.33706,0.035650257,0.022544488,0.025486987
t_1161,-72.0652,19.33783,0.040530875,0.02485806,0.027874077
t_1162,-71.73247,19.33217,0.022600835,0.016342822,0.018976422
t_1163,-71.78,19.33301,0.028271759,0.019687448,0.02211904
t_1164,-71.68404,19.37642,0.023601493,0.017453352,0.019764476
t_1165,-71.73157,19.37728,0.021403583,0.015674815,0.018340297
t_1166,-71.77911,19.37813,0.031460077,0.021630773,0.023983357
t_1167,-71.68312,19.42153,0.02386052,0.017775541,0.020011067
t_1168,-71.73067,19.42239,0.02560078,0.018620243,0.020905675
t_1169,-71.77822,19.42324,0.018279992,0.013521546,0.016507238
t_117,-71.84531,18.38633,0.029942451,0.018687015,0.022477321
t_1170,-71.68221,19.46664,0.025072157,0.018709278,0.02082
t_1171,-71.72977,19.46751,0.028420614,0.020453444,0.022622092
t_1172,-71.87506,19.33467,0.02956064,0.019890836,0.022600586
t_1173,-71.92259,19.33548,0.024056582,0.016205491,0.019470334
t_1174,-71.82665,19.37897,0.033312052,0.022386216,0.024861109
t_1175,-71.87419,19.37979,0.025775278,0.01770176,0.02057442
t_1176,-71.92174,19.3806,0.033150747,0.021855762,0.024496017
t_1177,-71.82578,19.42408,0.022315402,0.015886256,0.018749427
t_1178,-71.87333,19.42491,0.020049527,0.014243669,0.017419383
t_1179,-71.92089,19.42572,0.02478846,0.016951181,0.019975744
t_118,-71.89257,18.38711,0.027467066,0.017195424,0.021299032
t_1180,-71.8249,19.4692,0.023835424,0.017077534,0.019732045
t_1181,-71.87247,19.47003,0.02059808,0.014709957,0.017763203
t_1182,-72.11274,19.33859,0.031651307,0.019643808,0.023192422
t_1183,-71.96929,19.3814,0.026575899,0.017622845,0.020806791
t_1184,-72.01684,19.38219,0.03513785,0.022430696,0.02529884
t_1185,-72.06439,19.38296,0.03513824,0.02215488,0.02518453
t_1186,-72.11194,19.38372,0.032129757,0.020124046,0.023512252
t_1187,-71.96845,19.42652,0.0219542,0.01500775,0.018380277
t_1188,-72.01601,19.42731,0.026757114,0.017636172,0.02087682
t_1189,-72.06358,19.42809,0.024459472,0.016079882,0.01963268
t_119,-71.93984,18.38788,0.02866279,0.017770376,0.021985253
t_1190,-72.11115,19.42885,0.035912316,0.022502888,0.02555374
t_1191,-71.96761,19.47164,0.022656783,0.015560072,0.018788401
t_1192,-72.01519,19.47244,0.024817167,0.0166364,0.019887228
t_1193,-72.06277,19.47321,0.031294942,0.020330213,0.023326432
t_1194,-72.11035,19.47398,0.029147858,0.018752586,0.022065403
t_1195,-71.96677,19.51677,0.02067178,0.014500519,0.01774856
t_1196,-72.01436,19.51756,0.026126962,0.01763779,0.020681966
t_1197,-72.06195,19.51834,0.02980577,0.019648874,0.022610433
t_1198,-72.10954,19.51911,0.02876607,0.018737545,0.021939201
t_1199,-71.96593,19.56189,0.027975397,0.019281643,0.021917593
t_12,-71.57405,17.74985,0.020805284,0.015409009,0.018168861
