calc_id,description,cal_time,gmpe,imt,nominal_bias,abs_nominal_bias,max_gmv,Rupture,GMLT,Recording_Stations
866,"Median gmf - DRAFT_20170118_M5.95_CentralItaly (Rupture:EFEHR, GMPEs:GEM, Recording Stations:all)",117,KothaEtAl2020ESHM20SlopeGeology,PGA,-1.004,1.004,0.43062893,EFEHR,GEM,all
865,"Median gmf - DRAFT_20170118_M5.95_CentralItaly (Rupture:EFEHR, GMPEs:GEM, Recording Stations:seismic)",118,KothaEtAl2020ESHM20SlopeGeology,PGA,-1.004,1.004,0.43062893,EFEHR,GEM,seismic
858,"Median gmf - DRAFT_20170118_M5.95_CentralItaly (Rupture:EFEHR, GMPEs:USGS, Recording Stations:all)",78,AkkarEtAlRjb2014,PGA,-1.026,1.026,0.4527841,EFEHR,USGS,all
857,"Median gmf - DRAFT_20170118_M5.95_CentralItaly (Rupture:EFEHR, GMPEs:USGS, Recording Stations:seismic)",81,AkkarEtAlRjb2014,PGA,-1.026,1.026,0.4527841,EFEHR,USGS,seismic
870,"Median gmf - DRAFT_20170118_M5.95_CentralItaly (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",108,KothaEtAl2020ESHM20SlopeGeology,PGA,-1.038,1.038,0.4492507,USGS,GEM,all
869,"Median gmf - DRAFT_20170118_M5.95_CentralItaly (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",107,KothaEtAl2020ESHM20SlopeGeology,PGA,-1.038,1.038,0.4492507,USGS,GEM,seismic
868,"Median gmf - DRAFT_20170118_M5.95_CentralItaly (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",110,KothaEtAl2020ESHM20SlopeGeology,PGA,-1.043,1.043,0.41395286,GCMT,GEM,all
867,"Median gmf - DRAFT_20170118_M5.95_CentralItaly (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",112,KothaEtAl2020ESHM20SlopeGeology,PGA,-1.043,1.043,0.41395286,GCMT,GEM,seismic
864,"Median gmf - DRAFT_20170118_M5.95_CentralItaly (Rupture:INGV, GMPEs:GEM, Recording Stations:all)",147,KothaEtAl2020ESHM20SlopeGeology,PGA,-1.114,1.114,0.4160337,INGV,GEM,all
863,"Median gmf - DRAFT_20170118_M5.95_CentralItaly (Rupture:INGV, GMPEs:GEM, Recording Stations:seismic)",106,KothaEtAl2020ESHM20SlopeGeology,PGA,-1.114,1.114,0.4160337,INGV,GEM,seismic
860,"Median gmf - DRAFT_20170118_M5.95_CentralItaly (Rupture:GCMT, GMPEs:USGS, Recording Stations:all)",77,CauzziEtAl2014,PGA,-1.128,1.128,0.4446032,GCMT,USGS,all
859,"Median gmf - DRAFT_20170118_M5.95_CentralItaly (Rupture:GCMT, GMPEs:USGS, Recording Stations:seismic)",79,CauzziEtAl2014,PGA,-1.128,1.128,0.4446032,GCMT,USGS,seismic
866,"Median gmf - DRAFT_20170118_M5.95_CentralItaly (Rupture:EFEHR, GMPEs:GEM, Recording Stations:all)",117,KothaEtAl2020ESHM20SlopeGeology,PGA,-1.144,1.144,0.43062893,EFEHR,GEM,all
865,"Median gmf - DRAFT_20170118_M5.95_CentralItaly (Rupture:EFEHR, GMPEs:GEM, Recording Stations:seismic)",118,KothaEtAl2020ESHM20SlopeGeology,PGA,-1.144,1.144,0.43062893,EFEHR,GEM,seismic
862,"Median gmf - DRAFT_20170118_M5.95_CentralItaly (Rupture:USGS, GMPEs:USGS, Recording Stations:all)",79,CauzziEtAl2014,PGA,-1.161,1.161,0.4450441,USGS,USGS,all
861,"Median gmf - DRAFT_20170118_M5.95_CentralItaly (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",79,CauzziEtAl2014,PGA,-1.161,1.161,0.4450441,USGS,USGS,seismic
864,"Median gmf - DRAFT_20170118_M5.95_CentralItaly (Rupture:INGV, GMPEs:GEM, Recording Stations:all)",147,KothaEtAl2020ESHM20SlopeGeology,PGA,-1.257,1.257,0.4160337,INGV,GEM,all
863,"Median gmf - DRAFT_20170118_M5.95_CentralItaly (Rupture:INGV, GMPEs:GEM, Recording Stations:seismic)",106,KothaEtAl2020ESHM20SlopeGeology,PGA,-1.257,1.257,0.4160337,INGV,GEM,seismic
866,"Median gmf - DRAFT_20170118_M5.95_CentralItaly (Rupture:EFEHR, GMPEs:GEM, Recording Stations:all)",117,KothaEtAl2020ESHM20SlopeGeology,PGA,-1.284,1.284,0.43062893,EFEHR,GEM,all
865,"Median gmf - DRAFT_20170118_M5.95_CentralItaly (Rupture:EFEHR, GMPEs:GEM, Recording Stations:seismic)",118,KothaEtAl2020ESHM20SlopeGeology,PGA,-1.284,1.284,0.43062893,EFEHR,GEM,seismic
870,"Median gmf - DRAFT_20170118_M5.95_CentralItaly (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",108,KothaEtAl2020ESHM20SlopeGeology,PGA,-1.346,1.346,0.4492507,USGS,GEM,all
869,"Median gmf - DRAFT_20170118_M5.95_CentralItaly (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",107,KothaEtAl2020ESHM20SlopeGeology,PGA,-1.346,1.346,0.4492507,USGS,GEM,seismic
868,"Median gmf - DRAFT_20170118_M5.95_CentralItaly (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",110,KothaEtAl2020ESHM20SlopeGeology,PGA,-1.351,1.351,0.41395286,GCMT,GEM,all
867,"Median gmf - DRAFT_20170118_M5.95_CentralItaly (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",112,KothaEtAl2020ESHM20SlopeGeology,PGA,-1.351,1.351,0.41395286,GCMT,GEM,seismic
856,"Median gmf - DRAFT_20170118_M5.95_CentralItaly (Rupture:INGV, GMPEs:USGS, Recording Stations:all)",81,CauzziEtAl2014,PGA,-1.471,1.471,0.4449632,INGV,USGS,all
855,"Median gmf - DRAFT_20170118_M5.95_CentralItaly (Rupture:INGV, GMPEs:USGS, Recording Stations:seismic)",74,CauzziEtAl2014,PGA,-1.471,1.471,0.4449632,INGV,USGS,seismic
858,"Median gmf - DRAFT_20170118_M5.95_CentralItaly (Rupture:EFEHR, GMPEs:USGS, Recording Stations:all)",78,CauzziEtAl2014,PGA,-1.521,1.521,0.4931488,EFEHR,USGS,all
857,"Median gmf - DRAFT_20170118_M5.95_CentralItaly (Rupture:EFEHR, GMPEs:USGS, Recording Stations:seismic)",81,CauzziEtAl2014,PGA,-1.521,1.521,0.4931488,EFEHR,USGS,seismic
864,"Median gmf - DRAFT_20170118_M5.95_CentralItaly (Rupture:INGV, GMPEs:GEM, Recording Stations:all)",147,KothaEtAl2020ESHM20SlopeGeology,PGA,-1.567,1.567,0.4160337,INGV,GEM,all
863,"Median gmf - DRAFT_20170118_M5.95_CentralItaly (Rupture:INGV, GMPEs:GEM, Recording Stations:seismic)",106,KothaEtAl2020ESHM20SlopeGeology,PGA,-1.567,1.567,0.4160337,INGV,GEM,seismic
866,"Median gmf - DRAFT_20170118_M5.95_CentralItaly (Rupture:EFEHR, GMPEs:GEM, Recording Stations:all)",117,KothaEtAl2020ESHM20SlopeGeology,PGA,-1.597,1.597,0.43062893,EFEHR,GEM,all
865,"Median gmf - DRAFT_20170118_M5.95_CentralItaly (Rupture:EFEHR, GMPEs:GEM, Recording Stations:seismic)",118,KothaEtAl2020ESHM20SlopeGeology,PGA,-1.597,1.597,0.43062893,EFEHR,GEM,seismic
862,"Median gmf - DRAFT_20170118_M5.95_CentralItaly (Rupture:USGS, GMPEs:USGS, Recording Stations:all)",79,ZhaoEtAl2016Asc,PGA,-1.868,1.868,0.46060482,USGS,USGS,all
861,"Median gmf - DRAFT_20170118_M5.95_CentralItaly (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",79,ZhaoEtAl2016Asc,PGA,-1.868,1.868,0.46060482,USGS,USGS,seismic
860,"Median gmf - DRAFT_20170118_M5.95_CentralItaly (Rupture:GCMT, GMPEs:USGS, Recording Stations:all)",77,ZhaoEtAl2016Asc,PGA,-1.884,1.884,0.4600741,GCMT,USGS,all
859,"Median gmf - DRAFT_20170118_M5.95_CentralItaly (Rupture:GCMT, GMPEs:USGS, Recording Stations:seismic)",79,ZhaoEtAl2016Asc,PGA,-1.884,1.884,0.4600741,GCMT,USGS,seismic
858,"Median gmf - DRAFT_20170118_M5.95_CentralItaly (Rupture:EFEHR, GMPEs:USGS, Recording Stations:all)",78,ZhaoEtAl2016Asc,PGA,-2.123,2.123,0.514173,EFEHR,USGS,all
857,"Median gmf - DRAFT_20170118_M5.95_CentralItaly (Rupture:EFEHR, GMPEs:USGS, Recording Stations:seismic)",81,ZhaoEtAl2016Asc,PGA,-2.123,2.123,0.514173,EFEHR,USGS,seismic
856,"Median gmf - DRAFT_20170118_M5.95_CentralItaly (Rupture:INGV, GMPEs:USGS, Recording Stations:all)",81,ZhaoEtAl2016Asc,PGA,-2.133,2.133,0.46162564,INGV,USGS,all
855,"Median gmf - DRAFT_20170118_M5.95_CentralItaly (Rupture:INGV, GMPEs:USGS, Recording Stations:seismic)",74,ZhaoEtAl2016Asc,PGA,-2.133,2.133,0.46162564,INGV,USGS,seismic
