# 20191126_M6.4_Albania median gmf, Stations:Seismic, gmlt:GEM_best, Rupture:EFEHR
custom_site_id,lon,lat,KothaEtAl2020ESHM20SlopeGeology
t_116,19.44583,41.3375,0.19195634
t_1160,20.50463,40.95912,0.014648728
t_1161,20.47862,41.03906,0.017663851
t_1162,20.55899,41.03896,0.01579749
t_1163,20.54908,41.07029,0.015944945
t_1164,20.58059,41.07429,0.017262902
t_1165,20.57762,41.10125,0.014133365
t_1166,20.55,41.10833,0.01591162
t_1167,20.48327,41.0661,0.017936384
t_1168,20.5149,41.17922,0.01683022
t_1169,20.49666,41.33404,0.019426221
t_117,19.4375,41.3375,0.17707884
t_1170,20.52043,41.431,0.0200186
t_1171,20.49203,41.58018,0.01997063
t_1172,20.54417,41.58417,0.016530644
t_1173,20.5375,41.60417,0.016516253
t_1174,20.48959,41.61222,0.018430097
t_1175,20.4943,41.73612,0.016142175
t_1176,20.50264,41.82069,0.0153533425
t_1177,20.50532,41.96883,0.011616748
t_1178,20.58491,41.98418,0.012327646
t_1179,20.57095,42.02852,0.009932102
t_118,19.45417,41.32917,0.19896646
t_1180,20.49554,42.03075,0.009521404
t_1181,20.51169,42.07767,0.009494273
t_1182,20.47083,42.22917,0.01043387
t_1183,20.60417,40.15258,0.0063237087
t_1184,20.67748,40.30754,0.0077408305
t_1185,20.63615,40.35309,0.008378296
t_1186,20.68518,40.34445,0.008304935
t_1187,20.69341,40.41,0.008087098
t_1188,20.6375,40.4336,0.009733302
t_1189,20.6125,40.47083,0.008081737
t_119,19.4625,41.32917,0.21758828
t_1190,20.71154,40.50649,0.0076877414
t_1191,20.70288,40.55145,0.00963007
t_1192,20.61405,40.52917,0.010057917
t_1193,20.65001,40.62703,0.00982165
t_1194,20.69273,40.60968,0.009231823
t_1195,20.70817,40.61312,0.010516369
t_1196,20.71289,40.63594,0.00973283
t_1197,20.69583,40.62917,0.009197434
t_1198,20.68333,40.675,0.009652972
t_1199,20.7259,40.68325,0.010724696
t_12,19.52917,40.1875,0.010427239
t_120,19.4625,41.3375,0.22558203
t_1200,20.71305,40.7042,0.010817757
t_1201,20.69132,40.70939,0.010771951
t_1202,20.63333,40.69167,0.010204946
t_1203,20.6625,40.72917,0.011964174
t_1204,20.68333,40.74167,0.011044086
t_1205,20.72165,40.74228,0.011781882
t_1206,20.71541,40.78631,0.011428595
t_1207,20.68333,40.775,0.010552374
t_1208,20.69456,40.80325,0.011480824
t_1209,20.71854,40.80839,0.011461361
t_121,19.45417,41.3375,0.21008804
t_1210,20.71603,40.85086,0.011886623
t_1211,20.6808,40.85417,0.011877414
t_1212,20.65813,40.84178,0.012146887
t_1213,20.61667,40.875,0.012573229
t_1214,20.64167,40.86667,0.012108255
t_1215,20.65833,40.86667,0.011388445
t_1216,20.65417,40.87917,0.011093415
t_1217,20.6625,40.87917,0.011374351
t_1218,20.6625,40.8875,0.0135807
t_1219,20.65417,40.8875,0.012090369
t_122,19.45477,41.34624,0.23037758
t_1220,20.6375,40.87917,0.016529612
t_1221,20.64583,40.87917,0.011759073
t_1222,20.64583,40.8875,0.011572687
t_1223,20.6375,40.8875,0.012196997
t_1224,20.65697,40.90038,0.0136408955
t_1225,20.61667,40.90833,0.012621862
t_1226,20.67488,40.87084,0.01109359
t_1227,20.69275,40.86986,0.011744058
t_1228,20.68762,40.8862,0.0139560215
t_1229,20.67653,40.88583,0.013762712
t_123,19.44274,41.34833,0.20330183
t_1230,20.71324,40.8857,0.012799128
t_1231,20.71905,40.90387,0.012915167
t_1232,20.67581,40.89708,0.014356775
t_1233,20.69387,40.95548,0.020597637
t_1234,20.64012,40.94783,0.012746194
t_1235,20.62774,41.05118,0.015987568
t_1236,20.60454,41.97917,0.011795597
t_1237,20.74166,40.31667,0.0066168746
t_1238,20.76404,40.40473,0.0065365112
t_1239,20.76675,40.57359,0.008381569
t_124,19.44718,41.36743,0.22829665
t_1240,20.74565,40.60417,0.010334142
t_1241,20.75417,40.59583,0.010072453
t_1242,20.7625,40.59583,0.009924455
t_1243,20.7625,40.60417,0.010030022
t_1244,20.75417,40.60417,0.010182674
t_1245,20.75417,40.6125,0.0102879945
t_1246,20.7625,40.6125,0.010110275
t_1247,20.7625,40.62083,0.010245997
t_1248,20.75417,40.62083,0.010420181
t_1249,20.74257,40.62062,0.010743576
t_125,19.42732,41.36726,0.19329424
t_1250,20.77083,40.59583,0.009794609
t_1251,20.77917,40.59583,0.009688114
t_1252,20.77917,40.60417,0.009759879
t_1253,20.77083,40.60417,0.009889811
t_1254,20.79053,40.60318,0.009355571
t_1255,20.78783,40.61549,0.008766142
t_1256,20.77083,40.6125,0.009952403
t_1257,20.77917,40.6125,0.009741066
t_1258,20.77917,40.62083,0.009705632
t_1259,20.77083,40.62083,0.010066344
t_126,19.42597,41.38473,0.21617354
t_1260,20.78239,40.63216,0.009820695
t_1261,20.75452,40.64526,0.010600086
t_1262,20.80725,40.63155,0.007935643
t_1263,20.82341,40.66953,0.009369154
t_1264,20.84252,40.68081,0.0077419416
t_1265,20.84063,40.71505,0.010184534
t_1266,20.81636,40.69879,0.010947462
t_1267,20.75597,40.68327,0.011011801
t_1268,20.77356,40.74717,0.011784685
t_1269,20.84252,40.73638,0.009526287
t_127,19.43979,41.39637,0.24900514
t_1270,20.80417,40.81867,0.0081644
t_1271,20.74113,40.80993,0.011976686
t_1272,20.7853,40.80373,0.01082294
t_1273,20.78031,40.84426,0.009982403
t_1274,20.75406,40.84865,0.011322997
t_1275,20.78212,40.86676,0.009438075
t_1276,20.92822,40.50697,0.007512523
t_1277,20.9375,40.48592,0.0066470685
t_1278,20.9659,40.54334,0.00760962
t_1279,20.92194,40.55632,0.0074809645
t_128,19.5134,41.41452,0.24890755
t_1280,20.91767,40.62385,0.007963323
t_1281,20.95,40.60833,0.0082486
t_1282,20.97897,40.59618,0.0078288065
t_1283,20.99583,40.59583,0.0078041917
t_1284,20.98779,40.62082,0.007383866
t_1285,20.97917,40.61648,0.008037291
t_1286,20.98749,40.63211,0.0074847653
t_1287,20.9625,40.65417,0.008273463
t_1288,20.96302,40.68409,0.006369097
t_1289,20.89949,40.69081,0.007432521
t_129,19.52228,41.48784,0.22958972
t_1290,20.89965,40.77365,0.0074418993
t_1291,20.92506,40.88997,0.00829504
t_1292,21.01891,40.57084,0.0074220244
t_1293,21.01053,40.6086,0.0065795626
t_13,19.48858,40.29301,0.011299902
t_130,19.50938,41.54543,0.18970166
t_131,19.43382,41.87853,0.064354174
t_132,19.42857,41.97975,0.053576034
t_133,19.47761,41.94023,0.052598815
t_134,19.51864,41.95204,0.05003941
t_135,19.52082,41.97747,0.046542823
t_136,19.4869,41.97797,0.053293362
t_137,19.48549,42.01702,0.043526914
t_138,19.522,42.00916,0.044481277
t_139,19.50657,42.03136,0.042850953
t_14,19.4625,40.32917,0.018858211
t_140,19.52441,42.03543,0.04527656
t_141,19.52083,42.04583,0.042581845
t_142,19.52917,42.04583,0.043756317
t_143,19.52917,42.05416,0.04054791
t_144,19.52083,42.05416,0.04092675
t_145,19.50417,42.04583,0.04084018
t_146,19.5125,42.04583,0.041586477
t_147,19.5125,42.05416,0.040070567
t_148,19.50417,42.05416,0.041009795
t_149,19.47826,42.03444,0.035134863
t_15,19.4125,40.32917,0.011509049
t_150,19.49469,42.03543,0.04251417
t_151,19.4875,42.04583,0.034834947
t_152,19.49583,42.04583,0.04429422
t_153,19.49583,42.05416,0.040156007
t_154,19.4875,42.05416,0.04058029
t_155,19.47698,42.05382,0.03405206
t_156,19.41606,42.00521,0.046975225
t_157,19.44835,42.01308,0.044884834
t_158,19.45539,42.05371,0.031104054
t_159,19.41305,42.03224,0.041743204
t_16,19.48216,40.34152,0.014325433
t_160,19.43429,42.0657,0.035324886
t_161,19.475,42.06667,0.04309425
t_162,19.4875,42.0625,0.04536965
t_163,19.49583,42.0625,0.041033555
t_164,19.49583,42.07084,0.040192936
t_165,19.4875,42.07084,0.040857144
t_166,19.49339,42.07996,0.039983455
t_167,19.47917,42.07917,0.045582555
t_168,19.50417,42.0625,0.039740868
t_169,19.5125,42.0625,0.041099444
t_17,19.48708,40.41339,0.014161845
t_170,19.5125,42.07084,0.040432982
t_171,19.50417,42.07084,0.04017674
t_172,19.52083,42.0625,0.0413593
t_173,19.52917,42.0625,0.040047616
t_174,19.52917,42.07084,0.039640803
t_175,19.52083,42.07084,0.040298384
t_176,19.52536,42.08158,0.038956802
t_177,19.50839,42.08204,0.039046682
t_178,19.51488,42.10382,0.03671226
t_179,19.49583,42.11034,0.040089376
t_18,19.51667,40.40833,0.012906359
t_180,19.49085,42.14606,0.032857686
t_181,19.45455,42.17903,0.03316496
t_182,19.42333,42.21164,0.028742438
t_183,19.44233,42.21018,0.028580489
t_184,19.45067,42.24415,0.026199352
t_185,19.42603,42.24457,0.02667649
t_186,19.47786,42.2308,0.024252634
t_187,19.51416,42.28208,0.022748403
t_188,19.43517,42.28269,0.02374723
t_189,19.47791,42.38238,0.016416062
t_19,19.51191,40.44313,0.013745275
t_190,19.63366,40.15264,0.009879314
t_191,19.62759,40.28903,0.01116169
t_192,19.59969,40.42131,0.014282014
t_193,19.56581,40.48026,0.016860949
t_194,19.64187,40.48934,0.01499426
t_195,19.61395,40.53519,0.01562969
t_196,19.63901,40.53326,0.01642018
t_197,19.64969,40.57889,0.017690275
t_198,19.61455,40.57919,0.016375821
t_199,19.53795,40.54432,0.018213721
t_2,19.35813,40.38658,0.012158209
t_20,19.49583,40.43394,0.014724881
t_200,19.59385,40.54128,0.01748253
t_201,19.57603,40.57046,0.018706627
t_202,19.53854,40.57175,0.018002035
t_203,19.56143,40.61542,0.017722672
t_204,19.63093,40.61856,0.016489793
t_205,19.61026,40.66771,0.0183527
t_206,19.6264,40.66907,0.018491814
t_207,19.62396,40.6829,0.018655807
t_208,19.60967,40.68608,0.018677874
t_209,19.64672,40.6754,0.018313052
t_21,19.49583,40.44584,0.015139796
t_210,19.64992,40.70857,0.020171775
t_211,19.61819,40.7093,0.019887056
t_212,19.54935,40.6776,0.017263137
t_213,19.58073,40.67811,0.017860327
t_214,19.57722,40.71109,0.01784494
t_215,19.54408,40.70265,0.018240904
t_216,19.55624,40.70202,0.018234268
t_217,19.55417,40.7125,0.018807007
t_218,19.5625,40.7125,0.01798232
t_219,19.5625,40.72083,0.01850516
t_22,19.49583,40.45417,0.01536665
t_220,19.55417,40.72083,0.019368593
t_221,19.5375,40.7125,0.019416872
t_222,19.54583,40.7125,0.01927338
t_223,19.54583,40.72083,0.019726975
t_224,19.5375,40.72083,0.020091185
t_225,19.5375,40.72917,0.021060355
t_226,19.54583,40.72917,0.020457681
t_227,19.54583,40.7375,0.021505928
t_228,19.5375,40.7375,0.021843038
t_229,19.55417,40.72917,0.020051163
t_23,19.4875,40.45417,0.016224645
t_230,19.5625,40.72917,0.019646503
t_231,19.5625,40.7375,0.020788992
t_232,19.55417,40.7375,0.020888852
t_233,19.5604,40.75299,0.023246856
t_234,19.53985,40.75417,0.023535896
t_235,19.57614,40.73801,0.020659648
t_236,19.58094,40.77077,0.022753775
t_237,19.55278,40.77062,0.024848633
t_238,19.62677,40.74674,0.02365458
t_239,19.65205,40.74187,0.022547457
t_24,19.47917,40.45417,0.016267387
t_240,19.65343,40.77078,0.025951648
t_241,19.62315,40.78328,0.026487099
t_242,19.60796,40.80731,0.025897397
t_243,19.64996,40.81265,0.030228548
t_244,19.64383,40.84884,0.034317885
t_245,19.61352,40.83201,0.028941348
t_246,19.56223,40.80544,0.027073868
t_247,19.57438,40.80625,0.026582437
t_248,19.57475,40.85286,0.030717978
t_249,19.55565,40.83744,0.032409426
t_25,19.4625,40.4625,0.016200567
t_250,19.55077,40.88035,0.035633273
t_251,19.58383,40.88542,0.03645077
t_252,19.58432,40.91503,0.03818521
t_253,19.53886,40.91176,0.037649684
t_254,19.61843,40.8863,0.03992021
t_255,19.64691,40.87923,0.037663464
t_256,19.63862,40.90175,0.04088749
t_257,19.62024,40.89902,0.04042207
t_258,19.61667,40.94167,0.046297986
t_259,19.6625,40.94836,0.04484101
t_26,19.4625,40.47083,0.01747258
t_260,19.6625,40.98687,0.047442026
t_261,19.61354,40.9875,0.05578222
t_262,19.55863,40.95882,0.045065124
t_263,19.55967,41.02999,0.0604877
t_264,19.61476,40.99583,0.05723244
t_265,19.66205,41.01127,0.05058146
t_266,19.64895,41.0486,0.057520427
t_267,19.61188,41.03699,0.062839456
t_268,19.62101,41.03723,0.06254132
t_269,19.62489,41.0519,0.0649719
t_27,19.45417,40.47083,0.01631341
t_270,19.60984,41.05276,0.06622517
t_271,19.61602,41.07959,0.067307055
t_272,19.64018,41.06881,0.06313764
t_273,19.65892,41.06708,0.061324943
t_274,19.65992,41.0792,0.06077737
t_275,19.64323,41.08177,0.063092224
t_276,19.65,41.10833,0.06506119
t_277,19.61112,41.10627,0.06983844
t_278,19.55516,41.07486,0.06647731
t_279,19.59481,41.07,0.071913026
t_28,19.4596,40.48024,0.019108789
t_280,19.57845,41.11211,0.08135499
t_281,19.55082,41.11119,0.07590465
t_282,19.55912,41.14613,0.0937595
t_283,19.58112,41.13921,0.08726004
t_284,19.57355,41.17004,0.09755384
t_285,19.54377,41.16811,0.10373263
t_286,19.55417,41.1625,0.10047898
t_287,19.5625,41.1625,0.09857674
t_288,19.5625,41.17083,0.100349136
t_289,19.55417,41.17083,0.10358443
t_29,19.44149,40.48397,0.016600404
t_290,19.55839,41.18325,0.106919035
t_291,19.5375,41.17916,0.108288035
t_292,19.54583,41.17916,0.10777522
t_293,19.54583,41.1875,0.1100655
t_294,19.5375,41.1875,0.111402854
t_295,19.62371,41.14013,0.08292648
t_296,19.64796,41.25417,0.10458259
t_297,19.54688,41.20534,0.123696804
t_298,19.54254,41.2625,0.15103906
t_299,19.59422,41.28366,0.13912828
t_3,19.38688,40.55849,0.019433713
t_30,19.45635,40.49823,0.016744934
t_300,19.57966,41.30555,0.17723954
t_301,19.5583,41.31488,0.19418423
t_302,19.63652,41.2695,0.12053857
t_303,19.61202,41.33731,0.17137079
t_304,19.65,41.34167,0.14689213
t_305,19.65548,41.38634,0.16460134
t_306,19.61583,41.3766,0.191977
t_307,19.54015,41.33604,0.21533172
t_308,19.55417,41.32917,0.20775484
t_309,19.5625,41.32917,0.2009697
t_31,19.4173,40.51122,0.018594991
t_310,19.5625,41.3375,0.20011976
t_311,19.55417,41.3375,0.21393609
t_312,19.55826,41.34807,0.20646735
t_313,19.54457,41.3494,0.223752
t_314,19.57356,41.34496,0.19703986
t_315,19.58369,41.36906,0.22196735
t_316,19.54236,41.36775,0.23408051
t_317,19.55675,41.36635,0.2203441
t_318,19.55417,41.3828,0.2414407
t_319,19.54189,41.38256,0.24549244
t_32,19.47083,40.4625,0.016577465
t_320,19.54487,41.4035,0.24973238
t_321,19.5953,41.41336,0.21416631
t_322,19.58138,41.44082,0.21166566
t_323,19.54845,41.43439,0.23584631
t_324,19.64312,41.40145,0.18534799
t_325,19.6431,41.49383,0.1480362
t_326,19.55813,41.48111,0.20646511
t_327,19.58159,41.54366,0.15293229
t_328,19.61261,41.53102,0.14821434
t_329,19.64834,41.54981,0.14052966
t_33,19.47917,40.4625,0.017599892
t_330,19.65314,41.56925,0.13021517
t_331,19.61307,41.58699,0.14801367
t_332,19.61388,41.60363,0.13656598
t_333,19.65226,41.61299,0.12443377
t_334,19.64989,41.64218,0.11589613
t_335,19.61895,41.64294,0.12473498
t_336,19.58555,41.65417,0.11919164
t_337,19.59106,41.6049,0.12702769
t_338,19.59228,41.69335,0.10897292
t_339,19.62014,41.67849,0.11333176
t_34,19.47917,40.47083,0.018901212
t_340,19.65291,41.68015,0.101182096
t_341,19.65312,41.71097,0.09564571
t_342,19.61425,41.70724,0.106455564
t_343,19.62166,41.74545,0.094387576
t_344,19.64882,41.73957,0.09118312
t_345,19.6375,41.7625,0.087624684
t_346,19.64583,41.7625,0.08637966
t_347,19.64583,41.77083,0.076825686
t_348,19.6375,41.77083,0.08099241
t_349,19.65598,41.76951,0.07125556
t_35,19.47083,40.47083,0.01936625
t_350,19.65456,41.78038,0.057149183
t_351,19.64147,41.7824,0.07196852
t_352,19.6125,41.76942,0.08958291
t_353,19.62786,41.76807,0.08771418
t_354,19.62714,41.78285,0.07309814
t_355,19.6125,41.77917,0.08711892
t_356,19.60417,41.77917,0.0772102
t_357,19.59583,41.75417,0.096234925
t_358,19.58333,41.7625,0.089465864
t_359,19.58879,41.81607,0.058810003
t_36,19.4875,40.4625,0.017095754
t_360,19.60834,41.80199,0.06308732
t_361,19.64572,41.81274,0.06561194
t_362,19.647,41.83697,0.061423615
t_363,19.61167,41.83896,0.05315884
t_364,19.63111,41.88985,0.05599866
t_365,19.57178,41.89794,0.05540635
t_366,19.54915,41.93536,0.056031257
t_367,19.58092,41.94065,0.05582256
t_368,19.58611,41.98182,0.04825874
t_369,19.5446,41.97547,0.04736732
t_37,19.49583,40.4625,0.016755063
t_370,19.61731,41.94725,0.050253913
t_371,19.6456,41.93861,0.046180937
t_372,19.63903,41.97459,0.043550726
t_373,19.61768,41.98122,0.04808852
t_374,19.62925,42.00616,0.040886138
t_375,19.54997,42.00283,0.047976032
t_376,19.58242,42.01279,0.040728655
t_377,19.57464,42.04332,0.032769687
t_378,19.55161,42.03963,0.041273903
t_379,19.54434,42.08123,0.03722098
t_38,19.49583,40.47083,0.016703485
t_380,19.58794,42.06677,0.034565154
t_381,19.57629,42.11593,0.032666475
t_382,19.54012,42.09766,0.036832653
t_383,19.55847,42.10194,0.036017798
t_384,19.56121,42.11814,0.03362214
t_385,19.53752,42.11252,0.03560031
t_386,19.61306,42.09226,0.031198371
t_387,19.62506,42.14488,0.024972001
t_388,19.55922,42.13321,0.028486304
t_389,19.61966,42.28885,0.018539349
t_39,19.4875,40.47083,0.017091239
