# 20191126_M6.4_Albania median gmf, Stations:None, gmlt:GEM_best, Rupture:GCMT
custom_site_id,lon,lat,KothaEtAl2020ESHM20SlopeGeology
s_51,20.9581,41.5111,0.011455535
s_52,18.7087,42.4249,0.011078113
s_53,21.1769,42.6548,0.0044396208
s_54,20.8964,42.5829,0.008129702
s_55,20.4351,42.3834,0.010618467
s_56,18.8348,42.2923,0.013494349
s_57,20.9577,41.9975,0.008467429
s_58,20.9097,41.7903,0.011891766
s_59,18.7694,42.4261,0.010411622
s_6,19.9202,39.61886,0.006498665
s_60,19.243,42.4434,0.01539851
s_61,21.4648,41.9876,0.007153361
s_62,20.9097,41.7993,0.01223674
s_63,20.9698,42.0065,0.009822488
s_64,18.6962,42.4337,0.010738392
s_66,20.2984,42.6618,0.0076783597
s_67,20.7395,42.2134,0.008884916
s_68,19.2089,41.9295,0.037523337
s_69,21.4045,42.0058,0.007440648
s_7,21.14182,40.83499,0.008046421
s_70,21.4166,42.0058,0.00753407
s_71,19.5072,42.0689,0.03258105
s_72,17.2469,40.4623,0.003906217
s_73,19.2675,42.4347,0.016501298
s_74,18.418,43.8594,0.0032371837
s_75,20.8035,41.1146,0.015841138
s_76,19.2575,42.7948,0.00805025
s_77,21.0915,42.6369,0.005612132
s_78,16.8644,41.1267,0.0040233363
s_79,21.1648,42.6728,0.0044356217
s_8,17.85042,40.58941,0.0075356113
s_80,21.3804,42.0059,0.0064475434
s_81,20.2862,42.6617,0.007749674
s_82,21.3924,41.9968,0.0054875687
s_83,21.4286,41.9967,0.007316464
s_84,21.4406,41.9786,0.005356995
s_85,21.4527,41.9876,0.007477198
s_86,20.5143,43.1402,0.0062374314
s_87,18.3811,43.8496,0.003058371
s_88,20.4879,44.8058,0.00095414394
s_89,22.5197,44.6672,0.00055968785
s_9,20.60808,38.63056,0.0005805119
s_90,19.7962,39.7127,0.005010278
s_91,22.4892,40.1033,0.0013664188
t_1,19.38889,40.30764,0.013126158
t_10,19.39583,42.07084,0.027096642
t_100,19.47917,41.32084,0.2593442
t_1000,20.19583,41.40417,0.030772632
t_1001,20.19583,41.47917,0.030842835
t_1002,20.09583,41.4875,0.03716572
t_1003,20.1125,41.4875,0.037033807
t_1004,20.10417,41.52083,0.036395106
t_1005,20.08666,41.50733,0.043966826
t_1006,20.10379,41.58727,0.033973806
t_1007,20.1471,41.71776,0.024290334
t_1008,20.12459,41.87095,0.021741753
t_1009,20.11596,41.96607,0.01756469
t_101,19.47083,41.32084,0.24438372
t_1010,20.12622,42.09241,0.014994571
t_1011,20.08135,42.31895,0.013253211
t_1012,20.07912,42.32916,0.014086949
t_1013,20.09583,42.32917,0.013930123
t_1014,20.08891,42.35417,0.013088884
t_1015,20.07083,42.34583,0.010953257
t_1016,20.07917,42.34583,0.013189964
t_1017,20.07917,42.35417,0.011614008
t_1018,20.07083,42.35417,0.010938881
t_1019,20.10925,42.34671,0.0133274365
t_102,19.47083,41.32917,0.2593075
t_1020,20.11204,42.36996,0.012740613
t_1021,20.07864,42.36937,0.010920778
t_1022,20.15401,42.38667,0.011848172
t_1023,20.15974,42.41571,0.009132658
t_1024,20.09878,42.4426,0.008873872
t_1025,20.12939,42.47869,0.008400336
t_1026,20.24229,39.74223,0.0049134735
t_1027,20.29486,39.90142,0.0057779155
t_1028,20.24933,39.98425,0.0074469284
t_1029,20.27145,40.07554,0.007061874
t_103,19.47917,41.32917,0.2595521
t_1030,20.27798,40.27728,0.010560535
t_1031,20.25824,40.40522,0.011297513
t_1032,20.21666,40.475,0.012672213
t_1033,20.25,40.475,0.012572052
t_1034,20.2375,40.51242,0.013178868
t_1035,20.22769,40.50485,0.012620583
t_1036,20.3,40.49166,0.012051455
t_1037,20.3,40.55833,0.012250162
t_1038,20.23333,40.55833,0.012967657
t_1039,20.25417,40.62917,0.013841977
t_104,19.47917,41.3375,0.2595521
t_1040,20.2284,40.8171,0.02061878
t_1041,20.22624,40.91962,0.0238907
t_1042,20.21919,41.04337,0.024281701
t_1043,20.22929,41.1652,0.030985631
t_1044,20.29583,41.15417,0.024089642
t_1045,20.31667,41.14167,0.02231267
t_1046,20.30417,41.1625,0.024469562
t_1047,20.3125,41.1625,0.024324577
t_1048,20.3125,41.17083,0.024271805
t_1049,20.30417,41.17083,0.024503587
t_105,19.47083,41.3375,0.2595521
t_1050,20.32855,41.17083,0.025782144
t_1051,20.32156,41.18175,0.026854256
t_1052,20.31176,41.18317,0.025953973
t_1053,20.29583,41.1875,0.026159223
t_1054,20.30759,41.20618,0.027693974
t_1055,20.20417,41.2125,0.032425348
t_1056,20.27451,41.27058,0.02683158
t_1057,20.20416,41.42036,0.03063792
t_1058,20.3,41.425,0.025722288
t_1059,20.29844,41.51438,0.0253537
t_106,19.49062,41.33237,0.23573661
t_1060,20.21396,41.48729,0.02803876
t_1061,20.25,41.475,0.02619634
t_1062,20.24837,41.51347,0.030803397
t_1063,20.22126,41.49912,0.02842817
t_1064,20.27884,41.59461,0.023728555
t_1065,20.23024,41.70198,0.022041159
t_1066,20.32444,41.69709,0.020789271
t_1067,20.30789,41.74192,0.020040654
t_1068,20.24523,41.75794,0.019954247
t_1069,20.25722,41.87148,0.016544731
t_107,19.48879,41.3495,0.26567847
t_1070,20.26587,41.96822,0.015332308
t_1071,20.29253,42.0866,0.013696496
t_1072,20.24013,42.28355,0.011032694
t_1073,20.2125,42.37917,0.01070778
t_1074,20.37083,39.7875,0.004570772
t_1075,20.34576,39.8917,0.0065833163
t_1076,20.36499,40.02357,0.0062657157
t_1077,20.35974,40.11571,0.0070319776
t_1078,20.35,40.20834,0.0074059027
t_1079,20.38334,40.20864,0.007903429
t_108,19.47876,41.35058,0.23375195
t_1080,20.37083,40.22917,0.0093371775
t_1081,20.35509,40.23313,0.008834088
t_1082,20.42083,40.2058,0.00813719
t_1083,20.43333,40.29167,0.008419455
t_1084,20.36667,40.29167,0.008744589
t_1085,20.42917,40.37083,0.010911189
t_1086,20.4,40.525,0.011130501
t_1087,20.39506,40.70417,0.016514907
t_1088,20.40747,40.79583,0.016372217
t_1089,20.4574,40.95393,0.01823383
t_109,19.51706,41.33904,0.23937307
t_1090,20.36667,41.025,0.020331627
t_1091,20.43333,41.025,0.01900064
t_1092,20.44797,41.09089,0.019861713
t_1093,20.37917,41.12083,0.020491412
t_1094,20.37585,41.14629,0.022307381
t_1095,20.39583,41.32084,0.02398776
t_1096,20.36667,41.425,0.022386514
t_1097,20.45495,41.42963,0.019811615
t_1098,20.42114,41.50897,0.02191325
t_1099,20.36873,41.50191,0.021783078
t_11,19.38145,42.22351,0.025115134
t_110,19.51666,41.37131,0.24255505
t_1100,20.35472,41.57398,0.019890951
t_1101,20.42442,41.53882,0.021523146
t_1102,20.44852,41.53912,0.02240767
t_1103,20.45742,41.57818,0.02140936
t_1104,20.42812,41.5662,0.020046188
t_1105,20.44309,41.632,0.019778268
t_1106,20.36808,41.63304,0.021194631
t_1107,20.34627,41.67453,0.02215468
t_1108,20.38282,41.67531,0.02089988
t_1109,20.38791,41.71606,0.018725405
t_111,19.48481,41.37228,0.24203686
t_1110,20.35493,41.70267,0.0220818
t_1111,20.41045,41.67042,0.020856755
t_1112,20.42083,41.66756,0.018570723
t_1113,20.42083,41.67916,0.02018834
t_1114,20.42917,41.67916,0.020221185
t_1115,20.42917,41.6875,0.017910713
t_1116,20.42083,41.6875,0.018624831
t_1117,20.41176,41.6875,0.019550763
t_1118,20.44395,41.68121,0.017657386
t_1119,20.44454,41.70528,0.016332397
t_112,19.42917,41.3342,0.20740233
t_1120,20.4117,41.70569,0.01798391
t_1121,20.43702,41.75584,0.015888236
t_1122,20.36348,41.7488,0.019367613
t_1123,20.35363,41.83331,0.01682557
t_1124,20.44721,41.82743,0.014805992
t_1125,20.42713,41.89738,0.014143274
t_1126,20.38082,41.90906,0.013707919
t_1127,20.38254,41.94595,0.014706349
t_1128,20.43951,41.97876,0.013281757
t_1129,20.41368,42.00026,0.014396272
t_113,19.42917,41.34974,0.20967141
t_1130,20.45963,41.99711,0.012762743
t_1131,20.44112,42.04652,0.013069144
t_1132,20.4125,42.02917,0.015298174
t_1133,20.42547,42.03722,0.0142827695
t_1134,20.4227,42.05346,0.015862018
t_1135,20.40833,42.05,0.014951936
t_1136,20.3811,42.02058,0.01328934
t_1137,20.37213,42.08099,0.012891552
t_1138,20.40621,42.07083,0.012418851
t_1139,20.42609,42.07028,0.014539628
t_114,19.4375,41.32917,0.2045857
t_1140,20.42392,42.08093,0.014177636
t_1141,20.41177,42.07982,0.014272528
t_1142,20.45073,42.06702,0.013466901
t_1143,20.4375,42.10417,0.011637839
t_1144,20.41805,42.09881,0.012481189
t_1145,20.43333,42.15833,0.010629665
t_1146,20.36692,42.15662,0.011226373
t_1147,20.37767,42.23048,0.0114163775
t_1148,20.41199,42.19826,0.010959709
t_1149,20.40796,42.2625,0.009786387
t_115,19.44583,41.32917,0.22503956
t_1150,20.38497,42.27385,0.010336087
t_1151,20.58975,40.15062,0.006907379
t_1152,20.53333,40.25834,0.007670193
t_1153,20.53333,40.39166,0.008964907
t_1154,20.58749,40.52518,0.010182704
t_1155,20.58919,40.63282,0.012329374
t_1156,20.57202,40.7363,0.013684689
t_1157,20.5,40.89166,0.014880583
t_1158,20.5685,40.90037,0.013595415
t_1159,20.57083,40.97917,0.014907898
t_116,19.44583,41.3375,0.22437893
t_1160,20.50463,40.95912,0.015640467
t_1161,20.47862,41.03906,0.018978512
t_1162,20.55899,41.03896,0.016532913
t_1163,20.54908,41.07029,0.016656267
t_1164,20.58059,41.07429,0.017881861
t_1165,20.57762,41.10125,0.014577717
t_1166,20.55,41.10833,0.016505634
t_1167,20.48327,41.0661,0.019183964
t_1168,20.5149,41.17922,0.0173485
t_1169,20.49666,41.33404,0.019037578
t_117,19.4375,41.3375,0.20828265
t_1170,20.52043,41.431,0.01893994
t_1171,20.49203,41.58018,0.018254776
t_1172,20.54417,41.58417,0.015127214
t_1173,20.5375,41.60417,0.015073491
t_1174,20.48959,41.61222,0.016773095
t_1175,20.4943,41.73612,0.014690236
t_1176,20.50264,41.82069,0.014282378
t_1177,20.50532,41.96883,0.012310767
t_1178,20.58491,41.98418,0.012482691
t_1179,20.57095,42.02852,0.010515749
t_118,19.45417,41.32917,0.23796074
t_1180,20.49554,42.03075,0.011168118
t_1181,20.51169,42.07767,0.011177891
t_1182,20.47083,42.22917,0.0106411055
t_1183,20.60417,40.15258,0.00645301
t_1184,20.67748,40.30754,0.007914029
t_1185,20.63615,40.35309,0.008639245
t_1186,20.68518,40.34445,0.008544761
t_1187,20.69341,40.41,0.008336849
t_1188,20.6375,40.4336,0.010064642
t_1189,20.6125,40.47083,0.008380927
t_119,19.4625,41.32917,0.2584667
t_1190,20.71154,40.50649,0.007968818
t_1191,20.70288,40.55145,0.010020518
t_1192,20.61405,40.52917,0.010463942
t_1193,20.65001,40.62703,0.010280516
t_1194,20.69273,40.60968,0.0096572945
t_1195,20.70817,40.61312,0.011011932
t_1196,20.71289,40.63594,0.010219865
t_1197,20.69583,40.62917,0.009641062
t_1198,20.68333,40.675,0.0101550985
t_1199,20.7259,40.68325,0.011336995
t_12,19.52917,40.1875,0.010944404
t_120,19.4625,41.3375,0.25926873
t_1200,20.71305,40.7042,0.0114423195
t_1201,20.69132,40.70939,0.011371811
t_1202,20.63333,40.69167,0.010727942
t_1203,20.6625,40.72917,0.012617761
t_1204,20.68333,40.74167,0.011674848
t_1205,20.72165,40.74228,0.012518877
t_1206,20.71541,40.78631,0.0121569615
t_1207,20.68333,40.775,0.011170075
t_1208,20.69456,40.80325,0.012174426
t_1209,20.71854,40.80839,0.012201375
t_121,19.45417,41.3375,0.24371904
t_1210,20.71603,40.85086,0.01262918
t_1211,20.6808,40.85417,0.01255465
t_1212,20.65813,40.84178,0.012823094
t_1213,20.61667,40.875,0.013243625
t_1214,20.64167,40.86667,0.012758806
t_1215,20.65833,40.86667,0.012007895
t_1216,20.65417,40.87917,0.0116849635
t_1217,20.6625,40.87917,0.011985584
t_1218,20.6625,40.8875,0.014301113
t_1219,20.65417,40.8875,0.012727218
t_122,19.45477,41.34624,0.25929686
t_1220,20.6375,40.87917,0.017404057
t_1221,20.64583,40.87917,0.012382848
t_1222,20.64583,40.8875,0.01217952
t_1223,20.6375,40.8875,0.012835293
t_1224,20.65697,40.90038,0.01434515
t_1225,20.61667,40.90833,0.013268545
t_1226,20.67488,40.87084,0.011706944
t_1227,20.69275,40.86986,0.0124168275
t_1228,20.68762,40.8862,0.014725816
t_1229,20.67653,40.88583,0.014507944
t_123,19.44274,41.34833,0.23112692
t_1230,20.71324,40.8857,0.01355007
t_1231,20.71905,40.90387,0.013654039
t_1232,20.67581,40.89708,0.015117243
t_1233,20.69387,40.95548,0.021544088
t_1234,20.64012,40.94783,0.01333768
t_1235,20.62774,41.05118,0.016492937
t_1236,20.60454,41.97917,0.011738117
t_1237,20.74166,40.31667,0.006790285
t_1238,20.76404,40.40473,0.006724044
t_1239,20.76675,40.57359,0.008762271
t_124,19.44718,41.36743,0.24521624
t_1240,20.74565,40.60417,0.010834184
t_1241,20.75417,40.59583,0.010554228
t_1242,20.7625,40.59583,0.0104056215
t_1243,20.7625,40.60417,0.010529398
t_1244,20.75417,40.60417,0.010682294
t_1245,20.75417,40.6125,0.010805725
t_1246,20.7625,40.6125,0.0106271105
t_1247,20.7625,40.62083,0.010783669
t_1248,20.75417,40.62083,0.0109579
t_1249,20.74257,40.62062,0.01128582
t_125,19.42732,41.36726,0.21399401
t_1250,20.77083,40.59583,0.0102764005
t_1251,20.77917,40.59583,0.010172047
t_1252,20.77917,40.60417,0.010261638
t_1253,20.77083,40.60417,0.010389932
t_1254,20.79053,40.60318,0.009846379
t_1255,20.78783,40.61549,0.009243966
t_1256,20.77083,40.6125,0.01046972
t_1257,20.77917,40.6125,0.010256399
t_1258,20.77917,40.62083,0.010233889
t_1259,20.77083,40.62083,0.010604059
t_126,19.42597,41.38473,0.22994356
t_1260,20.78239,40.63216,0.010380519
t_1261,20.75452,40.64526,0.011188297
t_1262,20.80725,40.63155,0.008418074
t_1263,20.82341,40.66953,0.010062374
t_1264,20.84252,40.68081,0.008385257
t_1265,20.84063,40.71505,0.0111349365
t_1266,20.81636,40.69879,0.011820674
t_1267,20.75597,40.68327,0.011691987
t_1268,20.77356,40.74717,0.012673344
t_1269,20.84252,40.73638,0.010483611
t_127,19.43979,41.39637,0.25401634
t_1270,20.80417,40.81867,0.008920348
t_1271,20.74113,40.80993,0.012812555
t_1272,20.7853,40.80373,0.0117341755
t_1273,20.78031,40.84426,0.01079225
t_1274,20.75406,40.84865,0.012136583
t_1275,20.78212,40.86676,0.010187251
t_1276,20.92822,40.50697,0.007831795
t_1277,20.9375,40.48592,0.0069010025
t_1278,20.9659,40.54334,0.008032279
t_1279,20.92194,40.55632,0.007898466
t_128,19.5134,41.41452,0.2322917
t_1280,20.91767,40.62385,0.008618533
t_1281,20.95,40.60833,0.008925712
t_1282,20.97897,40.59618,0.00846475
t_1283,20.99583,40.59583,0.008459835
t_1284,20.98779,40.62082,0.008112269
t_1285,20.97917,40.61648,0.008789569
t_1286,20.98749,40.63211,0.008284101
t_1287,20.9625,40.65417,0.009224454
t_1288,20.96302,40.68409,0.0072570606
t_1289,20.89949,40.69081,0.008253017
t_129,19.52228,41.48784,0.18854019
t_1290,20.89965,40.77365,0.008566422
t_1291,20.92506,40.88997,0.009713696
t_1292,21.01891,40.57084,0.007962485
t_1293,21.01053,40.6086,0.0072052856
t_13,19.48858,40.29301,0.012044466
t_130,19.50938,41.54543,0.15297984
t_131,19.43382,41.87853,0.04931465
t_132,19.42857,41.97975,0.04223784
t_133,19.47761,41.94023,0.041281957
t_134,19.51864,41.95204,0.03962123
t_135,19.52082,41.97747,0.037059374
t_136,19.4869,41.97797,0.042247083
t_137,19.48549,42.01702,0.03477681
t_138,19.522,42.00916,0.035638012
t_139,19.50657,42.03136,0.034405693
t_14,19.4625,40.32917,0.020238014
t_140,19.52441,42.03543,0.036452997
t_141,19.52083,42.04583,0.03432865
t_142,19.52917,42.04583,0.03530904
t_143,19.52917,42.05416,0.032763515
t_144,19.52083,42.05416,0.03303908
t_145,19.50417,42.04583,0.03286543
t_146,19.5125,42.04583,0.03349552
t_147,19.5125,42.05416,0.032319132
t_148,19.50417,42.05416,0.033048347
t_149,19.47826,42.03444,0.028144462
t_15,19.4125,40.32917,0.0123157855
t_150,19.49469,42.03543,0.034116883
t_151,19.4875,42.04583,0.027986344
t_152,19.49583,42.04583,0.035614803
t_153,19.49583,42.05416,0.032333657
t_154,19.4875,42.05416,0.03264953
t_155,19.47698,42.05382,0.027369574
t_156,19.41606,42.00521,0.037218574
t_157,19.44835,42.01308,0.035708275
t_158,19.45539,42.05371,0.024955407
t_159,19.41305,42.03224,0.03325804
t_16,19.48216,40.34152,0.015437685
t_160,19.43429,42.0657,0.028361605
t_161,19.475,42.06667,0.0347083
t_162,19.4875,42.0625,0.03655469
t_163,19.49583,42.0625,0.03308643
t_164,19.49583,42.07084,0.032452807
t_165,19.4875,42.07084,0.032964505
t_166,19.49339,42.07996,0.03232363
t_167,19.47917,42.07917,0.03680113
t_168,19.50417,42.0625,0.032069784
t_169,19.5125,42.0625,0.033193752
t_17,19.48708,40.41339,0.015640188
t_170,19.5125,42.07084,0.032698553
t_171,19.50417,42.07084,0.03246502
t_172,19.52083,42.0625,0.033432543
t_173,19.52917,42.0625,0.032401342
t_174,19.52917,42.07084,0.032112952
t_175,19.52083,42.07084,0.032617144
t_176,19.52536,42.08158,0.03159684
t_177,19.50839,42.08204,0.03161953
t_178,19.51488,42.10382,0.029842217
t_179,19.49583,42.11034,0.032564703
t_18,19.51667,40.40833,0.014259574
t_180,19.49085,42.14606,0.026811581
t_181,19.45455,42.17903,0.027116844
t_182,19.42333,42.21164,0.023561062
t_183,19.44233,42.21018,0.02344286
t_184,19.45067,42.24415,0.021578906
t_185,19.42603,42.24457,0.02195139
t_186,19.47786,42.2308,0.019972961
t_187,19.51416,42.28208,0.01886342
t_188,19.43517,42.28269,0.019623995
t_189,19.47791,42.38238,0.013701384
t_19,19.51191,40.44313,0.015433988
t_190,19.63366,40.15264,0.010335951
t_191,19.62759,40.28903,0.011922608
t_192,19.59969,40.42131,0.015954718
t_193,19.56581,40.48026,0.019486267
t_194,19.64187,40.48934,0.017519137
t_195,19.61395,40.53519,0.019036096
t_196,19.63901,40.53326,0.019964093
t_197,19.64969,40.57889,0.022674643
t_198,19.61455,40.57919,0.02105055
t_199,19.53795,40.54432,0.022211699
t_2,19.35813,40.38658,0.013131519
t_20,19.49583,40.43394,0.016428255
t_200,19.59385,40.54128,0.021413112
t_201,19.57603,40.57046,0.023711827
t_202,19.53854,40.57175,0.022692002
t_203,19.56143,40.61542,0.024070613
t_204,19.63093,40.61856,0.02247665
t_205,19.61026,40.66771,0.027720552
t_206,19.6264,40.66907,0.027663458
t_207,19.62396,40.6829,0.028678369
t_208,19.60967,40.68608,0.029350448
t_209,19.64672,40.6754,0.027183544
t_21,19.49583,40.44584,0.016992982
t_210,19.64992,40.70857,0.030871166
t_211,19.61819,40.7093,0.031938747
t_212,19.54935,40.6776,0.026898295
t_213,19.58073,40.67811,0.028128425
t_214,19.57722,40.71109,0.031050138
t_215,19.54408,40.70265,0.030161692
t_216,19.55624,40.70202,0.030747803
t_217,19.55417,40.7125,0.032469366
t_218,19.5625,40.7125,0.03164326
t_219,19.5625,40.72083,0.032751027
t_22,19.49583,40.45417,0.017325208
t_220,19.55417,40.72083,0.033560768
t_221,19.5375,40.7125,0.032115575
t_222,19.54583,40.7125,0.032564234
t_223,19.54583,40.72083,0.03342559
t_224,19.5375,40.72083,0.033312924
t_225,19.5375,40.72917,0.03469062
t_226,19.54583,40.72917,0.03432784
t_227,19.54583,40.7375,0.03549318
t_228,19.5375,40.7375,0.035522114
t_229,19.55417,40.72917,0.034218058
t_23,19.4875,40.45417,0.018272405
t_230,19.5625,40.72917,0.033929773
t_231,19.5625,40.7375,0.03501044
t_232,19.55417,40.7375,0.034899775
t_233,19.5604,40.75299,0.03746529
t_234,19.53985,40.75417,0.037139233
t_235,19.57614,40.73801,0.034756575
t_236,19.58094,40.77077,0.03523711
t_237,19.55278,40.77062,0.03824423
t_238,19.62677,40.74674,0.036980305
t_239,19.65205,40.74187,0.034336343
t_24,19.47917,40.45417,0.018299555
t_240,19.65343,40.77078,0.038492106
t_241,19.62315,40.78328,0.039442867
t_242,19.60796,40.80731,0.037387025
t_243,19.64996,40.81265,0.042855073
t_244,19.64383,40.84884,0.046959627
t_245,19.61352,40.83201,0.040420566
t_246,19.56223,40.80544,0.039147593
t_247,19.57438,40.80625,0.03847985
t_248,19.57475,40.85286,0.04184827
t_249,19.55565,40.83744,0.044733204
t_25,19.4625,40.4625,0.01826021
t_250,19.55077,40.88035,0.047173493
t_251,19.58383,40.88542,0.048355933
t_252,19.58432,40.91503,0.04980023
t_253,19.53886,40.91176,0.04880333
t_254,19.61843,40.8863,0.05306607
t_255,19.64691,40.87923,0.050307844
t_256,19.63862,40.90175,0.05387895
t_257,19.62024,40.89902,0.0533156
t_258,19.61667,40.94167,0.059957087
t_259,19.6625,40.94836,0.05809466
t_26,19.4625,40.47083,0.019784927
t_260,19.6625,40.98687,0.061088793
t_261,19.61354,40.9875,0.071676925
t_262,19.55863,40.95882,0.05778846
t_263,19.55967,41.02999,0.0776956
t_264,19.61476,40.99583,0.07352249
t_265,19.66205,41.01127,0.06505994
t_266,19.64895,41.0486,0.07409847
t_267,19.61188,41.03699,0.08091696
t_268,19.62101,41.03723,0.08052883
t_269,19.62489,41.0519,0.08380893
t_27,19.45417,40.47083,0.01844532
t_270,19.60984,41.05276,0.08548839
t_271,19.61602,41.07959,0.087312855
t_272,19.64018,41.06881,0.08155497
t_273,19.65892,41.06708,0.079081036
t_274,19.65992,41.0792,0.07844225
t_275,19.64323,41.08177,0.08160842
t_276,19.65,41.10833,0.08430796
t_277,19.61112,41.10627,0.09124581
t_278,19.55516,41.07486,0.08646139
t_279,19.59481,41.07,0.093249775
t_28,19.4596,40.48024,0.021745006
t_280,19.57845,41.11211,0.107178554
t_281,19.55082,41.11119,0.10032131
t_282,19.55912,41.14613,0.12602305
t_283,19.58112,41.13921,0.11616908
t_284,19.57355,41.17004,0.1319189
t_285,19.54377,41.16811,0.14175597
t_286,19.55417,41.1625,0.13644116
t_287,19.5625,41.1625,0.1334735
t_288,19.5625,41.17083,0.13642114
t_289,19.55417,41.17083,0.14128572
t_29,19.44149,40.48397,0.01886375
t_290,19.55839,41.18325,0.14645575
t_291,19.5375,41.17916,0.14922805
t_292,19.54583,41.17916,0.14811403
t_293,19.54583,41.1875,0.15192772
t_294,19.5375,41.1875,0.15426074
t_295,19.62371,41.14013,0.10874094
t_296,19.64796,41.25417,0.13572727
t_297,19.54688,41.20534,0.17196602
t_298,19.54254,41.2625,0.20705336
t_299,19.59422,41.28366,0.18271661
t_3,19.38688,40.55849,0.022754675
t_30,19.45635,40.49823,0.019258043
t_300,19.57966,41.30555,0.22569491
t_301,19.5583,41.31488,0.24051845
t_302,19.63652,41.2695,0.1561626
t_303,19.61202,41.33731,0.19166474
t_304,19.65,41.34167,0.15536977
t_305,19.65548,41.38634,0.1457759
t_306,19.61583,41.3766,0.17723173
t_307,19.54015,41.33604,0.2446064
t_308,19.55417,41.32917,0.24516569
t_309,19.5625,41.32917,0.23815589
t_31,19.4173,40.51122,0.0213514
t_310,19.5625,41.3375,0.2292217
t_311,19.55417,41.3375,0.24418205
t_312,19.55826,41.34807,0.22521456
t_313,19.54457,41.3494,0.24217208
t_314,19.57356,41.34496,0.21808246
t_315,19.58369,41.36906,0.21570021
t_316,19.54236,41.36775,0.23615825
t_317,19.55675,41.36635,0.2215999
t_318,19.55417,41.3828,0.22733174
t_319,19.54189,41.38256,0.23511118
t_32,19.47083,40.4625,0.018709717
t_320,19.54487,41.4035,0.2233007
t_321,19.5953,41.41336,0.17531827
t_322,19.58138,41.44082,0.16942888
t_323,19.54845,41.43439,0.19823478
t_324,19.64312,41.40145,0.15546574
t_325,19.6431,41.49383,0.11505912
t_326,19.55813,41.48111,0.1652055
t_327,19.58159,41.54366,0.12168436
t_328,19.61261,41.53102,0.117107704
t_329,19.64834,41.54981,0.11175436
t_33,19.47917,40.4625,0.019889101
t_330,19.65314,41.56925,0.10443875
t_331,19.61307,41.58699,0.11949412
t_332,19.61388,41.60363,0.11069279
t_333,19.65226,41.61299,0.10160136
t_334,19.64989,41.64218,0.09498482
t_335,19.61895,41.64294,0.1010971
t_336,19.58555,41.65417,0.09438746
t_337,19.59106,41.6049,0.102392584
t_338,19.59228,41.69335,0.08544036
t_339,19.62014,41.67849,0.09097788
t_34,19.47917,40.47083,0.021462703
t_340,19.65291,41.68015,0.0826515
t_341,19.65312,41.71097,0.077479646
t_342,19.61425,41.70724,0.084394895
t_343,19.62166,41.74545,0.074768506
t_344,19.64882,41.73957,0.073281296
t_345,19.6375,41.7625,0.06989315
t_346,19.64583,41.7625,0.06916868
t_347,19.64583,41.77083,0.061494377
t_348,19.6375,41.77083,0.064586125
t_349,19.65598,41.76951,0.05729903
t_35,19.47083,40.47083,0.021960437
t_350,19.65456,41.78038,0.04590604
t_351,19.64147,41.7824,0.05748387
t_352,19.6125,41.76942,0.07061802
t_353,19.62786,41.76807,0.06964039
t_354,19.62714,41.78285,0.058025267
t_355,19.6125,41.77917,0.068701096
t_356,19.60417,41.77917,0.060661126
t_357,19.59583,41.75417,0.075216725
t_358,19.58333,41.7625,0.06952329
t_359,19.58879,41.81607,0.046103865
t_36,19.4875,40.4625,0.01934325
t_360,19.60834,41.80199,0.049745314
