STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,REFERENCES,STATION_TYPE,SOIL_TYPE,PGA_VALUE_V,SA(0.3)_VALUE_V,SA(0.6)_VALUE_V,SA(1.0)_VALUE_V,PGA_VALUE_1,SA(0.3)_VALUE_1,SA(0.6)_VALUE_1,SA(1.0)_VALUE_1,PGA_VALUE_2,SA(0.3)_VALUE_2,SA(0.6)_VALUE_2,SA(1.0)_VALUE_2,PGA_VALUE,SA(0.3)_VALUE,SA(0.6)_VALUE,SA(1.0)_VALUE,PGA_LN_SIGMA,SA(0.3)_LN_SIGMA,SA(0.6)_LN_SIGMA,SA(1.0)_LN_SIGMA,VS30,MMI_VALUE,MMI_STDDEV,PGV_LN_SIGMA,PGV_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE
HPSC,HPSC,-43.502,172.702,Stations_GeoNet,seismic, ,1.040488621267461,0.9084043668415004,0.6618348755543322,0.3700440518881369,0.2580853655676107,0.3265036125905379,0.3497746947777825,0.4840142745279948,0.2000674195245865,0.3046495977472615,0.2028498095278431,0.2393213415225315,0.2580853655676107,0.3265036125905379,0.3497746947777825,0.4840142745279948,0.0,0.0,0.0,0.0,,,,,,,,
CACS,CACS,-43.483,172.53,Stations_GeoNet,seismic, ,0.1899507310655381,0.2926735857381751,0.0917156604549307,0.1054638397721108,0.2346094230628523,0.5867691711110736,0.1442060399831335,0.1456658541229271,0.1897093960512182,0.5014019668247075,0.279234048080685,0.1910167090405465,0.2346094230628523,0.5867691711110736,0.279234048080685,0.1910167090405465,0.0,0.0,0.0,0.0,,,,,,,,
KPOC,KPOC,-43.376,172.664,Stations_GeoNet,seismic, ,0.0608679290697601,0.1281546746916755,0.0845686080279479,0.0373197016985317,0.1811144670336739,0.4770156485979509,0.3505981545493288,0.1583539188789002,0.2207759931060759,0.5476033006748217,0.3921633307967469,0.174702979105597,0.2207759931060759,0.5476033006748217,0.3921633307967469,0.174702979105597,0.0,0.0,0.0,0.0,,,,,,,,
SWNC,SWNC,-43.369,172.495,Stations_GeoNet,seismic, ,0.0688158833895497,0.1165161505581703,0.0535056210934128,0.0348223028977808,0.2079572881762769,0.7200929923936579,0.1889972967860485,0.0726780854276226,0.1922128761944785,0.7111168789028012,0.096541230500272,0.0809269285134688,0.2079572881762769,0.7200929923936579,0.1889972967860485,0.0809269285134688,0.0,0.0,0.0,0.0,,,,,,,,
ROLC,ROLC,-43.593,172.381,Stations_GeoNet,seismic, ,0.0763481970834683,0.1096089395677977,0.03881054153165,0.0308106467801012,0.1940107248366547,0.3324459568154433,0.094695150797808,0.073185813018965,0.176461792867118,0.2412208055888874,0.1161286829773682,0.0686754727145932,0.1940107248366547,0.3324459568154433,0.1161286829773682,0.073185813018965,0.0,0.0,0.0,0.0,,,,,,,,
SMTC,SMTC,-43.468,172.614,Stations_GeoNet,seismic, ,0.1666775537193368,0.1815733653442963,0.1254393562814236,0.1069089463847783,0.1424158385040563,0.3847379034200299,0.3651219236603563,0.3190336017538736,0.1828890206495434,0.5763682230971064,0.3674760315645881,0.4435779670840077,0.1828890206495434,0.5763682230971064,0.3674760315645881,0.4435779670840077,0.0,0.0,0.0,0.0,,,,,,,,
LINC,LINC,-43.623,172.468,Stations_GeoNet,seismic, ,0.0948582342033114,0.1255604763763711,0.0936071256750939,0.0556219215928439,0.0867734990717803,0.1835331051671513,0.1353077179870628,0.1047105690494017,0.158795352861908,0.2290912811405396,0.2532287880383547,0.2288677634670474,0.158795352861908,0.2290912811405396,0.2532287880383547,0.2288677634670474,0.0,0.0,0.0,0.0,,,,,,,,
MQZ,MQZ,-43.706,172.654,Stations_GeoNet,seismic, ,0.096071683910887,0.1326999283582229,0.0778916248413403,0.0400924291372441,0.1485068134576173,0.2876374109490544,0.0897291275234016,0.0884928613850939,0.1174000789630668,0.1284203785306003,0.0696237070764483,0.0276296670510968,0.1485068134576173,0.2876374109490544,0.0897291275234016,0.0884928613850939,0.0,0.0,0.0,0.0,,,,,,,,
TPLC,TPLC,-43.55,172.472,Stations_GeoNet,seismic, ,0.1548214789924271,0.1051899698311249,0.0906558242160941,0.0665187084098855,0.1017145060617989,0.1520406032927114,0.088781578202587,0.0819392253816841,0.1279063910154756,0.3889549752734431,0.2029489415405114,0.1168329894472766,0.1279063910154756,0.3889549752734431,0.2029489415405114,0.1168329894472766,0.0,0.0,0.0,0.0,,,,,,,,
SLRC,SLRC,-43.675,172.318,Stations_GeoNet,seismic, ,0.0539023212701173,0.0998565307438428,0.0342508500225993,0.0401178342679682,0.1050241496584831,0.3711930103324772,0.1359092069616348,0.1170951497191403,0.0771243577095832,0.2312441390842525,0.1091619184528636,0.0905778775098727,0.1050241496584831,0.3711930103324772,0.1359092069616348,0.1170951497191403,0.0,0.0,0.0,0.0,,,,,,,,
KOWC,KOWC,-43.321,171.855,Stations_GeoNet,seismic, ,0.0229662270963981,0.0583689324636924,0.0322209764391309,0.0401777474044938,0.0876056431022745,0.2397391069841955,0.2547331630436897,0.1214033461021909,0.0570042356924665,0.1407436276853871,0.1512101823927882,0.0815301955247807,0.0876056431022745,0.2397391069841955,0.2547331630436897,0.1214033461021909,0.0,0.0,0.0,0.0,,,,,,,,
CSTC,CSTC,-43.312,172.381,Stations_GeoNet,seismic, ,0.0465603657332642,0.1252479899405523,0.0541209758871302,0.0556591525941959,0.082916635013623,0.1983123115398012,0.1450322280504395,0.0858326260713646,0.0770181265567542,0.1402969904398362,0.1574469682891867,0.0497283182552609,0.082916635013623,0.1983123115398012,0.1574469682891867,0.0858326260713646,0.0,0.0,0.0,0.0,,,,,,,,
WAKC,WAKC,-42.963,172.705,Stations_GeoNet,seismic, ,0.0635644893762897,0.0820468726394547,0.056945572753759,0.0252536570754906,0.0706379992031054,0.2089261797959122,0.1736907065865184,0.0361363379864905,0.0826400475886011,0.2183014237831967,0.1585503258302371,0.0665132737694741,0.0826400475886011,0.2183014237831967,0.1736907065865184,0.0665132737694741,0.0,0.0,0.0,0.0,,,,,,,,
SPFS,SPFS,-43.338,171.929,Stations_GeoNet,seismic, ,0.0493778548109422,0.1780375631415308,0.047073731464337,0.0261510319153987,0.0825841188673822,0.1539075972424129,0.2249679631595416,0.0907811400145364,0.0524410596316742,0.1319367094106197,0.2200565397255537,0.0985846040073045,0.0825841188673822,0.1539075972424129,0.2249679631595416,0.0985846040073045,0.0,0.0,0.0,0.0,,,,,,,,
ADCS,ADCS,-43.902,171.748,Stations_GeoNet,seismic, ,0.0211551436104419,0.0637518074440339,0.0135282345670827,0.0096101863978324,0.0703896586683547,0.1843959845702517,0.0740004723868813,0.0264676095699793,0.0358310922084112,0.1140907967325959,0.0556145498609262,0.0201638495144444,0.0703896586683547,0.1843959845702517,0.0740004723868813,0.0264676095699793,0.0,0.0,0.0,0.0,,,,,,,,
SHFC,SHFC,-43.391,172.026,Stations_GeoNet,seismic, ,0.0254620485592568,0.082284911246875,0.032552907280343,0.0199695786038648,0.0479380593508876,0.1171243551245762,0.0908213181623205,0.0482070713126517,0.0685453779471394,0.1369754008115263,0.0773492318482161,0.0542636999542218,0.0685453779471394,0.1369754008115263,0.0908213181623205,0.0542636999542218,0.0,0.0,0.0,0.0,,,,,,,,
DFHS,DFHS,-43.49,172.102,Stations_GeoNet,seismic, ,0.0369049540353477,0.1190558462673654,0.0407980742754396,0.0141455460752946,0.0675768723424664,0.2415995557911844,0.0866749815907422,0.0467894372633592,0.0484453459155425,0.1038045286182944,0.0777535009466958,0.0221887047425338,0.0675768723424664,0.2415995557911844,0.0866749815907422,0.0467894372633592,0.0,0.0,0.0,0.0,,,,,,,,
SCAC,SCAC,-42.939,172.922,Stations_GeoNet,seismic, ,0.0242521228775701,0.083069181659994,0.0528949543841328,0.0429424241795583,0.0531393089061118,0.186437684892857,0.0934621664729997,0.051450879209972,0.0506056406203881,0.2472733462482411,0.1016171094844031,0.0215273419482167,0.0531393089061118,0.2472733462482411,0.1016171094844031,0.051450879209972,0.0,0.0,0.0,0.0,,,,,,,,
CSHS,CSHS,-43.227,171.724,Stations_GeoNet,seismic, ,0.0199798262933464,0.0618130469739978,0.0696364214587748,0.034661554180852,0.0274274600755184,0.0751572768498904,0.0605784696199294,0.0421371926513841,0.0483914586989765,0.118258666681297,0.0765934927820141,0.0471295225386627,0.0483914586989765,0.118258666681297,0.0765934927820141,0.0471295225386627,0.0,0.0,0.0,0.0,,,,,,,,
LSRC,LSRC,-42.87,172.543,Stations_GeoNet,seismic, ,0.0107260669650895,0.0294761273503694,0.0420204748645917,0.010581858671451,0.0330035232015098,0.0805181009137694,0.0831132640645222,0.0544913177588454,0.0375146165900274,0.1126283413333794,0.0660614637227372,0.0277914497914649,0.0375146165900274,0.1126283413333794,0.0831132640645222,0.0544913177588454,0.0,0.0,0.0,0.0,,,,,,,,
AMBC,AMBC,-43.155,172.731,Stations_GeoNet,seismic, ,0.0240090577488159,0.0372446298811823,0.0255632611166422,0.0140869818436267,0.0327833475322898,0.0635235643888078,0.0570526356315221,0.0248470847753166,0.0303580855739955,0.0748045392932113,0.0418549275406763,0.0393075880889925,0.0327833475322898,0.0748045392932113,0.0570526356315221,0.0393075880889925,0.0,0.0,0.0,0.0,,,,,,,,
TRCS,TRCS,-44.403,171.244,Stations_GeoNet,seismic, ,0.0132975532131214,0.022386908756988,0.0194524697810708,0.0115320432205198,0.0216846269812666,0.0489094672644715,0.0309420520035085,0.0171067642627208,0.0288252770961485,0.0416454228827006,0.0458264371155754,0.0194914755009171,0.0288252770961485,0.0489094672644715,0.0458264371155754,0.0194914755009171,0.0,0.0,0.0,0.0,,,,,,,,
LTZ,LTZ,-42.782,172.271,Stations_GeoNet,seismic, ,0.0121811425710186,0.0308820385438536,0.027813122138572,0.0176400482664416,0.0186390878592791,0.0503288580939052,0.0397937523705517,0.0200040499678963,0.0252402825214568,0.0411130442857117,0.0591360080005604,0.0232597872238927,0.0252402825214568,0.0503288580939052,0.0591360080005604,0.0232597872238927,0.0,0.0,0.0,0.0,,,,,,,,
GLWS,GLWS,-42.594,172.511,Stations_GeoNet,seismic, ,0.0128101576480418,0.0337164492832405,0.0187789256497333,0.0097613885967106,0.0179675862451333,0.0526396150386782,0.0354562568122362,0.0441214163294255,0.0236908898562587,0.0599452948567892,0.0560681340318446,0.0367937674131452,0.0236908898562587,0.0599452948567892,0.0560681340318446,0.0441214163294255,0.0,0.0,0.0,0.0,,,,,,,,
CECS,CECS,-42.813,173.275,Stations_GeoNet,seismic, ,0.007351479520613,0.0214033884587238,0.0150197604126399,0.0157412119248678,0.0226034362260233,0.0592136432280939,0.0273281905156409,0.0349367797484436,0.0163133295061148,0.0434363373810924,0.0322179530496048,0.0261417145756599,0.0226034362260233,0.0592136432280939,0.0322179530496048,0.0349367797484436,0.0,0.0,0.0,0.0,,,,,,,,
FDCS,FDCS,-44.099,170.829,Stations_GeoNet,seismic, ,0.0104665794200002,0.0271121883364633,0.0214989515177164,0.0169726367292747,0.0178558700675264,0.0414853394386789,0.0196449004875279,0.0142924768844499,0.0185550945249901,0.0361549148155924,0.0364940252195943,0.0273763353860822,0.0185550945249901,0.0414853394386789,0.0364940252195943,0.0273763353860822,0.0,0.0,0.0,0.0,,,,,,,,
APPS,APPS,-42.949,171.568,Stations_GeoNet,seismic, ,0.0071778407398227,0.0199836040050391,0.0087377617395051,0.0051318872311785,0.016519879954549,0.0402485697382498,0.0207913550332958,0.0111794444434042,0.0181871512857295,0.0585594047966026,0.0446862583240349,0.0201041723498066,0.0181871512857295,0.0585594047966026,0.0446862583240349,0.0201041723498066,0.0,0.0,0.0,0.0,,,,,,,,
HSES,HSES,-42.523,172.83,Stations_GeoNet,seismic, ,0.0079904871857008,0.0213976169905123,0.0129804618166082,0.0064122281640141,0.0161364932794211,0.0313019925518137,0.0529427241900732,0.0237895340931904,0.01382554039192,0.0413695469708322,0.0472966655981009,0.03032572845821,0.0161364932794211,0.0413695469708322,0.0529427241900732,0.03032572845821,0.0,0.0,0.0,0.0,,,,,,,,
WTMC,WTMC,-42.619,173.054,Stations_GeoNet,seismic, ,0.0088855198885444,0.0131959817153102,0.0139140257881727,0.0121972751432895,0.0115422260445313,0.0253400631939893,0.0149355397286812,0.0144003332254532,0.0115490621990627,0.0303764901804375,0.0191007457083495,0.0138572668067915,0.0115490621990627,0.0303764901804375,0.0191007457083495,0.0144003332254532,0.0,0.0,0.0,0.0,,,,,,,,
IFPS,IFPS,-42.727,171.473,Stations_GeoNet,seismic, ,0.0049986226235447,0.0138045071369665,0.0131625556616708,0.0089061787248096,0.0104805479295149,0.0163964724389858,0.0203155580976673,0.0275524825877287,0.0101358176918204,0.0222744386636961,0.0423824333623087,0.0195236340207926,0.0104805479295149,0.0222744386636961,0.0423824333623087,0.0275524825877287,0.0,0.0,0.0,0.0,,,,,,,,
RPZ,RPZ,-43.715,171.054,Stations_GeoNet,seismic, ,0.0054293314980439,0.0138454050358767,0.0077489725135582,0.0098699381522195,0.0067641702267008,0.0140050190480856,0.0166662772869488,0.0090249127072182,0.0073099696854932,0.0171961721270739,0.0133202990201118,0.0107264869848766,0.0073099696854932,0.0171961721270739,0.0166662772869488,0.0107264869848766,0.0,0.0,0.0,0.0,,,,,,,,
FGPS,FGPS,-43.463,170.02,Stations_GeoNet,seismic, ,0.0026352190916691,0.0080854436767882,0.0052407085454721,0.0055956581606895,0.0047146674021546,0.0094201399855821,0.0101482051207814,0.0067960056655174,0.0041737856303515,0.0079164442332273,0.0078335210272825,0.0075528834084182,0.0047146674021546,0.0094201399855821,0.0101482051207814,0.0075528834084182,0.0,0.0,0.0,0.0,,,,,,,,
LBZ,LBZ,-44.386,170.184,Stations_GeoNet,seismic, ,0.0016855292409567,0.0033518348359589,0.0034054129636314,0.0022705256261499,0.0025900694086889,0.005022903227613,0.0058522411586627,0.0044056632552778,0.002394562110563,0.0052758771165441,0.0062024762897485,0.0044948430729528,0.0025900694086889,0.0052758771165441,0.0062024762897485,0.0044948430729528,0.0,0.0,0.0,0.0,,,,,,,,
KHZ,KHZ,-42.416,173.539,Stations_GeoNet,seismic, ,0.0010846001376131,0.0022419438753723,0.0036106593295293,0.0016789181063927,0.0015640502205074,0.0023873180075653,0.0032512203686245,0.0026673988288792,0.0016566320387959,0.0026205450350717,0.0036361009099006,0.0031779286955346,0.0016566320387959,0.0026205450350717,0.0036361009099006,0.0031779286955346,0.0,0.0,0.0,0.0,,,,,,,,
BMTS,BMTS,-41.191,174.926,Stations_GeoNet,seismic, ,0.0003836738803897,0.0004562828600761,0.0004781672530331,0.0004007430097891,0.0005120271959253,0.0009111355850678,0.0009062785262882,0.0006788210378208,0.0005018830424693,0.000978106143622,0.0010235339289717,0.000806637594405,0.0005120271959253,0.000978106143622,0.0010235339289717,0.000806637594405,0.0,0.0,0.0,0.0,,,,,,,,
PYZ,PYZ,-46.166,166.681,Stations_GeoNet,seismic, ,0.0002505947673402,0.0003753256981771,0.0005198551452779,0.000643575244903,0.0003936392455442,0.0006769347549653,0.0011573343649834,0.0007431779790653,0.0004515918133121,0.0009948023336804,0.0010169115199001,0.0010887458355612,0.0004515918133121,0.0009948023336804,0.0011573343649834,0.0010887458355612,0.0,0.0,0.0,0.0,,,,,,,,
TOZ,TOZ,-37.731,175.502,Stations_GeoNet,seismic, ,3.0452619443451044e-05,4.99291510318024e-05,4.274951766120893e-05,5.0427775282142335e-05,4.153395777475183e-05,5.734507168568872e-05,7.453028657644624e-05,7.272576390298802e-05,2.5016937673539985e-05,6.150113532037296e-05,7.712650933641657e-05,5.327515341761354e-05,4.153395777475183e-05,6.150113532037296e-05,7.712650933641657e-05,7.272576390298802e-05,0.0,0.0,0.0,0.0,,,,,,,,
HVSC,Heathcote Valley Primary School,-43.5811,172.7092,Stations_USGS,seismic,,,,,,,,,,,,,,1.4544,3.5994,,0.9805,0.0,0.0,,0.0,773.13,9.0,0.63,0.0,97.26,0.0,0.1174,inferred
LPCC,Lyttelton Port Company,-43.6094,172.7247,Stations_USGS,seismic,,,,,,,,,,,,,,0.8789,1.1437,,0.4009,0.0,0.0,,0.0,600.0,7.8,0.63,0.0,41.52,0.0,0.0899,inferred
REHS,Christchurch Resthaven,-43.5236,172.635,Stations_USGS,seismic,,,,,,,,,,,,,,0.7134,0.9337,,1.6646,0.0,0.0,,0.0,228.52,8.8,0.63,0.0,86.56,0.0,0.4541,inferred
PRPC,Pages Road Pumping Station,-43.5275,172.6828,Stations_USGS,seismic,,,,,,,,,,,,,,0.6644,1.0214,,0.5304,0.0,0.0,,0.0,226.31,8.7,0.63,0.0,82.23,0.0,0.1848,inferred
UTM:(59G 063 517 10000),,-43.5657,172.6716,Stations_USGS,macroseismic,,,,,,,,,,,,,,0.592086,0.953554,,0.389713,0.8059,1.0131,,1.0822,634.81,7.7,0.3,0.875,38.4424,1.4737,0.076867,inferred
CBGS,Christchurch Botanic Gardens,-43.5311,172.6197,Stations_USGS,seismic,,,,,,,,,,,,,,0.5291,1.2232,,0.7881,0.0,0.0,,0.0,199.51,8.4,0.63,0.0,63.23,0.0,0.3739,inferred
OBS_9,Christchurch::Canterbury::New Zealand 111 responses 9 km (Intensity VII),-43.53,172.64,Stations_USGS,macroseismic,,,,,,,,,,,,,,0.491252,0.807015,,0.307112,0.8059,1.0131,,1.0822,239.47,7.4,0.3,0.875,30.8939,1.4737,0.061104,inferred
CCCC,Christchurch Cathedral College,-43.5397,172.6472,Stations_USGS,seismic,,,,,,,,,,,,,,0.4831,0.7889,,0.7717,0.0,0.0,,0.0,223.04,8.5,0.63,0.0,71.38,0.0,0.3687,inferred
OBS_4,Lyttelton::Canterbury::New Zealand 4 responses 5 km (Intensity VII),-43.6,172.72,Stations_USGS,macroseismic,,,,,,,,,,,,,,0.43376,0.722059,,0.262018,0.8059,1.0131,,1.0822,787.88,7.2,0.3,0.875,26.7044,1.4737,0.052436,inferred
CMHS,Christchurch Cashmere High School,-43.5672,172.6242,Stations_USGS,seismic,,,,,,,,,,,,,,0.3965,0.7938,,0.9363,0.0,0.0,,0.0,387.57,7.9,0.63,0.0,46.04,0.0,0.1291,inferred
CHHC,Christchurch Hospital,-43.5375,172.6272,Stations_USGS,seismic,,,,,,,,,,,,,,0.3607,1.1101,,0.7661,0.0,0.0,,0.0,213.39,8.4,0.63,0.0,66.07,0.0,0.3432,inferred
SHLC,Shirley Library,-43.5069,172.6633,Stations_USGS,seismic,,,,,,,,,,,,,,0.3416,0.8891,,0.7756,0.0,0.0,,0.0,215.69,8.5,0.63,0.0,69.58,0.0,0.3985,inferred
RHSC,Riccarton High School,-43.5378,172.5642,Stations_USGS,seismic,,,,,,,,,,,,,,0.2933,0.784,,0.273,0.0,0.0,,0.0,233.43,7.4,0.63,0.0,30.01,0.0,0.1285,inferred
HPSC,Hulverstone Drive Pumping Station,-43.5033,172.7019,Stations_USGS,seismic,,,,,,,,,,,,,,0.2372,0.3228,,0.5065,0.0,0.0,,0.0,203.7,7.6,0.63,0.0,35.51,0.0,0.1444,inferred
CACS,Christchurch Canterbury Aero Club,-43.4847,172.53,Stations_USGS,seismic,,,,,,,,,,,,,,0.2176,0.5814,,0.1403,0.0,0.0,,0.0,259.29,6.7,0.63,0.0,18.12,0.0,0.0919,inferred
PPHS,Christchurch Papanui High School,-43.4944,172.6067,Stations_USGS,seismic,,,,,,,,,,,,,,0.2161,0.5407,,0.3642,0.0,0.0,,0.0,242.18,7.9,0.63,0.0,33.14,0.0,0.0916,inferred
KPOC,Kaiapoi North School,-43.3781,172.6636,Stations_USGS,seismic,,,,,,,,,,,,,,0.2123,0.5549,,0.1805,0.0,0.0,,0.0,223.98,6.8,0.63,0.0,14.69,0.0,0.0332,inferred
SWNC,Swannanoa School,-43.3711,172.4953,Stations_USGS,seismic,,,,,,,,,,,,,,0.2008,0.722,,0.0685,0.0,0.0,,0.0,269.62,6.3,0.63,0.0,13.29,0.0,0.031,inferred
ROLC,Rolleston School,-43.5944,172.3808,Stations_USGS,seismic,,,,,,,,,,,,,,0.1914,0.3311,,0.0745,0.0,0.0,,0.0,265.52,5.6,0.63,0.0,8.31,0.0,0.021,inferred
SMTC,Styx Mill Transfer Station,-43.4692,172.6136,Stations_USGS,seismic,,,,,,,,,,,,,,0.1802,0.5762,,0.4402,0.0,0.0,,0.0,227.38,7.3,0.63,0.0,28.67,0.0,0.087,inferred
LINC,Lincoln Crop and Food Research,-43.6247,172.4678,Stations_USGS,seismic,,,,,,,,,,,,,,0.1597,0.2405,,0.2374,0.0,0.0,,0.0,246.48,6.5,0.63,0.0,15.68,0.0,0.0601,inferred
MQZ,McQueen's Valley,-43.7078,172.6536,Stations_USGS,seismic,,,,,,,,,,,,,,0.1473,0.2844,,0.0883,0.0,0.0,,0.0,463.16,5.4,0.63,0.0,7.0,0.0,0.0124,inferred
OBS_1,Burnham::Canterbury::New Zealand 3 responses 31 km (Intensity VI),-43.62,172.32,Stations_USGS,macroseismic,,,,,,,,,,,,,,0.145033,0.301402,,0.111255,0.8059,1.0131,,1.0822,276.14,5.9,0.3,0.875,10.3559,1.4737,0.023616,inferred
TPLC,Templeton School,-43.5517,172.4719,Stations_USGS,seismic,,,,,,,,,,,,,,0.1203,0.3876,,0.1163,0.0,0.0,,0.0,253.22,5.9,0.63,0.0,10.64,0.0,0.037,inferred
UTM:(59G 062 520 10000),,-43.2974,172.541,Stations_USGS,macroseismic,,,,,,,,,,,,,,0.104688,0.22646,,0.075483,0.8059,1.0131,,1.0822,268.34,5.4,0.3,0.875,7.1939,1.4737,0.016275,inferred
SLRC,Selwyn Lake Road,-43.6767,172.3175,Stations_USGS,seismic,,,,,,,,,,,,,,0.102,0.3695,,0.1189,0.0,0.0,,0.0,248.79,5.5,0.63,0.0,7.97,0.0,0.0204,inferred
OBS_6,Rangiora::Canterbury::New Zealand 5 responses 32 km (Intensity V),-43.31,172.57,Stations_USGS,macroseismic,,,,,,,,,,,,,,0.100708,0.216869,,0.068726,0.8059,1.0131,,1.0822,270.7,5.3,0.3,0.875,6.6883,1.4737,0.014835,inferred
ASHS,Ashley School,-43.2761,172.5958,Stations_USGS,seismic,,,,,,,,,,,,,,0.0887,0.268,,0.0405,0.0,0.0,,0.0,297.0,5.3,0.63,0.0,6.87,0.0,0.0268,inferred
KOWC,Kowai,-43.3231,171.8547,Stations_USGS,seismic,,,,,,,,,,,,,,0.0882,0.2427,,0.1228,0.0,0.0,,0.0,390.39,5.4,0.63,0.0,7.43,0.0,0.0055,inferred
WAKC,Waikari,-42.9647,172.705,Stations_USGS,seismic,,,,,,,,,,,,,,0.0834,0.2186,,0.0684,0.0,0.0,,0.0,402.66,4.9,0.63,0.0,4.82,0.0,0.0085,inferred
SPFS,Springfield Fire Station,-43.3397,171.9289,Stations_USGS,seismic,,,,,,,,,,,,,,0.0817,0.1555,,0.0909,0.0,0.0,,0.0,409.26,5.2,0.63,0.0,6.41,0.0,0.005,inferred
