# 20150425_M7.8_Gorkha median gmf, Stations:None, gmlt:Adjusted, Rupture:Stevens
custom_site_id,lon,lat,"AbrahamsonEtAl2014
region = ""CHN""",AbrahamsonEtAl2015SInter,AtkinsonBoore2003SInter,CauzziEtAl2014,ChiouYoungs2014,YoungsEtAl1997SInter,ZhaoEtAl2016SInter
t_102,83.20426,27.75457,0.11026542,0.101860575,0.10769462,0.08529117,0.094807334,0.13111974,0.07780059
t_1020,85.80938,29.2544,0.13290253,0.09818174,0.070669904,0.082236744,0.09068162,0.082583606,0.08077537
t_1021,85.80938,29.33275,0.12281841,0.09018983,0.065957956,0.0773344,0.085128896,0.07538511,0.06905416
t_1022,85.80938,29.41103,0.124787636,0.090010434,0.09537316,0.078278095,0.089129575,0.11360254,0.08125248
t_1023,85.89921,27.03676,0.17818558,0.18707697,0.14743188,0.13979319,0.15993233,0.20008633,0.1821914
t_1024,85.89921,27.11675,0.19716117,0.21672107,0.1573348,0.15753902,0.17857811,0.22254595,0.23064011
t_1025,85.89921,27.19668,0.2521243,0.27941054,0.16597754,0.21040356,0.24526313,0.24864757,0.40040088
t_1026,85.89921,27.27655,0.25475296,0.31433025,0.17381424,0.21690525,0.2459364,0.27906817,0.39902362
t_1027,85.89921,27.35636,0.2775003,0.38075483,0.11857068,0.25350326,0.2826579,0.21167806,0.5517684
t_1028,85.89921,27.43612,0.3535264,0.5059174,0.12218894,0.33300868,0.3822422,0.241637,0.7905112
t_1029,85.89921,27.51582,0.46614376,0.6687837,0.12409545,0.444545,0.5201501,0.2702933,1.1089934
t_103,83.20426,27.83404,0.0989024,0.094674625,0.070437945,0.07988686,0.08467471,0.08222002,0.08016009
t_1030,85.89921,27.59546,0.5689752,0.68961954,0.12422803,0.45962048,0.5953307,0.2733659,1.149892
t_1031,85.89921,27.67504,0.6709561,0.66817975,0.18757613,0.4973988,0.7660344,0.3900326,1.2060039
t_1032,85.89921,27.75457,0.58086336,0.6242139,0.1237473,0.41295332,0.6565001,0.26332268,1.0215119
t_1033,85.89921,27.83404,0.5827195,0.5948068,0.12345931,0.3925737,0.65822726,0.25839728,0.9638577
t_1034,85.89921,27.91345,0.5834902,0.5690029,0.1231598,0.37497815,0.6548676,0.25383902,0.91335887
t_1035,85.89921,27.9928,0.58106095,0.54453975,0.12282804,0.35853252,0.6481558,0.24929553,0.86559856
t_1036,85.89921,28.07209,0.5755646,0.5214745,0.1224652,0.34322694,0.6389879,0.24479721,0.8207024
t_1037,85.89921,28.15132,0.5676688,0.50033575,0.12208298,0.32936254,0.62837255,0.24047711,0.7796994
t_1038,85.89921,28.2305,0.55724454,0.480833,0.12168156,0.31670284,0.616857,0.23631096,0.7420151
t_1039,85.89921,28.30962,0.61351645,0.48303398,0.18396758,0.32968804,0.6767122,0.34216064,0.7073244
t_104,83.20426,27.91345,0.09961971,0.095568925,0.07086142,0.08045553,0.08533699,0.08288456,0.08128657
t_1040,85.89921,28.38867,0.5588914,0.4585009,0.12081613,0.3051186,0.62599397,0.22831933,0.6744944
t_1041,85.89921,28.46767,0.569111,0.443462,0.18208387,0.31947932,0.5779575,0.32633954,0.7746547
t_1042,85.89921,28.54661,0.4890665,0.38165525,0.17864724,0.26943788,0.4080214,0.30363795,0.64704
t_1043,85.89921,28.6255,0.42962864,0.3332229,0.17334363,0.2537241,0.34362793,0.2769747,0.5167198
t_1044,85.89921,28.70432,0.37406862,0.28549325,0.16664685,0.21799129,0.28046146,0.2509434,0.40902817
t_1045,85.89921,28.78308,0.3314101,0.25289127,0.17837556,0.20711762,0.24985237,0.2270537,0.2372666
t_1046,85.89921,28.86178,0.24957477,0.1872623,0.15003689,0.1381998,0.16386922,0.20568076,0.19346388
t_1047,85.89921,28.94043,0.23288792,0.16964915,0.14084668,0.12892021,0.15471196,0.18674713,0.15725145
t_1048,85.89921,29.01901,0.22148688,0.15957198,0.13184783,0.12532769,0.15323885,0.17003168,0.17639239
t_1049,85.89921,29.09753,0.16910027,0.123758346,0.12321534,0.098751225,0.1129453,0.15527782,0.1079516
t_105,83.20426,27.9928,0.11610699,0.10716238,0.10963227,0.08901053,0.10032523,0.13399608,0.081081
t_1050,85.89921,29.176,0.15652825,0.11298183,0.11504328,0.09236613,0.106065445,0.14222692,0.090916835
t_1051,85.89921,29.2544,0.13030384,0.09600238,0.06932749,0.08092758,0.0893044,0.08049306,0.077271864
t_1052,85.89921,29.33275,0.11479153,0.08520589,0.06470906,0.07386549,0.079742715,0.073539935,0.066202424
t_1053,85.89921,29.41103,0.14108165,0.101181276,0.09357705,0.08826425,0.105066,0.11115055,0.07804787
t_1054,85.98904,27.03676,0.18832412,0.19773094,0.14922646,0.14808303,0.17156248,0.20391893,0.2573995
t_1055,85.98904,27.11675,0.19032271,0.21714853,0.15922059,0.15591349,0.17308784,0.22764733,0.24290255
t_1056,85.98904,27.19668,0.23482198,0.27270463,0.16787577,0.19300173,0.21997556,0.25528204,0.31875166
t_1057,85.98904,27.27655,0.25193536,0.325038,0.11496941,0.22043268,0.24628812,0.19171588,0.43119508
t_1058,85.98904,27.35636,0.2935292,0.40798753,0.11963487,0.27043417,0.303662,0.2189873,0.60290533
t_1059,85.98904,27.43612,0.4159891,0.56276566,0.18605216,0.38132128,0.45438382,0.36510476,0.8678855
t_106,83.20426,28.07209,0.10204588,0.09690389,0.07021216,0.0813966,0.08748616,0.08186706,0.079565205
t_1060,85.98904,27.51582,0.4866982,0.69590646,0.12426477,0.46420923,0.543647,0.2742713,1.1622294
t_1061,85.98904,27.59546,0.56986344,0.6794786,0.12416565,0.45225796,0.61263734,0.27188447,1.1299878
t_1062,85.98904,27.67504,0.6394298,0.66300666,0.1874864,0.4583495,0.71468157,0.38818124,1.0662246
t_1063,85.98904,27.75457,0.5812168,0.6161076,0.123673044,0.40729976,0.6576668,0.26199222,1.005611
t_1064,85.98904,27.83404,0.6785052,0.6068651,0.18676487,0.43892205,0.7753712,0.37536424,0.950979
t_1065,85.98904,27.91345,0.583646,0.56282014,0.123080656,0.3708005,0.65348023,0.2527118,0.901276
t_1066,85.98904,27.9928,0.5804365,0.5386589,0.12274045,0.35461205,0.64606994,0.24816906,0.8541379
t_1067,85.98904,28.07209,0.5740316,0.51581955,0.12236792,0.33950305,0.63634765,0.24366064,0.8097188
t_1068,85.98904,28.15132,0.5650987,0.49482512,0.121974595,0.32577294,0.62528,0.23931804,0.7690363
t_1069,85.98904,28.2305,0.55390006,0.47567597,0.12156672,0.3133757,0.61355317,0.23517877,0.73207676
t_107,83.20426,28.15132,0.108646214,0.10042281,0.10713588,0.08429178,0.093892165,0.13029692,0.07687674
t_1070,85.98904,28.30962,0.5398143,0.4575552,0.12113124,0.3017499,0.6011386,0.23109367,0.69725204
t_1071,85.98904,28.38867,0.5638825,0.45679316,0.18319596,0.30684966,0.62312484,0.3352767,0.6651116
t_1072,85.98904,28.46767,0.53124976,0.41987354,0.18133572,0.2878986,0.48749435,0.32084885,0.5843572
t_1073,85.98904,28.54661,0.4652273,0.36249086,0.17734544,0.25435644,0.3705533,0.29637018,0.46804568
t_1074,85.98904,28.6255,0.39657012,0.3051599,0.17160645,0.21654586,0.2884637,0.26959515,0.4842965
t_1075,85.98904,28.70432,0.3032849,0.2403495,0.10682316,0.16914172,0.20558126,0.1600846,0.28583047
t_1076,85.98904,28.78308,0.303976,0.22622749,0.15662771,0.16802214,0.20969263,0.22082436,0.30613452
t_1077,85.98904,28.86178,0.25706443,0.18878503,0.14746837,0.1412873,0.17134757,0.20016333,0.1823432
t_1078,85.98904,28.94043,0.21453655,0.15745732,0.13831294,0.120116934,0.14104983,0.18188134,0.14879316
t_1079,85.98904,29.01901,0.17402206,0.13025579,0.08355035,0.10216721,0.11507309,0.10457327,0.1229806
t_108,83.20426,28.2305,0.10738485,0.09842019,0.10519908,0.083099514,0.09299358,0.12746692,0.073748015
t_1080,85.98904,29.09753,0.18237776,0.13066626,0.12088926,0.10486211,0.12495661,0.1514804,0.1402176
t_1081,85.98904,29.176,0.13407168,0.099905886,0.07286227,0.083204,0.09074326,0.086070344,0.08680515
t_1082,85.98904,29.2544,0.12606359,0.0929863,0.068005815,0.07897953,0.0867343,0.07846631,0.07395365
t_1083,85.98904,29.33275,0.12632664,0.09106651,0.09831999,0.07859442,0.08877055,0.11767846,0.063492954
t_1084,85.98904,29.41103,0.11686585,0.08467323,0.09181376,0.074655086,0.083890416,0.10876635,0.054888245
t_1085,86.07887,27.03676,0.17783853,0.18929526,0.14937921,0.14032291,0.15887782,0.20424947,0.19053209
t_1086,86.07887,27.11675,0.19398172,0.21988717,0.15938146,0.1580598,0.17650646,0.22810806,0.24403472
t_1087,86.07887,27.19668,0.24799977,0.28353983,0.16806135,0.2051634,0.23822889,0.25595185,0.4283246
t_1088,86.07887,27.27655,0.24074362,0.3173918,0.11512631,0.2147328,0.23551942,0.19247454,0.43531802
t_1089,86.07887,27.35636,0.29649943,0.41299352,0.11980966,0.27356654,0.30756757,0.22027709,0.61236423
t_109,83.20426,28.30962,0.09270811,0.08709472,0.06669155,0.07503827,0.07975393,0.07648078,0.07077657
t_1090,86.07887,27.43612,0.39314073,0.56240934,0.12294268,0.36947846,0.4311538,0.2508135,0.88127863
t_1091,86.07887,27.51582,0.48942706,0.6762038,0.12414464,0.44989064,0.5348234,0.27140045,1.1235596
t_1092,86.07887,27.59546,0.56925637,0.6680362,0.12409036,0.44400784,0.6188616,0.27018094,1.107526
t_1093,86.07887,27.67504,0.5782555,0.63874125,0.123871446,0.42315498,0.65245414,0.2656573,1.050019
t_1094,86.07887,27.75457,0.58085704,0.60758257,0.12359085,0.40138376,0.65828186,0.26057094,0.9888946
t_1095,86.07887,27.83404,0.6191135,0.59497947,0.1233035,0.3980594,0.69611156,0.25596428,0.93657255
t_1096,86.07887,27.91345,0.6764467,0.5767001,0.18624423,0.40811354,0.7561711,0.36769745,0.8881675
t_1097,86.07887,27.9928,0.5789222,0.5325353,0.12264576,0.350543,0.6437123,0.24698141,0.8422137
t_1098,86.07887,28.07209,0.57195175,0.51022685,0.122268215,0.335831,0.6335912,0.242523,0.79886633
t_1099,86.07887,28.15132,0.5731002,0.49777502,0.121877246,0.32642025,0.6337326,0.2382992,0.75977814
t_11,82.93477,27.91345,0.08019757,0.07160518,0.05689642,0.06502822,0.06722835,0.062532105,0.050423294
t_110,83.20426,28.38867,0.0907672,0.08477282,0.06548536,0.073541954,0.07798344,0.07468392,0.067963265
t_1100,86.07887,28.2305,0.55083203,0.47113228,0.12146231,0.31045115,0.6105564,0.23417024,0.72333014
t_1101,86.07887,28.30962,0.53589815,0.4531727,0.12101794,0.29895312,0.5979556,0.23007986,0.6888539
t_1102,86.07887,28.38867,0.5085042,0.43327487,0.120460115,0.28632495,0.541682,0.22534338,0.650854
t_1103,86.07887,28.46767,0.44630247,0.38085425,0.11857494,0.25356475,0.3909423,0.21170568,0.5519541
t_1104,86.07887,28.54661,0.439681,0.3419757,0.17589465,0.23803295,0.3342473,0.28888547,0.436975
t_1105,86.07887,28.6255,0.35822996,0.2805686,0.16975695,0.19587332,0.25100636,0.26226544,0.34073532
t_1106,86.07887,28.70432,0.33298737,0.25075388,0.1624746,0.18327883,0.23202614,0.23731117,0.35975057
t_1107,86.07887,28.78308,0.28790626,0.21341509,0.15408674,0.1581385,0.19523889,0.21480191,0.28807905
t_1108,86.07887,28.86178,0.25416052,0.18584709,0.14488895,0.14067367,0.17184623,0.1948074,0.23354569
t_1109,86.07887,28.94043,0.1836088,0.139481,0.08767174,0.10774346,0.120508954,0.11252805,0.14089519
t_111,83.20426,28.46767,0.08888329,0.08254365,0.064300284,0.07210008,0.076264195,0.07294141,0.06529046
t_1110,86.07887,29.01901,0.16284516,0.122444615,0.08198561,0.09727958,0.107845,0.101686865,0.11684813
t_1111,86.07887,29.09753,0.14928816,0.11096487,0.076571755,0.09017863,0.10018845,0.0921905,0.09797115
t_1112,86.07887,29.176,0.17698842,0.12616685,0.1106978,0.10501264,0.12775478,0.13559331,0.11321833
t_1113,86.07887,29.2544,0.12079223,0.08944546,0.06670595,0.076622754,0.08339331,0.07650239,0.07081076
t_1114,86.07887,29.33275,0.13757186,0.098696284,0.09644972,0.08519226,0.10027935,0.11508384,0.083222084
t_1115,86.07887,29.41103,0.12875335,0.092813134,0.09008133,0.08177045,0.09573808,0.10644549,0.072090164
t_1116,86.1687,27.03676,0.16459589,0.17824852,0.14787728,0.13218915,0.14658462,0.20102894,0.18405582
t_1117,86.1687,27.11675,0.18993846,0.2132489,0.15778355,0.15406266,0.17214447,0.22364953,0.23325083
t_1118,86.1687,27.19668,0.19629496,0.24110816,0.10803357,0.16885771,0.18228358,0.16407059,0.30158514
t_1119,86.1687,27.27655,0.22870405,0.29656452,0.11359079,0.2021431,0.22059737,0.18537086,0.39799395
t_112,83.20426,28.54661,0.11185901,0.09874635,0.09778499,0.08489751,0.09891204,0.11693347,0.08571739
t_1120,86.1687,27.35636,0.2713467,0.37021586,0.1181013,0.24699788,0.27464405,0.20870861,0.53213644
t_1121,86.1687,27.43612,0.32877898,0.46399334,0.12111142,0.304764,0.34859303,0.23091492,0.6957643
t_1122,86.1687,27.51582,0.35720915,0.511683,0.122294515,0.33678603,0.39813715,0.24282052,0.801691
t_1123,86.1687,27.59546,0.4484345,0.55755925,0.1858902,0.42015922,0.5659313,0.36300167,1.011491
t_1124,86.1687,27.67504,0.48600772,0.55609846,0.12299109,0.3662751,0.5100929,0.25147036,0.88814884
t_1125,86.1687,27.75457,0.5471922,0.5646149,0.12310395,0.3720117,0.56682515,0.25304046,0.9047827
t_1126,86.1687,27.83404,0.571539,0.56253767,0.12307697,0.37060997,0.61675996,0.25265998,0.9007242
t_1127,86.1687,27.91345,0.65597636,0.5679101,0.1861103,0.39100593,0.7217954,0.36587787,0.8738842
t_1128,86.1687,27.9928,0.5768996,0.5261877,0.12254368,0.3463392,0.64107317,0.24573417,0.8298644
t_1129,86.1687,28.07209,0.56920236,0.5042713,0.12215808,0.33193237,0.6305008,0.24129641,0.78732157
t_113,83.20426,28.6255,0.08527256,0.07833919,0.06199044,0.06936543,0.072975144,0.06960794,0.060326792
t_1130,86.1687,28.15132,0.5597942,0.48487428,0.12176893,0.31931606,0.61937207,0.2371891,0.74981135
t_1131,86.1687,28.2305,0.5471951,0.46636394,0.121349365,0.30738884,0.60732675,0.23310062,0.7141613
t_1132,86.1687,28.30962,0.5316711,0.4487652,0.120900646,0.29614606,0.59468645,0.22904977,0.68041784
t_1133,86.1687,28.38867,0.57123333,0.44583112,0.182484,0.3071987,0.5742125,0.3294383,0.6312258
t_1134,86.1687,28.46767,0.4634736,0.37921518,0.1178242,0.25617146,0.38790056,0.20701821,0.5212417
t_1135,86.1687,28.54661,0.44032034,0.34214646,0.17437902,0.2592732,0.3563084,0.28163898,0.5380138
t_1136,86.1687,28.6255,0.3287977,0.26163965,0.1092086,0.18245108,0.22713903,0.16812836,0.31831688
t_1137,86.1687,28.70432,0.27369016,0.21607251,0.10368346,0.15402076,0.18235162,0.15051797,0.25060257
t_1138,86.1687,28.78308,0.26704633,0.19748318,0.15152235,0.14578752,0.17613328,0.2089631,0.20031439
t_1139,86.1687,28.86178,0.20097674,0.15418614,0.0918922,0.11669029,0.13146754,0.12128762,0.16245389
t_114,83.20426,28.70432,0.09422915,0.08379413,0.09427442,0.07358799,0.080998495,0.11209973,0.058027364
t_1140,86.1687,28.94043,0.19175234,0.14207053,0.08605169,0.109958485,0.12647007,0.109336674,0.13352503
t_1141,86.1687,29.01901,0.1717354,0.12592365,0.12458055,0.10006471,0.11446996,0.1575396,0.111093104
t_1142,86.1687,29.09753,0.14073637,0.10501118,0.07510956,0.08642095,0.094681874,0.08974339,0.09341571
t_1143,86.1687,29.176,0.1470703,0.10548027,0.10857808,0.08791766,0.101208225,0.13242675,0.07928136
t_1144,86.1687,29.2544,0.12097787,0.08893709,0.06543185,0.07650711,0.083983816,0.07460476,0.06784066
t_1145,86.1687,29.33275,0.13163503,0.094671056,0.09461428,0.08223784,0.09589529,0.11256362,0.07988623
t_1146,86.1687,29.41103,0.13308693,0.095913544,0.099163435,0.085100554,0.10050763,0.10418595,0.0693171
t_1147,86.25854,27.03676,0.14627402,0.16044167,0.093519025,0.12047777,0.1293961,0.12485842,0.17183015
t_1148,86.25854,27.11675,0.16364945,0.18746369,0.09956753,0.1367491,0.14691135,0.13931483,0.21359538
t_1149,86.25854,27.19668,0.18446212,0.22131374,0.10535321,0.15701863,0.16907395,0.15547773,0.26842484
t_115,83.20426,28.78308,0.08187067,0.07446026,0.059769373,0.06682358,0.06986613,0.06647763,0.05584097
t_1150,86.25854,27.27655,0.20924416,0.26309916,0.11053732,0.18202646,0.19723476,0.17297097,0.33924502
t_1151,86.25854,27.35636,0.23736246,0.31153908,0.11471916,0.2111885,0.2312966,0.19052221,0.42477563
t_1152,86.25854,27.43612,0.2640775,0.35771886,0.11749714,0.23931533,0.26522824,0.20507817,0.5089828
t_1153,86.25854,27.51582,0.2948028,0.39586905,0.118727066,0.2645873,0.3099998,0.21269932,0.55866903
t_1154,86.25854,27.59546,0.29566434,0.41002426,0.11957016,0.27118608,0.32624418,0.21851687,0.59948885
t_1155,86.25854,27.67504,0.30500028,0.4272417,0.12027583,0.28251803,0.3519677,0.22386232,0.6393773
t_1156,86.25854,27.75457,0.35344896,0.44695547,0.12085149,0.29499513,0.38547012,0.22862373,0.676957
t_1157,86.25854,27.83404,0.4841052,0.4639026,0.12128968,0.30581084,0.42419806,0.23254392,0.7094327
t_1158,86.25854,27.91345,0.5144598,0.4760476,0.121575125,0.31361517,0.46784684,0.23526078,0.73279256
t_1159,86.25854,27.9928,0.5364824,0.48193622,0.121705644,0.3174157,0.51400363,0.23655146,0.7441427
t_116,83.20426,28.86178,0.08024052,0.072629996,0.05869018,0.06561743,0.068375506,0.064982146,0.053756773
t_1160,86.25854,28.07209,0.5487841,0.48125532,0.1216908,0.3169757,0.55732375,0.2364031,0.74282956
t_1161,86.25854,28.15132,0.55091155,0.47424823,0.12153424,0.31245604,0.58951366,0.23486298,0.7293274
t_1162,86.25854,28.2305,0.54296786,0.46126223,0.121224575,0.3041201,0.6012672,0.23194322,0.70436335
t_1163,86.25854,28.30962,0.525458,0.44406044,0.12077161,0.29315594,0.5898425,0.2279384,0.6714244
t_1164,86.25854,28.38867,0.4893957,0.41686642,0.11969695,0.2751904,0.4707016,0.21944225,0.6062265
t_1165,86.25854,28.46767,0.4101814,0.34788245,0.11698187,0.23329115,0.33067903,0.2021332,0.49086064
t_1166,86.25854,28.54661,0.41352147,0.31898886,0.17282839,0.22835955,0.3097862,0.2747308,0.5066978
t_1167,86.25854,28.6255,0.35618436,0.2703472,0.16598055,0.19632223,0.25249186,0.24865782,0.4004391
t_1168,86.25854,28.70432,0.29828984,0.2229512,0.1582272,0.16224688,0.19958155,0.22483853,0.23608935
t_1169,86.25854,28.78308,0.22123437,0.17182279,0.096248604,0.12734623,0.14482875,0.13113213,0.18918057
t_117,83.20426,28.94043,0.07865459,0.07086714,0.057631265,0.06445133,0.066922285,0.063530505,0.051769625
t_1170,86.25854,28.86178,0.2420967,0.17587619,0.1398351,0.13526289,0.16558006,0.18478823,0.20912902
t_1171,86.25854,28.94043,0.17831148,0.13345389,0.0844612,0.10418717,0.11775327,0.10628584,0.12670992
t_1172,86.25854,29.01901,0.19906606,0.1424235,0.12221234,0.1147156,0.13999915,0.15363187,0.14414664
t_1173,86.25854,29.09753,0.16279641,0.11656191,0.11409669,0.09539252,0.111844,0.140765,0.08912023
t_1174,86.25854,29.176,0.12248513,0.09120052,0.06875631,0.07767117,0.083895326,0.07961341,0.07582229
t_1175,86.25854,29.2544,0.110352844,0.08231783,0.06417872,0.071953714,0.07668765,0.07276393,0.06502126
t_1176,86.25854,29.33275,0.12393271,0.08946118,0.092814684,0.07831992,0.089841776,0.11011697,0.07671768
t_1177,86.25854,29.41103,0.097714394,0.07254982,0.05598561,0.06591082,0.07015279,0.06130469,0.04879074
t_1178,86.34837,27.03676,0.14929058,0.1575155,0.09072191,0.119313754,0.1316961,0.11878921,0.15610017
t_1179,86.34837,27.11675,0.1538405,0.17205046,0.09630036,0.12748338,0.13692133,0.13125479,0.18953136
t_118,83.20426,29.01901,0.08145591,0.07226372,0.056576997,0.0655854,0.06935611,0.062100388,0.04984625
t_1180,86.34837,27.19668,0.18073995,0.20633566,0.10158705,0.14872842,0.16356573,0.144647,0.2306685
t_1181,86.34837,27.27655,0.18836002,0.22779705,0.10628086,0.16089593,0.17337658,0.15835679,0.2792036
t_1182,86.34837,27.35636,0.20647427,0.2583715,0.11003638,0.17919298,0.1939945,0.17111123,0.331081
t_1183,86.34837,27.43612,0.22127984,0.2837554,0.11251625,0.19442914,0.21156596,0.18077627,0.37531802
t_1184,86.34837,27.51582,0.23051628,0.29969636,0.11383764,0.20403232,0.22894426,0.18646733,0.4035716
t_1185,86.34837,27.59546,0.23963903,0.31547964,0.11499527,0.21357425,0.2450348,0.19184035,0.4318692
t_1186,86.34837,27.67504,0.24896646,0.33162436,0.116044745,0.22337502,0.2618439,0.19708674,0.46111968
t_1187,86.34837,27.75457,0.25855413,0.34819534,0.11699884,0.23348248,0.28080127,0.2022281,0.49143568
t_1188,86.34837,27.83404,0.26800755,0.36448106,0.117830746,0.24346827,0.30247587,0.20705768,0.5214939
t_1189,86.34837,27.91345,0.40388665,0.37984148,0.11853136,0.25293848,0.3273078,0.21142395,0.5500634
t_119,83.20426,29.09753,0.07525893,0.0671518,0.055335157,0.061978824,0.063678786,0.060434837,0.047648773
t_1190,86.34837,27.9928,0.45488688,0.39351958,0.11909455,0.26141685,0.35563433,0.21516731,0.57566786
t_1191,86.34837,28.07209,0.47628814,0.4051896,0.11953453,0.26868623,0.38758528,0.21825935,0.59762615
t_1192,86.34837,28.15132,0.49181736,0.41365913,0.119832456,0.2739835,0.42269805,0.22044738,0.6136232
t_1193,86.34837,28.2305,0.5232022,0.42892313,0.11998194,0.28487393,0.48047823,0.22157651,0.62203103
t_1194,86.34837,28.30962,0.5822544,0.44712448,0.182275,0.32063815,0.5903873,0.32780454,0.78341246
t_1195,86.34837,28.38867,0.4836743,0.3996989,0.11882773,0.26780155,0.42909172,0.21336567,0.56321335
t_1196,86.34837,28.46767,0.42831838,0.34581327,0.1769119,0.23575856,0.3323512,0.29407105,0.45829573
t_1197,86.34837,28.54661,0.33239752,0.2745502,0.111674465,0.18889704,0.23599346,0.17736056,0.35916403
t_1198,86.34837,28.6255,0.3225152,0.24657139,0.16405141,0.17548133,0.21798901,0.24228145,0.28097656
t_1199,86.34837,28.70432,0.28939167,0.21536267,0.15592265,0.15783553,0.1936602,0.21912801,0.22269829
t_12,82.93477,27.9928,0.0775039,0.069599085,0.056857526,0.06360978,0.064849816,0.06247947,0.05035278
t_120,83.20426,29.176,0.093764424,0.07986645,0.083456114,0.072227046,0.0814368,0.09775806,0.06173396
t_1200,86.34837,28.78308,0.2847358,0.21511833,0.16458966,0.18199834,0.21347547,0.19852984,0.17707768
t_1201,86.34837,28.86178,0.23424055,0.16973425,0.13749127,0.1311418,0.16014618,0.1803318,0.19884995
t_1202,86.34837,28.94043,0.21038729,0.15119767,0.1285581,0.11943741,0.14537188,0.16427802,0.16460463
t_1203,86.34837,29.01901,0.1776413,0.12732202,0.12003651,0.10239015,0.12115173,0.15010539,0.13774161
t_1204,86.34837,29.09753,0.14031978,0.10317857,0.072314985,0.08554152,0.09536907,0.085191265,0.08526266
t_1205,86.34837,29.176,0.11910068,0.08869088,0.067462616,0.07606311,0.081910364,0.07764211,0.072626054
t_1206,86.34837,29.2544,0.107216,0.080059715,0.06294767,0.070486955,0.074812345,0.07097949,0.06234552
t_1207,86.34837,29.33275,0.10113468,0.07531139,0.058784954,0.06751993,0.0717432,0.06511283,0.053937398
t_1208,86.34837,29.41103,0.12029403,0.08726414,0.085075796,0.07818898,0.09059194,0.09985521,0.06415885
t_1209,86.4382,27.03676,0.14193316,0.14616989,0.08727571,0.11248904,0.12455908,0.11173977,0.13905141
t_121,83.20426,29.2544,0.07079911,0.062394816,0.052262593,0.058781084,0.059367653,0.056399513,0.042511966
t_1210,86.4382,27.11675,0.14318481,0.15577815,0.09231522,0.11765512,0.12636535,0.12220489,0.16482894
t_1211,86.4382,27.19668,0.15962234,0.17873803,0.097040035,0.13140693,0.14244424,0.13302414,0.19464123
t_1212,86.4382,27.27655,0.19520819,0.21419571,0.15672694,0.15589412,0.17659177,0.2210647,0.22717181
t_1213,86.4382,27.35636,0.18669148,0.22066204,0.10448269,0.15665472,0.1706494,0.1528581,0.2588961
