# 19780916_M7.3_Tabas median gmf, Stations:Seismic, gmlt:USGS, Rupture:Walker_et_al_2003, Max_dist:50km
custom_site_id,lon,lat,AbrahamsonEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014
m_143,57.02965,33.93365,0.18220332,0.1472196,0.17054757
m_144,56.75227,33.77962,0.1924391,0.15585937,0.18089283
m_145,56.87949,33.8981,0.1498681,0.13128847,0.13627535
m_146,56.52131,33.58057,0.11298311,0.09743694,0.10694458
m_147,56.78944,33.95379,0.12645464,0.10748376,0.11709328
m_148,56.51661,33.50592,0.11062432,0.09506779,0.104981735
m_149,56.51101,33.55569,0.11418554,0.096940376,0.10860103
m_150,56.51053,33.44668,0.10357647,0.09020167,0.098141454
m_151,56.54383,33.7346,0.11446838,0.098018825,0.10813237
m_152,56.49898,33.47038,0.10071915,0.08848409,0.09539486
m_153,56.49634,33.53199,0.10378326,0.09065975,0.09841824
m_154,57.55984,33.2891,0.38624665,0.32880288,0.36235422
m_155,56.54567,33.1564,0.10535149,0.087751955,0.10024724
m_156,57.57446,33.30095,0.36813626,0.30238977,0.3480839
m_157,56.52525,33.81635,0.10469771,0.08975399,0.09944515
m_158,56.64235,33.95261,0.10845273,0.09201298,0.10234639
m_159,56.55906,33.88744,0.08555899,0.079284474,0.07867889
m_160,57.27682,33.84242,0.18803352,0.16948609,0.18513998
m_161,57.30009,33.83412,0.18266134,0.1678995,0.182409
m_162,57.31018,33.81043,0.19353317,0.18459003,0.19622156
m_163,57.3088,33.8282,0.17739563,0.1679091,0.17703317
m_164,57.30595,33.8436,0.17228712,0.15867685,0.1711448
m_165,57.32485,33.83531,0.16819538,0.15787297,0.16906281
m_166,57.26256,33.91114,0.15967476,0.13891818,0.1517484
m_167,57.26409,33.92773,0.15396321,0.13335343,0.14563736
m_169,57.30934,33.95261,0.13901831,0.1210982,0.13210888
m_170,57.39844,33.68009,0.53205836,0.4602353,0.47065812
m_171,57.22638,33.96327,0.152052,0.12879542,0.14142038
m_172,57.23669,33.99052,0.1457481,0.12218057,0.13572973
m_173,57.33286,34.00237,0.13625714,0.114788234,0.1293988
m_174,57.23676,34.00592,0.1406254,0.11827586,0.13060018
m_175,57.24991,34.01659,0.13687555,0.11532886,0.12738998
m_176,57.68586,33.13389,0.3003573,0.23031922,0.28039205
m_177,57.21358,34.03318,0.14762352,0.11849716,0.13758314
m_178,57.68432,33.11374,0.30634567,0.23354398,0.28665686
m_179,57.67988,33.09716,0.3142153,0.23879507,0.29392225
m_18,56.94566,33.37678,0.27945936,0.22916178,0.27109876
m_180,57.68108,33.0391,0.32373998,0.2425332,0.3065232
m_181,57.71474,33.07701,0.28350067,0.21679328,0.26796255
m_182,57.69131,33.04858,0.31157613,0.23402269,0.2950443
m_183,57.7308,33.08649,0.26741132,0.20649135,0.25430325
m_184,56.98187,33.99763,0.15239096,0.12308497,0.14176129
m_185,57.66635,33.00118,0.3479069,0.2636341,0.32319626
m_186,57.6795,33.01185,0.32787144,0.25045046,0.30276617
m_187,57.69412,33.02488,0.30822903,0.23670033,0.2853574
m_188,56.99069,34.01659,0.14497362,0.118036516,0.13463657
m_189,56.95565,33.99763,0.14262113,0.11808829,0.1320018
m_19,56.94342,33.52962,0.5538274,0.5292427,0.548953
m_190,56.9309,33.99882,0.1411329,0.11636807,0.13088991
m_191,56.93247,34.02488,0.13978434,0.11310941,0.13027012
m_192,56.81734,34.00592,0.12557407,0.10419512,0.11720007
m_193,56.56649,33.92299,0.07943104,0.075375795,0.07289022
m_194,56.62645,33.97986,0.09390447,0.08319694,0.087995954
m_195,56.4436,33.79502,0.09954836,0.08404727,0.09601653
m_196,56.511,33.88863,0.08061497,0.07495614,0.07495148
m_20,57.01041,33.53081,0.5113305,0.47141153,0.51794523
m_21,56.95018,33.41232,0.31009862,0.2597833,0.30224067
m_22,56.92031,33.57346,0.84039533,0.8442197,0.8394354
m_23,56.9503,33.43839,0.33806887,0.28987193,0.33029768
m_24,56.9277,33.59953,0.8887027,0.89429665,0.89094746
m_25,56.93572,33.43483,0.3257995,0.27870756,0.3165901
m_26,56.9329,33.45498,0.35830528,0.30187085,0.35055512
m_27,57.11243,33.21445,0.30897674,0.25297967,0.32020333
m_28,56.9489,33.45261,0.35764962,0.30998817,0.34999543
m_29,57.22252,33.08057,0.38879088,0.32203522,0.42921042
m_30,56.91287,33.53791,0.5802156,0.5410111,0.5717823
m_31,57.32361,33.21801,0.519581,0.46595618,0.5206666
m_32,57.11293,33.66351,0.44563633,0.4303075,0.44801685
m_33,56.89685,33.53791,0.5483282,0.5030931,0.537821
m_34,57.19183,33.38863,0.43779168,0.37823072,0.4762627
m_35,56.89389,33.52725,0.49916208,0.4477408,0.48891798
m_36,56.89861,33.60782,0.7335158,0.7127895,0.72510016
m_37,57.15146,33.1481,0.33030868,0.267509,0.35127655
m_38,56.91103,33.45024,0.33841315,0.28375533,0.32863766
m_39,56.88389,33.57227,0.64051354,0.6055794,0.62895954
m_40,57.16007,33.45261,0.44649586,0.3950137,0.47738692
m_41,56.89254,33.55095,0.59391826,0.5534813,0.58316183
m_42,57.37696,33.09716,0.6152927,0.6544288,0.524641
m_43,56.95272,33.32701,0.2593516,0.20382796,0.25387618
m_44,57.00823,33.69787,0.4051714,0.3753037,0.40021917
m_45,57.17286,33.38033,0.41406584,0.3573258,0.44648793
m_46,57.034,33.26422,0.27258408,0.21358037,0.27602583
m_47,56.88531,33.5628,0.61582875,0.57861555,0.6042523
m_48,57.19207,33.11137,0.36134073,0.29620102,0.3932357
m_49,57.33079,33.1955,0.5443494,0.53374106,0.48001134
m_50,56.98063,33.71327,0.366993,0.34058142,0.35597464
m_51,56.91523,33.74526,0.29649273,0.26146406,0.28302592
m_52,56.87313,33.77607,0.21111754,0.19475709,0.19255017
m_53,57.42562,33.2346,0.5062623,0.5509714,0.46296602
m_54,56.87372,33.5782,0.59988487,0.5617642,0.5868539
m_55,56.89141,33.62678,0.6108876,0.57553434,0.5998189
m_56,57.25735,33.38626,0.48121852,0.4304418,0.49748188
m_57,57.24278,33.38389,0.4722851,0.4250577,0.4877822
m_58,57.40016,33.07227,0.54421216,0.72220886,0.45188183
m_59,57.22688,33.41232,0.45143592,0.4352251,0.45631152
m_60,57.411,33.22156,0.5283985,0.5522316,0.4968813
m_61,57.23988,33.05332,0.40774745,0.33987367,0.45192245
m_62,57.14201,33.65284,0.47069153,0.45489705,0.47710532
m_63,57.03024,33.73697,0.33749187,0.305799,0.33019412
m_64,57.16085,33.63033,0.42290622,0.476987,0.41979128
m_65,56.84757,33.59242,0.48910132,0.4426161,0.47430596
m_66,56.84325,33.60308,0.46966985,0.42245966,0.4547032
m_67,56.85795,33.63507,0.47177613,0.4268156,0.4571132
m_68,56.82572,33.59123,0.4156931,0.3661761,0.4009219
m_69,56.82871,33.60782,0.42017704,0.37119588,0.40517244
m_70,56.85662,33.66232,0.40806025,0.36001346,0.39364544
m_71,56.81994,33.60071,0.39855435,0.3496968,0.38348815
m_72,56.94312,33.79502,0.21995741,0.20296724,0.20080338
m_73,57.11327,33.74171,0.27475047,0.29161003,0.2625508
m_74,57.09293,33.75237,0.32945174,0.29192317,0.32886052
m_75,57.15663,33.66469,0.46381128,0.4471671,0.4701249
m_76,57.27228,33.47038,0.52537113,0.47466722,0.5447943
m_77,57.51467,33.28318,0.4214132,0.4075908,0.40423897
m_78,57.30567,33.4455,0.60163754,0.6152101,0.5125333
m_79,57.2088,33.60545,0.49868095,0.5267349,0.49290016
m_80,57.28256,33.48934,0.61806047,0.60361356,0.5585583
m_81,57.3015,33.49052,0.5581623,0.6685446,0.47100627
m_82,57.23922,33.56991,0.5303598,0.53195125,0.52211285
m_83,57.27982,33.52962,0.54286337,0.65036786,0.46523866
m_84,57.25666,33.56161,0.48885143,0.52526313,0.48282072
m_85,57.40919,33.47275,0.6061006,0.67161196,0.552631
m_86,56.81428,33.63863,0.359123,0.30990538,0.34438244
m_87,56.83631,33.68128,0.34040284,0.2937142,0.3257183
m_88,56.83636,33.69313,0.32359782,0.27688363,0.3091457
m_89,56.82765,33.69905,0.30825123,0.25845164,0.2946825
m_90,56.97814,33.81043,0.24516918,0.20953552,0.23290363
m_91,56.80723,33.69194,0.2932129,0.24487838,0.27955523
m_92,56.82625,33.71209,0.28994972,0.24347945,0.2759618
m_93,56.78826,33.68365,0.27973658,0.23208928,0.26644316
m_94,56.80731,33.70972,0.2741857,0.22913752,0.26028237
m_95,57.15338,33.92062,0.13225685,0.13010514,0.11797464
m_96,56.73205,33.48341,0.21419178,0.17651178,0.20212945
m_97,56.77665,33.69313,0.2608751,0.21455796,0.24797525
m_98,56.80591,33.72393,0.2603921,0.21595606,0.24680224
m_99,56.79424,33.71919,0.25691035,0.21082999,0.24390717
s_0,56.92,33.58,0.898,0.898,0.898
s_1,57.5,33.29,0.41064,0.41064,0.41064
s_10,57.43,33.3,0.393,0.393,0.393
s_11,57.43,33.88,0.104,0.104,0.104
s_12,58.173,34.03,0.09600136,0.07802988,0.09500035
s_13,58.18,34.51,0.058147144,0.045482844,0.061248038
s_14,58.45,35.3,0.018830158,0.015269863,0.021820918
s_15,59.23,33.33,0.034024946,0.026219022,0.03816443
s_16,58.81,34.03,0.04793993,0.03710374,0.05177014
s_168,58.18,34.52,0.051484544,0.04201897,0.054054305
s_17,59.2,32.86,0.03616966,0.02795903,0.04027628
s_197,57.42,33.86,0.10204,0.10204,0.10204
s_198,58.78,34.05,0.041384205,0.03417464,0.044146627
s_199,59.23,33.32,0.033726435,0.026082417,0.03780886
s_2,57.428,33.863,0.10709,0.10709,0.10709
s_3,58.16,34.01,0.09880593,0.08067265,0.097436816
s_4,58.182,34.521,0.05482273,0.04361847,0.057751633
s_5,58.45,35.23,0.024834355,0.01868246,0.029019585
s_6,59.236,33.328,0.035707396,0.02696637,0.040183388
s_7,58.811,34.021,0.048197936,0.037268337,0.05203727
s_8,59.21,32.87,0.036851186,0.028173964,0.041138016
s_9,56.92,33.6,0.911,0.911,0.911
t_0,60.97259,36.39073,0.0021815973,0.0020475928,0.0026959837
t_1,61.06242,36.39073,0.002082532,0.0019627132,0.0025738892
t_10,55.40303,36.24597,0.004869021,0.0043836115,0.0058695697
t_100,53.24708,36.39073,0.0013598062,0.0014086834,0.0016328398
t_1000,58.81663,35.73719,0.011568941,0.009276902,0.013995691
t_1001,58.54714,35.73719,0.013797022,0.010730283,0.016692692
t_1002,58.4573,35.73719,0.014161688,0.011017326,0.017098935
t_1003,58.36747,35.73719,0.008497416,0.007987948,0.009690547
t_1004,58.7268,35.73719,0.013126325,0.010176955,0.015958777
t_1005,58.90646,35.73719,0.0076687187,0.0070079425,0.008896027
t_1006,58.36747,35.81007,0.013967082,0.010769432,0.016942708
t_1007,58.18781,35.81007,0.014494396,0.011197881,0.017520353
t_1008,58.4573,35.81007,0.013843757,0.0106171,0.016841117
t_1009,58.63697,35.81007,0.0075532994,0.0070324927,0.0087085925
t_101,53.06741,36.39073,0.0012479452,0.0013002738,0.0015010707
t_1010,58.27764,35.81007,0.014139577,0.010941101,0.017111769
t_1011,58.54714,35.81007,0.007920719,0.0073198904,0.00912994
t_1012,58.81663,35.81007,0.012307421,0.009460001,0.015084653
t_1013,58.7268,35.81007,0.011728037,0.009268731,0.014260285
t_1014,58.90646,35.81007,0.011438232,0.0089241285,0.0140043665
t_1015,58.18781,35.88289,0.013913545,0.010656756,0.016928937
t_1016,58.63697,35.88289,0.0071414085,0.006637559,0.008266783
t_1017,58.7268,35.88289,0.011500985,0.008965848,0.0140805915
t_1018,58.81663,35.88289,0.0115686925,0.008908744,0.01422883
t_1019,58.27764,35.88289,0.013902136,0.0105781425,0.016962001
t_102,53.15724,36.39073,0.0012672069,0.0013286911,0.0015167323
t_1020,58.54714,35.88289,0.008523715,0.0075089396,0.010020055
t_1021,58.4573,35.88289,0.0077543412,0.0071240407,0.008970053
t_1022,58.36747,35.88289,0.0080438135,0.0073530828,0.009301589
t_1023,58.90646,35.88289,0.010869369,0.008467232,0.013361662
t_1024,58.36747,35.95564,0.0071426504,0.0066670123,0.008255556
t_1025,58.4573,35.95564,0.008704355,0.0075204903,0.01034603
t_1026,58.7268,35.95564,0.010961756,0.008517435,0.013481654
t_1027,58.81663,35.95564,0.010855014,0.00838188,0.013393102
t_1028,58.27764,35.95564,0.008007299,0.007217896,0.009317283
t_1029,58.63697,35.95564,0.011513334,0.008873383,0.0141606415
t_103,53.42674,36.39073,0.0016078732,0.0016110216,0.0019499448
t_1030,58.18781,35.95564,0.00923843,0.007983472,0.010930216
t_1031,58.54714,35.95564,0.010752954,0.00856564,0.013109098
t_1032,58.90646,35.95564,0.010207252,0.007974207,0.012584684
t_1033,58.54714,36.02832,0.010895954,0.008460625,0.013409741
t_1034,58.7268,36.02832,0.010656511,0.008197419,0.013184296
t_1035,58.81663,36.02832,0.010320881,0.007955447,0.012784976
t_1036,58.4573,36.02832,0.011270295,0.008715416,0.013862458
t_1037,58.36747,36.02832,0.0116784,0.008983362,0.014360906
t_1038,58.27764,36.02832,0.0115743475,0.008992467,0.014183753
t_1039,58.63697,36.02832,0.010607951,0.008246195,0.013072393
t_104,53.51657,36.39073,0.0015784599,0.0016099123,0.0018961163
t_1040,58.18781,36.02832,0.011717342,0.009120302,0.01433629
t_1041,58.90646,36.02832,0.009794079,0.0076165483,0.012129582
t_1042,58.18781,36.10094,0.01077985,0.008455861,0.013221642
t_1043,58.63697,36.10094,0.010134536,0.0078468025,0.012546156
t_1044,58.54714,36.10094,0.010193312,0.00793961,0.012583816
t_1045,58.81663,36.10094,0.0094697345,0.007380967,0.011741944
t_1046,58.36747,36.10094,0.0064429175,0.0059686275,0.0075127915
t_1047,58.4573,36.10094,0.007974628,0.006817587,0.009597005
t_1048,58.7268,36.10094,0.009915576,0.0076715415,0.012295812
t_1049,58.27764,36.10094,0.010514285,0.008271896,0.012901708
t_105,53.24708,36.46301,0.0013544031,0.0013918843,0.001634677
t_1050,58.90646,36.10094,0.009182239,0.0071682474,0.011399844
t_1051,58.81663,36.17348,0.008788715,0.006900112,0.01091548
t_1052,58.18781,36.17348,0.009460763,0.007607555,0.01158499
t_1053,58.7268,36.17348,0.009175193,0.007155531,0.011396198
t_1054,59.08613,35.59122,0.009815777,0.008347265,0.011671282
t_1055,59.26579,35.59122,0.012306051,0.009407088,0.015116939
t_1056,59.53528,35.59122,0.0063032126,0.0058238795,0.00736693
t_1057,59.35562,35.59122,0.01147459,0.008864123,0.014102719
t_1058,59.62511,35.59122,0.0058748345,0.005483578,0.00686672
t_1059,59.17596,35.59122,0.012662826,0.009718313,0.015499054
t_106,53.42674,36.46301,0.001110987,0.0012542818,0.0012987643
t_1060,58.99629,35.59122,0.011579682,0.009426533,0.013915213
t_1061,59.44545,35.59122,0.010981785,0.008491998,0.013531265
t_1062,59.17596,35.66424,0.007161307,0.006580455,0.008324411
t_1063,59.62511,35.66424,0.0048917565,0.004805302,0.0056736907
t_1064,59.35562,35.66424,0.0065974277,0.0060702884,0.0077030207
t_1065,59.53528,35.66424,0.0061465865,0.005634504,0.0072183902
t_1066,59.26579,35.66424,0.0067641772,0.006257597,0.007869113
t_1067,59.08613,35.66424,0.00726167,0.0067331223,0.0084049385
t_1068,58.99629,35.66424,0.008401392,0.0074879453,0.009807449
t_1069,59.44545,35.66424,0.0066869725,0.0060376413,0.007876659
t_107,53.15724,36.46301,0.0012620451,0.0013131608,0.0015182783
t_1070,59.17596,35.73719,0.006726504,0.0062033758,0.007837378
t_1071,58.99629,35.73719,0.009698926,0.0080810925,0.01167033
t_1072,59.62511,35.73719,0.0046716174,0.0045898315,0.005430695
t_1073,59.08613,35.73719,0.007411389,0.0066862004,0.008667911
t_1074,59.26579,35.73719,0.006568056,0.0060272664,0.007679178
t_1075,59.53528,35.73719,0.004909949,0.0048067532,0.0057002646
t_1076,59.35562,35.73719,0.005565266,0.005354652,0.0064561074
t_1077,59.44545,35.73719,0.006462333,0.0058098086,0.007655033
t_1078,58.99629,35.81007,0.008385656,0.007207048,0.010025292
t_1079,59.53528,35.81007,0.0065556015,0.0056998064,0.007921174
t_108,53.06741,36.46301,0.00119557,0.0012524993,0.001436995
t_1080,59.17596,35.81007,0.0060577313,0.0056961053,0.007049762
t_1081,59.08613,35.81007,0.0059033856,0.0056780423,0.0068272986
t_1082,59.26579,35.81007,0.0056496826,0.0053796195,0.0065714526
t_1083,59.62511,35.81007,0.004920973,0.004662556,0.005774368
t_1084,59.35562,35.81007,0.005196554,0.0050347312,0.006036191
t_1085,59.44545,35.81007,0.005779681,0.005309801,0.006805841
t_1086,59.17596,35.88289,0.0092632845,0.0073808637,0.011400287
t_1087,58.99629,35.88289,0.010159373,0.0080173025,0.012478595
t_1088,59.53528,35.88289,0.004926691,0.0046517095,0.005788059
t_1089,59.26579,35.88289,0.005642624,0.0052741114,0.0066065476
t_109,53.33691,36.46301,0.0014967072,0.0015040834,0.0018190668
t_1090,59.08613,35.88289,0.009661342,0.0076735076,0.011874157
t_1091,59.62511,35.88289,0.0046559777,0.004427253,0.005471563
t_1092,59.35562,35.88289,0.0061776848,0.005528458,0.0073659536
t_1093,59.44545,35.88289,0.005764329,0.005217627,0.00685597
t_1094,59.17596,35.95564,0.009613636,0.007424583,0.011953254
t_1095,58.99629,35.95564,0.010019121,0.0077963728,0.012387353
t_1096,59.35562,35.95564,0.008275064,0.0065833856,0.010259895
t_1097,59.26579,35.95564,0.0070875976,0.0060226494,0.008623504
t_1098,59.62511,35.95564,0.006659217,0.0055126087,0.008227387
t_1099,59.08613,35.95564,0.0099591715,0.0076817507,0.012361714
t_11,55.5827,36.24597,0.0059643225,0.0051062196,0.0072909794
t_110,53.69623,36.46301,0.0014007199,0.001509125,0.0016493151
t_1100,59.53528,35.95564,0.0074558016,0.0060057654,0.00925402
t_1101,59.44545,35.95564,0.007832602,0.0062772264,0.00971404
t_1102,59.26579,36.02832,0.007012446,0.0058801402,0.008591386
t_1103,58.99629,36.02832,0.009063971,0.00717187,0.011201127
t_1104,59.35562,36.02832,0.005202421,0.0047751255,0.006176268
t_1105,59.08613,36.02832,0.008721848,0.0069228346,0.010789994
t_1106,59.62511,36.02832,0.004786764,0.004369643,0.005739397
t_1107,59.17596,36.02832,0.0063798083,0.00558409,0.007693693
t_1108,59.53528,36.02832,0.005295333,0.004725638,0.006394635
t_1109,59.44545,36.02832,0.0055946303,0.0049560806,0.0067600794
t_111,53.6064,36.46301,0.0012156772,0.0013624962,0.001421361
t_1110,59.62511,36.10094,0.005147387,0.0045165275,0.0062855924
t_1111,59.17596,36.10094,0.0059587527,0.0052482886,0.0071934555
t_1112,59.08613,36.10094,0.0072536115,0.0060333875,0.00890055
t_1113,59.53528,36.10094,0.0044649895,0.0041555865,0.005310898
t_1114,59.35562,36.10094,0.0047644926,0.004432828,0.0056426954
t_1115,58.99629,36.10094,0.008621923,0.0068159564,0.010690995
t_1116,59.26579,36.10094,0.004744933,0.0044715484,0.005589353
t_1117,59.44545,36.10094,0.0048113563,0.004415172,0.005746397
t_1118,59.62511,36.17348,0.0045698723,0.004112496,0.0055449875
t_1119,59.53528,36.17348,0.0043663373,0.004033499,0.0052286065
t_1120,59.26579,36.17348,0.004417035,0.00419616,0.005206001
t_1121,59.17596,36.17348,0.004890937,0.0045279306,0.005799878
t_1122,59.08613,36.17348,0.0054905936,0.004936747,0.0065833293
t_1123,59.35562,36.17348,0.004326056,0.0040950966,0.005111074
t_1124,56.03185,35.51814,0.015858661,0.012353306,0.018908413
t_1125,56.57084,35.51814,0.019420078,0.014954029,0.022877738
t_1126,56.48101,35.51814,0.01273872,0.011271353,0.0144015355
t_1127,56.39118,35.51814,0.014859496,0.012360701,0.017258214
t_1128,56.12168,35.59122,0.016329106,0.012448918,0.019599056
t_1129,56.21152,35.59122,0.016738389,0.012783995,0.020034818
t_113,53.51657,36.46301,0.001161544,0.0013068719,0.0013579342
t_1130,56.48101,35.59122,0.013881825,0.011638129,0.016140081
t_1131,56.30135,35.59122,0.010609594,0.009602049,0.012044848
t_1132,56.57084,35.59122,0.016965967,0.013364554,0.020022953
t_1133,56.39118,35.59122,0.016916681,0.013122928,0.020099556
t_1134,56.03185,35.59122,0.01527592,0.011793453,0.018335724
t_1135,56.66067,35.59122,0.013620209,0.011660745,0.015653951
t_1136,56.57084,35.66424,0.011320667,0.010009576,0.012928199
t_1137,56.48101,35.66424,0.012822608,0.010788195,0.014975261
t_1138,56.39118,35.66424,0.014078305,0.011380521,0.016671097
t_1139,56.30135,35.66424,0.013243359,0.010842282,0.015659828
t_114,53.6064,36.53522,0.0013925271,0.0014675272,0.0016515811
t_1140,56.12168,35.66424,0.013359271,0.010696483,0.015953757
t_1141,56.03185,35.66424,0.01422274,0.0110189775,0.017141098
t_1142,56.21152,35.66424,0.011115026,0.009577042,0.012940756
t_1143,56.66067,35.66424,0.01730666,0.013287247,0.020613214
t_1144,56.12168,35.73719,0.009485758,0.008362457,0.011014504
t_1145,56.03185,35.73719,0.011085386,0.009177628,0.013213193
t_1146,56.57084,35.73719,0.016137132,0.01231476,0.019378982
t_1147,56.48101,35.73719,0.013950294,0.011135953,0.016626643
t_1148,56.30135,35.73719,0.011718096,0.009785064,0.013845175
t_1149,56.21152,35.73719,0.012462785,0.010099152,0.01488036
t_1150,56.39118,35.73719,0.012633154,0.010362603,0.014978899
t_1151,56.66067,35.73719,0.015895333,0.012271473,0.019019444
t_1152,56.21152,35.81007,0.012046633,0.009663948,0.014485001
t_1153,56.39118,35.81007,0.011845229,0.009714142,0.014115518
t_1154,56.57084,35.81007,0.013283722,0.01060818,0.015888585
t_1155,56.30135,35.81007,0.013068958,0.010272432,0.015756175
t_1156,56.48101,35.81007,0.012627127,0.010199288,0.015084229
t_1157,56.12168,35.81007,0.011539451,0.009314049,0.013881021
t_1158,56.03185,35.81007,0.006955189,0.0066455994,0.007961897
t_1159,56.66067,35.81007,0.014938443,0.011508055,0.017978057
t_116,53.15724,36.53522,0.0015338636,0.00147964,0.0018965047
t_1160,56.21152,35.88289,0.012183415,0.009524037,0.014796904
t_1161,56.57084,35.88289,0.01357779,0.010509832,0.016427265
t_1162,56.30135,35.88289,0.012168482,0.009593941,0.014728169
t_1163,56.39118,35.88289,0.013012285,0.010092888,0.015779227
t_1164,56.03185,35.88289,0.011445187,0.008985901,0.0139367385
t_1165,56.48101,35.88289,0.01017165,0.008655373,0.012020232
t_1166,56.12168,35.88289,0.009133239,0.007825895,0.01083836
t_1167,56.66067,35.88289,0.014374524,0.010963062,0.017423838
t_1168,56.57084,35.95564,0.0097230235,0.008268118,0.0115345325
t_1169,56.21152,35.95564,0.011433703,0.008947161,0.0139426645
t_117,53.33691,36.53522,0.0014525603,0.0014604036,0.0017676479
t_1170,56.48101,35.95564,0.012024348,0.009442208,0.014590282
t_1171,56.12168,35.95564,0.010858858,0.008583179,0.013234102
t_1172,56.39118,35.95564,0.011254079,0.008988593,0.013623264
t_1173,56.03185,35.95564,0.009707114,0.007913348,0.011766657
t_1174,56.30135,35.95564,0.011656215,0.009129195,0.01418988
t_1175,56.66067,35.95564,0.011425692,0.009237665,0.013743776
t_1176,56.57084,36.02832,0.0102892285,0.008397316,0.012416369
t_1177,56.48101,36.02832,0.011274599,0.008859428,0.013738557
t_1178,56.12168,36.02832,0.0062523047,0.005868718,0.007248045
t_1179,56.30135,36.02832,0.010295929,0.008247201,0.012524449
t_118,53.51657,36.53522,0.0015159978,0.0015362226,0.0018328712
t_1180,56.03185,36.02832,0.009758085,0.0077806376,0.011934881
t_1181,56.39118,36.02832,0.0101885125,0.008246993,0.01234789
t_1182,56.66067,36.02832,0.010866631,0.008742891,0.01314559
t_1183,56.21152,36.02832,0.010509957,0.00829635,0.012844149
t_1184,56.39118,36.10094,0.010186313,0.008071128,0.012455487
t_1185,56.12168,36.10094,0.007814618,0.0066526285,0.009414173
t_1186,56.30135,36.10094,0.007420388,0.006519706,0.008808835
t_1187,56.21152,36.10094,0.006431167,0.0058920505,0.0075137764
t_1188,56.48101,36.10094,0.009979782,0.0080122575,0.01215363
t_1189,56.57084,36.10094,0.01129933,0.008727331,0.013864513
t_119,53.06741,36.53522,0.0015863561,0.0014946492,0.0019762288
t_1190,56.66067,36.10094,0.011649815,0.008943071,0.014300403
t_1191,56.03185,36.10094,0.009336294,0.007411223,0.011472298
t_1192,56.21152,36.17348,0.008225538,0.0067939707,0.010021503
t_1193,56.12168,36.17348,0.008269312,0.006769075,0.010110583
t_1194,57.10983,35.51814,0.014700037,0.0128435,0.01658728
t_1195,56.75051,35.51814,0.013072113,0.011728126,0.014656264
t_1196,57.28949,35.51814,0.021747557,0.016645143,0.025537843
t_1197,57.37933,35.51814,0.019345388,0.015458789,0.022530368
t_1198,57.19966,35.59122,0.013565626,0.011893039,0.015398709
