# 19780916_M7.3_Tabas median gmf, Stations:Seismic, gmlt:USGS, Rupture:Niazi_And_Kanamori_1981, Max_dist:50km
custom_site_id,lon,lat,AbrahamsonEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014
m_71,56.81994,33.60071,0.52556777,0.4505303,0.52629846
m_72,56.94312,33.79502,0.3735911,0.31145886,0.34689113
m_73,57.11327,33.74171,0.3489953,0.33191043,0.33326933
m_74,57.09293,33.75237,0.42473447,0.34385177,0.43190193
m_75,57.15663,33.66469,0.4542807,0.38510206,0.4490347
m_76,57.27228,33.47038,0.43680838,0.36118025,0.43702447
m_77,57.51467,33.28318,0.40967983,0.40318412,0.41112018
m_78,57.30567,33.4455,0.41656816,0.35377258,0.40725547
m_79,57.2088,33.60545,0.39864343,0.36199552,0.38755417
m_80,57.28256,33.48934,0.4295628,0.35478017,0.4333717
m_81,57.3015,33.49052,0.36402464,0.33729956,0.36048234
m_82,57.23922,33.56991,0.404742,0.35406289,0.39540553
m_83,57.27982,33.52962,0.35232505,0.33145633,0.34883416
m_84,57.25666,33.56161,0.36763814,0.340277,0.36273745
m_85,57.40919,33.47275,0.37825578,0.314172,0.41037273
m_86,56.81428,33.63863,0.49214286,0.41272402,0.49344572
m_87,56.83631,33.68128,0.4871111,0.40263537,0.487446
m_88,56.83636,33.69313,0.47057396,0.38495123,0.47114587
m_89,56.82765,33.69905,0.44277075,0.35874754,0.44613135
m_90,56.97814,33.81043,0.38657543,0.30397904,0.38151047
m_91,56.80723,33.69194,0.42974502,0.34590498,0.43185622
m_92,56.82625,33.71209,0.43477345,0.3483402,0.43554747
m_93,56.78826,33.68365,0.41455096,0.33167887,0.4165248
m_94,56.80731,33.70972,0.4198995,0.33389255,0.41972214
m_95,57.15338,33.92062,0.20512512,0.18694611,0.20311269
m_96,56.73205,33.48341,0.35387182,0.27318877,0.35030922
m_97,56.77665,33.69313,0.39595777,0.31300053,0.39754277
m_98,56.80591,33.72393,0.40514228,0.31902778,0.40497276
m_99,56.79424,33.71919,0.39388615,0.3095005,0.39536119
s_0,56.92,33.58,0.898,0.898,0.898
s_1,57.5,33.29,0.41064,0.41064,0.41064
s_10,57.43,33.3,0.393,0.393,0.393
s_11,57.43,33.88,0.104,0.104,0.104
s_12,58.173,34.03,0.15872501,0.11571252,0.17118108
s_13,58.18,34.51,0.11030814,0.07789879,0.12305762
s_14,58.45,35.3,0.03988656,0.028967708,0.048308022
s_15,59.23,33.33,0.08469691,0.059296455,0.097097114
s_16,58.81,34.03,0.09093344,0.063470736,0.103561275
s_168,58.18,34.52,0.09995331,0.0730854,0.11187024
s_17,59.2,32.86,0.08460857,0.05931888,0.096968435
s_197,57.42,33.86,0.10204,0.10204,0.10204
s_198,58.78,34.05,0.07967416,0.058821943,0.09056689
s_199,59.23,33.32,0.0841671,0.05910449,0.096494496
s_2,57.428,33.863,0.10709,0.10709,0.10709
s_3,58.16,34.01,0.16220872,0.11868282,0.1746979
s_4,58.182,34.521,0.10526954,0.075337194,0.117746465
s_5,58.45,35.23,0.05146253,0.034893643,0.06229764
s_6,59.236,33.328,0.08790896,0.06055306,0.100715436
s_7,58.811,34.021,0.09152413,0.06384355,0.10417913
s_8,59.21,32.87,0.086023554,0.05976357,0.098594196
s_9,56.92,33.6,0.911,0.911,0.911
t_0,60.97259,36.39073,0.0047056796,0.0039441357,0.0060695973
t_1,61.06242,36.39073,0.0044898237,0.0037790462,0.0057922984
t_10,55.40303,36.24597,0.010821481,0.008678868,0.013615358
t_100,53.24708,36.39073,0.0031505704,0.0028899855,0.00395778
t_1000,58.81663,35.73719,0.024844805,0.01782788,0.031265177
t_1001,58.54714,35.73719,0.029679853,0.020684635,0.037240952
t_1002,58.4573,35.73719,0.030529508,0.02128279,0.038227845
t_1003,58.36747,35.73719,0.01859754,0.015630137,0.022190103
t_1004,58.7268,35.73719,0.02811327,0.019535929,0.03543928
t_1005,58.90646,35.73719,0.016567994,0.013530091,0.02009711
t_1006,58.36747,35.81007,0.030227456,0.020889783,0.037974548
t_1007,58.18781,35.81007,0.031518873,0.021821318,0.039457172
t_1008,58.4573,35.81007,0.029868964,0.020539131,0.037613593
t_1009,58.63697,35.81007,0.016468206,0.013703646,0.019855479
t_101,53.06741,36.39073,0.0028980395,0.0026725538,0.0036481253
t_1010,58.27764,35.81007,0.03068672,0.021277074,0.038472176
t_1011,58.54714,35.81007,0.017306669,0.0142922085,0.0208595
t_1012,58.81663,35.81007,0.026364272,0.018167708,0.033468727
t_1013,58.7268,35.81007,0.025271133,0.017877657,0.031909883
t_1014,58.90646,35.81007,0.024515871,0.017133722,0.03113399
t_1015,58.18781,35.88289,0.030298341,0.020801028,0.038134173
t_1016,58.63697,35.88289,0.015615655,0.012966221,0.018896477
t_1017,58.7268,35.88289,0.02481283,0.017322034,0.0314973
t_1018,58.81663,35.88289,0.02486859,0.017162025,0.03167973
t_1019,58.27764,35.88289,0.030169932,0.020587495,0.038056724
t_102,53.15724,36.39073,0.0029396801,0.0027286678,0.0036817247
t_1020,58.54714,35.88289,0.018666135,0.014675242,0.022914927
t_1021,58.4573,35.88289,0.017029045,0.013972653,0.020589005
t_1022,58.36747,35.88289,0.017704675,0.0144524425,0.021395987
t_1023,58.90646,35.88289,0.02336505,0.016301313,0.029780991
t_1024,58.36747,35.95564,0.015762074,0.013139395,0.019039495
t_1025,58.4573,35.95564,0.01913228,0.014751013,0.023733646
t_1026,58.7268,35.95564,0.0237085,0.016495092,0.030217193
t_1027,58.81663,35.95564,0.023414591,0.016195372,0.029923772
t_1028,58.27764,35.95564,0.017709944,0.014243812,0.021521172
t_1029,58.63697,35.95564,0.024916815,0.017202416,0.031732887
t_103,53.42674,36.39073,0.0037151803,0.0032976335,0.0047111395
t_1030,58.18781,35.95564,0.020445654,0.015762784,0.025243167
t_1031,58.54714,35.95564,0.023421912,0.016684825,0.029654646
t_1032,58.90646,35.95564,0.022015722,0.015397657,0.028144974
t_1033,58.54714,36.02832,0.023718137,0.016485075,0.030238556
t_1034,58.7268,36.02832,0.02307914,0.015901243,0.029560663
t_1035,58.81663,36.02832,0.022320233,0.01540863,0.028631672
t_1036,58.4573,36.02832,0.024565628,0.017007349,0.031286694
t_1037,58.36747,36.02832,0.025484432,0.017555375,0.0324299
t_1038,58.27764,36.02832,0.02534878,0.017625434,0.03217271
t_1039,58.63697,36.02832,0.023051314,0.01603934,0.029432042
t_104,53.51657,36.39073,0.003643463,0.0032926374,0.004576113
t_1040,58.18781,36.02832,0.025723085,0.01791583,0.032598868
t_1041,58.90646,36.02832,0.021171588,0.014739369,0.02717304
t_1042,58.18781,36.10094,0.023747796,0.016656764,0.03018657
t_1043,58.63697,36.10094,0.022068176,0.0152931195,0.028292816
t_1044,58.54714,36.10094,0.022256013,0.015509836,0.028465997
t_1045,58.81663,36.10094,0.020566378,0.014344158,0.02642771
t_1046,58.36747,36.10094,0.014286305,0.011807727,0.017398976
t_1047,58.4573,36.10094,0.01759966,0.013422445,0.022085795
t_1048,58.7268,36.10094,0.021550475,0.014924681,0.027676558
t_1049,58.27764,36.10094,0.023124084,0.016265841,0.029417103
t_105,53.24708,36.46301,0.003135923,0.0028536217,0.003959897
t_1050,58.90646,36.10094,0.019912442,0.01390994,0.02562449
t_1051,58.81663,36.17348,0.019153036,0.01344774,0.024663111
t_1052,58.18781,36.17348,0.020949705,0.015043226,0.026639208
t_1053,58.7268,36.17348,0.020013247,0.013961456,0.025757844
t_1054,59.08613,35.59122,0.020934584,0.015915623,0.026005117
t_1055,59.26579,35.59122,0.025869232,0.017750703,0.03292788
t_1056,59.53528,35.59122,0.013385135,0.0110610975,0.016359493
t_1057,59.35562,35.59122,0.024133235,0.016724056,0.030762406
t_1058,59.62511,35.59122,0.012462097,0.010405643,0.015232382
t_1059,59.17596,35.59122,0.026669012,0.018367317,0.033835117
t_106,53.42674,36.46301,0.0025666994,0.002567683,0.0031392009
t_1060,58.99629,35.59122,0.0246476,0.017955318,0.030870417
t_1061,59.44545,35.59122,0.023075309,0.01600679,0.029490365
t_1062,59.17596,35.66424,0.015341247,0.012603099,0.018650647
t_1063,59.62511,35.66424,0.010411265,0.009149293,0.012629175
t_1064,59.35562,35.66424,0.0140923895,0.011592514,0.017204674
t_1065,59.53528,35.66424,0.013096536,0.010732432,0.016076326
t_1066,59.26579,35.66424,0.014468785,0.011968474,0.017604047
t_1067,59.08613,35.66424,0.015581226,0.012919072,0.018866058
t_1068,58.99629,35.66424,0.018057587,0.014376449,0.022032712
t_1069,59.44545,35.66424,0.014264887,0.0115097035,0.017558675
t_107,53.15724,36.46301,0.002925771,0.002695025,0.0036834185
t_1070,59.17596,35.73719,0.014457876,0.01191763,0.01761314
t_1071,58.99629,35.73719,0.020829527,0.015514586,0.026140425
t_1072,59.62511,35.73719,0.009974626,0.008764856,0.012124302
t_1073,59.08613,35.73719,0.015955677,0.0128588285,0.019503042
t_1074,59.26579,35.73719,0.014095939,0.011560413,0.017228099
t_1075,59.53528,35.73719,0.010495551,0.009189239,0.012741835
t_1076,59.35562,35.73719,0.011926878,0.010262095,0.014470048
t_1077,59.44545,35.73719,0.013826928,0.011106713,0.017111879
t_1078,58.99629,35.81007,0.01810353,0.013898446,0.022596227
t_1079,59.53528,35.81007,0.0140309855,0.010901991,0.017697114
t_108,53.06741,36.46301,0.0027749192,0.002572995,0.0034910324
t_1080,59.17596,35.81007,0.013061911,0.010978604,0.015892982
t_1081,59.08613,35.81007,0.012749686,0.010962165,0.015420132
t_1082,59.26579,35.81007,0.0121635115,0.010354229,0.014792676
t_1083,59.62511,35.81007,0.010539506,0.00892718,0.012925616
t_1084,59.35562,35.81007,0.0111719165,0.009676928,0.0135687
t_1085,59.44545,35.81007,0.0124088535,0.0101853255,0.015267361
t_1086,59.17596,35.88289,0.019871825,0.01416901,0.025405291
t_1087,58.99629,35.88289,0.021838946,0.015426449,0.027844641
t_1088,59.53528,35.88289,0.010595878,0.008940281,0.013008364
t_1089,59.26579,35.88289,0.012185268,0.010176016,0.0149102
t_109,53.33691,36.46301,0.003460487,0.003080009,0.004398934
t_1090,59.08613,35.88289,0.020750435,0.01474916,0.02648683
t_1091,59.62511,35.88289,0.010001647,0.008499686,0.012282266
t_1092,59.35562,35.88289,0.013313226,0.010640117,0.016578075
t_1093,59.44545,35.88289,0.0124093685,0.010031632,0.015414811
t_1094,59.17596,35.95564,0.020606546,0.014258134,0.026546935
t_1095,58.99629,35.95564,0.021563122,0.01502545,0.027635755
t_1096,59.35562,35.95564,0.01775041,0.012636794,0.022853201
t_1097,59.26579,35.95564,0.015303009,0.011616192,0.019414373
t_1098,59.62511,35.95564,0.014276947,0.010566794,0.018360384
t_1099,59.08613,35.95564,0.021374842,0.0147713525,0.027485067
t_11,55.5827,36.24597,0.013203223,0.010076818,0.016846051
t_110,53.69623,36.46301,0.0032231843,0.0030792626,0.003968449
t_1100,59.53528,35.95564,0.015970536,0.011508909,0.020599827
t_1101,59.44545,35.95564,0.016791077,0.012039674,0.021634646
t_1102,59.26579,36.02832,0.015169531,0.011363088,0.019360881
t_1103,58.99629,36.02832,0.019602718,0.013875329,0.02514033
t_1104,59.35562,36.02832,0.011281931,0.00924285,0.0139855845
t_1105,59.08613,36.02832,0.018839138,0.0133760115,0.024193218
t_1106,59.62511,36.02832,0.010335845,0.008424319,0.012939455
t_1107,59.17596,36.02832,0.01385473,0.010825346,0.017436855
t_1108,59.53528,36.02832,0.011440698,0.009116327,0.0144215105
t_1109,59.44545,36.02832,0.012100661,0.009570997,0.01526111
t_111,53.6064,36.46301,0.0028012104,0.0027832272,0.0034253902
t_1110,59.62511,36.10094,0.011128075,0.008718705,0.0141753275
t_1111,59.17596,36.10094,0.012976914,0.010200315,0.016348403
t_1112,59.08613,36.10094,0.015772918,0.0117170755,0.020150317
t_1113,59.53528,36.10094,0.009683226,0.008043651,0.012025955
t_1114,59.35562,36.10094,0.010360479,0.008602956,0.012813283
t_1115,58.99629,36.10094,0.018694634,0.01321794,0.024051325
t_1116,59.26579,36.10094,0.010332843,0.008692475,0.012713908
t_1117,59.44545,36.10094,0.0104452465,0.008554466,0.013024955
t_1118,59.62511,36.17348,0.009913005,0.007962326,0.012553398
t_1119,59.53528,36.17348,0.009490994,0.007823622,0.011865439
t_112,52.97758,36.46301,0.0030790903,0.0027253055,0.0039462824
t_1120,59.26579,36.17348,0.009643513,0.008176384,0.011871612
t_1121,59.17596,36.17348,0.0106942,0.008831721,0.013240366
t_1122,59.08613,36.17348,0.012015402,0.009636791,0.015037722
t_1123,59.35562,36.17348,0.00943133,0.007967751,0.011637445
t_1124,56.03185,35.51814,0.034245346,0.023910448,0.04238564
t_1125,56.57084,35.51814,0.042161334,0.029144993,0.051641364
t_1126,56.48101,35.51814,0.028060311,0.022183388,0.03330344
t_1127,56.39118,35.51814,0.03248157,0.02415372,0.03953798
t_1128,56.12168,35.59122,0.03514068,0.024047432,0.0437612
t_1129,56.21152,35.59122,0.03606215,0.02472185,0.044819385
t_113,53.51657,36.46301,0.0026800337,0.0026725149,0.0032774257
t_1130,56.48101,35.59122,0.030567419,0.022896895,0.03723601
t_1131,56.30135,35.59122,0.02331429,0.018860003,0.027786238
t_1132,56.57084,35.59122,0.037149664,0.026214713,0.045690376
t_1133,56.39118,35.59122,0.03673492,0.025551084,0.045406733
t_1134,56.03185,35.59122,0.03297875,0.022828275,0.041086137
t_1135,56.66067,35.59122,0.030234037,0.023115426,0.03642668
t_1136,56.57084,35.66424,0.025175586,0.019871008,0.03013855
t_1137,56.48101,35.66424,0.028335102,0.021291664,0.03465444
t_1138,56.39118,35.66424,0.030885156,0.022327272,0.038196888
t_1139,56.30135,35.66424,0.029020641,0.021237617,0.035877258
t_114,53.6064,36.53522,0.003206923,0.0029954538,0.0039777784
t_1140,56.12168,35.66424,0.029065805,0.020820612,0.036208414
t_1141,56.03185,35.66424,0.030781185,0.021370707,0.03853435
t_1142,56.21152,35.66424,0.024404526,0.018774029,0.029775934
t_1143,56.66067,35.66424,0.037944924,0.026133206,0.04691541
t_1144,56.12168,35.73719,0.020869609,0.016418425,0.025388079
t_1145,56.03185,35.73719,0.024245728,0.017932817,0.030203259
t_1146,56.57084,35.73719,0.035363197,0.024207428,0.04403941
t_1147,56.48101,35.73719,0.030733496,0.02194371,0.03818611
t_1148,56.30135,35.73719,0.02581311,0.019250631,0.03190877
t_1149,56.21152,35.73719,0.02729796,0.019774826,0.034026995
t_115,52.97758,36.53522,0.0035758272,0.002976174,0.004665086
t_1150,56.39118,35.73719,0.027852414,0.02041369,0.034511283
t_1151,56.66067,35.73719,0.03500839,0.02422201,0.043495674
t_1152,56.21152,35.81007,0.026438408,0.01896135,0.033141118
t_1153,56.39118,35.81007,0.026191946,0.019186515,0.03259924
t_1154,56.57084,35.81007,0.029431308,0.021013819,0.036678966
t_1155,56.30135,35.81007,0.028671991,0.020166658,0.035963688
t_1156,56.48101,35.81007,0.027944816,0.020171933,0.034821864
t_1157,56.12168,35.81007,0.025283689,0.018241206,0.03172379
t_1158,56.03185,35.81007,0.01532192,0.013078131,0.018391235
t_1159,56.66067,35.81007,0.032989,0.02276871,0.041197862
t_116,53.15724,36.53522,0.0035503858,0.0030324247,0.004590639
t_1160,56.21152,35.88289,0.026726987,0.018695196,0.033740114
t_1161,56.57084,35.88289,0.030022288,0.020804333,0.03770429
t_1162,56.30135,35.88289,0.02678921,0.018890461,0.0337306
t_1163,56.39118,35.88289,0.028643131,0.019887792,0.036069613
t_1164,56.03185,35.88289,0.025012352,0.017569138,0.031673506
t_1165,56.48101,35.88289,0.022685029,0.017220736,0.028043091
t_1166,56.12168,35.88289,0.020175794,0.015425084,0.02505198
t_1167,56.66067,35.88289,0.031772908,0.021716826,0.039906804
t_1168,56.57084,35.95564,0.021790646,0.01652477,0.027028987
t_1169,56.21152,35.95564,0.025159527,0.017609851,0.03188261
t_117,53.33691,36.53522,0.0033564426,0.0029888272,0.004272564
t_1170,56.48101,35.95564,0.02665656,0.018717071,0.033618197
t_1171,56.12168,35.95564,0.023874365,0.016871622,0.030266471
t_1172,56.39118,35.95564,0.024946196,0.017802678,0.03144003
t_1173,56.03185,35.95564,0.021368504,0.015557141,0.02701418
t_1174,56.30135,35.95564,0.025710283,0.018009404,0.03252639
t_1175,56.66067,35.95564,0.025549948,0.018445356,0.032028604
t_1176,56.57084,36.02832,0.023028255,0.016771752,0.028972302
t_1177,56.48101,36.02832,0.025060605,0.017601304,0.031731613
t_1178,56.12168,36.02832,0.013918704,0.011656919,0.016899753
t_1179,56.30135,36.02832,0.022835916,0.016337706,0.028918985
t_118,53.51657,36.53522,0.003494759,0.0031379003,0.0044187377
t_1180,56.03185,36.02832,0.021490166,0.0153102325,0.027353108
t_1181,56.39118,36.02832,0.022675734,0.016386429,0.02863467
t_1182,56.66067,36.02832,0.024341255,0.017484233,0.030661732
t_1183,56.21152,36.02832,0.023217525,0.016380502,0.029500863
t_1184,56.39118,36.10094,0.022669664,0.01604421,0.02881959
t_1185,56.12168,36.10094,0.017388484,0.013198549,0.021888478
t_1186,56.30135,36.10094,0.016615484,0.013008732,0.020630237
t_1187,56.21152,36.10094,0.014384694,0.011746781,0.017589832
t_1188,56.48101,36.10094,0.022294618,0.01597818,0.028259741
t_1189,56.57084,36.10094,0.025167914,0.017384352,0.03202599
t_119,53.06741,36.53522,0.0036742906,0.0030648855,0.0047855615
t_1190,56.66067,36.10094,0.025980236,0.017841846,0.033050507
t_1191,56.03185,36.10094,0.02060503,0.014612616,0.026331306
t_1192,56.21152,36.17348,0.01834466,0.013513157,0.023306733
t_1193,56.12168,36.17348,0.018389309,0.013429279,0.023431659
t_1194,57.10983,35.51814,0.03311637,0.025835358,0.039068744
t_1195,56.75051,35.51814,0.029074514,0.023324681,0.034234814
t_1196,57.28949,35.51814,0.047836076,0.03289386,0.05806149
t_1197,57.37933,35.51814,0.042843297,0.030655261,0.051884938
t_1198,57.19966,35.59122,0.030620445,0.023960516,0.03628704
t_1199,57.28949,35.59122,0.0287898,0.023099996,0.033921238
