STATION_NAME,PGA_VALUE,PGA_LN_SIGMA,LATITUDE,LONGITUDE,STATION_ID,STATION_TYPE,REFERENCES
HKD1761809060308,0.10957768453039538,0.0,43.5324,141.5924,HKD176,seismic,Stations_NIED
SRCH071809060308,0.10586591751515571,0.0,43.23,141.8978,SRCH07,seismic,Stations_NIED
HKD1831809060308,0.09845258064680616,0.0,42.9724,141.1656,HKD183,seismic,Stations_NIED
HKD1791809060308,0.09802328012114245,0.0,43.2236,141.5175,HKD179,seismic,Stations_NIED
HKD1561809060308,0.09642538481540604,0.0,41.8996,140.696,HKD156,seismic,Stations_NIED
HKD1541809060308,0.09618167264050431,0.0,42.0965,140.5636,HKD154,seismic,Stations_NIED
HKD1221809060308,0.0961541403027539,0.0,43.1968,141.7754,HKD122,seismic,Stations_NIED
SBSH071809060308,0.09522823798136994,0.0,42.763,140.8084,SBSH07,seismic,Stations_NIED
HKD1021809060308,0.09368846649977326,0.0,42.8778,142.4481,HKD102,seismic,Stations_NIED
HKD0401809060308,0.09230165245012328,0.0,42.9806,142.3994,HKD040,seismic,Stations_NIED
HKD1331809060308,0.08477716651455915,0.0,42.4727,140.8657,HKD133,seismic,Stations_NIED
OSMH021809060308,0.08131726940392503,0.0,41.8374,140.6331,OSMH02,seismic,Stations_NIED
HKD1181809060308,0.07749945190253565,0.0,43.5524,141.9175,HKD118,seismic,Stations_NIED
HKD0991809060308,0.07402833791355877,0.0,43.0736,142.8392,HKD099,seismic,Stations_NIED
HKD1451809060308,0.07214084320333662,0.0,42.7978,140.9361,HKD145,seismic,Stations_NIED
SRCH081809060308,0.07143112071910399,0.0,43.5138,141.909,SRCH08,seismic,Stations_NIED
SBSH031809060308,0.06535565152218148,0.0,43.0842,140.8199,SBSH03,seismic,Stations_NIED
HKD1771809060308,0.06468161910540307,0.0,43.4001,141.4346,HKD177,seismic,Stations_NIED
HKD0911809060308,0.062309759194016406,0.0,42.8088,143.659,HKD091,seismic,Stations_NIED
HKD1401809060308,0.06205890900562384,0.0,43.1908,140.9933,HKD140,seismic,Stations_NIED
HDKH051809060308,0.061375699142928626,0.0,42.5977,142.5446,HDKH05,seismic,Stations_NIED
KKWH081809060308,0.05967379278346846,0.0,43.0406,142.6562,KKWH08,seismic,Stations_NIED
HKD1191809060308,0.05958099860808747,0.0,43.5199,142.1914,HKD119,seismic,Stations_NIED
HKD1071809060308,0.059532052229864525,0.0,42.4194,142.4992,HKD107,seismic,Stations_NIED
HKD1421809060308,0.05941886373022398,0.0,43.0841,140.8202,HKD142,seismic,Stations_NIED
HKD0921809060308,0.05844707417925601,0.0,42.9283,143.4485,HKD092,seismic,Stations_NIED
AOM0051809060308,0.05805244400483355,0.0,41.2949,141.1972,AOM005,seismic,Stations_NIED
AOM0031809060308,0.057965768126730426,0.0,41.4053,141.1691,AOM003,seismic,Stations_NIED
AOMH011809060308,0.05635359679401232,0.0,41.5273,140.9127,AOMH01,seismic,Stations_NIED
KKWH111809060308,0.05304971626396383,0.0,43.9754,142.2834,KKWH11,seismic,Stations_NIED
HKD1001809060308,0.05300382903437982,0.0,42.2864,143.312,HKD100,seismic,Stations_NIED
HKD1531809060308,0.049915108625269676,0.0,42.1245,140.3755,HKD153,seismic,Stations_NIED
KKWH071809060308,0.04965406127474732,0.0,43.3697,142.3409,KKWH07,seismic,Stations_NIED
HKD1441809060308,0.04843652011645167,0.0,42.9059,140.767,HKD144,seismic,Stations_NIED
HKD1601809060308,0.04807452086084451,0.0,41.77,140.7383,HKD160,seismic,Stations_NIED
RMIH051809060308,0.04729749710655533,0.0,44.0254,141.7876,RMIH05,seismic,Stations_NIED
HKD0971809060308,0.047188387471766687,0.0,42.6181,143.421,HKD097,seismic,Stations_NIED
HKD1091809060308,0.04694059643201305,0.0,42.1678,142.7673,HKD109,seismic,Stations_NIED
TKCH041809060308,0.04686309799982673,0.0,43.1739,142.9176,TKCH04,seismic,Stations_NIED
AOM0101809060308,0.046789678432492314,0.0,40.8724,141.1427,AOM010,seismic,Stations_NIED
HKD1751809060308,0.04590048589477556,0.0,43.6015,141.3882,HKD175,seismic,Stations_NIED
AOMH051809060308,0.045857657813830485,0.0,40.8564,141.1033,AOMH05,seismic,Stations_NIED
HKD1691809060308,0.04505922001906877,0.0,41.9351,140.3678,HKD169,seismic,Stations_NIED
HKD1351809060308,0.043120739498197724,0.0,42.5533,140.8864,HKD135,seismic,Stations_NIED
HKD0231809060308,0.04274140506696993,0.0,43.7734,141.3686,HKD023,seismic,Stations_NIED
AOM0111809060308,0.0420316825827373,0.0,40.6803,141.3669,AOM011,seismic,Stations_NIED
HKD1171809060308,0.04171760998914009,0.0,43.7241,142.0527,HKD117,seismic,Stations_NIED
HKD1381809060308,0.040601020735929264,0.0,43.2923,140.6013,HKD138,seismic,Stations_NIED
HKD1511809060308,0.04057654754681779,0.0,42.4948,140.3539,HKD151,seismic,Stations_NIED
HKD0951809060308,0.04047559564173297,0.0,42.9311,143.2137,HKD095,seismic,Stations_NIED
KKWH131809060308,0.03976791258992629,0.0,43.5113,142.3906,KKWH13,seismic,Stations_NIED
SRCH061809060308,0.0393467697939664,0.0,43.6948,142.0776,SRCH06,seismic,Stations_NIED
AOMH161809060308,0.038347447905248036,0.0,40.4624,141.0923,AOMH16,seismic,Stations_NIED
HKD0211809060308,0.037572463583384806,0.0,43.9407,141.637,HKD021,seismic,Stations_NIED
HDKH071809060308,0.037448058205401494,0.0,42.133,142.9164,HDKH07,seismic,Stations_NIED
HKD0221809060308,0.03668633019430698,0.0,43.8516,141.5279,HKD022,seismic,Stations_NIED
AOMH061809060308,0.03625091137136541,0.0,40.9664,141.3738,AOMH06,seismic,Stations_NIED
HKD1101809060308,0.03612344684474317,0.0,42.131,142.9354,HKD110,seismic,Stations_NIED
TKCH051809060308,0.03611936797989126,0.0,43.1211,143.6181,TKCH05,seismic,Stations_NIED
HKD0391809060308,0.03610917081776148,0.0,43.3421,142.3845,HKD039,seismic,Stations_NIED
HKD0381809060308,0.0359602922506667,0.0,43.1666,142.5662,HKD038,seismic,Stations_NIED
HKD0361809060308,0.03559217469778167,0.0,43.7726,142.3648,HKD036,seismic,Stations_NIED
HKD0861809060308,0.03539842861731586,0.0,42.8542,143.8579,HKD086,seismic,Stations_NIED
HKD1161809060308,0.035114947510108,0.0,43.8005,141.9343,HKD116,seismic,Stations_NIED
HKD0981809060308,0.03454696557947928,0.0,42.4985,143.279,HKD098,seismic,Stations_NIED
HKD1461809060308,0.03454084728220142,0.0,42.8076,140.6878,HKD146,seismic,Stations_NIED
KSRH091809060308,0.03420841979677061,0.0,42.9856,143.9841,KSRH09,seismic,Stations_NIED
SBSH021809060308,0.03318156557030184,0.0,43.0527,140.5017,SBSH02,seismic,Stations_NIED
SRCH041809060308,0.03271963412582284,0.0,43.8203,141.9397,SRCH04,seismic,Stations_NIED
TKCH031809060308,0.032006852492951265,0.0,43.2708,143.4317,TKCH03,seismic,Stations_NIED
SBSH041809060308,0.03181718527733737,0.0,42.9758,140.6219,SBSH04,seismic,Stations_NIED
IWT0011809060308,0.031335879224811784,0.0,40.4101,141.7193,IWT001,seismic,Stations_NIED
AOM0061809060308,0.03047829788969735,0.0,41.1976,140.9979,AOM006,seismic,Stations_NIED
HKD1431809060308,0.030363069957630842,0.0,42.9793,140.5093,HKD143,seismic,Stations_NIED
AOM0041809060308,0.029728806473158568,0.0,41.4064,141.4477,AOM004,seismic,Stations_NIED
AOM0121809060308,0.029637032013990556,0.0,40.5127,141.488,AOM012,seismic,Stations_NIED
HYMH021809060308,0.02940759586607052,0.0,41.9856,140.3087,HYMH02,seismic,Stations_NIED
AOM0081809060308,0.029370886082403316,0.0,41.0844,141.2554,AOM008,seismic,Stations_NIED
IWTH081809060308,0.02885592939484946,0.0,40.2686,141.7831,IWTH08,seismic,Stations_NIED
IWTH021809060308,0.02835015015321241,0.0,39.825,141.3826,IWTH02,seismic,Stations_NIED
AOM0071809060308,0.028115615424227483,0.0,41.1689,141.3845,AOM007,seismic,Stations_NIED
AOMH171809060308,0.027749537303768407,0.0,40.4492,141.3374,AOMH17,seismic,Stations_NIED
AOM0011809060308,0.027647565682470614,0.0,41.5269,140.9246,AOM001,seismic,Stations_NIED
HKD0371809060308,0.027390597196800176,0.0,43.5889,142.4673,HKD037,seismic,Stations_NIED
HKD0961809060308,0.027322276210530655,0.0,42.6977,143.1357,HKD096,seismic,Stations_NIED
HKD0901809060308,0.027302901602484074,0.0,43.1213,143.6183,HKD090,seismic,Stations_NIED
HKD0891809060308,0.027039814819535768,0.0,43.2436,143.5544,HKD089,seismic,Stations_NIED
AOMH121809060308,0.026936823482025,0.0,40.5846,141.1547,AOMH12,seismic,Stations_NIED
AOM0021809060308,0.026778767469013417,0.0,41.328,140.8132,AOM002,seismic,Stations_NIED
HKD0941809060308,0.026183253200634308,0.0,43.1692,143.241,HKD094,seismic,Stations_NIED
KSRH021809060308,0.025690730269765965,0.0,43.1142,144.123,KSRH02,seismic,Stations_NIED
SRCH051809060308,0.024304935936328962,0.0,43.8243,142.1594,SRCH05,seismic,Stations_NIED
HKD0841809060308,0.024288620476921312,0.0,43.1141,144.123,HKD084,seismic,Stations_NIED
AOMH131809060308,0.02416319538272503,0.0,40.5794,141.4451,AOMH13,seismic,Stations_NIED
IWTH011809060308,0.02347284750653897,0.0,40.2383,141.3423,IWTH01,seismic,Stations_NIED
IWTH121809060308,0.023064961021347797,0.0,40.1533,141.4245,IWTH12,seismic,Stations_NIED
KKWH141809060308,0.02300071889993019,0.0,43.3841,142.5245,KKWH14,seismic,Stations_NIED
KSRH071809060308,0.02276210530609335,0.0,43.1359,144.3274,KSRH07,seismic,Stations_NIED
HKD1611809060308,0.02200955474091564,0.0,41.6795,140.4334,HKD161,seismic,Stations_NIED
HKD1361809060308,0.0217525862552452,0.0,42.5901,140.6441,HKD136,seismic,Stations_NIED
HKD1671809060308,0.02170465959323524,0.0,42.1297,139.9813,HKD167,seismic,Stations_NIED
SBSH061809060308,0.021314108283664694,0.0,42.8309,140.4831,SBSH06,seismic,Stations_NIED
HKD0321809060308,0.020897044352556716,0.0,44.0235,142.4123,HKD032,seismic,Stations_NIED
KSRH011809060308,0.020688002528896243,0.0,43.4361,144.0844,KSRH01,seismic,Stations_NIED
HKD0851809060308,0.020016009544543786,0.0,42.9581,144.0698,HKD085,seismic,Stations_NIED
HKD1651809060308,0.019785553680410774,0.0,42.4287,140.0178,HKD165,seismic,Stations_NIED
HKD0931809060308,0.019701936950946585,0.0,43.3191,143.3049,HKD093,seismic,Stations_NIED
AOMH111809060308,0.019288951884690524,0.0,40.58,140.995,AOMH11,seismic,Stations_NIED
IWT0201809060308,0.01844360714413182,0.0,39.7844,141.3296,IWT020,seismic,Stations_NIED
AOM0241809060308,0.018336536941769135,0.0,41.0473,140.6399,AOM024,seismic,Stations_NIED
SRCH031809060308,0.01831920176614851,0.0,43.9994,142.1258,SRCH03,seismic,Stations_NIED
HKD1131809060308,0.017775693024631275,0.0,42.1287,143.3153,HKD113,seismic,Stations_NIED
AOM0091809060308,0.01752586255245168,0.0,40.9658,141.373,AOM009,seismic,Stations_NIED
HKD1121809060308,0.017145508405010914,0.0,41.937,143.2403,HKD112,seismic,Stations_NIED
HKD0821809060308,0.01710268032406584,0.0,43.4369,144.0855,HKD082,seismic,Stations_NIED
HKD0411809060308,0.016956860905609997,0.0,43.6246,142.6839,HKD041,seismic,Stations_NIED
OSMH011809060308,0.016663182636272353,0.0,41.5977,140.4207,OSMH01,seismic,Stations_NIED
HKD1471809060308,0.016632591149883014,0.0,42.8056,140.5305,HKD147,seismic,Stations_NIED
NMRH051809060308,0.01657038846089136,0.0,43.39,144.8021,NMRH05,seismic,Stations_NIED
AOM0131809060308,0.01646331825852868,0.0,40.4126,141.2813,AOM013,seismic,Stations_NIED
HKD1481809060308,0.016401115569537026,0.0,42.668,140.305,HKD148,seismic,Stations_NIED
NMRH041809060308,0.016295065083387322,0.0,43.3978,145.1224,NMRH04,seismic,Stations_NIED
AOM0231809060308,0.01623490182682162,0.0,40.9664,140.4317,AOM023,seismic,Stations_NIED
KSRH031809060308,0.016086023259726846,0.0,43.3848,144.6279,KSRH03,seismic,Stations_NIED
HKD0701809060308,0.015988130503280965,0.0,43.3852,145.284,HKD070,seismic,Stations_NIED
AOM0201809060308,0.01591471093594655,0.0,40.8194,140.7498,AOM020,seismic,Stations_NIED
HKD0781809060308,0.015859646260445746,0.0,43.1488,144.4976,HKD078,seismic,Stations_NIED
HKD0711809060308,0.01576685208506475,0.0,43.2326,145.2604,HKD071,seismic,Stations_NIED
AOM0271809060308,0.015445641477976705,0.0,41.1457,140.8219,AOM027,seismic,Stations_NIED
ABSH071809060308,0.014986769182136636,0.0,43.8494,143.0861,ABSH07,seismic,Stations_NIED
KSRH061809060308,0.014968414290303034,0.0,43.22,144.4285,KSRH06,seismic,Stations_NIED
HKD0771809060308,0.014678814885817302,0.0,42.9845,144.3824,HKD077,seismic,Stations_NIED
IWT0041809060308,0.014608454467121825,0.0,39.7356,141.9671,IWT004,seismic,Stations_NIED
HKD0691809060308,0.01436984087328499,0.0,43.3941,145.1168,HKD069,seismic,Stations_NIED
HKD1521809060308,0.013974190982649553,0.0,42.2586,140.2638,HKD152,seismic,Stations_NIED
HKD1681809060308,0.013606073429764519,0.0,41.8691,140.1266,HKD168,seismic,Stations_NIED
AOMH031809060308,0.013410287916872756,0.0,41.234,140.9896,AOMH03,seismic,Stations_NIED
KSRH051809060308,0.013396011889891066,0.0,43.2556,144.2338,KSRH05,seismic,Stations_NIED
HKD0661809060308,0.013247133322796287,0.0,43.6619,145.1307,HKD066,seismic,Stations_NIED
HYMH011809060308,0.013132925106942759,0.0,42.4851,139.9678,HYMH01,seismic,Stations_NIED
AOM0141809060308,0.013035032350496878,0.0,40.4472,140.9403,AOM014,seismic,Stations_NIED
IWT0211809060308,0.012992204269551805,0.0,39.9203,141.0822,IWT021,seismic,Stations_NIED
AOM0211809060308,0.01297996767499607,0.0,40.615,141.2083,AOM021,seismic,Stations_NIED
IWT0021809060308,0.012961612783162468,0.0,40.182,141.7643,IWT002,seismic,Stations_NIED
HKD0241809060308,0.012928981864347175,0.0,44.0494,141.8573,HKD024,seismic,Stations_NIED
KSRH041809060308,0.012885134067189122,0.0,43.2139,144.6804,KSRH04,seismic,Stations_NIED
AKTH141809060308,0.012875956621272323,0.0,40.0622,140.8084,AKTH14,seismic,Stations_NIED
HKD1621809060308,0.01264957962199122,0.0,41.4859,140.2469,HKD162,seismic,Stations_NIED
HKD0831809060308,0.012579219203295744,0.0,43.2329,144.3251,HKD083,seismic,Stations_NIED
HKD1641809060308,0.012549647433119385,0.0,42.4502,139.8533,HKD164,seismic,Stations_NIED
AOM0251809060308,0.0123640590823574,0.0,41.1797,140.4805,AOM025,seismic,Stations_NIED
HKD0681809060308,0.012354881636440598,0.0,43.4108,144.7704,HKD068,seismic,Stations_NIED
HKD1151809060308,0.012317152136560417,0.0,44.007,142.1485,HKD115,seismic,Stations_NIED
HKD1371809060308,0.011840944665099723,0.0,43.3236,140.3791,HKD137,seismic,Stations_NIED
AOM0191809060308,0.01178282084095998,0.0,40.8152,140.447,AOM019,seismic,Stations_NIED
KKWH121809060308,0.011727756165459171,0.0,43.5038,142.6006,KKWH12,seismic,Stations_NIED
TKCH101809060308,0.011650257733272851,0.0,43.3337,142.9448,TKCH10,seismic,Stations_NIED
NMRH021809060308,0.011574798733512484,0.0,43.6772,144.9618,NMRH02,seismic,Stations_NIED
AOM0161809060308,0.011540128382271234,0.0,40.6021,140.4982,AOM016,seismic,Stations_NIED
SRCH021809060308,0.011508517179668916,0.0,44.116,142.1414,SRCH02,seismic,Stations_NIED
SBSH091809060308,0.011460590517658955,0.0,42.6104,140.4841,SBSH09,seismic,Stations_NIED
IWTH071809060308,0.011148557356487707,0.0,40.2705,141.5709,IWTH07,seismic,Stations_NIED
HKD0301809060308,0.01114243905920984,0.0,44.1821,142.3942,HKD030,seismic,Stations_NIED
IWT0171809060308,0.011093492680986899,0.0,39.6339,141.4379,IWT017,seismic,Stations_NIED
IWT0121809060308,0.011030270275782269,0.0,39.3206,141.1388,IWT012,seismic,Stations_NIED
IWTH141809060308,0.010971126735429548,0.0,39.7435,141.9087,IWTH14,seismic,Stations_NIED
HKD0331809060308,0.010898726884308116,0.0,43.909,142.5699,HKD033,seismic,Stations_NIED
TKCH011809060308,0.010805932708927123,0.0,43.4683,143.683,TKCH01,seismic,Stations_NIED
IWT0161809060308,0.010701921655203374,0.0,39.6,141.679,IWT016,seismic,Stations_NIED
IWTH111809060308,0.010599950033905582,0.0,40.0811,141.1915,IWTH11,seismic,Stations_NIED
MYGH131809060308,0.01058567400692389,0.0,38.6993,141.4176,MYGH13,seismic,Stations_NIED
AOM0281809060308,0.01056120081781242,0.0,40.7004,140.919,AOM028,seismic,Stations_NIED
AOM0221809060308,0.010555082520534553,0.0,40.9923,140.9161,AOM022,seismic,Stations_NIED
IWTH031809060308,0.010288936588947313,0.0,39.802,141.652,IWTH03,seismic,Stations_NIED
HKD1711809060308,0.010277719710604557,0.0,41.649,139.9979,HKD171,seismic,Stations_NIED
NMRH031809060308,0.010225714183742681,0.0,43.5508,144.9665,NMRH03,seismic,Stations_NIED
HKD1501809060308,0.01005950044102728,0.0,42.701,140.0619,HKD150,seismic,Stations_NIED
IWT0241809060308,0.010010554062804338,0.0,40.2612,141.2908,IWT024,seismic,Stations_NIED
HKD0671809060308,0.009998317468248603,0.0,43.555,144.9726,HKD067,seismic,Stations_NIED
HKD1011809060308,0.009988120306118824,0.0,43.3338,142.9473,HKD101,seismic,Stations_NIED
IWT0031809060308,0.009858616347070626,0.0,40.0083,141.8885,IWT003,seismic,Stations_NIED
HKD0791809060308,0.009736250401513276,0.0,43.3034,144.5998,HKD079,seismic,Stations_NIED
HKD0441809060308,0.00972809267180945,0.0,44.4796,143.1276,HKD044,seismic,Stations_NIED
HKD0191809060308,0.009478262199629859,0.0,44.3611,141.6978,HKD019,seismic,Stations_NIED
HKD1731809060308,0.009366093416202287,0.0,42.0662,139.4515,HKD173,seismic,Stations_NIED
AOMH181809060308,0.009164189606032656,0.0,40.2962,141.0145,AOMH18,seismic,Stations_NIED
HKD1741809060308,0.009076494011716554,0.0,42.595,139.8286,HKD174,seismic,Stations_NIED
HKD0761809060308,0.00898471955254854,0.0,43.0509,144.8498,HKD076,seismic,Stations_NIED
KKWH151809060308,0.008978601255270674,0.0,43.8546,142.7656,KKWH15,seismic,Stations_NIED
AOMH081809060308,0.008968404093140894,0.0,40.7618,140.3121,AOMH08,seismic,Stations_NIED
AOM0261809060308,0.008954128066159204,0.0,41.128,140.3107,AOM026,seismic,Stations_NIED
IWTH211809060308,0.008934753458112623,0.0,39.4734,141.9336,IWTH21,seismic,Stations_NIED
ABSH061809060308,0.00892149714734391,0.0,44.2146,143.6202,ABSH06,seismic,Stations_NIED
IWTH041809060308,0.008872550769120968,0.0,39.1809,141.3909,IWTH04,seismic,Stations_NIED
HKD0801809060308,0.008837880417879718,0.0,43.5077,144.4485,HKD080,seismic,Stations_NIED
HKD1661809060308,0.008830742404388874,0.0,42.2286,139.8186,HKD166,seismic,Stations_NIED
IWT0071809060308,0.008460585419077885,0.0,39.2699,141.8567,IWT007,seismic,Stations_NIED
HKD0751809060308,0.008388185567956452,0.0,43.0767,145.1296,HKD075,seismic,Stations_NIED
AOMH091809060308,0.008361672946419025,0.0,40.6199,140.3499,AOMH09,seismic,Stations_NIED
HKD0201809060308,0.008325982878964798,0.0,44.1487,141.6647,HKD020,seismic,Stations_NIED
ABSH151809060308,0.008308647703344173,0.0,43.6352,143.51,ABSH15,seismic,Stations_NIED
IWT0061809060308,0.008294371676362482,0.0,39.485,141.9748,IWT006,seismic,Stations_NIED
ABSH111809060308,0.008274997068315902,0.0,43.9144,144.1913,ABSH11,seismic,Stations_NIED
HKD0041809060308,0.008126118501221124,0.0,45.2149,142.226,HKD004,seismic,Stations_NIED
HKD0341809060308,0.00795990475850572,0.0,43.8543,142.7686,HKD034,seismic,Stations_NIED
IWT0051809060308,0.007929313272116384,0.0,39.6478,141.9465,IWT005,seismic,Stations_NIED
KSRH081809060308,0.007903820366791936,0.0,43.1603,143.8936,KSRH08,seismic,Stations_NIED
HKD1111809060308,0.007842637394013259,0.0,42.017,143.1487,HKD111,seismic,Stations_NIED
ABSH131809060308,0.007825302218392635,0.0,43.7419,143.4514,ABSH13,seismic,Stations_NIED
HKD0181809060308,0.007763099529400981,0.0,44.5453,141.9653,HKD018,seismic,Stations_NIED
IWT0261809060308,0.007492874732961829,0.0,39.2569,141.0983,IWT026,seismic,Stations_NIED
IWT0221809060308,0.007488795868109918,0.0,40.1009,141.0528,IWT022,seismic,Stations_NIED
HKD0741809060308,0.007448007219590801,0.0,43.368,145.8026,HKD074,seismic,Stations_NIED
HKD0721809060308,0.00735929190906172,0.0,43.1948,145.5209,HKD072,seismic,Stations_NIED
RMIH021809060308,0.007338897584802162,0.0,44.8948,141.9251,RMIH02,seismic,Stations_NIED
KKWH041809060308,0.007325641274033449,0.0,44.4376,142.4056,KKWH04,seismic,Stations_NIED
HKD0561809060308,0.007311365247051758,0.0,43.6705,143.5781,HKD056,seismic,Stations_NIED
KKWH051809060308,0.007277714612023485,0.0,44.2921,142.6303,KKWH05,seismic,Stations_NIED
SBSH101809060308,0.007269556882319662,0.0,42.7797,140.1557,SBSH10,seismic,Stations_NIED
AOMH141809060308,0.00721653163924481,0.0,40.5488,140.2726,AOMH14,seismic,Stations_NIED
IWT0131809060308,0.0071380134908455095,0.0,39.329,141.5638,IWT013,seismic,Stations_NIED
HKD1141809060308,0.007097224842326393,0.0,44.2829,142.1619,HKD114,seismic,Stations_NIED
HKD1701809060308,0.0070870276801966135,0.0,41.7495,140.251,HKD170,seismic,Stations_NIED
ABSH121809060308,0.0070737713694279,0.0,43.8566,144.4574,ABSH12,seismic,Stations_NIED
IWT0231809060308,0.006972819464343085,0.0,40.037,141.4501,IWT023,seismic,Stations_NIED
MYG0101809060308,0.006942227977953747,0.0,38.4292,141.2819,MYG010,seismic,Stations_NIED
HKD0871809060308,0.0069259125185460995,0.0,43.1502,143.8916,HKD087,seismic,Stations_NIED
MYG0021809060308,0.0069187745050552545,0.0,38.7261,141.511,MYG002,seismic,Stations_NIED
HKD0281809060308,0.006828019762100218,0.0,44.3598,142.4547,HKD028,seismic,Stations_NIED
HKD0881809060308,0.006822921181035329,0.0,43.4704,143.7488,HKD088,seismic,Stations_NIED
IWTH091809060308,0.00673420587050625,0.0,40.0861,141.712,IWTH09,seismic,Stations_NIED
HKD0541809060308,0.0065975638979672065,0.0,43.7996,143.9008,HKD054,seismic,Stations_NIED
HKD0571809060308,0.006593485033115295,0.0,43.7054,144.0273,HKD057,seismic,Stations_NIED
SOYH021809060308,0.006328358817741034,0.0,45.2163,142.2254,SOYH02,seismic,Stations_NIED
IWT0141809060308,0.006263096980110446,0.0,39.4846,141.1466,IWT014,seismic,Stations_NIED
TKCH021809060308,0.006240663223424931,0.0,43.3822,143.8983,TKCH02,seismic,Stations_NIED
IWTH181809060308,0.0060866860752652645,0.0,39.463,141.6775,IWTH18,seismic,Stations_NIED
IWTH271809060308,0.005997970764736183,0.0,39.0307,141.532,IWTH27,seismic,Stations_NIED
