# 20010213_M6.6_SanVicente median gmf, Stations:None, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2015SInterHigh,MontalvaEtAl2017SInter,ZhaoEtAl2006SInter
t_1024,-88.29121,13.61862,0.05285165,0.12387379,0.06830207
t_1025,-88.30918,13.61862,0.048531637,0.11938757,0.071315974
t_1026,-88.27325,13.61862,0.04972307,0.1165536,0.06548177
t_1027,-88.27325,13.63608,0.049299717,0.11604855,0.06566837
t_1028,-88.30918,13.63608,0.04951294,0.12129395,0.07154455
t_1029,-88.29121,13.63608,0.047472905,0.11532242,0.06850825
t_103,-88.02172,13.28663,0.02414864,0.05170847,0.033464048
t_1030,-88.27325,13.65354,0.041292477,0.101977445,0.0520913
t_1031,-88.29121,13.65354,0.046878036,0.11435111,0.068608426
t_1032,-88.30918,13.65354,0.043868095,0.110909246,0.056762177
t_1033,-88.41698,13.63608,0.07030859,0.17711435,0.09517762
t_1034,-88.38104,13.63608,0.06669733,0.16173945,0.0860732
t_1035,-88.39901,13.65354,0.061416753,0.15859705,0.09063889
t_1036,-88.41698,13.65354,0.07243338,0.1801872,0.09540082
t_1037,-88.38104,13.65354,0.0588914,0.15017763,0.086246826
t_1038,-88.38104,13.671,0.05680596,0.14652237,0.0683097
t_1039,-88.39901,13.671,0.061839513,0.15929571,0.09062276
t_104,-88.00375,13.28663,0.02264079,0.048585884,0.032568578
t_1040,-88.41698,13.671,0.06775523,0.1736386,0.09538207
t_1041,-88.41698,13.68846,0.06728102,0.17263293,0.09512175
t_1042,-88.39901,13.68846,0.059461106,0.1549678,0.07160627
t_1043,-88.32715,13.65354,0.05670614,0.13593754,0.074918866
t_1044,-88.34511,13.65354,0.05065579,0.1288188,0.06212009
t_1045,-88.36308,13.65354,0.052401446,0.13505986,0.065104455
t_1046,-88.32715,13.671,0.06170738,0.14265792,0.07490974
t_1047,-88.34511,13.671,0.055896338,0.13797274,0.07840877
t_1048,-88.36308,13.671,0.05421924,0.13839415,0.065094896
t_1049,-88.34511,13.68846,0.05303576,0.13298507,0.07825027
t_105,-88.00375,13.30411,0.022839207,0.049140282,0.03299965
t_1050,-88.36308,13.68846,0.054774143,0.13923545,0.08199635
t_1051,-88.32715,13.68846,0.05129486,0.12703231,0.07476822
t_1052,-88.36308,13.70591,0.0628046,0.15160467,0.08165486
t_1053,-88.21935,13.49636,0.042008806,0.0958129,0.055172946
t_1054,-88.23731,13.49636,0.041186035,0.09596336,0.05724998
t_1055,-88.25528,13.49636,0.040324304,0.0959625,0.059442513
t_1056,-88.21935,13.51383,0.042143896,0.09647593,0.05575548
t_1057,-88.23731,13.51383,0.042447634,0.09858033,0.05788471
t_1058,-88.25528,13.51383,0.043793637,0.102545716,0.06013559
t_1059,-88.23731,13.5313,0.038706217,0.09234447,0.058462325
t_106,-87.98579,13.30411,0.026441991,0.054940287,0.032110468
t_1060,-88.25528,13.5313,0.04540201,0.10570989,0.060767192
t_1061,-88.21935,13.5313,0.037896518,0.08945019,0.056284912
t_1062,-88.21935,13.54877,0.03713273,0.0883324,0.056757286
t_1063,-88.09358,13.51383,0.033563025,0.07370104,0.043583937
t_1064,-88.11155,13.5313,0.033250146,0.07430548,0.045400776
t_1065,-88.12952,13.5313,0.035334658,0.07890192,0.046990283
t_1066,-88.09358,13.5313,0.032940023,0.07283513,0.043887474
t_1067,-88.12952,13.54877,0.039986454,0.086550795,0.047826804
t_1068,-88.11155,13.54877,0.031884816,0.0720574,0.04569098
t_1069,-88.09358,13.54877,0.03717473,0.07989394,0.04415672
t_107,-88.02172,13.30411,0.030029628,0.061769634,0.034295652
t_1070,-88.12952,13.56623,0.037506808,0.08290553,0.04757544
t_1071,-88.09358,13.56623,0.03427214,0.07541056,0.044390067
t_1072,-88.11155,13.56623,0.033022605,0.07423635,0.04594263
t_1073,-88.14748,13.5313,0.03638168,0.081786536,0.04866041
t_1074,-88.18342,13.5313,0.04064196,0.09140413,0.052271187
t_1075,-88.20138,13.5313,0.037112232,0.086700134,0.054223243
t_1076,-88.16545,13.5313,0.043230332,0.09383387,0.050976545
t_1077,-88.20138,13.54877,0.038229395,0.08899035,0.05465664
t_1078,-88.16545,13.54877,0.038241416,0.086379714,0.05078597
t_1079,-88.14748,13.54877,0.036733255,0.08261058,0.04899923
t_108,-88.00375,13.3216,0.024201019,0.051781032,0.033421665
t_1080,-88.18342,13.54877,0.043910205,0.09673842,0.05266967
t_1081,-88.14748,13.56623,0.034264658,0.07848062,0.049293406
t_1082,-88.18342,13.56623,0.037801173,0.087143585,0.053016156
t_1083,-88.25528,13.54877,0.04840604,0.11089466,0.061332103
t_1084,-88.23731,13.54877,0.043333735,0.10089319,0.058978293
t_1085,-88.21935,13.56623,0.037955854,0.09012448,0.057168745
t_1086,-88.25528,13.56623,0.04908874,0.11235096,0.06182521
t_1087,-88.23731,13.56623,0.04253997,0.09987753,0.059428174
t_1088,-88.25528,13.5837,0.049033012,0.11264159,0.062242687
t_1089,-88.21935,13.5837,0.049916115,0.10942252,0.058152646
t_109,-88.02172,13.3216,0.024154307,0.0521517,0.03436773
t_1090,-88.23731,13.5837,0.042481914,0.10005479,0.059808698
t_1091,-88.23731,13.60116,0.051268175,0.11375455,0.06078106
t_1092,-88.25528,13.60116,0.051034182,0.11584838,0.06258022
t_1093,-88.20138,13.56623,0.045545857,0.101150684,0.0550338
t_1094,-88.16545,13.56623,0.034406506,0.0798293,0.051104918
t_1095,-88.16545,13.5837,0.03806521,0.08648938,0.051373903
t_1096,-88.18342,13.5837,0.035984647,0.08406821,0.053308547
t_1097,-88.14748,13.5837,0.033158522,0.07660788,0.04954136
t_1098,-88.20138,13.5837,0.04222416,0.09630035,0.055352297
t_1099,-88.16545,13.60116,0.038429223,0.087257035,0.051590744
t_11,-87.91392,13.18169,0.024497354,0.04859403,0.026709113
t_110,-87.98579,13.3216,0.023181709,0.049531054,0.032508958
t_1100,-88.20138,13.60116,0.044978067,0.10081043,0.055609304
t_1101,-88.14748,13.60116,0.037911866,0.085098766,0.049741164
t_1102,-88.18342,13.60116,0.03858516,0.088869125,0.053544365
t_1103,-88.11155,13.5837,0.03568134,0.07892852,0.04615453
t_1104,-88.09358,13.5837,0.03670525,0.07948438,0.044586476
t_1105,-88.12952,13.5837,0.04193833,0.089772366,0.048333205
t_1106,-88.12952,13.60116,0.040945116,0.08851302,0.04851972
t_1107,-88.11155,13.60116,0.035197895,0.07823339,0.046325162
t_1108,-88.09358,13.60116,0.034110393,0.07536867,0.044744585
t_1109,-88.12952,13.61862,0.042490017,0.09081433,0.048660148
t_111,-87.98579,13.33908,0.02129917,0.046268318,0.026059438
t_1110,-88.09358,13.61862,0.039652072,0.084092684,0.045359828
t_1111,-88.11155,13.61862,0.03717432,0.08157001,0.046453618
t_1112,-88.11155,13.63608,0.041408952,0.087952875,0.04705386
t_1113,-88.21935,13.60116,0.047759917,0.10678476,0.05779723
t_1114,-88.25528,13.61862,0.048840273,0.112874135,0.062834896
t_1115,-88.23731,13.61862,0.049801562,0.112013765,0.060347993
t_1116,-88.21935,13.61862,0.04471952,0.102396384,0.058008883
t_1117,-88.25528,13.63608,0.052214235,0.11787609,0.06300428
t_1118,-88.23731,13.63608,0.049235404,0.111360334,0.060502183
t_1119,-88.21935,13.63608,0.041910864,0.09786105,0.058149632
t_112,-88.02172,13.33908,0.029134462,0.060913566,0.03480401
t_1120,-88.25528,13.65354,0.04528664,0.107337795,0.0630867
t_1121,-88.21935,13.65354,0.04413947,0.10163417,0.05821826
t_1122,-88.23731,13.65354,0.04654052,0.107380226,0.06057729
t_1123,-88.20138,13.61862,0.04697011,0.10385822,0.056420207
t_1124,-88.14748,13.61862,0.042072468,0.09172444,0.05044346
t_1125,-88.16545,13.61862,0.041485514,0.09234152,0.05175407
t_1126,-88.18342,13.61862,0.040977515,0.093035296,0.053722028
t_1127,-88.14748,13.63608,0.0404749,0.0894011,0.04999171
t_1128,-88.20138,13.63608,0.040930003,0.094576746,0.055931784
t_1129,-88.16545,13.63608,0.040404987,0.09071599,0.051862698
t_113,-88.03968,13.28663,0.023122108,0.05028455,0.034389555
t_1130,-88.18342,13.63608,0.042022917,0.09481276,0.053840183
t_1131,-88.18342,13.65354,0.04346387,0.097100854,0.053897917
t_1132,-88.20138,13.65354,0.045384444,0.10174439,0.055994652
t_1133,-88.12952,13.63608,0.04144213,0.0894225,0.048753582
t_1134,-88.09358,13.63608,0.035106648,0.07716247,0.044942826
t_1135,-88.12952,13.65354,0.03621938,0.0812473,0.04826555
t_1136,-88.09358,13.65354,0.041448724,0.08664235,0.045479313
t_1137,-88.11155,13.65354,0.037195746,0.08169542,0.046581082
t_1138,-88.12952,13.671,0.03598929,0.08085457,0.048263486
t_1139,-88.11155,13.671,0.0398724,0.085803814,0.047094494
t_114,-88.05765,13.28663,0.023128362,0.050724156,0.035347253
t_1140,-88.09358,13.671,0.03482206,0.07671573,0.044980243
t_1141,-88.12952,13.68846,0.03244703,0.07453103,0.048214044
t_1142,-88.11155,13.68846,0.03410173,0.07649047,0.046533745
t_1143,-88.14748,13.65354,0.04229582,0.0921738,0.05059422
t_1144,-88.16545,13.65354,0.040606484,0.09107944,0.05191584
t_1145,-88.20138,13.671,0.035532728,0.08483997,0.04435353
t_1146,-88.18342,13.671,0.03630972,0.085028306,0.053894788
t_1147,-88.14748,13.671,0.035216536,0.080646366,0.050038356
t_1148,-88.16545,13.671,0.03665815,0.08440237,0.05191311
t_1149,-88.20138,13.68846,0.03909699,0.0913793,0.05592108
t_115,-88.07562,13.30411,0.024022095,0.053077117,0.03688173
t_1150,-88.16545,13.68846,0.034602348,0.08063785,0.051854525
t_1151,-88.18342,13.68846,0.037444953,0.08704727,0.05383082
t_1152,-88.14748,13.68846,0.035233747,0.08064343,0.04998459
t_1153,-88.84817,13.26914,0.056788597,0.14603578,0.08571238
t_1154,-88.7763,13.25166,0.07264553,0.16275682,0.08318893
t_1155,-88.79427,13.25166,0.06907326,0.15975226,0.08318067
t_1156,-88.81224,13.25166,0.070880294,0.161162,0.08301126
t_1157,-88.7763,13.26914,0.07459631,0.17020959,0.087308094
t_1158,-88.81224,13.26914,0.057100408,0.14698215,0.08615807
t_1159,-88.79427,13.26914,0.07625334,0.17128223,0.08729878
t_116,-88.03968,13.30411,0.022752384,0.04981615,0.034873128
t_1160,-88.79427,13.28663,0.08244228,0.18123144,0.09175431
t_1161,-88.8302,13.26914,0.07164073,0.167126,0.0859346
t_1162,-88.8841,13.28663,0.05950376,0.15430678,0.089585535
t_1163,-88.8302,13.28663,0.08243062,0.18040682,0.091301315
t_1164,-88.86613,13.28663,0.07764586,0.1775853,0.09081657
t_1165,-88.84817,13.28663,0.0780999,0.17824504,0.09105811
t_1166,-88.84817,13.30411,0.08417135,0.18893693,0.09582174
t_1167,-88.86613,13.30411,0.08602056,0.18877354,0.095559575
t_1168,-88.8302,13.30411,0.086474806,0.18980432,0.09608576
t_1169,-88.8841,13.30411,0.06279349,0.16441655,0.09425642
t_117,-88.05765,13.30411,0.02337525,0.05141157,0.035859957
t_1170,-88.7763,13.28663,0.0842997,0.18141553,0.09176487
t_1171,-88.81224,13.28663,0.077605195,0.17867303,0.091545925
t_1172,-88.81224,13.30411,0.08555468,0.1902128,0.096351355
t_1173,-88.79427,13.30411,0.08768997,0.19074877,0.09658303
t_1174,-88.7763,13.30411,0.08720726,0.19079992,0.09659506
t_1175,-88.81224,13.3216,0.095724806,0.19810215,0.10840211
t_1176,-88.7763,13.3216,0.09345237,0.20038792,0.10185195
t_1177,-88.79427,13.3216,0.09063932,0.20107782,0.10183817
t_1178,-88.79427,13.33908,0.09887235,0.21050896,0.11479394
t_1179,-88.81224,13.33908,0.097389124,0.21084131,0.10728158
t_118,-88.05765,13.3216,0.037038665,0.07338579,0.039234754
t_1180,-88.90207,13.30411,0.08765754,0.18759587,0.09504004
t_1181,-88.92003,13.30411,0.062433247,0.16330488,0.09374602
t_1182,-88.90207,13.3216,0.09375348,0.19621651,0.106878415
t_1183,-88.938,13.3216,0.08900861,0.19667198,0.099594414
t_1184,-88.92003,13.3216,0.09052947,0.19706902,0.0998725
t_1185,-88.92003,13.33908,0.096204765,0.20715205,0.10541629
t_1186,-88.90207,13.33908,0.09365931,0.20870204,0.10572174
t_1187,-88.938,13.33908,0.09646003,0.20627934,0.10511276
t_1188,-88.92003,13.35656,0.09873745,0.21980456,0.11147905
t_1189,-88.90207,13.35656,0.09951862,0.22023891,0.111813724
t_119,-88.03968,13.3216,0.03227974,0.066137396,0.03573844
t_1190,-88.8841,13.3216,0.091113344,0.19811933,0.100434095
t_1191,-88.86613,13.3216,0.09036348,0.19883816,0.1007178
t_1192,-88.8302,13.3216,0.08959373,0.20000322,0.10129078
t_1193,-88.84817,13.3216,0.09090458,0.19935101,0.101003245
t_1194,-88.8302,13.33908,0.09887678,0.2089769,0.11414906
t_1195,-88.8841,13.33908,0.09431298,0.2092328,0.10602947
t_1196,-88.86613,13.33908,0.096075796,0.20933968,0.106339335
t_1197,-88.84817,13.33908,0.09553671,0.21024342,0.10665118
t_1198,-88.8841,13.35656,0.10287084,0.21858662,0.11968294
t_1199,-88.84817,13.35656,0.10407041,0.2190601,0.120410316
t_12,-87.89595,13.18169,0.017104082,0.035757367,0.02578634
t_120,-88.07562,13.3216,0.035244215,0.071927585,0.037830323
t_1200,-88.7763,13.33908,0.098264836,0.21101001,0.10758554
t_1201,-88.79427,13.35656,0.10327076,0.22263673,0.11384641
t_1202,-88.7763,13.35656,0.103492394,0.22247727,0.11386483
t_1203,-88.81224,13.35656,0.10197428,0.22286893,0.11352407
t_1204,-88.7763,13.37404,0.10816107,0.23604871,0.12076836
t_1205,-88.81224,13.37404,0.10907038,0.23394224,0.12038526
t_1206,-88.79427,13.37404,0.10988529,0.23386775,0.12885608
t_1207,-88.7763,13.39152,0.11428291,0.24996704,0.12839013
t_1208,-88.81224,13.39152,0.1148407,0.24789016,0.12795804
t_1209,-88.79427,13.39152,0.113350004,0.2510426,0.12836477
t_121,-88.07562,13.33908,0.03639082,0.07390907,0.038359374
t_1210,-88.86613,13.35656,0.100291505,0.22142452,0.11249066
t_1211,-88.8302,13.35656,0.1045691,0.21938746,0.12077805
t_1212,-88.86613,13.37404,0.10648153,0.2336639,0.1192473
t_1213,-88.8302,13.37404,0.11069876,0.23025444,0.12806246
t_1214,-88.8841,13.37404,0.10708777,0.23209861,0.11887347
t_1215,-88.84817,13.37404,0.109051034,0.23177989,0.12765753
t_1216,-88.8302,13.39152,0.11700666,0.24229594,0.13610049
t_1217,-88.8841,13.39152,0.11102639,0.24783854,0.1262863
t_1218,-88.86613,13.39152,0.11258185,0.24732351,0.1266995
t_1219,-88.84817,13.39152,0.114247665,0.24627015,0.12711568
t_122,-88.03968,13.33908,0.033880964,0.068782896,0.03620672
t_1220,-88.938,13.35656,0.10160496,0.21720853,0.11114656
t_1221,-88.92003,13.37404,0.10514305,0.23193894,0.11813426
t_1222,-88.90207,13.37404,0.104645595,0.23318444,0.11850239
t_1223,-88.938,13.37404,0.10393087,0.2318562,0.11776862
t_1224,-88.90207,13.39152,0.11008509,0.24758452,0.12587626
t_1225,-88.938,13.39152,0.11011559,0.24548118,0.1250658
t_1226,-88.92003,13.39152,0.11075294,0.24594931,0.1254696
t_1227,-88.92003,13.409,0.1176451,0.26048845,0.13359046
t_1228,-88.90207,13.409,0.11892134,0.25993818,0.13404179
t_1229,-88.938,13.409,0.11587152,0.2613561,0.13314247
t_123,-87.94985,13.33908,0.0274142,0.055933677,0.03146614
t_1230,-88.84817,13.409,0.11634137,0.26696676,0.13541818
t_1231,-88.8302,13.409,0.11871541,0.26569957,0.13588452
t_1232,-88.86613,13.409,0.116856575,0.2652504,0.13495585
t_1233,-88.8841,13.409,0.11539158,0.2653739,0.13449699
t_1234,-88.84817,13.42647,0.12023827,0.2876671,0.14465865
t_1235,-88.8841,13.42647,0.12340568,0.28196627,0.14363028
t_1236,-88.86613,13.42647,0.12097422,0.28583747,0.14414245
t_1237,-88.8302,13.42647,0.12161591,0.28802288,0.14517954
t_1238,-88.84817,13.44395,0.12783858,0.30878213,0.15501024
t_1239,-88.8302,13.44395,0.1260419,0.3115631,0.1538932
t_124,-87.96782,13.33908,0.023436347,0.049740385,0.031993568
t_1240,-88.79427,13.409,0.119372524,0.26751924,0.13681328
t_1241,-88.81224,13.409,0.11899843,0.26668382,0.1363544
t_1242,-88.7763,13.409,0.122599065,0.2620487,0.13684344
t_1243,-88.81224,13.42647,0.122911744,0.288288,0.14570457
t_1244,-88.79427,13.42647,0.12708382,0.28425822,0.14622389
t_1245,-88.7763,13.42647,0.124142095,0.28854576,0.1462601
t_1246,-88.7763,13.44395,0.12975268,0.31190893,0.15681908
t_1247,-88.79427,13.44395,0.12725297,0.31381774,0.15506004
t_1248,-88.81224,13.44395,0.12973228,0.31017235,0.15618542
t_1249,-88.7763,13.46142,0.13606027,0.33859554,0.16686977
t_125,-87.93189,13.33908,0.019931711,0.042664673,0.030281093
t_1250,-88.90207,13.42647,0.12240118,0.2817351,0.14312239
t_1251,-88.92003,13.42647,0.11964942,0.28291765,0.142619
t_1252,-88.938,13.42647,0.12099883,0.28046438,0.14211951
t_1253,-88.90207,13.44395,0.1276208,0.30431846,0.1532858
t_1254,-88.92003,13.44395,0.12717105,0.30321583,0.15272121
t_1255,-88.938,13.44395,0.12711172,0.3017407,0.1521612
t_1256,-88.92003,13.46142,0.13347071,0.32826373,0.1622818
t_1257,-88.938,13.46142,0.13440545,0.32553637,0.16165711
t_1258,-88.90207,13.46142,0.13284089,0.33051795,0.16291185
t_1259,-88.92003,13.47889,0.13899826,0.35836998,0.17499237
t_126,-87.94985,13.35656,0.022287503,0.047447354,0.03145727
t_1260,-88.95597,13.3216,0.08687877,0.19592415,0.09931816
t_1261,-89.00987,13.35656,0.10080636,0.21458155,0.117216736
t_1262,-88.9919,13.33908,0.09029403,0.2056697,0.10421467
t_1263,-88.95597,13.33908,0.09850178,0.203698,0.11185032
t_1264,-88.97393,13.33908,0.09381107,0.2061202,0.10451205
t_1265,-88.97393,13.35656,0.10333645,0.21335791,0.11790909
t_1266,-88.95597,13.35656,0.09998802,0.21764617,0.11081641
t_1267,-88.9919,13.35656,0.102435194,0.21366408,0.1175617
t_1268,-88.9919,13.37404,0.10504887,0.22834839,0.11668784
t_1269,-88.97393,13.37404,0.10362499,0.23030983,0.117045544
t_127,-87.93189,13.35656,0.021781173,0.046154875,0.030597938
t_1270,-88.95597,13.37404,0.10352677,0.23122355,0.11740566
t_1271,-89.06376,13.37404,0.10164553,0.22722314,0.11528302
t_1272,-89.08173,13.39152,0.1071189,0.23994766,0.121943675
t_1273,-89.02783,13.35656,0.0966855,0.21613717,0.10951916
t_1274,-89.02783,13.37404,0.103132516,0.22805572,0.115980364
t_1275,-89.00987,13.37404,0.103026524,0.2289629,0.116332725
t_1276,-89.0458,13.37404,0.10233616,0.22768767,0.11563034
t_1277,-89.0458,13.39152,0.108356744,0.24092184,0.122706704
t_1278,-89.02783,13.39152,0.108677894,0.24163964,0.1230926
t_1279,-89.00987,13.39152,0.10584277,0.24422866,0.123481184
t_128,-87.96782,13.35656,0.022341138,0.047944676,0.03234881
t_1280,-89.00987,13.409,0.11674714,0.25527313,0.13138577
t_1281,-89.0458,13.409,0.11392482,0.25629246,0.13052796
t_1282,-89.06376,13.39152,0.10723567,0.24080265,0.12232388
t_1283,-89.0997,13.39152,0.10502887,0.24017832,0.12156627
t_1284,-89.08173,13.409,0.11373134,0.25422275,0.12968335
t_1285,-89.06376,13.409,0.11448076,0.25455657,0.13010414
t_1286,-89.0997,13.409,0.113487855,0.25334847,0.12926577
t_1287,-89.0997,13.42647,0.12048015,0.268904,0.13780425
t_1288,-89.06376,13.42647,0.11993832,0.2722886,0.13873638
t_1289,-89.08173,13.42647,0.120657206,0.2700235,0.13826846
t_129,-87.93189,13.37404,0.021311067,0.045443196,0.030903514
t_1290,-89.06376,13.44395,0.12525132,0.29321674,0.14837374
t_1291,-89.0997,13.44395,0.12579216,0.28960872,0.1473319
t_1292,-88.97393,13.39152,0.109352514,0.24408147,0.12426761
t_1293,-88.95597,13.39152,0.11140484,0.24306199,0.12466508
t_1294,-88.9919,13.39152,0.10922592,0.24317615,0.12387291
t_1295,-88.9919,13.409,0.11558912,0.25803807,0.13181983
t_1296,-88.97393,13.409,0.11326418,0.2612819,0.13225733
t_1297,-88.95597,13.409,0.11580757,0.26021346,0.13269803
t_1298,-88.95597,13.42647,0.12178381,0.27824077,0.14162414
t_1299,-88.97393,13.42647,0.12238172,0.27605516,0.1411331
t_13,-88.05765,13.1642,0.020702243,0.04462529,0.031604137
t_130,-87.94985,13.37404,0.018134218,0.03984536,0.025175385
t_1300,-88.9919,13.42647,0.11882856,0.27847996,0.14064582
t_1301,-88.97393,13.44395,0.13173074,0.2910759,0.15105589
t_1302,-89.02783,13.409,0.114778176,0.25656506,0.13095531
t_1303,-89.0458,13.42647,0.1212202,0.27200264,0.13920783
t_1304,-89.02783,13.42647,0.12050851,0.27427933,0.13968337
t_1305,-89.00987,13.42647,0.121894814,0.27387303,0.1401625
t_1306,-89.02783,13.44395,0.12876275,0.291529,0.14943291
t_1307,-89.0458,13.44395,0.12655778,0.29317668,0.14890094
t_1308,-89.00987,13.44395,0.12741326,0.2951776,0.1499691
t_1309,-89.0458,13.46142,0.13412906,0.3150625,0.15977348
t_131,-87.96782,13.37404,0.023174046,0.049602494,0.03269193
t_1310,-89.00987,13.46142,0.13712937,0.313656,0.16097546
t_1311,-89.02783,13.46142,0.13830362,0.30883873,0.16037197
t_1312,-89.08173,13.44395,0.12739673,0.28883952,0.14785063
t_1313,-89.0997,13.46142,0.13410558,0.309594,0.1580096
t_1314,-89.08173,13.46142,0.13270757,0.31352445,0.15859254
t_1315,-89.06376,13.46142,0.13278323,0.3151596,0.15918058
t_1316,-89.08173,13.47889,0.13575368,0.34422535,0.16884609
t_1317,-89.06376,13.47889,0.14128576,0.34000477,0.17137878
t_1318,-89.0997,13.47889,0.13105771,0.3447068,0.16819422
t_1319,-89.06376,13.49636,0.14090422,0.37875053,0.18321139
t_132,-87.94985,13.39152,0.021091513,0.045546994,0.032091938
t_1320,-89.08173,13.49636,0.13021758,0.37602922,0.18246233
t_1321,-89.0997,13.49636,0.13521609,0.37596646,0.18172045
t_1322,-88.8841,13.44395,0.12701704,0.3064068,0.15385567
t_1323,-88.86613,13.44395,0.12766528,0.30738142,0.15443057
t_1324,-88.86613,13.46142,0.13366476,0.33330998,0.16419017
t_1325,-88.8841,13.46142,0.13409588,0.3311906,0.16354807
t_1326,-88.84817,13.46142,0.13380337,0.33494395,0.16483788
t_1327,-88.8302,13.46142,0.1357277,0.33506128,0.16549201
t_1328,-88.84817,13.47889,0.14235695,0.36364338,0.17789733
t_1329,-88.8841,13.47889,0.13831675,0.3625565,0.17643078
t_133,-88.05765,13.33908,0.0343246,0.07020469,0.03726315
t_1330,-88.86613,13.47889,0.14022784,0.3633319,0.17716068
t_1331,-88.8302,13.47889,0.14247304,0.36562657,0.17864165
t_1332,-88.81224,13.46142,0.1345605,0.3378935,0.16615193
t_1333,-88.79427,13.46142,0.13434395,0.33981985,0.1668163
t_1334,-88.81224,13.47889,0.14114274,0.36869347,0.17939292
t_1335,-88.7763,13.47889,0.14415799,0.36851144,0.18021871
t_1336,-88.79427,13.47889,0.14309187,0.3693031,0.180152
t_1337,-88.79427,13.49636,0.14972484,0.40624896,0.19538487
t_1338,-88.7763,13.49636,0.15138341,0.40526992,0.1954678
t_1339,-88.81224,13.49636,0.14648843,0.40551314,0.19451383
t_134,-88.03968,13.35656,0.026672093,0.057579674,0.036261424
t_1340,-88.79427,13.51383,0.159024,0.44852218,0.21291566
t_1341,-88.7763,13.51383,0.1639518,0.44430205,0.21301451
t_1342,-88.938,13.47889,0.14056456,0.35513607,0.17428327
t_1343,-88.90207,13.47889,0.13793498,0.3608863,0.1757079
t_1344,-88.92003,13.49636,0.14507084,0.39308184,0.18947428
t_1345,-88.938,13.49636,0.14718856,0.38960356,0.18866372
t_1346,-88.90207,13.49636,0.14508806,0.39519855,0.19029261
t_1347,-88.938,13.51383,0.15834245,0.42684048,0.20516008
t_1348,-88.92003,13.51383,0.15524566,0.43204173,0.20609346
t_1349,-88.90207,13.51383,0.15357225,0.4354009,0.20703633
t_135,-88.07562,13.35656,0.03684844,0.074941464,0.038875394
t_1350,-88.92003,13.5313,0.16893557,0.47629803,0.22530818
t_1351,-88.938,13.5313,0.15759335,0.47848833,0.22422527
t_1352,-88.8302,13.49636,0.14643176,0.4033251,0.19365233
t_1353,-88.86613,13.49636,0.14364843,0.3998351,0.19195543
t_1354,-88.8841,13.49636,0.14477523,0.3974409,0.19111978
t_1355,-88.84817,13.49636,0.14444771,0.40176064,0.19279926
t_1356,-88.84817,13.51383,0.15463102,0.44259375,0.20992778
t_1357,-88.8302,13.51383,0.15469924,0.44513857,0.21091297
t_1358,-88.8841,13.51383,0.15511926,0.4372571,0.2079899
t_1359,-88.86613,13.51383,0.15301353,0.4405413,0.20895384
t_136,-88.05765,13.35656,0.0374702,0.07477988,0.04028302
t_1360,-88.86613,13.5313,0.16314784,0.4891827,0.2286309
t_1361,-88.8841,13.5313,0.16451266,0.4857315,0.22751047
t_1362,-88.81224,13.51383,0.15887962,0.4458107,0.2119085
t_1363,-88.79427,13.5313,0.17219673,0.49700922,0.23324329
t_1364,-88.81224,13.5313,0.16788617,0.49669516,0.2320696
