# 20010213_M6.6_SanVicente median gmf, Stations:Seismic, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2015SInterHigh,MontalvaEtAl2017SInter,ZhaoEtAl2006SInter
t_1035,-88.39901,13.65354,0.035718825,0.04034624,0.044039745
t_1036,-88.41698,13.65354,0.040075723,0.043123066,0.043800507
t_1037,-88.38104,13.65354,0.035744313,0.04028048,0.04400034
t_1038,-88.38104,13.671,0.03458424,0.03962001,0.03503751
t_1039,-88.39901,13.671,0.03613672,0.040959705,0.044364758
t_104,-88.00375,13.28663,0.017733095,0.018177904,0.022400707
t_1040,-88.41698,13.671,0.037763294,0.042152464,0.044258855
t_1041,-88.41698,13.68846,0.038021848,0.04279119,0.04491075
t_1042,-88.39901,13.68846,0.035098005,0.040492296,0.0355144
t_1043,-88.32715,13.65354,0.037828296,0.04109467,0.042625267
t_1044,-88.34511,13.65354,0.032900974,0.0376318,0.034263577
t_1045,-88.36308,13.65354,0.03298775,0.03792242,0.034636743
t_1046,-88.32715,13.671,0.04119174,0.043287236,0.042706966
t_1047,-88.34511,13.671,0.036346875,0.04049944,0.043369245
t_1048,-88.36308,13.671,0.034197677,0.039100513,0.034766044
t_1049,-88.34511,13.68846,0.034622468,0.039335806,0.043529086
t_105,-88.00375,13.30411,0.017882204,0.018375123,0.022686876
t_1050,-88.36308,13.68846,0.034733176,0.039723564,0.04412081
t_1051,-88.32715,13.68846,0.034340113,0.038780395,0.04281359
t_1052,-88.36308,13.70591,0.04015418,0.04380259,0.044397652
t_1053,-88.21935,13.49636,0.031670284,0.03363014,0.036058392
t_1054,-88.23731,13.49636,0.030882975,0.033354588,0.037133537
t_1055,-88.25528,13.49636,0.03005634,0.03298781,0.03822983
t_1056,-88.21935,13.51383,0.031642906,0.033713877,0.0362809
t_1057,-88.23731,13.51383,0.031673606,0.0340834,0.037349675
t_1058,-88.25528,13.51383,0.03245078,0.03502753,0.038433604
t_1059,-88.23731,13.5313,0.028743032,0.03176894,0.037532825
t_106,-87.98579,13.30411,0.020709665,0.020559944,0.022087514
t_1060,-88.25528,13.5313,0.033447247,0.03589218,0.03860169
t_1061,-88.21935,13.5313,0.028340448,0.031129874,0.036472686
t_1062,-88.21935,13.54877,0.027663734,0.03062592,0.036635675
t_1063,-88.09358,13.51383,0.025899453,0.026965503,0.02942069
t_1064,-88.11155,13.5313,0.025557747,0.027033752,0.030499632
t_1065,-88.12952,13.5313,0.027073227,0.028559053,0.03143571
t_1066,-88.09358,13.5313,0.02539025,0.026617624,0.029590772
t_1067,-88.12952,13.54877,0.030591311,0.031280953,0.03194589
t_1068,-88.11155,13.54877,0.024477502,0.026183235,0.030654982
t_1069,-88.09358,13.54877,0.028624298,0.029166872,0.029740188
t_107,-88.02172,13.30411,0.023503872,0.023077587,0.023563784
t_1070,-88.12952,13.56623,0.028654745,0.029924994,0.031734154
t_1071,-88.09358,13.56623,0.026364015,0.027505465,0.029868621
t_1072,-88.11155,13.56623,0.02532185,0.026946072,0.030788353
t_1073,-88.14748,13.5313,0.027773662,0.029429529,0.03239753
t_1074,-88.18342,13.5313,0.030749291,0.03241781,0.03439498
t_1075,-88.20138,13.5313,0.027926413,0.030479096,0.035424992
t_1076,-88.16545,13.5313,0.032864157,0.03353759,0.033754036
t_1077,-88.20138,13.54877,0.028676553,0.031187227,0.035593025
t_1078,-88.16545,13.54877,0.029008482,0.030807227,0.033553038
t_1079,-88.14748,13.54877,0.027991438,0.029672988,0.03256268
t_108,-88.00375,13.3216,0.018941244,0.019351332,0.022965912
t_1080,-88.18342,13.54877,0.033135302,0.034221344,0.034564447
t_1081,-88.14748,13.56623,0.02606711,0.028146079,0.032703917
t_1082,-88.18342,13.56623,0.028456872,0.030758355,0.03470832
t_1083,-88.25528,13.54877,0.03546139,0.037446592,0.038738366
t_1084,-88.23731,13.54877,0.03203142,0.0345531,0.037685916
t_1085,-88.21935,13.56623,0.028177787,0.03114556,0.036771968
t_1086,-88.25528,13.56623,0.03577555,0.037756734,0.038848303
t_1087,-88.23731,13.56623,0.03131094,0.034070414,0.037812114
t_1088,-88.25528,13.5837,0.035570525,0.037704676,0.03893634
t_1089,-88.21935,13.5837,0.036941394,0.037713252,0.037291873
t_109,-88.02172,13.3216,0.018897075,0.019471167,0.02360017
t_1090,-88.23731,13.5837,0.031149967,0.03401988,0.037914813
t_1091,-88.23731,13.60116,0.03747269,0.038582906,0.03841709
t_1092,-88.25528,13.60116,0.036878936,0.038662232,0.039006606
t_1093,-88.20138,13.56623,0.034065746,0.035353452,0.035734817
t_1094,-88.16545,13.56623,0.026047498,0.028418258,0.033696495
t_1095,-88.16545,13.5837,0.028766407,0.030742291,0.033815812
t_1096,-88.18342,13.5837,0.027031666,0.029618414,0.034827653
t_1097,-88.14748,13.5837,0.02518858,0.027439676,0.03282162
t_1098,-88.20138,13.5837,0.031500015,0.03358362,0.03585196
t_1099,-88.16545,13.60116,0.028998021,0.030979408,0.03391132
t_11,-87.91392,13.18169,0.019225659,0.018258274,0.01842742
t_110,-87.98579,13.3216,0.018150166,0.01852637,0.022352256
t_1100,-88.20138,13.60116,0.033481475,0.035097543,0.03594562
t_1101,-88.14748,13.60116,0.02876356,0.030451762,0.032915883
t_1102,-88.18342,13.60116,0.028932907,0.031266376,0.034923125
t_1103,-88.11155,13.5837,0.027332716,0.028624045,0.030899791
t_1104,-88.09358,13.5837,0.0282117,0.028970085,0.029976025
t_1105,-88.12952,13.5837,0.03200123,0.032369453,0.03220139
t_1106,-88.12952,13.60116,0.031210948,0.03188989,0.032294508
t_1107,-88.11155,13.60116,0.026939057,0.028353056,0.030989101
t_1108,-88.09358,13.60116,0.02619834,0.02745473,0.030062128
t_1109,-88.12952,13.61862,0.032361675,0.032701813,0.03236463
t_111,-87.98579,13.33908,0.016670337,0.01729698,0.017909864
t_1110,-88.09358,13.61862,0.030436898,0.030621372,0.0304601
t_1111,-88.11155,13.61862,0.028431978,0.029549304,0.031056296
t_1112,-88.11155,13.63608,0.0316546,0.031855024,0.031445313
t_1113,-88.21935,13.60116,0.03525267,0.03672952,0.036973357
t_1114,-88.25528,13.61862,0.035187017,0.03759716,0.039062493
t_1115,-88.23731,13.61862,0.036309786,0.037932087,0.03806051
t_1116,-88.21935,13.61862,0.032940116,0.03517375,0.037041947
t_1117,-88.25528,13.63608,0.037539694,0.039231837,0.039106116
t_1118,-88.23731,13.63608,0.035834588,0.03768537,0.038107358
t_1119,-88.21935,13.63608,0.030826302,0.033596724,0.03709068
t_112,-88.02172,13.33908,0.0227826,0.022726543,0.02388571
t_1120,-88.25528,13.65354,0.032523707,0.035736594,0.03913819
t_1121,-88.21935,13.65354,0.03243916,0.0348987,0.0371199
t_1122,-88.23731,13.65354,0.03384133,0.03634768,0.03813787
t_1123,-88.20138,13.61862,0.0349042,0.03611917,0.03641528
t_1124,-88.14748,13.61862,0.031888455,0.032802027,0.03335181
t_1125,-88.16545,13.61862,0.031266935,0.032759827,0.033983465
t_1126,-88.18342,13.61862,0.03068284,0.032702442,0.03499545
t_1127,-88.14748,13.63608,0.03065546,0.031961985,0.03303491
t_1128,-88.20138,13.63608,0.030378565,0.032875556,0.036066473
t_1129,-88.16545,13.63608,0.030426392,0.032172177,0.034032468
t_113,-88.03968,13.28663,0.01809898,0.018782388,0.023626931
t_1130,-88.18342,13.63608,0.03143338,0.03331377,0.035045043
t_1131,-88.18342,13.65354,0.03249183,0.034121376,0.035072003
t_1132,-88.20138,13.65354,0.033661228,0.03537212,0.03609453
t_1133,-88.12952,13.63608,0.031544436,0.03219282,0.032411743
t_1134,-88.09358,13.63608,0.026936274,0.02809296,0.030170163
t_1135,-88.12952,13.65354,0.027558811,0.02925101,0.032080956
t_1136,-88.09358,13.65354,0.0317938,0.03154515,0.030525832
t_1137,-88.11155,13.65354,0.02842487,0.02958969,0.031124061
t_1138,-88.12952,13.671,0.027380135,0.029119223,0.032081816
t_1139,-88.11155,13.671,0.030466743,0.031086128,0.031468697
t_114,-88.05765,13.28663,0.018097796,0.01892841,0.024269516
t_1140,-88.09358,13.671,0.026707891,0.027937219,0.030191954
t_1141,-88.12952,13.68846,0.024687849,0.02685808,0.032059565
t_1142,-88.11155,13.68846,0.026059356,0.027725793,0.03110232
t_1143,-88.14748,13.65354,0.03202067,0.032955248,0.033425413
t_1144,-88.16545,13.65354,0.03056253,0.032303676,0.03405836
t_1145,-88.20138,13.671,0.026349949,0.029517425,0.028597387
t_1146,-88.18342,13.671,0.027139256,0.029897306,0.035076126
t_1147,-88.14748,13.671,0.026657356,0.02884545,0.033061318
t_1148,-88.16545,13.671,0.027586535,0.029950324,0.034060977
t_1149,-88.20138,13.68846,0.029003391,0.03183509,0.03608461
t_115,-88.07562,13.30411,0.018779358,0.01976625,0.025285823
t_1150,-88.16545,13.68846,0.026044555,0.028640086,0.034039967
t_1151,-88.18342,13.68846,0.027995149,0.030640645,0.03505692
t_1152,-88.14748,13.68846,0.026674224,0.028865598,0.033039376
t_1153,-88.84817,13.26914,0.050337363,0.05849704,0.064821675
t_1154,-88.7763,13.25166,0.062324375,0.06349424,0.061078
t_1155,-88.79427,13.25166,0.059577093,0.06266119,0.061402183
t_1156,-88.81224,13.25166,0.061421253,0.06351793,0.061570738
t_1157,-88.7763,13.26914,0.06479432,0.06676658,0.064658515
t_1158,-88.81224,13.26914,0.050204996,0.05837185,0.06459816
t_1159,-88.79427,13.26914,0.06666567,0.06762952,0.06507552
t_116,-88.03968,13.30411,0.017801408,0.018593725,0.023944817
t_1160,-88.79427,13.28663,0.07319653,0.072109245,0.069166705
t_1161,-88.8302,13.26914,0.06328275,0.06669389,0.06474439
t_1162,-88.8841,13.28663,0.053911462,0.0627539,0.069038115
t_1163,-88.8302,13.28663,0.074114546,0.07271039,0.06972061
t_1164,-88.86613,13.28663,0.07028599,0.07211333,0.06988005
t_1165,-88.84817,13.28663,0.070515685,0.07216301,0.06985163
t_1166,-88.84817,13.30411,0.07763328,0.07745631,0.07473104
t_1167,-88.86613,13.30411,0.079581186,0.07766427,0.074796475
t_1168,-88.8302,13.30411,0.07935224,0.077392615,0.07452727
t_1169,-88.8841,13.30411,0.058146723,0.06775329,0.07390017
t_117,-88.05765,13.30411,0.018281434,0.019168673,0.024604661
t_1170,-88.7763,13.28663,0.07425368,0.071610875,0.06862737
t_1171,-88.81224,13.28663,0.069381565,0.07159179,0.06949705
t_1172,-88.81224,13.30411,0.077964425,0.077011645,0.07419996
t_1173,-88.79427,13.30411,0.07923271,0.07657304,0.07374258
t_1174,-88.7763,13.30411,0.07803363,0.075857334,0.07304117
t_1175,-88.81224,13.3216,0.089163214,0.08118466,0.084867686
t_1176,-88.7763,13.3216,0.08511324,0.08032152,0.0779773
t_1177,-88.79427,13.3216,0.083544634,0.08155186,0.0788951
t_1178,-88.79427,13.33908,0.09320881,0.086389676,0.0904132
t_1179,-88.81224,13.33908,0.09301176,0.087634,0.08559526
t_118,-88.05765,13.3216,0.028950846,0.027337218,0.02690043
t_1180,-88.90207,13.30411,0.08107737,0.077284336,0.07449728
t_1181,-88.92003,13.30411,0.057569973,0.067141145,0.07333647
t_1182,-88.90207,13.3216,0.088884056,0.082071275,0.08544158
t_1183,-88.938,13.3216,0.083525576,0.081642225,0.07902285
t_1184,-88.92003,13.3216,0.0854763,0.08219473,0.07961706
t_1185,-88.92003,13.33908,0.093325846,0.08785203,0.08587604
t_1186,-88.90207,13.33908,0.0913563,0.08885741,0.08646258
t_1187,-88.938,13.33908,0.0928266,0.08693586,0.08509506
t_1188,-88.92003,13.35656,0.09878747,0.09503468,0.09309645
t_1189,-88.90207,13.35656,0.10030316,0.09573846,0.09388419
t_119,-88.03968,13.3216,0.025242973,0.024666429,0.024523262
t_1190,-88.8841,13.3216,0.086527854,0.08292008,0.08033768
t_1191,-88.86613,13.3216,0.08573525,0.08307572,0.08041837
t_1192,-88.8302,13.3216,0.084169686,0.08267338,0.07999733
t_1193,-88.84817,13.3216,0.08593537,0.08294269,0.08030191
t_1194,-88.8302,13.33908,0.09543899,0.08777924,0.09205858
t_1195,-88.8841,13.33908,0.09222002,0.0891879,0.086812496
t_1196,-88.86613,13.33908,0.093858495,0.08906851,0.08689761
t_1197,-88.84817,13.33908,0.09292544,0.089012064,0.086710505
t_1198,-88.8841,13.35656,0.10404626,0.095204696,0.10068426
t_1199,-88.84817,13.35656,0.1046218,0.09467064,0.1004804
t_12,-87.89595,13.18169,0.013424402,0.013438171,0.017793395
t_120,-88.07562,13.3216,0.027534343,0.026758656,0.0259143
t_1200,-88.7763,13.33908,0.091279425,0.085360415,0.08351503
t_1201,-88.79427,13.35656,0.09985746,0.09260732,0.09135623
t_1202,-88.7763,13.35656,0.09826203,0.09092869,0.08975559
t_1203,-88.81224,13.35656,0.10021106,0.09416449,0.09256229
t_1204,-88.7763,13.37404,0.105193906,0.097574,0.09681096
t_1205,-88.81224,13.37404,0.11072088,0.10073424,0.100618646
t_1206,-88.79427,13.37404,0.10931691,0.09877846,0.105589546
t_1207,-88.7763,13.39152,0.11408494,0.104598485,0.10480348
t_1208,-88.81224,13.39152,0.1209386,0.10908717,0.109998494
t_1209,-88.79427,13.39152,0.11637899,0.10786521,0.10766323
t_121,-88.07562,13.33908,0.02840994,0.027465982,0.026253024
t_1210,-88.86613,13.35656,0.10135536,0.0962562,0.094442874
t_1211,-88.8302,13.35656,0.1041278,0.093901925,0.09979248
t_1212,-88.86613,13.37404,0.11193058,0.10418928,0.10332487
t_1213,-88.8302,13.37404,0.11425283,0.10074753,0.10881556
t_1214,-88.8841,13.37404,0.11263608,0.103689626,0.103209786
t_1215,-88.84817,13.37404,0.11389913,0.10262539,0.10980901
t_1216,-88.8302,13.39152,0.1258314,0.10877578,0.119440384
t_1217,-88.8841,13.39152,0.122197166,0.11408391,0.11375
t_1218,-88.86613,13.39152,0.1238799,0.113641866,0.11390476
t_1219,-88.84817,13.39152,0.12472556,0.11220156,0.11327448
t_122,-88.03968,13.33908,0.026480848,0.025632286,0.024827728
t_1220,-88.938,13.35656,0.100597724,0.09313782,0.09205071
t_1221,-88.92003,13.37404,0.10896024,0.10253997,0.10148933
t_1222,-88.90207,13.37404,0.10951981,0.103858314,0.10257338
t_1223,-88.938,13.37404,0.106237724,0.10138736,0.1000634
t_1224,-88.90207,13.39152,0.120305896,0.11343998,0.112845294
t_1225,-88.938,13.39152,0.11663021,0.109735675,0.10933762
t_1226,-88.92003,13.39152,0.11943567,0.11154867,0.111316405
t_1227,-88.92003,13.409,0.13267337,0.121625386,0.12289585
t_1228,-88.90207,13.409,0.13655825,0.12308279,0.12510663
t_1229,-88.938,13.409,0.12761253,0.11971255,0.120103896
t_123,-87.94985,13.33908,0.021472141,0.02094344,0.021650515
t_1230,-88.84817,13.409,0.13368428,0.12579052,0.12573643
t_1231,-88.8302,13.409,0.13380982,0.1228927,0.12375404
t_1232,-88.86613,13.409,0.13560459,0.12628613,0.12667155
t_1233,-88.8841,13.409,0.13385113,0.12653513,0.1264402
t_1234,-88.84817,13.42647,0.14657427,0.14099626,0.14087819
t_1235,-88.8841,13.42647,0.15211225,0.14012723,0.14190876
t_1236,-88.86613,13.42647,0.14933425,0.14192452,0.1422881
t_1237,-88.8302,13.42647,0.14457709,0.13785833,0.13791537
t_1238,-88.84817,13.44395,0.16680616,0.15847531,0.15951882
t_1239,-88.8302,13.44395,0.15904088,0.15500578,0.15327571
t_124,-87.96782,13.33908,0.018350108,0.018610582,0.022001512
t_1240,-88.79427,13.409,0.12687336,0.117129885,0.1177063
t_1241,-88.81224,13.409,0.13058546,0.12028946,0.12098201
t_1242,-88.7763,13.409,0.12583266,0.11106682,0.11385725
t_1243,-88.81224,13.42647,0.14115979,0.13365339,0.1338777
t_1244,-88.79427,13.42647,0.14016859,0.12698083,0.12926058
t_1245,-88.7763,13.42647,0.13112994,0.12386616,0.12407351
t_1246,-88.7763,13.44395,0.1410177,0.13546458,0.13552156
t_1247,-88.79427,13.44395,0.14585586,0.14306274,0.1409289
t_1248,-88.81224,13.44395,0.15649578,0.14811766,0.14900988
t_1249,-88.7763,13.46142,0.15181488,0.14837179,0.14652525
t_125,-87.93189,13.33908,0.015616388,0.015985655,0.020845195
t_1250,-88.90207,13.42647,0.14869182,0.13855672,0.13986662
t_1251,-88.92003,13.42647,0.14179622,0.13646214,0.13658804
t_1252,-88.938,13.42647,0.1389793,0.13188413,0.13259117
t_1253,-88.90207,13.44395,0.16517164,0.15626192,0.1577766
t_1254,-88.92003,13.44395,0.15904881,0.15153122,0.15278819
t_1255,-88.938,13.44395,0.15254442,0.14580567,0.14700457
t_1256,-88.92003,13.46142,0.17654893,0.17019103,0.1698611
t_1257,-88.938,13.46142,0.1684184,0.16148297,0.16157451
t_1258,-88.90207,13.46142,0.18432398,0.17801994,0.1775348
t_1259,-88.92003,13.47889,0.19399974,0.19229743,0.19115666
t_126,-87.94985,13.35656,0.017451791,0.017758843,0.021637043
t_1260,-88.95597,13.3216,0.08089862,0.08082543,0.07831633
t_1261,-89.00987,13.35656,0.094342105,0.087716185,0.09260391
t_1262,-88.9919,13.33908,0.0840769,0.08432426,0.08209917
t_1263,-88.95597,13.33908,0.09385525,0.0851568,0.08982377
t_1264,-88.97393,13.33908,0.088391736,0.08536717,0.083156556
t_1265,-88.97393,13.35656,0.099598795,0.08946621,0.09550493
t_1266,-88.95597,13.35656,0.09774359,0.09235539,0.09082446
t_1267,-88.9919,13.35656,0.09728421,0.088468164,0.094045244
t_1268,-88.9919,13.37404,0.101885356,0.095524535,0.09487472
t_1269,-88.97393,13.37404,0.10236344,0.097876966,0.09665476
t_127,-87.93189,13.35656,0.017061325,0.017287487,0.021057138
t_1270,-88.95597,13.37404,0.10410751,0.099755906,0.09841452
t_1271,-89.06376,13.37404,0.092443205,0.08969872,0.088671
t_1272,-89.08173,13.39152,0.09699699,0.09334332,0.093218654
t_1273,-89.02783,13.35656,0.089222915,0.087255344,0.08548419
t_1274,-89.02783,13.37404,0.096590005,0.09249419,0.09151752
t_1275,-89.00987,13.37404,0.09814362,0.09428309,0.09314567
t_1276,-89.0458,13.37404,0.09436472,0.09104416,0.09001962
t_1277,-89.0458,13.39152,0.1011009,0.0964339,0.0963033
t_1278,-89.02783,13.39152,0.10328659,0.09837405,0.09815907
t_1279,-89.00987,13.39152,0.10266232,0.101266235,0.10020875
t_128,-87.96782,13.35656,0.017486928,0.017930442,0.022237007
t_1280,-89.00987,13.409,0.11527123,0.106481165,0.10801448
t_1281,-89.0458,13.409,0.107449815,0.1025171,0.10315774
t_1282,-89.06376,13.39152,0.09844958,0.09492969,0.09465662
t_1283,-89.0997,13.39152,0.09403655,0.0923934,0.09198471
t_1284,-89.08173,13.409,0.10362064,0.09834663,0.09943564
t_1285,-89.06376,13.409,0.10596775,0.10001814,0.10115849
t_1286,-89.0997,13.409,0.10207558,0.09673783,0.09797432
t_1287,-89.0997,13.42647,0.1086511,0.101622574,0.104425564
t_1288,-89.06376,13.42647,0.111736186,0.10636445,0.10818983
t_1289,-89.08173,13.42647,0.110403694,0.10359861,0.10614304
t_129,-87.93189,13.37404,0.016688904,0.017015046,0.021261025
t_1290,-89.06376,13.44395,0.117155336,0.113525845,0.11576667
t_1291,-89.0997,13.44395,0.113465734,0.107953146,0.11136423
t_1292,-88.97393,13.39152,0.11089583,0.10521066,0.104748696
t_1293,-88.95597,13.39152,0.11554295,0.106781095,0.107094035
t_1294,-88.9919,13.39152,0.1082861,0.102790385,0.10242405
t_1295,-88.9919,13.409,0.1171765,0.11017225,0.11084582
t_1296,-88.97393,13.409,0.1180567,0.114273526,0.11388247
t_1297,-88.95597,13.409,0.124151774,0.1165532,0.11702146
t_1298,-88.95597,13.42647,0.1351467,0.1271458,0.12833127
t_1299,-88.97393,13.42647,0.13114345,0.12245767,0.124131285
t_13,-88.05765,13.1642,0.016239036,0.016728323,0.02177498
t_130,-87.94985,13.37404,0.014195501,0.0149075175,0.017310139
t_1300,-88.9919,13.42647,0.12310908,0.11996961,0.12018157
t_1301,-88.97393,13.44395,0.14497565,0.13077556,0.13553333
t_1302,-89.02783,13.409,0.11061882,0.10470366,0.10544492
t_1303,-89.0458,13.42647,0.11538193,0.10848293,0.1105961
t_1304,-89.02783,13.42647,0.1176081,0.11198385,0.11339107
t_1305,-89.00987,13.42647,0.122382484,0.11474285,0.11658691
t_1306,-89.02783,13.44395,0.12695892,0.118760295,0.12200579
t_1307,-89.0458,13.44395,0.121280335,0.116248466,0.11862991
t_1308,-89.00987,13.44395,0.129807,0.12391186,0.12593414
t_1309,-89.0458,13.46142,0.12899075,0.12375799,0.12723647
t_131,-87.96782,13.37404,0.018132713,0.018541712,0.022463685
t_1310,-89.00987,13.46142,0.1412866,0.1314764,0.13600391
t_1311,-89.02783,13.46142,0.13731451,0.12509125,0.13125284
t_1312,-89.08173,13.44395,0.116788566,0.1095493,0.113361925
t_1313,-89.0997,13.46142,0.120635934,0.113383666,0.11880044
t_1314,-89.08173,13.46142,0.12151714,0.117109224,0.12109223
t_1315,-89.06376,13.46142,0.12431073,0.120500475,0.12387808
t_1316,-89.08173,13.47889,0.12371372,0.1260872,0.12792587
t_1317,-89.06376,13.47889,0.13187933,0.12783736,0.13251592
t_1318,-89.0997,13.47889,0.11717106,0.12349209,0.12536989
t_1319,-89.06376,13.49636,0.13053612,0.13937376,0.14010917
t_132,-87.94985,13.39152,0.016505484,0.01703376,0.022057911
t_1320,-89.08173,13.49636,0.11760297,0.13443173,0.13659297
t_1321,-89.0997,13.49636,0.119676195,0.13112597,0.13377047
t_1322,-88.8841,13.44395,0.16794343,0.15984447,0.16104093
t_1323,-88.86613,13.44395,0.16935667,0.16039874,0.16171323
t_1324,-88.86613,13.46142,0.19280472,0.18444878,0.18422677
t_1325,-88.8841,13.46142,0.19216697,0.18280679,0.18295741
t_1326,-88.84817,13.46142,0.18863624,0.18126108,0.18066461
t_1327,-88.8302,13.46142,0.18272583,0.17386796,0.17351735
t_1328,-88.84817,13.47889,0.21868472,0.20879678,0.20911908
t_1329,-88.8841,13.47889,0.21710683,0.21346541,0.21284069
t_133,-88.05765,13.33908,0.026812816,0.026127672,0.025528649
t_1330,-88.86613,13.47889,0.22297338,0.21550055,0.21551014
t_1331,-88.8302,13.47889,0.2049379,0.19795118,0.19730999
t_1332,-88.81224,13.46142,0.17075568,0.1662636,0.16472119
t_1333,-88.79427,13.46142,0.15988362,0.15784054,0.15566362
t_1334,-88.81224,13.47889,0.18789679,0.18633452,0.18422964
t_1335,-88.7763,13.47889,0.16434343,0.16211924,0.1599871
t_1336,-88.79427,13.47889,0.17603819,0.17396243,0.17179765
t_1337,-88.79427,13.49636,0.18862224,0.19236359,0.18867405
t_1338,-88.7763,13.49636,0.1749384,0.17764312,0.17406723
t_1339,-88.81224,13.49636,0.2024593,0.20848075,0.20486003
t_134,-88.03968,13.35656,0.020834448,0.021439278,0.024847452
t_1340,-88.79427,13.51383,0.2021834,0.21069476,0.20533931
t_1341,-88.7763,13.51383,0.19003451,0.19214554,0.1883514
t_1342,-88.938,13.47889,0.18303192,0.18005805,0.17937142
t_1343,-88.90207,13.47889,0.20581289,0.20429593,0.20319115
t_1344,-88.92003,13.49636,0.21126407,0.21622102,0.21377486
t_1345,-88.938,13.49636,0.19699384,0.20002432,0.19792143
t_1346,-88.90207,13.49636,0.23115474,0.23367146,0.23195007
t_1347,-88.938,13.51383,0.21400441,0.21865918,0.21586612
t_1348,-88.92003,13.51383,0.23032734,0.23882091,0.23500796
t_1349,-88.90207,13.51383,0.25330427,0.26205543,0.25865763
t_135,-88.07562,13.35656,0.028745107,0.027818061,0.026580725
t_1350,-88.92003,13.5313,0.24715135,0.2575573,0.25213104
t_1351,-88.938,13.5313,0.21051429,0.24029388,0.23205867
t_1352,-88.8302,13.49636,0.22314598,0.22602552,0.22346264
t_1353,-88.86613,13.49636,0.25575727,0.25731632,0.25659806
t_1354,-88.8841,13.49636,0.25048968,0.2507942,0.2499432
t_1355,-88.84817,13.49636,0.24213287,0.24485326,0.24324583
t_1356,-88.84817,13.51383,0.27437344,0.27900803,0.27648345
t_1357,-88.8302,13.51383,0.24287243,0.25209665,0.24783456
t_1358,-88.8841,13.51383,0.28839576,0.2894458,0.2881095
t_1359,-88.86613,13.51383,0.30876192,0.310532,0.31013852
t_136,-88.05765,13.35656,0.029250488,0.027803188,0.027574686
t_1360,-88.86613,13.5313,0.30357245,0.31844434,0.31316406
t_1361,-88.8841,13.5313,0.29358062,0.30723268,0.3016486
t_1362,-88.81224,13.51383,0.22336172,0.22901212,0.22456904
t_1363,-88.79427,13.5313,0.21721384,0.22809407,0.22106633
t_1364,-88.81224,13.5313,0.23377845,0.24911973,0.24145274
