# 20010213_M6.6_SanVicente median gmf, Stations:Seismic, gmlt:GEM, Rupture:Canora_et_al_2001
custom_site_id,lon,lat,AbrahamsonEtAl2015SInterHigh,MontalvaEtAl2017SInter,ZhaoEtAl2006SInter
t_1035,-88.39901,13.65354,0.03756837,0.042611707,0.045926917
t_1036,-88.41698,13.65354,0.04209283,0.04553409,0.04560839
t_1037,-88.38104,13.65354,0.037669864,0.042639125,0.045948323
t_1038,-88.38104,13.671,0.036594752,0.04212117,0.036733743
t_1039,-88.39901,13.671,0.03818248,0.043485567,0.046465144
t_104,-88.00375,13.28663,0.018690802,0.019226348,0.02326438
t_1040,-88.41698,13.671,0.03984059,0.04469182,0.046302777
t_1041,-88.41698,13.68846,0.040321242,0.045629993,0.047215782
t_1042,-88.39901,13.68846,0.03725656,0.043204214,0.037362337
t_1043,-88.32715,13.65354,0.040072847,0.043778818,0.044662744
t_1044,-88.34511,13.65354,0.034782242,0.03995989,0.035864677
t_1045,-88.36308,13.65354,0.034816753,0.04019129,0.036214717
t_1046,-88.32715,13.671,0.043797392,0.046333823,0.044890888
t_1047,-88.34511,13.671,0.03857581,0.043220665,0.045550723
t_1048,-88.36308,13.671,0.03623803,0.04163684,0.03648328
t_1049,-88.34511,13.68846,0.036875095,0.04213482,0.04587911
t_105,-88.00375,13.30411,0.018851113,0.019438447,0.023567347
t_1050,-88.36308,13.68846,0.036954634,0.04249841,0.04647547
t_1051,-88.32715,13.68846,0.036609042,0.041585144,0.045150075
t_1052,-88.36308,13.70591,0.04291562,0.047136806,0.046947382
t_1053,-88.21935,13.49636,0.033190858,0.035371237,0.037316002
t_1054,-88.23731,13.49636,0.032305986,0.03499722,0.038376592
t_1055,-88.25528,13.49636,0.031379797,0.034524955,0.039452806
t_1056,-88.21935,13.51383,0.03321096,0.035517506,0.037604872
t_1057,-88.23731,13.51383,0.033187453,0.03583458,0.038661808
t_1058,-88.25528,13.51383,0.0339446,0.03675925,0.03972824
t_1059,-88.23731,13.5313,0.030155208,0.033430014,0.038917594
t_106,-87.98579,13.30411,0.021859705,0.021792544,0.022963854
t_1060,-88.25528,13.5313,0.03505148,0.037753876,0.039971963
t_1061,-88.21935,13.5313,0.029779678,0.032817412,0.03786618
t_1062,-88.21935,13.54877,0.029116502,0.032343693,0.03810179
t_1063,-88.09358,13.51383,0.027412856,0.02867141,0.030718144
t_1064,-88.11155,13.5313,0.02705647,0.028746178,0.031860482
t_1065,-88.12952,13.5313,0.028634034,0.03033998,0.03280942
t_1066,-88.09358,13.5313,0.026906317,0.028338054,0.030936796
t_1067,-88.12952,13.54877,0.032414366,0.03332066,0.033391017
t_1068,-88.11155,13.54877,0.025945902,0.02787838,0.032068387
t_1069,-88.09358,13.54877,0.030384064,0.031126149,0.031135863
t_107,-88.02172,13.30411,0.024770653,0.02442668,0.024457062
t_1070,-88.12952,13.56623,0.030399414,0.03190908,0.03322037
t_1071,-88.09358,13.56623,0.02801589,0.029379768,0.031314846
t_1072,-88.11155,13.56623,0.02688124,0.028743079,0.032255393
t_1073,-88.14748,13.5313,0.029342955,0.031226713,0.03378176
t_1074,-88.18342,13.5313,0.032415338,0.034323376,0.035791453
t_1075,-88.20138,13.5313,0.02938769,0.032186117,0.03682217
t_1076,-88.16545,13.5313,0.03470229,0.03559568,0.03516141
t_1077,-88.20138,13.54877,0.03022934,0.033003237,0.03705926
t_1078,-88.16545,13.54877,0.030660434,0.03270761,0.035007127
t_1079,-88.14748,13.54877,0.029617134,0.0315394,0.0340057
t_108,-88.00375,13.3216,0.019974075,0.020481147,0.023864718
t_1080,-88.18342,13.54877,0.034997277,0.036328312,0.036026463
t_1081,-88.14748,13.56623,0.027618423,0.029954478,0.03420727
t_1082,-88.18342,13.56623,0.03008772,0.032662585,0.036238033
t_1083,-88.25528,13.54877,0.037241694,0.039502807,0.04018831
t_1084,-88.23731,13.54877,0.033678286,0.036472913,0.03914686
t_1085,-88.21935,13.56623,0.029713081,0.032965954,0.038313664
t_1086,-88.25528,13.56623,0.037645847,0.039920527,0.04038192
t_1087,-88.23731,13.56623,0.032979455,0.036030952,0.039352685
t_1088,-88.25528,13.5837,0.03750546,0.039952748,0.040557694
t_1089,-88.21935,13.5837,0.03907256,0.040122125,0.038929977
t_109,-88.02172,13.3216,0.019907447,0.020582383,0.024502497
t_1090,-88.23731,13.5837,0.032874603,0.03605715,0.039538458
t_1091,-88.23731,13.60116,0.039663132,0.041079633,0.040145908
t_1092,-88.25528,13.60116,0.03897668,0.041086648,0.040719565
t_1093,-88.20138,13.56623,0.0359972,0.03755274,0.03727264
t_1094,-88.16545,13.56623,0.027566936,0.030203214,0.03521452
t_1095,-88.16545,13.5837,0.030503176,0.032757636,0.035399485
t_1096,-88.18342,13.5837,0.028627273,0.031504393,0.03642711
t_1097,-88.14748,13.5837,0.026728915,0.02925167,0.034386728
t_1098,-88.20138,13.5837,0.033334333,0.035712745,0.03746381
t_1099,-88.16545,13.60116,0.030802868,0.03307751,0.035562042
t_11,-87.91392,13.18169,0.020358313,0.01942973,0.019204287
t_110,-87.98579,13.3216,0.019156681,0.019627213,0.02324642
t_1100,-88.20138,13.60116,0.035506442,0.037424877,0.037633643
t_1101,-88.14748,13.60116,0.03058259,0.032550283,0.03454386
t_1102,-88.18342,13.60116,0.030701857,0.033341806,0.036594063
t_1103,-88.11155,13.5837,0.029064035,0.030598603,0.03242143
t_1104,-88.09358,13.5837,0.030027086,0.03100787,0.031473577
t_1105,-88.12952,13.5837,0.03401488,0.03460932,0.033762757
t_1106,-88.12952,13.60116,0.03322321,0.03414706,0.033915486
t_1107,-88.11155,13.60116,0.028688058,0.030358737,0.032566026
t_1108,-88.09358,13.60116,0.0279196,0.029420659,0.03161154
t_1109,-88.12952,13.61862,0.034508042,0.0350905,0.034045897
t_111,-87.98579,13.33908,0.017597731,0.018324617,0.01863348
t_1110,-88.09358,13.61862,0.032497637,0.032901425,0.032079432
t_1111,-88.11155,13.61862,0.03032912,0.031706147,0.032689
t_1112,-88.11155,13.63608,0.033830635,0.034267016,0.033152718
t_1113,-88.21935,13.60116,0.037348855,0.03913267,0.038674645
t_1114,-88.25528,13.61862,0.037263893,0.040030558,0.040870763
t_1115,-88.23731,13.61862,0.03850737,0.040463217,0.039859656
t_1116,-88.21935,13.61862,0.034960244,0.03753294,0.038826726
t_1117,-88.25528,13.63608,0.03986146,0.041913703,0.041013073
t_1118,-88.23731,13.63608,0.038085695,0.040292777,0.03999838
t_1119,-88.21935,13.63608,0.032780427,0.03591814,0.038960986
t_112,-88.02172,13.33908,0.024019087,0.024059087,0.024808578
t_1120,-88.25528,13.65354,0.034601342,0.03823009,0.041146714
t_1121,-88.21935,13.65354,0.034576736,0.037417684,0.03907731
t_1122,-88.23731,13.65354,0.036042858,0.03894159,0.040122923
t_1123,-88.20138,13.61862,0.03709382,0.038615175,0.038200904
t_1124,-88.14748,13.61862,0.03397344,0.035157878,0.035062272
t_1125,-88.16545,13.61862,0.033279717,0.035069294,0.035702404
t_1126,-88.18342,13.61862,0.0326254,0.034962874,0.036739375
t_1127,-88.14748,13.63608,0.032712672,0.034313757,0.034791034
t_1128,-88.20138,13.63608,0.032334447,0.035184596,0.037912186
t_1129,-88.16545,13.63608,0.03244201,0.034504678,0.035820477
t_113,-88.03968,13.28663,0.019038642,0.019818267,0.024494722
t_1130,-88.18342,13.63608,0.033490457,0.03570092,0.03686311
t_1131,-88.18342,13.65354,0.034689963,0.036656912,0.036964986
t_1132,-88.20138,13.65354,0.035913825,0.037974823,0.03802099
t_1133,-88.12952,13.63608,0.033689033,0.034599982,0.034153707
t_1134,-88.09358,13.63608,0.028794922,0.030213326,0.03182409
t_1135,-88.12952,13.65354,0.029473236,0.03147324,0.03386399
t_1136,-88.09358,13.65354,0.034054033,0.034019258,0.03225079
t_1137,-88.11155,13.65354,0.030419601,0.031865876,0.032868765
t_1138,-88.12952,13.671,0.029333234,0.03139356,0.03392474
t_1139,-88.11155,13.671,0.0326635,0.033552375,0.033288952
t_114,-88.05765,13.28663,0.019016936,0.019945977,0.025137445
t_1140,-88.09358,13.671,0.02864064,0.030153148,0.031949796
t_1141,-88.12952,13.68846,0.026492855,0.029005948,0.03396179
t_1142,-88.11155,13.68846,0.027978124,0.029963043,0.032957647
t_1143,-88.14748,13.65354,0.034234595,0.035461877,0.035266314
t_1144,-88.16545,13.65354,0.032649033,0.034720786,0.035915926
t_1145,-88.20138,13.671,0.02815972,0.03172514,0.030187907
t_1146,-88.18342,13.671,0.029023733,0.032162733,0.03704435
t_1147,-88.14748,13.671,0.028542133,0.031074539,0.034946624
t_1148,-88.16545,13.671,0.029521197,0.032246143,0.035988186
t_1149,-88.20138,13.68846,0.031068042,0.03431598,0.038173914
t_115,-88.07562,13.30411,0.019714506,0.020805597,0.026170483
t_1150,-88.16545,13.68846,0.0279243,0.03090012,0.03603646
t_1151,-88.18342,13.68846,0.030002931,0.033045825,0.037100207
t_1152,-88.14748,13.68846,0.028613929,0.031163802,0.03498873
t_1153,-88.84817,13.26914,0.051003575,0.05902102,0.065218344
t_1154,-88.7763,13.25166,0.06242877,0.06379165,0.06038877
t_1155,-88.79427,13.25166,0.05976505,0.062909186,0.06090202
t_1156,-88.81224,13.25166,0.061977092,0.06425414,0.061377436
t_1157,-88.7763,13.26914,0.06470056,0.06681928,0.06379347
t_1158,-88.81224,13.26914,0.050277174,0.058089662,0.06427809
t_1159,-88.79427,13.26914,0.06684343,0.06806287,0.06441539
t_116,-88.03968,13.30411,0.018727655,0.019620245,0.024830125
t_1160,-88.79427,13.28663,0.07334546,0.07270898,0.0683316
t_1161,-88.8302,13.26914,0.06401304,0.067581356,0.06478415
t_1162,-88.8841,13.28663,0.055142917,0.06402244,0.07011862
t_1163,-88.8302,13.28663,0.075090006,0.07418382,0.0696519
t_1164,-88.86613,13.28663,0.07183566,0.07404393,0.070591435
t_1165,-88.84817,13.28663,0.0716854,0.07368156,0.07017564
t_1166,-88.84817,13.30411,0.07887944,0.07919669,0.074975826
t_1167,-88.86613,13.30411,0.081392534,0.08006892,0.07546385
t_1168,-88.8302,13.30411,0.080273375,0.07889444,0.074343055
t_1169,-88.8841,13.30411,0.05936604,0.06897236,0.07497044
t_117,-88.05765,13.30411,0.019212646,0.020202272,0.025490403
t_1170,-88.7763,13.28663,0.07425914,0.07217862,0.067569554
t_1171,-88.81224,13.28663,0.06971186,0.07214275,0.06903214
t_1172,-88.81224,13.30411,0.07836338,0.0779117,0.07358268
t_1173,-88.79427,13.30411,0.07930996,0.07726859,0.07271677
t_1174,-88.7763,13.30411,0.077815875,0.076214895,0.07177265
t_1175,-88.81224,13.3216,0.08990852,0.08293611,0.084034406
t_1176,-88.7763,13.3216,0.084850565,0.080904216,0.076478854
t_1177,-88.79427,13.3216,0.08338878,0.08201572,0.077661894
t_1178,-88.79427,13.33908,0.09317248,0.08741658,0.0888579
t_1179,-88.81224,13.33908,0.093410045,0.088969536,0.08464041
t_118,-88.05765,13.3216,0.030485313,0.028940137,0.027877368
t_1180,-88.90207,13.30411,0.08388388,0.08072712,0.07598438
t_1181,-88.92003,13.30411,0.059452105,0.069276944,0.07519667
t_1182,-88.90207,13.3216,0.091980144,0.08591826,0.087065615
t_1183,-88.938,13.3216,0.08710401,0.0858921,0.081382886
t_1184,-88.92003,13.3216,0.08874502,0.08615108,0.081565455
t_1185,-88.92003,13.33908,0.096879005,0.0921959,0.0879143
t_1186,-88.90207,13.33908,0.094205566,0.09246177,0.088037506
t_1187,-88.938,13.33908,0.096863665,0.09172797,0.08757763
t_1188,-88.92003,13.35656,0.10235361,0.09946258,0.09525397
t_1189,-88.90207,13.35656,0.103414565,0.09974579,0.095537215
t_119,-88.03968,13.3216,0.026588576,0.026097897,0.025437854
t_1190,-88.8841,13.3216,0.08892366,0.08603128,0.08141866
t_1191,-88.86613,13.3216,0.08758706,0.0856136,0.08104622
t_1192,-88.8302,13.3216,0.08495971,0.08407052,0.079691745
t_1193,-88.84817,13.3216,0.08732509,0.0850338,0.0804669
t_1194,-88.8302,13.33908,0.09656475,0.08994356,0.09159846
t_1195,-88.8841,13.33908,0.0946113,0.09235176,0.087905906
t_1196,-88.86613,13.33908,0.095860645,0.09191962,0.087493986
t_1197,-88.84817,13.33908,0.094326064,0.091233574,0.08679772
t_1198,-88.8841,13.35656,0.10693731,0.09913446,0.10188512
t_1199,-88.84817,13.35656,0.10642755,0.09766975,0.10049655
t_12,-87.89595,13.18169,0.014216848,0.014292131,0.018555697
t_120,-88.07562,13.3216,0.02894938,0.028263228,0.026829042
t_1200,-88.7763,13.33908,0.09085665,0.08594683,0.08176704
t_1201,-88.79427,13.35656,0.09962204,0.09355788,0.08965798
t_1202,-88.7763,13.35656,0.097678795,0.091555096,0.087738276
t_1203,-88.81224,13.35656,0.10048753,0.095508896,0.091424316
t_1204,-88.7763,13.37404,0.10434327,0.09805321,0.09450578
t_1205,-88.81224,13.37404,0.11111625,0.10256616,0.09929123
t_1206,-88.79427,13.37404,0.10908467,0.100080684,0.10350417
t_1207,-88.7763,13.39152,0.113064885,0.10517706,0.10219521
t_1208,-88.81224,13.39152,0.121293426,0.11112547,0.10848038
t_1209,-88.79427,13.39152,0.11571104,0.108688645,0.10544193
t_121,-88.07562,13.33908,0.029882884,0.029029472,0.02719022
t_1210,-88.86613,13.35656,0.103385225,0.09923666,0.09502065
t_1211,-88.8302,13.35656,0.10534363,0.0963867,0.09919648
t_1212,-88.86613,13.37404,0.11418362,0.10761043,0.10390378
t_1213,-88.8302,13.37404,0.11562703,0.10366946,0.10808617
t_1214,-88.8841,13.37404,0.11562086,0.10783667,0.10439441
t_1215,-88.84817,13.37404,0.11576857,0.1058667,0.109760165
t_1216,-88.8302,13.39152,0.12740597,0.1122059,0.11858704
t_1217,-88.8841,13.39152,0.12523404,0.11838389,0.115031645
t_1218,-88.86613,13.39152,0.12637644,0.11753594,0.114513814
t_1219,-88.84817,13.39152,0.1266673,0.115709186,0.11318691
t_122,-88.03968,13.33908,0.027906418,0.02714184,0.025763683
t_1220,-88.938,13.35656,0.1049343,0.09832688,0.09468831
t_1221,-88.92003,13.37404,0.11291533,0.10750512,0.10380465
t_1222,-88.90207,13.37404,0.11285225,0.1082194,0.10433836
t_1223,-88.938,13.37404,0.11059362,0.10669882,0.102897614
t_1224,-88.90207,13.39152,0.12391019,0.11822683,0.11476648
t_1225,-88.938,13.39152,0.12141196,0.11561089,0.11241856
t_1226,-88.92003,13.39152,0.12373466,0.117007375,0.11383787
t_1227,-88.92003,13.409,0.13748828,0.12780026,0.12566163
t_1228,-88.90207,13.409,0.14090565,0.12892485,0.12721965
t_1229,-88.938,13.409,0.13277367,0.12611958,0.12346964
t_123,-87.94985,13.33908,0.022719253,0.022265127,0.022560524
t_1230,-88.84817,13.409,0.13521595,0.128768,0.1256195
t_1231,-88.8302,13.409,0.13473123,0.12550291,0.12284134
t_1232,-88.86613,13.409,0.13808323,0.13025734,0.12733261
t_1233,-88.8841,13.409,0.13696182,0.13100815,0.12784886
t_1234,-88.84817,13.42647,0.14786355,0.14367056,0.14073333
t_1235,-88.8841,13.42647,0.15575203,0.14547971,0.14346705
t_1236,-88.86613,13.42647,0.1517063,0.14580876,0.14301382
t_1237,-88.8302,13.42647,0.14499794,0.13976222,0.13688046
t_1238,-88.84817,13.44395,0.16821423,0.16157755,0.15934028
t_1239,-88.8302,13.44395,0.15903346,0.15630476,0.15211745
t_124,-87.96782,13.33908,0.01939157,0.019745754,0.022908721
t_1240,-88.79427,13.409,0.12599695,0.11796573,0.11520322
t_1241,-88.81224,13.409,0.13059613,0.12200315,0.11926756
t_1242,-88.7763,13.409,0.12492144,0.1123203,0.110928945
t_1243,-88.81224,13.42647,0.14068441,0.1347534,0.1319482
t_1244,-88.79427,13.42647,0.13922693,0.12818551,0.12644744
t_1245,-88.7763,13.42647,0.1291888,0.12352152,0.120794445
t_1246,-88.7763,13.44395,0.138483,0.13442084,0.13186032
t_1247,-88.79427,13.44395,0.14366068,0.14200927,0.13781124
t_1248,-88.81224,13.44395,0.15576866,0.14914714,0.14684469
t_1249,-88.7763,13.46142,0.14859095,0.14644197,0.14249824
t_125,-87.93189,13.33908,0.016527086,0.016986484,0.021737322
t_1250,-88.90207,13.42647,0.15299381,0.14444175,0.14220034
t_1251,-88.92003,13.42647,0.14643317,0.14248611,0.13962895
t_1252,-88.938,13.42647,0.14439744,0.13869749,0.13627131
t_1253,-88.90207,13.44395,0.16960047,0.16239394,0.1603501
t_1254,-88.92003,13.44395,0.1641509,0.15825544,0.15612227
t_1255,-88.938,13.44395,0.158257,0.15307917,0.1510129
t_1256,-88.92003,13.46142,0.18180934,0.17720151,0.17343342
t_1257,-88.938,13.46142,0.17443548,0.16925363,0.16584083
t_1258,-88.90207,13.46142,0.18872738,0.1841436,0.18030816
t_1259,-88.92003,13.47889,0.19901973,0.19897792,0.19491968
t_126,-87.94985,13.35656,0.018463535,0.0188658,0.022556499
t_1260,-88.95597,13.3216,0.08472571,0.085328825,0.08107251
t_1261,-89.00987,13.35656,0.10025838,0.09425642,0.097219154
t_1262,-88.9919,13.33908,0.08883027,0.089849524,0.08579997
t_1263,-88.95597,13.33908,0.09852746,0.09049782,0.09292627
t_1264,-88.97393,13.33908,0.09303693,0.090732485,0.08646928
t_1265,-88.97393,13.35656,0.10500378,0.09553364,0.099265724
t_1266,-88.95597,13.35656,0.10237604,0.0978009,0.09391729
t_1267,-88.9919,13.35656,0.10298653,0.09478695,0.09824344
t_1268,-88.9919,13.37404,0.107694775,0.10213053,0.09908569
t_1269,-88.97393,13.37404,0.10761873,0.10401678,0.10043407
t_127,-87.93189,13.35656,0.018064843,0.018382285,0.021967942
t_1270,-88.95597,13.37404,0.108907096,0.10547722,0.101736136
t_1271,-89.06376,13.37404,0.09940331,0.09741229,0.09441585
t_1272,-89.08173,13.39152,0.10465243,0.10173302,0.09966325
t_1273,-89.02783,13.35656,0.09513962,0.09394169,0.09018327
t_1274,-89.02783,13.37404,0.10297558,0.09964392,0.09652706
t_1275,-89.00987,13.37404,0.10414877,0.101104744,0.09776558
t_1276,-89.0458,13.37404,0.10103679,0.09847404,0.09540328
t_1277,-89.0458,13.39152,0.10821147,0.10432353,0.102051824
t_1278,-89.02783,13.39152,0.110069335,0.105983846,0.103522256
t_1279,-89.00987,13.39152,0.10880571,0.108393125,0.10516896
t_128,-87.96782,13.35656,0.018484669,0.019027896,0.023164352
t_1280,-89.00987,13.409,0.12232475,0.11441589,0.11334482
t_1281,-89.0458,13.409,0.114932194,0.11086719,0.10929833
t_1282,-89.06376,13.39152,0.10580783,0.10307762,0.100775845
t_1283,-89.0997,13.39152,0.10152682,0.100720935,0.09844587
t_1284,-89.08173,13.409,0.11174297,0.107180886,0.10629384
t_1285,-89.06376,13.409,0.113848485,0.10863906,0.107678354
t_1286,-89.0997,13.409,0.11015121,0.10546713,0.10482549
t_1287,-89.0997,13.42647,0.11715666,0.1107573,0.111684136
t_1288,-89.06376,13.42647,0.11993137,0.1154409,0.11513046
t_1289,-89.08173,13.42647,0.11898253,0.11288764,0.11343527
t_129,-87.93189,13.37404,0.017677449,0.018099695,0.022191796
t_1290,-89.06376,13.44395,0.12557292,0.12303092,0.12313759
t_1291,-89.0997,13.44395,0.12218797,0.1175143,0.11903896
t_1292,-88.97393,13.39152,0.116555974,0.111855716,0.10883212
t_1293,-88.95597,13.39152,0.12097728,0.11324096,0.110694505
t_1294,-88.9919,13.39152,0.114355616,0.1097896,0.10695915
t_1295,-88.9919,13.409,0.123708405,0.11772879,0.115736805
t_1296,-88.97393,13.409,0.12390727,0.12125053,0.11830406
t_1297,-88.95597,13.409,0.12982275,0.12339948,0.12093718
t_1298,-88.95597,13.42647,0.1411939,0.13452922,0.13258913
t_1299,-88.97393,13.42647,0.1377312,0.13028829,0.12891519
t_13,-88.05765,13.1642,0.017077986,0.01764547,0.022560427
t_130,-87.94985,13.37404,0.0150215095,0.01583525,0.018054962
t_1300,-88.9919,13.42647,0.12970257,0.127784,0.12545052
t_1301,-88.97393,13.44395,0.15234758,0.13951437,0.14068575
t_1302,-89.02783,13.409,0.11782799,0.11280965,0.111190096
t_1303,-89.0458,13.42647,0.123360224,0.11734924,0.11714897
t_1304,-89.02783,13.42647,0.1251561,0.120562695,0.11953857
t_1305,-89.00987,13.42647,0.12971534,0.12313348,0.12230824
t_1306,-89.02783,13.44395,0.13504352,0.12792177,0.12856202
t_1307,-89.0458,13.44395,0.1294755,0.12554213,0.1256031
t_1308,-89.00987,13.44395,0.13736331,0.13271883,0.13205163
t_1309,-89.0458,13.46142,0.13751628,0.13350672,0.1346157
t_131,-87.96782,13.37404,0.019176759,0.019688848,0.023412675
t_1310,-89.00987,13.46142,0.14945209,0.14097068,0.14249377
t_1311,-89.02783,13.46142,0.14600158,0.13487123,0.13819875
t_1312,-89.08173,13.44395,0.12574127,0.11929854,0.12109893
t_1313,-89.0997,13.46142,0.12974788,0.123336405,0.12688383
t_1314,-89.08173,13.46142,0.13060051,0.12728167,0.12926657
t_1315,-89.06376,13.46142,0.1330556,0.13044207,0.13166915
t_1316,-89.08173,13.47889,0.13256957,0.13648057,0.13640751
t_1317,-89.06376,13.47889,0.1408945,0.13816386,0.14068606
t_1318,-89.0997,13.47889,0.12554449,0.13353644,0.13373601
t_1319,-89.06376,13.49636,0.13872863,0.14934105,0.1484759
t_132,-87.94985,13.39152,0.017477332,0.018110912,0.023020396
t_1320,-89.08173,13.49636,0.12536901,0.1442088,0.14538963
t_1321,-89.0997,13.49636,0.12777005,0.14110547,0.14243305
t_1322,-88.8841,13.44395,0.17139724,0.16496986,0.16276325
t_1323,-88.86613,13.44395,0.17187694,0.1646478,0.16250835
t_1324,-88.86613,13.46142,0.1952327,0.18864791,0.18506473
t_1325,-88.8841,13.46142,0.19581789,0.18832776,0.18481325
t_1326,-88.84817,13.46142,0.18978754,0.18408877,0.18043232
t_1327,-88.8302,13.46142,0.18280855,0.1757925,0.17220274
t_1328,-88.84817,13.47889,0.21973175,0.21176237,0.20877387
t_1329,-88.8841,13.47889,0.22025037,0.21809618,0.21478239
t_133,-88.05765,13.33908,0.028226383,0.027632372,0.026466034
t_1330,-88.86613,13.47889,0.22514494,0.21936974,0.21633133
t_1331,-88.8302,13.47889,0.20446107,0.1991488,0.19580571
t_1332,-88.81224,13.46142,0.16932254,0.16623108,0.16232607
t_1333,-88.79427,13.46142,0.1571307,0.15618068,0.15218595
t_1334,-88.81224,13.47889,0.18574943,0.18523915,0.18156427
t_1335,-88.7763,13.47889,0.16043083,0.15939319,0.15553202
t_1336,-88.79427,13.47889,0.17271456,0.17177692,0.16794449
t_1337,-88.79427,13.49636,0.18422045,0.18822122,0.1844443
t_1338,-88.7763,13.49636,0.16999108,0.17314592,0.16916838
t_1339,-88.81224,13.49636,0.19916295,0.20509718,0.20191954
t_134,-88.03968,13.35656,0.021944404,0.022661176,0.025796257
t_1340,-88.79427,13.51383,0.19672917,0.20466857,0.20074068
t_1341,-88.7763,13.51383,0.1844199,0.18713367,0.18299295
t_1342,-88.938,13.47889,0.18890189,0.18772177,0.1838475
t_1343,-88.90207,13.47889,0.20990182,0.20988674,0.20612031
t_1344,-88.92003,13.49636,0.2156553,0.22191489,0.217518
t_1345,-88.938,13.49636,0.20233364,0.20699775,0.20239702
t_1346,-88.90207,13.49636,0.23476318,0.23848079,0.23483644
t_1347,-88.938,13.51383,0.21882775,0.22515172,0.2199561
t_1348,-88.92003,13.51383,0.23396897,0.2435454,0.23832585
t_1349,-88.90207,13.51383,0.2558488,0.2651834,0.26109543
t_135,-88.07562,13.35656,0.03024738,0.029415281,0.027542673
t_1350,-88.92003,13.5313,0.24962626,0.261035,0.25437847
t_1351,-88.938,13.5313,0.21244262,0.2413855,0.23515093
t_1352,-88.8302,13.49636,0.22133233,0.2245729,0.22172587
t_1353,-88.86613,13.49636,0.2567196,0.2588108,0.25722075
t_1354,-88.8841,13.49636,0.2530241,0.25434119,0.25178367
t_1355,-88.84817,13.49636,0.24160823,0.24465734,0.24267034
t_1356,-88.84817,13.51383,0.27289656,0.27736458,0.27551678
t_1357,-88.8302,13.51383,0.23990068,0.24843138,0.24582595
t_1358,-88.8841,13.51383,0.29014584,0.29194894,0.28945816
t_1359,-88.86613,13.51383,0.3086747,0.3103721,0.31014955
t_136,-88.05765,13.35656,0.030819708,0.029451521,0.028600706
t_1360,-88.86613,13.5313,0.30156705,0.3148657,0.31248036
t_1361,-88.8841,13.5313,0.29319587,0.30616578,0.30199468
t_1362,-88.81224,13.51383,0.21945278,0.225051,0.22136174
t_1363,-88.79427,13.5313,0.21084109,0.22071476,0.21609181
