calc_id,description,cal_time,gmpe,imt,nominal_bias,abs_nominal_bias,max_gmv,Rupture,GMLT,Recording_Stations
553,"Median gmf - DRAFT_19970926_M5.97_UmbriaMarche (Rupture:INGV, GMPEs:GEM, Recording Stations:seismic)",64,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.323,0.323,0.46354222,INGV,GEM,seismic
550,"Median gmf - DRAFT_19970926_M5.97_UmbriaMarche (Rupture:EFEHR, GMPEs:USGS, Recording Stations:seismic)",79,CauzziEtAl2014,PGA,-0.328,0.328,0.3968268,EFEHR,USGS,seismic
552,"Median gmf - DRAFT_19970926_M5.97_UmbriaMarche (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",47,CauzziEtAl2014,PGA,-0.423,0.423,0.3819098,USGS,USGS,seismic
549,"Median gmf - DRAFT_19970926_M5.97_UmbriaMarche (Rupture:INGV, GMPEs:USGS, Recording Stations:seismic)",88,CauzziEtAl2014,PGA,-0.43,0.43,0.3017056,INGV,USGS,seismic
554,"Median gmf - DRAFT_19970926_M5.97_UmbriaMarche (Rupture:EFEHR, GMPEs:GEM, Recording Stations:seismic)",62,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.546,0.546,0.4210444,EFEHR,GEM,seismic
555,"Median gmf - DRAFT_19970926_M5.97_UmbriaMarche (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",63,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.581,0.581,0.3447952,GCMT,GEM,seismic
556,"Median gmf - DRAFT_19970926_M5.97_UmbriaMarche (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",66,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.624,0.624,0.34958264,USGS,GEM,seismic
553,"Median gmf - DRAFT_19970926_M5.97_UmbriaMarche (Rupture:INGV, GMPEs:GEM, Recording Stations:seismic)",64,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.659,0.659,0.46354222,INGV,GEM,seismic
550,"Median gmf - DRAFT_19970926_M5.97_UmbriaMarche (Rupture:EFEHR, GMPEs:USGS, Recording Stations:seismic)",79,ZhaoEtAl2016Asc,PGA,-0.744,0.744,0.4032222,EFEHR,USGS,seismic
551,"Median gmf - DRAFT_19970926_M5.97_UmbriaMarche (Rupture:GCMT, GMPEs:USGS, Recording Stations:seismic)",60,ZhaoEtAl2016Asc,PGA,-0.767,0.767,0.26670733,GCMT,USGS,seismic
552,"Median gmf - DRAFT_19970926_M5.97_UmbriaMarche (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",47,ZhaoEtAl2016Asc,PGA,-0.827,0.827,0.37201688,USGS,USGS,seismic
549,"Median gmf - DRAFT_19970926_M5.97_UmbriaMarche (Rupture:INGV, GMPEs:USGS, Recording Stations:seismic)",88,ZhaoEtAl2016Asc,PGA,-0.846,0.846,0.34374648,INGV,USGS,seismic
