STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,REFERENCES,SOIL_TYPE,PGA_VALUE,PGA_LN_SIGMA,SA(0.3)_VALUE,SA(0.3)_LN_SIGMA,SA(0.6)_VALUE,SA(0.6)_LN_SIGMA,SA(1.0)_VALUE,SA(1.0)_LN_SIGMA,VS30,VS30_TYPE
BDT,BADIA TEDALDA,43.706772,12.188036,seismic,INGV,B,0.0013007560000000001,0,0.002711090157444259,0,0.0042101682734611455,0,0.0036672838832949918,0,593,B
BOJ,BOJANO  NUOVA,41.484451,14.472103,seismic,INGV,C,0.004415159,0,0.008204499334729998,0,0.013352410558389803,0,0.01869362598847992,0,306,C
BZZ,BAZZANO,42.337025,13.468575,seismic,INGV,B,0.068035057,0,0.12463800526915404,0,0.13989037805802942,0,0.059256188484180336,0,679,B
CDCA,CITTA DI CASTELLO,43.458400,12.233600,seismic,INGV,C,0.00740735,0,0.011756165449885858,0,0.022496001884659816,0,0.017997067958973333,0,277,C
CDS,CASTEL DI SANGRO,41.787140,14.111870,seismic,INGV,B (inferred from geology),0.003647234,0,0.007806924072219667,0,0.010691175557685775,0,0.0055632870696911375,0,,B (inferred from geology)
CHT,CHIETI,42.369827,14.147809,seismic,INGV,B (inferred from geology),0.011603104,0,0.029260777536154244,0,0.018672970644246962,0,0.015623744179107637,0,,B (inferred from geology)
CLN,CELANO,42.085224,13.520722,seismic,INGV,B (inferred from geology),0.029741385999999998,0,0.06326138207703494,0,0.03320793335055717,0,0.01723969451527271,0,,B (inferred from geology)
CMR,CASTELMAURO,41.833427,14.712029,seismic,INGV,B (inferred from geology),0.001516962,0,0.0038833513654024875,0,0.004815600420970622,0,0.0019596427423771105,0,,B (inferred from geology)
CSO1,CARSOLI1,42.100933,13.088044,seismic,INGV,B (inferred from geology),0.008049328,0,0.030420523686880776,0,0.021258531242186626,0,0.008874745898103383,0,,B (inferred from geology)
CSS,CASSINO,41.485790,13.823090,seismic,INGV,B,0.0036995900000000004,0,0.014192612486197135,0,0.0070165845680146225,0,0.0027844179401477266,0,648,B
CTL,CATTOLICA,43.955116,12.735809,seismic,INGV,C,0.0028875980000000003,0,0.007784802932535392,0,0.007577703651697897,0,0.010405156622820145,0,208,C
FMG,FIAMIGNANO,42.268028,13.117220,seismic,INGV,B,0.011910546999999999,0,0.023992691931965807,0,0.019409017199770895,0,0.016416931983095955,0,790,B
GSA,GRAN SASSO  LAB. INFN ASSERGI,42.420689,13.519362,seismic,INGV,B,0.276520233,0,0.44416045247102875,0,0.24162879554839614,0,0.09278083988186785,0,492,B
GSG,GRAN SASSO (LAB. INFN GALLERIA),42.460000,13.550000,seismic,INGV,B (inferred from geology),0.027808142,0,0.04768135522219649,0,0.020521339165956123,0,0.012865296989311171,0,,B (inferred from geology)
GUMA,GUALDO DI MACERATA,43.062700,13.335200,seismic,INGV,B,0.016126383,0,0.07490359282036387,0,0.030272955458496006,0,0.009051755979063745,0,488,B
ISR,ISERNIA,41.610600,14.235900,seismic,INGV,B (inferred from geology),0.00240265,0,0.009196929569523773,0,0.007143023483023904,0,0.003365199137958827,0,,B (inferred from geology)
LSS,LEONESSA  NUOVA,42.558243,12.968894,seismic,INGV,A,0.006289737,0,0.010145770647186367,0,0.012554733137798374,0,0.006325899313901779,0,1091,A
MI05,S. EUSANIO FORCONESE  ITALY,42.289474,13.525255,seismic,INGV,A (inferred from geology),0.651508972,0,0.881969853804661,0,0.21476478040291816,0,0.09849775544512415,0,,A (inferred from geology)
MMP,MOMPEO,42.248547,12.748537,seismic,INGV,B (inferred from geology),0.00453051,0,0.012874324819447721,0,0.010793324354804627,0,0.00587348611691892,0,,B (inferred from geology)
MNN,MANFREDONIA,41.634186,15.911320,seismic,INGV,A,0.001194182,0,0.004612604073817172,0,0.003225502495782422,0,0.0010617798951962894,0,815,A
MTR,MONTEREALE,42.524021,13.244796,seismic,INGV,B,0.034820454,0,0.06440236375592383,0,0.025739143284831546,0,0.024524271172286796,0,689,B
ORC,ORTUCCHIO  NUOVA,41.953606,13.642346,seismic,INGV,B,0.015565255,0,0.05734146531400558,0,0.027680345309200147,0,0.01587227232033302,0,767,B
PIC,PIANCASTAGNAIO,42.850376,11.684975,seismic,INGV,B (inferred from geology),0.001118325,0,0.0015270966648446088,0,0.001969832347891139,0,0.0036728208240310463,0,,B (inferred from geology)
PSC,PESCASSEROLI,41.812042,13.789196,seismic,INGV,A,0.005240302,0,0.01063417012005784,0,0.011695137376043694,0,0.006736881405712935,0,1000,A
PTF,PETRELLA TIFERNINA,41.696300,14.702400,seismic,INGV,B (inferred from geology),0.002310624,0,0.007866074123374936,0,0.0072935067158931876,0,0.003596304597298964,0,,B (inferred from geology)
RM09,PIANO DI CASCINA  CAGNANO AMITERNO    AQ,42.435500,13.186490,seismic,INGV,B (inferred from geology),0.14751236,0,0.3286021396325034,0,0.3634004184825085,0,0.07404888526591787,0,,B (inferred from geology)
RM14,BARISCIANO   AQ,42.345360,13.572220,seismic,INGV,B (inferred from geology),0.130917236,0,0.3224529801381188,0,0.1390756315812979,0,0.0761308215180819,0,,B (inferred from geology)
SBC,SUBIACO,41.913158,13.105518,seismic,INGV,A,0.003561984,0,0.00947619814824051,0,0.006172760494502956,0,0.0038100853232966264,0,1298,A
SCN,SCANNO,41.918655,13.872396,seismic,INGV,A,0.019367096,0,0.02762322794029357,0,0.008736288796977859,0,0.004245609231033484,0,839,A
SCP,SERRACAPRIOLA,41.807213,15.164646,seismic,INGV,B (inferred from geology),0.001614232,0,0.003683899404158692,0,0.0040766709388931725,0,0.002827981988258369,0,,B (inferred from geology)
SENI,SENIGALLIA,43.705200,13.233100,seismic,INGV,C,0.011804691,0,0.036187320072758974,0,0.023948062341967793,0,0.01033096080895514,0,242,C
SNM,SAN MARINO,43.934326,12.449290,seismic,INGV,B (inferred from geology),0.001134213,0,0.0014992523423467572,0,0.0021065353206610044,0,0.003830275358331843,0,,B (inferred from geology)
SNS,SANSEPOLCRO,43.567390,12.143375,seismic,INGV,C,0.002619031,0,0.004096337316990443,0,0.008420077825233307,0,0.0077649582177080866,0,310,C
SPC,SPOLETO (CANTINA),42.743469,12.739693,seismic,INGV,C (inferred from geology),0.004489813,0,0.006036007248157554,0,0.006931726747431164,0,0.009237390400723359,0,,C (inferred from geology)
SPO,SPOLETO,42.733585,12.740602,seismic,INGV,A (inferred from geology),0.00519651,0,0.011117978932301388,0,0.014195834826131702,0,0.005660441778389826,0,,A (inferred from geology)
SUL,SULMONA,42.089000,13.934000,seismic,INGV,A (inferred from geology),0.024848469,0,0.02355927295841032,0,0.01974920217158257,0,0.007872329825713122,0,,A (inferred from geology)
TMO,TERMOLI,41.989445,14.975007,seismic,INGV,B (inferred from geology),0.002916658,0,0.009468560402124243,0,0.0067078524109253695,0,0.00585888219817053,0,,B (inferred from geology)
