# 20160416_M7.0_Kumamoto median gmf, Stations:None, gmlt:USGS, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2014,AbrahamsonEtAl2015SInter,AtkinsonBoore2003SInter,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014,ZhaoEtAl2016SInter
t_1090,130.94856,33.30713,0.0930193,0.10586718,0.07972352,0.10838705,0.08902653,0.09377188,0.19467458
t_1091,130.83761000000004,33.34283,0.07846157,0.089336485,0.071626395,0.090310596,0.076845124,0.07854626,0.16378273
t_1092,130.89051,33.34719,0.06974144,0.08105979,0.07261781,0.077077754,0.072216325,0.06828817,0.12288105
t_1093,130.94340999999997,33.35153,0.089339815,0.09985479,0.08188091,0.10459276,0.08323714,0.09014456,0.16874325
t_1094,131.21812999999997,33.28402,0.08183951,0.09432606,0.07695671,0.09213602,0.08128163,0.08125913,0.18380556
t_1095,131.27105,33.28822,0.09506823,0.10502565,0.08212113,0.110158876,0.08585705,0.09572882,0.12347566
t_1096,131.16019,33.32424,0.0852373,0.09652046,0.07404899,0.09835263,0.081710234,0.085549794,0.1727371
t_1097,131.21312,33.32846,0.081447214,0.09199419,0.07120904,0.09369458,0.078221865,0.081685945,0.1622641
t_1098,131.26607,33.33267,0.07077928,0.08087088,0.06807579,0.0795465,0.07081244,0.0702887,0.1510831
t_1099,131.31902000000002,33.33684,0.066828646,0.07612116,0.0647833,0.074878246,0.067132555,0.06644374,0.13974285
t_11,131.31065999999998,31.45321,0.014234134,0.017867379,0.018059352,0.014916077,0.014685703,0.016507298,0.015373972
t_110,130.50874999999996,31.61326,0.022974152,0.026966464,0.022958405,0.025809826,0.022289947,0.02639478,0.02965664
t_1100,131.15513999999996,33.36867,0.07763572,0.087464005,0.06830575,0.08958278,0.07482619,0.0779847,0.15189065
t_1101,131.2081,33.3729,0.074595824,0.08386883,0.06595787,0.08588651,0.07209831,0.074976034,0.14374107
t_1102,131.26107000000002,33.37711,0.07124906,0.0799315,0.06334149,0.08185262,0.06912647,0.07170872,0.13490571
t_1103,131.31405,33.3813,0.06615929,0.07433767,0.060557224,0.075491145,0.06515379,0.06659941,0.12578242
t_1104,131.00144999999998,33.31144,0.09256049,0.1053145,0.07939505,0.10767859,0.08858607,0.09325293,0.19336659
t_1105,131.05435,33.31573,0.091006994,0.10344451,0.07827709,0.10562526,0.08711119,0.09158312,0.18895066
t_1106,131.10726999999997,33.32,0.0884977,0.10042877,0.07645275,0.102424785,0.08474844,0.08893395,0.18186158
t_1107,130.99633,33.35585,0.06982038,0.08115751,0.072686285,0.07707359,0.07230653,0.068344034,0.123067796
t_1108,131.04925000000003,33.36015,0.06876313,0.07984972,0.07176636,0.075789385,0.071258515,0.067289785,0.120571494
t_1109,131.10219,33.36442,0.08021697,0.09052943,0.070277005,0.09275326,0.077163324,0.08057307,0.15889773
t_111,130.56057999999996,31.61756,0.026421512,0.030438388,0.02615837,0.030506028,0.02450787,0.03053851,0.030321501
t_1110,130.99118999999996,33.40026,0.06312167,0.07291339,0.06676124,0.06944225,0.065725915,0.061856378,0.107441016
t_1111,131.04413999999997,33.40456,0.062275972,0.0718803,0.06599735,0.06845286,0.064915344,0.061043996,0.10550229
t_1112,131.0971,33.40885,0.072929054,0.08193853,0.064766705,0.0841857,0.07068336,0.07340142,0.13968672
t_1113,130.98604,33.44467,0.05736844,0.065924786,0.061497945,0.062921956,0.060208976,0.056427974,0.094421454
t_1114,131.15008,33.41311,0.05914083,0.068067566,0.063135795,0.064820305,0.061913565,0.05806345,0.09838886
t_1115,131.20306,33.41734,0.0570285,0.06551492,0.061182193,0.062391147,0.05990712,0.05607891,0.09366518
t_1116,131.25606,33.42156,0.054677524,0.06269049,0.058984544,0.059701405,0.057691764,0.05389035,0.088477604
t_1117,131.30907000000002,33.42575,0.05217924,0.059709564,0.056623235,0.056857064,0.055358782,0.051585767,0.083050214
t_1118,131.19802000000004,33.46178,0.05241482,0.059989717,0.056847014,0.057277165,0.05558782,0.051835053,0.08355811
t_1119,131.25104,33.46601,0.050467376,0.057679925,0.05499035,0.05506833,0.05378751,0.050050564,0.07938469
t_112,130.61243000000002,31.62183,0.019996006,0.023802346,0.023630602,0.021404618,0.020669518,0.022404924,0.030918907
t_1120,131.30408,33.47021,0.04837451,0.055213623,0.0529782,0.05269996,0.05186604,0.04814399,0.07496524
t_1121,131.19295999999997,33.50622,0.048307605,0.055135064,0.052913595,0.0527021,0.05180106,0.048099607,0.074825116
t_1122,131.24601,33.51045,0.046679206,0.05322853,0.051335916,0.05087217,0.050321456,0.046625126,0.0714373
t_1123,131.29907000000003,33.51466,0.059983592,0.0657041,0.055666897,0.069965795,0.0578332,0.0620378,0.092621885
t_1124,131.03902,33.44898,0.056691717,0.065109216,0.060868867,0.062142227,0.059576448,0.055794183,0.09291746
t_1125,131.09200999999996,33.45327,0.0555972,0.06379322,0.059847113,0.06089466,0.058552407,0.054775182,0.09049792
t_1126,131.14501,33.45754,0.054147594,0.06205637,0.05848587,0.0592461,0.057198983,0.05343211,0.08731885
t_1127,130.98086999999998,33.48908,0.05236168,0.059926502,0.056796554,0.057285685,0.055511072,0.05180098,0.08344347
t_1128,131.03388,33.4934,0.051815968,0.05927796,0.05627772,0.056660194,0.055011246,0.051298603,0.08226865
t_1129,131.0869,33.49769,0.05093034,0.05822776,0.055433124,0.055655595,0.05419856,0.050487183,0.0803716
t_113,130.50371,31.65762,0.023399139,0.027380455,0.024196532,0.02605334,0.023117105,0.026564464,0.031995676
t_1130,131.13991999999996,33.50197,0.049743637,0.056825135,0.054296467,0.05431662,0.053111576,0.049404424,0.077848546
t_1131,130.97569999999996,33.53349,0.04797072,0.054739762,0.052588027,0.0523658,0.051467527,0.047803037,0.074120656
t_1132,131.02873,33.53781,0.047525518,0.054218054,0.052157115,0.051857363,0.051066875,0.04739799,0.07319254
t_1133,131.08177999999998,33.54212,0.046798255,0.053367548,0.051451597,0.051035192,0.05041062,0.04673887,0.07168348
t_1134,131.46816,33.4382,0.044481818,0.050673224,0.04919139,0.048168156,0.048308454,0.0445934,0.066936806
t_1135,131.35712,33.47438,0.04619705,0.0526661,0.050866872,0.050241966,0.04988192,0.046170983,0.0704427
t_1136,131.41017999999997,33.47854,0.043983627,0.050096758,0.04870276,0.047749653,0.047880806,0.04417442,0.06592816
t_1137,131.46325000000002,33.48267,0.05084701,0.056492902,0.04652796,0.058196712,0.05170139,0.052687608,0.08403572
t_1138,131.35215,33.51884,0.050555132,0.05646172,0.04779064,0.057593625,0.051875774,0.052082103,0.087509565
t_1139,131.40522999999996,33.523,0.060232837,0.065045096,0.0515099,0.07099494,0.056704197,0.06312017,0.059969883
t_114,130.55557,31.66192,0.025425084,0.029443549,0.024592666,0.028770942,0.02455509,0.02895744,0.032756973
t_1140,131.45831999999996,33.52715,0.03923217,0.0446547,0.043999523,0.042514108,0.043650854,0.03992678,0.0565369
t_1141,131.34716000000003,33.5633,0.06438753,0.06862659,0.050413918,0.07712673,0.058378723,0.06823987,0.07317991
t_1142,131.40026999999998,33.56747,0.055695657,0.060324926,0.048570517,0.06558611,0.053244926,0.05879876,0.054891735
t_1143,130.8324,33.38722,0.056989353,0.06695971,0.04256734,0.061396204,0.06174712,0.055460345,0.105329655
t_1144,130.88531,33.39159,0.0630856,0.07286929,0.06672873,0.06944727,0.06567553,0.061832257,0.10735815
t_1145,130.93824,33.39593,0.06340091,0.07325492,0.06701271,0.069782704,0.06598828,0.062128305,0.108082935
t_1146,130.82717000000002,33.4316,0.051890846,0.060615465,0.03927035,0.055716325,0.056644525,0.05068783,0.092807196
t_1147,130.88011,33.43598,0.05734258,0.0658936,0.061473947,0.0629289,0.06017165,0.05641177,0.094363876
t_1148,130.93307,33.44034,0.057589248,0.06619122,0.06170277,0.063189015,0.060411245,0.056637872,0.094913505
t_1149,130.82193,33.47599,0.047431447,0.05515062,0.036313407,0.050783727,0.052279614,0.046596594,0.08218986
t_115,130.60744,31.6662,0.022840677,0.026786337,0.024947042,0.025037264,0.02309483,0.025635833,0.033443283
t_1150,130.87490000000003,33.48038,0.04794765,0.05577885,0.03665901,0.05133921,0.052784063,0.04706366,0.083401516
t_1151,130.92787999999996,33.48474,0.05254003,0.0601387,0.056965858,0.05750012,0.055670902,0.05196749,0.0838284
t_1152,130.81668000000002,33.52038,0.0435056,0.050412845,0.033658016,0.046463605,0.048510134,0.043046404,0.073134504
t_1153,130.6048,33.50259,0.049610574,0.05557757,0.047930982,0.056404077,0.05127733,0.05101198,0.08789911
t_1154,130.49352,33.5379,0.046317376,0.05140083,0.042229246,0.053365245,0.047167577,0.04872694,0.07262707
t_1155,130.54647,33.54243,0.035560906,0.041062616,0.028149646,0.03780918,0.040974554,0.035959136,0.05576299
t_1156,130.59943999999996,33.54694,0.03673254,0.042420086,0.02897254,0.039081763,0.042153414,0.03700068,0.058237895
t_1157,130.48807999999997,33.58224,0.0418122,0.04670016,0.039770436,0.047747765,0.042866964,0.044236448,0.06639298
t_1158,130.54106000000002,33.58678,0.0331499,0.03829393,0.026445521,0.035175446,0.0378449,0.03381126,0.050771944
t_1159,130.59406,33.5913,0.03415167,0.03944022,0.027155316,0.036261562,0.039138928,0.034702513,0.05282877
t_116,130.49865999999997,31.70197,0.021214385,0.025040364,0.025522029,0.02255243,0.022262381,0.023381194,0.025284303
t_1160,130.48264,33.62658,0.055378392,0.059001848,0.047185306,0.0673975,0.050062057,0.060629234,0.05581784
t_1161,130.53565000000003,33.63112,0.030936306,0.035782047,0.02486855,0.032761402,0.035019297,0.03183463,0.04631511
t_1162,130.58866,33.63565,0.031797066,0.03675532,0.02548314,0.033693247,0.03611303,0.03260279,0.048033513
t_1163,130.86967000000004,33.52477,0.043926537,0.050917342,0.033944957,0.046914637,0.048914485,0.043422747,0.07409148
t_1164,130.92268,33.52914,0.04811687,0.0549112,0.05272932,0.052540764,0.05159602,0.04793778,0.07442604
t_1165,130.81141000000002,33.56476,0.053091343,0.05900861,0.04842909,0.06107189,0.05352772,0.054794706,0.08928726
t_1166,130.86444,33.56916,0.040375587,0.04668927,0.03150838,0.043022458,0.045555007,0.040239535,0.066129826
t_1167,130.91746999999998,33.57354,0.040495694,0.046831228,0.031591374,0.043144997,0.04567135,0.04034498,0.0663949
t_1168,130.97051999999996,33.57789,0.04409396,0.050224334,0.048811052,0.048036437,0.047954626,0.04430737,0.066151164
t_1169,130.80614000000003,33.60915,0.050756786,0.056126222,0.04508856,0.058689598,0.051226247,0.05298157,0.0801436
t_117,130.55054,31.70628,0.026414195,0.03045001,0.02596531,0.029763367,0.025821885,0.02977032,0.035442844
t_1170,130.85919,33.61355,0.049389943,0.054891024,0.045402132,0.05672385,0.050497677,0.051378828,0.08098533
t_1171,130.91224999999997,33.61794,0.04977362,0.05527659,0.04550977,0.057216026,0.05076029,0.051780783,0.08127506
t_1172,130.96532000000002,33.6223,0.04970378,0.05519128,0.0454094,0.05713557,0.050696243,0.051725134,0.08100488
t_1173,130.65241000000003,33.55143,0.047461804,0.05315243,0.046022423,0.05390658,0.049457375,0.049049713,0.0826605
t_1174,130.7054,33.5559,0.06884914,0.07318099,0.059190612,0.082960606,0.062164668,0.072865255,0.07835376
t_1175,130.7584,33.56034,0.051482767,0.05735648,0.04782775,0.059015702,0.052398026,0.053143926,0.0876125
t_1176,130.64706,33.59579,0.04940086,0.054457773,0.04829675,0.057351824,0.049535736,0.051965572,0.074741066
t_1177,130.70006999999998,33.60027,0.052581374,0.05758474,0.049247794,0.061433315,0.051933862,0.055265367,0.07696363
t_1178,130.75310000000002,33.60472,0.046715137,0.05218213,0.044580333,0.05324306,0.04864786,0.048568193,0.07878667
t_1179,130.64169000000004,33.64015,0.046425637,0.051177867,0.04523788,0.053937968,0.04598133,0.049315006,0.0677636
t_118,130.60244,31.71057,0.03080079,0.034788605,0.029579608,0.035728775,0.028614035,0.0349352,0.026385885
t_1180,130.69474000000002,33.64463,0.050864935,0.055436842,0.046054292,0.059746176,0.048973475,0.054055225,0.050683863
t_1181,130.74779,33.64909,0.03376387,0.03899578,0.026880836,0.03581769,0.038640674,0.03435291,0.052029658
t_1182,130.80084999999997,33.65353,0.050726376,0.055503387,0.047198657,0.059317738,0.049617875,0.05365082,0.07220618
t_1183,130.47719,33.67091,0.035596162,0.0401145,0.03534994,0.04024007,0.03641145,0.038218383,0.05572459
t_1184,130.53021999999999,33.67547,0.028900953,0.0334985,0.023408383,0.0305449,0.032461893,0.030009298,0.042327993
t_1185,130.58326,33.68,0.03958029,0.044188287,0.03708385,0.0453347,0.039883394,0.04238539,0.059826005
t_1186,130.47172,33.71525,0.040746458,0.044831708,0.037438083,0.047867093,0.038295373,0.044714388,0.037259694
t_1187,130.52477999999996,33.71981,0.02702845,0.031420093,0.022056557,0.02850828,0.030143758,0.028319973,0.038757436
t_1188,130.57785,33.72435,0.035042074,0.03952465,0.034885366,0.039577253,0.035806723,0.037693597,0.054644074
t_1189,130.51932,33.76415,0.035129543,0.03936797,0.032221217,0.040428095,0.03438477,0.03854727,0.048599217
t_119,130.49360000000001,31.74632,0.022565601,0.026453143,0.026943006,0.024025515,0.02377408,0.0246581,0.027357502
t_1190,130.57241999999997,33.7687,0.03525261,0.0395446,0.032856055,0.04042842,0.034816384,0.03851493,0.0500161
t_1191,130.62553000000003,33.77323,0.026363648,0.030687401,0.021574657,0.02777751,0.029330313,0.027715685,0.037512906
t_1192,130.63632,33.68451,0.030307295,0.03507364,0.024418328,0.0320648,0.034226216,0.0312693,0.045071375
t_1193,130.68938000000003,33.689,0.041105885,0.045835804,0.038446598,0.047081776,0.041633584,0.043772317,0.063124985
t_1194,130.74246,33.69347,0.041274432,0.04606725,0.038951375,0.047174886,0.04204363,0.043829598,0.06436373
t_1195,130.79555,33.69791,0.039276283,0.04416862,0.039322227,0.04425126,0.04100397,0.041405335,0.065279596
t_1196,130.63093000000003,33.72887,0.042547688,0.046799388,0.03985994,0.049780983,0.04066473,0.046176862,0.04087731
t_1197,130.68402000000003,33.73337,0.028733639,0.033311907,0.023287924,0.030348051,0.03225606,0.029855931,0.042005096
t_1198,130.73712999999998,33.73784,0.04724809,0.051320042,0.04095963,0.055935852,0.04388383,0.051231552,0.04256045
t_1199,130.79025000000001,33.74229,0.029412255,0.034069773,0.0237761,0.031076325,0.033106323,0.030463874,0.043319367
t_12,131.1504,31.48568,0.015581595,0.019238643,0.019518912,0.016386846,0.016117943,0.01787684,0.01717861
t_120,130.71616,31.63032,0.020486388,0.024308382,0.024136076,0.021939065,0.02120385,0.022879817,0.03188004
t_1200,130.67865,33.77773,0.038507923,0.042778473,0.038024116,0.04465001,0.037347585,0.04200591,0.052353125
t_1201,130.73177999999996,33.78221,0.03718492,0.04155367,0.03426811,0.042726148,0.036789455,0.040376607,0.053220533
t_1202,130.78492,33.78667,0.027370391,0.03179802,0.02230402,0.02885858,0.030569937,0.02862522,0.039402325
t_1203,130.67326000000003,33.82209,0.048309043,0.051766526,0.040142223,0.05951976,0.043597102,0.05455032,0.04396142
t_1204,130.72641999999996,33.82658,0.034453236,0.03871148,0.032216974,0.039468385,0.03397992,0.037751526,0.048589792
t_1205,130.77958999999998,33.83105,0.025513088,0.029753974,0.020956608,0.026843427,0.028297199,0.026940027,0.03593869
t_1206,130.66787,33.86646,0.03950103,0.043318618,0.033707112,0.0470373,0.035544362,0.0442708,0.03192996
t_1207,130.72105,33.87095,0.034022313,0.03813934,0.03403295,0.039355718,0.032670874,0.037765708,0.044470567
