# 19900530_Sequence_Vrancea/19900530_M6.95_Vrancea median gmf, Stations:Seismic, gmlt:GEM, Rupture:EFEHR
custom_site_id,lon,lat,"BCHydroESHM20SSlab
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00","BCHydroESHM20SSlab
sigma_mu_epsilon = -1.355630
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00","BCHydroESHM20SSlab
sigma_mu_epsilon = 1.355630
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00","BCHydroESHM20SSlab
theta_6_adjustment = -0.001500
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00","BCHydroESHM20SSlab
theta_6_adjustment = 0.001500
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00"
s_135,26.650000000000006,44.877,0.13816,0.13816,0.13816,0.13816,0.13816
s_136,26.555000000000007,46.638,0.13633,0.13633,0.13633,0.13633,0.13633
s_137,25.591999999999985,45.817,0.057609864,0.05686025,0.05836936,0.057609864,0.057609864
s_138,28.180000000000007,45.8,0.051265944,0.05033456,0.052214563,0.051265944,0.051265944
s_139,26.97800000000001,46.707,0.04648873,0.0456348,0.04735864,0.04648873,0.04648873
s_14,26.762,46.25,0.100824654,0.0990558,0.102625094,0.100824654,0.100824654
s_140,28.159999999999997,46.04,0.134694,0.134694,0.134694,0.134694,0.134694
s_141,28.170000000000016,45.64,0.051441394,0.050573297,0.052324384,0.051441394,0.051441394
s_142,27.46199999999999,46.645,0.051322408,0.050350588,0.052312985,0.051322408,0.051322408
s_143,25.546999999999997,45.765,0.09074343,0.090495154,0.09099239,0.09074343,0.09074343
s_144,27.759000000000015,46.532,0.039198063,0.038456157,0.039954282,0.039198063,0.039198063
s_145,27.709000000000003,46.567,0.04338177,0.042641766,0.044134613,0.04338177,0.04338177
s_146,25.685000000000002,45.272,0.12878,0.12878,0.12878,0.12878,0.12878
s_147,27.11500000000001,44.829,0.036181994,0.035516825,0.036859624,0.036181994,0.036181994
s_148,25.714,45.214,0.03321797,0.03259163,0.033856343,0.03321797,0.03321797
s_149,27.591999999999985,46.646,0.027527075,0.026987087,0.028077867,0.027527075,0.027527075
s_15,26.019000000000005,44.676,0.13114779,0.12884487,0.13349186,0.13114779,0.13114779
s_150,26.77000000000001,44.787,0.2356948,0.23135744,0.24011347,0.2356948,0.2356948
s_151,26.408999999999992,44.822,0.20743099,0.20362084,0.21131243,0.20743099,0.20743099
s_152,27.977000000000004,45.244,0.14182094,0.14025347,0.14340594,0.14182094,0.14182094
s_153,26.769000000000005,46.776,0.21780644,0.21370962,0.22198181,0.21780644,0.21780644
s_154,27.801999999999992,45.075,0.12031,0.12031,0.12031,0.12031,0.12031
s_155,26.30000000000001,44.833,0.14829119,0.1460325,0.15058482,0.14829119,0.14829119
s_156,25.74000000000001,45.129,0.15236928,0.15003785,0.15473692,0.15236928,0.15236928
s_157,27.930000000000007,45.177,0.19084878,0.1874313,0.19432858,0.19084878,0.19084878
s_158,25.733000000000004,45.141,0.14417027,0.1421627,0.14620619,0.14417027,0.14417027
s_159,27.90700000000001,45.13,0.15640965,0.15394142,0.15891744,0.15640965,0.15640965
s_16,26.712999999999994,45.712,0.12890726,0.12674232,0.13110921,0.12890726,0.12890726
s_160,26.579999999999984,44.75,0.16238576,0.15961285,0.16520685,0.16238576,0.16238576
s_161,26.995000000000005,46.814,0.11704,0.11704,0.11704,0.11704,0.11704
s_162,26.433999999999997,44.767,0.14033791,0.13891484,0.14177556,0.14033791,0.14033791
s_163,26.617999999999995,46.798,0.13837385,0.13583332,0.14096192,0.13837385,0.13837385
s_164,26.512,46.778,0.14062956,0.13811731,0.14318751,0.14062956,0.14062956
s_165,25.964,44.92,0.115,0.115,0.115,0.115,0.115
s_166,27.18100000000001,46.817,0.12409096,0.12192146,0.12629908,0.12409096,0.12409096
s_167,28.150000000000006,46.379,0.1148,0.1148,0.1148,0.1148,0.1148
s_168,26.774,46.831,0.11473,0.11473,0.11473,0.11473,0.11473
s_169,26.64500000000001,44.718,0.14745589,0.1449766,0.14997756,0.14745589,0.14745589
s_17,26.899,45.909,0.11022135,0.10834519,0.112129994,0.11022135,0.11022135
s_170,27.24199999999999,46.823,0.13759457,0.13492836,0.14031346,0.13759457,0.13759457
s_171,27.807999999999993,44.994,0.13565868,0.13416578,0.1371682,0.13565868,0.13565868
s_172,26.013000000000005,44.874,0.11408,0.11408,0.11408,0.11408,0.11408
s_173,28.289999999999992,45.46,0.12723003,0.1252989,0.12919092,0.12723003,0.12723003
s_174,26.840000000000003,46.855,0.123878315,0.1214771,0.126327,0.123878315,0.123878315
s_175,25.990999999999985,44.86,0.10495009,0.1033273,0.10659838,0.10495009,0.10495009
s_176,28.400000000000006,45.68,0.11956709,0.11724382,0.121936396,0.11956709,0.11956709
s_177,27.289999999999992,44.735,0.11906912,0.11675949,0.12142444,0.11906912,0.11906912
s_178,26.711000000000013,44.678,0.10130442,0.10115824,0.101450816,0.10130442,0.10130442
s_179,27.81899999999999,46.683,0.13351351,0.1310823,0.1359898,0.13351351,0.13351351
s_18,26.726,45.642,0.12603134,0.12394358,0.12815425,0.12603134,0.12603134
s_180,26.016999999999996,44.817,0.098473325,0.09743234,0.09952544,0.098473325,0.098473325
s_181,27.123999999999995,46.889,0.11582653,0.113764495,0.11792596,0.11582653,0.11582653
s_182,25.573000000000008,45.098,0.10639284,0.104502566,0.10831729,0.10639284,0.10639284
s_183,27.61699999999999,44.806,0.10036716,0.09889956,0.10185653,0.10036716,0.10036716
s_184,25.629999999999995,45.026,0.1342313,0.13190499,0.13659862,0.1342313,0.1342313
s_185,25.77000000000001,44.919,0.1227253,0.1206807,0.12480455,0.1227253,0.1227253
s_186,26.650000000000006,44.637,0.10123151,0.09926562,0.103236325,0.10123151,0.10123151
s_187,26.90100000000001,44.631,0.10168279,0.0998888,0.103508994,0.10168279,0.10168279
s_188,26.932999999999993,46.925,0.123952776,0.12283444,0.12508129,0.123952776,0.123952776
s_189,27.836000000000013,44.896,0.09859478,0.097166196,0.10004436,0.09859478,0.09859478
s_19,26.77799999999999,45.827,0.107028596,0.10649791,0.10756193,0.107028596,0.107028596
s_190,26.75,44.6167,0.109581016,0.10773946,0.11145405,0.109581016,0.109581016
s_191,26.74600000000001,44.614,0.11991009,0.11785031,0.12200587,0.11991009,0.11991009
s_192,27.00999999999999,44.619,0.098698154,0.097225055,0.100193575,0.098698154,0.098698154
s_193,28.084000000000003,46.621,0.10512312,0.10350436,0.10676719,0.10512312,0.10512312
s_194,27.061000000000007,44.593,0.09844208,0.09769404,0.09919584,0.09844208,0.09844208
s_195,28.060000000000002,46.674,0.123065405,0.120827526,0.12534474,0.123065405,0.123065405
s_196,27.163999999999987,44.587,0.11071,0.11071,0.11071,0.11071,0.11071
s_197,28.173000000000002,46.618,0.08595657,0.08427706,0.08766955,0.08595657,0.08595657
s_198,25.433999999999997,45.078,0.12405695,0.122792765,0.12533414,0.12405695,0.12405695
s_199,26.650000000000006,46.993,0.14183164,0.13917756,0.14453632,0.14183164,0.14183164
s_2,27.626000000000005,46.266,0.13381669,0.13211314,0.1355422,0.13381669,0.13381669
s_20,27.067000000000007,45.795,0.10037924,0.09908528,0.101690106,0.10037924,0.10037924
s_200,26.01400000000001,44.679,0.09710842,0.095573425,0.09866807,0.09710842,0.09710842
s_201,28.610000000000014,45.68,0.121165,0.11888109,0.12349279,0.121165,0.121165
s_202,27.433999999999997,46.968,0.091398,0.08977247,0.09305296,0.091398,0.091398
s_203,27.336000000000013,46.986,0.12179427,0.1196747,0.12395138,0.12179427,0.12179427
s_204,26.317000000000007,44.583,0.12313916,0.12161931,0.12467799,0.12313916,0.12313916
s_205,26.808999999999997,45.147,0.13153444,0.13116258,0.13190734,0.13153444,0.13153444
s_206,26.823000000000008,47.022,0.07942013,0.07791188,0.08095758,0.07942013,0.07942013
s_207,28.626000000000005,45.632,0.08022753,0.07865833,0.08182805,0.08022753,0.08022753
s_208,27.185000000000002,44.545,0.091999814,0.09070187,0.09331634,0.091999814,0.091999814
s_209,25.896000000000015,44.694,0.10929,0.10929,0.10929,0.10929,0.10929
s_21,26.733299999999986,45.85,0.14044245,0.13795626,0.14297344,0.14044245,0.14044245
s_210,27.896000000000015,46.875,0.1092,0.1092,0.1092,0.1092,0.1092
s_211,28.144000000000005,44.92,0.12860529,0.12622288,0.13103268,0.12860529,0.12860529
s_212,28.074000000000012,46.805,0.07896966,0.077518746,0.08044772,0.07896966,0.07896966
s_213,27.716999999999985,46.963,0.073127,0.07169425,0.07458839,0.073127,0.073127
s_214,27.51599999999999,44.566,0.09528688,0.094557464,0.09602193,0.09528688,0.09528688
s_215,26.433999999999997,44.484,0.07546949,0.074021354,0.07694595,0.07546949,0.07546949
s_216,27.51599999999999,47.039,0.10857,0.10857,0.10857,0.10857,0.10857
s_217,26.931999999999988,44.443,0.08574381,0.08422376,0.08729128,0.08574381,0.08574381
s_218,27.954000000000008,46.921,0.08019729,0.0789038,0.08151198,0.08019729,0.08019729
s_219,25.94399999999999,44.57,0.09987653,0.09802751,0.10176043,0.09987653,0.09987653
s_22,26.72800000000001,45.864,0.113998994,0.11332897,0.114672974,0.113998994,0.113998994
s_220,27.150000000000006,44.433,0.07473172,0.07336617,0.076122686,0.07473172,0.07473172
s_221,25.637,44.684,0.12820315,0.12633762,0.13009624,0.12820315,0.12820315
s_222,27.483000000000004,47.108,0.09234309,0.090909876,0.09379889,0.09234309,0.09234309
s_223,27.13300000000001,47.156,0.078988716,0.07748743,0.080519095,0.078988716,0.078988716
s_224,26.201999999999998,44.459,0.10602019,0.10398403,0.10809622,0.10602019,0.10602019
s_225,26.697000000000003,44.388,0.07804717,0.07661881,0.07950215,0.07804717,0.07804717
s_226,27.333,44.433,0.07849434,0.076989464,0.08002863,0.07849434,0.07849434
s_227,26.310000000000002,47.096,0.09211027,0.090325214,0.09393061,0.09211027,0.09211027
s_228,27.63900000000001,47.084,0.1007717,0.099240355,0.10232668,0.1007717,0.1007717
s_229,26.266999999999996,44.431,0.0994562,0.09792712,0.10100915,0.0994562,0.0994562
s_23,26.937000000000012,45.586,0.108185254,0.1064327,0.109966666,0.108185254,0.108185254
s_230,26.788999999999987,44.352,0.07613944,0.07487363,0.07742666,0.07613944,0.07613944
s_231,25.76400000000001,44.563,0.07123451,0.070025176,0.07246473,0.07123451,0.07123451
s_232,26.093999999999994,44.441,0.07790852,0.07643543,0.07941001,0.07790852,0.07790852
s_233,26.099999999999994,44.4333,0.10789023,0.106322564,0.10948102,0.10789023,0.10789023
s_234,26.460000000000008,44.358,0.11478991,0.11299456,0.11661378,0.11478991,0.11478991
s_235,28.05600000000001,46.993,0.08091327,0.079407185,0.08244791,0.08091327,0.08091327
s_236,28.37899999999999,44.877,0.06123829,0.06061376,0.061869252,0.06123829,0.06123829
s_237,26.812999999999988,44.321,0.07723884,0.07575857,0.07874804,0.07723884,0.07723884
s_238,27.599999999999994,47.1667,0.056363553,0.055257466,0.057491776,0.056363553,0.056363553
s_239,28.833,45.35,0.09295891,0.0911491,0.09480467,0.09295891,0.09295891
s_24,27.10499999999999,45.957,0.13212985,0.13019936,0.13408896,0.13212985,0.13212985
s_240,26.084000000000003,44.382,0.06902826,0.06777428,0.07030544,0.06902826,0.06902826
s_241,25.885999999999996,44.445,0.08900515,0.08727264,0.09077206,0.08900515,0.08900515
s_242,28.860000000000014,46.989,0.07072287,0.069863886,0.07159242,0.07072287,0.07072287
s_243,26.918000000000006,44.269,0.07984876,0.078336366,0.08139035,0.07984876,0.07984876
s_244,25.283999999999992,44.75,0.0830359,0.08162723,0.084468886,0.0830359,0.0830359
s_245,26.583,44.267,0.0802519,0.079074755,0.08144657,0.0802519,0.0802519
s_246,28.04400000000001,44.544,0.073071726,0.07166046,0.07451079,0.073071726,0.073071726
s_247,26.043000000000006,44.351,0.052060813,0.051678527,0.052445926,0.052060813,0.052060813
s_248,26.664999999999992,47.291,0.08986908,0.088341944,0.09142262,0.08986908,0.08986908
s_249,27.320999999999998,47.284,0.10920575,0.10746717,0.110972464,0.10920575,0.10920575
s_25,26.825999999999993,45.495,0.12797178,0.12577452,0.13020743,0.12797178,0.12797178
s_250,25.82499999999999,44.412,0.06527957,0.064016685,0.06656738,0.06527957,0.06527957
s_251,27.80000000000001,47.2,0.084181786,0.082767025,0.08562072,0.084181786,0.084181786
s_252,27.263000000000005,44.263,0.07973819,0.0783684,0.081131935,0.07973819,0.07973819
s_253,28.377999999999986,44.719,0.053194027,0.052859556,0.053530615,0.053194027,0.053194027
s_254,27.700999999999993,47.241,0.07035364,0.06902382,0.07170909,0.07035364,0.07035364
s_255,27.828000000000003,44.369,0.049903154,0.04971401,0.050093018,0.049903154,0.049903154
s_256,25.84299999999999,44.292,0.095890895,0.094047144,0.097770795,0.095890895,0.095890895
s_257,26.90100000000001,47.428,0.08593916,0.084577255,0.087322995,0.08593916,0.08593916
s_258,27.369,44.107,0.09465986,0.09331654,0.096022524,0.09465986,0.09465986
s_259,24.75,44.83,0.068896644,0.06756672,0.07025274,0.068896644,0.068896644
s_26,27.03800000000001,45.566,0.10424109,0.10331978,0.10517061,0.10424109,0.10424109
s_260,27.69999999999999,44.064,0.08099692,0.07941705,0.08260823,0.08099692,0.08099692
s_261,28.134000000000015,44.179,0.085318424,0.08407509,0.086580135,0.085318424,0.085318424
s_262,25.099999999999994,44.294,0.10455632,0.103285804,0.10584246,0.10455632,0.10455632
s_263,25.199000000000012,44.191,0.06390051,0.06274579,0.065076485,0.06390051,0.06390051
s_264,28.38300000000001,44.032,0.10052692,0.09855968,0.10253342,0.10052692,0.10052692
s_265,25.432999999999993,43.85,0.083943315,0.08229569,0.08562392,0.083943315,0.083943315
s_266,25.558999999999997,43.711,0.050715216,0.05038966,0.051042877,0.050715216,0.050715216
s_267,24.483000000000004,44.252,0.07078842,0.069794685,0.071796305,0.07078842,0.07078842
s_268,27.833,43.567,0.08780286,0.08671176,0.08890768,0.08780286,0.08780286
s_269,25.36699999999999,43.654,0.057704367,0.056601897,0.058828313,0.057704367,0.057704367
s_27,26.75200000000001,46.012,0.12922008,0.12832107,0.13012539,0.12922008,0.12922008
s_270,23.938999999999993,44.618,0.07648633,0.07498535,0.07801735,0.07648633,0.07648633
s_271,24.615999999999985,43.903,0.10316,0.10316,0.10316,0.10316,0.10316
s_272,28.135999999999996,45.178,0.056696746,0.05560424,0.05781072,0.056696746,0.056696746
s_273,23.74199999999999,44.393,0.06753125,0.06624862,0.06883872,0.06753125,0.06753125
s_274,27.046999999999997,45.377,0.0526248,0.051996324,0.05326087,0.0526248,0.0526248
s_275,27.038999999999987,45.38,0.08264109,0.082598805,0.08268339,0.08264109,0.08264109
s_276,28.02799999999999,45.427,0.08563884,0.0852226,0.08605711,0.08563884,0.08563884
s_277,28.180000000000007,45.72,0.06788334,0.06662744,0.06916292,0.06788334,0.06788334
s_278,28.19999999999999,45.9,0.07327049,0.07227146,0.07428333,0.07327049,0.07327049
s_279,27.665999999999997,46.228,0.07672295,0.075485766,0.077980414,0.07672295,0.07672295
s_28,26.634000000000015,45.932,0.10553009,0.103668846,0.10742475,0.10553009,0.10553009
s_280,26.064999999999998,44.426,0.09036448,0.0887938,0.09196295,0.09036448,0.09036448
s_281,26.03800000000001,45.183,0.07654446,0.075036995,0.07808222,0.07654446,0.07654446
s_282,28.150000000000006,45.1833,0.07685742,0.07594849,0.07777722,0.07685742,0.07685742
s_283,28.52000000000001,46.27,0.078233995,0.07687507,0.079616934,0.078233995,0.078233995
s_284,28.855999999999995,47.0,0.070133366,0.06875731,0.071536966,0.070133366,0.070133366
s_285,26.329000000000008,44.46,0.096032895,0.0952739,0.09679794,0.096032895,0.096032895
s_286,27.349999999999994,44.565,0.08734419,0.08636743,0.088332,0.08734419,0.08734419
s_287,27.575999999999993,47.169,0.08899511,0.08889258,0.08909775,0.08899511,0.08899511
s_288,28.19999999999999,45.905,0.054179106,0.053183768,0.05519307,0.054179106,0.054179106
s_289,27.733000000000004,46.637,0.06868316,0.067810595,0.06956696,0.06868316,0.06868316
s_29,27.25800000000001,45.714,0.13119264,0.1297938,0.13260655,0.13119264,0.13119264
s_290,27.670000000000016,44.17,0.05300534,0.051966414,0.054065038,0.05300534,0.05300534
s_291,26.61699999999999,44.05,0.07669628,0.075485766,0.0779262,0.07669628,0.07669628
s_292,28.0,47.36,0.08397881,0.08280127,0.08517309,0.08397881,0.08397881
s_293,26.900000000000006,46.567,0.0703443,0.06895987,0.07175651,0.0703443,0.0703443
s_294,27.283000000000015,43.95,0.076389015,0.075572625,0.077214226,0.076389015,0.076389015
s_295,26.833,43.917,0.06031057,0.059604958,0.061024535,0.06031057,0.06031057
s_296,25.971000000000004,43.856,0.070147924,0.068931274,0.07138604,0.070147924,0.070147924
s_297,27.400000000000006,43.75,0.070952214,0.06994787,0.07197098,0.070952214,0.070952214
s_298,26.266999999999996,43.7,0.07030964,0.06926254,0.07137257,0.07030964,0.07030964
s_299,27.569999999999993,47.16,0.06509869,0.06387757,0.06634316,0.06509869,0.06509869
s_3,26.545000000000016,45.138,0.24397427,0.24396494,0.2439836,0.24397427,0.24397427
s_30,27.311000000000007,45.87,0.12417158,0.122047,0.12633315,0.12417158,0.12417158
s_300,26.360000000000014,43.65,0.104901485,0.104427636,0.10537749,0.104901485,0.104901485
s_301,27.483000000000004,43.6,0.10093,0.10093,0.10093,0.10093,0.10093
s_302,26.599999999999994,43.36,0.09168931,0.09091339,0.09247185,0.09168931,0.09168931
s_303,26.144000000000005,45.998,0.049223788,0.0483173,0.050147284,0.049223788,0.049223788
s_304,26.195999999999998,46.103,0.04504954,0.044161633,0.045955304,0.04504954,0.04504954
s_305,25.994,45.604,0.09062836,0.08937965,0.09189451,0.09062836,0.09062836
s_306,26.063999999999993,46.04,0.0640648,0.06307737,0.06506769,0.0640648,0.0640648
s_307,27.192000000000007,45.693,0.06317449,0.061926875,0.06444725,0.06317449,0.06317449
s_308,27.849999999999994,45.9,0.048896827,0.047944505,0.049868066,0.048896827,0.048896827
s_309,27.784999999999997,45.595,0.044083558,0.04370861,0.04446172,0.044083558,0.044083558
s_31,27.129999999999995,46.074,0.13735478,0.13589555,0.13882966,0.13735478,0.13735478
s_310,25.84899999999999,45.801,0.07246222,0.07118503,0.07376234,0.07246222,0.07246222
s_311,27.885999999999996,46.098,0.054034773,0.052979562,0.055111,0.054034773,0.054034773
s_312,25.80600000000001,45.675,0.0733452,0.072030775,0.074683614,0.0733452,0.0733452
s_313,25.772999999999996,45.721,0.068460524,0.0675541,0.06937911,0.068460524,0.068460524
s_314,26.102000000000004,44.436,0.0903278,0.09031249,0.09034311,0.0903278,0.0903278
s_315,28.016999999999996,45.533,0.04750031,0.046644002,0.04837234,0.04750031,0.04750031
s_316,25.64099999999999,45.764,0.056107476,0.055034563,0.057201304,0.056107476,0.056107476
s_317,25.634000000000015,45.709,0.095117524,0.095058404,0.09517669,0.095117524,0.095117524
s_318,24.875,43.765,0.056666404,0.055547755,0.057807583,0.056666404,0.056666404
s_319,25.607,45.658,0.07207224,0.070647776,0.07352542,0.07207224,0.07207224
s_32,27.300999999999988,46.008,0.13412437,0.13268219,0.13558221,0.13412437,0.13412437
s_320,26.058999999999997,44.419,0.055789508,0.055068173,0.056520294,0.055789508,0.055789508
s_321,26.01400000000001,43.864,0.0812094,0.08024075,0.082189746,0.0812094,0.0812094
s_322,26.917,44.85,0.06930988,0.068181746,0.07045669,0.06930988,0.06930988
s_323,25.692000000000007,46.089,0.09946,0.09946,0.09946,0.09946,0.09946
s_324,28.170000000000016,46.01,0.06669915,0.065522276,0.067897156,0.06669915,0.06669915
s_325,27.329999999999984,44.189,0.08282164,0.08239308,0.08325243,0.08282164,0.08282164
s_326,27.084000000000003,46.722,0.060601246,0.059827413,0.061385084,0.060601246,0.060601246
s_327,25.591999999999985,45.975,0.06415309,0.06292411,0.065406084,0.06415309,0.06415309
s_328,25.574000000000012,45.445,0.05314436,0.05209381,0.054216098,0.05314436,0.05314436
s_329,25.60900000000001,46.079,0.09922,0.09922,0.09922,0.09922,0.09922
s_33,26.415999999999997,45.83,0.111039765,0.10918954,0.11292134,0.111039765,0.111039765
s_330,25.534999999999997,45.952,0.043742575,0.042889096,0.04461304,0.043742575,0.043742575
s_331,28.00399999999999,45.285,0.07523494,0.07434865,0.0761318,0.07523494,0.07523494
