# 20150425_M7.8_Gorkha median gmf, Stations:Seismic, gmlt:Adjusted, Rupture:Yagi, Max_dist:250km
custom_site_id,lon,lat,"AbrahamsonEtAl2014
region = ""CHN""",AbrahamsonEtAl2015SInter,AtkinsonBoore2003SInter,CauzziEtAl2014,ChiouYoungs2014,YoungsEtAl1997SInter,ZhaoEtAl2016SInter
m_275,85.2846,27.679,0.24430785,0.24407537,0.26455495,0.23995945,0.2446302,0.26305857,0.24717669
m_276,85.3271,27.667,0.16877727,0.16998237,0.16414931,0.16865419,0.17214036,0.16731523,0.1775203
m_277,85.3249,27.669,0.17147295,0.1596675,0.18222383,0.17792171,0.1757673,0.16628408,0.17425661
m_278,85.2711,27.688,0.29792345,0.23577462,0.34805003,0.31173733,0.31369826,0.34644124,0.29660496
m_279,85.3223,27.671,0.17041548,0.15853421,0.18221094,0.17689058,0.17419551,0.16561404,0.1714129
m_28,85.7014,27.796,0.41606233,0.3606825,0.15599203,0.22923842,0.4833018,0.24397291,1.0585068
m_280,85.2128,27.707,0.33664256,0.31472874,0.2652968,0.27908778,0.3702672,0.32125813,0.56269777
m_281,85.3581,27.66,0.17425479,0.15754882,0.17675498,0.18647148,0.182524,0.16588554,0.13718738
m_282,85.3203,27.675,0.16254315,0.16198748,0.16088347,0.16306669,0.16401967,0.16176166,0.16452974
m_283,85.4399,27.637,0.19845375,0.2595619,0.10528554,0.17447035,0.22015852,0.13725223,0.40093404
m_284,85.4118,27.647,0.20384443,0.22719288,0.15796089,0.18071248,0.22076876,0.18543074,0.3200539
m_285,85.3236,27.676,0.15892766,0.15911217,0.15717593,0.15909748,0.16002215,0.15822464,0.1615665
m_286,85.3645,27.666,0.16760242,0.15191756,0.17381321,0.17970432,0.17411034,0.16128512,0.12870722
m_287,85.4299,27.646,0.2145968,0.24612063,0.15736176,0.18275453,0.23453933,0.19228426,0.34301496
m_288,85.3269,27.679,0.15752746,0.13815424,0.17031243,0.17392538,0.16171335,0.15440807,0.11416704
m_289,85.2518,27.709,0.26437134,0.2788614,0.28111142,0.23454374,0.27190486,0.31099018,0.352664
m_29,85.1857,27.9737,0.37810278,0.33903694,0.108341396,0.20983979,0.42927402,0.16950563,0.9947845
m_290,85.375,27.668,0.16787694,0.15266307,0.1731541,0.17871486,0.17441171,0.16103344,0.12974796
m_291,85.3643,27.6749,0.15958571,0.14588207,0.17079616,0.1706683,0.16323876,0.15595827,0.11798305
m_292,85.3167,27.691,0.15905333,0.1654347,0.1566806,0.15520701,0.15768452,0.1605147,0.17315905
m_293,85.3758,27.673,0.16272156,0.14865866,0.17203586,0.17319782,0.16753308,0.15795968,0.122022
m_294,85.4384,27.657,0.21765888,0.24704038,0.1560961,0.18163833,0.23654592,0.19187771,0.3496864
m_295,85.4136,27.666,0.19243753,0.21277389,0.15539113,0.17007929,0.20463564,0.17770094,0.2825101
m_296,85.4243,27.669,0.20436929,0.22264735,0.15499794,0.17592861,0.21967636,0.18199441,0.31752762
m_297,85.3074,27.7082,0.1788912,0.17537718,0.18383773,0.17857808,0.1789298,0.17925824,0.22835661
m_298,85.3945,27.681,0.17204721,0.17906624,0.15347113,0.16073257,0.17677744,0.1636791,0.20471606
m_299,85.4331,27.669,0.22877267,0.20612478,0.1724707,0.21365763,0.2556417,0.18611477,0.35133666
m_30,85.7599,27.772,0.46537,0.36972034,0.15625481,0.2591755,0.5636767,0.2479095,1.3316206
m_300,85.4313,27.674,0.22536997,0.20321797,0.17196964,0.21027689,0.2500589,0.1843091,0.33999932
m_301,85.3886,27.689,0.17019168,0.15487531,0.16930112,0.17536998,0.17621109,0.16021098,0.13807537
m_302,85.2672,27.734,0.21336363,0.26133806,0.14761387,0.18539771,0.2169182,0.17596379,0.3524393
m_303,85.443,27.675,0.23561923,0.20366824,0.17200571,0.22838359,0.26714993,0.18961868,0.27827373
m_304,85.4062,27.692,0.18834247,0.19181646,0.15238257,0.16842353,0.1970909,0.16964808,0.24739161
m_305,84.8607,27.907,0.45441157,0.4101014,0.16085765,0.26346874,0.55610144,0.26398337,1.328652
m_306,84.9031,27.896,0.44064096,0.40724128,0.10803289,0.2589528,0.53837407,0.18109234,1.3029983
m_307,85.3099,27.735,0.2074318,0.20749098,0.19020003,0.1869422,0.21128508,0.19613412,0.3040579
m_308,85.3732,27.715,0.17907676,0.16886415,0.16565654,0.17098473,0.18416677,0.16354355,0.2264427
m_309,85.4133,27.703,0.2056521,0.19439836,0.16896895,0.18373135,0.21916546,0.17456053,0.28529057
m_31,86.0792,27.649,0.38776407,0.35720164,0.103836365,0.2182471,0.3618749,0.16852699,1.152479
m_310,85.3037,27.746,0.2186888,0.23861918,0.17720105,0.17948844,0.22190589,0.20851807,0.35322088
m_311,85.2999,27.755,0.23437265,0.24771346,0.17944944,0.18737504,0.24179316,0.21527354,0.3920978
m_312,84.9478,27.902,0.4044409,0.38974327,0.10875272,0.24188837,0.48982692,0.18033177,1.2531735
m_313,85.3929,27.73,0.20552959,0.20291656,0.15068898,0.17342243,0.21566908,0.17548083,0.300503
m_314,85.3155,27.765,0.2342197,0.20302817,0.18926498,0.23098251,0.2556838,0.20785265,0.29586834
m_315,85.4216,27.727,0.23122105,0.2109603,0.16886246,0.19628306,0.2516536,0.18372527,0.36247668
m_316,85.48,27.709,0.26760435,0.27438697,0.15386704,0.19526574,0.29733458,0.20363915,0.4825036
m_317,85.3928,27.743,0.22065794,0.21427587,0.15166211,0.18031074,0.23384622,0.18170223,0.34416723
m_318,85.4487,27.727,0.24963656,0.24909046,0.15272269,0.1888114,0.2734355,0.19382182,0.45273766
m_319,85.3357,27.768,0.24280468,0.22232234,0.18085547,0.2045873,0.25964454,0.19978109,0.40685788
m_32,85.3038,28.082,0.38242102,0.31842723,0.10457464,0.19511753,0.42790523,0.16235013,0.97061783
m_320,85.4436,27.739,0.25246,0.25021145,0.1526503,0.18806405,0.27594438,0.19452095,0.46250588
m_321,85.2966,27.793,0.23361687,0.27440634,0.11710106,0.17414197,0.24518526,0.15541254,0.47689584
m_322,85.3175,27.79,0.26630554,0.26915464,0.16921091,0.19210589,0.28188884,0.21673712,0.51208454
m_323,85.4165,27.754,0.24063098,0.2437514,0.15262666,0.17957656,0.25749174,0.19157925,0.43119565
m_324,85.3373,27.791,0.22357184,0.26558736,0.109148696,0.16511142,0.232356,0.14393729,0.4372004
m_325,85.3353,27.807,0.23563668,0.27206323,0.109653674,0.16901284,0.2484305,0.1482803,0.49495006
