# 20150425_M7.8_Gorkha median gmf, Stations:Seismic, gmlt:Adjusted, Rupture:Hayes, Max_dist:150km
custom_site_id,lon,lat,"AbrahamsonEtAl2014
region = ""CHN""",AbrahamsonEtAl2015SInter,AtkinsonBoore2003SInter,CauzziEtAl2014,ChiouYoungs2014,YoungsEtAl1997SInter,ZhaoEtAl2016SInter
m_148,85.3231,27.673,0.16887644,0.15597007,0.17891932,0.17070128,0.17031838,0.1605042,0.16183059
m_149,85.3111,27.677,0.17404619,0.17282775,0.17272049,0.17367823,0.17482087,0.17266732,0.17342219
m_15,86.2538,27.602,0.21012041,0.15627933,0.094516434,0.108529836,0.13494106,0.090690255,0.20016967
m_150,85.3341,27.671,0.15931427,0.16082236,0.15713933,0.15730439,0.16125543,0.15765138,0.16199152
m_151,85.3881,27.654,0.17925197,0.17640941,0.1571134,0.16490746,0.18922703,0.16033669,0.18963514
m_152,84.6152,28.03,0.31622025,0.27261394,0.101266906,0.18409711,0.39601564,0.117908046,0.3985157
m_153,85.3327,27.676,0.16490026,0.1432039,0.17126204,0.17434521,0.16660804,0.15470299,0.115249075
m_154,85.3075,27.685,0.17159648,0.14080755,0.19490926,0.22222969,0.18082806,0.1773233,0.1391399
m_155,85.2262,27.714,0.28358284,0.26555258,0.26336968,0.2337064,0.30476922,0.27717936,0.3044815
m_156,85.3228,27.684,0.15187952,0.1544798,0.15148252,0.15124986,0.15175116,0.1528951,0.1572029
m_157,85.3114,27.688,0.16661452,0.17158164,0.16574001,0.16552942,0.16607673,0.16906479,0.17873763
m_158,84.6553,27.993,0.30522323,0.27007565,0.10150802,0.18203473,0.3842092,0.118639484,0.4038543
m_159,85.2769,27.708,0.25377643,0.21795988,0.27550757,0.25260124,0.26129708,0.25746349,0.286167
m_16,85.4421,27.705,0.18706672,0.19801398,0.15073772,0.14901033,0.20206371,0.15948118,0.20162755
m_160,85.2609,27.713,0.25324574,0.2493104,0.26383126,0.22533563,0.26304635,0.27494296,0.31779164
m_161,85.4047,27.665,0.17391948,0.18044284,0.15448286,0.15568672,0.18428926,0.15856023,0.19523124
m_162,85.4253,27.667,0.20845051,0.17742157,0.17086786,0.18483034,0.22567858,0.15988718,0.21929125
m_163,85.4167,27.671,0.17666134,0.18607973,0.15335315,0.15345514,0.18861999,0.15876839,0.20721005
m_164,84.6433,28.03,0.30506542,0.26592702,0.10129712,0.17915778,0.38073778,0.117759824,0.39632183
m_165,85.4287,27.668,0.21098085,0.17871223,0.1706509,0.18557408,0.22921528,0.15999138,0.22292171
m_166,85.4306,27.669,0.21231271,0.17939444,0.17049734,0.18592682,0.23103197,0.16002813,0.22488962
m_167,85.4357,27.669,0.21711421,0.18193261,0.17037594,0.18800645,0.23752995,0.16050944,0.23147339
m_168,85.439,27.668,0.22040811,0.18363972,0.17038459,0.18948919,0.2421167,0.16086982,0.23588029
m_169,85.4308,27.672,0.21162565,0.17904183,0.17021137,0.18524033,0.2299259,0.15978432,0.22436833
m_17,85.3088,27.781,0.22231458,0.22525764,0.17042167,0.1711583,0.23902225,0.18763253,0.3137756
m_170,85.424,27.676,0.1957588,0.1846684,0.15269142,0.16749063,0.21099705,0.15893033,0.2152819
m_171,85.4286,27.676,0.20666718,0.18133399,0.16989149,0.17845425,0.2236759,0.15931468,0.22102281
m_172,85.4304,27.676,0.20830135,0.18217534,0.16985458,0.17905852,0.22595464,0.15945114,0.22321601
m_173,85.4437,27.673,0.21748614,0.19311298,0.15259734,0.17827299,0.24011593,0.16085249,0.24049301
m_174,85.4872,27.662,0.21987794,0.21933012,0.15259862,0.16223447,0.2489075,0.16437213,0.24413982
m_175,85.441,27.678,0.21794015,0.1871798,0.16953318,0.18265118,0.23905896,0.16026764,0.23639472
m_176,85.3197,27.7218,0.17778768,0.17594905,0.17532706,0.17617592,0.17847863,0.17490457,0.17588231
m_177,85.4712,27.679,0.22930999,0.20955396,0.15197667,0.17359656,0.2591844,0.16241398,0.27169612
m_178,85.4644,27.686,0.22305325,0.20622219,0.15167946,0.17080364,0.25003025,0.16163798,0.2638307
m_179,85.3106,27.74,0.20370774,0.20001769,0.18963465,0.18336187,0.20984814,0.18806441,0.27320322
m_18,85.4695,27.738,0.21598886,0.21255483,0.15041092,0.15520945,0.23838054,0.16193022,0.23707485
m_180,85.4867,27.685,0.21253906,0.21555002,0.15167092,0.15690455,0.23870748,0.16307142,0.2395621
m_181,85.3473,27.73,0.18082204,0.17307895,0.16755441,0.16823894,0.18467331,0.16339725,0.225917
m_182,85.3537,27.73,0.18172531,0.17203343,0.16677769,0.16825698,0.18613036,0.16187553,0.22279377
m_183,85.4236,27.71,0.18901432,0.18964483,0.15028565,0.15577427,0.20283799,0.1581202,0.22554363
m_184,85.3488,27.742,0.18407826,0.19111772,0.15311383,0.15894009,0.19074968,0.16698346,0.24348691
m_185,85.4235,27.718,0.19257298,0.1919318,0.15004042,0.1566029,0.20701183,0.15863156,0.23215735
m_186,85.3608,27.739,0.18093593,0.18806742,0.15087435,0.15575337,0.18787616,0.16322117,0.23425399
m_187,85.3682,27.737,0.1807429,0.18635502,0.1500706,0.15525602,0.18809003,0.16151522,0.22972444
m_188,85.6204,27.648,0.32409412,0.25088432,0.15200092,0.20411126,0.39877227,0.16908371,0.39710438
m_189,85.3405,27.752,0.19476886,0.19981991,0.15719542,0.16387519,0.20372458,0.17249495,0.26226512
m_19,85.1463,27.8969,0.32766804,0.26100633,0.16525464,0.19424653,0.38807455,0.1833026,0.35152864
m_190,85.4107,27.736,0.20956291,0.184929,0.16676,0.17375723,0.2247193,0.15964885,0.24015005
m_191,85.3651,27.751,0.18176104,0.19774596,0.15230395,0.1500525,0.19075519,0.1653149,0.25040048
m_192,85.4367,27.73,0.2267987,0.18220079,0.16710068,0.19050162,0.24782954,0.16003078,0.18404897
m_193,85.502,27.71,0.22374621,0.21986185,0.15102173,0.15799902,0.25252068,0.16332512,0.25298852
m_194,85.3439,27.761,0.19679329,0.20569713,0.15765116,0.16008355,0.20786485,0.17283837,0.27135336
m_195,85.4635,27.723,0.21774307,0.20900245,0.1504966,0.16104725,0.24162608,0.16127464,0.27339542
m_196,85.3575,27.759,0.19437772,0.2021343,0.15449977,0.15767004,0.20559072,0.1686048,0.26331463
m_197,85.4194,27.739,0.21739484,0.18830179,0.16693345,0.1766374,0.23523353,0.1601596,0.24888453
m_198,85.4597,27.73,0.20609626,0.20813589,0.15036215,0.1526552,0.22578178,0.16119367,0.22650123
m_199,85.375,27.757,0.1861419,0.2008503,0.15211278,0.14963046,0.19675969,0.16497393,0.2575709
m_20,86.0163,27.663,0.2990288,0.24584095,0.10036274,0.16563515,0.35774857,0.11357417,0.35828584
m_200,85.3477,27.769,0.20527159,0.20879361,0.15769298,0.16275248,0.21883827,0.17288347,0.27960196
m_201,85.3752,27.765,0.1711099,0.20202918,0.10168867,0.13862957,0.18082699,0.11329334,0.22167827
m_202,85.3706,27.769,0.19312471,0.20652951,0.15382332,0.15082741,0.20535922,0.1675511,0.22581589
m_203,85.4329,27.749,0.20901369,0.20517036,0.15022086,0.15703939,0.2283374,0.16134335,0.267474
m_204,85.4536,27.744,0.17945546,0.20110334,0.099922076,0.1384593,0.19644898,0.110078454,0.22992294
m_205,85.3738,27.773,0.19765188,0.20830187,0.1538432,0.15218285,0.21107006,0.16764745,0.22964486
m_206,85.3634,27.783,0.17298363,0.2048547,0.103737004,0.13783464,0.18463683,0.11630893,0.24059297
m_207,85.3539,27.793,0.18079667,0.20916978,0.10512994,0.14087903,0.19430806,0.118084036,0.25059623
m_208,85.3761,27.789,0.1783667,0.2054923,0.10289426,0.13846779,0.19205827,0.115072146,0.2434257
m_209,85.1273,27.869,0.3560497,0.26000813,0.168763,0.22474857,0.43420428,0.18770652,0.43267477
m_21,85.1303,27.9236,0.28232852,0.24928415,0.10766587,0.17104423,0.33448887,0.12221643,0.35352045
m_210,85.1377,27.884,0.35867098,0.25496387,0.16685307,0.22745474,0.43619287,0.18531536,0.42953515
m_211,85.5727,27.754,0.289485,0.23711887,0.15084371,0.17757444,0.3389245,0.16503145,0.3618502
m_212,85.1441,27.901,0.32850415,0.26081532,0.16469283,0.19388182,0.38936797,0.18265146,0.35170114
m_213,86.0212,27.679,0.29881263,0.24396685,0.100296825,0.16438751,0.35660517,0.11318723,0.35491297
m_214,85.1494,27.921,0.28738862,0.2526213,0.107975006,0.17321749,0.3389902,0.12242141,0.34993333
m_215,85.1685,27.916,0.3251294,0.25739202,0.16306157,0.18982707,0.3825466,0.1803972,0.34593716
m_216,85.1325,27.927,0.31426862,0.2578359,0.16167764,0.18284573,0.3713536,0.17920598,0.35290635
m_217,85.1468,27.925,0.34691328,0.25866058,0.16201946,0.20300777,0.41794524,0.17945327,0.4271721
m_218,86.0083,27.699,0.29820445,0.24220647,0.100237936,0.16323017,0.35496548,0.112836756,0.35156658
m_219,85.1587,27.925,0.2835197,0.2504226,0.10771436,0.1710394,0.33374625,0.12195619,0.34740442
m_22,85.6862,27.755,0.3195111,0.2482238,0.15097716,0.1794703,0.37799385,0.16621251,0.3304981
m_220,85.5068,27.823,0.26845536,0.2302352,0.15101323,0.16411874,0.30431184,0.16455132,0.28729564
m_221,85.6902,27.779,0.28071386,0.24009459,0.10023938,0.16203125,0.33043987,0.112583764,0.32889375
m_222,86.0488,27.635,0.292588,0.24100102,0.10019077,0.16241677,0.3150588,0.11255392,0.34975773
m_223,86.0621,27.65,0.2908209,0.23740447,0.10005635,0.16004106,0.30585507,0.11179235,0.34329146
m_224,86.0711,27.684,0.29213768,0.23528364,0.09997236,0.15864095,0.31267455,0.11133649,0.33948955
m_225,86.0718,27.67,0.29068834,0.23511437,0.099966735,0.15853158,0.30436856,0.11130036,0.33918375
m_226,86.0733,27.629,0.28438148,0.23279023,0.09987906,0.15701449,0.27926567,0.11080173,0.33496812
m_227,86.088,27.67,0.2859316,0.23004141,0.099763334,0.15520944,0.28351364,0.11019712,0.33005255
m_228,86.0083,27.419,0.26428777,0.23846997,0.10012007,0.16077188,0.24132796,0.112028,0.34525973
m_229,85.2889,28.108,0.28609174,0.2249826,0.10077518,0.15213907,0.32728514,0.1106457,0.31788656
m_23,85.1413,27.9255,0.31300357,0.2573618,0.16192493,0.18255351,0.36906043,0.17942144,0.35155568
m_230,84.4179,28.164,0.30977815,0.26328844,0.10078642,0.17648102,0.3822006,0.11615246,0.38450906
m_231,84.4215,28.183,0.30364436,0.25644273,0.10070164,0.17259042,0.37268484,0.115601696,0.37927437
m_232,85.918,27.246,0.25775635,0.2609389,0.100847214,0.17571141,0.25134453,0.11651981,0.38670516
m_233,86.063,27.388,0.23470385,0.20635729,0.09843176,0.1395757,0.18395655,0.10384053,0.28112394
m_234,86.0637,27.371,0.2245833,0.19911292,0.09820816,0.13533257,0.1741306,0.10291409,0.27459776
m_235,85.952,27.24,0.26000142,0.24463539,0.1506159,0.16907011,0.23277256,0.16434667,0.34093958
m_236,85.9208,27.219,0.31655693,0.26165557,0.15135719,0.21120632,0.30956024,0.16887648,0.45344713
m_237,86.0988,27.405,0.22313675,0.19094743,0.097479,0.1298265,0.16565962,0.100092515,0.25551528
m_238,84.3734,28.229,0.31495172,0.25871986,0.10058678,0.17459257,0.3837563,0.11495674,0.37340704
m_239,86.1004,27.367,0.23497759,0.19059941,0.14654496,0.13350603,0.17188284,0.14628682,0.24236912
m_24,85.5439,27.805,0.23954628,0.22353658,0.1001871,0.15169919,0.27467206,0.11180366,0.29345933
m_240,86.2262,27.656,0.2307361,0.17363256,0.09628,0.119287975,0.15882199,0.09597685,0.22995895
m_241,85.898,27.197,0.32439432,0.27014285,0.15176779,0.22216716,0.3294502,0.17170104,0.47314075
m_242,86.0976,27.349,0.20546529,0.17886506,0.09674674,0.12257079,0.14970088,0.097490214,0.23899181
m_243,86.1113,27.379,0.2081181,0.1780146,0.09667513,0.12203795,0.15004335,0.09724984,0.23750369
m_244,85.9558,27.201,0.22727783,0.23034573,0.09952009,0.15691446,0.20408583,0.10883225,0.31924525
m_245,85.9058,27.15,0.24332176,0.2545188,0.15102609,0.17735928,0.23934987,0.16685951,0.35774115
m_246,86.2605,27.565,0.20063365,0.14917208,0.093650356,0.10415167,0.1261852,0.088368244,0.18816435
m_247,85.9577,27.102,0.1599587,0.21469449,0.14819719,0.16340382,0.21071547,0.15270378,0.3510142
m_248,86.0167,27.112,0.11471117,0.17592703,0.09606595,0.12116749,0.1416507,0.09527089,0.22581744
m_249,85.9739,27.081,0.13859761,0.19850095,0.14698991,0.14217097,0.17587884,0.1479553,0.25049248
m_25,86.0335,27.649,0.29721943,0.24468634,0.10032068,0.16485913,0.34125525,0.113324165,0.35635307
m_250,86.0034,27.089,0.13187301,0.18625833,0.145631,0.13385749,0.16387197,0.14317223,0.22858171
m_251,85.094,27.599,0.3102933,0.3032264,0.12564282,0.22820908,0.3903652,0.14717242,0.41372862
m_252,85.3156,27.575,0.25436634,0.24560426,0.18555081,0.20845705,0.2953762,0.1985539,0.31464908
m_253,85.3326,27.572,0.24252872,0.24319747,0.17947236,0.1976121,0.27963614,0.19264866,0.26591998
m_254,85.2617,27.616,0.2662116,0.2562935,0.23181427,0.22752985,0.29543284,0.24145342,0.27180773
m_255,85.2806,27.613,0.22542079,0.24339746,0.14511861,0.20118155,0.24874167,0.1549615,0.25252765
m_256,85.3836,27.582,0.19426939,0.22288822,0.110885784,0.16517736,0.22283572,0.12216109,0.24736825
m_257,85.3207,27.609,0.2271976,0.22307436,0.18881543,0.19849925,0.25220004,0.19620544,0.2606467
m_258,85.3185,27.611,0.22661288,0.22267316,0.19035129,0.19877692,0.2509172,0.19738707,0.25898954
m_259,85.328,27.6089,0.2215944,0.21992067,0.18460733,0.19348764,0.24581237,0.19185068,0.25584328
m_26,85.5308,27.821,0.23979495,0.22301859,0.10025231,0.15114889,0.2741082,0.11182259,0.29328194
m_260,85.2904,27.622,0.21108809,0.23305273,0.14360176,0.1932921,0.22891925,0.15164185,0.2318779
m_261,85.3544,27.615,0.21692018,0.20454162,0.1720811,0.19110952,0.24014425,0.17859411,0.23704706
m_262,85.3657,27.616,0.19249426,0.2063987,0.16828386,0.16848895,0.21032043,0.17494833,0.19898434
m_263,85.2363,27.668,0.25625116,0.2625556,0.20312771,0.2348546,0.2743616,0.21290196,0.29470164
m_264,85.515,27.58,0.2844921,0.24932031,0.15489861,0.19788976,0.34706897,0.17186123,0.3653746
m_265,85.2776,27.657,0.25647533,0.24251343,0.27021417,0.24170135,0.2680408,0.2694631,0.26941064
m_266,85.5203,27.583,0.28571755,0.24952017,0.15466018,0.19773093,0.34846866,0.17166334,0.3668105
m_267,85.2237,27.68,0.25973138,0.26495472,0.19453874,0.23104744,0.2809945,0.20663393,0.30798405
m_268,85.2913,27.659,0.22398297,0.22329266,0.23430651,0.21493354,0.23129307,0.23329136,0.2340733
m_269,85.2535,27.674,0.2561884,0.2623295,0.22472541,0.24393462,0.26640645,0.2305594,0.27688012
m_27,85.5839,27.82,0.27848986,0.23519918,0.15073559,0.16327612,0.3215332,0.16455485,0.30653763
m_270,85.2151,27.689,0.25941017,0.2647476,0.18518369,0.22533838,0.2833221,0.19857457,0.3144082
m_271,85.2783,27.672,0.2629965,0.24857691,0.3013267,0.25499362,0.26855037,0.2969213,0.27068937
m_272,85.3722,27.642,0.19750465,0.16893345,0.17983848,0.19099903,0.20989695,0.16497585,0.19689435
m_273,85.2369,27.688,0.29023123,0.26944938,0.30882716,0.2532937,0.30656913,0.3160248,0.29587513
m_274,85.5119,27.6,0.2511686,0.2425614,0.15444367,0.1772725,0.29799053,0.17018172,0.2932124
m_275,85.2846,27.679,0.24243858,0.24266225,0.26461318,0.23877135,0.2437501,0.26249543,0.24876805
m_276,85.3271,27.667,0.167394,0.16621074,0.16390169,0.16498348,0.17025553,0.16388679,0.16758445
m_277,85.3249,27.669,0.17322467,0.15913989,0.1820797,0.17451434,0.17556773,0.16338792,0.16597515
m_278,85.2711,27.688,0.3052082,0.24492662,0.34828293,0.30905917,0.3153499,0.3446115,0.30381826
m_279,85.3223,27.671,0.17233765,0.15852305,0.18210751,0.17403714,0.17425615,0.16324757,0.16474189
m_28,85.7014,27.796,0.30517718,0.24335995,0.15077175,0.16919117,0.35778236,0.16522692,0.3286397
m_280,85.2128,27.707,0.30253753,0.27108768,0.26232085,0.24517235,0.33288997,0.27681604,0.37542704
m_281,85.3581,27.66,0.17610624,0.15466133,0.17630556,0.1786168,0.18124115,0.1594395,0.12375797
m_282,85.3203,27.675,0.1622265,0.16073254,0.16078512,0.16158319,0.16336793,0.160444,0.1608612
m_283,85.4399,27.637,0.17218083,0.20180379,0.10345928,0.14577517,0.19127774,0.11255186,0.21511452
m_284,85.4118,27.647,0.18509752,0.19333422,0.15628551,0.15951742,0.2007068,0.1623648,0.2184387
m_285,85.3236,27.676,0.15845935,0.15785174,0.15708934,0.15776168,0.15940486,0.15707095,0.15829952
m_286,85.3645,27.666,0.17030635,0.15084706,0.17352356,0.17435749,0.17396902,0.1567805,0.119798295
m_287,85.4299,27.646,0.18977167,0.20139644,0.15528016,0.1572321,0.20786588,0.1631309,0.1998229
m_288,85.3269,27.679,0.1632038,0.14157073,0.17033663,0.17295942,0.16441524,0.15371627,0.11365357
m_289,85.2518,27.709,0.24633005,0.25528342,0.27970234,0.220813,0.25585404,0.28987423,0.27842435
m_29,85.1857,27.9737,0.28096616,0.24070938,0.104894854,0.16387859,0.3286398,0.11798589,0.34035826
m_290,85.375,27.668,0.17001703,0.15108375,0.1728257,0.17311153,0.17380299,0.15616967,0.119918875
m_291,85.3643,27.6749,0.16250207,0.14669403,0.1707061,0.1678192,0.1641981,0.1539998,0.114815556
m_292,85.3167,27.691,0.15788269,0.16501734,0.15671615,0.15617973,0.15724722,0.16129677,0.17508982
m_293,85.3758,27.673,0.16545752,0.14867261,0.17186189,0.16972372,0.16790548,0.15494284,0.11646957
m_294,85.4384,27.657,0.1904153,0.20114702,0.1539517,0.1557669,0.20832998,0.16205928,0.20117502
m_295,85.4136,27.666,0.17621484,0.18592641,0.15399979,0.15410933,0.18808703,0.15918984,0.20566376
m_296,85.4243,27.669,0.18407759,0.19038819,0.15332401,0.1563137,0.19864924,0.15958536,0.21729195
m_297,85.3074,27.7082,0.1789485,0.17598785,0.18387188,0.17861827,0.17889483,0.17921904,0.22743942
m_298,85.3945,27.681,0.16440207,0.16809613,0.15280505,0.15332897,0.16959518,0.1554248,0.17628734
m_299,85.4331,27.669,0.21468334,0.18065456,0.17043686,0.18696532,0.23422875,0.16027011,0.22813876
m_30,85.7599,27.772,0.3465312,0.2500568,0.15085678,0.18847266,0.416428,0.16574983,0.41509306
m_300,85.4313,27.674,0.21158457,0.17902642,0.17001683,0.18495311,0.22976658,0.1596664,0.22460055
m_301,85.3886,27.689,0.17030765,0.15204106,0.16884257,0.16963533,0.1740299,0.15434486,0.12484771
m_302,85.2672,27.734,0.19297394,0.231085,0.14635037,0.17368607,0.20023817,0.16107222,0.26509938
m_303,85.443,27.675,0.22274704,0.17777196,0.1697403,0.1974485,0.24482769,0.16065158,0.17366582
m_304,85.4062,27.692,0.17653644,0.17529482,0.15132575,0.1572517,0.18493201,0.15629163,0.19492471
m_305,84.8607,27.907,0.33442348,0.2790252,0.15570377,0.19577043,0.41837683,0.17715621,0.40103835
m_306,84.9031,27.896,0.32541075,0.2772318,0.104431875,0.19277366,0.4056878,0.12163862,0.39821985
m_307,85.3099,27.735,0.19867592,0.19828962,0.18955113,0.18145415,0.20331174,0.18806566,0.26843834
m_308,85.3732,27.715,0.17477277,0.16253151,0.16501644,0.16495046,0.17869815,0.1558832,0.19627027
m_309,85.4133,27.703,0.1926419,0.1760197,0.1675403,0.16841514,0.20380515,0.15712589,0.2100523
m_31,86.0792,27.649,0.29563546,0.23690698,0.099842966,0.15993664,0.2930596,0.11061518,0.3334566
m_310,85.3037,27.746,0.1986812,0.21667117,0.17607516,0.17005247,0.20626092,0.1939336,0.286207
m_311,85.2999,27.755,0.21042417,0.22115572,0.17797342,0.17472082,0.22138248,0.19572428,0.29777893
m_312,84.9478,27.902,0.29868266,0.26560947,0.10515426,0.18116164,0.3693346,0.12181271,0.3898903
m_313,85.3929,27.73,0.18901838,0.1828305,0.14935592,0.16065401,0.19898085,0.15866207,0.22359674
m_314,85.3155,27.765,0.22644182,0.18757136,0.18749124,0.21263507,0.24208064,0.18554875,0.21382265
m_315,85.4216,27.727,0.21160413,0.18495259,0.16686633,0.17521948,0.22795404,0.1591658,0.23860775
m_316,85.48,27.709,0.22221792,0.21356282,0.1509106,0.1614854,0.24870072,0.1620687,0.23535582
m_317,85.3928,27.743,0.1996233,0.18923837,0.15003727,0.16425556,0.212372,0.16080183,0.2406437
m_318,85.4487,27.727,0.2139518,0.20379885,0.15027608,0.16225305,0.23577721,0.16057077,0.2620291
m_319,85.3357,27.768,0.22372532,0.19927746,0.17901002,0.1871901,0.23822005,0.1767666,0.28441584
m_32,85.3038,28.082,0.28441733,0.22637571,0.10106606,0.1530768,0.32580963,0.11129869,0.31944528
m_320,85.4436,27.739,0.21554114,0.20468631,0.15016936,0.16189982,0.23735976,0.16088998,0.26628625
m_321,85.2966,27.793,0.19571649,0.22279616,0.11514058,0.15319964,0.21105272,0.1298729,0.27423045
m_322,85.3175,27.79,0.22636716,0.22490203,0.1667934,0.17006564,0.24518415,0.18357128,0.3161406
m_323,85.4165,27.754,0.20637639,0.20287879,0.15039161,0.15767068,0.22408693,0.16175427,0.26326406
m_324,85.3373,27.791,0.18697421,0.21587574,0.10733976,0.14575942,0.20035855,0.120897666,0.25437042
