# 20150425_M7.8_Gorkha median gmf, Stations:Seismic, gmlt:Adjusted, Rupture:USGS, Max_dist:50km
custom_site_id,lon,lat,"AbrahamsonEtAl2014
region = ""CHN""",AbrahamsonEtAl2015SInter,AtkinsonBoore2003SInter,CauzziEtAl2014,ChiouYoungs2014,YoungsEtAl1997SInter,ZhaoEtAl2016SInter
m_120,85.5087,27.581,0.30830207,0.2836857,0.17915328,0.22569653,0.3400503,0.21470517,0.38927388
m_121,84.6047,27.987,0.4043447,0.34946638,0.18689828,0.25890204,0.47342893,0.240445,0.5571516
m_122,85.3456,27.633,0.2115801,0.1925178,0.20120765,0.20346925,0.22017553,0.18743667,0.21300519
m_123,85.3284,27.639,0.19746716,0.20106082,0.18736222,0.18182687,0.1984145,0.19278811,0.21016844
m_124,85.3385,27.636,0.19566156,0.19977503,0.18210296,0.17870289,0.19681878,0.1885778,0.210137
m_125,85.502,27.586,0.29667908,0.2791026,0.17857829,0.21700901,0.32303944,0.21282583,0.37913513
m_126,85.5297,27.578,0.30997673,0.29136077,0.17984249,0.219912,0.33680472,0.21773821,0.348785
m_127,85.2999,27.655,0.21802057,0.21373132,0.2182039,0.20848735,0.22027059,0.2194877,0.22063918
m_128,85.2966,27.658,0.22180091,0.21724685,0.22512582,0.21302041,0.22401214,0.22564831,0.22394058
m_129,85.3428,27.643,0.197682,0.18494694,0.17586401,0.19088544,0.2031915,0.18087159,0.19738512
m_13,85.4578,27.9371,0.27077904,0.27535778,0.11836891,0.18861613,0.3326743,0.14959006,0.364882
m_130,85.3064,27.655,0.2062237,0.20450859,0.20483805,0.19736896,0.20761313,0.20632406,0.20909956
m_131,85.5061,27.594,0.2931695,0.27709326,0.1779807,0.21442464,0.31967074,0.21177286,0.37590852
m_132,85.3183,27.656,0.19821067,0.17861113,0.2073551,0.20458038,0.2042505,0.1869633,0.19111718
m_133,85.3263,27.655,0.19199961,0.17435704,0.19891787,0.19629674,0.19734673,0.17991343,0.1859393
m_134,84.607,28.01,0.33828133,0.33027035,0.12215103,0.22493291,0.39563015,0.16331881,0.46753418
m_135,85.5284,27.593,0.3013424,0.28497922,0.17874533,0.21540289,0.32910517,0.21496628,0.33726555
m_136,85.3121,27.662,0.19737892,0.1818498,0.21100752,0.20179105,0.20190454,0.18918936,0.18992482
m_137,84.6188,28.0,0.36030158,0.3394996,0.12218571,0.23423232,0.42136073,0.163327,0.4672254
m_138,85.3043,27.668,0.20357451,0.18960387,0.22177696,0.2089805,0.20757993,0.19806957,0.19636406
m_139,84.6435,27.971,0.4104027,0.34719312,0.18699998,0.26798457,0.49408928,0.23998573,0.5533446
m_14,86.2435,27.622,0.23118429,0.20753394,0.11459707,0.14534,0.22679064,0.12968455,0.25798807
m_140,85.3323,27.661,0.17432319,0.1720242,0.16812418,0.17026216,0.17569639,0.16959347,0.17412569
m_141,84.6272,27.995,0.39427263,0.34521967,0.18681869,0.24997728,0.46112987,0.23951028,0.46712884
m_142,85.319,27.667,0.18058446,0.168396,0.19352919,0.1847824,0.18361123,0.17333284,0.17389077
m_143,85.5224,27.604,0.28069064,0.2774778,0.17775308,0.20405214,0.3041387,0.21245731,0.3266319
m_144,84.6258,28.002,0.39366767,0.34466693,0.18677272,0.24953438,0.46136495,0.23932318,0.4661397
m_145,85.538,27.602,0.30241016,0.28566912,0.17849433,0.21537434,0.33175507,0.21501173,0.3393269
m_146,85.3178,27.673,0.17273997,0.16235483,0.18668656,0.17745581,0.17485468,0.16690788,0.16662656
m_147,85.3334,27.668,0.1645748,0.16452706,0.16117056,0.16174945,0.16497394,0.16221482,0.1654198
m_148,85.3231,27.673,0.1675661,0.15788805,0.18067114,0.17159171,0.16960074,0.1617665,0.16231129
m_149,85.3111,27.677,0.17437421,0.17334661,0.1731601,0.17409284,0.17457259,0.17330192,0.1736532
m_15,86.2538,27.602,0.22416653,0.19921656,0.113673806,0.14014423,0.21595335,0.1267781,0.24443807
m_150,85.3341,27.671,0.16073118,0.16163054,0.1582392,0.15820092,0.16084795,0.1592705,0.16245669
m_151,85.3881,27.654,0.18381481,0.18217134,0.16301864,0.17031957,0.18867096,0.16953015,0.19294928
m_152,84.6152,28.03,0.34781933,0.33428463,0.12204622,0.22809774,0.41111913,0.16264978,0.46224293
m_153,85.3327,27.676,0.1614049,0.14549147,0.17261949,0.1746165,0.1652829,0.15548252,0.115125075
m_154,85.3075,27.685,0.16486868,0.14438099,0.19545394,0.22175416,0.17848587,0.17699887,0.1365902
m_155,85.2262,27.714,0.29568446,0.28117424,0.2826121,0.24775942,0.30630538,0.3051759,0.31655112
m_156,85.3228,27.684,0.15244891,0.15434463,0.15134937,0.15138407,0.15188654,0.15286878,0.15739314
m_157,85.3114,27.688,0.16711538,0.17075242,0.16530928,0.16510572,0.16629699,0.16858551,0.17847015
m_158,84.6553,27.993,0.33566356,0.32756057,0.122210585,0.22321965,0.39620835,0.16287945,0.46262634
m_159,85.2769,27.708,0.2499906,0.22439593,0.28209224,0.25632975,0.2617286,0.26322594,0.28743163
m_16,85.4421,27.705,0.1984808,0.21258079,0.16279677,0.1623847,0.20760918,0.18054709,0.21624836
m_160,85.2609,27.713,0.2599839,0.25642648,0.27384016,0.23234418,0.26518616,0.28819275,0.32177606
m_161,85.4047,27.665,0.18069012,0.18702884,0.16119577,0.16245668,0.1852492,0.16944934,0.20019285
m_162,85.4253,27.667,0.21093388,0.19069003,0.18262766,0.19691846,0.2264915,0.17630804,0.22773287
m_163,85.4167,27.671,0.18493171,0.1943708,0.16155748,0.16181137,0.1903705,0.1723252,0.21386105
m_164,84.6433,28.03,0.33281893,0.32440552,0.122012146,0.22101893,0.39697146,0.1620848,0.45720237
m_165,85.4287,27.668,0.2137516,0.19280118,0.1829381,0.19850005,0.23034735,0.1773073,0.23213635
m_166,85.4306,27.669,0.21515921,0.1938714,0.18304898,0.19923078,0.23233713,0.17778666,0.23445474
m_167,85.4357,27.669,0.22020033,0.19756027,0.18379125,0.20234483,0.23889844,0.17963997,0.24190985
m_168,85.439,27.668,0.22378916,0.20013088,0.18440494,0.20463254,0.24354218,0.18097682,0.2470182
m_169,85.4308,27.672,0.2143043,0.19338529,0.18262894,0.19844155,0.23136115,0.17737396,0.23390573
m_17,85.3088,27.781,0.23251003,0.24179755,0.18329945,0.1861331,0.24748924,0.2112132,0.33088875
m_170,85.424,27.676,0.20132814,0.1959906,0.16186517,0.17799777,0.21301009,0.17430381,0.22335458
m_171,85.4286,27.676,0.21017857,0.19457603,0.18172821,0.19057703,0.22547458,0.17601714,0.22999118
m_172,85.4304,27.676,0.21194844,0.19586487,0.1820125,0.19158736,0.22789437,0.17666739,0.23254548
m_173,85.4437,27.673,0.22376488,0.20960484,0.16493592,0.19308895,0.24278276,0.18183339,0.2522783
m_174,85.4872,27.662,0.23693955,0.24311854,0.17080483,0.18204321,0.2539004,0.19627996,0.2653892
m_175,85.441,27.678,0.22192289,0.20317231,0.18343607,0.19714381,0.24158715,0.18024313,0.24745195
m_176,85.3197,27.7218,0.17769869,0.17670187,0.1760124,0.17685361,0.17876154,0.1759355,0.17627925
m_177,85.4712,27.679,0.2406963,0.23177443,0.16789818,0.19280386,0.26455045,0.19020613,0.2896223
m_178,85.4644,27.686,0.2333183,0.22662933,0.16662943,0.1885942,0.25548428,0.18764031,0.2802434
m_179,85.3106,27.74,0.2061672,0.2056765,0.1952775,0.18911645,0.21251677,0.1964547,0.27867743
m_18,85.4695,27.738,0.229151,0.23646262,0.16736422,0.1751732,0.248756,0.19242635,0.26045874
m_180,85.4867,27.685,0.22780684,0.23888129,0.16936436,0.1763771,0.24545372,0.19429383,0.26134574
m_181,85.3473,27.73,0.18133457,0.17771775,0.17164078,0.17288288,0.18661205,0.16958126,0.23021714
m_182,85.3537,27.73,0.18193263,0.17715329,0.17136495,0.17323613,0.188161,0.16869597,0.22719921
m_183,85.4236,27.71,0.19630712,0.20162332,0.1598236,0.16716228,0.2077177,0.17478143,0.23595038
m_184,85.3488,27.742,0.1888377,0.19748044,0.158231,0.16591166,0.19474873,0.17697525,0.2506685
m_185,85.4235,27.718,0.19966678,0.20461035,0.16005945,0.16850965,0.21235362,0.17621256,0.24322276
m_186,85.3608,27.739,0.18564649,0.19459757,0.15627527,0.16283193,0.19194397,0.17351949,0.24132057
m_187,85.3682,27.737,0.18541805,0.19339159,0.1557572,0.16272886,0.1922602,0.17223682,0.23707138
m_188,85.6204,27.648,0.34577253,0.30084246,0.18007065,0.24449103,0.41177472,0.2212485,0.44362018
m_189,85.3405,27.752,0.19995427,0.20792948,0.16380186,0.17222284,0.20861538,0.18505251,0.27087831
m_19,85.1463,27.8969,0.34782687,0.31326753,0.19594413,0.23457037,0.4118294,0.24039793,0.40307647
m_190,85.4107,27.736,0.21207353,0.1995864,0.1786424,0.18758047,0.23031072,0.17758134,0.25243157
m_191,85.3651,27.751,0.18966693,0.20681496,0.1599767,0.15944688,0.1965212,0.17969863,0.26067886
m_192,85.4367,27.73,0.22747302,0.20133264,0.18195851,0.2089379,0.25341362,0.18249728,0.1949347
m_193,85.502,27.71,0.23892814,0.24748291,0.17048605,0.1804032,0.2623527,0.1982641,0.27939275
m_194,85.3439,27.761,0.2043214,0.2163991,0.16610754,0.17067088,0.21426001,0.18878117,0.2830234
m_195,85.4635,27.723,0.22896011,0.23074582,0.16604441,0.17970464,0.25027615,0.18893515,0.2929542
m_196,85.3575,27.759,0.20175123,0.21324953,0.16310343,0.16855834,0.21200809,0.18476859,0.27519998
m_197,85.4194,27.739,0.21994461,0.20492713,0.18028615,0.19211751,0.2416496,0.18036507,0.2626984
m_198,85.4597,27.73,0.21846783,0.22869536,0.16578138,0.17025028,0.23469901,0.18866317,0.24662702
m_199,85.375,27.757,0.19488259,0.2122087,0.16143157,0.16072473,0.20344038,0.18221381,0.26991794
m_20,86.0163,27.663,0.32123742,0.31282127,0.12110957,0.2131845,0.3922692,0.15896535,0.43609452
m_200,85.3477,27.769,0.2127816,0.2218966,0.16771735,0.17510511,0.2262269,0.19155039,0.2931707
m_201,85.3752,27.765,0.18078864,0.21391377,0.106951386,0.15022506,0.18789585,0.1266486,0.23754694
m_202,85.3706,27.769,0.2030923,0.22057456,0.16478157,0.16390105,0.2134922,0.18788658,0.24252638
m_203,85.4329,27.749,0.21868756,0.22440122,0.16398697,0.17389467,0.23757294,0.186173,0.28567067
m_204,85.4536,27.744,0.19005814,0.22044057,0.10849419,0.1550211,0.20507187,0.12922058,0.25139305
m_205,85.3738,27.773,0.20771714,0.22370802,0.1656049,0.1662168,0.21973002,0.18941891,0.247421
m_206,85.3634,27.783,0.18263808,0.21971053,0.1104757,0.15144318,0.1928526,0.13260119,0.26015744
m_207,85.3539,27.793,0.19100846,0.2264884,0.11274653,0.15614131,0.20371443,0.13614838,0.27268142
m_208,85.3761,27.789,0.18852389,0.2233381,0.11057874,0.15403323,0.20173743,0.13319656,0.26576135
m_209,85.1273,27.869,0.3716919,0.31291673,0.19949973,0.2691666,0.4536362,0.24451149,0.48346284
m_21,85.1303,27.9236,0.30049014,0.30066493,0.12652805,0.20894161,0.35805583,0.16250989,0.40928316
m_210,85.1377,27.884,0.37140208,0.30864844,0.19753847,0.273635,0.45765284,0.24224468,0.48190203
m_211,85.5727,27.754,0.3051153,0.28173333,0.17663452,0.21262375,0.36105186,0.2128464,0.40622637
m_212,85.1441,27.901,0.34903216,0.3139602,0.19553393,0.23484549,0.4137757,0.24017768,0.40450597
m_213,86.0212,27.679,0.31970334,0.31108427,0.12105175,0.21201834,0.39303318,0.15857273,0.43311876
m_214,85.1494,27.921,0.30552733,0.30432174,0.12656398,0.21132673,0.363189,0.16219829,0.4051927
m_215,85.1685,27.916,0.3441574,0.31088996,0.19363977,0.23093419,0.40952298,0.23765437,0.4000113
m_216,85.1325,27.927,0.33432418,0.31239983,0.19321145,0.22365187,0.39779046,0.2383704,0.4091537
m_217,85.1468,27.925,0.36358005,0.31528392,0.1932547,0.24808078,0.44664317,0.23806617,0.48562095
m_218,86.0083,27.699,0.31801996,0.30936307,0.120972045,0.21088332,0.39349517,0.1581618,0.4300278
m_219,85.1587,27.925,0.30100062,0.30188265,0.1262317,0.20890184,0.3586637,0.16161007,0.40288615
m_22,85.6862,27.755,0.33874044,0.30532435,0.18143891,0.22259471,0.4092268,0.22385532,0.38864896
m_220,85.5068,27.823,0.28200087,0.27206704,0.17564683,0.19637145,0.32894766,0.21046004,0.32983935
m_221,85.6902,27.779,0.29642442,0.29496992,0.11870804,0.201723,0.3610341,0.15226234,0.3881881
m_222,86.0488,27.635,0.3139216,0.30436987,0.120844245,0.20754275,0.3715032,0.15705082,0.4216404
m_223,86.0621,27.65,0.31062388,0.30059075,0.120707326,0.20503211,0.36811095,0.15616749,0.4151593
m_224,86.0711,27.684,0.3099457,0.29978022,0.12067794,0.20448557,0.37422985,0.15597805,0.41381034
m_225,86.0718,27.67,0.30897865,0.2986852,0.12063663,0.20376553,0.3688692,0.15571822,0.41191003
m_226,86.0733,27.629,0.30457246,0.29368567,0.12043951,0.20048119,0.3515495,0.15451762,0.403253
m_227,86.088,27.67,0.30330065,0.2921769,0.120379604,0.19947712,0.35720977,0.15415384,0.4007141
m_228,86.0083,27.419,0.30128402,0.28992936,0.12031081,0.19805829,0.30231497,0.15362051,0.3966731
m_229,85.2889,28.108,0.29537725,0.2881615,0.12082603,0.19718708,0.3785543,0.1540375,0.39248294
m_23,85.1413,27.9255,0.33272776,0.3114928,0.19327053,0.22308137,0.39533076,0.23822011,0.40743187
m_230,84.4179,28.164,0.29450646,0.27967,0.11973248,0.1906615,0.3175256,0.15003787,0.37233394
m_231,84.4215,28.183,0.28656593,0.2722359,0.11956441,0.18645398,0.3114751,0.1492013,0.36688042
m_232,85.918,27.246,0.26773387,0.25102976,0.11826992,0.17290154,0.2505673,0.14332816,0.33018067
m_233,86.063,27.388,0.27098426,0.25235134,0.11804034,0.1732692,0.2559077,0.14242668,0.32514298
m_234,86.0637,27.371,0.26124346,0.24326266,0.11771706,0.16790444,0.24276982,0.14105347,0.31721848
m_235,85.952,27.24,0.28346056,0.25052235,0.180333,0.17585002,0.262579,0.20804606,0.31062397
m_236,85.9208,27.219,0.3182987,0.25628227,0.1795945,0.19991925,0.30755222,0.2051128,0.38150665
m_237,86.0988,27.405,0.2556402,0.23506352,0.1168487,0.16229515,0.24125409,0.1375969,0.29805386
m_238,84.3734,28.229,0.26557714,0.24215305,0.11725085,0.16746546,0.27180922,0.13902412,0.3059231
m_239,86.1004,27.367,0.2734409,0.23480225,0.1783813,0.16656016,0.249031,0.20072754,0.28171745
m_24,85.5439,27.805,0.25226238,0.26477307,0.11536797,0.18261196,0.29703543,0.14448886,0.3380924
m_240,86.2262,27.656,0.24350344,0.22214386,0.11601997,0.15450802,0.24727896,0.13453905,0.28205332
m_241,85.898,27.197,0.30831724,0.24564901,0.17826264,0.19243267,0.2950276,0.20017533,0.3597314
m_242,86.0976,27.349,0.24098246,0.21923605,0.115766674,0.15269813,0.21882102,0.13360566,0.27716327
m_243,86.1113,27.379,0.24087612,0.21911961,0.11575343,0.15262347,0.2204438,0.133566,0.2769697
m_244,85.9558,27.201,0.2513661,0.22230911,0.11538357,0.1556784,0.22751966,0.1322264,0.27011064
m_245,85.9058,27.15,0.24465503,0.20486948,0.17424749,0.14657483,0.2165737,0.1872987,0.23450829
m_246,86.2605,27.565,0.21601695,0.18958451,0.112486266,0.13414592,0.20352297,0.12327248,0.22889335
m_247,85.9577,27.102,0.24765745,0.1903293,0.16882604,0.14495721,0.22130449,0.17301944,0.25523496
m_248,86.0167,27.112,0.20192468,0.1678854,0.10839864,0.12100007,0.17328636,0.11270581,0.1868086
m_249,85.9739,27.081,0.22188666,0.17259471,0.1660776,0.12773433,0.19100292,0.1672733,0.17717491
m_25,86.0335,27.649,0.31882787,0.3099733,0.12103181,0.2112721,0.3842717,0.15833476,0.43127534
m_250,86.0034,27.089,0.22235122,0.17265339,0.16596556,0.12796064,0.19163084,0.16705719,0.17664063
m_251,85.094,27.599,0.35449317,0.3385579,0.14476202,0.25539282,0.35774004,0.18499841,0.43688485
m_252,85.3156,27.575,0.27876222,0.2652599,0.20511755,0.22492367,0.28198645,0.22979592,0.3262638
m_253,85.3326,27.572,0.2675419,0.26169252,0.1987375,0.21331245,0.26716942,0.22361757,0.27792436
m_254,85.2617,27.616,0.28493226,0.27079642,0.25086778,0.24021271,0.28624862,0.26902115,0.2801082
m_255,85.2806,27.613,0.24125257,0.25362659,0.15365124,0.21133459,0.24134326,0.17131463,0.25949237
m_256,85.3836,27.582,0.21364819,0.23820812,0.12054358,0.17915162,0.21650836,0.14172813,0.2602543
m_257,85.3207,27.609,0.24143805,0.23481087,0.20238498,0.20881,0.24574064,0.2166621,0.26665115
m_258,85.3185,27.611,0.24057916,0.23413064,0.2036692,0.20889215,0.24474034,0.21738166,0.26485398
m_259,85.328,27.6089,0.23629406,0.23177326,0.19784467,0.20406792,0.23989026,0.21206415,0.26240733
m_26,85.5308,27.821,0.25182158,0.26435292,0.1154301,0.1821022,0.29733816,0.14454053,0.33826372
m_260,85.2904,27.622,0.22501443,0.24132136,0.15030473,0.20209262,0.22367619,0.16507924,0.23858488
m_261,85.3544,27.615,0.22731361,0.21631567,0.18360066,0.20125183,0.23563354,0.19645084,0.24320865
m_262,85.3657,27.616,0.20692757,0.21589984,0.17977063,0.17774236,0.20707983,0.19291392,0.20660163
m_263,85.2363,27.668,0.26571795,0.2720647,0.21245204,0.2444079,0.2715857,0.22930631,0.30119485
m_264,85.515,27.58,0.31189942,0.286146,0.17936176,0.22717465,0.34497848,0.21562806,0.39513662
m_265,85.2776,27.657,0.2611041,0.24767672,0.2791281,0.2457213,0.2654486,0.27931792,0.2698195
m_266,85.5203,27.583,0.31268582,0.286625,0.1792511,0.2271958,0.34695816,0.21569513,0.39688846
m_267,85.2237,27.68,0.27062768,0.27709225,0.20526628,0.24284773,0.2788397,0.22595637,0.3169028
m_268,85.2913,27.659,0.22914675,0.22674873,0.23977832,0.21833716,0.22982304,0.23987217,0.23529533
m_269,85.2535,27.674,0.26229745,0.26829493,0.23050725,0.2503151,0.2651605,0.2407628,0.28146666
m_27,85.5839,27.82,0.29229394,0.28419366,0.17867619,0.19981106,0.3510095,0.21697736,0.35757965
m_270,85.2151,27.689,0.27234402,0.2798027,0.1968208,0.23959257,0.28205866,0.22020479,0.32668272
m_271,85.2783,27.672,0.26459473,0.25130528,0.30663007,0.25663796,0.26775238,0.3006569,0.26981595
m_272,85.3722,27.642,0.19826615,0.17734168,0.18820429,0.19759244,0.20752327,0.17535749,0.20033784
m_273,85.2369,27.688,0.29975057,0.28099388,0.32681498,0.26364246,0.30581746,0.3385642,0.30332705
m_274,85.5119,27.6,0.2768647,0.27474976,0.17766443,0.20270936,0.29859188,0.21151005,0.3208129
m_275,85.2846,27.679,0.24366856,0.24263842,0.26611426,0.23882225,0.24368866,0.26299432,0.24795617
m_276,85.3271,27.667,0.1688777,0.16768052,0.16554715,0.16632293,0.16963941,0.16622333,0.16825409
m_277,85.3249,27.669,0.17210726,0.16149968,0.18441375,0.17573099,0.17464544,0.16533501,0.16655679
m_278,85.2711,27.688,0.297413,0.25166935,0.3546802,0.31068772,0.31483316,0.34740183,0.30189866
m_279,85.3223,27.671,0.1711744,0.16078883,0.18416597,0.17524189,0.17347226,0.16489325,0.16540375
m_28,85.7014,27.796,0.32112804,0.30129105,0.18189225,0.21176097,0.39344493,0.22424558,0.38994086
m_280,85.2128,27.707,0.3156399,0.29029176,0.28436545,0.26181477,0.33314276,0.3093144,0.38685358
m_281,85.3581,27.66,0.17497934,0.15908566,0.18026197,0.18156357,0.17971581,0.16376601,0.12471397
m_282,85.3203,27.675,0.16284853,0.16158992,0.1614275,0.16236699,0.16317236,0.16141936,0.16136666
m_283,85.4399,27.637,0.18557832,0.21507889,0.111103624,0.15830182,0.19196029,0.12882808,0.2282128
m_284,85.4118,27.647,0.19541061,0.20293227,0.16611107,0.1687719,0.20088267,0.17829816,0.22543965
m_285,85.3236,27.676,0.15897949,0.1584047,0.1576133,0.15827104,0.15923472,0.15784849,0.15859258
m_286,85.3645,27.666,0.16843963,0.15412134,0.1765,0.17603722,0.17263582,0.15970246,0.12018332
m_287,85.4299,27.646,0.20321262,0.21415094,0.1675257,0.16910882,0.20875072,0.18349272,0.21109131
m_288,85.3269,27.679,0.15950458,0.14366136,0.17135528,0.17306034,0.16327569,0.15408275,0.11350478
m_289,85.2518,27.709,0.25424466,0.26243952,0.29242152,0.22854403,0.25752494,0.3063686,0.28564832
m_29,85.1857,27.9737,0.2960948,0.29544058,0.123839766,0.20377563,0.36002398,0.15880597,0.40193352
m_290,85.375,27.668,0.1685301,0.1547246,0.17600197,0.17544083,0.17266834,0.159514,0.12067815
m_291,85.3643,27.6749,0.16075945,0.14902534,0.17229277,0.16901821,0.16336855,0.15529831,0.11523013
m_292,85.3167,27.691,0.15895927,0.16419053,0.15619496,0.15602183,0.15761003,0.16085939,0.17513849
m_293,85.3758,27.673,0.16368116,0.15141417,0.17411554,0.17122322,0.16695908,0.15703352,0.11691858
m_294,85.4384,27.657,0.20338994,0.21455418,0.16638796,0.16815194,0.21025406,0.18294315,0.21321963
m_295,85.4136,27.666,0.1843295,0.19362842,0.16204257,0.16192739,0.18936975,0.17230909,0.21163672
m_296,85.4243,27.669,0.19335297,0.20083944,0.16289693,0.16637726,0.20073031,0.17556833,0.22558752
m_297,85.3074,27.7082,0.17819777,0.17613442,0.18426336,0.17834051,0.17888339,0.17920013,0.22719277
m_298,85.3945,27.681,0.16772275,0.17167397,0.15644346,0.15732118,0.17070754,0.16139518,0.1791256
m_299,85.4331,27.669,0.21761903,0.19567195,0.18341279,0.20074211,0.23555784,0.17869239,0.23808917
m_30,85.7599,27.772,0.36269367,0.31376973,0.1829866,0.2378404,0.45667538,0.22706397,0.4848518
m_300,85.4313,27.674,0.2141534,0.19336297,0.18242186,0.198149,0.23131879,0.17725682,0.2341645
m_301,85.3886,27.689,0.16873512,0.15634681,0.17244066,0.1730992,0.1740867,0.15869711,0.12632927
m_302,85.2672,27.734,0.20177202,0.23682602,0.15059163,0.18136182,0.20345543,0.17193462,0.27496037
m_303,85.443,27.675,0.2238974,0.19499919,0.18408255,0.21362656,0.24615902,0.18132336,0.18178971
m_304,85.4062,27.692,0.18034527,0.18191373,0.15719552,0.1639007,0.18705486,0.16616683,0.19999734
m_305,84.8607,27.907,0.36684462,0.3366512,0.18957013,0.23780847,0.43088004,0.24084713,0.45553407
m_306,84.9031,27.896,0.35566163,0.33310407,0.12475769,0.23350433,0.4182407,0.16464062,0.45138225
m_307,85.3099,27.735,0.20112585,0.20248115,0.19398,0.18596883,0.20556612,0.1945984,0.27279213
m_308,85.3732,27.715,0.17445719,0.16742012,0.16929911,0.16959217,0.18017808,0.16187438,0.20000847
m_309,85.4133,27.703,0.19481888,0.18601708,0.17669325,0.1778251,0.20659,0.17006783,0.21735492
m_31,86.0792,27.649,0.31520092,0.3000287,0.120438114,0.20490189,0.3678065,0.15450653,0.40319428
m_310,85.3037,27.746,0.20624617,0.22247204,0.1822715,0.17691283,0.21029711,0.20537136,0.29326648
m_311,85.2999,27.755,0.21857321,0.23046827,0.18645075,0.18423645,0.22660843,0.2111325,0.3077219
m_312,84.9478,27.902,0.32447276,0.3188538,0.12533009,0.21994881,0.38393813,0.16450761,0.44380662
m_313,85.3929,27.73,0.19258031,0.19234884,0.15654331,0.1699559,0.20346594,0.17163095,0.23197518
m_314,85.3155,27.765,0.2248347,0.20200624,0.19889466,0.22658697,0.24532789,0.20305102,0.22227326
m_315,85.4216,27.727,0.21404684,0.20001185,0.1792882,0.18927722,0.233197,0.1776801,0.25066483
m_316,85.48,27.709,0.23582391,0.23765889,0.16798352,0.18175112,0.25739804,0.19245552,0.25765443
m_317,85.3928,27.743,0.20389359,0.20170495,0.15888333,0.17611778,0.21821384,0.17696416,0.25196823
m_318,85.4487,27.727,0.22314948,0.22324324,0.1642207,0.17935084,0.24377856,0.18535319,0.27923307
m_319,85.3357,27.768,0.2259445,0.213757,0.19062465,0.20085168,0.24398701,0.19490731,0.29775694
m_32,85.3038,28.082,0.29388052,0.28795353,0.120853536,0.19710852,0.37428683,0.15409113,0.3916494
m_320,85.4436,27.739,0.22443868,0.2246245,0.16428803,0.17936733,0.24640214,0.18614621,0.2842896
m_321,85.2966,27.793,0.2066113,0.24033003,0.123475686,0.16883121,0.21966486,0.14920565,0.29621878
m_322,85.3175,27.79,0.23692776,0.24410692,0.18087152,0.18699875,0.2550793,0.20952667,0.3360057
m_323,85.4165,27.754,0.21495932,0.22042634,0.1629646,0.1733487,0.23287898,0.18456665,0.28001136
m_324,85.3373,27.791,0.19745924,0.23234652,0.11463558,0.16051832,0.20927581,0.13835597,0.27531236
