calc_id,description,cal_time,recording_stations,gmlt,rupture,gmpe,imt,max_gmv,nominal_bias_mean,nominal_bias_stdev,abs_bias
18,"{20110311_M9.1_Tohoku} median gmf, Stations:None, gmlt:USGS, Rupture:GCMT
",0, None, USGS, GCMT,AtkinsonBoore2003SInter,PGA,0.22879232,,,
18,"{20110311_M9.1_Tohoku} median gmf, Stations:None, gmlt:USGS, Rupture:GCMT
",0, None, USGS, GCMT,ZhaoEtAl2016SInter,PGA,0.42561588,,,
19,"{20110311_M9.1_Tohoku} median gmf, Stations:None, gmlt:GEM, Rupture:JMA
",0, None, GEM, JMA,AbrahamsonEtAl2015SInter,PGA,0.39434096,,,
19,"{20110311_M9.1_Tohoku} median gmf, Stations:None, gmlt:GEM, Rupture:JMA
",0, None, GEM, JMA,ParkerEtAl2020SInter,PGA,0.371073,,,
19,"{20110311_M9.1_Tohoku} median gmf, Stations:None, gmlt:GEM, Rupture:JMA
",0, None, GEM, JMA,ZhaoEtAl2006SInter,PGA,0.52518827,,,
21,"{20110311_M9.1_Tohoku} median gmf, Stations:None, gmlt:GEM, Rupture:GCMT
",1, None, GEM, GCMT,AbrahamsonEtAl2015SInter,PGA,0.30760396,,,
21,"{20110311_M9.1_Tohoku} median gmf, Stations:None, gmlt:GEM, Rupture:GCMT
",1, None, GEM, GCMT,ParkerEtAl2020SInter,PGA,0.28627715,,,
21,"{20110311_M9.1_Tohoku} median gmf, Stations:None, gmlt:GEM, Rupture:GCMT
",1, None, GEM, GCMT,ZhaoEtAl2006SInter,PGA,0.4113707,,,
20,"{20110311_M9.1_Tohoku} median gmf, Stations:None, gmlt:GEM, Rupture:USGS
",0, None, GEM, USGS,AbrahamsonEtAl2015SInter,PGA,0.3674009,,,
20,"{20110311_M9.1_Tohoku} median gmf, Stations:None, gmlt:GEM, Rupture:USGS
",0, None, GEM, USGS,ParkerEtAl2020SInter,PGA,0.35005453,,,
20,"{20110311_M9.1_Tohoku} median gmf, Stations:None, gmlt:GEM, Rupture:USGS
",0, None, GEM, USGS,ZhaoEtAl2006SInter,PGA,0.53217125,,,
17,"{20110311_M9.1_Tohoku} median gmf, Stations:None, gmlt:USGS, Rupture:USGS
",0, None, USGS, USGS,AbrahamsonEtAl2015SInter,PGA,0.3674009,,,
17,"{20110311_M9.1_Tohoku} median gmf, Stations:None, gmlt:USGS, Rupture:USGS
",0, None, USGS, USGS,AtkinsonBoore2003SInter,PGA,0.26543257,,,
17,"{20110311_M9.1_Tohoku} median gmf, Stations:None, gmlt:USGS, Rupture:USGS
",0, None, USGS, USGS,ZhaoEtAl2016SInter,PGA,0.60288584,,,
16,"{20110311_M9.1_Tohoku} median gmf, Stations:None, gmlt:USGS, Rupture:JMA
",1, None, USGS, JMA,AbrahamsonEtAl2015SInter,PGA,0.39434096,,,
16,"{20110311_M9.1_Tohoku} median gmf, Stations:None, gmlt:USGS, Rupture:JMA
",1, None, USGS, JMA,AtkinsonBoore2003SInter,PGA,0.2520902,,,
16,"{20110311_M9.1_Tohoku} median gmf, Stations:None, gmlt:USGS, Rupture:JMA
",1, None, USGS, JMA,ZhaoEtAl2016SInter,PGA,0.73735,,,
