STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,REFERENCES,SOIL_TYPE,PGA_VALUE,PGA_LN_SIGMA,SA(0.3)_VALUE,SA(0.3)_LN_SIGMA,SA(0.6)_VALUE,SA(0.6)_LN_SIGMA,SA(1.0)_VALUE,SA(1.0)_LN_SIGMA,VS30,VS30_TYPE
ASS,ASSISI,43.074982,12.604141,seismic,INGV,A (inferred from geology),0.042107277000000005,0,0.14079963624911623,0,0.023119916528480257,0,0.014794083291786284,0,,A (inferred from geology)
ATCC,AVT   CASA CASTALDA,43.185140,12.639940,seismic,INGV,E,0.028370466,0,0.08209176421379374,0,0.04930646638287841,0,0.02845007662785553,0,653,E
ATFO,MONTE FOCE   GUBBIO,43.366600,12.571500,seismic,INGV,A (inferred from geology),0.01156973,0,0.02827673638619721,0,0.01667196945641574,0,0.016551962148961073,0,,A (inferred from geology)
ATLO,AVT   MONTELOVESCO,43.315160,12.407260,seismic,INGV,B,0.006801487,0,0.014987834824940602,0,0.017320886016011467,0,0.010303152371994606,0,761,B
ATN,ATINA,41.620319,13.801154,seismic,INGV,A (inferred from geology),0.003162903,0,0.006347101714649368,0,0.008702175478045217,0,0.006087449853301172,0,,A (inferred from geology)
ATPC,POGGIO CASTELLACCIO,43.480700,12.457000,seismic,INGV,B (inferred from geology),0.011206951,0,0.0338632357568755,0,0.01908039592117638,0,0.020761071043434852,0,,B (inferred from geology)
ATTE,AVT   MONTE TEZIO,43.197900,12.353600,seismic,INGV,A (inferred from geology),0.004924174,0,0.02411714848056663,0,0.013260345040287317,0,0.009311308397201125,0,,A (inferred from geology)
ATVO,AVT   MONTE VALENTINO,43.382110,12.406630,seismic,INGV,A,0.006111468,0,0.01866947906470484,0,0.015229118486191545,0,0.008367874096874143,0,1036,A
AVL,AVELLINO,40.922832,14.787044,seismic,INGV,C (inferred from geology),0.000571578,0,0.0007113556199433888,0,0.001289544498066804,0,0.0018717821418072988,0,,C (inferred from geology)
AVZ,AVEZZANO,42.027458,13.425929,seismic,INGV,C,0.013319331,0,0.03064729753360769,0,0.03356049156842497,0,0.03255432577028264,0,199,C
BAD,BERNADIA,46.234000,13.243800,seismic,INGV,B (inferred from geology),0.00038487300000000004,0,0.0016951767003919767,0,0.0008726797993497109,0,0.0013009402395461728,0,,B (inferred from geology)
BALD,MONTE BALDO,45.683000,10.818700,seismic,INGV,A (inferred from geology),0.0007343,0,0.0028153965112139123,0,0.002001908596594051,0,0.0011803208894506526,0,,A (inferred from geology)
BCN,BUCCINO,40.634346,15.382376,seismic,INGV,D (inferred from geology),0.00027822000000000003,0,0.0003397937634379042,0,0.00040093711767909447,0,0.0005096718563167751,0,,D (inferred from geology)
BDI,BAGNI DI LUCCA,44.062800,10.595600,seismic,INGV,B (inferred from geology),0.0005061940000000001,0,0.0009778082159336387,0,0.001243511226472566,0,0.0008844936288411991,0,,B (inferred from geology)
BGR,BAGNO DI ROMAGNA,43.889511,11.991291,seismic,INGV,A,0.004496954,0,0.007276262493234975,0,0.010450082615178626,0,0.006023406215158972,0,829,A
BIOG,CAMPOREALE  ARIANO IRPINO,41.199899,15.132629,seismic,INGV,C,0.00190595,0,0.0020682492628718995,0,0.003546251052341686,0,0.005756418260887473,0,229,C
BLY,BANJA LUKA  BOSNIA AND HERZEGOVINA,44.748800,17.183900,seismic,INGV,A (inferred from topography),0.00028444399999999996,0,0.0004282405241116342,0,0.0007273185134829016,0,0.0006927749972303781,0,,A (inferred from topography)
BNE,BENEVENTO (NUOVA),41.127556,14.784882,seismic,INGV,C (inferred from geology),0.001347034,0,0.0014904972650269148,0,0.0018827849941458516,0,0.003266351356225999,0,,C (inferred from geology)
BOO,BORDANO,46.319500,13.098400,seismic,INGV,D (inferred from geology),0.000513875,0,0.002101512585208675,0,0.0010713848464666913,0,0.0008560507725723202,0,,D (inferred from geology)
BRS,BARISCIANO,42.324272,13.590070,seismic,INGV,E,0.034567451,0,0.058064503495247416,0,0.02380835769536492,0,0.01754966670190271,0,444,E
BSSO,BUSSO,41.546100,14.593800,seismic,INGV,A (inferred from geology),0.020974173000000002,0,0.03174685993269526,0,0.046923358188995,0,0.0469145287999611,0,,A (inferred from geology)
BTT2,BORGO OTTOMILA - 2 (CELANO),41.998333,13.543056,seismic,INGV,D,0.024940022,0,0.039531686492105894,0,0.049880504184846935,0,0.07349306344048988,0,90,D
BVG,BEVAGNA,42.932367,12.611065,seismic,INGV,C,0.049217773,0,0.13348961615920468,0,0.163191619805031,0,0.07667167913786303,0,211,C
BZZ,BAZZANO,42.337025,13.468575,seismic,INGV,B,0.031787186,0,0.09809415418460213,0,0.06605078226938553,0,0.03480392069196761,0,679,B
CADA,CAPODARCO,43.194200,13.761400,seismic,INGV,B (inferred from geology),0.03397427,0,0.08799137385346452,0,0.06258930137662296,0,0.036968251117933705,0,,B (inferred from geology)
CAFE,CARIFE,41.028000,15.236600,seismic,INGV,B,0.0007446620000000001,0,0.0009288773621634023,0,0.0012009224818752603,0,0.0017821026894266486,0,622,B
CCT,CITTA DI CASTELLO (TRESTINA),43.368300,12.234600,seismic,INGV,C,0.019119408,0,0.05198986282301173,0,0.048114344729980565,0,0.034948505828645025,0,316,C
CDCA,CITTA DI CASTELLO,43.458400,12.233600,seismic,INGV,C,0.011897623,0,0.02521876807838157,0,0.041725217343652976,0,0.029830418880985237,0,277,C
CERA,FILIGNANO,41.597800,14.018300,seismic,INGV,A (inferred from geology),0.002809156,0,0.0072925198006595394,0,0.008129479490719616,0,0.009638669644569383,0,,A (inferred from geology)
CGRP,CIMA GRAPPA  ITALY,45.880600,11.804700,seismic,INGV,B (inferred from geology),0.000687732,0,0.0018863131174012002,0,0.0021539671794706225,0,0.0021178235234009177,0,,B (inferred from geology)
CIMO,CIMOLAIS  ITALY,46.311600,12.444800,seismic,INGV,C (inferred from geology),0.021745335,0,0.043392181516854436,0,0.039304617698344584,0,0.029209444309477577,0,,C (inferred from geology)
CLF,COLFIORITO,43.036714,12.920428,seismic,INGV,D,0.128780792,0,0.43912990934812574,0,0.2009313980697579,0,0.17408345515852805,0,145,D
CLN,CELANO,42.085224,13.520722,seismic,INGV,B (inferred from geology),0.007423779,0,0.011474822112390514,0,0.01079494826742379,0,0.007073213261690049,0,,B (inferred from geology)
CLUD,CLUDINICO  ITALY,46.456900,12.881400,seismic,INGV,A (inferred from geology),0.000430118,0,0.0005488197675101314,0,0.0012500590294019006,0,0.0012897170156215719,0,,A (inferred from geology)
CMB,CAMPOBASSO,41.562800,14.652300,seismic,INGV,B (inferred from geology),0.001425198,0,0.0015055451542402443,0,0.0016456172831534523,0,0.0029069583581720535,0,,B (inferred from geology)
CMPO,CAMPOTTO PO,44.580800,11.805600,seismic,INGV,D,0.004390377,0,0.004697441190026675,0,0.007874086413825225,0,0.016120860941407137,0,116,D
COR1,CORINALDO,43.631830,13.000330,seismic,INGV,D (inferred from geology),0.021682339,0,0.04282192542602317,0,0.04892552214493098,0,0.04332723422612471,0,,D (inferred from geology)
CPS,CAPESTRANO,42.271618,13.758301,seismic,INGV,B,0.011504602000000001,0,0.03054370882411434,0,0.02650301838778642,0,0.01897570176903614,0,732,B
CRMI,CARMIGNANO,43.795597,10.979506,seismic,INGV,B (inferred from geology),0.0005924249999999999,0,0.0013062622126155732,0,0.001293302180960353,0,0.0009370470933146606,0,,B (inferred from geology)
CRND,CORNUDA,45.836100,12.013100,seismic,INGV,C (inferred from geology),0.000572217,0,0.001608534426066613,0,0.0020894191345856225,0,0.0015420250286176849,0,,C (inferred from geology)
CRP,CARPI,44.782300,10.870300,seismic,INGV,C (inferred from geology),0.001385465,0,0.0019759207917959686,0,0.0036468075453791496,0,0.003068843248622378,0,,C (inferred from geology)
CSA,CASTELNUOVO  ASSISI,43.008015,12.590602,seismic,INGV,C,0.047834381,0,0.13969405187752487,0,0.09204335336988215,0,0.0694623936888911,0,200,C
CSC,CASCIA,42.719097,13.012280,seismic,INGV,B,0.10477908300000001,0,0.1830287657343947,0,0.1982345922384688,0,0.07619766073900787,0,698,B
CSD,CASTEL VISCARDO,42.754048,12.003539,seismic,INGV,B,0.0077196949999999995,0,0.02054180446906605,0,0.016884011107592096,0,0.008252839311651983,0,466,B
CSN,CESENA,44.137005,12.241408,seismic,INGV,B,0.006532222,0,0.01807690666325053,0,0.01608071070997058,0,0.0088415568439272,0,541,B
CSO1,CARSOLI1,42.100933,13.088044,seismic,INGV,B (inferred from geology),0.011411142,0,0.029914401163874352,0,0.03337456375796645,0,0.011996154775485787,0,,B (inferred from geology)
CSS,CASSINO,41.485790,13.823090,seismic,INGV,B,0.001940961,0,0.005369599547248571,0,0.00592920670088879,0,0.004349289780034702,0,648,B
CTD,CITTADUCALE,42.388366,12.947702,seismic,INGV,B,0.031390684,0,0.08090668254379249,0,0.042902341894270016,0,0.02671701529851509,0,407,B
CTL8,CASTELLEONE,45.276300,9.762200,seismic,INGV,C (inferred from geology),0.016692659,0,0.03001322623836142,0,0.047332678556440425,0,0.04233201641944823,0,,C (inferred from geology)
CTS,CITTA DI CASTELLO  REGNANO,43.491987,12.223396,seismic,INGV,C (inferred from geology),0.011527188,0,0.03636885743266478,0,0.02098238851343147,0,0.021797331642090967,0,,C (inferred from geology)
CUC,CASTROCUCCO  ITALY,39.993800,15.815500,seismic,INGV,A (inferred from geology),0.00010367400000000001,0,0.00013236665825675713,0,0.00018562772644343064,0,0.0002524871199061022,0,,A (inferred from geology)
CVM,CIVITELLA MARITTIMA,42.994091,11.282305,seismic,INGV,A (inferred from geology),0.0008576430000000001,0,0.0009391800963588701,0,0.0012934967629027612,0,0.0019588446058550245,0,,A (inferred from geology)
DOSS,DOSS,45.880800,11.188400,seismic,INGV,B (inferred from geology),0.00045849000000000004,0,0.001024166805970752,0,0.0018607176671896312,0,0.0011025529579182084,0,,B (inferred from geology)
DRE,DRENCHIA,46.173300,13.645000,seismic,INGV,B (inferred from geology),0.000628872,0,0.002514158291319205,0,0.00156071050553548,0,0.000916067975125244,0,,B (inferred from geology)
DUR,DURONIA,41.661100,14.456500,seismic,INGV,B (inferred from geology),0.003235256,0,0.005347652300255223,0,0.009782366704157188,0,0.010949762890119206,0,,B (inferred from geology)
FAEN,FAENZA,44.289500,11.877000,seismic,INGV,C (inferred from geology),0.004989953,0,0.006100580122389846,0,0.009646754338948814,0,0.009574196587929336,0,,C (inferred from geology)
FAZ,FAENZA  NUOVA,44.298016,11.890746,seismic,INGV,C,0.004234288,0,0.007704094943078142,0,0.014655624781867476,0,0.009120688595817338,0,292,C
FBR,FABRIANO,43.343601,12.911900,seismic,INGV,C (inferred from geology),0.046695343,0,0.10382676389242751,0,0.0633920641489718,0,0.04571746114866389,0,,C (inferred from geology)
FEMA,MONTE FEMA,42.962100,13.049760,seismic,INGV,A (inferred from geology),0.24233702099999999,0,0.42598235890191183,0,0.2743614101459527,0,0.1139104583918213,0,,A (inferred from geology)
FERS,FERS,44.903500,11.540600,seismic,INGV,C,0.001720448,0,0.004539252749265832,0,0.0055043785499384705,0,0.0034338777537992436,0,184,C
FIE,FIESOLE,43.807251,11.294385,seismic,INGV,B (inferred from geology),0.0009426290000000001,0,0.0017916438401105678,0,0.00186246256261695,0,0.0024326941321264925,0,,B (inferred from geology)
FIU1,FIUMINATA,43.188561,12.931604,seismic,INGV,A (inferred from geology),0.038400421000000004,0,0.05419457428639749,0,0.040869746573265545,0,0.02109318238886714,0,,A (inferred from geology)
FIVI,FIVIZZANO  MS    ITALY,44.239400,10.127100,seismic,INGV,C (inferred from geology),0.00034270000000000004,0,0.000803658719724656,0,0.0008597105869984468,0,0.000984870377495826,0,,C (inferred from geology)
FLT,FILETTINO,41.893200,13.325000,seismic,INGV,B (inferred from geology),0.0038693770000000002,0,0.01064701263617391,0,0.00831035918523184,0,0.009633097541741307,0,,B (inferred from geology)
FMG,FIAMIGNANO,42.268028,13.117220,seismic,INGV,B,0.016909748000000002,0,0.04996197223065771,0,0.032162936462492436,0,0.0291722708960515,0,790,B
FOC,FOLIGNO COLFIORITO,43.026300,12.896506,seismic,INGV,C (inferred from geology),0.32253582799999997,0,0.4968560080546833,0,0.12241733978271396,0,0.03730457890552106,0,,C (inferred from geology)
FOSV,FOSSATO DI VICO,43.294830,12.761170,seismic,INGV,B (inferred from geology),0.074990288,0,0.19240295432836224,0,0.2072789638630199,0,0.038499094458100895,0,,B (inferred from geology)
FRE8,FREGONA,46.015000,12.355200,seismic,INGV,A (inferred from geology),0.000764737,0,0.0009130925291239979,0,0.0015394381723469342,0,0.002592248638508354,0,,A (inferred from geology)
FRT,FERENTINO,41.692600,13.255000,seismic,INGV,B (inferred from geology),0.004825912,0,0.012438051099782771,0,0.012826860153166387,0,0.010301801726400333,0,,B (inferred from geology)
FSS,FOSSOMBRONE,43.690477,12.810074,seismic,INGV,B (inferred from geology),0.007300036,0,0.01625002815082848,0,0.018538145431882595,0,0.01542872462954902,0,,B (inferred from geology)
FUSE,FUSEA,46.414200,13.001100,seismic,INGV,B (inferred from geology),0.00034227000000000004,0,0.0007161349837737053,0,0.0009193389099502105,0,0.0010973450340375193,0,,B (inferred from geology)
GAG1,GAGLIOLE,43.238063,13.067434,seismic,INGV,B (inferred from geology),0.08947378500000001,0,0.21282171929462124,0,0.1649134546706435,0,0.0819169730553669,0,,B (inferred from geology)
GATE,GAMBATESA,41.513145,14.910201,seismic,INGV,B (inferred from geology),0.000986301,0,0.0013441546403111313,0,0.0017017335888525396,0,0.0021276394187505956,0,,B (inferred from geology)
GBB,GUBBIO,43.356972,12.597252,seismic,INGV,B (inferred from geology),0.018501535,0,0.056132929278847776,0,0.019297231442868067,0,0.014902842397612338,0,,B (inferred from geology)
GBC,GUBBIO,43.355301,12.572600,seismic,INGV,C (inferred from geology),0.0113419,0,0.03512747486264148,0,0.022454807234768795,0,0.017976904568551742,0,,C (inferred from geology)
GBP,GUBBIO PIANA,43.313810,12.589490,seismic,INGV,C,0.034774628,0,0.06690791597059838,0,0.07181293048465531,0,0.10504449978380367,0,224,C
GLT,GUALDO TADINO,43.233101,12.789001,seismic,INGV,A (inferred from geology),0.029227524,0,0.08342444066565684,0,0.032505274778071844,0,0.025620069321125413,0,,A (inferred from geology)
GNU,GIANO NELLUMBRIA,42.803818,12.570145,seismic,INGV,A (inferred from geology),0.023911388,0,0.08048834994380122,0,0.01812983006539516,0,0.011521763600232703,0,,A (inferred from geology)
GRD,GUARDIAGRELE,42.178505,14.179851,seismic,INGV,B (inferred from geology),0.002283486,0,0.004532330143640713,0,0.003949228547604514,0,0.003438935841131141,0,,B (inferred from geology)
GRN,GUARCINO,41.813460,13.316985,seismic,INGV,B (inferred from geology),0.003510487,0,0.008533637475357127,0,0.010946769833805377,0,0.010838217770705757,0,,B (inferred from geology)
GSA,GRAN SASSO  LAB. INFN ASSERGI,42.420689,13.519362,seismic,INGV,B,0.03642131,0,0.06522573818862817,0,0.048176021230357004,0,0.022471768333894606,0,492,B
IMOL,IMOLA,44.359550,11.742480,seismic,INGV,C (inferred from geology),0.0026406170000000005,0,0.0053130256079877225,0,0.00517139406968752,0,0.005048933595264338,0,,C (inferred from geology)
LDP,LAMA DEI PELIGNI,42.039169,14.182630,seismic,INGV,C,0.006564676,0,0.021770878678123523,0,0.017972616079012113,0,0.012332311825956371,0,328,C
LEOD,CAPRIANO DEL COLLE,45.458200,10.123400,seismic,INGV,C (inferred from geology),0.000770327,0,0.0007898805410102751,0,0.0014480777962287907,0,0.0017113096279249766,0,,C (inferred from geology)
LSS,LEONESSA  NUOVA,42.558243,12.968894,seismic,INGV,A,0.023037302000000003,0,0.06365277011695522,0,0.028354868618106564,0,0.01334035958535672,0,1091,A
MARN,MARANA,45.637800,11.209900,seismic,INGV,B (inferred from geology),0.000722849,0,0.0015470088055330872,0,0.0022028559317251377,0,0.0012398605785012794,0,,B (inferred from geology)
MCEL,MONTICELLO,40.324900,15.801900,seismic,INGV,A (inferred from geology),0.000232417,0,0.0002711587347675218,0,0.0003598346476538138,0,0.00043820331756284827,0,,A (inferred from geology)
MCR,MACERATA FELTRIA,43.799889,12.447514,seismic,INGV,C (inferred from geology),0.010913413,0,0.022598804449900225,0,0.0276230962103498,0,0.014371048501023775,0,,C (inferred from geology)
MCS,MERCATO SARACENO  NUOVA,43.994366,12.107441,seismic,INGV,B,0.003711384,0,0.009449070230513354,0,0.009477098619977442,0,0.004943723441771466,0,568,B
MCT,MACERATA,43.292511,13.418895,seismic,INGV,C (inferred from geology),0.08045777900000001,0,0.22217546329944723,0,0.18674794912020604,0,0.048561972164723126,0,,C (inferred from geology)
MDAR,MONTE DARIA,43.192700,13.142700,seismic,INGV,A (inferred from geology),0.05461108,0,0.08849613768941135,0,0.11441695960733328,0,0.044669099394080376,0,,A (inferred from geology)
MELA,MELANICO   S. CROCE DI MAGLIANO,41.705900,15.127000,seismic,INGV,A (inferred from geology),0.0024492660000000003,0,0.005568739953154004,0,0.005875086863459918,0,0.00554714021843389,0,,A (inferred from geology)
MGAB,MONTEGABBIONE,42.912630,12.112140,seismic,INGV,A (inferred from geology),0.009614362,0,0.02595034402619618,0,0.021157786478502028,0,0.016196817765904377,0,,A (inferred from geology)
MGR,MORIGERATI,40.137600,15.553520,seismic,INGV,B (inferred from geology),8.716500000000001e-05,0,0.0001444740462982605,0,0.00021615222272628636,0,0.00022800887561049473,0,,B (inferred from geology)
MLF,MELFI,40.994400,15.652700,seismic,INGV,B,0.000604845,0,0.0010821478411567225,0,0.0016374330848176486,0,0.0016702441874716961,0,415,B
MLN,MALNISIO,46.149500,12.615400,seismic,INGV,B (inferred from geology),5.556000000000001e-06,0,1.0039404595105166e-05,0,6.266706950102059e-06,0,7.413807618481866e-06,0,,B (inferred from geology)
MMP1,MOMPEO 1,42.249229,12.748319,seismic,INGV,A,0.011498521999999999,0,0.0398520378912976,0,0.013729030510407256,0,0.01219613157181866,0,800,A
MMUR,MONTE MURANO,43.441830,12.997300,seismic,INGV,A (inferred from geology),0.022235306000000003,0,0.06380781497812321,0,0.06975792886754888,0,0.037198466134120416,0,,A (inferred from geology)
MNF,MONTE FIEGNI  FIASTRA,43.059684,13.184466,seismic,INGV,A,0.071656326,0,0.1396941687043311,0,0.07199630981423358,0,0.06784787719471636,0,1062,A
MNG,MONTE S. ANGELO,41.703540,15.958030,seismic,INGV,A (inferred from geology),0.0014596350000000001,0,0.005439565952393733,0,0.0033451482187056743,0,0.002211435588536541,0,,A (inferred from geology)
MNTV,MANTOVA,45.149500,10.789700,seismic,INGV,C,0.079106552,0,0.1222762789340575,0,0.072437090686216,0,0.06146833902988747,0,237,C
MOCO,BICCARI   MONTE CORNACCHIA,41.370980,15.158541,seismic,INGV,B,0.000777377,0,0.0009408982536855408,0,0.0011612493031149525,0,0.001333706126111764,0,692,B
MODE,MODENA,44.629722,10.949167,seismic,INGV,C,0.00231822,0,0.0023552354886169774,0,0.004761257083067168,0,0.004010795893487301,0,204,C
MPRI,MONTE PRAT  ITALY,46.240800,12.987700,seismic,INGV,B (inferred from geology),0.000562575,0,0.0014854214261837571,0,0.001995289640652962,0,0.0018947147310622067,0,,B (inferred from geology)
MRB1,MONTE ROCCHETTA,41.122700,14.968150,seismic,INGV,B,0.001415077,0,0.001750470801595506,0,0.0033951942472820384,0,0.004129371310821136,0,448,B
MRLC,MURO LUCANO,40.756400,15.488920,seismic,INGV,A,0.00025303799999999997,0,0.00043816033416955536,0,0.0006624183976038023,0,0.0005186263857447068,0,861,A
MSAG,MONTE S. ANGELO,41.712000,15.909600,seismic,INGV,A (inferred from geology),0.001806964,0,0.003932060390350608,0,0.005837855029791206,0,0.0034903987093868336,0,,A (inferred from geology)
MSCT,MASCIONI (CAMPOTOSTO) 2,42.526699,13.350900,seismic,INGV,B,0.10798809799999999,0,0.29735923052267477,0,0.144958176829101,0,0.15380398340243479,0,652,B
MTL,MATELICA,43.249435,13.008338,seismic,INGV,B,0.069952019,0,0.12940243804056842,0,0.10282254277227248,0,0.09434891314934002,0,579,B
MTRZ,MONTERENZIO,44.312800,11.424800,seismic,INGV,B (inferred from geology),0.079134834,0,0.15175083331481135,0,0.12923342767395765,0,0.11231181384719378,0,,B (inferred from geology)
MURB,MONTE URBINO,43.263000,12.524600,seismic,INGV,B (inferred from geology),0.045600834,0,0.16347309794658563,0,0.03523830299113126,0,0.023165430789330213,0,,B (inferred from geology)
MVB,MARSCIANO MONTE VIBIANO,42.961900,12.257000,seismic,INGV,A,0.005629034,0,0.01750373186292764,0,0.010873854943910959,0,0.005094108279665185,0,1046,A
NCR,NOCERA UMBRA,43.111583,12.784666,seismic,INGV,E,0.217559113,0,0.23848089674413064,0,0.047288797406073314,0,0.031014884715456607,0,555,E
NDIM,NOVI DI MODENA,44.887300,10.898700,seismic,INGV,C,0.001233429,0,0.001656268239963773,0,0.002657719718085999,0,0.003338846090443948,0,208,C
NOR,NORCIA LA CASTELLINA,42.792442,13.092422,seismic,INGV,B,0.24440040600000001,0,0.4039951819701159,0,0.31073032107788046,0,0.3968642746386697,0,423,B
NRC,NORCIA,42.792543,13.096475,seismic,INGV,B,0.366771637,0,0.735054913941597,0,0.39988224021508084,0,0.25855329431894225,0,498,B
NRN,NARNI,42.515560,12.519440,seismic,INGV,A,0.008544323000000001,0,0.027758050653013976,0,0.0220241330010154,0,0.012183779794266943,0,811,A
OPPE,OPPEANO,45.308200,11.172400,seismic,INGV,C,0.001044775,0,0.0019487281722374067,0,0.002819677641147263,0,0.0025914651985810546,0,264,C
ORP,ORSARA DI PUGLIA,41.279228,15.265064,seismic,INGV,B,0.000663873,0,0.001248623862368919,0,0.001372005048440165,0,0.0018235445365256911,0,694,B
ORZI,ORZINUOVI,45.405600,9.930700,seismic,INGV,C (inferred from geology),0.0007035479999999999,0,0.0008826544926996678,0,0.0012665668200480475,0,0.001447360194330132,0,,C (inferred from geology)
OSSC,OSSC,43.523580,11.245790,seismic,INGV,B (inferred from geology),0.0010037450000000001,0,0.0013658002678008502,0,0.002130967522012028,0,0.0016877497160240466,0,,B (inferred from geology)
PAN,PANICALE,43.005810,12.143620,seismic,INGV,A,0.0050557910000000005,0,0.01750182162172443,0,0.011568346582091344,0,0.007425937700608421,0,980,A
PAOL,PAOLISI,41.031206,14.567486,seismic,INGV,A (inferred from geology),0.000603969,0,0.0007642345449281567,0,0.0012253339259471795,0,0.001050219959840234,0,,A (inferred from geology)
PCB,POGGIO CANCELLI  BASE DIGA,42.558022,13.337990,seismic,INGV,B (inferred from geology),0.30184903,0,0.5115508567384988,0,0.1825201995003849,0,0.15341043910632962,0,,B (inferred from geology)
PGG,POGGIO PICENZE,42.322872,13.539446,seismic,INGV,B (inferred from geology),0.044784477,0,0.09564885226920732,0,0.08846628966390485,0,0.024525800042543604,0,,B (inferred from geology)
PIEI,PIEIA,43.535670,12.535000,seismic,INGV,A (inferred from geology),0.008325306,0,0.025222242602655945,0,0.009641712764551957,0,0.0070624807815008305,0,,A (inferred from geology)
PIGN,PIGNATARO MAGGIORE  CE,41.200001,14.179890,seismic,INGV,A (inferred from geology),0.0006744909999999999,0,0.0009580394068597165,0,0.0020239439364280027,0,0.001434549490092934,0,,A (inferred from geology)
PLRO,PAULARO  ITALY,46.549100,13.148100,seismic,INGV,B (inferred from geology),1.1401e-05,0,2.96894709297163e-05,0,1.4537165777148936e-05,0,9.009410152954334e-06,0,,B (inferred from geology)
PNC,PIANCASTAGNAIO,42.847446,11.693599,seismic,INGV,B (inferred from geology),0.003667687,0,0.004860051196587801,0,0.00840541337734373,0,0.012225982608413283,0,,B (inferred from geology)
PNN,PENNABILLI,43.818159,12.262846,seismic,INGV,C,0.008741662,0,0.02377826695650016,0,0.02215339756328747,0,0.014347026721510819,0,335,C
POFI,POSTA FIBRENO,41.717430,13.712020,seismic,INGV,A,0.002553677,0,0.00517342270775429,0,0.005439573954901731,0,0.007083886965828975,0,1280,A
PP3,PP3,43.377830,13.609500,seismic,INGV,C (inferred from geology),0.049581112,0,0.14152833399348938,0,0.07083073382117162,0,0.04125475446754924,0,,C (inferred from geology)
PSC,PESCASSEROLI,41.812042,13.789196,seismic,INGV,A,0.004462096,0,0.006381996120118755,0,0.010621431654904269,0,0.010257768632541445,0,1000,A
PTI,PETRITOLI,43.066567,13.657076,seismic,INGV,C (inferred from geology),0.037828201,0,0.074636284833994,0,0.044827737956071825,0,0.037450822768559794,0,,C (inferred from geology)
