STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,REFERENCES,SOIL_TYPE,PGA_VALUE,PGA_LN_SIGMA,SA(0.3)_VALUE,SA(0.3)_LN_SIGMA,SA(0.6)_VALUE,SA(0.6)_LN_SIGMA,SA(1.0)_VALUE,SA(1.0)_LN_SIGMA,VS30,VS30_TYPE
APRC,APRICENA  FG,41.757380,15.543080,seismic,INGV,A (inferred from geology),0.0019780089999999998,0,0.005095189250300906,0,0.004396041390695041,0,0.0023998035148155928,0,,A (inferred from geology)
AQA,L AQUILA   V. ATERNO    F. ATERNO,42.375530,13.339298,seismic,INGV,B,0.035484814,0,0.09912835060496036,0,0.06156488137604479,0,0.06070048594258578,0,549,B
AQF,L AQUILA   V. ATERNO    FERRIERA,42.380539,13.354740,seismic,INGV,B (inferred from geology),0.056133701,0,0.2105947176150576,0,0.04428074189666968,0,0.03620133933028513,0,,B (inferred from geology)
AQG,L AQUILA   V. ATERNO    COLLE GRILLI,42.373474,13.337026,seismic,INGV,B,0.075530312,0,0.15074891042336722,0,0.10444239174297193,0,0.08887171391062158,0,696,B
AQK,L AQUILA   V. ATERNO   AQUIL PARK ING.,42.344967,13.400949,seismic,INGV,B,0.067094315,0,0.14172820162873162,0,0.14750446238427953,0,0.17646840718523382,0,705,B
AQU,L AQUILA  ITALY,42.354000,13.405000,seismic,INGV,B (inferred from geology),0.044816704000000006,0,0.09754062496688944,0,0.05913247005962423,0,0.06226038453102761,0,,B (inferred from geology)
AQV,L AQUILA   V. ATERNO   CENTRO VALLE,42.377222,13.343888,seismic,INGV,B,0.071600677,0,0.15909913066727935,0,0.08484304424089263,0,0.06929060261133346,0,474,B
ASOL,ASOLO,45.800300,11.902300,seismic,INGV,A (inferred from geology),0.00174444,0,0.004658832217795957,0,0.004724585809267844,0,0.0037230224697168725,0,,A (inferred from geology)
ASP,ASCOLI PICENO,42.848000,13.647900,seismic,INGV,B,0.11764286800000001,0,0.24207312338205328,0,0.1181092918125929,0,0.04742563530069145,0,599,B
ATFO,MONTE FOCE   GUBBIO,43.366600,12.571500,seismic,INGV,A (inferred from geology),0.012516926,0,0.04609128771241717,0,0.01692478167568645,0,0.015217595294837266,0,,A (inferred from geology)
ATLO,AVT   MONTELOVESCO,43.315160,12.407260,seismic,INGV,B,0.011063996,0,0.02157885922622812,0,0.020349610241439848,0,0.011881476076050477,0,761,B
ATPC,POGGIO CASTELLACCIO,43.480700,12.457000,seismic,INGV,B (inferred from geology),0.01548193,0,0.04347777660818975,0,0.026557380159002948,0,0.013446170951043253,0,,B (inferred from geology)
ATTE,AVT   MONTE TEZIO,43.197900,12.353600,seismic,INGV,A (inferred from geology),0.008890957,0,0.025767200710719976,0,0.019112988832103023,0,0.010513227950869248,0,,A (inferred from geology)
ATVO,AVT   MONTE VALENTINO,43.382110,12.406630,seismic,INGV,A,0.008513745999999999,0,0.024883547060531655,0,0.023093589731251314,0,0.01273382143787636,0,1036,A
AVZ,AVEZZANO,42.027458,13.425929,seismic,INGV,C,0.041594181,0,0.09027707088144293,0,0.09809586275192103,0,0.10056260442291232,0,199,C
BAD,BERNADIA,46.234000,13.243800,seismic,INGV,B (inferred from geology),0.000673966,0,0.0029450920948198268,0,0.0012671137342831927,0,0.0012976791089627368,0,,B (inferred from geology)
BAG8,BAGOLINO,45.822800,10.466400,seismic,INGV,A (inferred from geology),0.00026503700000000003,0,0.0007920902360734657,0,0.00053224754414617,0,0.00045832905745335804,0,,A (inferred from geology)
BALD,MONTE BALDO,45.683000,10.818700,seismic,INGV,A (inferred from geology),0.00113819,0,0.003359347079734853,0,0.0025318055111616597,0,0.0011486092456285174,0,,A (inferred from geology)
BDI,BAGNI DI LUCCA,44.062800,10.595600,seismic,INGV,B (inferred from geology),0.000737351,0,0.001883260690250888,0,0.0015381253722568451,0,0.0010781744563279276,0,,B (inferred from geology)
BDT,BADIA TEDALDA,43.706772,12.188036,seismic,INGV,B,0.010827485,0,0.026613568728128086,0,0.0279626610577493,0,0.027131828378610324,0,593,B
BGR,BAGNO DI ROMAGNA,43.889511,11.991291,seismic,INGV,A,0.003625919,0,0.009235991797460666,0,0.00875017226745905,0,0.008241941779336863,0,829,A
BIOG,CAMPOREALE  ARIANO IRPINO,41.199899,15.132629,seismic,INGV,C,0.0035357530000000004,0,0.004243797395024996,0,0.0061474228905006555,0,0.007757436308821914,0,229,C
BOO,BORDANO,46.319500,13.098400,seismic,INGV,D (inferred from geology),0.000584234,0,0.0023588258263267216,0,0.0014706773681123558,0,0.0010758303221568121,0,,D (inferred from geology)
BRIS,BRISIGHELLA,44.224540,11.766570,seismic,INGV,B (inferred from geology),0.002570369,0,0.0061779022354677545,0,0.009413165979862003,0,0.005016015610076546,0,,B (inferred from geology)
BRS,BARISCIANO,42.324272,13.590070,seismic,INGV,E,0.057901103999999995,0,0.08183908703334229,0,0.04557497728325612,0,0.01723234125532528,0,444,E
BSS,BUSSI,42.191732,13.845266,seismic,INGV,B (inferred from geology),0.018965153000000002,0,0.042122250881024684,0,0.0474801649166101,0,0.033279715296787415,0,,B (inferred from geology)
BTT2,BORGO OTTOMILA - 2 (CELANO),41.998333,13.543056,seismic,INGV,D,0.036551453000000005,0,0.06618421728840983,0,0.0877875272498268,0,0.10895328444708102,0,90,D
BVG,BEVAGNA,42.932367,12.611065,seismic,INGV,C,0.07358112300000001,0,0.12942123243193443,0,0.21207172132785357,0,0.10169738870118024,0,211,C
BZZ,BAZZANO,42.337025,13.468575,seismic,INGV,B,0.039882365999999995,0,0.09609278470209948,0,0.06489559477888879,0,0.03692186777161474,0,679,B
CAFE,CARIFE,41.028000,15.236600,seismic,INGV,B,0.0015107900000000001,0,0.0021374613193837484,0,0.0030464770777874333,0,0.0025616370349609576,0,622,B
CCT,CITTA DI CASTELLO (TRESTINA),43.368300,12.234600,seismic,INGV,C,0.024367683,0,0.04544677418666276,0,0.0697383358902563,0,0.03612169487224955,0,316,C
CDCA,CITTA DI CASTELLO,43.458400,12.233600,seismic,INGV,C,0.015666109,0,0.03532469743019884,0,0.040218543830218265,0,0.042679261569013256,0,277,C
CDM,COLLE DI MACINE,42.003280,14.199365,seismic,INGV,A (inferred from geology),0.010153885000000001,0,0.016797834062291073,0,0.0333021093077064,0,0.020620303793347672,0,,A (inferred from geology)
CERA,FILIGNANO,41.597800,14.018300,seismic,INGV,A (inferred from geology),0.0039146350000000005,0,0.007500472125985394,0,0.013396359707200038,0,0.009229981367249361,0,,A (inferred from geology)
CEY,CERKNICA  SL,45.738100,14.422100,seismic,INGV,B (inferred from topography),0.000611776,0,0.001559365735232441,0,0.0013035034261972725,0,0.0009164873167202417,0,,B (inferred from topography)
CGRP,CIMA GRAPPA  ITALY,45.880600,11.804700,seismic,INGV,B (inferred from geology),0.000825131,0,0.0024085063812207216,0,0.0030950614967657076,0,0.002027673068910215,0,,B (inferred from geology)
CIMO,CIMOLAIS  ITALY,46.311600,12.444800,seismic,INGV,C (inferred from geology),0.027255185999999997,0,0.05847596659700784,0,0.05215179433286351,0,0.04652131548333179,0,,C (inferred from geology)
CIT,CITTAREALE,42.594200,13.163200,seismic,INGV,C (inferred from geology),0.319473389,0,0.8347419674965534,0,0.20695940844651523,0,0.16319601044338872,0,,C (inferred from geology)
CLF,COLFIORITO,43.036714,12.920428,seismic,INGV,D,0.16765495300000002,0,0.5894211247109902,0,0.19348415846604,0,0.23426095581773382,0,145,D
CLN,CELANO,42.085224,13.520722,seismic,INGV,B (inferred from geology),0.007039569000000001,0,0.018916757182093978,0,0.013565389412734236,0,0.010479090653188578,0,,B (inferred from geology)
CLO,CASTELLUCCIO DI NORCIA,42.829399,13.206000,seismic,INGV,C (inferred from geology),0.782018433,0,1.6426807648545472,0,1.4307946892665357,0,1.0240512453102564,0,,C (inferred from geology)
CLUD,CLUDINICO  ITALY,46.456900,12.881400,seismic,INGV,A (inferred from geology),0.00049867,0,0.0005852221475853202,0,0.0016648701047403387,0,0.0015030306657301377,0,,A (inferred from geology)
CMB,CAMPOBASSO,41.562800,14.652300,seismic,INGV,B (inferred from geology),0.0026592340000000003,0,0.0028882122852941067,0,0.0029665211151433343,0,0.0043872888403021955,0,,B (inferred from geology)
CMPO,CAMPOTTO PO,44.580800,11.805600,seismic,INGV,D,0.004851864,0,0.00599734625320042,0,0.008162484404324566,0,0.025670357661143763,0,116,D
CNE,CASTELSANTANGELO SUL NERA,42.894402,13.152800,seismic,INGV,C (inferred from geology),0.5364817500000001,0,1.0151664532307512,0,1.0852278040753593,0,0.5270498307391752,0,,C (inferred from geology)
CPS,CAPESTRANO,42.271618,13.758301,seismic,INGV,B,0.016718304,0,0.05869028171338093,0,0.06485476740105672,0,0.022491414388885522,0,732,B
CRMI,CARMIGNANO,43.795597,10.979506,seismic,INGV,B (inferred from geology),0.000702873,0,0.0016215311142159855,0,0.0015581031294973503,0,0.001331511398941661,0,,B (inferred from geology)
CRNS,CRNI VRH  SL,46.080700,14.261300,seismic,INGV,A (inferred from topography),0.000855826,0,0.0025618641831587343,0,0.002405655154638213,0,0.00183836091986845,0,,A (inferred from topography)
CSA,CASTELNUOVO  ASSISI,43.008015,12.590602,seismic,INGV,C,0.07503443900000001,0,0.20295738203764205,0,0.11935883664444219,0,0.08976365749079698,0,200,C
CSC,CASCIA,42.719097,13.012280,seismic,INGV,B,0.165312439,0,0.3287591376346096,0,0.16547300414672717,0,0.12685716862089205,0,698,B
CSD,CASTEL VISCARDO,42.754048,12.003539,seismic,INGV,B,0.019816002000000003,0,0.04930466408269247,0,0.01685596669492841,0,0.017810652383916017,0,466,B
CSN,CESENA,44.137005,12.241408,seismic,INGV,B,0.007394875,0,0.03482046611714128,0,0.01758003954975591,0,0.011355667814593262,0,541,B
CSO1,CARSOLI1,42.100933,13.088044,seismic,INGV,B (inferred from geology),0.020399429,0,0.06144526533246467,0,0.03144471750639188,0,0.03211490038773486,0,,B (inferred from geology)
CSS,CASSINO,41.485790,13.823090,seismic,INGV,B,0.00376341,0,0.008288178366633927,0,0.007910125727369847,0,0.005697713250139102,0,648,B
CTD,CITTADUCALE,42.388366,12.947702,seismic,INGV,B,0.06637757100000001,0,0.20238125821169756,0,0.1018873312162407,0,0.07685416082625277,0,407,B
CTL,CATTOLICA,43.955116,12.735809,seismic,INGV,C,0.016361061,0,0.053175159421078366,0,0.033787520678237024,0,0.05565923879308334,0,208,C
CTS,CITTA DI CASTELLO  REGNANO,43.491987,12.223396,seismic,INGV,C (inferred from geology),0.015298672000000001,0,0.03740618898831626,0,0.03156926562110233,0,0.02741013746793437,0,,C (inferred from geology)
CUC,CASTROCUCCO  ITALY,39.993800,15.815500,seismic,INGV,A (inferred from geology),0.000166572,0,0.00019160480632718078,0,0.00036863599675162413,0,0.0003906885427873753,0,,A (inferred from geology)
CVM,CIVITELLA MARITTIMA,42.994091,11.282305,seismic,INGV,A (inferred from geology),0.001271573,0,0.0018336838037292663,0,0.0018223662814766655,0,0.0022868865411472027,0,,A (inferred from geology)
DRE,DRENCHIA,46.173300,13.645000,seismic,INGV,B (inferred from geology),0.001012184,0,0.0032660120452244557,0,0.002264691419780663,0,0.0016418542497338726,0,,B (inferred from geology)
DUR,DURONIA,41.661100,14.456500,seismic,INGV,B (inferred from geology),0.006601180000000001,0,0.009399498716751144,0,0.016584987711889564,0,0.012520959038486953,0,,B (inferred from geology)
FAZ,FAENZA  NUOVA,44.298016,11.890746,seismic,INGV,C,0.005270451000000001,0,0.008926112164589127,0,0.013920708236831465,0,0.011291554603198983,0,292,C
FBR,FABRIANO,43.343601,12.911900,seismic,INGV,C (inferred from geology),0.07698922700000001,0,0.19442253339426677,0,0.06168190906301657,0,0.029020327649289517,0,,C (inferred from geology)
FCC,FORCA CANAPINE,42.754501,13.193200,seismic,INGV,A (inferred from geology),0.931142212,0,2.894806472928828,0,2.113445908393841,0,1.019933978979043,0,,A (inferred from geology)
FERS,FERS,44.903500,11.540600,seismic,INGV,C,0.0021090659999999997,0,0.005337570826316043,0,0.00638582193211984,0,0.004013798640779541,0,184,C
FIAM,FIAMIGNANO,42.268020,13.117180,seismic,INGV,B,0.026308767,0,0.05509704561586715,0,0.029862298947642932,0,0.04801017889614574,0,790,B
FIE,FIESOLE,43.807251,11.294385,seismic,INGV,B (inferred from geology),0.000935676,0,0.002428388452726655,0,0.0032253913607413814,0,0.0021645427172551595,0,,B (inferred from geology)
FIR,FIRENZE,43.774366,11.255134,seismic,INGV,D (inferred from geology),0.002558097,0,0.005624065415823175,0,0.0057346718415646186,0,0.0046038182666620206,0,,D (inferred from geology)
FIVI,FIVIZZANO  MS    ITALY,44.239400,10.127100,seismic,INGV,C (inferred from geology),0.0005491160000000001,0,0.0011409243420306499,0,0.0011707469332567074,0,0.0011558772330395445,0,,C (inferred from geology)
FLT,FILETTINO,41.893200,13.325000,seismic,INGV,B (inferred from geology),0.0070377700000000005,0,0.01191582791973483,0,0.018289317832053398,0,0.01577581858222035,0,,B (inferred from geology)
FMG,FIAMIGNANO,42.268028,13.117220,seismic,INGV,B,0.025238443,0,0.054171764669033076,0,0.030841596346940107,0,0.05510761466711081,0,790,B
FOC,FOLIGNO COLFIORITO,43.026300,12.896506,seismic,INGV,C (inferred from geology),0.37217834499999997,0,1.4312512466621603,0,0.1193221188793481,0,0.042821259342829494,0,,C (inferred from geology)
FOPC,FOLIGNO NORD,42.969700,12.703100,seismic,INGV,C (inferred from geology),0.10977542900000001,0,0.18704543139403867,0,0.13444766022240276,0,0.07732644801625121,0,,C (inferred from geology)
FOSV,FOSSATO DI VICO,43.294830,12.761170,seismic,INGV,B (inferred from geology),0.116669647,0,0.23176430454273347,0,0.17282147521773875,0,0.056859297016735304,0,,B (inferred from geology)
FRE8,FREGONA,46.015000,12.355200,seismic,INGV,A (inferred from geology),0.000598133,0,0.0012524769918103923,0,0.001715669241779946,0,0.0018403462394543625,0,,A (inferred from geology)
FRT,FERENTINO,41.692600,13.255000,seismic,INGV,B (inferred from geology),0.008297064000000002,0,0.019748200625689452,0,0.01586559867297701,0,0.014529182195590412,0,,B (inferred from geology)
FSS,FOSSOMBRONE,43.690477,12.810074,seismic,INGV,B (inferred from geology),0.015762452,0,0.026705833351206045,0,0.016980065957203676,0,0.00877089809020532,0,,B (inferred from geology)
FUSE,FUSEA,46.414200,13.001100,seismic,INGV,B (inferred from geology),0.000437947,0,0.0007890759557792762,0,0.0013739915976370358,0,0.0010998926740286876,0,,B (inferred from geology)
GAGG,GAGGIA,46.083500,10.958700,seismic,INGV,A (inferred from geology),0.175015671,0,0.6903969593445021,0,0.17755885706567712,0,0.06796163836763143,0,,A (inferred from geology)
GATE,GAMBATESA,41.513145,14.910201,seismic,INGV,B (inferred from geology),0.00239665,0,0.0032587992520884076,0,0.0037426693226617815,0,0.004289488494277658,0,,B (inferred from geology)
GBAS,GORNJA BREZOVICA  SL,45.934800,14.443400,seismic,INGV,A (inferred from topography),0.000443974,0,0.0009120962483874347,0,0.0008063038369626404,0,0.0007541860262750464,0,,A (inferred from topography)
GBC,GUBBIO,43.355301,12.572600,seismic,INGV,C (inferred from geology),0.014226773,0,0.04291793295438824,0,0.024596263925260185,0,0.0138025467933696,0,,C (inferred from geology)
GBP,GUBBIO PIANA,43.313810,12.589490,seismic,INGV,C,0.051815125000000004,0,0.14311124053314406,0,0.11604662965430292,0,0.0846650679274115,0,224,C
GNU,GIANO NELLUMBRIA,42.803818,12.570145,seismic,INGV,A (inferred from geology),0.039705193,0,0.10675091189291805,0,0.028451493556738316,0,0.024109581500193676,0,,A (inferred from geology)
GRN,GUARCINO,41.813460,13.316985,seismic,INGV,B (inferred from geology),0.007485093,0,0.015776605579777437,0,0.014541369353939248,0,0.0157604906073274,0,,B (inferred from geology)
GSA,GRAN SASSO  LAB. INFN ASSERGI,42.420689,13.519362,seismic,INGV,B,0.056590252,0,0.15728006221555768,0,0.06638805587093544,0,0.04659642351430962,0,492,B
IMOL,IMOLA,44.359550,11.742480,seismic,INGV,C (inferred from geology),0.002996666,0,0.005482467594730017,0,0.006298370759917816,0,0.007187581297311531,0,,C (inferred from geology)
LAT,LATINA,41.472301,12.907200,seismic,INGV,C (inferred from geology),0.011931228,0,0.01779961339316991,0,0.030203293043945503,0,0.027693233773877852,0,,C (inferred from geology)
LAV9,LANUVIO,41.677780,12.698880,seismic,INGV,C,0.010893433000000001,0,0.03012958853083774,0,0.02761411203525733,0,0.015246905595233206,0,286,C
LDP,LAMA DEI PELIGNI,42.039169,14.182630,seismic,INGV,C,0.011231606,0,0.03101542220950001,0,0.03362507260195106,0,0.01838962742233737,0,328,C
LEOD,CAPRIANO DEL COLLE,45.458200,10.123400,seismic,INGV,C (inferred from geology),0.000903068,0,0.0012210536161609917,0,0.0024877972031892683,0,0.0017216883360395535,0,,C (inferred from geology)
LSS,LEONESSA  NUOVA,42.558243,12.968894,seismic,INGV,A,0.052297878,0,0.1339897365157031,0,0.08910700975825116,0,0.040787880431904164,0,1091,A
MARN,MARANA,45.637800,11.209900,seismic,INGV,B (inferred from geology),0.000963793,0,0.002229214709335052,0,0.002024424153073277,0,0.0011752623396251364,0,,B (inferred from geology)
MCEL,MONTICELLO,40.324900,15.801900,seismic,INGV,A (inferred from geology),0.000395156,0,0.0004809386108002735,0,0.0005182729476322985,0,0.0005569006516999413,0,,A (inferred from geology)
MCR,MACERATA FELTRIA,43.799889,12.447514,seismic,INGV,C (inferred from geology),0.020106770000000003,0,0.045303337225017684,0,0.019805272313278124,0,0.01229361606755553,0,,C (inferred from geology)
MCS,MERCATO SARACENO  NUOVA,43.994366,12.107441,seismic,INGV,B,0.004888501,0,0.01766496092171991,0,0.009302505385356262,0,0.007565501501608307,0,568,B
MCV,MONTECAVALLO,42.993401,13.001300,seismic,INGV,C (inferred from geology),0.35226010100000005,0,0.5445509435301891,0,0.10447813428869206,0,0.05155738356881595,0,,C (inferred from geology)
MDAR,MONTE DARIA,43.192700,13.142700,seismic,INGV,A (inferred from geology),0.091359932,0,0.20439774454018883,0,0.11447217058103547,0,0.030689113396721236,0,,A (inferred from geology)
MELA,MELANICO   S. CROCE DI MAGLIANO,41.705900,15.127000,seismic,INGV,A (inferred from geology),0.004786969,0,0.011006895445511528,0,0.012233713515824033,0,0.00796429321464661,0,,A (inferred from geology)
MGAB,MONTEGABBIONE,42.912630,12.112140,seismic,INGV,A (inferred from geology),0.01357362,0,0.04367021967938327,0,0.02902531784312887,0,0.03128752819938298,0,,A (inferred from geology)
MGR,MORIGERATI,40.137600,15.553520,seismic,INGV,B (inferred from geology),0.00018179400000000001,0,0.00027672834630689176,0,0.0003490358115515171,0,0.00034852100503161853,0,,B (inferred from geology)
MIDA,MIRANDA,41.641880,14.254020,seismic,INGV,A (inferred from geology),0.004614221,0,0.007897039372524568,0,0.009328099729251893,0,0.008619242356917491,0,,A (inferred from geology)
MLN,MALNISIO,46.149500,12.615400,seismic,INGV,B (inferred from geology),9.589000000000001e-06,0,1.595554497168278e-05,0,1.188921386802872e-05,0,6.129321430656929e-06,0,,B (inferred from geology)
MMO,MONTEMONACO,42.899300,13.326800,seismic,INGV,B (inferred from geology),0.190386261,0,0.6158258047408278,0,0.2778120625974473,0,0.11122577860081065,0,,B (inferred from geology)
MMP1,MOMPEO 1,42.249229,12.748319,seismic,INGV,A,0.022099844,0,0.07031965410048335,0,0.03244917267144972,0,0.019662251475363178,0,800,A
MMUR,MONTE MURANO,43.441830,12.997300,seismic,INGV,A (inferred from geology),0.050572299,0,0.1209385605260694,0,0.053192131179712505,0,0.017655339132392693,0,,A (inferred from geology)
MNF,MONTE FIEGNI  FIASTRA,43.059684,13.184466,seismic,INGV,A,0.130683197,0,0.3625074262656244,0,0.17509716479736404,0,0.03921023608846103,0,1062,A
MNTV,MANTOVA,45.149500,10.789700,seismic,INGV,C,0.094267382,0,0.13944437604788362,0,0.10321701545308078,0,0.08147428442080819,0,237,C
MODE,MODENA,44.629722,10.949167,seismic,INGV,C,0.0021147369999999998,0,0.003250859402198415,0,0.005032113322919791,0,0.003612397347375614,0,204,C
MPRI,MONTE PRAT  ITALY,46.240800,12.987700,seismic,INGV,B (inferred from geology),0.0007385720000000001,0,0.0015942033066208782,0,0.0019444931149077637,0,0.0013484183349052195,0,,B (inferred from geology)
MRB1,MONTE ROCCHETTA,41.122700,14.968150,seismic,INGV,B,0.002031649,0,0.0027395368910237833,0,0.0056341430543136485,0,0.005275226926247064,0,448,B
MRLC,MURO LUCANO,40.756400,15.488920,seismic,INGV,A,0.000466258,0,0.0007476993060073862,0,0.0011715925364155807,0,0.0007624028159251574,0,861,A
MSCT,MASCIONI (CAMPOTOSTO) 2,42.526699,13.350900,seismic,INGV,B,0.09626322899999999,0,0.29383152920006367,0,0.16845846626414834,0,0.11673904906625172,0,652,B
MTL,MATELICA,43.249435,13.008338,seismic,INGV,B,0.122442276,0,0.24351665502699293,0,0.10330268118743839,0,0.06080988891997869,0,579,B
MTRZ,MONTERENZIO,44.312800,11.424800,seismic,INGV,B (inferred from geology),0.002653918,0,0.006271368203130926,0,0.006771868543597424,0,0.0053035217369376796,0,,B (inferred from geology)
MURB,MONTE URBINO,43.263000,12.524600,seismic,INGV,B (inferred from geology),0.060997259,0,0.26797050316250765,0,0.054486982144457796,0,0.03158693370426139,0,,B (inferred from geology)
MVB,MARSCIANO MONTE VIBIANO,42.961900,12.257000,seismic,INGV,A,0.008231186,0,0.025289188913357453,0,0.012374861838843853,0,0.010094323411162549,0,1046,A
MZ08,AMATRICE RAN   INGV,42.632540,13.286562,seismic,INGV,B,0.7932852779999999,0,2.543608778930422,0,3.024378145536583,0,1.465786792972684,0,670,B
MZ19,PASCIANO CIMITERO   INGV,42.641090,13.206917,seismic,INGV,B (inferred from geology),0.397232544,0,1.2664866065013705,0,0.8134680051218375,0,0.5902388208056435,0,,B (inferred from geology)
MZ29,AMATRICE CASEIFICIO STORICO   INGV,42.630400,13.292500,seismic,INGV,B (inferred from geology),1.00165332,0,1.978449479919378,0,1.6462739035145253,0,0.9386990851315694,0,,B (inferred from geology)
MZ30,AMATRICE ALBERGHIERO   INGV,42.626432,13.290580,seismic,INGV,B,0.474228638,0,1.4361672966578443,0,1.0492047168441987,0,0.46257083508740116,0,452,B
MZ51,CORNILLO VECCHIO   IMAA CNR,42.637948,13.285578,seismic,INGV,E,0.947251343,0,2.824180405165106,0,1.4618335417082404,0,0.6358909443335499,0,638,E
MZ63,COLLECRETA   IDPA CNR IMAA CNR,42.629805,13.323448,seismic,INGV,B,0.5342324220000001,0,1.3588333152989351,0,0.600633524895351,0,0.2403566646903602,0,562,B
NCR,NOCERA UMBRA,43.111583,12.784666,seismic,INGV,E,0.190004547,0,0.234160710550358,0,0.07178313294921546,0,0.02711897015700476,0,555,E
NEVI,NEVIANO DEGLI ARDUINI,44.583400,10.316300,seismic,INGV,B,0.001832539,0,0.002305937733671213,0,0.0032886734377568366,0,0.003187692396919947,0,367,B
NOR,NORCIA LA CASTELLINA,42.792442,13.092422,seismic,INGV,B,0.305743469,0,0.7180155470767889,0,0.83440495428631,0,0.876254977154416,0,423,B
NRC,NORCIA,42.792543,13.096475,seismic,INGV,B,0.476427917,0,1.8548283156764673,0,0.9681857354842458,0,0.8163896176119446,0,498,B
NRN,NARNI,42.515560,12.519440,seismic,INGV,A,0.018284346,0,0.04611122579628316,0,0.03447529145893366,0,0.02304136319366596,0,811,A
OPPE,OPPEANO,45.308200,11.172400,seismic,INGV,C,0.001210729,0,0.0027657717744300906,0,0.0033043599124708742,0,0.0028541259106089835,0,264,C
ORC,ORTUCCHIO  NUOVA,41.953606,13.642346,seismic,INGV,B,0.010982728,0,0.020747801424539043,0,0.030472207803216023,0,0.032684255694719375,0,767,B
OSSC,OSSC,43.523580,11.245790,seismic,INGV,B (inferred from geology),0.001215666,0,0.0022153005622239973,0,0.0032679941232532667,0,0.0031085347575234993,0,,B (inferred from geology)
PAOL,PAOLISI,41.031206,14.567486,seismic,INGV,A (inferred from geology),0.0009345520000000001,0,0.001418244214311026,0,0.001584146206293926,0,0.0017718828348543202,0,,A (inferred from geology)
PCB,POGGIO CANCELLI  BASE DIGA,42.558022,13.337990,seismic,INGV,B (inferred from geology),0.23955934099999998,0,0.2555864377771621,0,0.14849518442227008,0,0.13552183471544424,0,,B (inferred from geology)
PCRO,PIETRALACROCE  ANCONA,43.607680,13.532330,seismic,INGV,B (inferred from geology),0.049318973,0,0.12019527197774879,0,0.08279735330957058,0,0.029415734481625894,0,,B (inferred from geology)
