calc_id,description,cal_time,gmpe,imt,nominal_bias,abs_nominal_bias,max_gmv,Rupture,GMLT,Recording_Stations
1112,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",183,KothaEtAl2020ESHM20SlopeGeology,PGA,0.516,0.516,0.24730724,USGS,GEM,seismic
1116,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:EMSC, GMPEs:GEM, Recording Stations:seismic)",156,KothaEtAl2020ESHM20SlopeGeology,PGA,0.533,0.533,0.28904805,EMSC,GEM,seismic
1117,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:EMSC, GMPEs:GEM, Recording Stations:all)",159,KothaEtAl2020ESHM20SlopeGeology,PGA,0.536,0.536,0.63376385,EMSC,GEM,all
1116,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:EMSC, GMPEs:GEM, Recording Stations:seismic)",156,KothaEtAl2020ESHM20SlopeGeology,PGA,0.604,0.604,0.28904805,EMSC,GEM,seismic
1115,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:ESM, GMPEs:GEM, Recording Stations:all)",158,KothaEtAl2020ESHM20SlopeGeology,PGA,0.694,0.694,0.5917951,ESM,GEM,all
1113,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",168,KothaEtAl2020ESHM20SlopeGeology,PGA,0.7,0.7,0.6155726,USGS,GEM,all
1111,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",197,KothaEtAl2020ESHM20SlopeGeology,PGA,0.71,0.71,0.5619473,GCMT,GEM,all
1109,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:EFEHR, GMPEs:GEM, Recording Stations:all)",196,KothaEtAl2020ESHM20SlopeGeology,PGA,0.715,0.715,0.61182344,EFEHR,GEM,all
1106,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:EMSC, GMPEs:USGS, Recording Stations:seismic)",111,AkkarEtAlRjb2014,PGA,-0.753,0.753,0.21797928,EMSC,USGS,seismic
1117,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:EMSC, GMPEs:GEM, Recording Stations:all)",159,KothaEtAl2020ESHM20SlopeGeology,PGA,0.817,0.817,0.63376385,EMSC,GEM,all
1106,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:EMSC, GMPEs:USGS, Recording Stations:seismic)",111,ZhaoEtAl2016Asc,PGA,-0.894,0.894,0.10281328,EMSC,USGS,seismic
1102,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",121,AkkarEtAlRjb2014,PGA,-0.895,0.895,0.22186692,USGS,USGS,seismic
1098,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:EFEHR, GMPEs:USGS, Recording Stations:seismic)",119,AkkarEtAlRjb2014,PGA,-0.896,0.896,0.20000629,EFEHR,USGS,seismic
1100,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:GCMT, GMPEs:USGS, Recording Stations:seismic)",123,AkkarEtAlRjb2014,PGA,-0.92,0.92,0.19287995,GCMT,USGS,seismic
1104,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:ESM, GMPEs:USGS, Recording Stations:seismic)",117,AkkarEtAlRjb2014,PGA,-0.936,0.936,0.21159166,ESM,USGS,seismic
1102,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",121,ZhaoEtAl2016Asc,PGA,-0.969,0.969,0.122770526,USGS,USGS,seismic
1115,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:ESM, GMPEs:GEM, Recording Stations:all)",158,KothaEtAl2020ESHM20SlopeGeology,PGA,0.972,0.972,0.5917951,ESM,GEM,all
1113,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",168,KothaEtAl2020ESHM20SlopeGeology,PGA,0.978,0.978,0.6155726,USGS,GEM,all
1111,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",197,KothaEtAl2020ESHM20SlopeGeology,PGA,0.989,0.989,0.5619473,GCMT,GEM,all
1109,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:EFEHR, GMPEs:GEM, Recording Stations:all)",196,KothaEtAl2020ESHM20SlopeGeology,PGA,0.995,0.995,0.61182344,EFEHR,GEM,all
1104,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:ESM, GMPEs:USGS, Recording Stations:seismic)",117,ZhaoEtAl2016Asc,PGA,-1.026,1.026,0.11559058,ESM,USGS,seismic
1100,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:GCMT, GMPEs:USGS, Recording Stations:seismic)",123,ZhaoEtAl2016Asc,PGA,-1.026,1.026,0.10994721,GCMT,USGS,seismic
1098,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:EFEHR, GMPEs:USGS, Recording Stations:seismic)",119,ZhaoEtAl2016Asc,PGA,-1.08,1.08,0.08924314,EFEHR,USGS,seismic
1117,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:EMSC, GMPEs:GEM, Recording Stations:all)",159,KothaEtAl2020ESHM20SlopeGeology,PGA,1.098,1.098,0.63376385,EMSC,GEM,all
1106,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:EMSC, GMPEs:USGS, Recording Stations:seismic)",111,CauzziEtAl2014,PGA,-1.129,1.129,0.08536141,EMSC,USGS,seismic
1115,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:ESM, GMPEs:GEM, Recording Stations:all)",158,KothaEtAl2020ESHM20SlopeGeology,PGA,1.147,1.147,0.5917951,ESM,GEM,all
1113,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",168,KothaEtAl2020ESHM20SlopeGeology,PGA,1.152,1.152,0.6155726,USGS,GEM,all
1111,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",197,KothaEtAl2020ESHM20SlopeGeology,PGA,1.163,1.163,0.5619473,GCMT,GEM,all
1109,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:EFEHR, GMPEs:GEM, Recording Stations:all)",196,KothaEtAl2020ESHM20SlopeGeology,PGA,1.168,1.168,0.61182344,EFEHR,GEM,all
1098,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:EFEHR, GMPEs:USGS, Recording Stations:seismic)",119,CauzziEtAl2014,PGA,-1.244,1.244,0.07490097,EFEHR,USGS,seismic
1102,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",121,CauzziEtAl2014,PGA,-1.269,1.269,0.0867319,USGS,USGS,seismic
1117,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:EMSC, GMPEs:GEM, Recording Stations:all)",159,KothaEtAl2020ESHM20SlopeGeology,PGA,1.27,1.27,0.63376385,EMSC,GEM,all
1100,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:GCMT, GMPEs:USGS, Recording Stations:seismic)",123,CauzziEtAl2014,PGA,-1.295,1.295,0.08827447,GCMT,USGS,seismic
1104,"Median gmf - DRAFT_20191126_M6.4_Albania (Rupture:ESM, GMPEs:USGS, Recording Stations:seismic)",117,CauzziEtAl2014,PGA,-1.31,1.31,0.094025016,ESM,USGS,seismic
