# 20090930_M7.6_Padang median gmf, Stations:All, gmlt:USGS, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2015SSlab,AtkinsonBoore2003SSlab,AtkinsonBoore2003SSlabCascadia,ZhaoEtAl2016SSlab
m_1125,100.37634000000003,-0.92173,0.43347645,0.42694426,0.42677635,0.4276636
m_1126,100.37531000000001,-0.93483,0.45706448,0.45273998,0.45242602,0.45418116
m_1127,100.36347,-0.94525,0.46967474,0.46889675,0.46928814,0.4699462
m_1128,100.35696999999999,-0.92342,0.47302553,0.4721285,0.47209018,0.47196716
m_1129,100.22865000000002,-0.57573,0.5161039,0.51399124,0.5109282,0.5295339
m_113,100.36342000000002,-0.96256,0.4659113,0.46676853,0.46714118,0.46286276
m_1130,100.35762,-0.91308,0.47611243,0.47443065,0.47432122,0.4744327
m_1131,100.12443999999999,-0.56992,0.51987576,0.5206493,0.5189079,0.53558195
m_1132,100.46251000000001,-0.94672,0.24595681,0.24650207,0.24632715,0.24779698
m_1133,100.44659999999999,-1.0763,0.44581732,0.44416434,0.44401145,0.44673038
m_1134,100.37428999999997,-0.89865,0.45327547,0.45152244,0.45157298,0.45318702
m_1135,100.28400999999997,-0.61307,0.5049371,0.5076879,0.5075494,0.50369406
m_1136,100.37387000000001,-0.89972,0.4565206,0.45463496,0.45464063,0.4565482
m_1137,100.35663999999997,-0.95604,0.47101477,0.469724,0.48055485,0.46448544
m_1138,100.36207999999999,-0.96349,0.4644015,0.46694604,0.46758136,0.4556066
m_1139,100.36252999999999,-0.9594,0.4639653,0.46600616,0.46416292,0.46101162
m_114,100.34703999999999,-0.90299,0.47482416,0.47513825,0.47519037,0.47497803
m_1140,100.36442999999997,-0.92207,0.47213382,0.4729252,0.47284025,0.4733933
m_1141,100.38743999999997,-0.93961,0.33101645,0.33490917,0.33448157,0.32334304
m_1142,100.41372999999999,-1.06291,0.4556421,0.450759,0.45062697,0.46843734
m_1143,100.31768,-0.5513,0.5061114,0.5060231,0.50746375,0.50656474
m_1144,100.28190000000001,-0.6577,0.50855535,0.50539136,0.50520235,0.5042958
m_1145,100.35941000000003,-0.93922,0.4676137,0.46957457,0.46941242,0.46933547
m_1146,100.43029999999999,-0.94125,0.2469907,0.24702266,0.24582575,0.24707472
m_1147,100.16862000000003,-0.6373,0.5146433,0.5142525,0.514255,0.5141917
m_1148,100.37788999999998,-0.90969,0.41296133,0.40763825,0.40757462,0.40892136
m_1149,100.46147000000002,-0.95166,0.24820209,0.24814525,0.24810152,0.25122568
m_115,100.28089,-0.65683,0.50844795,0.50560737,0.50541484,0.50431055
m_1150,100.28460999999999,-0.60918,0.5047805,0.5077822,0.5077022,0.50287735
m_1151,100.35958,-0.95959,0.45984688,0.46595824,0.46388873,0.4444636
m_1152,100.23118,-0.55326,0.5093994,0.5142685,0.5119112,0.51795775
m_1153,100.20465999999999,-0.64499,0.51235074,0.5131488,0.5127614,0.5109027
m_1154,100.36295000000001,-0.93574,0.46959764,0.4702944,0.47011673,0.47024587
m_1155,100.50380999999999,-1.20113,0.42331347,0.41627315,0.40983573,0.42212287
m_1156,100.37957,-0.95798,0.47536165,0.47134843,0.48038846,0.46817866
m_1157,100.35250000000002,-0.96281,0.46973237,0.46682942,0.46394676,0.47950748
m_1158,100.44839000000002,-1.07839,0.44499147,0.44350952,0.4432756,0.44603693
m_1159,100.37630999999999,-0.91014,0.43176597,0.42480698,0.42471313,0.42725915
m_116,100.35257999999999,-0.89233,0.47665802,0.47572228,0.47566593,0.47592047
m_1160,100.44465000000002,-1.07569,0.4468734,0.44462273,0.4444818,0.4477469
m_1161,100.64639,-0.90142,0.2401209,0.24215291,0.24137703,0.24047291
m_1162,100.35711000000003,-0.96301,0.47466093,0.4668191,0.46669418,0.49841377
m_1163,100.37281000000002,-0.92194,0.4603807,0.45927832,0.45917442,0.46142337
m_1164,100.38979,-0.91528,0.26715663,0.27165946,0.271785,0.2591756
m_1165,100.29120999999998,-0.68128,0.49515647,0.5021409,0.50188947,0.501078
m_1166,100.35680000000002,-0.9549,0.46990636,0.46907422,0.47768793,0.46619415
m_1167,100.36410999999998,-0.92772,0.47197998,0.47194603,0.4718471,0.47219008
m_1168,100.38808,-0.95304,0.41427284,0.41132036,0.4118903,0.4062172
m_1169,100.34733,-0.91397,0.47493652,0.4741622,0.47439244,0.47342628
m_117,100.22874000000002,-0.57558,0.5161021,0.5139852,0.5109039,0.52964693
m_1170,100.3845,-0.91238,0.3028665,0.30746067,0.307481,0.29996413
m_1171,100.35363999999998,-0.93789,0.46910232,0.46995655,0.47025436,0.46798265
m_1172,100.38587999999999,-0.97067,0.4597411,0.45798913,0.45694467,0.46179152
m_1173,100.39291000000003,-0.94786,0.29103097,0.29684055,0.29689497,0.30151755
m_1174,100.36442999999997,-0.93695,0.46922207,0.47026527,0.47003904,0.47030136
m_1175,100.35678000000001,-0.96303,0.47384098,0.46684274,0.46661916,0.49493438
m_1176,100.35861,-0.96593,0.4572539,0.46796045,0.46881747,0.4231473
m_1177,100.36736000000002,-0.94818,0.47221467,0.47025844,0.47217822,0.47537944
m_1178,100.35257999999999,-0.9443,0.46629766,0.46766847,0.4691191,0.46251628
m_1179,100.38731999999999,-0.95371,0.42941523,0.4257267,0.42660514,0.42257774
m_118,100.36522000000002,-0.92905,0.4714338,0.47134534,0.47123265,0.47167772
m_1180,100.37110999999999,-0.91182,0.4598851,0.45914516,0.45901972,0.4616185
m_1181,100.35804000000002,-0.91642,0.47512305,0.47366697,0.4735856,0.4736426
m_1182,100.34964000000002,-0.91354,0.47458282,0.47391158,0.47396207,0.4734986
m_1183,100.34809999999999,-0.90938,0.4763507,0.47418824,0.47421366,0.47393274
m_1184,100.36415999999997,-0.93647,0.46941805,0.4702876,0.47007933,0.4703117
m_1185,100.50076999999999,-1.16461,0.4329059,0.4434051,0.4491508,0.4220891
m_1186,100.35377,-0.93553,0.47011817,0.4706013,0.47077563,0.4691148
m_1187,100.37421,-0.89832,0.45364636,0.45187768,0.4519359,0.4535252
m_1188,100.36619000000002,-0.95937,0.46476132,0.46656665,0.46468335,0.46341485
m_1189,100.35795999999999,-0.96508,0.47990096,0.46757248,0.4681668,0.5156627
m_119,100.35586999999998,-0.96045,0.47069559,0.4661242,0.4639136,0.4875812
m_1190,100.36277999999999,-0.95962,0.46441075,0.46606737,0.46452573,0.46209022
m_1191,100.38647000000003,-0.95442,0.44192126,0.43803528,0.43938687,0.4359635
m_1192,100.36806999999999,-0.93271,0.46928346,0.46965376,0.46943107,0.47045252
m_1193,100.28264999999999,-0.59284,0.50806206,0.5087018,0.5093669,0.48566785
m_1194,100.36553000000004,-0.92968,0.47121173,0.47114962,0.4710247,0.47152504
m_1195,100.3551,-0.94986,0.4649355,0.46691883,0.47039497,0.46170136
m_1196,100.43165999999997,-0.94091,0.24722277,0.24707508,0.2461539,0.24717782
m_1197,100.37585999999999,-0.93754,0.45788097,0.4542924,0.45390677,0.45577234
m_1198,100.36757,-0.95038,0.47485664,0.47101286,0.4749275,0.48048863
m_1199,100.36478,-0.90958,0.4735252,0.4740757,0.47395462,0.47489947
m_12,100.34875,-0.8793,0.4710029,0.4704881,0.47156397,0.47081932
m_120,100.35590000000002,-0.96046,0.47077766,0.46612874,0.46394116,0.4878752
m_1200,100.27828,-0.57511,0.50923175,0.50971574,0.516324,0.5137136
m_1201,100.35352999999998,-0.93686,0.46956837,0.4702584,0.47051525,0.46844268
m_1202,100.35198000000003,-0.89041,0.47375128,0.4752249,0.47528592,0.4755347
m_1203,100.34408000000002,-0.87915,0.47565123,0.4755948,0.4764081,0.47506678
m_1204,100.37941000000001,-0.95803,0.47578505,0.47168753,0.48089528,0.46874306
m_1205,100.34365000000003,-0.9061,0.47448698,0.47539496,0.47584766,0.47484216
m_1206,100.27544999999998,-0.56588,0.5102537,0.5102055,0.5074544,0.51081866
m_1207,100.34521000000001,-0.89757,0.47687975,0.47660798,0.4769257,0.47646484
m_1208,100.36590000000001,-0.92912,0.47134072,0.47115293,0.471028,0.4716214
m_1209,100.34807,-0.87774,0.46976918,0.46970898,0.47070935,0.46930858
m_121,100.37297999999998,-0.92121,0.4572361,0.4563604,0.45625004,0.45847508
m_1210,100.35888999999997,-0.94376,0.4704672,0.4685772,0.46882173,0.4682329
m_1211,100.35602,-0.93828,0.46935767,0.46978065,0.46981147,0.4688134
m_1212,100.36442,-0.90365,0.47658128,0.47613907,0.4760005,0.47689033
m_1213,100.36365999999998,-0.89623,0.4759034,0.47559333,0.4755216,0.47592047
m_1214,100.38351,-0.97221,0.46492937,0.4637107,0.46354517,0.46713704
m_1215,100.33776999999998,-0.50233,0.4924542,0.49856582,0.49682832,0.49902266
m_1216,100.3594,-0.95946,0.45926306,0.4659018,0.46357372,0.44277558
m_1217,100.37110999999999,-0.89282,0.4570599,0.4559216,0.45614535,0.45660612
m_1218,100.64633000000003,-0.90254,0.24024712,0.24234517,0.24149702,0.24055694
m_1219,100.36360000000002,-0.96357,0.46578014,0.46732405,0.46800014,0.4601778
m_122,100.35833000000002,-0.89943,0.4756365,0.47627008,0.47611493,0.47616845
m_1220,100.3734,-0.92298,0.4588275,0.4577785,0.4576683,0.45987645
m_1221,100.34411999999998,-0.9034,0.47550067,0.47578293,0.47620118,0.475393
m_1222,100.22866999999997,-0.57575,0.5161023,0.51398987,0.51092213,0.5295508
m_1223,100.46197999999998,-0.95092,0.2476097,0.24762909,0.24757968,0.25001013
m_1224,100.36349999999999,-0.92922,0.47134793,0.4715628,0.4714607,0.47166052
m_1225,100.35252000000003,-0.94626,0.4647108,0.46673965,0.46890515,0.4600111
m_1226,100.41134999999997,-1.05244,0.44279087,0.44951373,0.44943693,0.42703304
m_1227,100.37401,-0.92255,0.45404416,0.45324016,0.45312575,0.4553012
m_1228,100.36394999999999,-0.96331,0.4660351,0.46730918,0.46790874,0.46144694
m_1229,100.36585000000002,-0.9594,0.46481308,0.46648684,0.46467,0.4636753
m_123,100.37151,-0.91171,0.4577442,0.45708644,0.4569597,0.4596192
m_1230,100.36723,-0.95929,0.4643093,0.46687716,0.46453512,0.4618897
m_1231,100.38725999999997,-0.97,0.45279557,0.4508324,0.44908777,0.45501408
m_1232,100.35703000000001,-0.96292,0.47437626,0.4667962,0.46661514,0.49739778
m_1233,100.36367000000001,-0.92797,0.47182065,0.47191384,0.47181588,0.4720887
m_1234,100.35579000000001,-0.92451,0.4726321,0.47196707,0.4719523,0.47169235
m_1235,100.41376000000002,-1.0656,0.45352164,0.45117447,0.45094278,0.46083093
m_1236,100.25914999999998,-0.55843,0.5122906,0.51191616,0.5165257,0.5140074
m_1237,100.25824,-0.55848,0.5100338,0.51199764,0.5056336,0.51443386
m_1238,100.36836,-0.90069,0.47495237,0.47357994,0.4734646,0.47513404
m_1239,100.37543,-0.94871,0.4667088,0.4658948,0.46668732,0.46788177
m_124,100.4624,-0.94668,0.24592496,0.24649228,0.24631661,0.24774314
m_1240,100.35928000000001,-0.89965,0.4761439,0.47630072,0.476161,0.47622007
m_1241,100.41253,-1.05428,0.44231468,0.44977686,0.44972265,0.4250946
m_1242,100.36277000000001,-0.96388,0.46503592,0.46727252,0.46803305,0.45702666
m_1243,100.16877,-0.63678,0.5145523,0.5142791,0.5142908,0.5141692
m_1244,100.37234000000001,-0.94805,0.47020036,0.46886015,0.46979213,0.47141567
m_1245,100.50457,-1.20249,0.42233422,0.41577157,0.4096588,0.42005497
m_1246,100.37605000000002,-0.94801,0.4639931,0.46324518,0.4635929,0.464651
m_1247,100.22944999999999,-0.57504,0.5161783,0.5139444,0.5105976,0.53117365
m_1248,100.35393999999997,-0.90606,0.47348854,0.47504863,0.47489125,0.47493652
m_1249,100.36381,-0.95349,0.48022103,0.47102907,0.47990343,0.49081576
m_125,100.16910999999999,-0.63463,0.51429313,0.51440924,0.514464,0.51403165
m_1250,100.36261000000002,-0.92939,0.47125006,0.47163492,0.47152883,0.47167045
m_1251,100.38715000000002,-0.9537,0.43157265,0.4277978,0.4286746,0.42504784
m_1252,100.35611,-0.942,0.46839157,0.46874607,0.46904948,0.46728456
m_1253,100.34681999999998,-0.90901,0.47691515,0.47434792,0.47445577,0.4740059
m_1254,100.35771,-0.9234,0.47346026,0.47221455,0.472165,0.4720975
m_1255,100.13680999999997,-0.61631,0.5155432,0.51645464,0.5162701,0.51548475
m_1256,100.36301000000003,-0.9606,0.465339,0.46624166,0.46566173,0.46355852
m_1257,100.35549000000003,-0.91542,0.4742193,0.47357357,0.4735036,0.47342977
m_1258,100.16895999999997,-0.63639,0.51447946,0.51429886,0.5143182,0.5141384
m_1259,100.47089,-0.95906,0.24545513,0.2532416,0.25297737,0.22262809
m_126,100.36034000000001,-0.94387,0.4701941,0.46871066,0.46885666,0.46878764
m_1260,100.36457000000001,-0.92277,0.47209057,0.47288075,0.4727935,0.47336426
m_1261,100.35597000000001,-0.96004,0.47080573,0.46594962,0.46323356,0.4895513
m_1262,100.37376,-0.94795,0.46875355,0.46737388,0.4679936,0.4692556
m_1263,100.13263999999998,-0.57643,0.5198356,0.51960677,0.5189142,0.53706247
m_1264,100.36487999999997,-0.91027,0.47332063,0.47384736,0.47372675,0.47471797
m_1265,100.36529999999999,-0.95988,0.46537173,0.4664954,0.4652442,0.4646449
m_1266,100.36265000000003,-0.95949,0.46417463,0.46603382,0.46432412,0.4615355
m_1267,100.3671,-0.95932,0.4644207,0.4668393,0.46460414,0.46218145
m_1268,100.27780999999999,-0.5664,0.5099541,0.5099466,0.50759035,0.51034296
m_1269,100.36316999999997,-0.94457,0.46978027,0.46887183,0.46905792,0.46946955
m_127,100.37455999999997,-0.92267,0.44910002,0.44871148,0.44858447,0.45061
m_1270,100.32936999999998,-0.55165,0.50275886,0.5033729,0.5047467,0.50504375
m_1271,100.34582,-0.90655,0.47346264,0.47467437,0.4748195,0.474386
m_1272,100.36257,-0.93939,0.46752903,0.4697672,0.46951607,0.46968135
m_1273,100.34881999999999,-0.90289,0.47471103,0.47512993,0.47505787,0.47502917
m_1274,100.36333000000002,-0.94401,0.47010478,0.46895635,0.46900806,0.4693345
m_1275,100.29030999999998,-0.67794,0.4971442,0.50271624,0.50251794,0.5020949
m_1276,100.28217000000001,-0.59072,0.51036835,0.5088382,0.50980794,0.5370807
m_1277,100.38779,-0.95399,0.42312437,0.41990983,0.42095247,0.41510475
m_1278,100.36786000000001,-0.95925,0.46381307,0.4671322,0.46431443,0.46037954
m_1279,100.38339000000002,-0.97222,0.4651614,0.46390593,0.46375048,0.4675305
m_128,100.27569,-0.56552,0.5102174,0.51019377,0.5075262,0.510662
m_1280,100.36293,-0.93544,0.46969476,0.47033083,0.47016108,0.4702844
m_1281,100.36376999999999,-0.96161,0.4660831,0.46654755,0.4665687,0.46479884
m_1282,100.34447,-0.87979,0.47602823,0.4757709,0.47659677,0.47559312
m_1283,100.38686999999999,-0.96998,0.45491612,0.45294175,0.45129573,0.45735288
m_1284,100.64603999999997,-0.9002,0.24017577,0.24228874,0.2415339,0.24065068
m_1285,100.43042000000003,-0.94135,0.24711819,0.24712272,0.2459668,0.24718338
m_1286,100.37185,-0.94731,0.4699543,0.46873963,0.4693994,0.47097757
m_1287,100.50432999999998,-1.20204,0.42301786,0.41645294,0.41044527,0.42115968
m_1288,100.38367,-0.92094,0.32678562,0.32915175,0.328959,0.3210264
m_1289,100.16910000000001,-0.63517,0.514343,0.5143733,0.51441664,0.5140699
m_129,100.27868999999998,-0.57444,0.51016194,0.5096876,0.5045839,0.5131537
m_1290,100.37176999999997,-0.95102,0.4751629,0.471528,0.47517082,0.47909766
m_1291,100.35887000000002,-0.94401,0.47031137,0.46853226,0.4688324,0.46820176
m_1292,100.35897999999997,-0.94293,0.47117522,0.46874335,0.46883973,0.46838123
