# 19920413_M5.3_Roermond median gmf, Stations:None, gmlt:GEM, Rupture:GCMT
custom_site_id,lon,lat,ESHM20Craton,"ESHM20Craton
epsilon=-1.355630","ESHM20Craton
epsilon=1.355630","ESHM20Craton
site_epsilon=-1.732051","ESHM20Craton
site_epsilon=1.732051","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = 1.73205100
c3_epsilon = 1.73205100"
t_1019,9.69740999999999,48.83604,0.0009444169,0.00050109025,0.0017799654,0.00040239168,0.0022165552,0.00086222833
t_1020,9.871170000000006,48.83673,0.0009383852,0.00049788994,0.0017685972,0.00039982164,0.002202399,0.0010390339
t_1021,9.436039999999991,48.89209,0.0010222998,0.0005424135,0.0019267531,0.00043452007,0.002405175,0.0008642817
t_1022,9.60990000000001,48.89299,0.0009932602,0.00052700564,0.0018720215,0.00042320255,0.0023311907,0.001038776
t_1023,9.783770000000004,48.89374,0.00095647154,0.0005074862,0.001802685,0.00040752784,0.0022448476,0.0010710369
t_1024,9.522289999999998,48.94986,0.0010259157,0.000544332,0.001933568,0.000436057,0.0024136822,0.0008693895
t_1025,9.696259999999995,48.95069,0.0009908507,0.00052572717,0.0018674802,0.00042217592,0.0023255355,0.0008969685
t_1026,9.870239999999995,48.95137,0.00093386986,0.0004954942,0.0017600871,0.0003976324,0.0021932644,0.0008664083
t_1027,8.39294000000001,48.88381,0.0013200449,0.0007003916,0.0024879205,0.0005620389,0.0031003521,0.00096868776
t_1028,8.566779999999994,48.88554,0.001268387,0.00067298283,0.0023905593,0.00054005574,0.0029789617,0.0008953345
t_1029,8.304609999999997,48.9402,0.0017082349,0.00090635807,0.0032195514,0.00084448897,0.0034554228,0.0011125793
t_1030,8.478550000000013,48.942,0.0014397433,0.0007639014,0.002713519,0.0006237013,0.0033234833,0.0009780606
t_1031,8.216170000000005,48.99652,0.0016186702,0.0008588367,0.0030507466,0.0007402656,0.0035393962,0.001117899
t_1032,8.390209999999996,48.99839,0.0017289326,0.0009173399,0.003258561,0.0008435259,0.0035437061,0.0011320887
t_1033,8.56425999999999,49.00012,0.0013504665,0.00071653276,0.0025452569,0.00057518604,0.0031707305,0.0009461068
t_1034,8.301770000000005,49.05472,0.0018229312,0.0009672138,0.0034357223,0.00087809545,0.0037844155,0.0014936978
t_1035,8.475920000000002,49.05651,0.0017234376,0.0009144243,0.0032482042,0.0008598064,0.0034545416,0.0012057028
t_1036,8.21323000000001,49.11098,0.0019254772,0.0010216228,0.0036289934,0.0009555735,0.0038798295,0.0012615693
t_1037,9.26218,48.89106,0.0010894187,0.00057802553,0.0020532536,0.00046417312,0.0025568756,0.0009621239
t_1038,9.000400000000013,48.94656,0.0012224534,0.00064861134,0.0023039875,0.0005208557,0.00286911,0.0011165345
t_1039,9.174360000000007,48.9478,0.001131296,0.0006002449,0.002132181,0.00048201604,0.0026551622,0.0010445175
t_1040,9.348320000000001,48.9489,0.0010743736,0.0005700429,0.0020248978,0.000457645,0.0025222139,0.0010101417
t_1041,9.086430000000007,49.00447,0.0012865321,0.0006826103,0.0024247582,0.0005687252,0.0029103067,0.001183803
t_1042,9.260500000000008,49.00564,0.0011298482,0.00059947674,0.0021294523,0.0004811255,0.0026532726,0.001007939
t_1043,8.998410000000007,49.06107,0.0012968902,0.00068810617,0.0024442803,0.00055257126,0.0030438143,0.0014129496
t_1044,9.17258000000001,49.06232,0.0012277863,0.0006514409,0.0023140383,0.0005231279,0.0028816264,0.001262936
t_1045,9.346749999999986,49.06342,0.0011340758,0.00060171983,0.00213742,0.00048319658,0.0026617076,0.0009686293
t_1046,9.084550000000007,49.11892,0.0012521931,0.0006643907,0.0023600387,0.00053352606,0.0029389148,0.0010625707
t_1047,8.914469999999994,48.88858,0.0011669621,0.0006191687,0.0021994016,0.0004972007,0.0027389354,0.0010008786
t_1048,8.65249,48.94366,0.0012816973,0.00068004505,0.0024156459,0.0005458246,0.003009663,0.0011619324
t_1049,8.826439999999991,48.94518,0.0013010644,0.00069032086,0.0024521474,0.0005543496,0.0030536114,0.001178833
t_1050,8.738310000000013,49.00171,0.0013689585,0.00072634424,0.002580109,0.00058327755,0.00321296,0.0011644894
t_1051,8.91237000000001,49.00316,0.0012376602,0.00065667974,0.002332648,0.0005260572,0.0029118557,0.0010515791
t_1052,8.650080000000003,49.05817,0.0013634283,0.00072341005,0.0025696864,0.0005809207,0.003199984,0.0009564158
t_1053,8.824240000000003,49.05969,0.001303889,0.0006918196,0.002457471,0.00055549335,0.0030605705,0.0011474796
t_1054,8.73599999999999,49.11616,0.0014839713,0.00078736787,0.0027968765,0.0006452971,0.003412646,0.0010953561
t_1055,8.910269999999997,49.11761,0.0014213886,0.0007541627,0.0026789254,0.00062244374,0.0032458287,0.0012534716
t_1056,8.647660000000002,49.17257,0.0014506102,0.00076966715,0.002734,0.00061698834,0.0034105505,0.0009974935
t_1057,9.434570000000008,49.00667,0.0010782776,0.0005721143,0.0020322558,0.00045831298,0.0025368747,0.0009529155
t_1058,9.608650000000011,49.00757,0.0010436908,0.0005537632,0.0019670692,0.0004446897,0.0024495518,0.0009841785
t_1059,9.782730000000015,49.00832,0.0009803666,0.0005201645,0.0018477205,0.00041757058,0.0023016913,0.00082769495
t_1060,9.520929999999993,49.06438,0.00115956,0.0006152413,0.0021854509,0.00049674587,0.0027067754,0.0010755741
t_1061,9.695120000000003,49.06521,0.0010439049,0.0005538768,0.001967473,0.00044478095,0.0024500545,0.0009459878
t_1062,9.86930000000001,49.06589,0.0010536311,0.0005590373,0.001985804,0.0004529731,0.0024507823,0.0009921109
t_1063,9.43311,49.12113,0.0011369855,0.0006032636,0.0021429039,0.00048326628,0.0026749973,0.0009649623
t_1064,9.607400000000013,49.12202,0.0010824576,0.00057433214,0.002040134,0.0004610215,0.0025415616,0.0009601373
t_1065,9.781689999999998,49.12278,0.0012364697,0.00065604807,0.0023304042,0.0006169989,0.002477893,0.0011862228
t_1066,9.519569999999987,49.17878,0.001263327,0.00067029806,0.0023810228,0.00058372744,0.0027341445,0.0012941567
t_1067,8.38748000000001,49.11285,0.0018444927,0.000978654,0.0034763599,0.0008940864,0.003805173,0.0015224862
t_1068,8.561739999999986,49.11457,0.0016411295,0.0008707532,0.0030930764,0.0008045542,0.0033475757,0.0012694722
t_1069,8.298930000000013,49.16911,0.0018837736,0.0009994957,0.0035503935,0.0009400003,0.0037751086,0.0013790635
t_1070,8.473289999999992,49.17091,0.00186436,0.0009891951,0.003513804,0.0009204148,0.003776382,0.0012112907
t_1071,8.210270000000008,49.22531,0.0020592227,0.0010925857,0.0038810666,0.0010126574,0.004187396,0.0013472051
t_1072,8.384739999999994,49.22717,0.0019686506,0.0010445298,0.0037103633,0.0009541993,0.00406161,0.0014875011
t_1073,8.559210000000007,49.2289,0.0018815058,0.0009982925,0.0035461194,0.0009355224,0.0037840507,0.001207688
t_1074,8.29607999999999,49.28337,0.002082342,0.0011048525,0.0039246404,0.0010243492,0.0042330767,0.0014526993
t_1075,8.470650000000006,49.28517,0.0019876058,0.0010545871,0.0037460886,0.0009771936,0.0040427777,0.0016003952
t_1076,8.207310000000007,49.33951,0.002204882,0.0011698699,0.0041555944,0.0010960776,0.004435365,0.0014445363
t_1077,9.258820000000014,49.1201,0.0011936013,0.0006333029,0.002249609,0.0005085099,0.0028016835,0.0010426593
t_1078,8.996409999999997,49.17547,0.0014225199,0.0007547629,0.0026810574,0.0006164294,0.0032827165,0.0012691957
t_1079,9.17079000000001,49.17671,0.0015224973,0.00080780906,0.0028694873,0.00075954734,0.0030518149,0.0012651328
t_1080,9.34518,49.17781,0.0011967415,0.00063496904,0.0022555275,0.0005092438,0.0028123863,0.0010703123
t_1081,9.082650000000001,49.23325,0.0014739382,0.00078204455,0.002777967,0.00068495004,0.003171755,0.0013329975
t_1082,9.257139999999993,49.23443,0.0013789516,0.0007316464,0.0025989432,0.00061776326,0.0030780518,0.0011927393
t_1083,8.994400000000013,49.28973,0.0013979664,0.00074173533,0.002634781,0.00059553084,0.003281627,0.0011982694
t_1084,9.169000000000011,49.29097,0.0013288495,0.00070506317,0.0025045148,0.00056481647,0.0031263977,0.0010845407
t_1085,9.34360000000001,49.29208,0.0012623887,0.0006698002,0.0023792542,0.0005374919,0.0029649283,0.0011023374
t_1086,9.080749999999995,49.34746,0.0014019788,0.00074386416,0.002642343,0.0005958995,0.0032984496,0.0011087824
t_1087,9.693960000000004,49.1796,0.0012046089,0.0006391434,0.0022703556,0.00055975816,0.0025923387,0.0011093034
t_1088,9.868359999999996,49.18029,0.0012368817,0.0006562667,0.0023311807,0.00061720447,0.0024787188,0.0011853415
t_1089,9.431639999999987,49.23546,0.001198433,0.00063586654,0.0022587157,0.00051061995,0.002812741,0.0011084927
t_1090,9.60614000000001,49.23635,0.001321136,0.0007009705,0.0024899768,0.0006592475,0.0026475645,0.0011707683
t_1091,9.780640000000005,49.23711,0.0010817504,0.00057395693,0.002038801,0.00045978907,0.0025450452,0.0008729042
t_1092,9.518200000000007,49.29304,0.0011986622,0.0006359882,0.0022591476,0.00051042275,0.002814904,0.0010522772
t_1093,9.692810000000009,49.29387,0.0011377216,0.00060365413,0.0021442913,0.00048408416,0.0026739365,0.0011919205
t_1094,9.86742000000001,49.29455,0.0011455597,0.0006078129,0.002159064,0.0004880932,0.00268864,0.0010803015
t_1095,9.43016,49.34966,0.0012625955,0.00066991,0.0023796442,0.00053753564,0.0029656591,0.0011102402
t_1096,9.604880000000009,49.35056,0.0011974284,0.00063533353,0.0022568223,0.0005098454,0.0028122934,0.0010534773
t_1097,8.822030000000012,49.17409,0.0014577962,0.00077347993,0.0027475439,0.00062112894,0.0034214633,0.0010218066
t_1098,8.733679999999993,49.23049,0.0015231144,0.00080813654,0.0028706505,0.0006489593,0.0035747655,0.0011854866
t_1099,8.90816000000001,49.23194,0.0013920611,0.0007386021,0.0026236512,0.0005931022,0.0032672854,0.0009680432
t_1100,8.645229999999998,49.28683,0.0018954141,0.0010056719,0.0035723324,0.0009406571,0.003819239,0.0013427716
t_1101,8.81980999999999,49.28835,0.0014695815,0.00077973295,0.0027697557,0.0006255704,0.0034523206,0.0010453595
t_1102,8.731359999999995,49.34469,0.0015527965,0.00082388526,0.0029265927,0.0006600033,0.00365328,0.0010356595
t_1103,8.906049999999993,49.34614,0.0014760318,0.0007831554,0.0027819127,0.00062828866,0.0034676257,0.0010170308
t_1104,8.642799999999994,49.40097,0.0020146086,0.0010689143,0.0037969814,0.0009692089,0.0041875886,0.0013768548
t_1105,8.817589999999996,49.40249,0.001559871,0.0008276389,0.0029399265,0.0006630102,0.0036699246,0.0009253271
t_1106,8.729029999999995,49.45877,0.0016500369,0.00087547925,0.0031098644,0.0007013345,0.0038820587,0.0010401107
t_1107,9.779590000000013,49.35131,0.0011352986,0.00060236856,0.0021397246,0.0004833633,0.0026665302,0.0009842737
t_1108,9.516829999999999,49.40718,0.0012832185,0.00068085216,0.002418513,0.0005467462,0.003011726,0.0011345239
t_1109,9.69165000000001,49.40801,0.0011947477,0.00063391123,0.0022517699,0.0005087417,0.0028057895,0.0010328791
t_1110,9.866479999999996,49.40869,0.001131567,0.0006003887,0.0021326917,0.00048213135,0.002655799,0.0010416267
t_1111,9.428689999999989,49.46374,0.0014610619,0.0007752126,0.0027536987,0.0006614863,0.0032271293,0.0012717196
t_1112,9.603610000000003,49.46463,0.0013464111,0.000714381,0.0025376133,0.0005737214,0.0031597612,0.0011890342
t_1113,9.778539999999992,49.46539,0.0011906291,0.00063172594,0.0022440073,0.0005072683,0.0027945717,0.0010233636
t_1114,9.51545999999999,49.52119,0.0014705558,0.0007802499,0.002771592,0.000678976,0.0031849938,0.0013067507
t_1115,9.690499999999986,49.52202,0.0012536732,0.000665176,0.0023628282,0.0005332246,0.0029475319,0.0010553899
t_1116,9.865530000000007,49.5227,0.0013194333,0.0007000671,0.0024867677,0.0006141881,0.0028344805,0.0011778425
t_1117,10.914449999999988,49.06709,0.00078565476,0.000416854,0.0014807425,0.00034172487,0.0018062876,0.00073417654
t_1118,10.740250000000003,49.06724,0.0008277888,0.00043920954,0.0015601534,0.0003618045,0.0018939353,0.0007804477
t_1119,10.566059999999993,49.06725,0.00081707723,0.00043352618,0.0015399652,0.00034813554,0.0019176876,0.00075476343
t_1120,11.00175999999999,49.12417,0.0007892112,0.00041874096,0.0014874453,0.0003511474,0.0017737687,0.00077729335
t_1121,10.827460000000002,49.12439,0.0008295767,0.00044015815,0.0015635232,0.00036839725,0.0018680855,0.0007790374
t_1122,10.47887,49.12441,0.00084227265,0.00044689438,0.0015874516,0.00035864208,0.0019780812,0.0007858743
t_1123,10.653169999999989,49.12447,0.0008302901,0.00044053668,0.0015648677,0.00035376518,0.0019486984,0.00077921175
t_1124,10.914780000000007,49.18148,0.0007565973,0.00040143664,0.0014259772,0.0003217621,0.0017790768,0.0007027945
t_1125,10.740370000000013,49.18163,0.00090534356,0.00048035866,0.0017063229,0.00043944464,0.0018651882,0.00083850283
t_1126,10.565969999999993,49.18164,0.00094507,0.00050143676,0.0017811962,0.00045089092,0.0019808721,0.0008993895
t_1127,11.350349999999992,49.12332,0.00065352616,0.00034674897,0.0012317165,0.0002777759,0.0015375576,0.0005762456
t_1128,11.176060000000007,49.12382,0.0007645501,0.00040565623,0.001440966,0.00035454068,0.0016487159,0.00073376513
t_1129,11.612380000000002,49.1795,0.0006684252,0.00035465413,0.001259797,0.0002933591,0.0015230215,0.00066292397
t_1130,11.43798000000001,49.1802,0.0006552699,0.00034767415,0.0012350029,0.00027919363,0.0015379242,0.0006238281
t_1131,11.26357999999999,49.18077,0.00076200365,0.00040430512,0.0014361666,0.00035610585,0.0016305532,0.00071759004
t_1132,11.089179999999999,49.18119,0.0007711998,0.00040918443,0.0014534988,0.00033044492,0.0017998435,0.0007080238
t_1133,11.700220000000002,49.23624,0.0006928205,0.00036759782,0.0013057755,0.00033454233,0.0014347967,0.0006333476
t_1134,11.525720000000007,49.23702,0.0006573451,0.00034877524,0.0012389141,0.0002800778,0.0015427948,0.00073907187
t_1135,11.351210000000009,49.23765,0.0007775235,0.0004125397,0.0014654172,0.00038462563,0.0015717694,0.00070397503
t_1136,11.176710000000014,49.23815,0.0007814836,0.00041464085,0.001472881,0.00035062988,0.0017417701,0.00086980226
t_1137,10.304570000000012,49.12421,0.00088600465,0.0004700978,0.0016698743,0.0003774967,0.0020794994,0.0008342627
t_1138,10.042759999999987,49.18083,0.0010910062,0.00057886785,0.0020562457,0.00050961017,0.0023356962,0.0010503827
t_1139,10.217160000000007,49.18124,0.0009935525,0.0005271607,0.0018725723,0.00042332697,0.0023318774,0.00094995694
t_1140,10.391570000000002,49.18151,0.0009794544,0.00051968056,0.0018460014,0.000452156,0.0021216813,0.0008871526
t_1141,9.95514,49.23773,0.0011684347,0.00061995006,0.0022021772,0.0005684006,0.0024018975,0.0012015592
t_1142,10.129649999999998,49.2382,0.0011883524,0.0006305179,0.0022397162,0.0005925912,0.0023830615,0.0011137355
t_1143,10.304159999999996,49.23854,0.0010630178,0.00056401774,0.0020034953,0.000526682,0.00214552,0.0010850101
t_1144,10.042030000000011,49.2951,0.0011683372,0.00061989826,0.0022019933,0.00057168666,0.0023876925,0.0011386741
t_1145,10.216649999999987,49.29551,0.0010936303,0.0005802602,0.0020611915,0.0005207686,0.0022966578,0.0010405683
t_1146,10.391259999999988,49.29578,0.0009434911,0.00050059904,0.0017782204,0.0004019972,0.0022143822,0.0008896528
t_1147,11.002199999999988,49.2385,0.0007515983,0.00039878424,0.0014165554,0.00032022974,0.0017640458,0.0007134009
t_1148,10.82768999999999,49.23872,0.00081330165,0.00043152293,0.0015328493,0.00034652685,0.0019088263,0.0007540843
t_1149,10.478669999999994,49.23874,0.0009273591,0.0004920397,0.001747816,0.0003951237,0.0021765204,0.0008471679
t_115,7.477239999999995,47.66126,0.0009552524,0.00050683937,0.0018003872,0.00047079084,0.0019382432,0.0006766538
t_1150,10.653179999999992,49.2388,0.0009620685,0.00051045587,0.0018132337,0.00048007336,0.0019279883,0.0008418011
t_1151,10.915109999999999,49.29575,0.00085704366,0.00045473163,0.0016152909,0.00038041407,0.0019308535,0.000868135
t_1152,10.740489999999994,49.2959,0.0010195139,0.0005409354,0.0019215025,0.0004991152,0.0020825027,0.0011287169
t_1153,10.565879999999993,49.2959,0.00087399164,0.0004637239,0.0016472331,0.0003722341,0.0020520994,0.0008180418
t_1154,11.002639999999985,49.35271,0.00086183596,0.00045727432,0.001624323,0.00039389488,0.0018856839,0.0007980548
t_1155,10.827920000000006,49.35292,0.0010125554,0.0005372433,0.0019083876,0.00050297513,0.002038408,0.00093791535
t_1156,10.478469999999987,49.35294,0.00091621117,0.0004861248,0.0017268052,0.00039034008,0.0021505423,0.0008595403
t_1157,11.613560000000007,49.29376,0.00063753256,0.00033826305,0.001201573,0.0002716247,0.0014963578,0.00064454676
t_1158,11.438950000000006,49.29447,0.00070218416,0.00037256602,0.0013234235,0.00029918255,0.0016480326,0.00067409244
t_1159,11.264340000000004,49.29503,0.0007778374,0.00041270623,0.0014660088,0.0003515612,0.0017209834,0.0007836717
t_116,7.64885000000001,47.66375,0.00079524406,0.0004219419,0.0014988157,0.00033883296,0.0018664451,0.00056635315
t_1160,11.089730000000003,49.29546,0.00081376306,0.00043176772,0.0015337189,0.0003618691,0.0018299719,0.00075128616
t_1161,11.701510000000013,49.35044,0.0007193226,0.00038165934,0.0013557246,0.00035063986,0.0014756593,0.0006609073
t_1162,11.526800000000009,49.35122,0.000677946,0.0003597057,0.0012777412,0.00028885534,0.0015911453,0.0006543183
t_1163,11.35208,49.35185,0.0007567789,0.00040153298,0.0014263195,0.00032808748,0.0017456147,0.00073169306
t_1164,11.177359999999993,49.35235,0.0008079686,0.0004286933,0.001522798,0.0003601918,0.0018124046,0.0007701885
t_1165,11.614750000000015,49.4079,0.0006716158,0.00035634704,0.0012658106,0.0002861582,0.0015762884,0.00067414856
t_1166,11.43992,49.40861,0.000724384,0.00038434484,0.001365264,0.00030864135,0.0017001358,0.0006940839
t_1167,9.954309999999992,49.35193,0.0011653756,0.0006183268,0.0021964114,0.0005101371,0.0026622256,0.0010705402
t_1168,10.12903,49.35241,0.0010979153,0.0005825337,0.0020692674,0.0004740027,0.0025430615,0.0009889402
t_1169,10.303750000000008,49.35274,0.0010565339,0.0005605775,0.001991275,0.00047205703,0.0023646804,0.0009822925
t_117,7.82047,47.6661,0.00074806745,0.00039691085,0.0014099008,0.0003182476,0.0017583949,0.0005254991
t_1170,10.041300000000007,49.40924,0.0011730512,0.00062239944,0.002210878,0.0005261062,0.002615535,0.0010434801
t_1171,10.216129999999993,49.40965,0.0012478083,0.0006620642,0.0023517744,0.000620414,0.0025096557,0.0011952744
t_1172,10.390960000000007,49.40991,0.0010191409,0.00054073747,0.0019207996,0.00043422956,0.0023919337,0.0008915311
t_1173,9.95347000000001,49.466,0.0011342415,0.00060180767,0.0021377322,0.000483271,0.0026620752,0.00103798
t_1174,10.1284,49.46648,0.0011566128,0.0006136775,0.002179896,0.0005086499,0.0026300075,0.0011066621
t_1175,10.303339999999992,49.46682,0.0010725531,0.000569077,0.0020214666,0.00045698704,0.0025172925,0.000982357
t_1176,10.040570000000002,49.52325,0.0011578766,0.00061434804,0.0021822779,0.00049334124,0.0027175474,0.0009872174
t_1177,10.653189999999995,49.353,0.00093468634,0.0004959274,0.0017616259,0.00040340703,0.0021656505,0.0008496976
t_1178,10.91543999999999,49.40989,0.00083635485,0.00044375454,0.0015762981,0.00035634922,0.0019629325,0.00081195857
t_1179,10.740620000000007,49.41003,0.0010602364,0.00056254194,0.0019982532,0.000525405,0.0021394948,0.00093398587
t_118,7.561200000000014,47.72047,0.00079463114,0.00042161669,0.0014976605,0.0003385603,0.0018650701,0.0005541256
t_1180,10.565789999999993,49.41004,0.0009126891,0.00048425607,0.0017201671,0.00038887328,0.0021420894,0.0008510976
t_1181,11.003080000000011,49.46678,0.0009955381,0.00052821427,0.0018763148,0.00049058517,0.0020202328,0.0010011424
t_1182,10.82813999999999,49.467,0.00095652224,0.0005075131,0.0018027805,0.00044953488,0.002035292,0.0009368824
t_1183,10.478270000000009,49.46702,0.0009543496,0.0005063604,0.0017986856,0.000406327,0.002241503,0.0009043947
t_1184,10.653210000000001,49.46708,0.0009031895,0.00047921573,0.0017022629,0.00038481882,0.0021198317,0.00082343654
t_1185,10.915780000000012,49.5239,0.0010274652,0.00054515415,0.0019364884,0.00051256554,0.0020596092,0.00095421815
t_1186,10.740739999999988,49.52405,0.0010723087,0.00056894735,0.002021006,0.00053508295,0.0021489118,0.0010198946
t_1187,11.26509999999999,49.40917,0.0007962622,0.00042248206,0.0015007345,0.0003506244,0.0018082979,0.0007367089
t_1188,11.090270000000004,49.4096,0.0009272341,0.0004919734,0.0017475805,0.00046269086,0.0018581804,0.0009082084
t_1189,11.702799999999996,49.46452,0.00065185514,0.00034586235,0.0012285671,0.0002773062,0.0015322958,0.00063037296
t_119,7.732920000000007,47.72289,0.00077959755,0.00041364017,0.0014693263,0.00033152386,0.0018332689,0.0005068296
t_1190,11.52788000000001,49.46529,0.00068782154,0.00036494547,0.0012963538,0.00029281297,0.0016157017,0.00060572225
t_1191,11.352949999999993,49.46593,0.0007259783,0.00038519074,0.0013682687,0.00030857106,0.0017080165,0.0006072752
t_1192,11.17801,49.46642,0.0007737131,0.00041051794,0.0014582357,0.0003296592,0.0018159115,0.00079996255
t_1193,11.615929999999992,49.52191,0.00068026915,0.00036093834,0.0012821198,0.00028975628,0.0015970875,0.00065813115
t_1194,11.4409,49.52262,0.0007182999,0.00038111673,0.0013537972,0.00030530742,0.0016899514,0.0006280698
t_1195,11.265860000000004,49.52318,0.0008216039,0.00043592794,0.0015484967,0.0003594693,0.0018778599,0.00079274713
t_1196,11.090820000000008,49.52361,0.0009525166,0.00050538784,0.001795231,0.00047530685,0.0019088467,0.0008781624
t_1197,10.215609999999998,49.52366,0.001123679,0.00059620343,0.002117825,0.00047877044,0.0026372857,0.0010012768
t_1198,10.390649999999994,49.52393,0.0010794965,0.000572761,0.0020345529,0.00046774832,0.0024913237,0.0009861263
t_1199,9.95263,49.57995,0.0012778201,0.0006779879,0.0024083382,0.0005614009,0.0029084815,0.0011414691
t_120,7.645270000000011,47.77962,0.0008126348,0.00043116912,0.0015315925,0.0003455703,0.0019109728,0.00049698976
t_1200,10.127780000000001,49.58043,0.0012744347,0.00067619164,0.0024019578,0.0006286687,0.0025835289,0.0011449672
t_1201,10.30292,49.58077,0.0010511497,0.00055772066,0.001981127,0.00044726298,0.0024703934,0.0009567221
t_1202,10.039839999999998,49.63713,0.0012419457,0.0006589535,0.002340725,0.0005291607,0.002914859,0.0011090244
t_1203,10.215090000000004,49.63754,0.0012506003,0.00066354556,0.0023570366,0.0006033225,0.0025923136,0.0011671804
t_1204,10.390350000000012,49.63781,0.0010422014,0.00055297295,0.0019642622,0.00044355256,0.0024488277,0.0009331599
t_1205,9.951789999999988,49.69377,0.001373448,0.00072872627,0.0025885706,0.00064231554,0.0029368107,0.0012172207
t_1206,10.12715,49.69425,0.0011638459,0.00061751524,0.0021935285,0.0004958847,0.002731557,0.0010510492
t_1207,10.56568999999999,49.52406,0.000989424,0.0005249702,0.0018647911,0.00042156794,0.0023221874,0.0009194821
t_1208,11.003520000000009,49.58073,0.0010019707,0.0005316273,0.0018884384,0.00049998437,0.0020079534,0.00095943094
t_1209,10.828370000000007,49.58095,0.00101087,0.000536349,0.0019052109,0.00049341994,0.0020709701,0.0009656004
t_121,7.817090000000007,47.78197,0.00079630164,0.00042250304,0.001500809,0.0003386669,0.0018723304,0.0005422165
t_1210,10.478070000000002,49.58097,0.0010293295,0.0005461433,0.001940002,0.00043857066,0.0024158459,0.001006195
t_1211,10.653220000000005,49.58103,0.0009947944,0.0005278197,0.0018749131,0.00042385617,0.0023347922,0.0009294876
t_1212,10.916110000000003,49.63778,0.0010795599,0.0005727947,0.0020346728,0.0005308533,0.002195427,0.0009966227
t_1213,10.740859999999998,49.63793,0.00094162783,0.00049961044,0.0017747087,0.00040120332,0.0022100091,0.000909645
t_1214,10.56559999999999,49.63794,0.0010720056,0.0005687865,0.002020435,0.00047562085,0.0024162019,0.0009982915
t_1215,11.003960000000006,49.69455,0.0009601278,0.0005094262,0.0018095761,0.0004402981,0.0020936846,0.00093124516
t_1216,10.828599999999994,49.69477,0.0010193875,0.0005408683,0.0019212642,0.00047006004,0.002210677,0.0009660676
t_122,7.557510000000008,47.83629,0.0010417751,0.0005527467,0.0019634585,0.0005039483,0.0021535847,0.00084624393
t_1220,11.789569999999998,49.40706,0.00063771545,0.00033836009,0.0012019177,0.00027171412,0.0014967237,0.00067165744
t_1222,11.877729999999985,49.46361,0.00061794586,0.00032787072,0.0011646574,0.00026320948,0.0014507725,0.0005817715
t_1224,11.966000000000008,49.52009,0.0006107214,0.00032403757,0.0011510414,0.00025972995,0.0014360325,0.00062263623
t_1225,11.790969999999987,49.52107,0.00066604896,0.00035339335,0.0012553186,0.0002837863,0.001563223,0.00065380434
