# 19920413_M5.3_Roermond median gmf, Stations:None, gmlt:USGS, Rupture:Ahorneretal1994
custom_site_id,lon,lat,AkkarEtAlRjb2014,Campbell2003SHARE,CauzziEtAl2014,ToroEtAl2002SHARE
t_1022,9.60990000000001,48.89299,0.00035032677,0.0013863825,0.00046853142,0.0009293493
t_1023,9.783770000000004,48.89374,0.00034100804,0.0013216726,0.0004517522,0.0008864363
t_1024,9.522289999999998,48.94986,0.00033153757,0.0014556877,0.00045755712,0.0009752003
t_1025,9.696259999999995,48.95069,0.0003479186,0.0013866216,0.0004661785,0.0009295078
t_1026,9.870239999999995,48.95137,0.00031592365,0.0013204331,0.000426832,0.00088561344
t_1027,8.39294000000001,48.88381,0.0004292746,0.0019016536,0.000608754,0.0012676648
t_1028,8.566779999999994,48.88554,0.00041415778,0.0018233033,0.0005839731,0.0012165931
t_1029,8.304609999999997,48.9402,0.00070374255,0.0020063599,0.0008947193,0.0013357205
t_1030,8.478550000000013,48.942,0.00050645735,0.0019227248,0.00069056015,0.0012813784
t_1031,8.216170000000005,48.99652,0.00058326445,0.002119041,0.0007938862,0.0014087163
t_1032,8.390209999999996,48.99839,0.0007463126,0.002029661,0.0009386559,0.0013508359
t_1033,8.56425999999999,49.00012,0.0004417036,0.0019411221,0.00062632986,0.0012933444
t_1034,8.301770000000005,49.05472,0.00081348413,0.0021448857,0.001021062,0.0014254242
t_1035,8.475920000000002,49.05651,0.0006715177,0.0020500117,0.000870747,0.0013640284
t_1036,8.21323000000001,49.11098,0.00076967146,0.0022692545,0.00099954,0.0015056473
t_1037,9.26218,48.89106,0.00037995644,0.0015234748,0.000514143,0.0010199391
t_1038,9.000400000000013,48.94656,0.00042504678,0.0016793038,0.000578075,0.0011223909
t_1039,9.174360000000007,48.9478,0.00038923993,0.0016021822,0.00053275673,0.001071754
t_1040,9.348320000000001,48.9489,0.00036158986,0.0015275838,0.00049614167,0.0010226477
t_1041,9.086430000000007,49.00447,0.00046182144,0.001686495,0.0006155574,0.001127106
t_1042,9.260500000000008,49.00564,0.00037300546,0.0016066441,0.00051676703,0.0010746873
t_1043,8.998410000000007,49.06107,0.00044694322,0.0017769454,0.0006121113,0.0011863151
t_1044,9.17258000000001,49.06232,0.00042332025,0.0016913551,0.00057780364,0.001130292
t_1045,9.346749999999986,49.06342,0.00038540384,0.0016089631,0.00052966445,0.0010762117
t_1046,9.084550000000007,49.11892,0.00042145286,0.0017822541,0.00058675336,0.0011897848
t_1047,8.914469999999994,48.88858,0.00039648789,0.0016698354,0.00054802874,0.0011161811
t_1048,8.65249,48.94366,0.0004197335,0.0018399799,0.0005916935,0.0012274743
t_1049,8.826439999999991,48.94518,0.00045439665,0.0017586882,0.0006173591,0.0011743779
t_1050,8.738310000000013,49.00171,0.00047488947,0.0018540868,0.0006499596,0.0012366744
t_1051,8.91237000000001,49.00316,0.0003909422,0.0017690744,0.00055361615,0.0011811695
t_1052,8.650080000000003,49.05817,0.00045708052,0.0019566854,0.0006442064,0.0013034617
t_1053,8.824240000000003,49.05969,0.0004323735,0.0018655087,0.0006077929,0.0012441204
t_1054,8.73599999999999,49.11616,0.00051911554,0.0019692967,0.0007093526,0.0013116564
t_1055,8.910269999999997,49.11761,0.0005007967,0.0018741669,0.0006785916,0.001249763
t_1056,8.647660000000002,49.17257,0.00045480154,0.0020811986,0.00065630174,0.00138423
t_1057,9.434570000000008,49.00667,0.000345568,0.0015297364,0.00048005226,0.0010240666
t_1058,9.608650000000011,49.00757,0.00036373452,0.0014559083,0.0004899915,0.0009753462
t_1059,9.782730000000015,49.00832,0.00033227206,0.0013852232,0.00045044767,0.0009285815
t_1060,9.520929999999993,49.06438,0.00041197363,0.0015299274,0.00054661697,0.0010241924
t_1061,9.695120000000003,49.06521,0.0003627995,0.001454336,0.0004888763,0.0009743073
t_1062,9.86930000000001,49.06589,0.00037996058,0.0013822088,0.0004969739,0.00092658465
t_1063,9.43311,49.12113,0.00036061052,0.0016091177,0.0005043067,0.0010763134
t_1064,9.607400000000013,49.12202,0.00035956615,0.0015281516,0.00049415446,0.0010230221
t_1065,9.781689999999998,49.12278,0.00049324054,0.0014509892,0.00061302143,0.00097209564
t_1066,9.519569999999987,49.17878,0.0004643275,0.0016071225,0.0006075783,0.001075002
t_1067,8.38748000000001,49.11285,0.0008065411,0.0021674735,0.0010182718,0.001440016
t_1068,8.561739999999986,49.11457,0.0006161104,0.0020672414,0.00081936654,0.0013751914
t_1069,8.298930000000013,49.16911,0.0007214504,0.0022943933,0.0009564136,0.0015218279
t_1070,8.473289999999992,49.17091,0.00076363457,0.002186597,0.000980543,0.0014523625
t_1071,8.210270000000008,49.22531,0.0008527876,0.0024318385,0.0011062137,0.0016100922
t_1072,8.384739999999994,49.22717,0.0008555601,0.0023156786,0.0010896694,0.0015355194
t_1073,8.559210000000007,49.2289,0.0007407337,0.0022020666,0.00096098287,0.0014623447
t_1074,8.29607999999999,49.28337,0.0008592784,0.002455609,0.0011164008,0.0016253231
t_1075,8.470650000000006,49.28517,0.0008223541,0.002332913,0.0010606352,0.0015465992
t_1076,8.207310000000007,49.33951,0.00086349895,0.0026076427,0.0011450932,0.0017225067
t_1077,9.258820000000014,49.1201,0.00039808606,0.0016938559,0.0005524532,0.0011319312
t_1078,8.996409999999997,49.17547,0.00049682055,0.0018799846,0.0006753555,0.0012535534
t_1079,9.17079000000001,49.17671,0.00059566845,0.0017849605,0.0007582578,0.0011915535
t_1080,9.34518,49.17781,0.00038356212,0.0016939669,0.00053751207,0.0011320041
t_1081,9.082650000000001,49.23325,0.0005350356,0.0018829028,0.0007137795,0.0012554546
t_1082,9.257139999999993,49.23443,0.00049154216,0.0017850327,0.00065774424,0.0011916008
t_1083,8.994400000000013,49.28973,0.00045501423,0.0019883947,0.00064578763,0.0013240603
t_1084,9.169000000000011,49.29097,0.00041255707,0.0018829133,0.0005890603,0.0012554616
t_1085,9.34360000000001,49.29208,0.0004059563,0.0017824749,0.0005707718,0.0011899294
t_1086,9.080749999999995,49.34746,0.00043260265,0.0019883402,0.00062214246,0.0013240251
t_1087,9.693960000000004,49.1796,0.00044684333,0.0015244413,0.0005797134,0.0010205766
t_1088,9.868359999999996,49.18029,0.0004926333,0.0014459003,0.00061171525,0.000968732
t_1089,9.431639999999987,49.23546,0.0004028983,0.001691709,0.00055712496,0.0011305243
t_1090,9.60614000000001,49.23635,0.0005103568,0.0016029779,0.0006509895,0.0010722775
t_1091,9.780640000000005,49.23711,0.0003434971,0.0015188208,0.0004767283,0.0010168618
t_1092,9.518200000000007,49.29304,0.00038866609,0.0016870975,0.00054200075,0.0011275014
t_1093,9.692810000000009,49.29387,0.00036415405,0.0015967973,0.0005065939,0.001068179
t_1094,9.86742000000001,49.29455,0.0004005548,0.0015115316,0.0005331656,0.0010119119
t_1095,9.43016,49.34966,0.0004040759,0.0017773228,0.0005682317,0.0011865599
t_1096,9.604880000000009,49.35056,0.00038617838,0.0016802922,0.0005386884,0.001122959
t_1097,8.822030000000012,49.17409,0.0004989718,0.0019788404,0.0006901088,0.0013178559
t_1098,8.733679999999993,49.23049,0.0005161504,0.0020917335,0.0007219072,0.0013910497
t_1099,8.90816000000001,49.23194,0.00045972175,0.0019852198,0.00065033877,0.0013219988
t_1100,8.645229999999998,49.28683,0.000752883,0.0022137489,0.00097454124,0.0014698802
t_1101,8.81980999999999,49.28835,0.00046543346,0.0020987648,0.00066963176,0.0013956003
t_1102,8.731359999999995,49.34469,0.00047705526,0.002221511,0.00069617096,0.0014748857
t_1103,8.906049999999993,49.34614,0.00046564205,0.0021022179,0.0006702527,0.0013978349
t_1104,8.642799999999994,49.40097,0.00088682113,0.0023545085,0.0011261151,0.001560475
t_1105,8.817589999999996,49.40249,0.00047777864,0.0022252973,0.00069738267,0.001477327
t_1106,8.729029999999995,49.45877,0.0005032884,0.0023586527,0.00074025313,0.0015631369
t_1107,9.779590000000013,49.35131,0.00036765475,0.0015888175,0.00050934684,0.0010627224
t_1108,9.516829999999999,49.40718,0.00043060826,0.001769847,0.00059470534,0.0011815239
t_1109,9.69165000000001,49.40801,0.0003851877,0.0016715357,0.00053675653,0.0011169404
t_1110,9.866479999999996,49.40869,0.00038053232,0.0015789776,0.000521383,0.001056034
t_1111,9.428689999999989,49.46374,0.0005162882,0.0018660495,0.00069305947,0.0012442201
t_1112,9.603610000000003,49.46463,0.00046136364,0.0017601716,0.00062469434,0.0011748597
t_1113,9.778539999999992,49.46539,0.0003929092,0.0016606537,0.00054347963,0.0011096117
t_1114,9.51545999999999,49.52119,0.00052434986,0.001855319,0.0006997442,0.0012368339
t_1115,9.690499999999986,49.52202,0.0003906528,0.0017481191,0.0005511639,0.0011668181
t_1116,9.865530000000007,49.5227,0.00047782375,0.0016476652,0.00062626216,0.0011011017
t_1117,10.914449999999988,49.06709,0.00030096824,0.0010193664,0.0003771475,0.0006845944
t_1118,10.740250000000003,49.06724,0.00031467227,0.001072036,0.0003964062,0.0007198902
t_1119,10.566059999999993,49.06725,0.00029595892,0.0011276262,0.00038538376,0.00075706554
t_1120,11.00175999999999,49.12417,0.00030618865,0.0010115674,0.00038099004,0.0006793618
t_1121,10.827460000000002,49.12439,0.00031805443,0.0010644646,0.00039859748,0.00071482064
t_1122,10.47887,49.12441,0.0002885067,0.0011795032,0.00038402795,0.0007916863
t_1123,10.653169999999989,49.12447,0.00030328313,0.0011203927,0.0003915498,0.0007522328
t_1124,10.914780000000007,49.18148,0.00025766116,0.0010560086,0.0003402744,0.0007091572
t_1125,10.740370000000013,49.18163,0.00036244583,0.0011121711,0.00044554513,0.00074673805
t_1126,10.565969999999993,49.18164,0.0003705722,0.0011716296,0.00046098063,0.00078643626
t_1127,11.350349999999992,49.12332,0.00022853058,0.0009142922,0.00029683305,0.000613966
t_1128,11.176060000000007,49.12382,0.00030744483,0.00096156006,0.00037574893,0.00064577366
t_1129,11.612380000000002,49.1795,0.0002666712,0.0008610729,0.00032618467,0.00057808496
t_1130,11.43798000000001,49.1802,0.00024721448,0.00090567523,0.00031358548,0.0006081613
t_1131,11.26357999999999,49.18077,0.00030786794,0.0009529276,0.0003750084,0.00063996896
t_1132,11.089179999999999,49.18119,0.00029272286,0.0010029827,0.00036749215,0.0006736004
t_1133,11.700220000000002,49.23624,0.00029298887,0.0008520094,0.00034847108,0.00057196704
t_1134,11.525720000000007,49.23702,0.00024940612,0.00089647487,0.00031457772,0.00060196145
t_1135,11.351210000000009,49.23765,0.00032573656,0.00094363274,0.00038971298,0.00063371676
t_1136,11.176710000000014,49.23815,0.00030457805,0.0009936522,0.00037725223,0.0006673362
t_1137,10.304570000000012,49.12421,0.0003103013,0.0012419446,0.00041244258,0.0008333387
t_1138,10.042759999999987,49.18083,0.00041154466,0.0013714783,0.0005257749,0.00091943133
t_1139,10.217160000000007,49.18124,0.000357711,0.0013010983,0.00046551498,0.00087262585
t_1140,10.391570000000002,49.18151,0.00037288608,0.0012345512,0.00047145528,0.00082834833
t_1141,9.95514,49.23773,0.00044803435,0.0014392284,0.00056933204,0.00096423394
t_1142,10.129649999999998,49.2382,0.00047879783,0.0013640422,0.0005870664,0.0009143235
t_1143,10.304159999999996,49.23854,0.0004189825,0.0012930215,0.00052212283,0.0008672058
t_1144,10.042030000000011,49.2951,0.00044875755,0.0014310965,0.00056905375,0.0009584108
t_1145,10.216649999999987,49.29551,0.00041612991,0.0013551959,0.0005279862,0.00090843125
t_1146,10.391259999999988,49.29578,0.0003321279,0.0012836378,0.0004386546,0.0008609755
t_1147,11.002199999999988,49.2385,0.0002705666,0.0010467098,0.00035172948,0.0007029271
t_1148,10.82768999999999,49.23872,0.00029537932,0.0011029909,0.000381958,0.0007406008
t_1149,10.478669999999994,49.23874,0.00033437018,0.0012259602,0.00043392763,0.00082263176
t_115,7.477239999999995,47.66126,0.00043694154,0.0011161816,0.0005123011,0.0007494911
t_1150,10.653179999999992,49.2388,0.0003881646,0.0011626786,0.00047582405,0.0007804657
t_1151,10.915109999999999,49.29575,0.0003245927,0.0010929095,0.00040824735,0.00073385844
t_1152,10.740489999999994,49.2959,0.0004593789,0.0011527061,0.0005375464,0.00077381154
t_1153,10.565879999999993,49.2959,0.00029789415,0.0012162052,0.0003973573,0.00081613834
t_1154,11.002639999999985,49.35271,0.00033200294,0.0010819703,0.00041370734,0.0007265394
t_1155,10.827920000000006,49.35292,0.00042840993,0.0011417513,0.00050875114,0.0007664989
t_1156,10.478469999999987,49.35294,0.00031413807,0.0012729907,0.00041977488,0.0008539036
t_1157,11.613560000000007,49.29376,0.00023725248,0.0008867258,0.0003020972,0.00059538946
t_1158,11.438950000000006,49.29447,0.00026601134,0.00093371765,0.00033437164,0.0006270448
t_1159,11.264340000000004,49.29503,0.00030450095,0.0009836153,0.00037590854,0.0006605953
t_116,7.64885000000001,47.66375,0.0003008441,0.0010982567,0.00038658315,0.0007374963
t_1160,11.089730000000003,49.29546,0.00031192973,0.0010366131,0.00038942948,0.00069615984
t_1161,11.701510000000013,49.35044,0.00030259922,0.00087646773,0.0003601984,0.00058847177
t_1162,11.526800000000009,49.35122,0.00025395307,0.0009232204,0.00032190548,0.0006199784
t_1163,11.35208,49.35185,0.00028926364,0.0009729186,0.00036060507,0.0006534084
t_1164,11.177359999999993,49.35235,0.00031016758,0.0010257654,0.00038643877,0.0006888863
t_1165,11.614750000000015,49.4079,0.0002518453,0.0009121857,0.0003186639,0.00061254716
t_1166,11.43992,49.40861,0.00027098402,0.0009616102,0.00034229842,0.00064580725
t_1167,9.954309999999992,49.35193,0.00041454023,0.001502608,0.0005458811,0.0010055645
t_1168,10.12903,49.35241,0.00039038752,0.0014213844,0.0005120665,0.00095221377
t_1169,10.303750000000008,49.35274,0.00038630274,0.0013449205,0.00049842696,0.0009016247
t_117,7.82047,47.6661,0.00026358562,0.0010787619,0.0003485138,0.000724442
t_1170,10.041300000000007,49.40924,0.00042257577,0.0014919314,0.0005522175,0.0009987623
t_1171,10.216129999999993,49.40965,0.0005054653,0.001410124,0.0006182255,0.0009447728
t_1172,10.390960000000007,49.40991,0.00036062996,0.0013332863,0.00047231172,0.0008939147
t_1173,9.95347000000001,49.466,0.00038227328,0.0015672132,0.0005217632,0.0010483041
t_1174,10.1284,49.46648,0.00041124772,0.0014795646,0.00053966243,0.000990611
t_1175,10.303339999999992,49.46682,0.00037637353,0.0013973851,0.000495472,0.000936351
t_1176,10.040570000000002,49.52325,0.0003943209,0.0015536118,0.00053222035,0.0010393631
t_1177,10.653189999999995,49.353,0.00034111354,0.0012053491,0.00043782656,0.00080890924
t_1178,10.91543999999999,49.40989,0.00029982618,0.0011298914,0.00038936155,0.0007585786
t_1179,10.740620000000007,49.41003,0.0004497626,0.0011934406,0.0005354072,0.0008009759
t_118,7.561200000000014,47.72047,0.0002895005,0.0011425429,0.0003808252,0.0007671168
t_1180,10.565789999999993,49.41004,0.000317597,0.0012611515,0.00042182277,0.00084603665
t_1181,11.003080000000011,49.46678,0.0004374278,0.0011171649,0.0005129056,0.0007500756
t_1182,10.82813999999999,49.467,0.00036670515,0.001180558,0.00045860372,0.00079238944
t_1183,10.478270000000009,49.46702,0.00031531142,0.0013203683,0.00042627862,0.0008853502
t_1184,10.653210000000001,49.46708,0.0003115779,0.0012481917,0.00041443037,0.000837421
t_1185,10.915780000000012,49.5239,0.00041882973,0.0011667529,0.0005039727,0.0007831835
t_1186,10.740739999999988,49.52405,0.00043017988,0.001234175,0.0005239781,0.000828098
t_1187,11.26509999999999,49.40917,0.00030355642,0.001014213,0.00037889814,0.0006811369
t_1188,11.090270000000004,49.4096,0.00038423456,0.0010702295,0.00045922626,0.0007186806
t_1189,11.702799999999996,49.46452,0.00022890378,0.000900658,0.00029572353,0.00060478057
t_119,7.732920000000007,47.72289,0.00027023847,0.0011227321,0.0003598098,0.0007538725
t_1190,11.52788000000001,49.46529,0.00024186687,0.00094972557,0.00031344334,0.0006378153
t_1191,11.352949999999993,49.46593,0.00024532378,0.0010020088,0.0003224443,0.00067294657
t_1192,11.17801,49.46642,0.0002785976,0.0010577387,0.00036067748,0.00071031594
t_1193,11.615929999999992,49.52191,0.00024350839,0.00093732507,0.0003136441,0.0006294725
t_1194,11.4409,49.52262,0.00024287717,0.0009892046,0.00031869617,0.0006643494
t_1195,11.265860000000004,49.52318,0.00030862383,0.0010445568,0.00038736663,0.00070148415
t_1196,11.090820000000008,49.52361,0.00038887808,0.0011036467,0.00046814422,0.0007410391
t_1197,10.215609999999998,49.52366,0.0003902296,0.0014655975,0.00051742356,0.0009814005
t_1198,10.390649999999994,49.52393,0.00038312215,0.0013832581,0.00050024834,0.000927007
t_1199,9.95263,49.57995,0.00044625512,0.0016326705,0.0005934825,0.0010912726
t_120,7.645270000000011,47.77962,0.00027903548,0.0011688272,0.00037348885,0.00078467396
t_1200,10.127780000000001,49.58043,0.00048117942,0.001538265,0.000614438,0.0010292695
t_1201,10.30292,49.58077,0.00033601336,0.0014501228,0.0004615899,0.0009711904
t_1202,10.039839999999998,49.63713,0.00042380317,0.0016157761,0.0005691718,0.001080192
t_1203,10.215090000000004,49.63754,0.00046470464,0.0015212848,0.0005964751,0.0010180952
t_1204,10.390350000000012,49.63781,0.0003341993,0.0014332304,0.00045786804,0.0009600383
t_1205,9.951789999999988,49.69377,0.00049281336,0.0016985621,0.0006476847,0.0011344267
t_1206,10.12715,49.69425,0.00038616042,0.0015971152,0.0005291989,0.001067945
t_1207,10.56568999999999,49.52406,0.00034707724,0.0013062349,0.00045589116,0.000875975
t_1208,11.003520000000009,49.58073,0.00040560978,0.0011521017,0.00049003854,0.00077340804
t_1209,10.828370000000007,49.58095,0.0003926072,0.0012191805,0.0004876689,0.00081811904
t_121,7.817090000000007,47.78197,0.0002753953,0.0011470282,0.00036752527,0.00077011413
t_1210,10.478070000000002,49.58097,0.00035616005,0.0013678212,0.00047214984,0.0009167909
t_1211,10.653220000000005,49.58103,0.00035101868,0.0012909672,0.00045784775,0.00086584187
t_1212,10.916110000000003,49.63778,0.00046803092,0.0012032813,0.0005530147,0.0008075319
t_1213,10.740859999999998,49.63793,0.0003252498,0.00127465,0.00043088238,0.00085500575
t_1214,10.56559999999999,49.63794,0.00038497394,0.0013511664,0.00049795856,0.0009057623
t_1215,11.003960000000006,49.69455,0.0003586119,0.0011865594,0.00045188167,0.0007963898
t_1216,10.828599999999994,49.69477,0.00037800305,0.0012573776,0.0004792318,0.000843528
t_1217,11.788170000000008,49.29292,0.00022483966,0.0008424643,0.00028552272,0.0005655217
t_1218,11.87621999999999,49.34953,0.00023770555,0.0008324725,0.00029634536,0.00055877236
t_1219,11.964380000000006,49.40608,0.0003087921,0.0008220687,0.00035808855,0.000551742
t_122,7.557510000000008,47.83629,0.00049811194,0.0012171605,0.0005814591,0.0008169147
t_1220,11.789569999999998,49.40706,0.00024242772,0.00086573884,0.00030454938,0.00058123365
t_1221,12.05265,49.46255,0.00020869065,0.00081128423,0.0002669423,0.0005444515
t_1222,11.877729999999985,49.46361,0.00022686562,0.0008545781,0.00028876204,0.00057370105
t_1223,12.141019999999997,49.51897,0.00020653884,0.00080016203,0.0002637258,0.0005369297
t_1224,11.966000000000008,49.52009,0.00021659778,0.00084302167,0.0002778175,0.0005658981
t_1225,11.790969999999987,49.52107,0.0002518761,0.0008886722,0.00031596687,0.0005967017
t_1226,12.229500000000002,49.57531,0.00020432468,0.00078872906,0.00026042145,0.0005291945
t_1227,12.054370000000006,49.5765,0.00022305378,0.0008311106,0.00028259523,0.0005578521
t_1228,11.87924000000001,49.57755,0.00023465182,0.0008762763,0.00029848568,0.0005883425
t_1229,12.318090000000012,49.63159,0.00023962253,0.0007770229,0.0002915329,0.00052127114
t_123,6.550690000000003,47.2386,0.0003568762,0.0009454092,0.00041721776,0.0006348901
t_1230,12.14285000000001,49.63285,0.00030254977,0.00081888196,0.00035227626,0.00054958794
t_1231,11.967610000000008,49.63397,0.00030487523,0.0008635142,0.00036044142,0.0005797323
t_1232,11.792370000000005,49.63495,0.00032908347,0.000911139,0.00038816204,0.00061184197
t_1233,12.406779999999998,49.6878,0.0001997367,0.0007650777,0.00025359218,0.0005131825
t_1234,12.231439999999992,49.68913,0.0002268458,0.00080637133,0.000283342,0.00054112927
t_1235,12.056100000000015,49.69032,0.00023958283,0.00085042027,0.0003001504,0.0005708939
t_1236,11.880750000000006,49.69137,0.0003358438,0.00089744927,0.0003920941,0.000602618
t_1237,12.49557999999999,49.74394,0.00024035363,0.0007529238,0.0002892482,0.0005049489
t_1238,12.32014000000001,49.74534,0.0002052712,0.00079361507,0.00026183337,0.00053250056
t_1239,12.144689999999997,49.7466,0.00022004634,0.0008370405,0.00028042524,0.0005618581
t_124,6.633720000000011,47.29841,0.0002575317,0.0009728092,0.00033093922,0.00065332657
t_1240,11.969240000000013,49.74773,0.00023877149,0.0008834228,0.00030315248,0.0005931621
t_1241,11.793779999999998,49.74871,0.00023639383,0.00093300594,0.0003063837,0.0006265656
t_1242,12.584489999999988,49.80002,0.00023364066,0.00074059394,0.00028176632,0.0004965925
t_1243,12.408940000000001,49.80149,0.00021898776,0.00078065245,0.00027318535,0.000523728
t_1244,12.233389999999986,49.80282,0.00024444642,0.00082341325,0.00030145535,0.00055265054
t_1245,12.057829999999996,49.80401,0.00022223241,0.000869103,0.0002859681,0.00058350334
t_1246,11.882270000000005,49.80506,0.0002722527,0.0009179649,0.0003382432,0.00061643927
t_1247,12.673509999999993,49.85603,0.00023785044,0.0007281173,0.00028396354,0.0004881329
t_1248,12.497860000000003,49.85757,0.00022558635,0.0007675112,0.00027771923,0.0005148305
t_1249,12.32220000000001,49.85897,0.0002644907,0.00080957543,0.00031777457,0.0005432959
t_125,6.545809999999989,47.35489,0.0002869969,0.0010056697,0.00036248966,0.0006754124
t_1250,12.146530000000013,49.86023,0.00028267977,0.00085453386,0.00033969473,0.00057367096
t_1251,11.970859999999988,49.86135,0.00022761128,0.00090262986,0.00029470187,0.0006061091
t_1252,11.795189999999991,49.86233,0.00035275315,0.0009541337,0.00041489172,0.00064077973
t_1253,12.586870000000005,49.91358,0.00022175837,0.00075423124,0.0002726991,0.0005058347
t_1254,12.411110000000008,49.91505,0.00020906268,0.00079556624,0.00026560618,0.00053382054
t_1255,12.235340000000008,49.91638,0.0003093181,0.0008397551,0.00036102365,0.00056369166
t_1256,12.059570000000008,49.91757,0.00022329575,0.00088704017,0.0002889065,0.00059560116
t_1257,11.883790000000005,49.91862,0.00023301864,0.0009376942,0.00030365106,0.0006297206
t_1258,12.675999999999988,49.96952,0.00019806507,0.00074083696,0.00024943537,0.00049675716
t_1259,12.500130000000013,49.97106,0.00020290766,0.00078141876,0.0002583097,0.00052424666
t_126,6.384929999999997,47.11881,0.00025242803,0.00089225423,0.00031690995,0.000599071
t_1260,12.32426000000001,49.97246,0.00023965591,0.00082480675,0.0002972441,0.0005535922
t_1261,12.148380000000003,49.97373,0.00022171189,0.0008712481,0.00028570398,0.0005849504
t_1262,11.972489999999993,49.97485,0.00024018451,0.00092100864,0.00030868064,0.0006184888
t_1263,11.796609999999987,49.97583,0.00024004266,0.0009743807,0.00031436098,0.00065439055
t_1264,12.589259999999996,50.02701,0.0002001425,0.0007671677,0.00025419533,0.00051459775
t_1265,12.413279999999986,50.02848,0.00021830341,0.00080973067,0.0002757956,0.00054340076
t_1266,12.237300000000005,50.02981,0.0002288689,0.00085529085,0.00029072168,0.00057418185
t_1267,12.762630000000001,49.91197,0.00019243496,0.0007155252,0.00024148785,0.00047959125
t_127,6.29704000000001,47.17528,0.0003245916,0.00092044176,0.00038553379,0.0006180742
t_1270,12.765230000000003,50.0254,0.00020255198,0.00072736386,0.00025211286,0.00048762187
t_1272,12.854579999999999,50.08121,0.00018975776,0.0007138347,0.00023882308,0.00047844418
t_1275,12.767840000000007,50.1387,0.00020025641,0.0007384797,0.00025121387,0.00049515907
t_1277,12.061309999999992,50.031,0.00024625135,0.00090411666,0.0003125057,0.00060711073
t_1278,11.885310000000004,50.03206,0.0002366218,0.00095650455,0.00030913905,0.000642374
t_1279,12.678499999999985,50.08289,0.00020905201,0.00075284386,0.0002609185,0.0005048946
t_128,6.467759999999998,47.17874,0.00027869054,0.0009185539,0.0003442168,0.00061680214
t_1280,12.502409999999998,50.08443,0.0002802391,0.0007945591,0.00032965015,0.00053313904
t_1281,12.32632000000001,50.08583,0.00024268507,0.000839215,0.0003017087,0.00056332676
t_1282,12.150229999999993,50.08709,0.00026653387,0.0008870738,0.00032925227,0.0005956237
t_1283,11.974130000000002,50.08821,0.0003413554,0.00093842926,0.00040271503,0.0006302151
t_1284,11.798020000000008,50.0892,0.00025108244,0.0009936066,0.00032709492,0.00066730514
t_1285,12.591649999999987,50.14031,0.00022753327,0.00077932625,0.00028086454,0.0005228301
t_1286,12.415459999999996,50.14178,0.0003218906,0.0008230528,0.00036941253,0.0005524067
t_1287,12.239260000000002,50.14311,0.00022708096,0.00086991984,0.00029065093,0.0005840542
t_1288,12.063050000000004,50.14431,0.0003102866,0.00092021585,0.00037285633,0.0006179549
t_1289,11.886840000000007,50.14536,0.0002400184,0.00097425404,0.00031432396,0.00065430533
t_129,6.379860000000008,47.23522,0.00024041384,0.00094823056,0.0003118947,0.00063678937
t_1290,12.681000000000012,50.19613,0.00020542448,0.00076406536,0.00025879417,0.0005124965
t_1291,12.504700000000014,50.19767,0.00022661536,0.00080684695,0.00028318356,0.00054145063
t_1292,12.328390000000013,50.19907,0.00021668567,0.0008527004,0.0002789378,0.000572433
