STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,REFERENCES,SOIL_TYPE,PGA_VALUE,PGA_LN_SIGMA,SA(0.3)_VALUE,SA(0.3)_LN_SIGMA,SA(0.6)_VALUE,SA(0.6)_LN_SIGMA,SA(1.0)_VALUE,SA(1.0)_LN_SIGMA,VS30,VS30_TYPE
FOR,FORLI  NUOVA,44.199409,12.041916,seismic,INGV,C,0.001589024,0,0.002844258481607245,0,0.004524974884233024,0,0.003972516543511164,0,296,C
GNL,GENZANO DI LUCANIA,40.843315,16.033119,seismic,INGV,A (inferred from geology),0.0021936010000000003,0,0.0036579968753992654,0,0.004443462718108528,0,0.005976113121855711,0,,A (inferred from geology)
GSA,GRAN SASSO  LAB. INFN ASSERGI,42.420689,13.519362,seismic,INGV,B,0.276520233,0,0.4791584938744199,0,0.24162879554839614,0,0.09278083988186785,0,492,B
GSG,GRAN SASSO (LAB. INFN GALLERIA),42.460000,13.550000,seismic,INGV,B (inferred from geology),0.029394747,0,0.07278521654106844,0,0.03891552813987911,0,0.033742905417808416,0,,B (inferred from geology)
GUMA,GUALDO DI MACERATA,43.062700,13.335200,seismic,INGV,B,0.020388399,0,0.07490359282036387,0,0.04931496708915819,0,0.01825990243353667,0,488,B
ISR,ISERNIA,41.610600,14.235900,seismic,INGV,B (inferred from geology),0.0071855719999999994,0,0.016090898006471746,0,0.01721827096638945,0,0.012853589492304855,0,,B (inferred from geology)
LJU,LJUBLJANA  SL,46.043800,14.527800,seismic,INGV,B (inferred from topography),0.001469822,0,0.00359847598270278,0,0.003466314885412277,0,0.004588609373759231,0,,B (inferred from topography)
LSS,LEONESSA  NUOVA,42.558243,12.968894,seismic,INGV,A,0.009614135,0,0.022284116399053935,0,0.014991104744427365,0,0.0143138918716346,0,1091,A
MI05,S. EUSANIO FORCONESE  ITALY,42.289474,13.525255,seismic,INGV,A (inferred from geology),0.651508972,0,0.881969853804661,0,0.21476478040291816,0,0.09849775544512415,0,,A (inferred from geology)
MMP,MOMPEO,42.248547,12.748537,seismic,INGV,B (inferred from geology),0.008844919000000001,0,0.021873059199702883,0,0.019496006231980584,0,0.008089637762462683,0,,B (inferred from geology)
MNG,MONTE S. ANGELO,41.703540,15.958030,seismic,INGV,A (inferred from geology),0.002320077,0,0.006902952489275462,0,0.0054778591355079355,0,0.005383731917250022,0,,A (inferred from geology)
MNN,MANFREDONIA,41.634186,15.911320,seismic,INGV,A,0.0023696510000000004,0,0.008468394603827395,0,0.005676188682694006,0,0.0033330994407390355,0,815,A
MTR,MONTEREALE,42.524021,13.244796,seismic,INGV,B,0.061371239,0,0.1570140985249039,0,0.07511990427603595,0,0.05814075120279076,0,689,B
NAP,NAPOLI OVEST,40.799255,14.179607,seismic,INGV,C (inferred from geology),0.002617107,0,0.0037417160816556505,0,0.0070843592620608705,0,0.00746297900062746,0,,C (inferred from geology)
ORC,ORTUCCHIO  NUOVA,41.953606,13.642346,seismic,INGV,B,0.06407644700000001,0,0.18192729091769108,0,0.14222861972253115,0,0.07062875321327394,0,767,B
PDM,PIEDIMONTE MATESE,41.355354,14.385376,seismic,INGV,C (inferred from geology),0.001518625,0,0.0026029157817445106,0,0.0036984017189200286,0,0.0025905300243620494,0,,C (inferred from geology)
PIC,PIANCASTAGNAIO,42.850376,11.684975,seismic,INGV,B (inferred from geology),0.001239725,0,0.002212244411426843,0,0.0028594172024768,0,0.0036728208240310463,0,,B (inferred from geology)
PSC,PESCASSEROLI,41.812042,13.789196,seismic,INGV,A,0.005240302,0,0.01063417012005784,0,0.011695137376043694,0,0.006736881405712935,0,1000,A
PTF,PETRELLA TIFERNINA,41.696300,14.702400,seismic,INGV,B (inferred from geology),0.006865388,0,0.020424847047172207,0,0.017138107355230976,0,0.01468350327186956,0,,B (inferred from geology)
RIC,RICCIA,41.482738,14.837670,seismic,INGV,B (inferred from geology),0.0025141269999999997,0,0.003929032762439107,0,0.0054208196084860475,0,0.008066600927846196,0,,B (inferred from geology)
RM09,PIANO DI CASCINA  CAGNANO AMITERNO    AQ,42.435500,13.186490,seismic,INGV,B (inferred from geology),0.14751236,0,0.3286021396325034,0,0.3634004184825085,0,0.07404888526591787,0,,B (inferred from geology)
RM14,BARISCIANO   AQ,42.345360,13.572220,seismic,INGV,B (inferred from geology),0.130917236,0,0.3224529801381188,0,0.1390756315812979,0,0.0761308215180819,0,,B (inferred from geology)
SANL,SANTARCANGELO,40.252750,16.271763,seismic,INGV,B,0.0025257459999999997,0,0.0031965718322162382,0,0.005073790325694201,0,0.006825408978115986,0,443,B
SBC,SUBIACO,41.913158,13.105518,seismic,INGV,A,0.006647219,0,0.0177960014607904,0,0.014455691497821449,0,0.014053936671239421,0,1298,A
SCM,S. CROCE DI MAGLIANO,41.710827,14.983749,seismic,INGV,B (inferred from geology),0.004281238000000001,0,0.0077659264926148415,0,0.007890264032562024,0,0.013354539652455382,0,,B (inferred from geology)
SCN,SCANNO,41.918655,13.872396,seismic,INGV,A,0.019367096,0,0.02762322794029357,0,0.008736288796977859,0,0.004245609231033484,0,839,A
SCP,SERRACAPRIOLA,41.807213,15.164646,seismic,INGV,B (inferred from geology),0.005643338,0,0.01242010362833569,0,0.012513912394896545,0,0.010953594676972128,0,,B (inferred from geology)
SDG,SANNICANDRO GARGANICO,41.842600,15.558900,seismic,INGV,A,0.001997519,0,0.004203124835587504,0,0.004371149210569323,0,0.0028257979011433324,0,800,A
SENI,SENIGALLIA,43.705200,13.233100,seismic,INGV,C,0.013375853,0,0.05847166030983264,0,0.04118539036660363,0,0.020235945959375827,0,242,C
SNM,SAN MARINO,43.934326,12.449290,seismic,INGV,B (inferred from geology),0.002272005,0,0.0026643075375768844,0,0.004169536825204275,0,0.008506473897345405,0,,B (inferred from geology)
SNS,SANSEPOLCRO,43.567390,12.143375,seismic,INGV,C,0.003829636,0,0.005699096656504079,0,0.011088312884583786,0,0.01420262516413313,0,310,C
SPC,SPOLETO (CANTINA),42.743469,12.739693,seismic,INGV,C (inferred from geology),0.007554791,0,0.01784474222078001,0,0.013480558864334753,0,0.009915409050860363,0,,C (inferred from geology)
SPO,SPOLETO,42.733585,12.740602,seismic,INGV,A (inferred from geology),0.009574907,0,0.02164607421521853,0,0.022931477404250205,0,0.007094170267645035,0,,A (inferred from geology)
SSR,S.SEVERO,41.691341,15.373620,seismic,INGV,B (inferred from geology),0.005352002,0,0.008735242676432968,0,0.0077452821409791615,0,0.010614166660562592,0,,B (inferred from geology)
STL,SATRIANO DI LUCANIA,40.541065,15.642169,seismic,INGV,B,0.0009404120000000001,0,0.0010398335469441453,0,0.0021471578303833543,0,0.0027511495529695847,0,395,B
STN,STURNO,41.018353,15.111670,seismic,INGV,B (inferred from geology),0.001368541,0,0.002029422835734389,0,0.002867434321380462,0,0.004082642620460868,0,,B (inferred from geology)
SUL,SULMONA,42.089000,13.934000,seismic,INGV,A (inferred from geology),0.033624039,0,0.07215934538586029,0,0.053420415699245785,0,0.04031432790429862,0,,A (inferred from geology)
TLS,TELESE TERME,41.222237,14.529974,seismic,INGV,B (inferred from geology),0.002591692,0,0.003518937733801196,0,0.005119313147797326,0,0.007004055752200242,0,,B (inferred from geology)
TMO,TERMOLI,41.989445,14.975007,seismic,INGV,B (inferred from geology),0.009842912,0,0.022379460458249744,0,0.020700211794492114,0,0.017456638497647524,0,,B (inferred from geology)
TTS,TITO SCALO,40.601345,15.723605,seismic,INGV,D,0.003458751,0,0.003970707280468144,0,0.006470039652613106,0,0.01081478687033047,0,175,D
VIE,VIESTE,41.876976,16.165255,seismic,INGV,C (inferred from geology),0.002197671,0,0.006642743678095529,0,0.0042384616043976185,0,0.004540157980338876,0,,C (inferred from geology)
VRP,VAIRANO PATENORA,41.333210,14.131685,seismic,INGV,B (inferred from geology),0.003522281,0,0.004878884311056607,0,0.006015675159983027,0,0.010518676798676178,0,,B (inferred from geology)
