# 19881016_M5.88_Elia median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2015SInter,AtkinsonBoore2003SInter,ZhaoEtAl2016SInter
s_154,21.704000000000008,38.172,0.013968232,0.012752168,0.017555138
s_155,21.35300000000001,38.508,0.011375827,0.010109881,0.013202078
s_156,21.760999999999996,37.848,0.013648274,0.01261678,0.016093526
s_157,21.072000000000003,38.598,0.011445857,0.006586018,0.0135841435
s_158,21.75800000000001,38.094,0.01483124,0.011936411,0.01852169
s_159,21.75399999999999,38.13,0.011305128,0.0076808664,0.012814637
s_16,20.85300000000001,37.795,0.12349821,0.120432705,0.12681983
s_160,21.43100000000001,38.516,0.010085104,0.005996798,0.011943349
s_161,21.288999999999987,38.578,0.014953559,0.0104031805,0.016621914
s_162,21.448000000000008,38.526,0.011393824,0.00897038,0.015717413
s_163,21.855999999999995,38.055,0.01033729,0.006405392,0.011830862
s_164,20.77000000000001,38.67,0.011839553,0.00891284,0.016025733
s_165,21.5,38.534,0.012595202,0.008447879,0.014649475
s_166,20.698000000000008,38.665,0.011097877,0.008832864,0.011589852
s_167,21.151999999999987,38.67,0.012507119,0.008378493,0.014996
s_168,21.78200000000001,38.293,0.012615802,0.010515737,0.013224239
s_169,20.63300000000001,38.658,0.011701924,0.008732426,0.015623707
s_17,20.88900000000001,37.738,0.11201097,0.10333018,0.113499485
s_170,20.929000000000002,38.696,0.009517228,0.0054759094,0.011129064
s_171,21.829000000000008,38.262,0.008926473,0.006380134,0.009450031
s_172,20.641999999999996,38.688,0.0089589665,0.005314967,0.010732885
s_173,21.864000000000004,38.279,0.008526699,0.0057106824,0.009016228
s_174,21.556999999999988,38.59,0.009407024,0.007229689,0.012439307
s_175,21.64500000000001,38.537,0.009427736,0.007349768,0.012377373
s_176,21.716000000000008,38.487,0.008476517,0.004828838,0.008937497
s_177,21.867999999999995,38.323,0.008369225,0.0052894237,0.008669125
s_178,21.824000000000012,38.392,0.008616381,0.0077971197,0.00863941
s_179,21.812999999999988,38.421,0.008028266,0.0048429384,0.008522767
s_18,20.841000000000008,37.737,0.08939216,0.0768272,0.10184151
s_180,22.010999999999996,37.887,0.009089627,0.007491184,0.009477177
s_181,20.709000000000003,38.775,0.009459549,0.007035097,0.012388481
s_182,21.937999999999988,38.303,0.008706039,0.0073263017,0.008131047
s_183,20.703000000000003,38.795,0.008642701,0.0067474395,0.00865558
s_184,21.046999999999997,38.812,0.008468814,0.00651099,0.008328803
s_185,21.329000000000008,38.766,0.0090457285,0.0062733577,0.010898575
s_186,20.790999999999997,38.817,0.008220555,0.0065608923,0.00839714
s_187,22.045000000000016,37.813,0.009600411,0.0069621205,0.012071298
s_188,22.018,38.189,0.0079298075,0.0044618547,0.008098773
s_189,21.997000000000014,38.297,0.008825584,0.006609503,0.010386352
s_19,20.841999999999985,37.726,0.09083047,0.08048065,0.07095295
s_190,20.691000000000003,38.831,0.009632265,0.006266402,0.010910028
s_191,21.673000000000002,37.239,0.008001888,0.0042801043,0.008467186
s_192,21.960000000000008,37.509,0.007843682,0.004243997,0.008361686
s_193,22.014999999999986,38.297,0.009136612,0.006404319,0.010147602
s_194,20.986999999999995,38.865,0.0076032267,0.005941299,0.0075281574
s_195,21.057999999999993,38.866,0.0076384484,0.0058484282,0.007397243
s_196,22.049000000000007,38.267,0.008846438,0.006201842,0.009950823
s_197,20.873999999999995,38.891,0.007528794,0.005700976,0.007191518
s_198,20.787000000000006,38.889,0.00853093,0.005697726,0.009825355
s_199,21.75399999999999,38.649,0.0063578333,0.003545369,0.006750629
s_2,21.43270000000001,37.6714,0.029512,0.029512,0.029512
s_20,21.281000000000006,37.947,0.0587188,0.046828493,0.041928116
s_200,21.613,37.128,0.00801405,0.005842189,0.010088275
s_201,22.117999999999995,38.217,0.007980572,0.00573183,0.009391213
s_202,22.119,38.235,0.009996647,0.0063492157,0.009256819
s_203,21.232,38.895,0.0069261626,0.0052357474,0.0065394253
s_204,22.13499999999999,38.223,0.009453586,0.0062378584,0.009125571
s_205,21.893,37.275,0.008385582,0.0054836706,0.009397808
s_206,22.187000000000012,38.149,0.006177943,0.003440541,0.006472755
s_207,21.233000000000004,38.926,0.007498342,0.004957735,0.008416407
s_208,21.393,38.898,0.0061635906,0.0031093368,0.005954272
s_209,22.238,38.13,0.005921625,0.0032115597,0.006050692
s_21,21.284999999999997,37.82,0.11046072,0.09689973,0.077979915
s_210,22.271000000000015,37.979,0.006356064,0.004911957,0.006029088
s_211,21.896000000000015,37.205,0.006951046,0.0049946867,0.006201538
s_212,21.965000000000003,37.251,0.009991847,0.005507314,0.006055652
s_213,22.117999999999995,37.416,0.008657991,0.005447773,0.00821217
s_214,21.997000000000014,37.25,0.008578673,0.0053085056,0.007984119
s_215,21.771000000000015,37.075,0.006410108,0.0047054896,0.005807041
s_216,22.317000000000007,38.1,0.005416325,0.00289543,0.0054406067
s_217,21.723000000000013,36.991,0.007062936,0.004324365,0.007229307
s_218,22.353999999999985,38.134,0.0063156397,0.004214046,0.0069532683
s_219,20.931999999999988,39.078,0.00907523,0.0045679193,0.0049235
s_22,21.339,38.059,0.04408557,0.031946212,0.033831146
s_220,22.004999999999995,37.142,0.008243426,0.0046369145,0.0050037643
s_221,21.974999999999994,37.111,0.007824062,0.0045989635,0.0068091815
s_222,22.405,38.127,0.005468865,0.0039432943,0.004736092
s_223,22.042,37.082,0.0068855854,0.004168419,0.006102583
s_224,22.00200000000001,37.04,0.00695715,0.004112939,0.0060122106
s_225,21.913999999999987,36.932,0.0050829784,0.0034444754,0.0041020624
s_226,22.427999999999997,38.443,0.0057560294,0.0032718556,0.00526758
s_227,20.92500000000001,39.252,0.004327265,0.0019865192,0.0036159337
s_228,21.938999999999993,36.793,0.005092394,0.0028321163,0.004506106
s_229,22.74600000000001,38.004,0.005172397,0.0026406911,0.0041636475
s_23,21.34299999999999,37.8,0.15136515,0.15004398,0.15153496
s_230,22.708,37.626,0.004392709,0.002647951,0.004178404
s_231,22.299000000000007,38.92,0.0048994883,0.0024545086,0.0038356984
s_232,22.744,37.592,0.006216088,0.0028200939,0.002870221
s_233,22.429000000000002,37.053,0.0052542347,0.002811931,0.0039292607
s_234,22.681999999999988,37.398,0.003765699,0.002475889,0.0028346702
s_235,22.837999999999994,37.919,0.0048602154,0.0026738332,0.003712636
s_236,22.438999999999993,36.952,0.0034050418,0.0014642797,0.0025693355
s_237,22.932999999999993,37.828,0.0038477445,0.0021336484,0.003280456
s_238,23.051999999999992,37.79,0.0034511003,0.0018688815,0.0028275994
s_239,20.865999999999985,39.636,0.0042974018,0.0019977381,0.0019501762
s_24,21.341999999999985,37.761,0.09837035,0.09921115,0.11113153
s_240,20.483000000000004,38.167,0.012449,0.012449,0.012449
s_25,21.311000000000007,37.648,0.039225627,0.035108987,0.055419404
s_26,21.349999999999994,37.8,0.156122,0.156122,0.156122
s_27,20.900000000000006,37.785,0.15102,0.15102,0.15102
s_28,21.363,37.873,0.07475114,0.06999072,0.0838835
s_29,21.37700000000001,38.02,0.0384713,0.033450138,0.04785333
s_3,21.733299999999986,38.2434,0.013857,0.013857,0.013857
s_30,21.409999999999997,37.738,0.04970835,0.049742535,0.06979671
s_31,21.465000000000003,37.848,0.045936394,0.041840553,0.06195835
s_32,21.47,37.762,0.038035296,0.03835551,0.05688873
s_33,21.51599999999999,37.831,0.037803482,0.031451173,0.04913281
s_34,21.483000000000004,38.153,0.027481038,0.020553727,0.022274531
s_35,21.587999999999994,37.873,0.025987756,0.02185287,0.036336336
s_36,21.58699999999999,38.101,0.021766119,0.016504796,0.02672553
s_37,21.595,37.766,0.021974599,0.02035478,0.033950463
s_38,20.831999999999994,37.802,0.10088923,0.09513703,0.119822174
s_39,20.683999999999997,37.823,0.05286256,0.0520123,0.08481714
s_4,21.726499999999987,38.2386,0.013682,0.013682,0.013682
s_40,21.283999999999992,37.92,0.06522632,0.053269118,0.04643405
s_41,21.312999999999988,37.835,0.11158065,0.09915907,0.0793607
s_42,21.36500000000001,38.06,0.04163426,0.030657895,0.03274183
s_43,21.389999999999986,38.116,0.036282573,0.025851747,0.028482217
s_44,21.345,37.679,0.050306827,0.04462051,0.0435878
s_45,21.483000000000004,37.969,0.03340294,0.027017226,0.04391618
s_46,21.453000000000003,38.12,0.03205973,0.02303786,0.025209246
s_47,21.51599999999999,37.848,0.0392609,0.034843173,0.048740175
s_48,21.533000000000015,37.747,0.03172347,0.028763676,0.041012745
s_49,21.510999999999996,37.705,0.023047889,0.02438871,0.028551957
s_5,20.478800000000007,38.177,0.01316,0.01316,0.01316
s_50,21.607,37.901,0.025225708,0.019950112,0.033539325
s_51,21.591999999999985,37.788,0.025102608,0.021190632,0.035199445
s_52,21.55600000000001,37.657,0.023485133,0.020205108,0.030358668
s_53,21.60900000000001,37.72,0.019545138,0.017843504,0.030232273
s_54,21.36699999999999,38.633,0.013158105,0.008758332,0.013769884
s_55,20.677999999999997,37.895,0.049442142,0.05426273,0.06549375
s_56,21.704000000000008,38.521,0.0090191,0.007124247,0.00864869
s_57,20.72200000000001,37.757,0.050922215,0.050566897,0.08005387
s_58,21.34700000000001,38.003,0.040685013,0.036855955,0.051151052
s_59,21.370000000000005,37.727,0.054128952,0.055571258,0.07692509
s_6,21.13300000000001,37.927,0.03149122,0.031525396,0.03215231
s_60,21.437000000000012,38.035,0.03324041,0.028628152,0.042116195
s_61,21.443000000000012,38.071,0.032063548,0.025998969,0.03876267
s_62,21.495000000000005,38.06,0.021226821,0.021316657,0.026038129
s_63,21.432999999999993,37.696,0.032006405,0.03160413,0.04768885
s_64,21.51400000000001,38.078,0.02223109,0.019799715,0.032980796
s_65,21.507000000000005,37.757,0.030141065,0.030134866,0.04684103
s_66,21.558999999999997,37.855,0.032171387,0.024984594,0.040711205
s_67,21.542,38.132,0.02470444,0.019259619,0.020380042
s_68,21.562999999999988,37.786,0.027934141,0.024024514,0.039112423
s_69,21.631,38.034,0.01779312,0.016256543,0.019709455
s_7,21.198000000000008,37.853,0.06687594,0.065559566,0.07236024
s_70,21.566000000000003,37.682,0.023729485,0.021032589,0.031432465
s_71,21.318000000000012,38.428,0.018442731,0.013913194,0.022339348
s_72,21.589,37.673,0.021152997,0.017117819,0.029105345
s_73,21.673000000000002,37.98,0.016784504,0.015388953,0.019012682
s_74,21.266999999999996,38.47,0.017687224,0.013320456,0.021556027
s_75,21.650000000000006,37.678,0.016791658,0.014617147,0.025345402
s_76,21.62100000000001,37.617,0.016197518,0.013966301,0.024354309
s_77,21.22200000000001,38.542,0.015051852,0.010557592,0.019160789
s_78,21.754999999999995,37.953,0.012686134,0.008208633,0.015897648
s_79,21.712999999999994,37.705,0.016187057,0.012917165,0.022622023
s_8,21.14500000000001,37.886,0.051529672,0.05170012,0.052554447
s_80,21.781000000000006,38.021,0.012562461,0.011704608,0.014195822
s_81,21.238,38.583,0.012274151,0.0095491875,0.017209753
s_82,21.334000000000003,38.55,0.011163408,0.009438011,0.012331689
s_83,21.771000000000015,37.69,0.012628182,0.011069415,0.014279761
s_84,21.78200000000001,37.67,0.014170101,0.010579458,0.018682266
s_85,21.771000000000015,37.61,0.012516168,0.010078925,0.01783135
s_86,21.716000000000008,38.353,0.011275358,0.009904601,0.014097699
s_87,21.829000000000008,38.188,0.009333518,0.0066106915,0.010348183
s_88,21.900000000000006,37.919,0.010024963,0.0059860316,0.011725912
s_89,21.451999999999998,38.607,0.011260277,0.0076343752,0.013341838
s_9,21.162000000000006,37.92,0.03714153,0.035951007,0.039403364
s_90,21.480999999999995,38.62,0.010124139,0.0072767106,0.012654867
s_91,21.525000000000006,38.622,0.007770627,0.00451766,0.0088449
s_92,21.601,38.581,0.009213825,0.007072893,0.012078824
s_93,21.269000000000005,38.726,0.009197989,0.0070112087,0.009012233
s_94,21.85900000000001,37.546,0.010040729,0.007992445,0.0102944095
s_95,21.306999999999988,38.72,0.009467657,0.006924453,0.0121434275
s_96,21.563999999999993,38.624,0.0076356903,0.0043624956,0.008495398
s_97,22.016999999999996,38.068,0.009398335,0.007273914,0.01210573
s_98,22.018,38.275,0.008541462,0.0064994874,0.010301876
s_99,21.787000000000006,38.591,0.0066247093,0.0037560086,0.0071039135
t_0,21.029020000000003,38.50107,0.015877118,0.0131373145,0.024301445
t_1,21.101730000000003,38.43494,0.017423183,0.014903616,0.027649457
t_10,20.88336000000001,38.63319,0.01119881,0.009802753,0.013010189
t_100,20.86652000000001,39.31397,0.0042947815,0.0028018872,0.0032562949
t_1000,23.755799999999994,38.20062,0.00197788,0.00093295594,0.0012948359
t_1001,22.74911,37.99101,0.0053129154,0.002955266,0.004151765
t_1002,22.671099999999996,37.99622,0.004640124,0.0028882273,0.004601318
t_1003,22.713390000000004,38.02449,0.004670315,0.0027382413,0.0043354486
t_1004,22.677660000000003,38.05795,0.0050010835,0.0028440873,0.004522172
t_1005,22.593079999999986,38.00139,0.0048961705,0.00317602,0.0051138722
t_1006,22.515050000000002,38.00653,0.0049158507,0.0035034046,0.00416905
t_1007,22.63535999999999,38.02968,0.004302754,0.0030049311,0.0035163932
t_1008,22.55731,38.03484,0.0042869714,0.0021352856,0.003910733
t_1009,22.47926000000001,38.03996,0.005474694,0.0036516117,0.0059644664
t_101,20.787509999999997,39.31834,0.0038790056,0.0017924076,0.0032227647
t_1010,22.59960000000001,38.06312,0.0055024424,0.0031232613,0.005017963
t_1011,22.521529999999984,38.06826,0.0043981387,0.0022210795,0.0040834574
t_1012,22.443449999999984,38.07337,0.004938351,0.0024546408,0.0045567336
t_1013,22.56380999999999,38.09656,0.0047103055,0.0032427092,0.003824743
t_1014,22.989840000000015,38.03691,0.0037110315,0.0020035005,0.0030567988
t_1015,22.9118,38.04222,0.0035711566,0.0021799009,0.0024572196
t_1016,23.110270000000014,38.05974,0.002871187,0.0017604212,0.0019336959
t_1017,23.03223,38.0651,0.003523784,0.0019094681,0.0028963995
t_1018,22.954180000000008,38.07043,0.0041647973,0.0020746642,0.0031786857
t_1019,23.386840000000007,38.07155,0.002589339,0.001332809,0.0019343944
t_102,20.829830000000015,39.34685,0.0036560935,0.0017212937,0.0030799024
t_1020,23.30879999999999,38.07703,0.002313083,0.000928302,0.0015404987
t_1021,23.230760000000004,38.08248,0.0031174922,0.0015530561,0.002297044
t_1022,23.42935,38.09964,0.0026840784,0.0012759672,0.0018418952
t_1023,23.351290000000006,38.10514,0.0024199057,0.0013751262,0.001465281
t_1024,23.273230000000012,38.1106,0.0023827397,0.0009580619,0.0015960869
t_1025,23.3938,38.13323,0.0025899182,0.0013152993,0.001905848
t_1026,23.31572,38.13871,0.0025962542,0.0014178731,0.0015165629
t_1027,22.485720000000015,38.10168,0.0045315004,0.002307622,0.0042570797
t_1028,23.04576,38.18847,0.003403599,0.001845806,0.0027882492
t_1029,23.08823000000001,38.21662,0.0029046952,0.0017560407,0.0019282493
t_103,20.98218,39.27667,0.0041353074,0.0019067415,0.0034537865
t_1030,22.85374999999999,38.23256,0.0034660047,0.002239034,0.0025315848
t_1031,22.775569999999988,38.23781,0.003944984,0.0024358125,0.0027814326
t_1032,22.81799000000001,38.26602,0.0036181933,0.0023042227,0.0026140497
t_1033,22.860420000000005,38.29421,0.0030912436,0.0014080926,0.0024580301
t_1034,23.010069999999985,38.22197,0.0030542042,0.001901311,0.0021080202
t_1035,22.931909999999988,38.22728,0.0035384446,0.002061653,0.0031561255
t_1036,23.130709999999993,38.24476,0.0030336042,0.0016710997,0.002493909
t_1037,23.052539999999993,38.25012,0.0036002742,0.0018069469,0.0027224657
t_1038,22.97435999999999,38.25545,0.0036125176,0.0019565525,0.0029764024
t_1039,22.896180000000015,38.26075,0.0030348347,0.0013698412,0.0023834815
t_104,20.9032,39.28108,0.005067664,0.0029442501,0.004706514
t_1040,23.09503000000001,38.27827,0.0032642197,0.0017178124,0.0025722599
t_1041,23.01683,38.28361,0.0031483658,0.0018575013,0.002053607
t_1042,22.93862999999999,38.28893,0.0030350708,0.0012985778,0.002245042
t_1043,23.13754,38.30639,0.0034604592,0.0016336204,0.0024312006
t_1044,22.62575000000001,38.30985,0.0048101945,0.0028070675,0.004452897
t_1045,22.54750999999999,38.315,0.0041356683,0.0019785764,0.003588114
t_1046,23.237629999999996,38.14416,0.002433137,0.000988105,0.0016524078
t_1047,23.436329999999998,38.16131,0.0030332436,0.001411702,0.0018130486
t_1048,23.358229999999992,38.16681,0.002689927,0.0013549611,0.0019705647
t_1049,23.28012000000001,38.17228,0.0022932487,0.00094326615,0.001568419
t_105,21.024540000000002,39.30514,0.0044320985,0.0028183146,0.0032776622
t_1050,23.20201,38.17771,0.0024216888,0.0010183342,0.0017092775
t_1051,23.40075999999999,38.19489,0.0022958387,0.0012950005,0.0013696601
t_1052,23.322640000000007,38.20038,0.002323523,0.0009005874,0.00148891
t_1053,23.24450999999999,38.20582,0.0023520926,0.0009711913,0.001620668
t_1054,23.16637,38.21124,0.0025933986,0.0010486534,0.0017665114
t_1055,23.990080000000006,38.18352,0.0019898633,0.0007619223,0.0010304716
t_1056,23.912000000000006,38.18925,0.002001332,0.00081445015,0.0011109742
t_1057,23.954669999999993,38.2172,0.001802524,0.0007823927,0.0010617672
t_1058,23.876560000000012,38.22292,0.001914392,0.0008364388,0.0011448611
t_1059,23.677689999999984,38.20626,0.0020702083,0.0009998464,0.0013998799
t_106,20.94552999999999,39.30957,0.0037627073,0.0018182031,0.003274744
t_1060,23.59957,38.21186,0.002427749,0.0010725404,0.0015149895
t_1061,23.521450000000016,38.21743,0.002668978,0.0011516407,0.0016412992
t_1062,23.79844,38.22861,0.0016855393,0.00057782885,0.0009036038
t_1063,23.720320000000015,38.23426,0.00172524,0.00061877444,0.00097607385
t_1064,23.642179999999996,38.23988,0.0021100258,0.0010272057,0.0014430897
t_1065,23.564040000000006,38.24547,0.0024476482,0.0011020063,0.0015619163
t_1066,23.485890000000012,38.25102,0.0024070633,0.0011834112,0.0016923252
t_1067,23.841110000000015,38.25658,0.0018309333,0.00085855916,0.0008622907
t_1068,23.762969999999996,38.26225,0.0020283011,0.0009187019,0.0012725651
t_1069,23.919250000000005,38.25088,0.0018276114,0.0008030008,0.0010933727
t_107,20.987889999999993,39.33804,0.00379126,0.0017381286,0.003113654
t_1070,23.883800000000008,38.28454,0.0016537531,0.00082372327,0.00082293956
t_1071,23.44332,38.22296,0.0020691478,0.0007992237,0.0013018833
t_1072,23.36518000000001,38.22846,0.0024483355,0.0013319529,0.0014136716
t_1073,23.287030000000016,38.23393,0.0032792427,0.001434834,0.0021015627
t_1074,23.20886999999999,38.23936,0.003209988,0.0015475062,0.0022878035
t_1075,23.407730000000015,38.25653,0.0026824996,0.0012721316,0.0018356658
t_1076,23.32956999999999,38.26202,0.0034092923,0.0015359889,0.0019934417
t_1077,23.25139999999999,38.26747,0.003149473,0.0014747954,0.0021674247
t_1078,23.173220000000015,38.27288,0.0036281517,0.0017847882,0.0023596096
t_1079,23.45031,38.28459,0.0028752445,0.001215211,0.0017435605
t_108,20.908860000000004,39.34246,0.0039824084,0.0026844407,0.0031038148
t_1080,23.37213,38.29009,0.0030737652,0.0013063776,0.001891315
t_1081,23.68481,38.26789,0.0024292218,0.0009839024,0.0013747632
t_1082,23.606660000000005,38.27349,0.0023199846,0.0010546482,0.0014865686
t_1083,23.528490000000005,38.27906,0.0025213289,0.0011315383,0.0016090979
t_1084,23.80564000000001,38.29022,0.0020429718,0.0008807744,0.0012135092
t_1085,23.72747000000001,38.29588,0.002016058,0.00094253715,0.0013098283
t_1086,23.649290000000008,38.3015,0.0026369693,0.0011326581,0.0014150826
t_1087,23.571110000000004,38.30708,0.002353374,0.0010821247,0.0015302359
t_1088,23.492909999999995,38.31264,0.0027941144,0.0011610633,0.0016564144
t_1089,23.770139999999998,38.32386,0.002477561,0.001013228,0.001248143
t_109,21.03027,39.3665,0.0035070095,0.0016608385,0.0029589671
t_1090,23.293939999999992,38.29556,0.0030864875,0.0014058661,0.0020539458
t_1091,23.21574000000001,38.30099,0.0030509434,0.0015146045,0.0022332417
t_1092,23.414710000000014,38.31815,0.0026557308,0.0012469423,0.0017948435
t_1093,23.336510000000004,38.32364,0.0027290916,0.0013404884,0.001946915
t_1094,23.258289999999988,38.32909,0.0031491227,0.0014425624,0.0021142757
t_1095,23.18007,38.33451,0.0032383602,0.0015540703,0.0022986876
t_1096,23.45732000000001,38.3462,0.0026939297,0.0011904743,0.0017036897
t_1097,23.37908999999999,38.35171,0.003042587,0.0012784983,0.0018459955
t_1098,23.30086,38.35717,0.0036172746,0.0015420576,0.0014580521
t_1099,23.222620000000006,38.36261,0.002720553,0.001478899,0.0015900709
t_11,21.00399999999999,38.65734,0.009996645,0.0058893226,0.01204585
t_110,20.951220000000006,39.37094,0.004003665,0.0025703937,0.0029564744
t_1100,23.69194999999999,38.32949,0.0022390985,0.00096639385,0.0013472377
t_1101,23.613740000000007,38.3351,0.0024961783,0.0010350592,0.0014555181
t_1102,23.535539999999997,38.34067,0.0024544362,0.0011095449,0.0015739454
t_1103,23.65639999999999,38.3631,0.0021169041,0.0009902157,0.0013847024
t_1104,23.578180000000003,38.36868,0.0024518403,0.0010605456,0.0014959292
t_1105,23.49994000000001,38.37424,0.0027230536,0.0011368421,0.0016175859
t_1106,23.620839999999987,38.39669,0.0027860277,0.0011376413,0.0010355588
t_1107,23.54258999999999,38.40226,0.0025460778,0.0010858797,0.0015362133
t_1108,23.46432999999999,38.40779,0.0024025128,0.0011639089,0.0016609807
t_1109,23.66353000000001,38.42467,0.0026931006,0.0010878622,0.0013522077
t_111,20.99360999999999,39.3994,0.0034396567,0.0015883049,0.0028145572
t_1110,23.585260000000005,38.43026,0.0023104681,0.0010374574,0.0014593151
t_1111,23.50698,38.43582,0.0022280016,0.001110977,0.0015762307
t_1112,21.945040000000006,38.19832,0.0080673685,0.0051063495,0.008880699
t_1113,22.065429999999992,38.22182,0.0073043974,0.0040231626,0.0073774816
t_1114,21.98723000000001,38.22673,0.007606812,0.004613771,0.008182368
t_1115,21.909019999999998,38.2316,0.008283004,0.005395658,0.008982866
t_1116,22.029439999999994,38.25512,0.008712879,0.006475307,0.010318865
t_1117,21.951220000000006,38.26002,0.009000876,0.007465645,0.008315026
t_1118,21.99342999999999,38.28841,0.008530832,0.006707839,0.010512935
t_1119,21.915179999999992,38.29329,0.0099483095,0.0077578756,0.011517575
t_112,20.914530000000013,39.40382,0.0038732882,0.0024535249,0.0028062698
t_1120,21.957400000000007,38.32169,0.007336136,0.004461147,0.007811104
t_1121,22.35508999999999,38.35854,0.00534255,0.003767387,0.0044880374
t_1122,22.27680000000001,38.36357,0.0054393183,0.0026742362,0.0049573616
t_1123,22.319140000000004,38.39187,0.0052048736,0.0038512652,0.0045920205
t_1124,22.19851,38.36856,0.0059938096,0.004569951,0.0054767877
t_1125,22.120209999999986,38.37352,0.006538261,0.005064859,0.0060467534
t_1126,22.24082999999999,38.39688,0.0055818604,0.0042302962,0.005063281
t_1127,22.162509999999997,38.40186,0.005789007,0.0030101098,0.0055819526
t_1128,22.084190000000007,38.40681,0.00597471,0.003330416,0.0061479434
t_1129,22.5899,38.34325,0.00396574,0.0018593769,0.0033498353
t_113,20.350130000000007,39.31105,0.0038633535,0.0025675837,0.0029528071
t_1130,22.63230999999999,38.37149,0.0041602314,0.0027088851,0.003129945
