# 19881016_M5.88_Elia median gmf, Stations:None, gmlt:USGS, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2015SInter,AtkinsonBoore2003SInter,LinLee2008SInter,ZhaoEtAl2016SInter
t_1106,23.620839999999987,38.39669,0.0023858515,0.0007728976,0.004114185,0.0021135942
t_1107,23.54258999999999,38.40226,0.0021803672,0.00073773065,0.003115498,0.0031354418
t_1108,23.46432999999999,38.40779,0.0020574236,0.00079074095,0.0032713036,0.003390099
t_1109,23.66353000000001,38.42467,0.002306272,0.00073907874,0.0039912355,0.0027598797
t_111,20.99360999999999,39.3994,0.0029456683,0.0010790838,0.00575832,0.0057448163
t_1110,23.585260000000005,38.43026,0.0019785997,0.00070483383,0.0030192262,0.0029784895
t_1111,23.50698,38.43582,0.0019079786,0.0007547809,0.003167206,0.0032171197
t_1112,21.945040000000006,38.19832,0.006952111,0.0031908,0.01367476,0.019275198
t_1113,22.065429999999992,38.22182,0.0062678773,0.0026227194,0.011630943,0.015501503
t_1114,21.98723000000001,38.22673,0.0065400507,0.0029297809,0.012766013,0.01753264
t_1115,21.909019999999998,38.2316,0.007147434,0.0032822634,0.01405641,0.019888936
t_1116,22.029439999999994,38.25512,0.007480255,0.004175772,0.011938457,0.021855775
t_1117,21.951220000000006,38.26002,0.00774242,0.0046571214,0.013093839,0.01804598
t_1118,21.99342999999999,38.28841,0.007325769,0.004277155,0.0122215,0.022446768
t_1119,21.915179999999992,38.29329,0.008555967,0.0047600474,0.013388849,0.025279518
t_112,20.914530000000013,39.40382,0.0033170301,0.0016669142,0.005734476,0.0057279104
t_1120,21.957400000000007,38.32169,0.0062999045,0.0028176922,0.012474957,0.016788704
t_1121,22.35508999999999,38.35854,0.004575988,0.002544486,0.007973847,0.009197322
t_1122,22.27680000000001,38.36357,0.004659468,0.0017997468,0.008596353,0.010184586
t_1123,22.319140000000004,38.39187,0.0044582244,0.0025987164,0.0081268465,0.009416787
t_1124,22.19851,38.36856,0.0051355124,0.0030583683,0.009285949,0.011296364
t_1125,22.120209999999986,38.37352,0.0056037577,0.0033604405,0.010050427,0.012548642
t_1126,22.24082999999999,38.39688,0.0047818017,0.0028431814,0.0087555805,0.010412279
t_1127,22.162509999999997,38.40186,0.004960324,0.0020109038,0.009449734,0.011528192
t_1128,22.084190000000007,38.40681,0.0051210863,0.0022051802,0.010215916,0.012777884
t_1129,22.5899,38.34325,0.0033962212,0.0012614877,0.0064407284,0.0068434025
t_113,20.350130000000007,39.31105,0.0033086727,0.0017444683,0.005862441,0.0060274065
t_1130,22.63230999999999,38.37149,0.0035627533,0.0018385072,0.006143914,0.0063926345
t_1131,22.55402000000001,38.37663,0.0038980749,0.0020005782,0.006570924,0.0070271073
t_1132,22.59644,38.40487,0.0032959243,0.0012140796,0.0062615382,0.0065559885
t_1133,22.518129999999985,38.41,0.0044229575,0.0020447145,0.006695053,0.009846134
t_1134,22.638869999999997,38.4331,0.0030477515,0.0011421641,0.005972496,0.0061224783
t_1135,22.560550000000006,38.43825,0.0034501874,0.0012395489,0.0063734613,0.0067102397
t_1136,22.005859999999984,38.41172,0.006321181,0.0037485957,0.011060981,0.014175105
t_1137,21.927520000000015,38.4166,0.0076267463,0.0041163457,0.0119910445,0.021510007
t_1138,22.048149999999993,38.44008,0.0053477287,0.0022338869,0.010357689,0.012963553
t_1139,21.96978999999999,38.44498,0.0057728267,0.0024450545,0.011194341,0.014336753
t_114,20.313279999999992,39.34382,0.0036047194,0.0016463256,0.0056037023,0.0077236923
t_1140,22.012079999999997,38.47334,0.005427236,0.0022552689,0.0104734115,0.013102009
t_1141,21.93370999999999,38.47822,0.005602828,0.0024607643,0.01129536,0.01443941
t_1142,22.361500000000007,38.42016,0.004377773,0.0024263968,0.0076933214,0.008721244
t_1143,22.283169999999984,38.42519,0.0044297655,0.0017094901,0.008267883,0.009615403
t_1144,22.403880000000015,38.44844,0.004364852,0.0022685013,0.007292412,0.011060056
t_1145,22.325530000000015,38.45349,0.0044791643,0.0024695704,0.007818638,0.008895004
t_1146,22.247180000000014,38.4585,0.004221522,0.001737285,0.00839528,0.00979034
t_1147,22.367919999999998,38.48177,0.005102658,0.0023066225,0.0074040717,0.0112682395
t_1148,22.28954999999999,38.4868,0.004060942,0.0016189242,0.007931558,0.009047604
t_1149,22.410320000000013,38.51004,0.0037058778,0.0013928397,0.0070209433,0.007646099
t_115,20.355490000000003,39.37244,0.0031568839,0.0016050137,0.0055002985,0.0054900213
t_1150,22.33193,38.51509,0.003849495,0.0015108373,0.0075045764,0.00837461
t_1151,22.253539999999987,38.5201,0.0041780313,0.0016396175,0.008030848,0.009177036
t_1152,22.20483999999999,38.43019,0.0047693974,0.0018673699,0.008899706,0.010613105
t_1153,22.126499999999993,38.43515,0.005278748,0.003162247,0.00959449,0.011725582
t_1154,22.16882000000001,38.46348,0.0050163614,0.0029339124,0.009026999,0.010784188
t_1155,22.090460000000007,38.46843,0.0048572603,0.0020666197,0.009718244,0.011885329
t_1156,22.21117000000001,38.4918,0.0050255777,0.0027272531,0.008507434,0.009938977
t_1157,22.13279,38.49676,0.005023032,0.0029675313,0.009135448,0.010922313
t_1158,22.17514,38.52509,0.0045310864,0.001779857,0.008602867,0.01005888
t_1159,22.096730000000008,38.53003,0.0048475764,0.0019321773,0.009223638,0.011025371
t_116,20.27641,39.37658,0.00314611,0.0015547355,0.0053608282,0.0052975803
t_1160,22.217510000000004,38.55339,0.0040629967,0.0016562614,0.008115199,0.009281271
t_1161,22.139080000000007,38.55836,0.0049445475,0.0027785858,0.008680408,0.010148287
t_1162,22.37433999999999,38.54336,0.004169648,0.0021867766,0.0071105943,0.0077633266
t_1163,22.29593,38.54839,0.004008357,0.0015290448,0.007592711,0.008487608
t_1164,22.416769999999985,38.57162,0.003396513,0.0013211666,0.0067464192,0.007206974
t_1165,22.338339999999988,38.57667,0.003893201,0.002211681,0.007189102,0.007862355
t_1166,22.259899999999988,38.58169,0.0038611859,0.001543672,0.007667486,0.008578498
t_1167,22.380769999999984,38.60493,0.003425274,0.0013354245,0.006816608,0.0072941165
t_1168,22.30232000000001,38.60996,0.00370958,0.0014408925,0.007255646,0.007941962
t_1169,22.42322999999999,38.63318,0.0032532874,0.0012504649,0.0064720847,0.0067764637
t_117,20.31862000000001,39.4052,0.0027411724,0.0009796877,0.0052666264,0.0051549803
t_1170,22.344760000000008,38.63823,0.0034788493,0.0013468382,0.006875934,0.007363952
t_1171,22.266279999999995,38.64325,0.0039351904,0.0022464767,0.007309374,0.008000926
t_1172,22.573610000000002,38.56142,0.0031965624,0.0011321885,0.005959169,0.0060625896
t_1173,22.495190000000008,38.56654,0.004453266,0.0018938133,0.0063372217,0.009036018
t_1174,22.616089999999986,38.58963,0.0029341546,0.0010644522,0.005681927,0.0056575774
t_1175,22.53765999999999,38.59476,0.0031447692,0.0011476313,0.006031664,0.0061553265
t_1176,22.459219999999988,38.59986,0.0039137783,0.0019171324,0.0064092334,0.0091607375
t_1177,22.580150000000003,38.62298,0.0028998065,0.001078277,0.005747371,0.0057400023
t_1178,22.501689999999996,38.62809,0.0033074443,0.0017982819,0.0060964655,0.0062361364
t_1179,22.622659999999996,38.65117,0.0035566352,0.0015707562,0.0054825475,0.007327375
t_118,20.23952,39.40933,0.0032105518,0.0014691851,0.0051326533,0.0067982054
t_1180,22.544190000000015,38.65631,0.0031890906,0.0016886719,0.0058058184,0.0058117732
t_1181,22.4657,38.66141,0.0032228723,0.001172363,0.006152985,0.006304146
t_1182,22.181460000000015,38.58667,0.004087229,0.0016686163,0.008183525,0.009358722
t_1183,22.103010000000012,38.59162,0.004766612,0.0027925663,0.008738744,0.010205366
t_1184,22.223860000000002,38.61496,0.0038626078,0.00155453,0.0077280155,0.008646029
t_1185,22.145389999999992,38.61993,0.00433884,0.0016765174,0.00823498,0.009408285
t_1186,22.066910000000007,38.62486,0.0047429684,0.0027984795,0.008777257,0.010229518
t_1187,22.187790000000007,38.64823,0.003981105,0.0015614601,0.0077735223,0.008689159
t_1188,22.10929999999999,38.65318,0.004116409,0.0016798321,0.00826881,0.009429086
t_1189,22.23021,38.67652,0.0036680945,0.001456562,0.0073498157,0.008038684
t_119,20.360860000000002,39.4338,0.0029705723,0.0014789577,0.0051692296,0.005008917
t_1190,22.151700000000005,38.68148,0.0039180154,0.0015643798,0.0078034746,0.008707335
t_1191,22.073180000000008,38.68642,0.0041066534,0.0016785279,0.008284617,0.009420902
t_1192,22.782209999999992,38.29946,0.0028169635,0.0010384389,0.0055222507,0.005502821
t_1193,22.824639999999988,38.32766,0.0029419132,0.0015206807,0.0052923704,0.005167646
t_1194,22.746399999999994,38.33289,0.0031052656,0.001650789,0.0056401547,0.005665839
t_1195,22.867109999999997,38.35584,0.0030764635,0.0014385633,0.0050753467,0.006639495
t_1196,22.788849999999996,38.36109,0.0029058296,0.0010066208,0.0053999405,0.005314146
t_1197,22.710579999999993,38.3663,0.0030106504,0.0010923877,0.0057549737,0.005824258
t_1198,22.831310000000002,38.38928,0.0031013507,0.0014733869,0.005173747,0.004987763
t_1199,22.753029999999995,38.39451,0.0032352766,0.0015962139,0.005504545,0.0054562883
t_12,20.96755999999999,38.69035,0.010823045,0.0058208024,0.015959471,0.03158994
t_120,20.28173000000001,39.43795,0.0026147235,0.0009267138,0.005046686,0.004843424
t_1200,23.05932999999999,38.31176,0.002261551,0.00077377155,0.0044168807,0.0039560096
t_1201,22.98111,38.31709,0.0026888994,0.001295741,0.0046837074,0.0043182783
t_1202,22.90288000000001,38.32239,0.0030408024,0.0014027689,0.0049746037,0.006454476
t_1203,23.10184000000001,38.33989,0.002522064,0.0011386506,0.004254308,0.003735156
t_1204,23.023599999999988,38.34524,0.0030146996,0.0012294501,0.004505182,0.005566665
t_1205,22.945359999999994,38.35056,0.002436004,0.0008581222,0.004778022,0.0044431207
t_1206,23.14437000000001,38.36801,0.0028698978,0.0010822646,0.0040997667,0.0048241448
t_1207,23.066120000000012,38.37338,0.0025486099,0.0011670421,0.0043357983,0.0038398812
t_1208,22.987860000000012,38.37871,0.0023599628,0.0008134404,0.004591971,0.0041843522
t_1209,22.90959000000001,38.38401,0.0026731032,0.0013616474,0.0048704674,0.0045654746
t_121,20.207889999999992,39.5034,0.0028154713,0.001286503,0.0046443217,0.005857386
t_1210,23.421699999999987,38.37976,0.0019431011,0.0008286377,0.00338013,0.0026133722
t_1211,23.34344999999999,38.38524,0.0024691422,0.0008898367,0.003556792,0.003871521
t_1212,23.26518999999999,38.3907,0.00238537,0.000956454,0.0037472178,0.0041987984
t_1213,23.18692999999999,38.39611,0.0024838636,0.0010290577,0.003952792,0.0045585674
t_1214,23.386059999999986,38.4133,0.0020340893,0.0008482831,0.0034387198,0.0026831578
t_1215,23.30779000000001,38.41877,0.0022937492,0.0009108108,0.0036188553,0.0039742594
t_1216,23.229510000000005,38.4242,0.0024706712,0.0009788412,0.0038129808,0.0043093995
t_1217,23.151219999999995,38.42961,0.0038510107,0.0011814131,0.0055629564,0.0042985245
t_1218,23.428699999999992,38.44134,0.0017126147,0.00052227726,0.00332595,0.0025434974
t_1219,23.350400000000008,38.44683,0.0022283236,0.0008676498,0.0034965049,0.003763154
t_122,20.323970000000003,39.46655,0.003160469,0.00140044,0.004957642,0.006442457
t_1220,22.67473000000001,38.39971,0.0030591004,0.0011179016,0.00586603,0.005976925
t_1221,22.87379999999999,38.41745,0.0026506805,0.0008995665,0.004960556,0.0046845614
t_1222,22.79549,38.4227,0.0026799121,0.0009730035,0.005269224,0.005115558
t_1223,22.717189999999988,38.42792,0.0029936442,0.001053595,0.005605486,0.005592932
t_1224,22.837980000000016,38.45088,0.0030055034,0.0014237358,0.005047831,0.0047996393
t_1225,22.759659999999997,38.45611,0.00300418,0.0015391582,0.0053611407,0.005238104
t_1226,22.68132,38.46131,0.003157747,0.0016656576,0.0057021566,0.005723071
t_1227,22.88049000000001,38.47904,0.003152969,0.001345972,0.0048394357,0.0061620353
t_1228,22.80215000000001,38.48429,0.0034284955,0.0014528363,0.0051317187,0.006713422
t_1229,22.72380000000001,38.48951,0.0028874662,0.001013446,0.0054489877,0.005354561
t_123,20.244820000000004,39.47068,0.0026383533,0.0008771144,0.0048395656,0.0045535974
t_1230,23.108659999999986,38.4015,0.0039044896,0.0012435145,0.0057728523,0.00360789
t_1231,23.030380000000008,38.40685,0.0040405607,0.001340644,0.0061038663,0.0039257756
t_1232,22.95209,38.41217,0.0031236187,0.0012895502,0.0046769087,0.005872957
t_1233,23.07292000000001,38.43498,0.0039759185,0.0012720686,0.0058743693,0.0037010482
t_1234,22.994619999999998,38.44031,0.0043009487,0.0013710214,0.0062112664,0.0050804443
t_1235,22.916300000000007,38.44561,0.003110488,0.0013183116,0.004759548,0.0060201352
t_1236,23.11547999999999,38.46309,0.0035500668,0.0012075813,0.005656788,0.0034910163
t_1237,23.03716,38.46844,0.004023336,0.0012998288,0.005973359,0.0037918529
t_1238,22.958830000000006,38.47376,0.004139737,0.0014004171,0.0063156034,0.004122767
t_1239,23.079730000000012,38.49655,0.0025732073,0.0010988878,0.004157075,0.004907438
t_124,20.287059999999997,39.49929,0.0025390286,0.0008566288,0.004757983,0.0044344463
t_1240,22.482220000000012,38.44336,0.0035048232,0.0013467129,0.006812114,0.0073631858
t_1241,22.602980000000002,38.46648,0.0034704048,0.001804353,0.006073663,0.00625973
t_1242,22.524630000000002,38.47161,0.0033677642,0.0012632358,0.0064788726,0.0068540247
t_1243,22.44628,38.47671,0.0044600447,0.0021234644,0.006921102,0.010271667
t_1244,22.645440000000008,38.49469,0.0029363767,0.0010959286,0.0057937563,0.0058454215
t_1245,22.56707,38.49984,0.0031238385,0.0011861637,0.006168715,0.006387348
t_1246,22.488699999999994,38.50496,0.0034588375,0.0012848718,0.006576719,0.0069856313
t_1247,22.609530000000007,38.52806,0.0035015608,0.0017267913,0.005879687,0.005959003
t_1248,22.531139999999994,38.5332,0.003382357,0.001205476,0.0062568053,0.0065039652
t_1249,22.45275000000001,38.5383,0.0033755747,0.0013042445,0.0066661574,0.0071036867
t_125,20.329319999999996,39.52788,0.002668913,0.0012942549,0.00467389,0.004312722
t_1250,23.00138000000001,38.50189,0.003979659,0.0013266377,0.006069336,0.0038797634
t_1251,22.92303000000001,38.50719,0.002690804,0.0012732714,0.004643066,0.0042343354
t_1252,23.122320000000002,38.52465,0.002626108,0.0010429034,0.004001953,0.0046275244
t_1253,23.043949999999995,38.53001,0.0026473326,0.0011207156,0.0042213784,0.005017036
t_1254,22.96557999999999,38.53533,0.0028402589,0.0012052737,0.0044579464,0.005443944
t_1255,22.887200000000007,38.54061,0.0027224757,0.0012972293,0.00471329,0.004323845
t_1256,23.086540000000014,38.55811,0.0026488248,0.0010628767,0.0040612835,0.004727189
t_1257,23.00815,38.56345,0.0022238493,0.0007370901,0.004283271,0.0037460853
t_1258,22.929759999999987,38.56875,0.0029597858,0.0012270587,0.004522334,0.0055545135
t_1259,23.129160000000013,38.5862,0.002569864,0.0010085625,0.003909743,0.0044566947
t_126,20.250139999999988,39.53202,0.00322578,0.001257595,0.004569471,0.0057098875
t_1260,22.844660000000005,38.51246,0.0041549797,0.0015398021,0.00679144,0.0045859213
t_1261,22.766289999999998,38.5177,0.00342338,0.0014803716,0.0052117384,0.0068562813
t_1262,22.68791999999999,38.5229,0.0028032926,0.0010318849,0.0055321185,0.0054639014
t_1263,22.808809999999994,38.54587,0.0033542276,0.001397263,0.0049891192,0.006426065
t_1264,22.73042000000001,38.55108,0.003008807,0.001506128,0.00528734,0.0051122233
t_1265,22.652019999999993,38.55627,0.0028683438,0.0010489344,0.0056099547,0.0055652065
t_1266,22.851349999999996,38.57402,0.0028833419,0.0013198244,0.004780053,0.006027887
t_1267,22.772940000000006,38.57926,0.0040290304,0.0015938699,0.006986348,0.0065462547
t_1268,22.69452000000001,38.58446,0.0033847154,0.001529907,0.0053580175,0.0071140616
t_1269,22.815480000000008,38.60742,0.0036711595,0.0015045127,0.0066909194,0.0061359815
t_127,20.292399999999986,39.56061,0.0027779327,0.0012279372,0.0044922214,0.005558977
t_1270,23.050749999999994,38.59156,0.002708675,0.0010819626,0.004118273,0.004822633
t_1271,22.97233,38.59688,0.0022229948,0.00074990414,0.0043424186,0.0038192822
t_1272,22.893910000000005,38.60216,0.0024110898,0.0008055107,0.0045834966,0.0041386
t_1273,23.093369999999993,38.61965,0.0020396158,0.0006624601,0.003962333,0.0033228407
t_1274,23.014929999999993,38.62499,0.00211464,0.0007102694,0.004172707,0.003593368
t_1275,22.936489999999992,38.63029,0.0027763466,0.0011801383,0.0043985164,0.005316663
t_1276,23.135999999999996,38.64773,0.0023386842,0.00097354857,0.003814845,0.004283224
t_1277,23.057549999999992,38.65309,0.0029779642,0.0010425829,0.0040124925,0.004625927
t_1278,22.97909999999999,38.65841,0.002492358,0.0011170859,0.0042242287,0.0036558178
t_1279,22.900630000000007,38.6637,0.0028274362,0.0011975064,0.0044512115,0.0054045785
