# 19881016_M5.88_Elia median gmf, Stations:None, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,"BCHydroESHM20SInter
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00","BCHydroESHM20SInter
sigma_mu_epsilon = -1.355630
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00","BCHydroESHM20SInter
sigma_mu_epsilon = 1.355630
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00","BCHydroESHM20SInter
theta_6_adjustment = -0.001500
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00","BCHydroESHM20SInter
theta_6_adjustment = 0.001500
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00"
t_1029,23.08823000000001,38.21662,0.0005424128,0.00042392185,0.00069402327,0.0005424128,0.0005424128
t_103,20.98218,39.27667,0.0013158869,0.0010284294,0.0016836921,0.0013158869,0.0013158869
t_1030,22.85374999999999,38.23256,0.0008209011,0.000641574,0.0010503522,0.0008209011,0.0008209011
t_1031,22.775569999999988,38.23781,0.0010087852,0.00078841444,0.001290752,0.0010087852,0.0010087852
t_1032,22.81799000000001,38.26602,0.0008724073,0.00068182853,0.001116255,0.0008724073,0.0008724073
t_1033,22.860420000000005,38.29421,0.00070197514,0.0005486276,0.0008981851,0.00070197514,0.00070197514
t_1034,23.010069999999985,38.22197,0.0006185774,0.00048344818,0.00079147675,0.0006185774,0.0006185774
t_1035,22.931909999999988,38.22728,0.00077575335,0.0006062888,0.0009925852,0.00077575335,0.00077575335
t_1036,23.130709999999993,38.24476,0.00053345464,0.00041692064,0.00068256125,0.00053345464,0.00053345464
t_1037,23.052539999999993,38.25012,0.00068729045,0.0005371508,0.00087939587,0.00068729045,0.00068729045
t_1038,22.97435999999999,38.25545,0.00074616936,0.0005831675,0.0009547321,0.00074616936,0.00074616936
t_1039,22.896180000000015,38.26075,0.00067716476,0.00052923703,0.0008664399,0.00067716476,0.00067716476
t_104,20.9032,39.28108,0.0016352085,0.0012779946,0.0020922676,0.0016352085,0.0016352085
t_1040,23.09503000000001,38.27827,0.0005861452,0.00045810084,0.0007499794,0.0005861452,0.0005861452
t_1041,23.01683,38.28361,0.000611811,0.00047815993,0.00078281906,0.000611811,0.000611811
t_1042,22.93862999999999,38.28893,0.00063775363,0.00049843534,0.00081601297,0.00063775363,0.00063775363
t_1043,23.13754,38.30639,0.00058491214,0.00045713715,0.0007484017,0.00058491214,0.00058491214
t_1044,22.62575000000001,38.30985,0.0013703464,0.001070992,0.0017533737,0.0013703464,0.0013703464
t_1045,22.54750999999999,38.315,0.0012643475,0.0009881487,0.0016177469,0.0012643475,0.0012643475
t_1046,23.237629999999996,38.14416,0.00039621856,0.00030966397,0.0005069661,0.00039621856,0.00039621856
t_1047,23.436329999999998,38.16131,0.0003922808,0.00030658644,0.0005019277,0.0003922808,0.0003922808
t_1048,23.358229999999992,38.16681,0.00037870204,0.00029597396,0.00048455351,0.00037870204,0.00037870204
t_1049,23.28012000000001,38.17228,0.00035171938,0.00027488574,0.00045002892,0.00035171938,0.00035171938
t_105,21.024540000000002,39.30514,0.0013551632,0.0010591256,0.0017339466,0.0013551632,0.0013551632
t_1050,23.20201,38.17771,0.00040496647,0.0003165009,0.0005181592,0.00040496647,0.00040496647
t_1051,23.40075999999999,38.19489,0.0003045773,0.0002380419,0.00038971007,0.0003045773,0.0003045773
t_1052,23.322640000000007,38.20038,0.00033574112,0.00026239795,0.00042958456,0.00033574112,0.00033574112
t_1053,23.24450999999999,38.20582,0.00037034124,0.0002894396,0.0004738558,0.00037034124,0.00037034124
t_1054,23.16637,38.21124,0.00044501157,0.00034779808,0.00056939735,0.00044501157,0.00044501157
t_1055,23.990080000000006,38.18352,0.00014345217,0.000112114816,0.00018354866,0.00014345217,0.00014345217
t_1056,23.912000000000006,38.18925,0.0001551785,0.0001212795,0.00019855263,0.0001551785,0.0001551785
t_1057,23.954669999999993,38.2172,0.00013336603,0.000104232015,0.00017064335,0.00013336603,0.00013336603
t_1058,23.876560000000012,38.22292,0.00015238549,0.000119096636,0.00019497894,0.00015238549,0.00015238549
t_1059,23.677689999999984,38.20626,0.00020238567,0.0001581742,0.00025895474,0.00020238567,0.00020238567
t_106,20.94552999999999,39.30957,0.0011683548,0.00091312587,0.0014949231,0.0011683548,0.0011683548
t_1060,23.59957,38.21186,0.00025749885,0.00020124782,0.00032947268,0.00025749885,0.00025749885
t_1061,23.521450000000016,38.21743,0.0003075066,0.00024033128,0.00039345815,0.0003075066,0.0003075066
t_1062,23.79844,38.22861,0.00014459467,0.00011300773,0.0001850105,0.00014459467,0.00014459467
t_1063,23.720320000000015,38.23426,0.00015990275,0.00012497175,0.00020459737,0.00015990275,0.00015990275
t_1064,23.642179999999996,38.23988,0.00021179463,0.00016552776,0.00027099362,0.00021179463,0.00021179463
t_1065,23.564040000000006,38.24547,0.00026650145,0.00020828377,0.0003409916,0.00026650145,0.00026650145
t_1066,23.485890000000012,38.25102,0.00028448185,0.00022233633,0.0003639977,0.00028448185,0.00028448185
t_1067,23.841110000000015,38.25658,0.00014953893,0.00011687191,0.00019133675,0.00014953893,0.00014953893
t_1068,23.762969999999996,38.26225,0.00017865322,0.00013962614,0.0002285888,0.00017865322,0.00017865322
t_1069,23.919250000000005,38.25088,0.00013876642,0.000108452674,0.0001775532,0.00013876642,0.00013876642
t_107,20.987889999999993,39.33804,0.0011311948,0.00088408345,0.0014473764,0.0011311948,0.0011311948
t_1070,23.883800000000008,38.28454,0.00012874474,0.00010062025,0.00016473034,0.00012874474,0.00012874474
t_1071,23.44332,38.22296,0.00025889065,0.00020233556,0.00033125348,0.00025889065,0.00025889065
t_1072,23.36518000000001,38.22846,0.0003334919,0.00026064005,0.00042670663,0.0003334919,0.0003334919
t_1073,23.287030000000016,38.23393,0.000487038,0.00038064376,0.0006231706,0.000487038,0.000487038
t_1074,23.20886999999999,38.23936,0.0005190644,0.00040567393,0.00066414865,0.0005190644,0.0005190644
t_1075,23.407730000000015,38.25653,0.0003447151,0.00026941154,0.00044106686,0.0003447151,0.0003447151
t_1076,23.32956999999999,38.26202,0.00047725698,0.00037299944,0.0006106557,0.00047725698,0.00047725698
t_1077,23.25139999999999,38.26747,0.00047935048,0.0003746356,0.00061333436,0.00047935048,0.00047935048
t_1078,23.173220000000015,38.27288,0.0006010445,0.00046974537,0.00076904317,0.0006010445,0.0006010445
t_1079,23.45031,38.28459,0.00034883755,0.00027263342,0.00044634158,0.00034883755,0.00034883755
t_108,20.908860000000004,39.34246,0.0012072027,0.00094348734,0.0015446295,0.0012072027,0.0012072027
t_1080,23.37213,38.29009,0.00040531054,0.0003167698,0.0005185994,0.00040531054,0.00040531054
t_1081,23.68481,38.26789,0.00023132385,0.0001807908,0.00029598147,0.00023132385,0.00023132385
t_1082,23.606660000000005,38.27349,0.00023901311,0.00018680032,0.00030581997,0.00023901311,0.00023901311
t_1083,23.528490000000005,38.27906,0.00028165185,0.00022012457,0.00036037673,0.00028165185,0.00028165185
t_1084,23.80564000000001,38.29022,0.00017119519,0.00013379732,0.00021904617,0.00017119519,0.00017119519
t_1085,23.72747000000001,38.29588,0.00018210996,0.00014232776,0.00023301174,0.00018210996,0.00018210996
t_1086,23.649290000000008,38.3015,0.0002576237,0.00020134539,0.00032963243,0.0002576237,0.0002576237
t_1087,23.571110000000004,38.30708,0.00024860504,0.00019429687,0.00031809293,0.00024860504,0.00024860504
t_1088,23.492909999999995,38.31264,0.00032014484,0.0002502087,0.0004096289,0.00032014484,0.00032014484
t_1089,23.770139999999998,38.32386,0.0002130119,0.0001664791,0.00027255111,0.0002130119,0.0002130119
t_109,21.03027,39.3665,0.0010023597,0.00078339264,0.0012825305,0.0010023597,0.0010023597
t_1090,23.293939999999992,38.29556,0.0004423809,0.0003457421,0.0005660313,0.0004423809,0.0004423809
t_1091,23.21574000000001,38.30099,0.00047507058,0.00037129066,0.0006078582,0.00047507058,0.00047507058
t_1092,23.414710000000014,38.31815,0.00033004547,0.00025794652,0.0004222969,0.00033004547,0.00033004547
t_1093,23.336510000000004,38.32364,0.00036839856,0.0002879213,0.00047137012,0.00036839856,0.00036839856
t_1094,23.258289999999988,38.32909,0.0004620559,0.00036111905,0.0005912057,0.0004620559,0.0004620559
t_1095,23.18007,38.33451,0.0005151572,0.0004026203,0.00065914943,0.0005151572,0.0005151572
t_1096,23.45732000000001,38.3462,0.0003160903,0.00024703986,0.0004044411,0.0003160903,0.0003160903
t_1097,23.37908999999999,38.35171,0.00038742257,0.00030278947,0.0004957115,0.00038742257,0.00038742257
t_1098,23.30086,38.35717,0.00050026533,0.0003909816,0.00064009515,0.00050026533,0.00050026533
t_1099,23.222620000000006,38.36261,0.000406887,0.0003180019,0.00052061654,0.000406887,0.000406887
t_11,21.00399999999999,38.65734,0.005329979,0.004165637,0.006819769,0.005329979,0.005329979
t_110,20.951220000000006,39.37094,0.0011667272,0.00091185374,0.0014928406,0.0011667272,0.0011667272
t_1100,23.69194999999999,38.32949,0.0002073821,0.00016207914,0.0002653477,0.0002073821,0.0002073821
t_1101,23.613740000000007,38.3351,0.0002498191,0.00019524572,0.00031964635,0.0002498191,0.0002498191
t_1102,23.535539999999997,38.34067,0.00026570552,0.00020766172,0.00033997322,0.00026570552,0.00026570552
t_1103,23.65639999999999,38.3631,0.00020076729,0.00015690936,0.000256884,0.00020076729,0.00020076729
t_1104,23.578180000000003,38.36868,0.00025125517,0.00019636807,0.00032148382,0.00025125517,0.00025125517
t_1105,23.49994000000001,38.37424,0.00030198088,0.00023601268,0.00038638795,0.00030198088,0.00030198088
t_1106,23.620839999999987,38.39669,0.0002708508,0.00021168301,0.00034655666,0.0002708508,0.0002708508
t_1107,23.54258999999999,38.40226,0.00026704368,0.00020870756,0.00034168537,0.00026704368,0.00026704368
t_1108,23.46432999999999,38.40779,0.0002723667,0.00021286779,0.0003484963,0.0002723667,0.0002723667
t_1109,23.66353000000001,38.42467,0.00024847957,0.0001941988,0.0003179324,0.00024847957,0.00024847957
t_111,20.99360999999999,39.3994,0.00096024125,0.00075047504,0.0012286395,0.00096024125,0.00096024125
t_1110,23.585260000000005,38.43026,0.00022946145,0.00017933524,0.0002935985,0.00022946145,0.00022946145
t_1111,23.50698,38.43582,0.00023875777,0.00018660075,0.00030549325,0.00023875777,0.00023875777
t_1112,21.945040000000006,38.19832,0.0040449463,0.0031613214,0.0051755547,0.0040449463,0.0040449463
t_1113,22.065429999999992,38.22182,0.0034155734,0.002669436,0.0043702647,0.0034155734,0.0034155734
t_1114,21.98723000000001,38.22673,0.0037135724,0.0029023367,0.0047515575,0.0037135724,0.0037135724
t_1115,21.909019999999998,38.2316,0.004196935,0.0032801079,0.0053700255,0.004196935,0.004196935
t_1116,22.029439999999994,38.25512,0.0041347966,0.0032315436,0.005290519,0.0041347966,0.0041347966
t_1117,21.951220000000006,38.26002,0.0044389036,0.0034692183,0.0056796274,0.0044389036,0.0044389036
t_1118,21.99342999999999,38.28841,0.004095817,0.0032010793,0.005240644,0.004095817,0.004095817
t_1119,21.915179999999992,38.29329,0.004945303,0.0038649936,0.0063275704,0.004945303,0.004945303
t_112,20.914530000000013,39.40382,0.0011020409,0.0008612983,0.0014100737,0.0011020409,0.0011020409
t_1120,21.957400000000007,38.32169,0.0035459644,0.0027713429,0.0045371014,0.0035459644,0.0035459644
t_1121,22.35508999999999,38.35854,0.0018966335,0.0014823109,0.002426764,0.0018966335,0.0018966335
t_1122,22.27680000000001,38.36357,0.0020553593,0.0016063628,0.0026298554,0.0020553593,0.0020553593
t_1123,22.319140000000004,38.39187,0.0018688516,0.0014605981,0.0023912168,0.0018688516,0.0018688516
t_1124,22.19851,38.36856,0.0024037359,0.001878636,0.0030756071,0.0024037359,0.0024037359
t_1125,22.120209999999986,38.37352,0.0027734607,0.0021675937,0.003548674,0.0027734607,0.0027734607
t_1126,22.24082999999999,38.39688,0.0021320751,0.0016663199,0.002728014,0.0021320751,0.0021320751
t_1127,22.162509999999997,38.40186,0.002343807,0.0018317986,0.0029989274,0.002343807,0.002343807
t_1128,22.084190000000007,38.40681,0.002555339,0.0019971211,0.0032695848,0.002555339,0.002555339
t_1129,22.5899,38.34325,0.0011455157,0.00089527597,0.0014657002,0.0011455157,0.0011455157
t_113,20.350130000000007,39.31105,0.0012542041,0.0009802212,0.0016047682,0.0012542041,0.0012542041
t_1130,22.63230999999999,38.37149,0.0011340441,0.0008863104,0.0014510222,0.0011340441,0.0011340441
t_1131,22.55402000000001,38.37663,0.0013339953,0.0010425819,0.001706862,0.0013339953,0.0013339953
t_1132,22.59644,38.40487,0.0010630459,0.0008308218,0.0013601792,0.0010630459,0.0010630459
t_1133,22.518129999999985,38.41,0.0015342616,0.0011990997,0.001963105,0.0015342616,0.0015342616
t_1134,22.638869999999997,38.4331,0.00092571264,0.0007234892,0.0011844598,0.00092571264,0.00092571264
t_1135,22.560550000000006,38.43825,0.0011269103,0.00088073494,0.0014418944,0.0011269103,0.0011269103
t_1136,22.005859999999984,38.41172,0.0033212996,0.0025957564,0.0042496403,0.0033212996,0.0033212996
t_1137,21.927520000000015,38.4166,0.0042048856,0.0032863216,0.0053801984,0.0042048856,0.0042048856
t_1138,22.048149999999993,38.44008,0.002687012,0.00210003,0.003438062,0.002687012,0.002687012
t_1139,21.96978999999999,38.44498,0.0030482318,0.0023823408,0.003900247,0.0030482318,0.0030482318
t_114,20.313279999999992,39.34382,0.0013323671,0.0010413094,0.0017047788,0.0013323671,0.0013323671
t_1140,22.012079999999997,38.47334,0.002740862,0.0021421164,0.003506964,0.002740862,0.002740862
t_1141,21.93370999999999,38.47822,0.0029687397,0.0023202137,0.0037985358,0.0029687397,0.0029687397
t_1142,22.361500000000007,38.42016,0.0017389297,0.0013590577,0.0022249802,0.0017389297,0.0017389297
t_1143,22.283169999999984,38.42519,0.00187565,0.0014659114,0.0023999154,0.00187565,0.00187565
t_1144,22.403880000000015,38.44844,0.0016393737,0.0012812499,0.002097597,0.0016393737,0.0016393737
t_1145,22.325530000000015,38.45349,0.0017966486,0.0014041679,0.0022988322,0.0017966486,0.0017966486
t_1146,22.247180000000014,38.4585,0.0018026362,0.0014088475,0.0023064935,0.0018026362,0.0018026362
t_1147,22.367919999999998,38.48177,0.0019365277,0.0015134902,0.002477809,0.0019365277,0.0019365277
t_1148,22.28954999999999,38.4868,0.0016415034,0.0012829144,0.0021003222,0.0016415034,0.0016415034
t_1149,22.410320000000013,38.51004,0.0013242254,0.0010349463,0.0016943613,0.0013242254,0.0013242254
t_115,20.355490000000003,39.37244,0.0011445738,0.0008945399,0.0014644951,0.0011445738,0.0011445738
t_1150,22.33193,38.51509,0.0014697836,0.001148707,0.0018806047,0.0014697836,0.0014697836
t_1151,22.253539999999987,38.5201,0.0017002899,0.0013288588,0.00217554,0.0017002899,0.0017002899
t_1152,22.20483999999999,38.43019,0.0021459656,0.0016771761,0.0027457871,0.0021459656,0.0021459656
t_1153,22.126499999999993,38.43515,0.0025151386,0.0019657025,0.0032181481,0.0025151386,0.0025151386
t_1154,22.16882000000001,38.46348,0.0022747256,0.0017778082,0.002910537,0.0022747256,0.0022747256
t_1155,22.090460000000007,38.46843,0.0023282806,0.001819664,0.0029790613,0.0023282806,0.0023282806
t_1156,22.21117000000001,38.4918,0.0021628372,0.001690362,0.0027673745,0.0021628372,0.0021628372
t_1157,22.13279,38.49676,0.0022910978,0.0017906039,0.0029314854,0.0022910978,0.0022910978
t_1158,22.17514,38.52509,0.001959429,0.0015313885,0.0025071113,0.001959429,0.001959429
t_1159,22.096730000000008,38.53003,0.002219713,0.0017348133,0.002840148,0.002219713,0.002219713
t_116,20.27641,39.37658,0.0011326987,0.00088525895,0.0014493008,0.0011326987,0.0011326987
t_1160,22.217510000000004,38.55339,0.0016616911,0.001298692,0.0021261524,0.0016616911,0.0016616911
t_1161,22.139080000000007,38.55836,0.0021470273,0.0016780058,0.0027471457,0.0021470273,0.0021470273
t_1162,22.37433999999999,38.54336,0.0015019712,0.0011738632,0.001921789,0.0015019712,0.0015019712
t_1163,22.29593,38.54839,0.0015403313,0.0012038435,0.0019708714,0.0015403313,0.0015403313
t_1164,22.416769999999985,38.57162,0.0011510561,0.00089960615,0.0014727893,0.0011510561,0.0011510561
t_1165,22.338339999999988,38.57667,0.0014102351,0.001102167,0.0018044116,0.0014102351,0.0014102351
t_1166,22.259899999999988,38.58169,0.0014905414,0.0011649302,0.0019071645,0.0014905414,0.0014905414
t_1167,22.380769999999984,38.60493,0.0011674096,0.0009123871,0.0014937137,0.0011674096,0.0011674096
t_1168,22.30232000000001,38.60996,0.0013492992,0.0010545426,0.0017264435,0.0013492992,0.0013492992
t_1169,22.42322999999999,38.63318,0.0010423018,0.0008146093,0.0013336368,0.0010423018,0.0010423018
t_117,20.31862000000001,39.4052,0.00096844893,0.0007568897,0.0012391413,0.00096844893,0.00096844893
t_1170,22.344760000000008,38.63823,0.0011905316,0.0009304581,0.0015232986,0.0011905316,0.0011905316
t_1171,22.266279999999995,38.64325,0.0014355761,0.0011219722,0.0018368358,0.0014355761,0.0014355761
t_1172,22.573610000000002,38.56142,0.0009431735,0.0007371357,0.001206801,0.0009431735,0.0009431735
t_1173,22.495190000000008,38.56654,0.0014120146,0.0011035578,0.0018066886,0.0014120146,0.0014120146
t_1174,22.616089999999986,38.58963,0.0008130842,0.0006354647,0.0010403504,0.0008130842,0.0008130842
t_1175,22.53765999999999,38.59476,0.00093527173,0.00073096016,0.0011966907,0.00093527173,0.00093527173
t_1176,22.459219999999988,38.59986,0.0012482362,0.00097555696,0.0015971322,0.0012482362,0.0012482362
t_1177,22.580150000000003,38.62298,0.000809811,0.0006329065,0.0010361623,0.000809811,0.000809811
t_1178,22.501689999999996,38.62809,0.0009903567,0.00077401166,0.0012671725,0.0009903567,0.0009903567
t_1179,22.622659999999996,38.65117,0.00093341386,0.0007295081,0.0011943135,0.00093341386,0.00093341386
t_118,20.23952,39.40933,0.001126779,0.0008806324,0.0014417265,0.001126779,0.001126779
t_1180,22.544190000000015,38.65631,0.00089654827,0.0007006959,0.0011471437,0.00089654827,0.00089654827
t_1181,22.4657,38.66141,0.00096988963,0.0007580157,0.0012409847,0.00096988963,0.00096988963
t_1182,22.181460000000015,38.58667,0.0016771577,0.00131078,0.002145942,0.0016771577,0.0016771577
t_1183,22.103010000000012,38.59162,0.0020731608,0.0016202756,0.0026526325,0.0020731608,0.0020731608
t_1184,22.223860000000002,38.61496,0.0014955713,0.0011688614,0.0019136004,0.0014955713,0.0014955713
t_1185,22.145389999999992,38.61993,0.001783448,0.001393851,0.002281942,0.001783448,0.001783448
t_1186,22.066910000000007,38.62486,0.0020628006,0.0016121785,0.0026393766,0.0020628006,0.0020628006
t_1187,22.187790000000007,38.64823,0.001543439,0.0012062723,0.0019748476,0.001543439,0.001543439
t_1188,22.10929999999999,38.65318,0.0016912074,0.0013217605,0.002163919,0.0016912074,0.0016912074
t_1189,22.23021,38.67652,0.0013391541,0.0010466138,0.0017134628,0.0013391541,0.0013391541
t_119,20.360860000000002,39.4338,0.0010285605,0.0008038698,0.0013160547,0.0010285605,0.0010285605
t_1190,22.151700000000005,38.68148,0.0015180784,0.0011864518,0.0019423985,0.0015180784,0.0015180784
t_1191,22.073180000000008,38.68642,0.0016835231,0.0013157548,0.0021540867,0.0016835231,0.0016835231
t_1192,22.782209999999992,38.29946,0.0008064558,0.00063028425,0.0010318693,0.0008064558,0.0008064558
t_1193,22.824639999999988,38.32766,0.0007935307,0.00062018266,0.0010153315,0.0007935307,0.0007935307
t_1194,22.746399999999994,38.33289,0.00090374297,0.0007063189,0.0011563493,0.00090374297,0.00090374297
t_1195,22.867109999999997,38.35584,0.00078131346,0.00061063434,0.0009996993,0.00078131346,0.00078131346
t_1196,22.788849999999996,38.36109,0.00079629367,0.00062234205,0.0010188668,0.00079629367,0.00079629367
t_1197,22.710579999999993,38.3663,0.00088956114,0.0006952351,0.0011382034,0.00088956114,0.00088956114
t_1198,22.831310000000002,38.38928,0.00080004684,0.00062527537,0.0010236689,0.00080004684,0.00080004684
t_1199,22.753029999999995,38.39451,0.0009003537,0.00070367,0.0011520127,0.0009003537,0.0009003537
t_12,20.96755999999999,38.69035,0.0065928176,0.005152606,0.008435584,0.0065928176,0.0065928176
t_120,20.28173000000001,39.43795,0.0009005213,0.000703801,0.0011522272,0.0009005213,0.0009005213
t_1200,23.05932999999999,38.31176,0.0004826805,0.00037723818,0.00061759516,0.0004826805,0.0004826805
t_1201,22.98111,38.31709,0.0006210983,0.00048541842,0.0007947023,0.0006210983,0.0006210983
t_1202,22.90288000000001,38.32239,0.0007596171,0.00059367757,0.00097193866,0.0007596171,0.0007596171
t_1203,23.10184000000001,38.33989,0.00050670106,0.0003960114,0.0006483297,0.00050670106,0.00050670106
t_1204,23.023599999999988,38.34524,0.00065563753,0.00051241246,0.00083889556,0.00065563753,0.00065563753
t_1205,22.945359999999994,38.35056,0.0005721738,0.00044718152,0.0007321028,0.0005721738,0.0005721738
t_1206,23.14437000000001,38.36801,0.0005429907,0.0004243735,0.0006947627,0.0005429907,0.0005429907
t_1207,23.066120000000012,38.37338,0.0005210195,0.00040720197,0.0006666503,0.0005210195,0.0005210195
t_1208,22.987860000000012,38.37871,0.00052137166,0.0004074772,0.0006671009,0.00052137166,0.00052137166
t_1209,22.90959000000001,38.38401,0.0006383036,0.00049886515,0.0008167166,0.0006383036,0.0006383036
t_121,20.207889999999992,39.5034,0.0009222707,0.0007207992,0.0011800558,0.0009222707,0.0009222707
t_1210,23.421699999999987,38.37976,0.00027226246,0.00021278631,0.0003483629,0.00027226246,0.00027226246
t_1211,23.34344999999999,38.38524,0.00037522888,0.00029325954,0.0004801096,0.00037522888,0.00037522888
t_1212,23.26518999999999,38.3907,0.00039241507,0.00030669136,0.0005020995,0.00039241507,0.00039241507
t_1213,23.18692999999999,38.39611,0.00044198256,0.00034543077,0.00056552165,0.00044198256,0.00044198256
t_1214,23.386059999999986,38.4133,0.00029135286,0.00022770636,0.00037278925,0.00029135286,0.00029135286
t_1215,23.30779000000001,38.41877,0.00035553868,0.00027787068,0.00045491575,0.00035553868,0.00035553868
t_1216,23.229510000000005,38.4242,0.00041402382,0.00032357968,0.00052974815,0.00041402382,0.00041402382
t_1217,23.151219999999995,38.42961,0.00069989875,0.00054700475,0.0008955283,0.00069989875,0.00069989875
t_1218,23.428699999999992,38.44134,0.00023144767,0.00018088755,0.0002961399,0.00023144767,0.00023144767
t_1219,23.350400000000008,38.44683,0.00032564587,0.000254508,0.00041666755,0.00032564587,0.00032564587
t_122,20.323970000000003,39.46655,0.0010675313,0.00083432737,0.0013659183,0.0010675313,0.0010675313
t_1220,22.67473000000001,38.39971,0.0009169307,0.0007166257,0.0011732231,0.0009169307,0.0009169307
t_1221,22.87379999999999,38.41745,0.0006427181,0.0005023153,0.00082236505,0.0006427181,0.0006427181
t_1222,22.79549,38.4227,0.00070117856,0.000548005,0.0008971659,0.00070117856,0.00070117856
t_1223,22.717189999999988,38.42792,0.00084453984,0.00066004874,0.0010805982,0.00084453984,0.00084453984
t_1224,22.837980000000016,38.45088,0.0007397255,0.0005781313,0.00094648707,0.0007397255,0.0007397255
t_1225,22.759659999999997,38.45611,0.0007971472,0.00062300917,0.0010199589,0.0007971472,0.0007971472
t_1226,22.68132,38.46131,0.0009026222,0.0007054429,0.0011549152,0.0009026222,0.0009026222
t_1227,22.88049000000001,38.47904,0.00072969764,0.00057029404,0.00093365635,0.00072969764,0.00072969764
