# 20010213_M6.6_SanVicente median gmf, Stations:Seismic, gmlt:MARN, Rupture:Canora_et_al_2001
custom_site_id,lon,lat,AkkarEtAlRhyp2014,BooreAtkinson2011,CauzziEtAl2014
t_1244,-88.79427,13.42647,0.14370766,0.15943886,0.14061698
t_1245,-88.7763,13.42647,0.1374336,0.14735134,0.12905346
t_1246,-88.7763,13.44395,0.14840998,0.1539734,0.13809878
t_1247,-88.79427,13.44395,0.15825666,0.15922493,0.1427115
t_1248,-88.81224,13.44395,0.16873142,0.17361301,0.1558197
t_1249,-88.7763,13.46142,0.15953134,0.16014622,0.14798033
t_125,-87.93189,13.33908,0.016638247,0.022641722,0.01731254
t_1250,-88.90207,13.42647,0.17447242,0.17617752,0.15397187
t_1251,-88.92003,13.42647,0.17501083,0.16894758,0.14641781
t_1252,-88.938,13.42647,0.17181005,0.16663621,0.14510252
t_1253,-88.90207,13.44395,0.19600244,0.19105005,0.17032172
t_1254,-88.92003,13.44395,0.19424576,0.1852654,0.16485938
t_1255,-88.938,13.44395,0.19061528,0.17874585,0.15910698
t_1256,-88.92003,13.46142,0.21707667,0.20064709,0.18249294
t_1257,-88.938,13.46142,0.21154372,0.19374952,0.17567345
t_1258,-88.90207,13.46142,0.22032516,0.20714872,0.1890192
t_1259,-88.92003,13.47889,0.24164301,0.2130592,0.19913734
t_126,-87.94985,13.35656,0.018535819,0.025567362,0.018965915
t_1260,-88.95597,13.3216,0.103656985,0.11373213,0.08309716
t_1261,-89.00987,13.35656,0.110910036,0.13308136,0.100868054
t_1262,-88.9919,13.33908,0.10906138,0.1157229,0.08735886
t_1263,-88.95597,13.33908,0.10506009,0.13891616,0.09935314
t_1264,-88.97393,13.33908,0.10900385,0.12471951,0.09215727
t_1265,-88.97393,13.35656,0.11145835,0.14271192,0.10668073
t_1266,-88.95597,13.35656,0.11759157,0.13447975,0.10216049
t_1267,-88.9919,13.35656,0.11091321,0.13878143,0.10429265
t_1268,-88.9919,13.37404,0.12295173,0.1370802,0.10823737
t_1269,-88.97393,13.37404,0.12673669,0.13571104,0.1074232
t_127,-87.93189,13.35656,0.0181578,0.024951966,0.018578036
t_1270,-88.95597,13.37404,0.12877738,0.13712126,0.10853414
t_1271,-89.06376,13.37404,0.113799036,0.12413229,0.09929992
t_1272,-89.08173,13.39152,0.11762649,0.12686421,0.105193794
t_1273,-89.02783,13.35656,0.11202512,0.12236252,0.09442324
t_1274,-89.02783,13.37404,0.11910081,0.1296796,0.10306343
t_1275,-89.00987,13.37404,0.12212349,0.13106443,0.10404157
t_1276,-89.0458,13.37404,0.11657819,0.1266788,0.10100247
t_1277,-89.0458,13.39152,0.12439217,0.13199726,0.10886021
t_1278,-89.02783,13.39152,0.12786102,0.13448842,0.110662535
t_1279,-89.00987,13.39152,0.13311702,0.13185391,0.108269215
t_128,-87.96782,13.35656,0.018533336,0.025600247,0.019052634
t_1280,-89.00987,13.409,0.13967584,0.14582148,0.124423966
t_1281,-89.0458,13.409,0.13370854,0.1360447,0.115963705
t_1282,-89.06376,13.39152,0.12138042,0.12847437,0.10620154
t_1283,-89.0997,13.39152,0.11472808,0.122311406,0.10151318
t_1284,-89.08173,13.409,0.124830805,0.13182418,0.11315261
t_1285,-89.06376,13.409,0.12872283,0.13469675,0.11538478
t_1286,-89.0997,13.409,0.12058675,0.12975706,0.11165029
t_1287,-89.0997,13.42647,0.12769297,0.13416551,0.119647354
t_1288,-89.06376,13.42647,0.13854189,0.13792081,0.121592365
t_1289,-89.08173,13.42647,0.13269015,0.13647628,0.12131947
t_129,-87.93189,13.37404,0.01772584,0.024356142,0.018291738
t_1290,-89.06376,13.44395,0.14926635,0.14156038,0.12701505
t_1291,-89.0997,13.44395,0.13682029,0.13679957,0.124439344
t_1292,-88.97393,13.39152,0.13723563,0.14269161,0.11689985
t_1293,-88.95597,13.39152,0.1375824,0.14928499,0.12212914
t_1294,-88.9919,13.39152,0.13432488,0.14000311,0.1148194
t_1295,-88.9919,13.409,0.14525674,0.14708228,0.12491732
t_1296,-88.97393,13.409,0.15093896,0.14675498,0.123932004
t_1297,-88.95597,13.409,0.15225615,0.15429623,0.13074943
t_1298,-88.95597,13.42647,0.16754942,0.16300727,0.14246894
t_1299,-88.97393,13.42647,0.16253395,0.15905249,0.13954122
t_13,-88.05765,13.1642,0.017570676,0.023551546,0.017852543
t_130,-87.94985,13.37404,0.014982202,0.020590937,0.016200881
t_1300,-88.9919,13.42647,0.16043228,0.14997166,0.13002805
t_1301,-88.97393,13.44395,0.17481667,0.1706718,0.15661837
t_1302,-89.02783,13.409,0.13748215,0.13979033,0.119046845
t_1303,-89.0458,13.42647,0.14285329,0.14205165,0.12544459
t_1304,-89.02783,13.42647,0.14889768,0.14434437,0.12660646
t_1305,-89.00987,13.42647,0.15295187,0.14969794,0.13168576
t_1306,-89.02783,13.44395,0.15961714,0.15155154,0.13784051
t_1307,-89.0458,13.44395,0.15496992,0.14577432,0.13127236
t_1308,-89.00987,13.44395,0.1673777,0.15482756,0.13910903
t_1309,-89.0458,13.46142,0.16663702,0.15190744,0.13984396
t_131,-87.96782,13.37404,0.019183088,0.026642255,0.019637218
t_1310,-89.00987,13.46142,0.17973264,0.16375099,0.15312064
t_1311,-89.02783,13.46142,0.17018917,0.15893163,0.15098433
t_1312,-89.08173,13.44395,0.14177768,0.1405475,0.12862755
t_1313,-89.0997,13.46142,0.14490226,0.14197162,0.13307059
t_1314,-89.08173,13.46142,0.15248193,0.14431635,0.13282737
t_1315,-89.06376,13.46142,0.15971553,0.14747036,0.13499415
t_1316,-89.08173,13.47889,0.16168083,0.14389835,0.13320683
t_1317,-89.06376,13.47889,0.17061476,0.15422437,0.14341263
t_1318,-89.0997,13.47889,0.1509382,0.13521013,0.12533619
t_1319,-89.06376,13.49636,0.17788485,0.14699093,0.13842614
t_132,-87.94985,13.39152,0.01745143,0.024049658,0.018224144
t_1320,-89.08173,13.49636,0.15705982,0.13225928,0.12424881
t_1321,-89.0997,13.49636,0.15419988,0.13487834,0.1271131
t_1322,-88.8841,13.44395,0.19578432,0.19310617,0.17164332
t_1323,-88.86613,13.44395,0.19246148,0.19310729,0.17212133
t_1324,-88.86613,13.46142,0.2167392,0.21293432,0.19537854
t_1325,-88.8841,13.46142,0.22063881,0.21471722,0.19641201
t_1326,-88.84817,13.46142,0.20867829,0.20617703,0.18964475
t_1327,-88.8302,13.46142,0.19800675,0.19867507,0.18295518
t_1328,-88.84817,13.47889,0.2350378,0.2322572,0.22012013
t_1329,-88.8841,13.47889,0.24822801,0.23352382,0.21998765
t_133,-88.05765,13.33908,0.02714451,0.045875944,0.027306512
t_1330,-88.86613,13.47889,0.24512291,0.23827827,0.22522171
t_1331,-88.8302,13.47889,0.21959755,0.21510534,0.20436278
t_1332,-88.81224,13.46142,0.18498681,0.18279943,0.16872312
t_1333,-88.79427,13.46142,0.17161511,0.16900676,0.15621343
t_1334,-88.81224,13.47889,0.20173319,0.19416292,0.18487509
t_1335,-88.7763,13.47889,0.17111218,0.16763866,0.15982868
t_1336,-88.79427,13.47889,0.18623765,0.18046294,0.17199033
t_1337,-88.79427,13.49636,0.19847837,0.186206,0.18296862
t_1338,-88.7763,13.49636,0.18115872,0.17178877,0.16893044
t_1339,-88.81224,13.49636,0.21569414,0.20152186,0.19767673
t_134,-88.03968,13.35656,0.021912502,0.03085296,0.022136737
t_1340,-88.79427,13.51383,0.21090664,0.19304572,0.19521442
t_1341,-88.7763,13.51383,0.19419509,0.1812762,0.18371603
t_1342,-88.938,13.47889,0.23475854,0.20365013,0.18965642
t_1343,-88.90207,13.47889,0.24631052,0.22340575,0.2096372
t_1344,-88.92003,13.49636,0.26571554,0.224773,0.21525185
t_1345,-88.938,13.49636,0.25782388,0.21231681,0.20251994
t_1346,-88.90207,13.49636,0.27415085,0.24355903,0.23438798
t_1347,-88.938,13.51383,0.2828289,0.2252424,0.21952008
t_1348,-88.92003,13.51383,0.29163736,0.2389262,0.23375262
t_1349,-88.90207,13.51383,0.30045083,0.25961474,0.25535363
t_135,-88.07562,13.35656,0.028474005,0.051493652,0.029118456
t_1350,-88.92003,13.5313,0.31795934,0.25085753,0.25002974
t_1351,-88.938,13.5313,0.2878099,0.21462278,0.21098344
t_1352,-88.8302,13.49636,0.23765145,0.22497922,0.2201655
t_1353,-88.86613,13.49636,0.27328375,0.26338232,0.25595114
t_1354,-88.8841,13.49636,0.27905738,0.26114884,0.25260684
t_1355,-88.84817,13.49636,0.25706878,0.2466037,0.24056432
t_1356,-88.84817,13.51383,0.28477156,0.27172408,0.27202773
t_1357,-88.8302,13.51383,0.25598806,0.2372969,0.23846497
t_1358,-88.8841,13.51383,0.3135609,0.2928993,0.29018345
t_1359,-88.86613,13.51383,0.31236225,0.30947998,0.3083652
t_136,-88.05765,13.35656,0.028157223,0.0560068,0.029560348
t_1360,-88.86613,13.5313,0.32206702,0.29608044,0.30067268
t_1361,-88.8841,13.5313,0.3295277,0.29012153,0.292639
t_1362,-88.81224,13.51383,0.23531623,0.21621296,0.21821441
t_1363,-88.79427,13.5313,0.22526531,0.2013446,0.20929603
t_1364,-88.81224,13.5313,0.24647765,0.21904226,0.22658904
