# 19891227_M5.9_Newcastle median gmf, Stations:None, gmlt:GEM, Rupture:AUS
custom_site_id,lon,lat,Allen2012,AtkinsonBoore2006Modified2011,BooreEtAl2014,ChiouYoungs2014,SomervilleEtAl2009YilgarnCraton,ZhaoEtAl2006Asc
t_1013,149.64270999999997,-31.75295,0.0019402765,0.00412384,0.0010870778,0.00078530045,0.00235091,0.0015428648
t_1014,149.19354999999996,-31.71475,0.0012377664,0.003193542,0.0006910453,0.00048374568,0.0015734246,0.0010698212
t_1015,149.3283,-31.71475,0.0013977861,0.0064301,0.0018181454,0.0011520386,0.0017597249,0.0015125972
t_1016,149.05880000000002,-31.71475,0.0010995523,0.0029811931,0.00060832396,0.00042116267,0.0014074306,0.00096591073
t_1017,148.92404999999997,-31.71475,0.0009798899,0.0027863542,0.0005354498,0.00036630372,0.0012596096,0.00087233074
t_1018,149.55286999999998,-31.67653,0.0016710967,0.0043313797,0.0011735171,0.00081614556,0.0020647773,0.0013711253
t_1019,149.73253999999997,-31.67653,0.001979713,0.007829536,0.0025644354,0.001662537,0.0023917514,0.0020002604
t_102,149.05880000000002,-29.97957,0.00034851584,0.0027611305,0.0003300736,0.00017046515,0.0004099199,0.00039308536
t_1020,149.46303999999998,-31.67653,0.0015378684,0.0041320017,0.0010800193,0.00074694835,0.0019180361,0.0012820424
t_1021,149.37320999999997,-31.67653,0.001416966,0.003943374,0.0009935967,0.00068305497,0.0017816557,0.0011985843
t_1022,149.64270999999997,-31.67653,0.0018179384,0.0045420094,0.0012745217,0.0008909371,0.0022225026,0.0014661016
t_1023,149.82236999999998,-31.67653,0.0021578504,0.0043755732,0.001201984,0.00087287574,0.0025730587,0.001674557
t_1024,149.55286999999998,-31.60005,0.0015697208,0.0036594302,0.0008831727,0.0006298387,0.001953448,0.0013036061
t_1025,149.3283,-31.60005,0.0012884515,0.0032684207,0.0007209795,0.000506453,0.0016330932,0.0011068914
t_1026,149.05880000000002,-31.60005,0.0010256649,0.0028622083,0.0005634598,0.00038735277,0.0013166239,0.0009085475
t_1027,149.46303999999998,-31.60005,0.0014494304,0.0034969226,0.0008146159,0.0005776294,0.0018185887,0.0012212512
t_1028,149.73253999999997,-31.60005,0.001845824,0.0040100855,0.0010361143,0.0007464401,0.0022520046,0.0014837814
t_1029,149.64270999999997,-31.60005,0.001701526,0.003830422,0.0009569362,0.00068606384,0.0020977978,0.0013910738
t_103,149.59779000000003,-29.97957,0.0004283342,0.0025069942,0.00034362482,0.00019174862,0.00052333856,0.00048833375
t_1030,148.92404999999997,-31.60005,0.00091869244,0.0030640252,0.0006213915,0.00040987294,0.0011824525,0.00082305993
t_1031,149.37320999999997,-31.60005,0.0013396685,0.003342601,0.00075100746,0.0005292568,0.0016927603,0.0011438195
t_1032,149.82236999999998,-31.60005,0.0020036506,0.00419859,0.0011208999,0.00081108575,0.0024164142,0.0015818393
t_1033,149.19354999999996,-31.60005,0.0011481083,0.003057233,0.00063756574,0.00044325355,0.0014663079,0.0010029034
t_1034,149.46303999999998,-31.52351,0.0013647283,0.0033783782,0.0007656192,0.0005403613,0.0017217302,0.0011616994
t_1035,149.64270999999997,-31.52351,0.0015913022,0.0036879121,0.00089534663,0.00063911534,0.0019773222,0.00131812
t_1036,149.73253999999997,-31.52351,0.0017198531,0.003853659,0.0009670828,0.0006938003,0.0021175994,0.0014030198
t_1037,149.37320999999997,-31.52351,0.0012652525,0.0032343345,0.00070730527,0.0004960767,0.0016058602,0.0010899903
t_1038,149.82236999999998,-31.52351,0.0018595484,0.0040267957,0.0010435614,0.0007521189,0.0022664731,0.0014924426
t_1039,149.55286999999998,-31.52351,0.0014731637,0.003529509,0.00082823716,0.00058799755,0.0018454421,0.0012377009
t_104,149.46303999999998,-29.97957,0.00040761367,0.0030546682,0.00041306688,0.00022073503,0.000493991,0.0004678757
t_1040,149.19354999999996,-31.48521,0.0010622086,0.0029215699,0.0005857037,0.00040410232,0.0013617217,0.00093708397
t_1041,149.05880000000002,-31.48521,0.0009542141,0.0027430388,0.00051966915,0.00035446772,0.0012273694,0.0008517799
t_1042,148.92404999999997,-31.48521,0.0008590154,0.0025772003,0.00046074923,0.00031044695,0.0011061553,0.00077403017
t_1043,149.3283,-31.48521,0.0011847741,0.0031135967,0.00065951754,0.00045986136,0.0015103603,0.0010304826
t_1044,149.37320999999997,-31.4469,0.0011939339,0.0031275412,0.000664984,0.00046399998,0.0015213116,0.0010373258
t_1045,149.82236999999998,-31.4469,0.0017253618,0.0038606185,0.00097012735,0.0006961217,0.0021235386,0.0014066003
t_1046,149.73253999999997,-31.4469,0.0016017875,0.0037016794,0.0009012476,0.0006436124,0.0019888869,0.0013251437
t_1047,149.46303999999998,-31.4469,0.0012839612,0.0032618474,0.0007183363,0.0005044469,0.0016278323,0.0011036288
t_1048,149.64270999999997,-31.4469,0.0014873627,0.0035488782,0.0008363639,0.00059418473,0.0018614491,0.0012474941
t_1049,149.55286999999998,-31.4469,0.0013815875,0.003402262,0.0007754195,0.00054781185,0.0017411383,0.00117366
t_105,149.05880000000002,-29.86279,0.00032336506,0.0026293208,0.00029550755,0.00014996498,0.00037405346,0.0003608243
t_1050,149.64270999999997,-31.37023,0.0013897072,0.0034137126,0.0007801311,0.0005513945,0.0017504626,0.0011794013
t_1051,149.73253999999997,-31.37023,0.0014915083,0.004640213,0.0012572478,0.0008470576,0.0018661144,0.0015784145
t_1052,149.19354999999996,-31.37023,0.0009807679,0.0027878254,0.00053598866,0.00036670812,0.0012607088,0.00087303045
t_1053,149.46303999999998,-31.37023,0.0012072559,0.0031477269,0.0006729219,0.0004700117,0.0015372013,0.0010472459
t_1054,149.55286999999998,-31.37023,0.0012950697,0.0032780883,0.00072487205,0.0005094077,0.0016408383,0.0011116929
t_1055,150.27152999999998,-32.05799,0.0054939734,0.008277808,0.0033109651,0.0023769832,0.0053364784,0.0032245081
t_1056,150.54102,-32.05799,0.006430208,0.009821737,0.0043692924,0.0031258962,0.006951557,0.0040758504
t_1057,150.09186,-31.98182,0.003972902,0.0069706813,0.0025598481,0.0018355923,0.00419373,0.0026004522
t_1058,150.63085,-31.98182,0.006425638,0.009814772,0.0043372274,0.0031034255,0.006902465,0.0040504327
t_1059,149.91219999999998,-31.98182,0.0031921505,0.0054239184,0.0017067089,0.0012557567,0.0035396735,0.0022333695
t_106,148.92404999999997,-29.86279,0.0003071097,0.0025416391,0.0002734759,0.0001370581,0.00035087645,0.00033985233
t_1060,150.36136,-31.98182,0.0055884123,0.008352267,0.0033545431,0.0024081324,0.005402814,0.0032601354
t_1061,150.00203,-31.98182,0.0035575507,0.006569629,0.0023358306,0.0016724665,0.0038526081,0.0024099962
t_1062,150.27152999999998,-31.98182,0.0049810414,0.007861107,0.0030685037,0.0022031574,0.00496754,0.0030252167
t_1063,150.54102,-31.98182,0.006374697,0.015490313,0.0073453914,0.004874198,0.006371681,0.004816748
t_1064,150.45119,-31.98182,0.0062742783,0.008874229,0.0036619576,0.0026270815,0.0058710845,0.0035099357
t_1065,150.18169999999998,-31.98182,0.0044450257,0.0074008177,0.0028037962,0.0020123671,0.004564888,0.0028053902
t_1066,149.82236999999998,-31.98182,0.0028705292,0.0051196874,0.0015564343,0.0011421563,0.0032529954,0.002069835
t_1067,150.54102,-31.90559,0.0062187286,0.014516207,0.0067027733,0.0044511124,0.005833997,0.004454769
t_1068,150.09186,-31.90559,0.0036472867,0.00665826,0.0023850275,0.001708355,0.003927558,0.0024520233
t_1069,150.63085,-31.90559,0.0063661453,0.0093313055,0.0039336216,0.0028194534,0.006285489,0.0037286398
t_107,149.59779000000003,-29.86279,0.00039312098,0.002984608,0.00039252386,0.00020816921,0.00047341784,0.00044967415
t_1070,150.00203,-31.90559,0.0032857182,0.006293811,0.002183943,0.0015614434,0.0036210383,0.002279477
t_1071,149.91219999999998,-31.90559,0.002964516,0.00521034,0.0016009216,0.0011758264,0.0033379362,0.002118469
t_1072,150.36136,-31.90559,0.0050207605,0.0078941565,0.0030876414,0.0022169098,0.004996654,0.0030410157
t_1073,150.18169999999998,-31.90559,0.004053916,0.0070463168,0.0026024822,0.0018665523,0.0042586126,0.0026364448
t_1074,150.45119,-31.90559,0.005589385,0.00835303,0.0033549904,0.0024084519,0.005403495,0.0032605007
t_1075,150.27152999999998,-31.90559,0.004510226,0.0074583055,0.0028366614,0.002036113,0.0046148794,0.0028328206
t_1076,150.09186,-31.8293,0.0033438853,0.0063537997,0.0022168157,0.0015855001,0.0036711816,0.002307827
t_1077,150.63085,-31.8293,0.0060534077,0.008709578,0.0035646376,0.002557915,0.0057227737,0.003431134
t_1078,149.91219999999998,-31.8293,0.0027483427,0.00499951,0.0014978596,0.0010977756,0.0031410488,0.0020054993
t_1079,150.36136,-31.8293,0.0045101764,0.007458261,0.002836636,0.002036095,0.004614841,0.0028327997
t_108,149.19354999999996,-29.86279,0.00034016656,0.0027178698,0.0003185397,0.00016359275,0.0003980151,0.00038240233
t_1080,150.27152999999998,-31.8293,0.0040813163,0.0070717195,0.0026168274,0.0018769631,0.004280442,0.0026485377
t_1081,150.18169999999998,-31.8293,0.0036934053,0.006703369,0.0024101362,0.0017266577,0.003965802,0.0024734277
t_1082,150.45119,-31.8293,0.0049817497,0.007861697,0.0030688455,0.002203403,0.00496806,0.0030254992
t_1083,150.00203,-31.8293,0.0030299067,0.0060232114,0.0020368474,0.0014536125,0.0033964545,0.002151885
t_1084,150.54102,-31.8293,0.005496582,0.008279874,0.003312173,0.002377847,0.0053383172,0.0032254965
t_1085,150.00203,-31.75295,0.0027909302,0.0057595144,0.0018955081,0.0013497302,0.0031802666,0.0020280692
t_1086,150.54102,-31.75295,0.004866872,0.00776533,0.003013139,0.0021633408,0.0048833187,0.0029794422
t_1087,150.18169999999998,-31.75295,0.0033632214,0.006373621,0.0022276978,0.0015934603,0.0036877776,0.002317199
t_1088,150.09186,-31.75295,0.0030631346,0.006059012,0.0020561928,0.001467811,0.0034260124,0.0021687367
t_1089,150.45119,-31.75295,0.0044447198,0.0074005467,0.0028036416,0.0020122554,0.0045646527,0.002805261
t_109,149.46303999999998,-29.86279,0.00037513507,0.0023027372,0.00028505042,0.0001547046,0.0004478412,0.0004222865
t_1090,150.27152999999998,-31.75295,0.0036928141,0.0067027924,0.002409815,0.0017264237,0.003965313,0.0024731543
t_1091,150.63085,-31.75295,0.0053174933,0.008136839,0.0032286649,0.0023180791,0.0052112234,0.003157068
t_1092,150.36136,-31.75295,0.0040531587,0.0070456136,0.0026020855,0.0018662642,0.0042580087,0.0026361102
t_1093,149.91219999999998,-31.75295,0.0025446147,0.0047928323,0.0013982557,0.0010221895,0.0029503612,0.0018952611
t_1094,150.63085,-31.67653,0.004684568,0.006661494,0.002341922,0.0017313206,0.0047471398,0.0029052012
t_1095,150.36136,-31.67653,0.0036454296,0.006656437,0.002384014,0.0017076161,0.0039260145,0.0024511586
t_1096,149.91219999999998,-31.67653,0.0023537956,0.0045913747,0.0013026445,0.00094950706,0.0027668546,0.0017883636
t_1097,150.27152999999998,-31.67653,0.0033423626,0.006352236,0.002215958,0.0015848725,0.003669873,0.0023070876
t_1098,150.18169999999998,-31.67653,0.0030622666,0.0060580797,0.0020556885,0.0014674409,0.003425242,0.0021682975
t_1099,150.00203,-31.67653,0.0025689765,0.005503943,0.0017605905,0.00125034,0.0029734399,0.0019086477
t_11,148.92404999999997,-29.97957,0.00033012842,0.002665212,0.0003047491,0.00015541719,0.00038369928,0.00036952298
t_110,149.3283,-29.86279,0.00035745083,0.0028069038,0.0003424761,0.00017788874,0.00042265543,0.00040448722
t_1100,150.54102,-31.67653,0.004318352,0.0063795666,0.002194352,0.0016215357,0.0044669122,0.002751514
t_1101,150.09186,-31.67653,0.0028047364,0.005775059,0.0019037818,0.0013558181,0.0031929342,0.0020353522
t_1102,150.45119,-31.67653,0.003971167,0.011452842,0.004728625,0.0031344297,0.004192335,0.0033180837
t_1103,149.91219999999998,-31.60005,0.00217601,0.0043959846,0.0012114227,0.0008800653,0.00259126,0.0016852873
t_1104,150.63085,-31.60005,0.004139681,0.006237476,0.002120552,0.0015664723,0.0043267463,0.0026741633
t_1105,150.27152999999998,-31.60005,0.0030272405,0.009893725,0.0037662524,0.00248304,0.0033940775,0.0027448158
t_1106,150.54102,-31.60005,0.0038406905,0.0068454985,0.0024895458,0.0017844804,0.0040867184,0.0025409295
t_1107,150.18169999999998,-31.60005,0.0027890145,0.009461554,0.0035067818,0.0023064415,0.003178507,0.0025872232
t_1108,150.09186,-31.60005,0.0025679662,0.0055027544,0.0017599678,0.0012498809,0.002972484,0.0019080937
t_1109,150.00203,-31.60005,0.0023638434,0.008639971,0.0030242605,0.0019771305,0.002776642,0.0022898712
t_111,149.73253999999997,-29.86279,0.00041128547,0.0021363075,0.0002701593,0.0001531692,0.0004991975,0.00046730353
t_1110,150.36136,-31.60005,0.0032825335,0.0062905108,0.0021821372,0.0015601214,0.0036182832,0.002277918
t_1111,150.45119,-31.60005,0.0035541742,0.010790917,0.004315506,0.0028555426,0.003849774,0.003073954
t_1112,149.91219999999998,-31.52351,0.00201106,0.00789853,0.0026028792,0.0016888552,0.0024240287,0.002024744
t_1113,150.27152999999998,-31.52351,0.002744472,0.009378658,0.0034574328,0.0022728124,0.0031374735,0.0025570793
t_1114,150.63085,-31.52351,0.0036697465,0.010978252,0.0044317995,0.0029341646,0.003946206,0.0031429513
t_1115,150.45119,-31.52351,0.0031871262,0.01017397,0.003936363,0.0025986086,0.0035352795,0.0028473656
t_1116,150.00203,-31.52351,0.0021749726,0.005020531,0.0015116456,0.0010664623,0.0025902214,0.0016846752
t_1117,150.09186,-31.52351,0.0023517304,0.0045891493,0.001301597,0.00094871013,0.0027648413,0.0017871861
t_1118,150.36136,-31.52351,0.002959955,0.0052059754,0.0015987741,0.0011742018,0.0033338373,0.0021161255
t_1119,150.54102,-31.52351,0.003424467,0.010576857,0.004183268,0.0027660327,0.0037401074,0.002995218
t_112,149.3283,-29.74586,0.00033028872,0.0026660585,0.00030496862,0.00015554696,0.0003839279,0.00036972892
t_1120,150.18169999999998,-31.52351,0.0025415937,0.004789705,0.0013967599,0.0010210533,0.0029474942,0.0018935971
t_1121,149.91219999999998,-31.4469,0.0018585116,0.0075573865,0.0024141746,0.0015596615,0.0022653814,0.0019040367
t_1122,150.00203,-31.4469,0.0020015659,0.005477829,0.001678388,0.0011514858,0.00241427,0.0019952764
t_1123,150.27152999999998,-31.4469,0.0024910267,0.004737065,0.0013716376,0.0010019663,0.0028993227,0.0018656114
t_1124,150.36136,-31.4469,0.0026733335,0.009244814,0.0033780534,0.0022186933,0.0030714425,0.0025084708
t_1125,152.69698,-31.98182,0.0063610463,0.0102845235,0.00449135,0.0031610497,0.0062345415,0.004673136
t_1126,152.69698,-31.90559,0.006034312,0.009641316,0.0040953914,0.0028853044,0.0057098838,0.00432271
t_1127,152.78681,-31.8293,0.004844932,0.008589715,0.0034580638,0.002437429,0.004867074,0.0037500092
t_1128,152.78681,-31.75295,0.004326034,0.01031403,0.0043950756,0.0029682962,0.0044729146,0.0034776132
t_1129,152.78681,-31.67653,0.0038682052,0.018805772,0.0076185497,0.004748708,0.0041091293,0.003477888
t_113,149.05880000000002,-29.74586,0.00030030415,0.0025043082,0.00026433347,0.00013174205,0.00034117865,0.0003310465
t_1130,152.78681,-31.60005,0.003464784,0.010643838,0.004224594,0.002794002,0.0037743817,0.0030198426
t_1131,152.87664,-31.60005,0.0032029308,0.006882905,0.0024614462,0.0017266659,0.0035491127,0.002826111
t_1132,152.87664,-31.52351,0.0028901577,0.0083000995,0.0031354174,0.0021021639,0.0032708342,0.002625819
t_1133,152.78681,-31.52351,0.0031094172,0.005347235,0.001668583,0.0012269655,0.0034670036,0.002192067
t_1134,151.97833000000003,-32.13409,0.0069233784,0.009143501,0.0070384666,0.005061668,0.013858957,0.007440296
t_1135,152.51732000000004,-32.13409,0.0065938155,0.011149614,0.006470007,0.0045142095,0.008877051,0.006379061
t_1136,152.15799000000004,-32.13409,0.0068292688,0.00905473,0.006240129,0.004510048,0.012273073,0.0066993656
t_1137,152.60715,-32.13409,0.0065323883,0.011056142,0.0059024603,0.004129844,0.008114959,0.0058962163
t_1138,152.06816000000003,-32.13409,0.0068796044,0.017089637,0.0151355555,0.0098596,0.013104097,0.009048777
t_1139,152.24782,-32.13409,0.006774092,0.016895536,0.013218263,0.008648972,0.011406194,0.00802484
t_114,149.73253999999997,-29.74586,0.00037713975,0.002905952,0.00037000317,0.00019448219,0.00045069406,0.0004294962
t_1140,152.33765,-32.13409,0.006715622,0.0089385975,0.00535605,0.003894956,0.010536232,0.0058685006
t_1141,152.42748,-32.13409,0.0066551757,0.016656986,0.011244858,0.0073949685,0.009687636,0.006961622
t_1142,151.97833000000003,-32.05799,0.0068123476,0.009038077,0.0061029946,0.004414996,0.012002339,0.0065712705
t_1143,152.60715,-32.05799,0.0064712646,0.010958602,0.005370465,0.0037669716,0.0074037914,0.0054392656
t_1144,152.24782,-32.05799,0.006685141,0.008905678,0.005133401,0.003739101,0.010101959,0.005657281
t_1145,152.15799000000004,-32.05799,0.0067326343,0.008956636,0.0054829284,0.0039835954,0.010784263,0.0059885075
t_1146,152.51732000000004,-32.05799,0.0065264516,0.016372757,0.0093264,0.006163605,0.008043841,0.005915528
t_1147,152.33765,-32.05799,0.0066342414,0.013209567,0.008560044,0.005797964,0.009405406,0.006709959
t_1148,152.06816000000003,-32.05799,0.0067754784,0.009001031,0.0058109406,0.0042121387,0.011427386,0.0062975152
t_1149,152.42748,-32.05799,0.0065810354,0.0087872,0.0044178395,0.0032348253,0.008714476,0.0049720565
t_115,148.92404999999997,-29.74586,0.0002859133,0.002424093,0.00024517527,0.00012068386,0.00032069098,0.0003123809
t_1150,152.15799000000004,-31.98182,0.0066420957,0.008857845,0.004829181,0.0035253842,0.009510567,0.005367215
t_1151,152.51732000000004,-31.98182,0.006460736,0.01621633,0.008431955,0.0055839904,0.007285899,0.0054222075
t_1152,152.24782,-31.98182,0.006600935,0.013152314,0.008157594,0.00553395,0.008968497,0.006436573
t_1153,152.42748,-31.98182,0.0065093995,0.008699938,0.003964748,0.0029123994,0.00784205,0.0045324108
t_1154,152.06816000000003,-31.98182,0.006678886,0.008898824,0.005088437,0.0037075807,0.010014407,0.0056145308
t_1155,152.33765,-31.98182,0.0065563987,0.008757735,0.0042584483,0.0031217088,0.008407051,0.0048179603
t_1156,152.60715,-31.98182,0.0064110993,0.01085796,0.004877993,0.003428567,0.0067479583,0.0050119497
t_1157,151.97833000000003,-31.98182,0.0067102746,0.008932878,0.0053165224,0.003867341,0.010459043,0.0058310954
t_1158,151.97833000000003,-31.90559,0.0066160485,0.0088281175,0.0046508196,0.0033996445,0.009164885,0.005196324
t_1159,152.33765,-31.90559,0.006482129,0.016268132,0.008716909,0.0057690917,0.0075268154,0.0055798357
t_116,149.46303999999998,-29.74586,0.00034574588,0.0021841435,0.00025325248,0.00013496011,0.00040597073,0.00038528268
t_1160,152.51732000000004,-31.90559,0.0063969493,0.015900316,0.007617369,0.0050524757,0.00659989,0.0049690017
t_1161,152.24782,-31.90559,0.0065213004,0.013009278,0.007244606,0.0049314434,0.007982475,0.0058115995
t_1162,152.06816000000003,-31.90559,0.0065890634,0.00879668,0.004470563,0.003272192,0.0088162925,0.0050229277
t_1163,152.15799000000004,-31.90559,0.0065572117,0.008758716,0.0042636395,0.0031254059,0.008417054,0.0048229997
t_1164,152.60715,-31.90559,0.006352228,0.015084665,0.007077201,0.0046979063,0.006147033,0.0046660407
t_1165,152.42748,-31.90559,0.0064404523,0.016166413,0.008167239,0.0054116715,0.007062539,0.0052753794
t_1166,152.33765,-31.8293,0.00641136,0.008572365,0.0033948289,0.0025027038,0.0067506856,0.003971663
t_1167,152.51732000000004,-31.8293,0.006335248,0.014783604,0.0068786805,0.0045671565,0.005980978,0.0045541567
t_1168,152.15799000000004,-31.8293,0.006477521,0.008659516,0.0037731398,0.0027752146,0.007474428,0.0043449397
t_1169,152.42748,-31.8293,0.0063742544,0.008246804,0.003193857,0.002356998,0.006367225,0.0037715114
t_117,149.59779000000003,-29.74586,0.00036139906,0.0022478602,0.00027012973,0.00014540419,0.0004282811,0.00040503524
t_1170,152.06816000000003,-31.8293,0.0065053063,0.008694803,0.003939783,0.002894568,0.007794109,0.0045080585
t_1171,152.24782,-31.8293,0.00644599,0.012865625,0.006443706,0.0043982742,0.007123013,0.005257066
t_1172,151.97833000000003,-31.8293,0.0065287095,0.00872394,0.0040837624,0.0029973732,0.008070777,0.0046484037
t_1173,152.60715,-31.8293,0.0058714557,0.014086355,0.006421044,0.00426478,0.00559889,0.00429499
t_1174,152.69698,-31.8293,0.005338517,0.013399772,0.005973714,0.0039678933,0.005226268,0.0040398366
t_1175,152.15799000000004,-31.75295,0.0064025777,0.008525444,0.0033465335,0.002467757,0.006658477,0.003923698
t_1176,151.97833000000003,-31.75295,0.006447529,0.008620564,0.003598295,0.0026496511,0.007139604,0.004173103
t_1177,152.42748,-31.75295,0.006089814,0.007648047,0.0028683536,0.0021195256,0.0057474007,0.0034442262
t_1178,152.60715,-31.75295,0.005163392,0.007013218,0.0025279678,0.0018691141,0.005100456,0.0030972273
t_1179,152.24782,-31.75295,0.0063747275,0.0082514,0.0031963629,0.002358824,0.0063720024,0.0037740225
t_118,149.19354999999996,-29.74586,0.00031511608,0.0025850816,0.00028429434,0.0001433794,0.0003622903,0.00035019298
t_1180,152.33765,-31.75295,0.0063439594,0.007956631,0.0030356296,0.0022418,0.006065754,0.0036129295
t_1181,152.06816000000003,-31.75295,0.006426986,0.008593354,0.003481844,0.0025655907,0.006916922,0.0040579177
t_1182,152.51732000000004,-31.75295,0.0056182416,0.01376442,0.006210841,0.0041254424,0.0054236944,0.0041753347
t_1183,152.69698,-31.75295,0.0047313534,0.0066966675,0.002360448,0.0017450622,0.0047823186,0.002924392
t_1184,152.51732000000004,-31.67653,0.004919634,0.0068364074,0.0024341948,0.0017997429,0.004922361,0.0030006638
t_1185,152.69698,-31.67653,0.004202035,0.0062874216,0.002146459,0.0015858051,0.0043759537,0.002701343
t_1186,152.24782,-31.67653,0.0060402313,0.007615416,0.0028507232,0.002106613,0.005713866,0.0034263853
t_1187,152.33765,-31.67653,0.005670888,0.0073677716,0.002717401,0.0020087468,0.0054603782,0.0032909936
t_1188,152.60715,-31.67653,0.0045537497,0.009795885,0.0041164733,0.002818784,0.004648111,0.0035990754
t_1189,152.15799000000004,-31.67653,0.0063319593,0.0078439005,0.0029743908,0.0021970998,0.005949167,0.0035513046
t_119,149.73253999999997,-29.6288,0.00034646652,0.0027505565,0.0003272375,0.00016877243,0.0004069982,0.00039046578
t_1190,151.97833000000003,-31.67653,0.0063719456,0.008224409,0.0031814603,0.0023481012,0.006343593,0.0037592754
t_1191,152.06816000000003,-31.67653,0.0063535385,0.008047513,0.0030850845,0.0022778607,0.0061599426,0.0036626058
t_1192,152.42748,-31.67653,0.005294406,0.0071064406,0.002577597,0.0019057645,0.0051947287,0.0031481602
t_1193,152.69698,-31.60005,0.0037406795,0.011091711,0.0045025023,0.0029819051,0.004004832,0.0031847782
t_1194,152.42748,-31.60005,0.0046243183,0.006615925,0.00231798,0.001713532,0.004701677,0.002880344
t_1195,151.97833000000003,-31.60005,0.0059588472,0.0075615486,0.0028215053,0.002085305,0.005658299,0.003396934
t_1196,152.51732000000004,-31.60005,0.00432434,0.007293232,0.0027424614,0.001967999,0.004471586,0.0027540785
t_1197,152.33765,-31.60005,0.0049224845,0.006838501,0.0024352977,0.0018005632,0.0049244557,0.003001807
t_1198,152.60715,-31.60005,0.0040283096,0.006147281,0.0020739285,0.0015316238,0.004238179,0.0026251073
t_1199,152.24782,-31.60005,0.005212007,0.0070479535,0.002546437,0.0018827645,0.005135537,0.0031162037
t_12,148.65456,-29.97957,0.00029563,0.0024784477,0.00025808415,0.00012812248,0.00033452097,0.00032499034
t_120,149.46303999999998,-29.6288,0.00031912702,0.002606657,0.00028973838,0.00014657254,0.00036800964,0.00035536525
t_1200,152.15799000000004,-31.60005,0.0054850206,0.007239933,0.0026488856,0.001958328,0.0053301705,0.0032211142
t_1201,152.06816000000003,-31.60005,0.0057329796,0.007409985,0.0027400642,0.0020254117,0.0055034566,0.003314071
t_1202,152.42748,-31.52351,0.00405735,0.006170924,0.0020861328,0.0015407504,0.004261364,0.0026379628
t_1203,152.06816000000003,-31.52351,0.0049319556,0.0068454533,0.0024389694,0.0018032873,0.0049314285,0.0030056029
t_1204,151.16984000000002,-32.21013,0.00701779,0.009226352,0.0079018315,0.005655888,0.0155929085,0.008233129
t_1205,151.25967000000003,-32.21013,0.0070716077,0.009270978,0.008422775,0.006013914,0.016648643,0.008707758
t_1206,150.72068000000002,-32.21013,0.0066801263,0.008900187,0.0050973212,0.00371382,0.010031702,0.0056229937
t_1207,151.34951,-32.21013,0.00715781,0.00930605,0.008863513,0.006316797,0.017547376,0.009107298
t_1208,150.99018,-32.13409,0.006795064,0.016935382,0.013586696,0.008882117,0.0117302835,0.008222252
t_1209,151.08001000000002,-32.13409,0.0068515064,0.009076289,0.006423244,0.00463685,0.012635349,0.0068700635
t_121,149.05880000000002,-29.6288,0.0002791578,0.0023858135,0.00023626954,0.00011558331,0.00031108566,0.0003035997
